salary_min,salary_is_predicted,created,title,redirect_url,id,adref,__CLASS__,salary_max,longitude,latitude,description,category.tag,category.__CLASS__,category.label,company.__CLASS__,company.display_name,location.area,location.__CLASS__,location.display_name,contract_time,contract_type
66586.9,1,2026-07-17T10:29:51Z,Communication Specialist,https://www.adzuna.com/details/5804944774?utm_medium=api&utm_source=abfa41a4,5804944774,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic2xjSndPNkI4UkdKY19taXFNczhqZyIsImkiOiI1ODA0OTQ0Nzc0In0.hDHs5oQSPtrJS5qFF_Zb37Bfqh0URseN5ASJVXfhoh4,Adzuna::API::Response::Job,66586.9,-86.889766,40.417576,"Communications Specialist 2 - (105600-1) Lafayette, IN 12 Months The main function of a communications director is to represent the company to the public. A typical communications specialist will serve as the public face. Responsibilities: - Responsible for ensuring timely, creative and accurate dissemination of news, multimedia content and information. - Create content for a variety of platforms including social media; ensure quality accuracy and effective reporting that aligns with the corpor…",creative-design-jobs,Adzuna::API::Response::Category,Creative & Design Jobs,Adzuna::API::Response::Company,Harvey Nash,"['US', 'Indiana', 'Tippecanoe County', 'Lafayette']",Adzuna::API::Response::Location,"Lafayette, Tippecanoe County",full_time,contract
0.0,0,2026-07-17T10:29:39Z,"Travel Skilled Nursing Facility (SNF) Occupational Therapist - Paying up to $2,346/week",https://www.adzuna.com/land/ad/5804943679?se=slcJwO6B8RGJc_miqMs8jg&utm_medium=api&utm_source=abfa41a4&v=8666F129AE3AF5576C4A463DDAA268794239D150,5804943679,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNDk0MzY3OSIsInMiOiJzbGNKd082QjhSR0pjX21pcU1zOGpnIn0.dxKTahoDVQ0hx3KXhw0rn-JXZ5K_w2w9zZmP-OC45Kk,Adzuna::API::Response::Job,121992.0,-77.92674,38.49828,"Vivian is looking for Travel Occupational Therapist Therapys in Culpeper, Virginia paying up to $2,346/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and discover…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,Vivian Health,"['US', 'Virginia', 'Culpeper County', 'Brandy']",Adzuna::API::Response::Location,"Brandy, Culpeper County",,
0.0,0,2026-07-17T10:29:39Z,"Travel Occupational Therapist - Paying up to $2,510/week",https://www.adzuna.com/land/ad/5804943670?se=slcJwO6B8RGJc_miqMs8jg&utm_medium=api&utm_source=abfa41a4&v=8C94606BAAA1F324449CDC3355C75CDBF7BDCE40,5804943670,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNDk0MzY3MCIsInMiOiJzbGNKd082QjhSR0pjX21pcU1zOGpnIn0.nSU1QPx2bO0dBavQYAGkitHAAo6AM4qq72GRXqi5Qus,Adzuna::API::Response::Job,130520.0,-93.090184,44.951319,"Vivian is looking for Travel Occupational Therapist Therapys in St. Paul, Minnesota paying up to $2,510/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and discove…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,Vivian Health,"['US', 'Minnesota', 'Ramsey County', 'Saint Paul']",Adzuna::API::Response::Location,"Saint Paul, Ramsey County",,
76960.0,0,2026-07-17T10:29:39Z,staff - Registered Nurse (RN) - Med Surg - $37-53 per hour,https://www.adzuna.com/land/ad/5804943681?se=slcJwO6B8RGJc_miqMs8jg&utm_medium=api&utm_source=abfa41a4&v=45F6922244B8250DD20BF191A1B5782020FF41E8,5804943681,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNDk0MzY4MSIsInMiOiJzbGNKd082QjhSR0pjX21pcU1zOGpnIn0._EMV72C6wpq8r1o2FAytItpNG8XT11ekeKkTt45qYog,Adzuna::API::Response::Job,110240.0,-84.8772,31.5562,"Perm Staff Jobs is seeking a Registered Nurse (RN) Med Surg for a nursing job in Bluffton, Georgia. Job Description & Requirements Specialty: Med Surg Discipline: RN Duration: Ongoing Employment Type: Staff RN Med Surg As a Med/Surg Registered nurse with HCA and Memorial Health University Medical Center in historic Savannah, GA, your voice to influence patient care is valued and empowered at every turn –whether through open, collaborative relationships with your direct manager or more formal op…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,Perm Staff Jobs,"['US', 'Georgia', 'Calhoun County', 'Edison']",Adzuna::API::Response::Location,"Edison, Calhoun County",,
0.0,0,2026-07-17T10:29:38Z,"Travel Physical Therapist - Paying up to $3,087/week",https://www.adzuna.com/land/ad/5804943649?se=slcJwO6B8RGJc_miqMs8jg&utm_medium=api&utm_source=abfa41a4&v=D5B0797ACB5DA8DD6E0CB0C8E824B8AD61F87E7D,5804943649,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic2xjSndPNkI4UkdKY19taXFNczhqZyIsImkiOiI1ODA0OTQzNjQ5In0.GADC0_5uz8ZW35dAy2F0w2pvkcR3P34L_gLEs_BK2oY,Adzuna::API::Response::Job,160524.0,-121.668934,39.268564,"Vivian is looking for Travel Physical Therapist Therapys in Live Oak, California paying up to $3,087/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and discover j…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,Vivian Health,"['US', 'California', 'Sutter County', 'Live Oak']",Adzuna::API::Response::Location,"Live Oak, Sutter County",,
0.0,0,2026-07-17T10:29:38Z,"Travel Certified Occupational Therapy Assistant - Paying up to $1,425/week",https://www.adzuna.com/land/ad/5804943634?se=slcJwO6B8RGJc_miqMs8jg&utm_medium=api&utm_source=abfa41a4&v=C6A5FDB5B42ED6654AD1368DA0019F185986267C,5804943634,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic2xjSndPNkI4UkdKY19taXFNczhqZyIsImkiOiI1ODA0OTQzNjM0In0.B5a3YJOD40-2GoTRUDi7wGWfznsA8rclJ2_D2-eZlF4,Adzuna::API::Response::Job,74100.0,-105.10373,40.16203,"Vivian is looking for Travel Certified Occupational Therapy Assistant Therapys in Longmont, Colorado paying up to $1,425/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, …",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,Vivian Health,"['US', 'Colorado', 'Boulder County', 'Longmont']",Adzuna::API::Response::Location,"Longmont, Boulder County",,
0.0,0,2026-07-17T10:29:38Z,"Travel Otolaryngology Registered Nurse - $2,416 per week",https://www.adzuna.com/land/ad/5804943541?se=slcJwO6B8RGJc_miqMs8jg&utm_medium=api&utm_source=abfa41a4&v=67C57D1D7CD113E3E3F7259299FF4CE738BCE4AC,5804943541,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic2xjSndPNkI4UkdKY19taXFNczhqZyIsImkiOiI1ODA0OTQzNTQxIn0.dtFVApkubsSaWeXMm8AFQOvtp-_OS7tmF3mXKYflXDs,Adzuna::API::Response::Job,125632.0,-91.510356,41.665018,"Supplemental Health Care is seeking a travel nurse RN ENT Surgery for a travel nursing job in Iowa City, Iowa. Job Description & Requirements Specialty: ENT Surgery Discipline: RN Start Date: ASAP Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Travel Job Description: Supplemental Health Care is connecting Otolaryngology Registered Nurses with top-tier hospital contracts in Iowa City, Iowa. Travel or stay local, either way, we’ll guide you to an opportunity that matc…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,Supplemental Health Care,"['US', 'Iowa', 'Johnson County', 'Iowa City']",Adzuna::API::Response::Location,"Iowa City, Johnson County",,
76960.0,0,2026-07-17T10:29:38Z,staff - Registered Nurse (RN) - Med Surg - $37-53 per hour,https://www.adzuna.com/land/ad/5804943545?se=slcJwO6B8RGJc_miqMs8jg&utm_medium=api&utm_source=abfa41a4&v=CAD2183DEC4E381CE1DA98E1DE7552745BB78434,5804943545,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNDk0MzU0NSIsInMiOiJzbGNKd082QjhSR0pjX21pcU1zOGpnIn0.MZ_pf389nB43bdOC3-WQxR-xb2YFw4tn0SYTZ-5DVPU,Adzuna::API::Response::Job,110240.0,-81.25812,32.11716,"Perm Staff Jobs is seeking a Registered Nurse (RN) Med Surg for a nursing job in Pooler, Georgia. Job Description & Requirements Specialty: Med Surg Discipline: RN Duration: Ongoing Employment Type: Staff RN Med Surg - Internal Medicine As a RN Med Surg - Internal Medicine, your voice to influence patient care is valued and empowered at every turn –whether through open, collaborative relationships with your direct manager or more formal opportunities through hospital councils and national nursi…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,Perm Staff Jobs,"['US', 'Georgia', 'Chatham County', 'Pooler']",Adzuna::API::Response::Location,"Pooler, Chatham County",,
0.0,0,2026-07-17T10:29:38Z,"Travel Outpatient Physical Therapist - Paying up to $2,615/week",https://www.adzuna.com/land/ad/5804943648?se=slcJwO6B8RGJc_miqMs8jg&utm_medium=api&utm_source=abfa41a4&v=BE1705E79A44A19350C6C1A7A5770D18963BE4E0,5804943648,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNDk0MzY0OCIsInMiOiJzbGNKd082QjhSR0pjX21pcU1zOGpnIn0.bPImKpj8Dfw2FDVoaFARH7Q5arx9ZJ5j_lgu4aab3ys,Adzuna::API::Response::Job,135980.0,-67.475308,44.713348,"Vivian is looking for Travel Physical Therapist Therapys in Machias, Maine paying up to $2,615/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and discover jobs mo…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,Vivian Health,"['US', 'Maine', 'Washington County', 'Machias']",Adzuna::API::Response::Location,"Machias, Washington County",,
0.0,0,2026-07-17T10:29:38Z,"Travel Nurse RN - Med Surg - $1,581 per week",https://www.adzuna.com/land/ad/5804943566?se=slcJwO6B8RGJc_miqMs8jg&utm_medium=api&utm_source=abfa41a4&v=632F051FA0A11CE643BD666D4E61C9124A2A197B,5804943566,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNDk0MzU2NiIsInMiOiJzbGNKd082QjhSR0pjX21pcU1zOGpnIn0.kzlfv233VGG15ar9q18UO6-z-OH1V2JU5Xsw_s0H_z8,Adzuna::API::Response::Job,82212.0,-81.964391,33.457703,"Supplemental Health Care is seeking a travel nurse RN Med Surg for a travel nursing job in Augusta, Georgia. Job Description & Requirements Specialty: Med Surg Discipline: RN Start Date: ASAP Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Travel Job Description: Supplemental Health Care is hiring Medical Surgical Registered Nurses for contract assignments at partnering hospitals in Augusta, Georgia. Whether you’re looking to travel or stay local, we’re committed to …",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,Supplemental Health Care,"['US', 'Georgia', 'Richmond County', 'Augusta']",Adzuna::API::Response::Location,"Augusta, Richmond County",,
0.0,0,2026-07-17T10:29:38Z,"Travel Physical Therapist - Paying up to $2,645/week",https://www.adzuna.com/land/ad/5804943629?se=slcJwO6B8RGJc_miqMs8jg&utm_medium=api&utm_source=abfa41a4&v=6733480E957E4F43DA67D2876DB7566B82B886B3,5804943629,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNDk0MzYyOSIsInMiOiJzbGNKd082QjhSR0pjX21pcU1zOGpnIn0.wdXn6xQ8kb-gNtq3_dw3IG2CdNi2ukkg_V59gws6_lA,Adzuna::API::Response::Job,137540.0,-80.324287,36.095314,"Vivian is looking for Travel Physical Therapist Therapys in Winston-Salem, North Carolina paying up to $2,645/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and d…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,Vivian Health,"['US', 'North Carolina', 'Forsyth County', 'Hanes']",Adzuna::API::Response::Location,"Hanes, Forsyth County",,
0.0,0,2026-07-17T10:29:38Z,"Travel Physical Therapist - Paying up to $2,764/week",https://www.adzuna.com/land/ad/5804943665?se=slcJwO6B8RGJc_miqMs8jg&utm_medium=api&utm_source=abfa41a4&v=231395E7AB6BF34EA6DB5BA6C3381A719FB87008,5804943665,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNDk0MzY2NSIsInMiOiJzbGNKd082QjhSR0pjX21pcU1zOGpnIn0.lMPTX3sXm3svI8Vei91kqgGh0LPXS_lfOKejtk_1n1g,Adzuna::API::Response::Job,143728.0,-93.73278,42.729,"Vivian is looking for Travel Physical Therapist Therapys in Clarion, Iowa paying up to $2,764/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and discover jobs mos…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,Vivian Health,"['US', 'Iowa', 'Wright County', 'Clarion']",Adzuna::API::Response::Location,"Clarion, Wright County",,
0.0,0,2026-07-17T10:29:38Z,"Travel Physical Therapist - Paying up to $3,087/week",https://www.adzuna.com/land/ad/5804943638?se=slcJwO6B8RGJc_miqMs8jg&utm_medium=api&utm_source=abfa41a4&v=C4E8D686B1819A59521201DC6571BC868C65D110,5804943638,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNDk0MzYzOCIsInMiOiJzbGNKd082QjhSR0pjX21pcU1zOGpnIn0.9Vkl2VT4QQmc1GJfFbF0VaKkQA1pwR-IV3AsEME7-pc,Adzuna::API::Response::Job,160524.0,-120.998592,37.62163,"Vivian is looking for Travel Physical Therapist Therapys in Modesto, California paying up to $3,087/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and discover jo…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,Vivian Health,"['US', 'California', 'Stanislaus County', 'Modesto']",Adzuna::API::Response::Location,"Modesto, Stanislaus County",,
87360.0,0,2026-07-17T10:29:38Z,staff - Registered Nurse (RN) - Med Surg / Telemetry - $42-45 per hour,https://www.adzuna.com/land/ad/5804943590?se=slcJwO6B8RGJc_miqMs8jg&utm_medium=api&utm_source=abfa41a4&v=20E769BF98B1D8D9054EF2F89C06D89C26C88C18,5804943590,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic2xjSndPNkI4UkdKY19taXFNczhqZyIsImkiOiI1ODA0OTQzNTkwIn0.qUn0feNEtWXyyFj1n2mOy76GX2u241BTl51VOYDtnLw,Adzuna::API::Response::Job,93600.0,-81.799809,30.152396,"Perm Staff Jobs is seeking a Registered Nurse (RN) Med Surg / Telemetry for a nursing job in Orange Park, Florida. Job Description & Requirements Specialty: Med Surg / Telemetry Discipline: RN Duration: Ongoing Employment Type: Staff RN Cardiac Telemetry Med Surg Ready for a role that supports your unique calling in patient care and fits your life? At HCA Florida Orange Park Hospital, you’ll find clear pathways to advance backed by our unmatched nationwide transfer policy that lets you grow you…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,Perm Staff Jobs,"['US', 'Florida', 'Clay County', 'OakLeaf Plantation']",Adzuna::API::Response::Location,"OakLeaf Plantation, Clay County",,
0.0,0,2026-07-17T10:29:38Z,"Travel Certified Occupational Therapy Assistant - Paying up to $2,033/week",https://www.adzuna.com/land/ad/5804943615?se=slcJwO6B8RGJc_miqMs8jg&utm_medium=api&utm_source=abfa41a4&v=BCAC0A542145F52A8928266F2A2737B6B6C45B55,5804943615,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNDk0MzYxNSIsInMiOiJzbGNKd082QjhSR0pjX21pcU1zOGpnIn0.emwj9GyRI5Nu4B0T1FTMqPgmZA0ws71zv4mLf-qb_Yo,Adzuna::API::Response::Job,105716.0,-121.9221,37.3063,"Vivian is looking for Travel Certified Occupational Therapy Assistant Therapys in San Jose, California paying up to $2,033/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,Vivian Health,"['US', 'California', 'Santa Clara County', 'Campbell']",Adzuna::API::Response::Location,"Campbell, Santa Clara County",,
76960.0,0,2026-07-17T10:29:37Z,staff - Registered Nurse (RN) - PCU - Progressive Care Unit - $37-53 per hour,https://www.adzuna.com/land/ad/5804943481?se=slcJwO6B8RGJc_miqMs8jg&utm_medium=api&utm_source=abfa41a4&v=7EE2C8C195D89D78007F589CB70DDF57BDF05463,5804943481,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNDk0MzQ4MSIsInMiOiJzbGNKd082QjhSR0pjX21pcU1zOGpnIn0.u9DRHabPGctOT54625WJzKWbPulIqKPhUB9qrGjROg0,Adzuna::API::Response::Job,110240.0,-81.25812,32.11716,"Perm Staff Jobs is seeking a Registered Nurse (RN) PCU - Progressive Care Unit for a nursing job in Pooler, Georgia. Job Description & Requirements Specialty: PCU - Progressive Care Unit Discipline: RN Duration: Ongoing Employment Type: Staff RN Surgical Stepdown As a RN Surgical Stepdown, your voice to influence patient care is valued and empowered at every turn –whether through open, collaborative relationships with your direct manager or more formal opportunities through hospital councils an…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,Perm Staff Jobs,"['US', 'Georgia', 'Chatham County', 'Pooler']",Adzuna::API::Response::Location,"Pooler, Chatham County",,
79040.0,0,2026-07-17T10:29:37Z,staff - Registered Nurse (RN) - Neuro ICU - $38-43 per hour,https://www.adzuna.com/land/ad/5804943524?se=slcJwO6B8RGJc_miqMs8jg&utm_medium=api&utm_source=abfa41a4&v=18CF4958E361D925BCEF1120ADAB521DEB2FF819,5804943524,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNDk0MzUyNCIsInMiOiJzbGNKd082QjhSR0pjX21pcU1zOGpnIn0.e_nqrWoY9JYJ3fJr1E6mV0ms-HEV8HznLeyYZWOaVnQ,Adzuna::API::Response::Job,89440.0,-80.973723,32.003548,"Perm Staff Jobs is seeking a Registered Nurse (RN) Neuro ICU for a nursing job in Wilmington Island, Georgia. Job Description & Requirements Specialty: Neuro ICU Discipline: RN Duration: Ongoing Employment Type: Staff Clinical RN Coordinator Neuro ICU Ready for a role that supports your unique calling in patient care and fits your life? At Memorial Health University Medical Center, you’ll find clear pathways to advance backed by our unmatched nationwide transfer policy that lets you grow your c…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,Perm Staff Jobs,"['US', 'Georgia', 'Chatham County', 'Wilmington Island']",Adzuna::API::Response::Location,"Wilmington Island, Chatham County",,
81120.0,0,2026-07-17T10:29:37Z,staff - Registered Nurse (RN) - Burn - $39-46 per hour,https://www.adzuna.com/land/ad/5804943505?se=slcJwO6B8RGJc_miqMs8jg&utm_medium=api&utm_source=abfa41a4&v=1BC2B3578AF8857FD47D3033EF917F3AE7388717,5804943505,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic2xjSndPNkI4UkdKY19taXFNczhqZyIsImkiOiI1ODA0OTQzNTA1In0.Ce4PLIC4evgBl3K4Lu0PYMvhZOdz--k2fv5SmkaT73c,Adzuna::API::Response::Job,95680.0,-81.964391,33.457703,"Perm Staff Jobs is seeking a Registered Nurse (RN) Burn for a nursing job in Augusta, Georgia. Job Description & Requirements Specialty: Burn Discipline: RN Duration: Ongoing Employment Type: Staff Burn Registered Nurse New increased rates, apply today! For more information, please email: . As a Burn Registered Nurse , your voice to influence patient care is valued and empowered at every turn –whether through open, collaborative relationships with your direct manager or more formal opportunitie…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,Perm Staff Jobs,"['US', 'Georgia', 'Richmond County', 'Augusta']",Adzuna::API::Response::Location,"Augusta, Richmond County",,
71468.19,1,2026-07-17T10:29:37Z,staff - Registered Nurse (RN) - Cardiac PCU - Progressive Care Unit - $48 per hour,https://www.adzuna.com/land/ad/5804943510?se=slcJwO6B8RGJc_miqMs8jg&utm_medium=api&utm_source=abfa41a4&v=8CD7F3998F31E893B23ECC8320D602B0585A5116,5804943510,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNDk0MzUxMCIsInMiOiJzbGNKd082QjhSR0pjX21pcU1zOGpnIn0.LChjFEGU0Ix9aQR7oykw7g06UFeJio3xbNu2O2wlX3c,Adzuna::API::Response::Job,71468.19,-84.8772,31.5562,"Perm Staff Jobs is seeking a Registered Nurse (RN) Cardiac PCU - Progressive Care Unit for a nursing job in Bluffton, Georgia. Job Description & Requirements Specialty: Cardiac PCU - Progressive Care Unit Discipline: RN Duration: Ongoing Employment Type: Staff RN Cardiac Intermediate Care As a RN Cardiac Intermediate Care, your voice to influence patient care is valued and empowered at every turn –whether through open, collaborative relationships with your direct manager or more formal opportun…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,Perm Staff Jobs,"['US', 'Georgia', 'Calhoun County', 'Edison']",Adzuna::API::Response::Location,"Edison, Calhoun County",,
81120.0,0,2026-07-17T10:29:37Z,staff - Registered Nurse (RN) - Med Surg - $39-42 per hour,https://www.adzuna.com/land/ad/5804943500?se=slcJwO6B8RGJc_miqMs8jg&utm_medium=api&utm_source=abfa41a4&v=60D833BB246BBA2FBEDD97790F1E634E51359F87,5804943500,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic2xjSndPNkI4UkdKY19taXFNczhqZyIsImkiOiI1ODA0OTQzNTAwIn0.KwfLIXA4fDzPytft5C4ooFV-x482MEhmf6NZtxnRYoc,Adzuna::API::Response::Job,87360.0,-80.973723,32.003548,"Perm Staff Jobs is seeking a Registered Nurse (RN) Med Surg for a nursing job in Wilmington Island, Georgia. Job Description & Requirements Specialty: Med Surg Discipline: RN Duration: Ongoing Employment Type: Staff Clinical RN Coordinator Med Surg As a Clinical RN Coordinator Med Surg, your voice to influence patient care is valued and empowered at every turn –whether through open, collaborative relationships with your direct manager or more formal opportunities through hospital councils and n…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,Perm Staff Jobs,"['US', 'Georgia', 'Chatham County', 'Wilmington Island']",Adzuna::API::Response::Location,"Wilmington Island, Chatham County",,
0.0,0,2026-07-17T10:29:36Z,"Travel Physical Therapist - $1,985 per week",https://www.adzuna.com/land/ad/5804943311?se=slcJwO6B8RGJc_miqMs8jg&utm_medium=api&utm_source=abfa41a4&v=2FC23E65B7416767AC3BA672670B8007E88BBC62,5804943311,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNDk0MzMxMSIsInMiOiJzbGNKd082QjhSR0pjX21pcU1zOGpnIn0.PG1oOz8ukPEX1Pm4lXNxZ9rDe4q-7lj6cp9xrQcX-7A,Adzuna::API::Response::Job,103220.0,-83.709517,41.709157,"Fusion Medical Staffing-Therapy is seeking a travel Physical Therapist for a travel job in Sylvania, Ohio. Job Description & Requirements Specialty: Physical Therapist Discipline: Therapy Start Date: ASAP Duration: 13 weeks 40 hours per week Shift: 8 hours, days Employment Type: Travel Travel Physical Therapist (PT) Company: Fusion Medical Staffing Location: Facility in Sylvania, Ohio Job Details Fusion Medical Staffing is seeking a skilled Physical Therapist for a 13-week travel assignment in …",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,Fusion Medical Staffing-Therapy,"['US', 'Ohio', 'Lucas County', 'Sylvania']",Adzuna::API::Response::Location,"Sylvania, Lucas County",,
49920.0,0,2026-07-17T10:29:35Z,staff - Registered Nurse (RN) - Cardiac Cath Lab - $24-41 per hour,https://www.adzuna.com/land/ad/5804943253?se=slcJwO6B8RGJc_miqMs8jg&utm_medium=api&utm_source=abfa41a4&v=17971FAD05AEF1E132D0130DD08E801D0CC8BCCA,5804943253,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic2xjSndPNkI4UkdKY19taXFNczhqZyIsImkiOiI1ODA0OTQzMjUzIn0._VmhLo3_X58moekPcoJofIBWIC6dKoiYObwKhD_RwIE,Adzuna::API::Response::Job,85280.0,-82.826783,32.558156,"Perm Staff Jobs is seeking a Registered Nurse (RN) Cardiac Cath Lab for a nursing job in Dublin, Georgia. Job Description & Requirements Specialty: Cardiac Cath Lab Discipline: RN Duration: Ongoing Employment Type: Staff RN Cardiac Cath Lab Do you want to join an organization that invests in you as a RN Cardiac Cath Lab ? At Fairview Park Hospital , you come first. HCA Healthcare has committed up to $300 million in programs to support our incredible team members over the course of three years. …",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,Perm Staff Jobs,"['US', 'Georgia', 'Laurens County', 'East Dublin']",Adzuna::API::Response::Location,"East Dublin, Laurens County",,
45760.0,0,2026-07-17T10:29:35Z,staff - Registered Nurse (RN) - Mental Health - $22-39 per hour,https://www.adzuna.com/land/ad/5804943298?se=slcJwO6B8RGJc_miqMs8jg&utm_medium=api&utm_source=abfa41a4&v=02886B8237FEC6CCA1EE322CE23BC805522DA25F,5804943298,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic2xjSndPNkI4UkdKY19taXFNczhqZyIsImkiOiI1ODA0OTQzMjk4In0.5lBnDCQGiq0VKjSnhg1g_TFmsZIgDvJLiamyK6QSYOE,Adzuna::API::Response::Job,81120.0,-80.973723,32.003548,"Perm Staff Jobs is seeking a Registered Nurse (RN) Mental Health for a nursing job in Wilmington Island, Georgia. Job Description & Requirements Specialty: Mental Health Discipline: RN Duration: Ongoing Employment Type: Staff Mental Health RN Do you have the career opportunities as a(an) Mental Health RN you want with your current employer? We have an exciting opportunity for you to join Memorial Health University Medical Center which is part of the nation's leading provider of healthcare servi…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,Perm Staff Jobs,"['US', 'Georgia', 'Chatham County', 'Wilmington Island']",Adzuna::API::Response::Location,"Wilmington Island, Chatham County",,
