__CLASS__,longitude,contract_time,id,title,salary_max,created,salary_min,salary_is_predicted,adref,latitude,redirect_url,description,location.__CLASS__,location.area,location.display_name,category.__CLASS__,category.tag,category.label,company.display_name,company.__CLASS__,contract_type
Adzuna::API::Response::Job,-91.16779,,5735265607,Clinical/Medical Laboratory Scientist - Baton Rouge,97843.65,2026-05-20T12:24:34Z,97843.65,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNTI2NTYwNyIsInMiOiJacTByaUdsVThSRzlJNGxieVNqbzBBIn0.WTqhB4rDCfA3LCRcTZX6dCYgxsvkE1YHQeahPA6OdLo,30.447192,https://www.adzuna.com/land/ad/5735265607?se=Zq0riGlU8RG9I4lbySjo0A&utm_medium=api&utm_source=abfa41a4&v=A5CEE2997183644694C76D2366352DEC47610D23,"We've made a lot of progress since opening the doors in 1942, but one thing has never changed - our commitment to serve, heal, lead, educate, and innovate. We believe that every award earned, every record broken and every patient helped is because of the dedicated employees who fill our hallways. At Ochsner, whether you work with patients every day or support those who do, you are making a difference and that matters. Come make a difference at Ochsner Health and discover your future today! This…",Adzuna::API::Response::Location,"['US', 'Louisiana', 'East Baton Rouge Parish', 'Baton Rouge']","Baton Rouge, East Baton Rouge Parish",Adzuna::API::Response::Category,scientific-qa-jobs,Scientific & QA Jobs,Ochsner Health System,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,-89.962412,,5735265628,Sr Medical Laboratory Scientist - Blood Bank (Nights),76343.2,2026-05-20T12:24:34Z,76343.2,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWnEwcmlHbFU4Ukc5STRsYnlTam8wQSIsImkiOiI1NzM1MjY1NjI4In0.8tWxe2UOyTm-UQoY6tAxDBm8ZVymYavTyCkEtb0Eh2E,29.94557,https://www.adzuna.com/land/ad/5735265628?se=Zq0riGlU8RG9I4lbySjo0A&utm_medium=api&utm_source=abfa41a4&v=39EBAD30464F003B95321E3A901D0E834BFEEF87,"We've made a lot of progress since opening the doors in 1942, but one thing has never changed - our commitment to serve, heal, lead, educate, and innovate. We believe that every award earned, every record broken and every patient helped is because of the dedicated employees who fill our hallways. Find out more about this role by reading the information below, then apply to be considered. At Ochsner, whether you work with patients every day or support those who do, you are making a difference an…",Adzuna::API::Response::Location,"['US', 'Louisiana', 'Saint Bernard Parish', 'Chalmette']","Chalmette, Saint Bernard Parish",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Ochsner Health System,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,-92.102353,,5735265615,Clinical/Medical Laboratory Scientist - 7/7 Nightshift - OLGMC,103766.47,2026-05-20T12:24:34Z,103766.47,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNTI2NTYxNSIsInMiOiJacTByaUdsVThSRzlJNGxieVNqbzBBIn0.lKP0F_4sVyC3yd5gtnA5eueaf1qeLcb8N1jH2Ugx_eU,30.247357,https://www.adzuna.com/land/ad/5735265615?se=Zq0riGlU8RG9I4lbySjo0A&utm_medium=api&utm_source=abfa41a4&v=CEA971F8ABA58FF969D6C060A24F965FEAB5F6B9,"We've made a lot of progress since opening the doors in 1942, but one thing has never changed - our commitment to serve, heal, lead, educate, and innovate. We believe that every award earned, every record broken and every patient helped is because of the dedicated employees who fill our hallways. The full job description covers all associated skills, previous experience, and any qualifications that applicants are expected to have. At Ochsner, whether you work with patients every day or support …",Adzuna::API::Response::Location,"['US', 'Louisiana', 'Lafayette Parish', 'Scott']","Scott, Lafayette Parish",Adzuna::API::Response::Category,scientific-qa-jobs,Scientific & QA Jobs,Ochsner Health System,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,-90.375762,,5735265612,Sr Medical Laboratory Scientist - Blood Bank (Nights),70219.54,2026-05-20T12:24:34Z,70219.54,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNTI2NTYxMiIsInMiOiJacTByaUdsVThSRzlJNGxieVNqbzBBIn0.mjcrzeae4oNxbxLptctiC2Onb7G-HZrRfstDXnhLW9g,29.966845,https://www.adzuna.com/land/ad/5735265612?se=Zq0riGlU8RG9I4lbySjo0A&utm_medium=api&utm_source=abfa41a4&v=B321D51FB276E33702E028DA1A904853C5F00E6C,"We've made a lot of progress since opening the doors in 1942, but one thing has never changed - our commitment to serve, heal, lead, educate, and innovate. We believe that every award earned, every record broken and every patient helped is because of the dedicated employees who fill our hallways. Find out more about this role by reading the information below, then apply to be considered. At Ochsner, whether you work with patients every day or support those who do, you are making a difference an…",Adzuna::API::Response::Location,"['US', 'Louisiana', 'Saint Charles Parish', 'Ormond']","Ormond, Saint Charles Parish",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Ochsner Health System,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,-92.031942,,5735265614,Clinical/Medical Laboratory Scientist - 7/7 Nightshift - OLGMC,111989.84,2026-05-20T12:24:34Z,111989.84,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWnEwcmlHbFU4Ukc5STRsYnlTam8wQSIsImkiOiI1NzM1MjY1NjE0In0.IO9re0Cgk96fIK636OgAI9XG_zKAyw7gbgk7C0voJgA,29.960308,https://www.adzuna.com/land/ad/5735265614?se=Zq0riGlU8RG9I4lbySjo0A&utm_medium=api&utm_source=abfa41a4&v=416242C9F4D928B13EB59DA65915DF61FBABF9A4,"We've made a lot of progress since opening the doors in 1942, but one thing has never changed - our commitment to serve, heal, lead, educate, and innovate. We believe that every award earned, every record broken and every patient helped is because of the dedicated employees who fill our hallways. The full job description covers all associated skills, previous experience, and any qualifications that applicants are expected to have. At Ochsner, whether you work with patients every day or support …",Adzuna::API::Response::Location,"['US', 'Louisiana', 'Vermilion Parish', 'Erath']","Erath, Vermilion Parish",Adzuna::API::Response::Category,scientific-qa-jobs,Scientific & QA Jobs,Ochsner Health System,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,-83.118713,,5735265603,Lifeguard - Cedar Point Shores Waterpark,26451.33,2026-05-20T12:24:34Z,26451.33,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNTI2NTYwMyIsInMiOiJacTByaUdsVThSRzlJNGxieVNqbzBBIn0.kT2hJtFm1CAwgPvT9JxMtkrLeAxQgTaMFc_3YaKGENQ,41.346048,https://www.adzuna.com/land/ad/5735265603?se=Zq0riGlU8RG9I4lbySjo0A&utm_medium=api&utm_source=abfa41a4&v=7399FC7BE5A5C9DDB21225A404882482AEE18AB1,"Overview: The information below covers the role requirements, expected candidate experience, and accompanying qualifications. $15/hour Ages 16 At Cedar Point, work is FUN! Working as a Lifeguard means you'll keep our guests safe at our pools at Cedar Point Shores Waterpark. You'll also… * Earn a PAID lifeguard license. * Monitor and enforce the waterpark rules in our pools, slides, and lazy river. * Receive continued training. * Learn to properly use and store rescue equipment. Lifeguard 3 ( ) …",Adzuna::API::Response::Location,"['US', 'Ohio', 'Sandusky County', 'Fremont']","Fremont, Sandusky County",Adzuna::API::Response::Category,hospitality-catering-jobs,Hospitality & Catering Jobs,Cedar Point,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,-90.076855,,5735265606,Medical Laboratory Scientist - Microbiology (Rotating holiday and weekends),103019.55,2026-05-20T12:24:34Z,103019.55,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNTI2NTYwNiIsInMiOiJacTByaUdsVThSRzlJNGxieVNqbzBBIn0.6bK-IokONAeLT_HumRtpqcXP2StCcnFP7_RdqXzRvws,29.957519,https://www.adzuna.com/land/ad/5735265606?se=Zq0riGlU8RG9I4lbySjo0A&utm_medium=api&utm_source=abfa41a4&v=F55F505A06788A8C2D23454DFB9171B9C9518C8D,"We've made a lot of progress since opening the doors in 1942, but one thing has never changed - our commitment to serve, heal, lead, educate, and innovate. We believe that every award earned, every record broken and every patient helped is because of the dedicated employees who fill our hallways. At Ochsner, whether you work with patients every day or support those who do, you are making a difference and that matters. Come make a difference at Ochsner Health and discover your future today! This…",Adzuna::API::Response::Location,"['US', 'Louisiana', 'Orleans Parish', 'New Orleans']","New Orleans, Orleans Parish",Adzuna::API::Response::Category,scientific-qa-jobs,Scientific & QA Jobs,Ochsner Health System,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,-92.656077,,5735265610,Clinical/Medical Laboratory Scientist - American Legion - PRN,59006.51,2026-05-20T12:24:34Z,59006.51,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNTI2NTYxMCIsInMiOiJacTByaUdsVThSRzlJNGxieVNqbzBBIn0.0tCoCA2WHKy4BRWwRPR1UQ1GKKlL7dx31l1Jn0bZp-I,30.238827,https://www.adzuna.com/land/ad/5735265610?se=Zq0riGlU8RG9I4lbySjo0A&utm_medium=api&utm_source=abfa41a4&v=D9853ED92C56E7A12067B7539C49EA828BC8537B,"We've made a lot of progress since opening the doors in 1942, but one thing has never changed - our commitment to serve, heal, lead, educate, and innovate. We believe that every award earned, every record broken and every patient helped is because of the dedicated employees who fill our hallways. Submit your CV and any additional required information after you have read this description by clicking on the application button. At Ochsner, whether you work with patients every day or support those …",Adzuna::API::Response::Location,"['US', 'Louisiana', 'Jefferson Davis Parish', 'Jennings']","Jennings, Jefferson Davis Parish",Adzuna::API::Response::Category,scientific-qa-jobs,Scientific & QA Jobs,Ochsner Health System,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,-90.290386,,5735265625,Medical Laboratory Scientist - Flow Cytometry MLS,65549.69,2026-05-20T12:24:34Z,65549.69,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNTI2NTYyNSIsInMiOiJacTByaUdsVThSRzlJNGxieVNqbzBBIn0.bzYCyZ0DAqk_0r5A9Z5fhJM2CcCe_x2jSNHEhk0rYlQ,29.94638,https://www.adzuna.com/land/ad/5735265625?se=Zq0riGlU8RG9I4lbySjo0A&utm_medium=api&utm_source=abfa41a4&v=2F0AD7EC90059CEB9C8230592357CE5AB99C75FA,"We've made a lot of progress since opening the doors in 1942, but one thing has never changed - our commitment to serve, heal, lead, educate, and innovate. We believe that every award earned, every record broken and every patient helped is because of the dedicated employees who fill our hallways. Make sure to apply with all the requested information, as laid out in the job overview below. At Ochsner, whether you work with patients every day or support those who do, you are making a difference a…",Adzuna::API::Response::Location,"['US', 'Louisiana', 'St. Charles Parish', 'Ama']","Ama, St. Charles Parish",Adzuna::API::Response::Category,scientific-qa-jobs,Scientific & QA Jobs,Ochsner Health System,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,-90.486271,,5735265629,Medical Laboratory Scientist - River Parish - PRN,91193.0,2026-05-20T12:24:34Z,91193.0,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWnEwcmlHbFU4Ukc5STRsYnlTam8wQSIsImkiOiI1NzM1MjY1NjI5In0.ib1Y7WBApEkphxIq6AvdwDwzzfECG5dXcdMEgn-U82Q,30.076567,https://www.adzuna.com/land/ad/5735265629?se=Zq0riGlU8RG9I4lbySjo0A&utm_medium=api&utm_source=abfa41a4&v=32D824079BF88345464CA9FCF0C4B1F4245EAE89,"We've made a lot of progress since opening the doors in 1942, but one thing has never changed - our commitment to serve, heal, lead, educate, and innovate. We believe that every award earned, every record broken and every patient helped is because of the dedicated employees who fill our hallways. The full job description covers all associated skills, previous experience, and any qualifications that applicants are expected to have. At Ochsner, whether you work with patients every day or support …",Adzuna::API::Response::Location,"['US', 'Louisiana', 'St. John the Baptist Parish', 'La Place']","La Place, St. John the Baptist Parish",Adzuna::API::Response::Category,scientific-qa-jobs,Scientific & QA Jobs,Ochsner Health System,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,-90.052502,,5735265608,Medical Laboratory Scientist - Microbiology (Rotating holiday and weekends),81344.77,2026-05-20T12:24:34Z,81344.77,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNTI2NTYwOCIsInMiOiJacTByaUdsVThSRzlJNGxieVNqbzBBIn0.QKNhkvwlbtB_UzHtC0jPaFgLKhfA_zeN0xLJMmWMTnc,29.913968,https://www.adzuna.com/land/ad/5735265608?se=Zq0riGlU8RG9I4lbySjo0A&utm_medium=api&utm_source=abfa41a4&v=EE998152E7895DDFDB4A63FFDF02E653EAC9F2AD,"We've made a lot of progress since opening the doors in 1942, but one thing has never changed - our commitment to serve, heal, lead, educate, and innovate. We believe that every award earned, every record broken and every patient helped is because of the dedicated employees who fill our hallways. The full job description covers all associated skills, previous experience, and any qualifications that applicants are expected to have. At Ochsner, whether you work with patients every day or support …",Adzuna::API::Response::Location,"['US', 'Louisiana', 'Jefferson Parish', 'Gretna']","Gretna, Jefferson Parish",Adzuna::API::Response::Category,scientific-qa-jobs,Scientific & QA Jobs,Ochsner Health System,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,-76.63068,,5735265601,"Houseparents, Full-Time - Relocation to Hershey, PA Required",113322.48,2026-05-20T12:24:34Z,113322.48,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWnEwcmlHbFU4Ukc5STRsYnlTam8wQSIsImkiOiI1NzM1MjY1NjAxIn0.6TPHBm8ztEpqD3JR1vc3Kcdml5RREW2jdeZhoWeHJq0,40.27884,https://www.adzuna.com/land/ad/5735265601?se=Zq0riGlU8RG9I4lbySjo0A&utm_medium=api&utm_source=abfa41a4&v=8D8CD9E0F3E2AB243627D1BA0B6C35E0147034BA,"Description: If you are interested in applying for this job, please make sure you meet the following requirements as listed below. Located in Hershey, PA, Milton Hershey School (MHS) is a top-notch home and school where over 2,200 pre-K through 12th grade students from disadvantaged backgrounds are provided an extraordinary, cost-free, career-focused education. This is made possible by the generosity of Milton and Catherine Hershey, who established the school in 1909 and ensured it was fully en…",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Dauphin County', 'Swatara Sta']","Swatara Sta, Dauphin County",Adzuna::API::Response::Category,teaching-jobs,Teaching Jobs,Confidential,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,-90.1563,,5735265613,Clinical/Medical Laboratory Scientist,90631.62,2026-05-20T12:24:34Z,90631.62,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWnEwcmlHbFU4Ukc5STRsYnlTam8wQSIsImkiOiI1NzM1MjY1NjEzIn0.0VSKlWQwJmviZt6G8u5D7wOfXJ4ID9YDNOfgcqSxuXc,30.00912,https://www.adzuna.com/land/ad/5735265613?se=Zq0riGlU8RG9I4lbySjo0A&utm_medium=api&utm_source=abfa41a4&v=14E9609193C35C7ACA79F426BF2EA06D82FC2420,"We've made a lot of progress since opening the doors in 1942, but one thing has never changed - our commitment to serve, heal, lead, educate, and innovate. We believe that every award earned, every record broken and every patient helped is because of the dedicated employees who fill our hallways. Make sure to apply with all the requested information, as laid out in the job overview below. At Ochsner, whether you work with patients every day or support those who do, you are making a difference a…",Adzuna::API::Response::Location,"['US', 'Louisiana', 'Jefferson Parish', 'Metairie', 'Metairie Terrace']","Metairie Terrace, Metairie",Adzuna::API::Response::Category,scientific-qa-jobs,Scientific & QA Jobs,Ochsner Health System,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,-90.11979,,5735265623,Clinical/Medical Laboratory Scientist,78193.89,2026-05-20T12:24:34Z,78193.89,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNTI2NTYyMyIsInMiOiJacTByaUdsVThSRzlJNGxieVNqbzBBIn0.hkn9kPSrje69ZKFcVNWsYnRgllit29tlSCqtNAnZA4A,29.86137,https://www.adzuna.com/land/ad/5735265623?se=Zq0riGlU8RG9I4lbySjo0A&utm_medium=api&utm_source=abfa41a4&v=6C688DFA0A2B1E9B6295CC462E4D797733E6F59F,"We've made a lot of progress since opening the doors in 1942, but one thing has never changed - our commitment to serve, heal, lead, educate, and innovate. We believe that every award earned, every record broken and every patient helped is because of the dedicated employees who fill our hallways. Make sure to apply with all the requested information, as laid out in the job overview below. At Ochsner, whether you work with patients every day or support those who do, you are making a difference a…",Adzuna::API::Response::Location,"['US', 'Louisiana', 'Jefferson Parish', 'Marrero']","Marrero, Jefferson Parish",Adzuna::API::Response::Category,scientific-qa-jobs,Scientific & QA Jobs,Ochsner Health System,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,-97.468866,,5735265611,Lifeguard,48540.02,2026-05-20T12:24:34Z,48540.02,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNTI2NTYxMSIsInMiOiJacTByaUdsVThSRzlJNGxieVNqbzBBIn0.dofh3qExkJ-R6DcwTIliyZzyx_KhfD24joDRKv8olIk,35.580775,https://www.adzuna.com/land/ad/5735265611?se=Zq0riGlU8RG9I4lbySjo0A&utm_medium=api&utm_source=abfa41a4&v=2B80BA1163F041B2F88DC82D5509125DCD9E937D,"Overview: Read on to find out what you will need to succeed in this position, including skills, qualifications, and experience. Lifeguards are seasonal and are scheduled depending on operational needs with a pay of up to $12.00 Responsibilities: Splash into success as part of our amazing Aquatics team this summer. Whether you're watching over the wave pool or loading slide tubes, you'll be keeping our guests safe while soaking up the sun. Enjoy incredible perks, gain valuable life-saving skills…",Adzuna::API::Response::Location,"['US', 'Oklahoma', 'Oklahoma County', 'Lake Aluma']","Lake Aluma, Oklahoma County",Adzuna::API::Response::Category,hospitality-catering-jobs,Hospitality & Catering Jobs,Hurricane Harbor Oklahoma City,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,-90.5568,,5735265609,Medical Laboratory Scientist - River Parish - PRN,77817.24,2026-05-20T12:24:34Z,77817.24,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNTI2NTYwOSIsInMiOiJacTByaUdsVThSRzlJNGxieVNqbzBBIn0.qUVhWBFJfbxwAhdQwrNjZsQvx9shSxgcFP-hjwBYG0s,30.0693,https://www.adzuna.com/land/ad/5735265609?se=Zq0riGlU8RG9I4lbySjo0A&utm_medium=api&utm_source=abfa41a4&v=23A0FA02AA4D6804BDB414F31007961B276D8A80,"We've made a lot of progress since opening the doors in 1942, but one thing has never changed - our commitment to serve, heal, lead, educate, and innovate. We believe that every award earned, every record broken and every patient helped is because of the dedicated employees who fill our hallways. At Ochsner, whether you work with patients every day or support those who do, you are making a difference and that matters. Come make a difference at Ochsner Health and discover your future today! This…",Adzuna::API::Response::Location,"['US', 'Louisiana', 'St. John the Baptist Parish', 'Reserve']","Reserve, St. John the Baptist Parish",Adzuna::API::Response::Category,scientific-qa-jobs,Scientific & QA Jobs,Ochsner Health System,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,-90.004887,,5735265626,Senior Medical Laboratory Scientist - Hematology,63099.09,2026-05-20T12:24:34Z,63099.09,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWnEwcmlHbFU4Ukc5STRsYnlTam8wQSIsImkiOiI1NzM1MjY1NjI2In0.-l4wvvKIg5gOIrmUhkaIZxxV7yCow-T0OJNbW6CH7hk,29.82849,https://www.adzuna.com/land/ad/5735265626?se=Zq0riGlU8RG9I4lbySjo0A&utm_medium=api&utm_source=abfa41a4&v=997281392264F9B91C5CFC46248E69E7951BB626,"We've made a lot of progress since opening the doors in 1942, but one thing has never changed - our commitment to serve, heal, lead, educate, and innovate. We believe that every award earned, every record broken and every patient helped is because of the dedicated employees who fill our hallways. If you want to know about the requirements for this role, read on for all the relevant information. At Ochsner, whether you work with patients every day or support those who do, you are making a differ…",Adzuna::API::Response::Location,"['US', 'Louisiana', 'Plaquemines Parish', 'Belle Chasse']","Belle Chasse, Plaquemines Parish",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Ochsner Health System,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,-97.081645,,5735265627,Lifeguard,68770.48,2026-05-20T12:24:34Z,68770.48,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSWo0UWlXbFU4Ukc5STRsYnlTam8wQSIsImkiOiI1NzM1MjY1NjI3In0.NnqQflPFa0vwMmV_QX8PO72TO3XezdPKs8SSIPP7P8Q,32.776744,https://www.adzuna.com/land/ad/5735265627?se=Ij4QiWlU8RG9I4lbySjo0A&utm_medium=api&utm_source=abfa41a4&v=0A0297AE9F587086044AC57D08F5FAC62CE61561,"Overview: Have you got the right qualifications and skills for this job Find out below, and hit apply to be considered. Lifeguards are seasonal and are scheduled depending on operational needs with a pay of up to $13.25/hr. Responsibilities: Splash into success as part of our amazing Aquatics team this summer. Whether you're watching over the wave pool or loading slide tubes, you'll be keeping our guests safe while soaking up the sun. Enjoy incredible perks, gain valuable life-saving skills, an…",Adzuna::API::Response::Location,"['US', 'Texas', 'Dallas', 'Grand Prairie']","Grand Prairie, Dallas",Adzuna::API::Response::Category,retail-jobs,Retail Jobs,Hurricane Harbor Arlington,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,-90.48252,,5735265632,Medical Laboratory Scientist - Core Lab,64987.75,2026-05-20T12:24:34Z,64987.75,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNTI2NTYzMiIsInMiOiJJajRRaVdsVThSRzlJNGxieVNqbzBBIn0.gG0CDYm-Lb2icvGaBomaK-cuHRV09P_Kc0MXcNBil_U,30.06438,https://www.adzuna.com/land/ad/5735265632?se=Ij4QiWlU8RG9I4lbySjo0A&utm_medium=api&utm_source=abfa41a4&v=85231577C2F2EB1F4BC50179CF21CF324435A5DA,"We've made a lot of progress since opening the doors in 1942, but one thing has never changed - our commitment to serve, heal, lead, educate, and innovate. We believe that every award earned, every record broken and every patient helped is because of the dedicated employees who fill our hallways. Scroll down for a complete overview of what this job will require Are you the right candidate for this opportunity At Ochsner, whether you work with patients every day or support those who do, you are …",Adzuna::API::Response::Location,"['US', 'Louisiana', 'St. John the Baptist Parish', 'La Place']","La Place, St. John the Baptist Parish",Adzuna::API::Response::Category,scientific-qa-jobs,Scientific & QA Jobs,Ochsner Health System,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,-96.376923,,5735265592,"Surrogate Opportunity – Ages 21–38, Non-Smoker, Pr",58390.07,2026-05-20T12:24:33Z,58390.07,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSWo0UWlXbFU4Ukc5STRsYnlTam8wQSIsImkiOiI1NzM1MjY1NTkyIn0.GWt5gRX0yAPYdyF3WnWJ0gCkm13BidOaknHZU1ESVpU,32.942076,https://www.adzuna.com/land/ad/5735265592?se=Ij4QiWlU8RG9I4lbySjo0A&utm_medium=api&utm_source=abfa41a4&v=F330E24F88D161C7BFF1F9DBE7FD992DC6BA99A6,"Seeking Compassionate Gestational Surrogates to Join Our Surrogacy Agency: Want to apply Read all the information about this position below, then hit the apply button. Are you a healthy, compassionate woman looking to make a life-changing difference? Our trusted surrogacy agency is seeking dedicated gestational surrogates to help intended parents build their families. Embark on a rewarding surrogacy journey with comprehensive support and generous surrogacy compensation. Why Become a Surrogate w…",Adzuna::API::Response::Location,"['US', 'Texas', 'Rockwall County', 'Fate']","Fate, Rockwall County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Conceptual Options,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,-121.79551,,5735265564,Help Build a Family – Surrogate Moms Needed (21–38,59294.37,2026-05-20T12:24:33Z,59294.37,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSWo0UWlXbFU4Ukc5STRsYnlTam8wQSIsImkiOiI1NzM1MjY1NTY0In0.TC2G-pHeOobeFJ_27JVkSjved2rsQ09j9rdG8VyGtbE,38.68142,https://www.adzuna.com/land/ad/5735265564?se=Ij4QiWlU8RG9I4lbySjo0A&utm_medium=api&utm_source=abfa41a4&v=96ABA76A1485DD3FB52CEB88A38C1CD73FDD5C24,"Seeking Compassionate Gestational Surrogates to Join Our Surrogacy Agency: Want to apply Read all the information about this position below, then hit the apply button. Are you a healthy, compassionate woman looking to make a life-changing difference? Our trusted surrogacy agency is seeking dedicated gestational surrogates to help intended parents build their families. Embark on a rewarding surrogacy journey with comprehensive support and generous surrogacy compensation. Why Become a Surrogate w…",Adzuna::API::Response::Location,"['US', 'California', 'Yolo County', 'Woodland']","Woodland, Yolo County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Conceptual Options,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,-103.658029,,5735265546,Help Build a Family – Surrogate Moms Needed (21–38,80980.66,2026-05-20T12:24:33Z,80980.66,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSWo0UWlXbFU4Ukc5STRsYnlTam8wQSIsImkiOiI1NzM1MjY1NTQ2In0.0MEmiHscT05pb4OeSRkdnC61jDelKPCiBK1IYplfOzs,30.334114,https://www.adzuna.com/land/ad/5735265546?se=Ij4QiWlU8RG9I4lbySjo0A&utm_medium=api&utm_source=abfa41a4&v=6595EA5F3C5B844D7AAB7EAFA958AFB4C99E7B07,"Seeking Compassionate Gestational Surrogates to Join Our Surrogacy Agency: Want to apply Read all the information about this position below, then hit the apply button. Are you a healthy, compassionate woman looking to make a life-changing difference? Our trusted surrogacy agency is seeking dedicated gestational surrogates to help intended parents build their families. Embark on a rewarding surrogacy journey with comprehensive support and generous surrogacy compensation. Why Become a Surrogate w…",Adzuna::API::Response::Location,"['US', 'Texas', 'Brewster County', 'Alpine']","Alpine, Brewster County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Conceptual Options,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,-87.59756,,5735265591,"Surrogate Opportunity – Ages 21–38, Non-Smoker, Pr",52029.68,2026-05-20T12:24:33Z,52029.68,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSWo0UWlXbFU4Ukc5STRsYnlTam8wQSIsImkiOiI1NzM1MjY1NTkxIn0.MsUTEFQ3vxCL99hVqllwyCJXVDH-FybyZVW2VXouqnI,41.626048,https://www.adzuna.com/land/ad/5735265591?se=Ij4QiWlU8RG9I4lbySjo0A&utm_medium=api&utm_source=abfa41a4&v=AF2BC7B2B939A8B3A560FE765AC426528E288B2B,"Seeking Compassionate Gestational Surrogates to Join Our Surrogacy Agency: Want to apply Read all the information about this position below, then hit the apply button. Are you a healthy, compassionate woman looking to make a life-changing difference? Our trusted surrogacy agency is seeking dedicated gestational surrogates to help intended parents build their families. Embark on a rewarding surrogacy journey with comprehensive support and generous surrogacy compensation. Why Become a Surrogate w…",Adzuna::API::Response::Location,"['US', 'Illinois', 'Cook County', 'Dolton']","Dolton, Cook County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Conceptual Options,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,-95.614788,,5735265573,Help Build a Family – Moms Needed (21–38),67777.35,2026-05-20T12:24:33Z,67777.35,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNTI2NTU3MyIsInMiOiJJajRRaVdsVThSRzlJNGxieVNqbzBBIn0.zKuU2kcOKrxe0o4XPV1ENaNYnXIyBuk8RqPCNs2V50Y,31.741043,https://www.adzuna.com/land/ad/5735265573?se=Ij4QiWlU8RG9I4lbySjo0A&utm_medium=api&utm_source=abfa41a4&v=DF872A92776AD228704034FB7AB0EE98C3ECEE68,"Seeking Compassionate Gestational Surrogates to Join Our Surrogacy Agency: Want to apply Read all the information about this position below, then hit the apply button. Are you a healthy, compassionate woman looking to make a life-changing difference? Our trusted surrogacy agency is seeking dedicated gestational surrogates to help intended parents build their families. Embark on a rewarding surrogacy journey with comprehensive support and generous surrogacy compensation. Why Become a Surrogate w…",Adzuna::API::Response::Location,"['US', 'Texas', 'Anderson County', 'Elmwood']","Elmwood, Anderson County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Conceptual Options,Adzuna::API::Response::Company,
