created,title,__CLASS__,redirect_url,salary_min,salary_max,adref,description,longitude,latitude,id,contract_time,salary_is_predicted,location.area,location.display_name,location.__CLASS__,category.__CLASS__,category.tag,category.label,company.display_name,company.__CLASS__,contract_type
2026-04-17T10:14:48Z,Truck Driver Company - 2yrs EXP Required - Local - Intermodal - Calhoun Truck Lines,Adzuna::API::Response::Job,https://www.adzuna.com/details/5702622382?utm_medium=api&utm_source=abfa41a4,67678.14,67678.14,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMjYyMjM4MiIsInMiOiJtTXlJRW1rNjhSR1ozTDlrRGV0RzNnIn0.PpYPilLAqPA44qXwI03oVlJDUirxMULaygyKmTXKF1M,"CDL A Drivers | Home Daily | 100% No Touch | Hourly Pay. Calhoun Truck Lines is seeking qualified Class A CDL Company drivers in the Omaha area! Our Intermodal opportunities offer a consistent income while also giving drivers the home time they deserve! You are more than a number to us, we treat you with the respect you deserve, always. Contact Recruiting at (844)987-5627 POSITION REQUIREMENTS : 2 years of CDL Class A Tractor-Trailer Experience Proven record of safe driving Hazmat endorsement o…",-95.997729,41.207431,5702622382,full_time,1,"['US', 'Nebraska', 'Douglas County', 'Ralston']","Ralston, Douglas County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,Calhoun Truck Lines,Adzuna::API::Response::Company,
2026-04-17T10:14:48Z,CDL-A Owner Operator - 1yr EXP Required - Local - Dry Van - $3k - $5k per week - Crane Freight & Cartage,Adzuna::API::Response::Job,https://www.adzuna.com/details/5702622342?utm_medium=api&utm_source=abfa41a4,116910.58,116910.58,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMjYyMjM0MiIsInMiOiJtTXlJRW1rNjhSR1ozTDlrRGV0RzNnIn0.8rif_R2aVEPUh3X6ae5YlhcicXAXpR9I8x52N12MbXM," CDL Owner Operators | Earn $3K-$5K Weekly | Fuel Discounts. Job Type Solo Owner Operator Dry Van / Drayage Local Job Overview  NOW HIRING: CDL Owner Operators – South Brunswick NJ (LOCAL DRY VAN & Drayage work)  Looking for serious Owner Operators who want consistent work and strong weekly revenue. If you're ready to run local and get paid well, we want to talk to you. Location: South Brunswick NJ What We Offer: 70% of the load Potential $3,000 – $5,000 per week Our trailer – NO cost to you Fu…",-74.321566,39.984044,5702622342,full_time,1,"['US', 'New Jersey', 'Ocean County', 'Manchester']","Manchester, Ocean County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Crane Freight & Cartage,Adzuna::API::Response::Company,
2026-04-17T10:14:48Z,CDL-A Company Driver - 1yr EXP Required - Local - Dry Van - Penske,Adzuna::API::Response::Job,https://www.adzuna.com/details/5702622353?utm_medium=api&utm_source=abfa41a4,114513.83,114513.83,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMjYyMjM1MyIsInMiOiJtTXlJRW1rNjhSR1ozTDlrRGV0RzNnIn0.gH1UAtI07e6_HmbZFb1t-BQaBKHfXuz36zQNyckPnfQ,"Truck Driver - Local Class A - Chambersburg, PA. Immediate Opportunities: Full-time Local Class A CDL Truck Drivers Earn $29.50 per hour with overtime after 40 hours Driver referral bonus program up to $5000 per referral Home daily You will drive: Late model, Penske Truck Leasing trucks Dry van or Conestoga flatbed Best-in-class specs designed for comfort Equipped with inward and outward-facing in-cab cameras helping to ensure safety for all What you will do: Deliver booms and lifts to customer…",-76.86294,40.25898,5702622353,full_time,1,"['US', 'Pennsylvania', 'Dauphin County', 'West End']","West End, Dauphin County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Penske,Adzuna::API::Response::Company,
2026-04-17T10:14:48Z,Truck Driver Company - 1yr EXP Required - Local - Dry Van - Penske,Adzuna::API::Response::Job,https://www.adzuna.com/details/5702622339?utm_medium=api&utm_source=abfa41a4,114273.05,114273.05,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMjYyMjMzOSIsInMiOiJtTXlJRW1rNjhSR1ozTDlrRGV0RzNnIn0.aAQK090dqJ8pL3B-At5XHPoHvrdrg0KmBPTYAwuxueA,"Truck Driver - Local Class A - Chambersburg, PA. Immediate Opportunities: Full-time Local Class A CDL Truck Drivers Earn $29.50 per hour with overtime after 40 hours Driver referral bonus program up to $5000 per referral Home daily You will drive: Late model, Penske Truck Leasing trucks Dry van or Conestoga flatbed Best-in-class specs designed for comfort Equipped with inward and outward-facing in-cab cameras helping to ensure safety for all What you will do: Deliver booms and lifts to customer…",-76.86294,40.25898,5702622339,full_time,1,"['US', 'Pennsylvania', 'Dauphin County', 'West End']","West End, Dauphin County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Penske,Adzuna::API::Response::Company,
2026-04-17T10:14:48Z,CDL-A Company Driver - 1-5mo EXP Required - OTR - $100k per year - Royal Trucking,Adzuna::API::Response::Job,https://www.adzuna.com/details/5702622332?utm_medium=api&utm_source=abfa41a4,0.0,100000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMjYyMjMzMiIsInMiOiJtTXlJRW1rNjhSR1ozTDlrRGV0RzNnIn0.DEMrS8BOUcNNq-ybYosXOkJwbxycBybZz_L64Eor_UQ,"Royal Trucking is Seeking Class A Drivers Dry Van & Flatbed. Hiring CDL-A Flatbed and Dry Van Drivers Pay Details: Dry Van Trainees: Earn up to $58K Year ONE Experienced Dry Van Drivers: Earn up to $195K Yearly Dry Van CPM Rate : Earn up to $0.60 CPM  Bonuses Flatbed Trainees: Earn up to $61K Year ONE Experience Flatbed Drivers: Earn $85K - $100K Yearly ﻿Sign On Bonus with 1 Year Verifiable Experience: $2,000 Sign On Bonus for Experienced Drivers; paid out over 12 months Benefits: 401(K) Health…",-92.107396,32.530571,5702622332,full_time,0,"['US', 'Louisiana', 'Ouachita Parish', 'Monroe']","Monroe, Ouachita Parish",Adzuna::API::Response::Location,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Royal Trucking,Adzuna::API::Response::Company,
2026-04-17T10:14:48Z,Class A CDL Owner Operator - 1yr EXP Required - Local - Dry Van - $3k - $5k per week - Crane Freight & Cartage,Adzuna::API::Response::Job,https://www.adzuna.com/details/5702622352?utm_medium=api&utm_source=abfa41a4,109726.3,109726.3,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMjYyMjM1MiIsInMiOiJtTXlJRW1rNjhSR1ozTDlrRGV0RzNnIn0.BVGDIxQW5O3B03oSzescN5jUHyr-KIOVTmXcCdivvxY," CDL Owner Operators | Earn $3K-$5K Weekly | Fuel Discounts. Job Type Solo Owner Operator Dry Van / Drayage Local Job Overview  NOW HIRING: CDL Owner Operators – South Brunswick NJ (LOCAL DRY VAN & Drayage work)  Looking for serious Owner Operators who want consistent work and strong weekly revenue. If you're ready to run local and get paid well, we want to talk to you. Location: South Brunswick NJ What We Offer: 70% of the load Potential $3,000 – $5,000 per week Our trailer – NO cost to you Fu…",-75.073407,39.85026,5702622352,full_time,1,"['US', 'New Jersey', 'Camden County', 'Runnemede']","Runnemede, Camden County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Crane Freight & Cartage,Adzuna::API::Response::Company,
2026-04-17T10:14:48Z,CDL-A Company Driver - 1yr EXP Required - Local - Dry Van - $1.6k - $1.85k per week - CPC Logistics,Adzuna::API::Response::Job,https://www.adzuna.com/details/5702622356?utm_medium=api&utm_source=abfa41a4,83200.0,96200.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibU15SUVtazY4UkdaM0w5a0RldEczZyIsImkiOiI1NzAyNjIyMzU2In0.dzXKJmQ7NaupNczNtUxk8gvmurts3CQu0CY5mjIcJ_c,"Hiring Class A CDL Local Truck Drivers in Martinsburg, WV!. HOME DAILY – $1,600-$1850 WEEKLY AVG! Pack your lunch, not your suitcase! Drop & Hook – No Touch Freight $95,000 Avg. Annual Pay with TOP Drivers making $110,000 Day Cab – Automatic Equipment WHAT WE OFFER: Home Daily $1600-$1850 Weekly Average Earnings! Starting at $29.00/hr with OT after 8 hours DAILY! $95k Average Earnings with TOP Drivers earning $110k Weekly Minimum Guarantee 40 x Hourly Rate Pay Rate & Weekly Guarantee increase a…",-77.45352,39.4944,5702622356,full_time,0,"['US', 'Maryland', 'Frederick County', 'Lewistown']","Lewistown, Frederick County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,CPC Logistics,Adzuna::API::Response::Company,
2026-04-17T10:14:48Z,Class A CDL Owner Operator - 1yr EXP Required - Local - Dry Van - $3k - $5k per week - Crane Freight & Cartage,Adzuna::API::Response::Job,https://www.adzuna.com/details/5702622347?utm_medium=api&utm_source=abfa41a4,119238.38,119238.38,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMjYyMjM0NyIsInMiOiJtTXlJRW1rNjhSR1ozTDlrRGV0RzNnIn0.iVmBrvPin-Pmr5YBc2dpe00XfAv1bus8aoMzdUTLGDg," CDL Owner Operators | Earn $3K-$5K Weekly | Fuel Discounts. Job Type Solo Owner Operator Dry Van / Drayage Local Job Overview  NOW HIRING: CDL Owner Operators – South Brunswick NJ (LOCAL DRY VAN & Drayage work)  Looking for serious Owner Operators who want consistent work and strong weekly revenue. If you're ready to run local and get paid well, we want to talk to you. Location: South Brunswick NJ What We Offer: 70% of the load Potential $3,000 – $5,000 per week Our trailer – NO cost to you Fu…",-74.358222,40.542172,5702622347,full_time,1,"['US', 'New Jersey', 'Middlesex County', 'Metuchen']","Metuchen, Middlesex County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Crane Freight & Cartage,Adzuna::API::Response::Company,
2026-04-17T10:14:48Z,CDL-A Company Driver - 6mo EXP Required - Local - Dry Van - $1.3k - $1.8k per week - Mesilla Valley Transportation,Adzuna::API::Response::Job,https://www.adzuna.com/details/5702622378?utm_medium=api&utm_source=abfa41a4,67600.0,93600.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMjYyMjM3OCIsInMiOiJtTXlJRW1rNjhSR1ozTDlrRGV0RzNnIn0.2Z0wZo1n3pxngVjNbx0v-V9A7kwZVs_KrduX7aHhxek,"LOCAL CDL A Truck Driver Wanted - Dedicated Account!. LOCAL CDL-A Truck Drivers Wanted For A Dedicated Account! Immediately Hiring Class-A CDL Truck Drivers for a new, dedicated account in Rincon, GA! Mesilla Valley Transportation (MVT) is looking for truck drivers that are passionate about being on the road and understand that safety and delivering on time are critical. About the Position: HOME DAILY on a Dedicated Account! 100% No-Touch Freight Orientation in Rincon, GA 2 OPTIONS AVAILABLE: 1…",-82.012604,33.473754,5702622378,full_time,0,"['US', 'Georgia', 'Richmond County', 'Augusta']","Augusta, Richmond County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Mesilla Valley Transportation,Adzuna::API::Response::Company,
2026-04-17T10:14:48Z,CDL-A Company Driver - 1yr EXP Required - Local - Dry Van - Penske,Adzuna::API::Response::Job,https://www.adzuna.com/details/5702622344?utm_medium=api&utm_source=abfa41a4,107111.73,107111.73,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibU15SUVtazY4UkdaM0w5a0RldEczZyIsImkiOiI1NzAyNjIyMzQ0In0.HzuYRopNKnH_mlEKXb0ZThzPDPR5w_wVa8Qk__4FODQ,"Truck Driver - Local Class A - Chambersburg, PA. Immediate Opportunities: Full-time Local Class A CDL Truck Drivers Earn $29.50 per hour with overtime after 40 hours Driver referral bonus program up to $5000 per referral Home daily You will drive: Late model, Penske Truck Leasing trucks Dry van or Conestoga flatbed Best-in-class specs designed for comfort Equipped with inward and outward-facing in-cab cameras helping to ensure safety for all What you will do: Deliver booms and lifts to customer…",-77.38308,39.427119,5702622344,full_time,1,"['US', 'Maryland', 'Frederick County', 'Hood College']","Hood College, Frederick County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Penske,Adzuna::API::Response::Company,
2026-04-17T10:14:48Z,Truck Driver Owner Operator - 1yr EXP Required - Local - Dry Van - $3k - $5k per week - Crane Freight & Cartage,Adzuna::API::Response::Job,https://www.adzuna.com/details/5702622371?utm_medium=api&utm_source=abfa41a4,109663.12,109663.12,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMjYyMjM3MSIsInMiOiJtTXlJRW1rNjhSR1ozTDlrRGV0RzNnIn0.3elieU8rqUhgnFSurx4rWL9NoSR7eBS93SHI28IEmW0," CDL Owner Operators | Earn $3K-$5K Weekly | Fuel Discounts. Job Type Solo Owner Operator Dry Van / Drayage Local Job Overview  NOW HIRING: CDL Owner Operators – South Brunswick NJ (LOCAL DRY VAN & Drayage work)  Looking for serious Owner Operators who want consistent work and strong weekly revenue. If you're ready to run local and get paid well, we want to talk to you. Location: South Brunswick NJ What We Offer: 70% of the load Potential $3,000 – $5,000 per week Our trailer – NO cost to you Fu…",-75.073407,39.85026,5702622371,full_time,1,"['US', 'New Jersey', 'Camden County', 'Runnemede']","Runnemede, Camden County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Crane Freight & Cartage,Adzuna::API::Response::Company,
2026-04-17T10:14:48Z,Local Truck Driver Owner Operator - 1yr EXP Required - Dry Van - $3k - $5k per week - Crane Freight & Cartage,Adzuna::API::Response::Job,https://www.adzuna.com/details/5702622362?utm_medium=api&utm_source=abfa41a4,126782.81,126782.81,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibU15SUVtazY4UkdaM0w5a0RldEczZyIsImkiOiI1NzAyNjIyMzYyIn0.UZQTi5S7MHA2l92Hz4fs9aCPni6mdSdRRq2B6Z8X9nQ," CDL Owner Operators | Earn $3K-$5K Weekly | Fuel Discounts. Job Type Solo Owner Operator Dry Van / Drayage Local Job Overview  NOW HIRING: CDL Owner Operators – South Brunswick NJ (LOCAL DRY VAN & Drayage work)  Looking for serious Owner Operators who want consistent work and strong weekly revenue. If you're ready to run local and get paid well, we want to talk to you. Location: South Brunswick NJ What We Offer: 70% of the load Potential $3,000 – $5,000 per week Our trailer – NO cost to you Fu…",-74.415475,40.580024,5702622362,full_time,1,"['US', 'New Jersey', 'Middlesex County', 'South Plainfield']","South Plainfield, Middlesex County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Crane Freight & Cartage,Adzuna::API::Response::Company,
2026-04-17T10:14:48Z,Class A CDL Company Driver - 1yr EXP Required - Local - Dry Van - Lily Transportation,Adzuna::API::Response::Job,https://www.adzuna.com/details/5702622368?utm_medium=api&utm_source=abfa41a4,91749.55,91749.55,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMjYyMjM2OCIsInMiOiJtTXlJRW1rNjhSR1ozTDlrRGV0RzNnIn0.8dVct5AE1akTPKJhZDvvoKHPxdLbfHDZ3lTmxyV42gc,"Hiring CDL-A Drivers in Mansfield, MA. Class A CDL Drivers Lily Transportation LLC. Has been in business since 1958 and believe our people are our greatest asset. If you’re looking for a Great Opportunity with a Great Company, join the Lily Team today. Class A CDL Drivers Mansfield, MA Job Overview: Full Time - Local route – home daily. Average Weekly pays $1500 to $1550 Miles vary per week, on average 1500 per week. Schedule is Monday Night through Friday Night. Start Time 6 p.m. to 1 a.m. Hom…",-71.011881,42.463548,5702622368,full_time,1,"['US', 'Massachusetts', 'Essex County', 'Saugus']","Saugus, Essex County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Lily Transportation,Adzuna::API::Response::Company,
2026-04-17T10:14:48Z,CDL-A Company Driver - 1-5mo EXP Required - OTR - $100k per year - Royal Trucking,Adzuna::API::Response::Job,https://www.adzuna.com/details/5702622336?utm_medium=api&utm_source=abfa41a4,0.0,100000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibU15SUVtazY4UkdaM0w5a0RldEczZyIsImkiOiI1NzAyNjIyMzM2In0.8MEIms1Qkbf6f9GGBwINW-rMpjAor8LVS-FdOuTKGE8,"Royal Trucking is Seeking Class A Drivers Dry Van & Flatbed. Hiring CDL-A Flatbed and Dry Van Drivers Pay Details: Dry Van Trainees: Earn up to $58K Year ONE Experienced Dry Van Drivers: Earn up to $195K Yearly Dry Van CPM Rate : Earn up to $0.60 CPM  Bonuses Flatbed Trainees: Earn up to $61K Year ONE Experience Flatbed Drivers: Earn $85K - $100K Yearly ﻿Sign On Bonus with 1 Year Verifiable Experience: $2,000 Sign On Bonus for Experienced Drivers; paid out over 12 months Benefits: 401(K) Health…",-95.301669,32.275009,5702622336,full_time,0,"['US', 'Texas', 'Smith County', 'St Louis']","St Louis, Smith County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Royal Trucking,Adzuna::API::Response::Company,
2026-04-17T10:14:48Z,Truck Driver Company - 1yr EXP Required - Local - Dry Van - $1.6k - $1.85k per week - CPC Logistics,Adzuna::API::Response::Job,https://www.adzuna.com/details/5702622350?utm_medium=api&utm_source=abfa41a4,83200.0,96200.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMjYyMjM1MCIsInMiOiJtTXlJRW1rNjhSR1ozTDlrRGV0RzNnIn0.EYEHfaRBin7ohcqn9rVRzwHpnfWAnHjzFr-K-MCqn1g,"Hiring Class A CDL Local Truck Drivers in Martinsburg, WV!. HOME DAILY – $1,600-$1850 WEEKLY AVG! Pack your lunch, not your suitcase! Drop & Hook – No Touch Freight $95,000 Avg. Annual Pay with TOP Drivers making $110,000 Day Cab – Automatic Equipment WHAT WE OFFER: Home Daily $1600-$1850 Weekly Average Earnings! Starting at $29.00/hr with OT after 8 hours DAILY! $95k Average Earnings with TOP Drivers earning $110k Weekly Minimum Guarantee 40 x Hourly Rate Pay Rate & Weekly Guarantee increase a…",-77.45352,39.4944,5702622350,full_time,0,"['US', 'Maryland', 'Frederick County', 'Lewistown']","Lewistown, Frederick County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,CPC Logistics,Adzuna::API::Response::Company,
2026-04-17T10:14:48Z,CDL-A Owner Operator - 1yr EXP Required - Local - Dry Van - $3k - $5k per week - Crane Freight & Cartage,Adzuna::API::Response::Job,https://www.adzuna.com/details/5702622364?utm_medium=api&utm_source=abfa41a4,126826.59,126826.59,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMjYyMjM2NCIsInMiOiJtTXlJRW1rNjhSR1ozTDlrRGV0RzNnIn0.2dC11LB4UN0LfoKxlceeI9BDoiAbh8WuUd_-JfWj0c4," CDL Owner Operators | Earn $3K-$5K Weekly | Fuel Discounts. Job Type Solo Owner Operator Dry Van / Drayage Local Job Overview  NOW HIRING: CDL Owner Operators – South Brunswick NJ (LOCAL DRY VAN & Drayage work)  Looking for serious Owner Operators who want consistent work and strong weekly revenue. If you're ready to run local and get paid well, we want to talk to you. Location: South Brunswick NJ What We Offer: 70% of the load Potential $3,000 – $5,000 per week Our trailer – NO cost to you Fu…",-75.16548,39.95208,5702622364,full_time,1,"['US', 'Pennsylvania', 'Philadelphia County', 'Middle East']","Middle East, Philadelphia County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Crane Freight & Cartage,Adzuna::API::Response::Company,
2026-04-17T10:14:48Z,Truck Driver Owner Operator - 1yr EXP Required - Local - Dry Van - $3k - $5k per week - Crane Freight & Cartage,Adzuna::API::Response::Job,https://www.adzuna.com/details/5702622373?utm_medium=api&utm_source=abfa41a4,119169.6,119169.6,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibU15SUVtazY4UkdaM0w5a0RldEczZyIsImkiOiI1NzAyNjIyMzczIn0.Z5Ixtvwk2sVqF_6l5_MdB8dozXnV2uFm_xJkMuxQ37g," CDL Owner Operators | Earn $3K-$5K Weekly | Fuel Discounts. Job Type Solo Owner Operator Dry Van / Drayage Local Job Overview  NOW HIRING: CDL Owner Operators – South Brunswick NJ (LOCAL DRY VAN & Drayage work)  Looking for serious Owner Operators who want consistent work and strong weekly revenue. If you're ready to run local and get paid well, we want to talk to you. Location: South Brunswick NJ What We Offer: 70% of the load Potential $3,000 – $5,000 per week Our trailer – NO cost to you Fu…",-74.358222,40.542172,5702622373,full_time,1,"['US', 'New Jersey', 'Middlesex County', 'Metuchen']","Metuchen, Middlesex County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Crane Freight & Cartage,Adzuna::API::Response::Company,
2026-04-17T10:14:48Z,Local Truck Driver - 1yr EXP Required - Dry Van - Lily Transportation,Adzuna::API::Response::Job,https://www.adzuna.com/details/5702622377?utm_medium=api&utm_source=abfa41a4,73049.16,73049.16,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibU15SUVtazY4UkdaM0w5a0RldEczZyIsImkiOiI1NzAyNjIyMzc3In0.QfaMbze3_zadz0ftfQOZrjzmaz7x8zfqlCdIYH-lse0,"Hiring CDL-A Drivers in Mansfield, MA. Class A CDL Drivers Lily Transportation LLC. Has been in business since 1958 and believe our people are our greatest asset. If you’re looking for a Great Opportunity with a Great Company, join the Lily Team today. Class A CDL Drivers Mansfield, MA Job Overview: Full Time - Local route – home daily. Average Weekly pays $1500 to $1550 Miles vary per week, on average 1500 per week. Schedule is Monday Night through Friday Night. Start Time 6 p.m. to 1 a.m. Hom…",-71.46756,41.58648,5702622377,full_time,1,"['US', 'Rhode Island', 'Washington County', 'North Kingstown']","North Kingstown, Washington County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Lily Transportation,Adzuna::API::Response::Company,
2026-04-17T10:14:48Z,CDL-A Company Driver - 1yr EXP Required - Local - Dry Van - Lily Transportation,Adzuna::API::Response::Job,https://www.adzuna.com/details/5702622365?utm_medium=api&utm_source=abfa41a4,91569.92,91569.92,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibU15SUVtazY4UkdaM0w5a0RldEczZyIsImkiOiI1NzAyNjIyMzY1In0.00zOItiM_n6IeeWKTJBiv_clBBGO8VIBmROf2vbOnhg,"Hiring CDL-A Drivers in Mansfield, MA. Class A CDL Drivers Lily Transportation LLC. Has been in business since 1958 and believe our people are our greatest asset. If you’re looking for a Great Opportunity with a Great Company, join the Lily Team today. Class A CDL Drivers Mansfield, MA Job Overview: Full Time - Local route – home daily. Average Weekly pays $1500 to $1550 Miles vary per week, on average 1500 per week. Schedule is Monday Night through Friday Night. Start Time 6 p.m. to 1 a.m. Hom…",-71.011881,42.463548,5702622365,full_time,1,"['US', 'Massachusetts', 'Essex County', 'Saugus']","Saugus, Essex County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Lily Transportation,Adzuna::API::Response::Company,
2026-04-17T10:14:48Z,CDL-A Owner Operator - 1yr EXP Required - Local - Dry Van - $3k - $5k per week - Crane Freight & Cartage,Adzuna::API::Response::Job,https://www.adzuna.com/details/5702622357?utm_medium=api&utm_source=abfa41a4,126687.7,126687.7,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibU15SUVtazY4UkdaM0w5a0RldEczZyIsImkiOiI1NzAyNjIyMzU3In0.USsiHW8Du6Uh5hsi0iCNcCcks70sOKrX6PumSzpH5mc," CDL Owner Operators | Earn $3K-$5K Weekly | Fuel Discounts. Job Type Solo Owner Operator Dry Van / Drayage Local Job Overview  NOW HIRING: CDL Owner Operators – South Brunswick NJ (LOCAL DRY VAN & Drayage work)  Looking for serious Owner Operators who want consistent work and strong weekly revenue. If you're ready to run local and get paid well, we want to talk to you. Location: South Brunswick NJ What We Offer: 70% of the load Potential $3,000 – $5,000 per week Our trailer – NO cost to you Fu…",-74.415475,40.580024,5702622357,full_time,1,"['US', 'New Jersey', 'Middlesex County', 'South Plainfield']","South Plainfield, Middlesex County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Crane Freight & Cartage,Adzuna::API::Response::Company,
2026-04-17T10:14:48Z,Local Truck Driver - 1yr EXP Required - Dry Van - Lily Transportation,Adzuna::API::Response::Job,https://www.adzuna.com/details/5702622375?utm_medium=api&utm_source=abfa41a4,80495.58,80495.58,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMjYyMjM3NSIsInMiOiJtTXlJRW1rNjhSR1ozTDlrRGV0RzNnIn0.mMaJduHqNt5fZ5fjhYzQQvDIR8cfNzALnQtgAmZDFPg,"Hiring CDL-A Drivers in Mansfield, MA. Class A CDL Drivers Lily Transportation LLC. Has been in business since 1958 and believe our people are our greatest asset. If you’re looking for a Great Opportunity with a Great Company, join the Lily Team today. Class A CDL Drivers Mansfield, MA Job Overview: Full Time - Local route – home daily. Average Weekly pays $1500 to $1550 Miles vary per week, on average 1500 per week. Schedule is Monday Night through Friday Night. Start Time 6 p.m. to 1 a.m. Hom…",-70.942095,41.634924,5702622375,full_time,1,"['US', 'Massachusetts', 'Bristol County', 'New Bedford']","New Bedford, Bristol County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Lily Transportation,Adzuna::API::Response::Company,
2026-04-17T10:14:47Z,Class A CDL Company Driver - 1-5mo EXP Required - OTR - $100k per year - Royal Trucking,Adzuna::API::Response::Job,https://www.adzuna.com/details/5702622288?utm_medium=api&utm_source=abfa41a4,0.0,100000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMjYyMjI4OCIsInMiOiJtTXlJRW1rNjhSR1ozTDlrRGV0RzNnIn0.g8-M3rvJFLXRLX3oQ7ne7u2NP8muPTwWCC1Jalwrf5w,"Royal Trucking is Seeking Class A Drivers Dry Van & Flatbed. Hiring CDL-A Flatbed and Dry Van Drivers Pay Details: Dry Van Trainees: Earn up to $58K Year ONE Experienced Dry Van Drivers: Earn up to $195K Yearly Dry Van CPM Rate : Earn up to $0.60 CPM  Bonuses Flatbed Trainees: Earn up to $61K Year ONE Experience Flatbed Drivers: Earn $85K - $100K Yearly ﻿Sign On Bonus with 1 Year Verifiable Experience: $2,000 Sign On Bonus for Experienced Drivers; paid out over 12 months Benefits: 401(K) Health…",-83.920879,35.961127,5702622288,full_time,0,"['US', 'Tennessee', 'Knox County', 'Knoxville']","Knoxville, Knox County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Royal Trucking,Adzuna::API::Response::Company,
