salary_max,description,id,contract_time,created,__CLASS__,salary_is_predicted,latitude,salary_min,redirect_url,adref,title,longitude,company.__CLASS__,company.display_name,category.tag,category.__CLASS__,category.label,location.area,location.display_name,location.__CLASS__,contract_type
33205.06,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",5713710170,part_time,2026-04-29T11:17:32Z,Adzuna::API::Response::Job,1,47.140764,33205.06,https://www.adzuna.com/land/ad/5713710170?se=bGGqSd9D8RG_9IKjJWSdHA&utm_medium=api&utm_source=abfa41a4&v=192323525F0760DE51D3E19D54641CBE1664AC4C,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYkdHcVNkOUQ4UkdfOUlLakpXU2RIQSIsImkiOiI1NzEzNzEwMTcwIn0.bS025lX03EsZWSh4njPs8fe8h_nlVBzllCvu-vQhDDc,Driver - Make Money On Your Schedule,-110.221814,Adzuna::API::Response::Company,Uber,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,"['US', 'Montana', 'Judith Basin County', 'Stanford']","Stanford, Judith Basin County",Adzuna::API::Response::Location,
101269.96,"Job Description Job Description Bathroom and kitchen remodeling company looking for a worker with experience in this field. Have to have knowledge in plumbing, electrical , drywall, painting and carpentry. Company Description Small company, been in business for 25 years. Company Description Small company, been in business for 25 years.",5713709031,,2026-04-29T11:16:55Z,Adzuna::API::Response::Job,1,40.893155,101269.96,https://www.adzuna.com/land/ad/5713709031?se=2GhKWd9D8RG_9IKjJWSdHA&utm_medium=api&utm_source=abfa41a4&v=CC11EA36944A0F4D029D667AB2C3729494872B52,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMkdoS1dkOUQ4UkdfOUlLakpXU2RIQSIsImkiOiI1NzEzNzA5MDMxIn0.I5AZ68ymZ62LhYlTF1djXBv2VJVfttV5xcaiD5aCDgw,Remodeler,-74.581825,Adzuna::API::Response::Company,Morozov Renovations,trade-construction-jobs,Adzuna::API::Response::Category,Trade & Construction Jobs,"['US', 'New Jersey', 'Morris County', 'Wharton']","Wharton, Morris County",Adzuna::API::Response::Location,
46211.32,Job Description Job Description Express Service Technician Preferred Automotive Group All Preferred Locations Preferred Automotive Group is seeking motivated and dependable Express Service Technicians to join our growing service teams across all Preferred locations. This opportunity is ideal for individuals looking to start or advance a career in automotive service with a clear path to become an Apprentice Technician and receive ongoing manufacturer training. Position Overview Perform routine m…,5713709045,,2026-04-29T11:16:55Z,Adzuna::API::Response::Job,1,43.063073,46211.32,https://www.adzuna.com/land/ad/5713709045?se=2GhKWd9D8RG_9IKjJWSdHA&utm_medium=api&utm_source=abfa41a4&v=AF777075387CC3CD6D12E389D5F767C41A3FB4B2,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMzcwOTA0NSIsInMiOiIyR2hLV2Q5RDhSR185SUtqSldTZEhBIn0.wKGnZzsxhXmpOf5ULhNToZq6cYSTztogv9AOOZCHbgo,Express Service Technician- IMMEDIATE OPENING,-86.228386,Adzuna::API::Response::Company,Preferred Automotive Group LLC,manufacturing-jobs,Adzuna::API::Response::Category,Manufacturing Jobs,"['US', 'Michigan', 'Ottawa County', 'Grand Haven']","Grand Haven, Ottawa County",Adzuna::API::Response::Location,
70622.49,"Job Description Job Description Express is hiring a Yard Truck Driver with a valid Class A Driver's License for a food processing company in New Orleans. Pay: $17 - $22 / hour Job Summary: Driving manual transmission yard truck and yard mule to carry metal containers Moving 20-30 containers daily Hooking up the metal containers and leveling them out Requirements: At least 2 years of experience driving a terminal truck (yard truck, yard dog, mule) At least 2 years of experience hauling metal car…",5713709044,,2026-04-29T11:16:55Z,Adzuna::API::Response::Job,1,29.959577,70622.49,https://www.adzuna.com/land/ad/5713709044?se=2GhKWd9D8RG_9IKjJWSdHA&utm_medium=api&utm_source=abfa41a4&v=6FAD939BD1AB42C10F10006AD33CE027941A0BDD,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMzcwOTA0NCIsInMiOiIyR2hLV2Q5RDhSR185SUtqSldTZEhBIn0.0f2-FlXmKkkLwooOCa2REMbkS7WcP0ZtmPloNDx2Wmk,Yard Truck Driver,-90.077013,Adzuna::API::Response::Company,Undisclosed,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"['US', 'Louisiana', 'Orleans Parish', 'New Orleans']","New Orleans, Orleans Parish",Adzuna::API::Response::Location,
47873.14,"Job Description Job Description We are seeking a Part-time OTR Class A Driver to join our team! You will be responsible for safely operating a semi-truck with trailer with a capacity of 70,000 pounds Gross Vehicle Weight (GVW). Part-time position available 1 Jun 2022 Qualifications: Must have a minimum of 5 years verifiable experience Must be able to pass background check Must pass Drug Screen Responsibilities: Safely operate a tractor-trailer Properly track and document electronic activity log…",5713709037,,2026-04-29T11:16:55Z,Adzuna::API::Response::Job,1,33.774828,47873.14,https://www.adzuna.com/land/ad/5713709037?se=2GhKWd9D8RG_9IKjJWSdHA&utm_medium=api&utm_source=abfa41a4&v=198E7C31A203223F2A9B53875B87A23C61420688,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMzcwOTAzNyIsInMiOiIyR2hLV2Q5RDhSR185SUtqSldTZEhBIn0.E-tDBXEVp9Ud0tgtvQ_btA9UPYt-R3WprhL_bayakN8,OTR Driver,-84.296312,Adzuna::API::Response::Company,Empire Logistics Group Llc,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"['US', 'Georgia', 'DeKalb County', 'Decatur']","Decatur, DeKalb County",Adzuna::API::Response::Location,
71018.0,Job Description Job Description We are currently seeking an Electrician! You will strive to provide safe electrical systems for a variety of customers in the Federal industry. Responsibilities: (Commercial/Industrial) Install and repair electrical equipment and fixtures (Commercial/Industrial) Install various types of raceway and cable tray systems Troubleshoot motor and control systems Perform routine maintenance on electrical wiring and systems Adhere to all quality and safety codes ​​ Qualif…,5713709049,,2026-04-29T11:16:55Z,Adzuna::API::Response::Job,1,32.726967,71018.0,https://www.adzuna.com/land/ad/5713709049?se=2GhKWd9D8RG_9IKjJWSdHA&utm_medium=api&utm_source=abfa41a4&v=F88D7E0DF1DBE7DFAE5F288C96971975C36A19CD,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMzcwOTA0OSIsInMiOiIyR2hLV2Q5RDhSR185SUtqSldTZEhBIn0.yAMD4KhKvvQQmUFBD8bvIL-1TExHPQ66qZpHjIZY1gc,Electrician,-117.164709,Adzuna::API::Response::Company,Private Company ,trade-construction-jobs,Adzuna::API::Response::Category,Trade & Construction Jobs,"['US', 'California', 'San Diego County', 'San Diego']","San Diego, San Diego County",Adzuna::API::Response::Location,
54225.24,"Job Description Job Description Benefits/Perks Careers Advancement Opportunities Flexible Scheduling Competitive Compensation Job Summary We are looking for a Service Advisor to join our team. The ideal candidate will have excellent communication and customer relationship skills, strong service writer capabilities, and previous management experience. Every day is different in our busy automotive service center! You will be responsible for a variety of tasks, including overseeing, addressing cus…",5713709057,,2026-04-29T11:16:55Z,Adzuna::API::Response::Job,1,38.79,54225.24,https://www.adzuna.com/land/ad/5713709057?se=2GhKWd9D8RG_9IKjJWSdHA&utm_medium=api&utm_source=abfa41a4&v=E1FDACF0A77D8C12A678AF01DC6F2E5A6F796B57,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMkdoS1dkOUQ4UkdfOUlLakpXU2RIQSIsImkiOiI1NzEzNzA5MDU3In0.F316GaACieUi7YCcvP2YMEeF2iGwdYm79K6CM1yMGQM,Service Advisor,-77.27,Adzuna::API::Response::Company,German Auto Group Inc,customer-services-jobs,Adzuna::API::Response::Category,Customer Services Jobs,"['US', 'Virginia', 'Fairfax County', 'Springfield']","Springfield, Fairfax County",Adzuna::API::Response::Location,
47215.97,"Job Description Job Description Seeking Talented Qualified Registered Behavior Technician (RBT) Are you desiring greater professional development and mentoring? Interested in daytime or afternoon hours and great earning opportunities, while honing and strengthening your Applied Behavior Analysis (ABA) skills in collaboration with experts? We look forward to working in positive settings with positive people. Come join a supportive atmosphere while growing and developing your professional skills.…",5713709033,,2026-04-29T11:16:55Z,Adzuna::API::Response::Job,1,39.412607,47215.97,https://www.adzuna.com/land/ad/5713709033?se=2GhKWd9D8RG_9IKjJWSdHA&utm_medium=api&utm_source=abfa41a4&v=4ED2786D49BA6834A6BFF13FC877B35A6DA1AAE9,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMkdoS1dkOUQ4UkdfOUlLakpXU2RIQSIsImkiOiI1NzEzNzA5MDMzIn0.Qa371O40AagAsTgPjqyPEZPdjYK4b6Ev--fkjihWQrA,Registered Behavior Technician (RBT),-76.463574,Adzuna::API::Response::Company,Aborder Behavioral Health LLC,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"['US', 'Maryland', 'Baltimore County', 'Perry Hall']","Perry Hall, Baltimore County",Adzuna::API::Response::Location,
65759.45,"Job Description Job Description COMPANY DESCRIPTION KLE is a rapidly growing utility professional project services company, headquartered in Wixom, Michigan, that provides high-quality consulting services in the electric & gas utility industry using creative thinking and proven experience. Our safety-first approach and process-oriented delivery offer outstanding benefits to our clients and communities through plans of action, repeatable operations, and accurate results. Supporting clients acros…",5713709062,,2026-04-29T11:16:55Z,Adzuna::API::Response::Job,1,42.07487,65759.45,https://www.adzuna.com/land/ad/5713709062?se=2GhKWd9D8RG_9IKjJWSdHA&utm_medium=api&utm_source=abfa41a4&v=3C07A717BD02969D1C81398171FE8173A3D9A70A,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMzcwOTA2MiIsInMiOiIyR2hLV2Q5RDhSR185SUtqSldTZEhBIn0.cGP0nXB5R60u_KCEbEEhOAk7Q59Ta9XWPlQvJl9Cke4,Utility Pole Inspection - Field Technician,-76.727235,Adzuna::API::Response::Company,KLE INC,energy-oil-gas-jobs,Adzuna::API::Response::Category,"Energy, Oil & Gas Jobs","['US', 'New York', 'Chemung County', 'Elmira']","Elmira, Chemung County",Adzuna::API::Response::Location,
34735.71,"Job Description Job Description Truck Driver Job Summary Operates 26Ft—flatbed truck with a capacity of a maximum of 26,000 pounds. General Accountabilities Checks vehicles to ensure that mechanical, safety, and emergency equipment is in good working order. Maneuvers trucks into loading or unloading positions, Collects delivery instructions from appropriate sources, verifying instructions and routes. Maintains logs of working hours or of vehicle service or repair status, following applicable st…",5713709064,,2026-04-29T11:16:55Z,Adzuna::API::Response::Job,1,33.842872,34735.71,https://www.adzuna.com/land/ad/5713709064?se=2GhKWd9D8RG_9IKjJWSdHA&utm_medium=api&utm_source=abfa41a4&v=D2C5F44325637B561F8B7BD742516984E1DD2F34,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMzcwOTA2NCIsInMiOiIyR2hLV2Q5RDhSR185SUtqSldTZEhBIn0.bssuQh6Q87rQ79h4qpHN0K-cDMTt-LRVyPkaPe2yvb8,Flatbed Truck driver,-118.012753,Adzuna::API::Response::Company,EXPRESSRUN INC,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"['US', 'California', 'Orange County', 'Buena Park']","Buena Park, Orange County",Adzuna::API::Response::Location,
66905.88,"Job Description Job Description Reports To: Hoist Operations Manager Position Type: Full-Time, Hourly, Non-Exempt Position Summary We are seeking a skilled and reliable Hoist Technician to support the maintenance, inspection, and repair of our growing fleet of personnel hoists. This role is critical to ensuring equipment operates safely, efficiently, and in compliance with all applicable regulations. The ideal candidate will have strong mechanical aptitude, a commitment to safety, and the abili…",5713709039,,2026-04-29T11:16:55Z,Adzuna::API::Response::Job,1,40.718155,66905.88,https://www.adzuna.com/land/ad/5713709039?se=2GhKWd9D8RG_9IKjJWSdHA&utm_medium=api&utm_source=abfa41a4&v=35A14C4EA28DE28068931ADFD91CE33F2F7C847C,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMzcwOTAzOSIsInMiOiIyR2hLV2Q5RDhSR185SUtqSldTZEhBIn0.AEkUjMfia0owx2p_Tazw6q8Q9-pA5aWkRqcrYW7jCTc,Hoist Technician,-73.354287,Adzuna::API::Response::Company,Arsenal Scaffold Inc.,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,"['US', 'New York', 'Suffolk County', 'West Babylon']","West Babylon, Suffolk County",Adzuna::API::Response::Location,
86404.62,"Job Description Job Description Job Description Engineering position that will be involved in stormwater engineering analysis and design. Emphasis is on technical aspects including hydrology, hydraulics, one dimensional modeling, and two-dimensional modeling. The person in this role will learn the modeling packages currently in use at PACE and will take the lead in learning new modeling software as motivated by client and project needs. This engineer will work with the Technical Director to hel…",5713709059,,2026-04-29T11:16:55Z,Adzuna::API::Response::Job,1,33.703814,86404.62,https://www.adzuna.com/land/ad/5713709059?se=2GhKWd9D8RG_9IKjJWSdHA&utm_medium=api&utm_source=abfa41a4&v=28E7C7FBEB6FCFA7B760B4E7E869C7FF948F3951,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMzcwOTA1OSIsInMiOiIyR2hLV2Q5RDhSR185SUtqSldTZEhBIn0.VSnY6rVnEoRIADMipU3Sa6ylBiDnvhz85fjwNeDbxKs,Design Engineer / Project Engineer,-117.962735,Adzuna::API::Response::Company,PACE - Advanced Water Engineering,accounting-finance-jobs,Adzuna::API::Response::Category,Accounting & Finance Jobs,"['US', 'California', 'Orange County', 'Fountain Valley']","Fountain Valley, Orange County",Adzuna::API::Response::Location,
78213.58,"Job Description Job Description Benefits/Perks Available Careers Advancement Opportunities Great Scheduling Competitive Compensation 401K plan Profit Sharing Health insurance Job Summary Hyman Ltd. , a globally recognized leader in the sales and restoration of the world’s most significant classic, exotic, and collector automobiles, is seeking a highly skilled and passionate Classic & Exotic Vehicle Technician to join our premier service team. If you have a genuine appreciation for automotive hi…",5713709056,,2026-04-29T11:16:55Z,Adzuna::API::Response::Job,1,38.630539,78213.58,https://www.adzuna.com/land/ad/5713709056?se=2GhKWd9D8RG_9IKjJWSdHA&utm_medium=api&utm_source=abfa41a4&v=9010565337F5D697E5D5EC65A1BDDED0F87E412D,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMkdoS1dkOUQ4UkdfOUlLakpXU2RIQSIsImkiOiI1NzEzNzA5MDU2In0.qXDwQpPxmDg-dOomGZW2b2c8Xy_tGnoYcpv-vtzHZ6s,Automotive Technician,-90.192822,Adzuna::API::Response::Company,HYMAN PROPERTIES INC,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,"['US', 'Missouri', 'Saint Louis County', 'Saint Louis']","Saint Louis, Saint Louis County",Adzuna::API::Response::Location,
58838.66,"Job Description Job Description This is a full-time role as an Associate Attorney at Zazueta Law, PLLC. The Associate Attorney will be responsible for handling business disputes, personal injury cases, real estate matters, and contract disputes. The role also involves providing legal advice, conducting research, attending hearings/depositions, attending oral arguments, and assisting managing attorney at trial. Qualifications Strong research and legal analysis skills 0-2 years litigation experie…",5713709032,,2026-04-29T11:16:55Z,Adzuna::API::Response::Job,1,33.45,58838.66,https://www.adzuna.com/land/ad/5713709032?se=2GhKWd9D8RG_9IKjJWSdHA&utm_medium=api&utm_source=abfa41a4&v=F27E1F96DECB9853C850318080481EA5ED9549F6,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMkdoS1dkOUQ4UkdfOUlLakpXU2RIQSIsImkiOiI1NzEzNzA5MDMyIn0.gE4GG5OBlVfxn9tXIG8bIGZVgPedKmNcBqdPJc4f3UM,Associate Attorney,-112.07,Adzuna::API::Response::Company,Zazueta Law PLLC,legal-jobs,Adzuna::API::Response::Category,Legal Jobs,"['US', 'Arizona', 'Maricopa County', 'Phoenix']","Phoenix, Maricopa County",Adzuna::API::Response::Location,
50485.19,"Job Description Job Description Benefits/Perks Flexible Scheduling Competitive Compensation Career Advancement Opportunities We are looking for a skilled and experienced Plumber to join our team! In this role, you will perform diagnostics, service, and installation of plumbing in residential and light commercial environments. You are a licensed Plumber with a commitment to quality in all the work you do. A team player who is comfortable working independently, you love the feeling of a job well …",5713709063,,2026-04-29T11:16:55Z,Adzuna::API::Response::Job,1,28.134098,50485.19,https://www.adzuna.com/land/ad/5713709063?se=2GhKWd9D8RG_9IKjJWSdHA&utm_medium=api&utm_source=abfa41a4&v=3D2583DAA73368EDD27E8F0328190019F5DE882B,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMkdoS1dkOUQ4UkdfOUlLakpXU2RIQSIsImkiOiI1NzEzNzA5MDYzIn0.gaIVtqXTLDmBGaOSg7lgMlsINrfrMQe8H0Nm9A2Nx7E,Swimming Pool equipment Plumber,-82.480691,Adzuna::API::Response::Company,"GPS Pools, Inc",trade-construction-jobs,Adzuna::API::Response::Category,Trade & Construction Jobs,"['US', 'Florida', 'Hillsborough County', 'Lutz']","Lutz, Hillsborough County",Adzuna::API::Response::Location,
138217.14,"Job Description Job Description About Preovolos Lewin, ALC: Located in the heart of downtown San Diego, Preovolos Lewin, ALC is a premier full-service law firm dedicated to providing strategic, cost-effective legal solutions. We don't just draft documents; we build long-term relationships with our clients, guiding them through corporate structuring, asset protection, and complex transactions. If you are an experienced Corporate Attorney looking to step away from the grueling ""Big Law"" treadmill…",5713709054,,2026-04-29T11:16:55Z,Adzuna::API::Response::Job,1,32.726967,138217.14,https://www.adzuna.com/land/ad/5713709054?se=2GhKWd9D8RG_9IKjJWSdHA&utm_medium=api&utm_source=abfa41a4&v=B65F73A71397CAA6821829BFECB48E19EC9415EA,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMkdoS1dkOUQ4UkdfOUlLakpXU2RIQSIsImkiOiI1NzEzNzA5MDU0In0.PCs13K5vnH5YOa6qRKhe2xEYQZZ8IDGR7fjcmt5z2rk,Corporate & Business Attorney (Transactional),-117.164709,Adzuna::API::Response::Company,"Preovolos Lewin, ALC",legal-jobs,Adzuna::API::Response::Category,Legal Jobs,"['US', 'California', 'San Diego County', 'San Diego']","San Diego, San Diego County",Adzuna::API::Response::Location,
73834.71,"Job Description Job Description We are seeking a Truck Driver to join our team! You will be responsible for safely operating a truck transporting office furniture, glass walls and equipment to and from project sites. The majority of our project sites are in Manhattan. AM shifts & PM shifts available. CDL not required Responsibilities: Safely operate a straight truck Load and unload cargo Properly track and document activity log Report any issues or incidents to dispatch Inspect truck before and…",5713709050,,2026-04-29T11:16:55Z,Adzuna::API::Response::Job,1,40.825654,73834.71,https://www.adzuna.com/land/ad/5713709050?se=2GhKWd9D8RG_9IKjJWSdHA&utm_medium=api&utm_source=abfa41a4&v=52AC5BF2D413F2072D75479297AF9027F8B2BE83,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMzcwOTA1MCIsInMiOiIyR2hLV2Q5RDhSR185SUtqSldTZEhBIn0.CI89fardIfZ2DDe4pvfdxFpmZNqyGw44AKg9nN7nQnQ,Truck Driver,-73.202614,Adzuna::API::Response::Company,Office Solution Group,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"['US', 'New York', 'Suffolk County', 'Hauppauge']","Hauppauge, Suffolk County",Adzuna::API::Response::Location,
99288.3,Job Description Job Description The Lunt Marymor Company is a well established Plumbing and Hydronic Heating Contractor. We are looking for people that show pride in workmanship and have great communication skills and that want to grow with the company. There is ample opportunity for growth for the right candidates. The Lunt Marymor Company is looking to recruit and train the next generation of skilled trades people. Our master tradesmen work alongside our newer staff and apprentices to demonst…,5713709067,,2026-04-29T11:16:55Z,Adzuna::API::Response::Job,1,37.831316,99288.3,https://www.adzuna.com/land/ad/5713709067?se=2GhKWd9D8RG_9IKjJWSdHA&utm_medium=api&utm_source=abfa41a4&v=6C1B2FAE8257FF52C42646EB48D7E19DE29EAA34,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMkdoS1dkOUQ4UkdfOUlLakpXU2RIQSIsImkiOiI1NzEzNzA5MDY3In0.AQWOXcc1HNxlM0rsmCqx70lM9tkITUP1CSXsHvHKxkI,Hydronic Service Technician,-122.285247,Adzuna::API::Response::Company,The Lunt Marymor Company,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,"['US', 'California', 'Alameda County', 'Emeryville']","Emeryville, Alameda County",Adzuna::API::Response::Location,
50000.15,"Job Description Job Description Pay: $20.00 - $23.50 per hour Job description: Flex Pest Control is a fast-growing, locally owned company serving Central and Northwest Arkansas. We’re known for our professionalism, attention to detail, and a team culture built around friendly competition and personal accountability. We’re looking for self-driven, competitive, and motivated individuals who take pride in their work and don’t need to be micromanaged. If you’re ready to learn, grow, and be part of …",5713709048,,2026-04-29T11:16:55Z,Adzuna::API::Response::Job,1,34.749966,50000.15,https://www.adzuna.com/land/ad/5713709048?se=2GhKWd9D8RG_9IKjJWSdHA&utm_medium=api&utm_source=abfa41a4&v=CF773BC8D9F0259C2A057927AAD9D994DE0D4951,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMzcwOTA0OCIsInMiOiIyR2hLV2Q5RDhSR185SUtqSldTZEhBIn0.cqTqScvdybWvus21cbl8dLxMod3u-4o_i3uWdsQc-gY,Service Technician,-92.285201,Adzuna::API::Response::Company,Flex Pest Control,trade-construction-jobs,Adzuna::API::Response::Category,Trade & Construction Jobs,"['US', 'Arkansas', 'Pulaski County', 'Little Rock']","Little Rock, Pulaski County",Adzuna::API::Response::Location,
43612.78,"Job Description Job Description NEG is recruiting a passionate Certified Early Childhood Licensed Teacher to join our client's team. Under general direction, is responsible for conducting educational classes for special education pre-school or Early Intervention, in accordance with the needs of the students and in accordance with the regulations and requirements of the applicable governmental and other regulatory agencies. Acts as team leader of each student’s team. The Teacher is a management …",5713709053,,2026-04-29T11:16:55Z,Adzuna::API::Response::Job,1,,43612.78,https://www.adzuna.com/land/ad/5713709053?se=2GhKWd9D8RG_9IKjJWSdHA&utm_medium=api&utm_source=abfa41a4&v=E51C35461B78F54E276BBB1FA813561058D92BD1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMzcwOTA1MyIsInMiOiIyR2hLV2Q5RDhSR185SUtqSldTZEhBIn0.vtiVE4q0A20BqbgJcICZk6UPsrxPLCYBj75FT9MRA30,Special Education Teacher (SWD B-2),,Adzuna::API::Response::Company,National Enrichment Group,teaching-jobs,Adzuna::API::Response::Category,Teaching Jobs,"['US', 'New York', 'New York City']","New York City, New York",Adzuna::API::Response::Location,
62961.02,"Job Description Job Description Job Summary: Here at The Cable Shopping Network, we are a leader in marketing rare and collectible coins from mints around the world. For 23 years, our loyal customers have helped us grow significantly while maintaining an A rating from the BBB. Due to a massive influx of new customers from our marketing efforts, we are hiring multiple full-time Inside Sales Account Managers . We are looking for high-energy, money-motivated closers and creative “storytellers” to …",5713709058,,2026-04-29T11:16:55Z,Adzuna::API::Response::Job,1,33.45,62961.02,https://www.adzuna.com/land/ad/5713709058?se=2GhKWd9D8RG_9IKjJWSdHA&utm_medium=api&utm_source=abfa41a4&v=03A447E3012FD33363E9E5FA69CC4E82A23982F6,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMzcwOTA1OCIsInMiOiIyR2hLV2Q5RDhSR185SUtqSldTZEhBIn0.JEN8Iy8DCxuFsvv8XaKwxNx-gjLCxJSf2J55LLXseLM,Inside Sales Associate,-112.07,Adzuna::API::Response::Company,Cable Shopping Network,sales-jobs,Adzuna::API::Response::Category,Sales Jobs,"['US', 'Arizona', 'Maricopa County', 'Phoenix']","Phoenix, Maricopa County",Adzuna::API::Response::Location,
77255.2,"Job Description Job Description The Organization SSG-Project 180 turns lives around through innovative, wraparound services that keep people out of institutions and in their communities. Project 180 is a leader in the forensic treatment space, offering high-quality, specialized treatment programs that serve thousands of justice-involved individuals. Our programs span criminal justice intercepts and include pre-arrest interventions, court-based diversions, jail in-reach, and intensive post-relea…",5713709041,,2026-04-29T11:16:55Z,Adzuna::API::Response::Job,1,34.694628,77255.2,https://www.adzuna.com/land/ad/5713709041?se=2GhKWd9D8RG_9IKjJWSdHA&utm_medium=api&utm_source=abfa41a4&v=0D6861CF08E0A767B73E3E556C5BF4EB944B95D8,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMzcwOTA0MSIsInMiOiIyR2hLV2Q5RDhSR185SUtqSldTZEhBIn0.JgPibu8HpbIB4pZydY7BrXsUpnJn4tCyWF7UsyvngUM,Mental Health Clinician,-118.147377,Adzuna::API::Response::Company,Special Service for Groups-Project 180,social-work-jobs,Adzuna::API::Response::Category,Social work Jobs,"['US', 'California', 'Los Angeles County', 'Lancaster']","Lancaster, Los Angeles County",Adzuna::API::Response::Location,
43738.57,"Job Description Job Description CDL A Instructor needed for new CDL School of Orlando. Job Description: Demonstrate assigned driving operations for students on a regular basis Oversee the safe operation and use of equipment when being used by students, ensuring that the company policy and standards are being adhered to Supervise all assigned trainees and complete the necessary documentation for each person, such as student attendance forms and training records Provide in-person daily instructio…",5713709066,,2026-04-29T11:16:55Z,Adzuna::API::Response::Job,1,28.541666,43738.57,https://www.adzuna.com/land/ad/5713709066?se=2GhKWd9D8RG_9IKjJWSdHA&utm_medium=api&utm_source=abfa41a4&v=39CDA519C0BE88BC5E8939041A50AC01A0051BF0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMzcwOTA2NiIsInMiOiIyR2hLV2Q5RDhSR185SUtqSldTZEhBIn0.kt_fw-_iGgoJyaW8lJGzeLtFk2KQILtmCuj70Gry7EU,CDL A Instructor,-81.375686,Adzuna::API::Response::Company,Straight Through Logistics Llc,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"['US', 'Florida', 'Orange County', 'Orlando']","Orlando, Orange County",Adzuna::API::Response::Location,
70019.2,"Job Description Job Description 10-8 Retrofit, Inc. is Located in the City of Ontario, CA we specialize in emergency vehicle equipment sales, service and installation. Here at 10-8 Retrofit, Inc. we pride ourselves on Quality and Workmanship from designing and building a single Emergency Vehicle to more complex jobs as outfitting an entire fleet. 10-8 Retrofit, Inc. holds itself to the highest standards Possible, by using the most up to date technology and parts on the market with our Certified…",5713709047,,2026-04-29T11:16:55Z,Adzuna::API::Response::Job,1,34.065846,70019.2,https://www.adzuna.com/land/ad/5713709047?se=2GhKWd9D8RG_9IKjJWSdHA&utm_medium=api&utm_source=abfa41a4&v=3D92CC8E480364AECEE8E28FE5EE6C927E1D885B,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMzcwOTA0NyIsInMiOiIyR2hLV2Q5RDhSR185SUtqSldTZEhBIn0.V6iZEAJAHvHherwIZfZPP_a8yXb5jXq0gFbh8zlpQOQ,emergency vehicle tech / 12 volt / radio,-117.64843,Adzuna::API::Response::Company,10-8 Retrofit Inc,maintenance-jobs,Adzuna::API::Response::Category,Maintenance Jobs,"['US', 'California', 'San Bernardino County', 'Ontario']","Ontario, San Bernardino County",Adzuna::API::Response::Location,
