redirect_url,id,description,contract_time,salary_max,adref,latitude,salary_min,salary_is_predicted,__CLASS__,title,created,longitude,company.display_name,company.__CLASS__,location.__CLASS__,location.display_name,location.area,category.tag,category.label,category.__CLASS__,contract_type
https://www.adzuna.com/details/5740497732?utm_medium=api&utm_source=abfa41a4,5740497732,"Circle (NYSE: CRCL) is one of the world’s leading internet financial platform companies, building the foundation of a more open, global economy through digital assets, payment applications, and programmable blockchain infrastructure. Circle’s platform includes the world’s largest regulated stablecoin network anchored by USDC, Circle Payments Network for global money movement, and Arc, an enterprise-grade blockchain designed to become the Economic OS for the internet. Enterprises, financial inst…",full_time,223287.1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MDQ5NzczMiIsInMiOiJXTlVwVVZKWThSR1dRdkVlMmJUYkx3In0.jiru6Vz8H0DKTil4jsb1LdErUfefpGkoZysxiVb5v0A,41.9613,223287.1,1,Adzuna::API::Response::Job,"Principal Product Manager, Growth - Remote",2026-05-25T11:31:58Z,-87.8849,Circle,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Schiller Park, Cook County","['US', 'Illinois', 'Cook County', 'Schiller Park']",it-jobs,IT Jobs,Adzuna::API::Response::Category,
https://www.adzuna.com/details/5740497738?utm_medium=api&utm_source=abfa41a4,5740497738,"Circle (NYSE: CRCL) is one of the world’s leading internet financial platform companies, building the foundation of a more open, global economy through digital assets, payment applications, and programmable blockchain infrastructure. Circle’s platform includes the world’s largest regulated stablecoin network anchored by USDC, Circle Payments Network for global money movement, and Arc, an enterprise-grade blockchain designed to become the Economic OS for the internet. Enterprises, financial inst…",full_time,191774.2,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MDQ5NzczOCIsInMiOiJXTlVwVVZKWThSR1dRdkVlMmJUYkx3In0.XkjmGIj0A9pFTmnxIllKjt-NDztQy6NjxHiF4MvOlwE,37.775,191774.2,1,Adzuna::API::Response::Job,Principal Product Marketing Manager - Remote,2026-05-25T11:31:58Z,-122.4183,Circle,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Hayes Valley, San Francisco","['US', 'California', 'San Francisco', 'Hayes Valley']",it-jobs,IT Jobs,Adzuna::API::Response::Category,
https://www.adzuna.com/details/5740497711?utm_medium=api&utm_source=abfa41a4,5740497711,"Circle (NYSE: CRCL) is one of the world’s leading internet financial platform companies, building the foundation of a more open, global economy through digital assets, payment applications, and programmable blockchain infrastructure. Circle’s platform includes the world’s largest regulated stablecoin network anchored by USDC, Circle Payments Network for global money movement, and Arc, an enterprise-grade blockchain designed to become the Economic OS for the internet. Enterprises, financial inst…",full_time,278084.1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV05VcFVWSlk4UkdXUXZFZTJiVGJMdyIsImkiOiI1NzQwNDk3NzExIn0.oIaJsa3N5UhudhOzEpYGXMYZZS-Zxrpz1xl5LZ9poT4,29.6403,278084.1,1,Adzuna::API::Response::Job,"VP, Global Head of Product Security and Risk - Remote",2026-05-25T11:31:58Z,-95.4359,Circle,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Trammells, Harris County","['US', 'Texas', 'Harris County', 'Trammells']",it-jobs,IT Jobs,Adzuna::API::Response::Category,
https://www.adzuna.com/details/5740497725?utm_medium=api&utm_source=abfa41a4,5740497725,"Circle (NYSE: CRCL) is one of the world’s leading internet financial platform companies, building the foundation of a more open, global economy through digital assets, payment applications, and programmable blockchain infrastructure. Circle’s platform includes the world’s largest regulated stablecoin network anchored by USDC, Circle Payments Network for global money movement, and Arc, an enterprise-grade blockchain designed to become the Economic OS for the internet. Enterprises, financial inst…",full_time,199148.69,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV05VcFVWSlk4UkdXUXZFZTJiVGJMdyIsImkiOiI1NzQwNDk3NzI1In0.zizG7CmCpYx6BYl6-4wLvIqrQ2nN7NQh9A1oJ46vj5s,40.0758,199148.69,1,Adzuna::API::Response::Job,Ventures Director - Remote,2026-05-25T11:31:58Z,-75.1277,Circle,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Elkins Park, Montgomery County","['US', 'Pennsylvania', 'Montgomery County', 'Elkins Park']",it-jobs,IT Jobs,Adzuna::API::Response::Category,permanent
https://www.adzuna.com/details/5740497745?utm_medium=api&utm_source=abfa41a4,5740497745,"Circle (NYSE: CRCL) is one of the world’s leading internet financial platform companies, building the foundation of a more open, global economy through digital assets, payment applications, and programmable blockchain infrastructure. Circle’s platform includes the world’s largest regulated stablecoin network anchored by USDC, Circle Payments Network for global money movement, and Arc, an enterprise-grade blockchain designed to become the Economic OS for the internet. Enterprises, financial inst…",full_time,98581.62,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MDQ5Nzc0NSIsInMiOiJXTlVwVVZKWThSR1dRdkVlMmJUYkx3In0.E56zx-WoRdOkrFU0WbIIb8Fae03ilRUwUiHZxWPf85M,37.775,98581.62,1,Adzuna::API::Response::Job,"Director, Product Partnerships & Growth for CPN - Remote",2026-05-25T11:31:58Z,-122.4183,Circle,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Hayes Valley, San Francisco","['US', 'California', 'San Francisco', 'Hayes Valley']",it-jobs,IT Jobs,Adzuna::API::Response::Category,
https://www.adzuna.com/details/5740497700?utm_medium=api&utm_source=abfa41a4,5740497700,"Woodhull Medical and Mental Health Center is attuned to the healthcare issues that matter to the people of North Brooklyn. Woodhull focuses on preventing disease and promoting healthy lifestyles by reaching out to the community at various convenient locations. At NYC Health  Hospitals, our mission is to deliver high-quality care health services, without exception. Every employee takes a person-centered approach that exemplifies the ICARE values (Integrity, Compassion, Accountability, Respect, a…",full_time,164242.3,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV05VcFVWSlk4UkdXUXZFZTJiVGJMdyIsImkiOiI1NzQwNDk3NzAwIn0.tPdhGwX6g0whMxBUcv2QC1h3Nxd5kYDdZsj0nYo2KLU,40.627791,164242.3,1,Adzuna::API::Response::Job,"Associate Director, Nursing In Nursing Service Education",2026-05-25T11:31:58Z,-73.946201,NYC Health,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Flatbush, Brooklyn","['US', 'New York', 'New York City', 'Brooklyn', 'Flatbush']",healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,
https://www.adzuna.com/details/5740497721?utm_medium=api&utm_source=abfa41a4,5740497721,"Circle (NYSE: CRCL) is one of the world’s leading internet financial platform companies, building the foundation of a more open, global economy through digital assets, payment applications, and programmable blockchain infrastructure. Circle’s platform includes the world’s largest regulated stablecoin network anchored by USDC, Circle Payments Network for global money movement, and Arc, an enterprise-grade blockchain designed to become the Economic OS for the internet. Enterprises, financial inst…",full_time,92424.1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV05VcFVWSlk4UkdXUXZFZTJiVGJMdyIsImkiOiI1NzQwNDk3NzIxIn0.XQCwm5Ge49TGgjUM2vscm7oX9or11ni8iZX1CKSMpZY,33.7487,92424.1,1,Adzuna::API::Response::Job,"Director, Product Partnerships & Growth for CPN - Remote",2026-05-25T11:31:58Z,-84.3879,Circle,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Northlake, DeKalb County","['US', 'Georgia', 'DeKalb County', 'Northlake']",it-jobs,IT Jobs,Adzuna::API::Response::Category,
https://www.adzuna.com/details/5740497734?utm_medium=api&utm_source=abfa41a4,5740497734,"Circle (NYSE: CRCL) is one of the world’s leading internet financial platform companies, building the foundation of a more open, global economy through digital assets, payment applications, and programmable blockchain infrastructure. Circle’s platform includes the world’s largest regulated stablecoin network anchored by USDC, Circle Payments Network for global money movement, and Arc, an enterprise-grade blockchain designed to become the Economic OS for the internet. Enterprises, financial inst…",full_time,175402.5,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV05VcFVWSlk4UkdXUXZFZTJiVGJMdyIsImkiOiI1NzQwNDk3NzM0In0.euLnIKNTuj6qJxdqxYYxmJq3YyJEp31MP8WLcBV88fs,41.9613,175402.5,1,Adzuna::API::Response::Job,Ventures Director - Remote,2026-05-25T11:31:58Z,-87.8849,Circle,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Schiller Park, Cook County","['US', 'Illinois', 'Cook County', 'Schiller Park']",it-jobs,IT Jobs,Adzuna::API::Response::Category,permanent
https://www.adzuna.com/details/5740497707?utm_medium=api&utm_source=abfa41a4,5740497707,"NYC Health  Hospitals/North Central Bronx (NCB) is a member facility of the New York City Health  Hospitals system, one of eleven acute care facilities within the City of New York. A 215-bed community hospital, NCBH specializes in women’s and children’s services. It also provides Behavioral Health acute and ambulatory care. Its busy outpatient department has led the way in community-based care delivered in a compassionate and culturally-appropriate manner. It’s Labor and Delivery service safely…",full_time,172563.95,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV05VcFVWSlk4UkdXUXZFZTJiVGJMdyIsImkiOiI1NzQwNDk3NzA3In0.TE_gE4w3jeuTFUGiRxe6eLYiK9c9bencAHajU5N4x9M,40.849,172563.95,1,Adzuna::API::Response::Job,"Associate Director, Nursing Informatics",2026-05-25T11:31:58Z,-73.8772,NYC Health,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Bronx, New York City","['US', 'New York', 'New York City', 'Bronx']",healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,
https://www.adzuna.com/details/5740497717?utm_medium=api&utm_source=abfa41a4,5740497717,"Circle (NYSE: CRCL) is one of the world’s leading internet financial platform companies, building the foundation of a more open, global economy through digital assets, payment applications, and programmable blockchain infrastructure. Circle’s platform includes the world’s largest regulated stablecoin network anchored by USDC, Circle Payments Network for global money movement, and Arc, an enterprise-grade blockchain designed to become the Economic OS for the internet. Enterprises, financial inst…",full_time,253516.42,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MDQ5NzcxNyIsInMiOiJXTlVwVVZKWThSR1dRdkVlMmJUYkx3In0.qrrc4LL7cthatF6HzOQ3U3WSRTIV8RuC1PPo0hKCg-g,40.0758,253516.42,1,Adzuna::API::Response::Job,"Principal Product Manager, Growth - Remote",2026-05-25T11:31:58Z,-75.1277,Circle,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Elkins Park, Montgomery County","['US', 'Pennsylvania', 'Montgomery County', 'Elkins Park']",it-jobs,IT Jobs,Adzuna::API::Response::Category,
https://www.adzuna.com/details/5740497703?utm_medium=api&utm_source=abfa41a4,5740497703,"The Electro Optical Infrared Systems (EOIS) line of business within DRS has locations in Dallas and Austin, TX, Melbourne, FL, and Cypress, CA. EOIS develops, manufactures, and supports infrared and electro-optical solutions for soldiers, ground vehicles and airborne platforms. We offer an exciting and challenging work environment, a competitive salary and benefits package, and a business culture that rewards performance. Employing the world’s brightest. Supporting the world’s bravest. Job Summ…",full_time,173892.34,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MDQ5NzcwMyIsInMiOiJXTlVwVVZKWThSR1dRdkVlMmJUYkx3In0.m30t4v_mMCqxSqezD-rPXLCZHswZMctLhB6Be9YClZI,33.815428,173892.34,1,Adzuna::API::Response::Job,Information System Security Manager,2026-05-25T11:31:58Z,-118.037003,Leonardo DRS,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Cypress, Orange County","['US', 'California', 'Orange County', 'Cypress']",it-jobs,IT Jobs,Adzuna::API::Response::Category,
https://www.adzuna.com/details/5740497730?utm_medium=api&utm_source=abfa41a4,5740497730,"Circle (NYSE: CRCL) is one of the world’s leading internet financial platform companies, building the foundation of a more open, global economy through digital assets, payment applications, and programmable blockchain infrastructure. Circle’s platform includes the world’s largest regulated stablecoin network anchored by USDC, Circle Payments Network for global money movement, and Arc, an enterprise-grade blockchain designed to become the Economic OS for the internet. Enterprises, financial inst…",full_time,167797.92,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MDQ5NzczMCIsInMiOiJXTlVwVVZKWThSR1dRdkVlMmJUYkx3In0.G77WAuuecwQuNEH9_dCeyCVvyhdDSIxW96C5CyLoWWc,37.775,167797.92,1,Adzuna::API::Response::Job,Principal Product Marketing Manager - Remote,2026-05-25T11:31:58Z,-122.4183,Circle,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Hayes Valley, San Francisco","['US', 'California', 'San Francisco', 'Hayes Valley']",it-jobs,IT Jobs,Adzuna::API::Response::Category,
https://www.adzuna.com/details/5740497698?utm_medium=api&utm_source=abfa41a4,5740497698,"Build the tools and systems that make M365 sovereign cloud operations faster, smarter, and more reliable. As a Software Engineer, youll write code that solves real operational challenges, from internal platforms and automation to agentic workflows that transform how we deliver and maintain services. Bring your coding skills and your drive to innovate, and help us engineer the next generation of sovereign cloud operations. The M365 Sovereign Clouds organization exists to ensure that sovereign an…",full_time,494125.66,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV05VcFVWSlk4UkdXUXZFZTJiVGJMdyIsImkiOiI1NzQwNDk3Njk4In0.LNzdWfMmikKK5FffQIjtzXSWPhT8efi9k_OXxBZQMb0,38.964,494125.66,1,Adzuna::API::Response::Job,Software Engineer II - CTJ - POLY,2026-05-25T11:31:58Z,-77.338,Microsoft,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Reston, Fairfax County","['US', 'Virginia', 'Fairfax County', 'Reston']",it-jobs,IT Jobs,Adzuna::API::Response::Category,
https://www.adzuna.com/details/5740497713?utm_medium=api&utm_source=abfa41a4,5740497713,"Circle (NYSE: CRCL) is one of the world’s leading internet financial platform companies, building the foundation of a more open, global economy through digital assets, payment applications, and programmable blockchain infrastructure. Circle’s platform includes the world’s largest regulated stablecoin network anchored by USDC, Circle Payments Network for global money movement, and Arc, an enterprise-grade blockchain designed to become the Economic OS for the internet. Enterprises, financial inst…",full_time,203875.25,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MDQ5NzcxMyIsInMiOiJXTlVwVVZKWThSR1dRdkVlMmJUYkx3In0.8p923zf_4-YRYRjMAXZY2stP0cgZ1C8msqyY--xTnpU,40.0758,203875.25,1,Adzuna::API::Response::Job,"Business Development Director, Capital Markets, Repo and Derivatives - Remote",2026-05-25T11:31:58Z,-75.1277,Circle,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Elkins Park, Montgomery County","['US', 'Pennsylvania', 'Montgomery County', 'Elkins Park']",it-jobs,IT Jobs,Adzuna::API::Response::Category,permanent
https://www.adzuna.com/details/5740497728?utm_medium=api&utm_source=abfa41a4,5740497728,"Circle (NYSE: CRCL) is one of the world’s leading internet financial platform companies, building the foundation of a more open, global economy through digital assets, payment applications, and programmable blockchain infrastructure. Circle’s platform includes the world’s largest regulated stablecoin network anchored by USDC, Circle Payments Network for global money movement, and Arc, an enterprise-grade blockchain designed to become the Economic OS for the internet. Enterprises, financial inst…",full_time,201498.89,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MDQ5NzcyOCIsInMiOiJXTlVwVVZKWThSR1dRdkVlMmJUYkx3In0.XQ6laDLDogxF4HwLL6-WN1GHd8W6fhEVcHJRfwT8Rb4,34.0414,201498.89,1,Adzuna::API::Response::Job,Principal Product Marketing Manager - Remote,2026-05-25T11:31:58Z,-118.2538,Circle,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Textile Finance, Los Angeles County","['US', 'California', 'Los Angeles County', 'Textile Finance']",it-jobs,IT Jobs,Adzuna::API::Response::Category,
https://www.adzuna.com/details/5740497702?utm_medium=api&utm_source=abfa41a4,5740497702,"The Leonardo DRS Naval Power Systems business is a trusted provider of innovative naval gas and hybrid power systems, control technology and support solutions for the U.S. Navy and navies around the world. Job Summary DRS NPS has an immediate need for a highly technical Engineering Manager. This highly-visible leadership position has two primary responsibilities. First, to provide functional management and technical leadership to a team of 10-15 engineers within a matrixed organizational struct…",full_time,213143.11,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV05VcFVWSlk4UkdXUXZFZTJiVGJMdyIsImkiOiI1NzQwNDk3NzAyIn0.4r0dOWUXZ_dSVJf51Ekhun4sjAiMguOYtkbIgdH2qMU,42.57825,213143.11,1,Adzuna::API::Response::Job,Engineering Manager,2026-05-25T11:31:58Z,-71.800833,Leonardo DRS,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Fitchburg, Worcester County","['US', 'Massachusetts', 'Worcester County', 'Fitchburg']",engineering-jobs,Engineering Jobs,Adzuna::API::Response::Category,
https://www.adzuna.com/details/5740497743?utm_medium=api&utm_source=abfa41a4,5740497743,"Circle (NYSE: CRCL) is one of the world’s leading internet financial platform companies, building the foundation of a more open, global economy through digital assets, payment applications, and programmable blockchain infrastructure. Circle’s platform includes the world’s largest regulated stablecoin network anchored by USDC, Circle Payments Network for global money movement, and Arc, an enterprise-grade blockchain designed to become the Economic OS for the internet. Enterprises, financial inst…",full_time,274572.38,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MDQ5Nzc0MyIsInMiOiJXTlVwVVZKWThSR1dRdkVlMmJUYkx3In0.zU7I6bBW9nrkpthd3AKztUEHzFEVzCZYpdd07YOQru0,33.7487,274572.38,1,Adzuna::API::Response::Job,"VP, Global Head of Product Security and Risk - Remote",2026-05-25T11:31:58Z,-84.3879,Circle,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Northlake, DeKalb County","['US', 'Georgia', 'DeKalb County', 'Northlake']",it-jobs,IT Jobs,Adzuna::API::Response::Category,
https://www.adzuna.com/details/5740497706?utm_medium=api&utm_source=abfa41a4,5740497706,"Medscape, a division of WebMD, develops and hosts physician portals and related mobile applications that make it easier for physicians and healthcare professionals to access clinical reference sources, stay abreast of the latest clinical information, learn about new treatment options, earn continuing medical education credits and communicate with peers. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender ide…",full_time,186699.69,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV05VcFVWSlk4UkdXUXZFZTJiVGJMdyIsImkiOiI1NzQwNDk3NzA2In0.NN8fF74vjbyTgynzvnAXUY7ckFfLiSl_yyNX_2QzC1g,40.735686,186699.69,1,Adzuna::API::Response::Job,Product Manager,2026-05-25T11:31:58Z,-74.173124,Webmd,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Newark, Essex County","['US', 'New Jersey', 'Essex County', 'Newark']",it-jobs,IT Jobs,Adzuna::API::Response::Category,
https://www.adzuna.com/details/5740497733?utm_medium=api&utm_source=abfa41a4,5740497733,"Circle (NYSE: CRCL) is one of the world’s leading internet financial platform companies, building the foundation of a more open, global economy through digital assets, payment applications, and programmable blockchain infrastructure. Circle’s platform includes the world’s largest regulated stablecoin network anchored by USDC, Circle Payments Network for global money movement, and Arc, an enterprise-grade blockchain designed to become the Economic OS for the internet. Enterprises, financial inst…",full_time,177580.81,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MDQ5NzczMyIsInMiOiJXTlVwVVZKWThSR1dRdkVlMmJUYkx3In0.KA82n2mXTxBHGjhtbM-Ektn5R4fvUkTocZXEypGQbw8,37.3063,177580.81,1,Adzuna::API::Response::Job,"Business Development Director, Capital Markets, Repo and Derivatives - Remote",2026-05-25T11:31:58Z,-121.9221,Circle,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Campbell, Santa Clara County","['US', 'California', 'Santa Clara County', 'Campbell']",it-jobs,IT Jobs,Adzuna::API::Response::Category,permanent
https://www.adzuna.com/details/5740497739?utm_medium=api&utm_source=abfa41a4,5740497739,"Circle (NYSE: CRCL) is one of the world’s leading internet financial platform companies, building the foundation of a more open, global economy through digital assets, payment applications, and programmable blockchain infrastructure. Circle’s platform includes the world’s largest regulated stablecoin network anchored by USDC, Circle Payments Network for global money movement, and Arc, an enterprise-grade blockchain designed to become the Economic OS for the internet. Enterprises, financial inst…",full_time,330553.8,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV05VcFVWSlk4UkdXUXZFZTJiVGJMdyIsImkiOiI1NzQwNDk3NzM5In0.gheonB8J8JJXCkkDDS7lhqWB2BYK-uwnU04eS5ZK6SQ,40.0758,330553.8,1,Adzuna::API::Response::Job,"VP, Global Head of Product Security and Risk - Remote",2026-05-25T11:31:58Z,-75.1277,Circle,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Elkins Park, Montgomery County","['US', 'Pennsylvania', 'Montgomery County', 'Elkins Park']",it-jobs,IT Jobs,Adzuna::API::Response::Category,
https://www.adzuna.com/details/5740497695?utm_medium=api&utm_source=abfa41a4,5740497695,"The Leonardo DRS Naval Electronics business provides leading naval computing infrastructure, network and data distribution and middleware enterprise services, as well as world-class manufacturing and support capabilities. Job Summary Leonardo DRS is seeking a Supplier Quality Manager to support our Naval Electronics (NE) Business Unit. This new opportunity is based onsite in one of the following NE locations: Computing and Networks Center of Excellence - Johnstown, PA Senors Center of Excellenc…",full_time,150173.72,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MDQ5NzY5NSIsInMiOiJXTlVwVVZKWThSR1dRdkVlMmJUYkx3In0.L3p3SE8LJTcXggadXAhlp9xTmm9HRRZT0v9Il4y_Bio,40.32588,150173.72,1,Adzuna::API::Response::Job,Supplier Quality Manager,2026-05-25T11:31:58Z,-78.91698,Leonardo DRS,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Johnstown, Cambria County","['US', 'Pennsylvania', 'Cambria County', 'Johnstown']",engineering-jobs,Engineering Jobs,Adzuna::API::Response::Category,
https://www.adzuna.com/details/5740497683?utm_medium=api&utm_source=abfa41a4,5740497683,"Job Description We need outgoing, hard working team members . Job duties include: Delivering pizza, taking customer orders when in the store, cutting pizzas & getting orders ready, misc. cleaning, box folding & restocking inventory, You need to have your own car with current insurance and must be at least 18 years old. You also need to provide us with an MVR (motor vehicle record) which you can get at the DMV or possibly even online now. 90% of our Domino's Pizza Franchisees started out as a de…",,19881.73,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MDQ5NzY4MyIsInMiOiJXTlVwVVZKWThSR1dRdkVlMmJUYkx3In0.QRIS2MrVGCeqswZyW3wNmrSDLgGrca96a5vnatGd0eI,41.658086,19881.73,1,Adzuna::API::Response::Job,Delivery Driver(01729) - 619 E. Leclaire Rd,2026-05-25T11:30:48Z,-90.584582,Domino's Franchise,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Eldridge, Scott County","['US', 'Iowa', 'Scott County', 'Eldridge']",hospitality-catering-jobs,Hospitality & Catering Jobs,Adzuna::API::Response::Category,
https://www.adzuna.com/details/5740497677?utm_medium=api&utm_source=abfa41a4,5740497677,"Job Description You’re the boss, the big cheese, top dog. You'll be working for a company that's fun and flexible. Not to mention, it's work experience you're going to use for a long time to come. You've had our pizza delivered to you, now help us be the best in pizza delivery. Go on, big shot, show us what you've got. We take pride in our team members and our team members take pride in Domino's Pizza! Being the best pizza delivery company in the world requires exceptional team members working …",,44316.44,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicEZZTFVsSlk4Ukd2alBEMjBTYzF3USIsImkiOiI1NzQwNDk3Njc3In0.IXpXmviDHhaiinQoHMV2vAMHl026-TNJI2mjtNjvnA0,30.246036,44316.44,1,Adzuna::API::Response::Job,General Manager,2026-05-25T11:30:17Z,-87.700819,Domino's Franchise,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Gulf Shores, Baldwin County","['US', 'Alabama', 'Baldwin County', 'Gulf Shores']",hospitality-catering-jobs,Hospitality & Catering Jobs,Adzuna::API::Response::Category,
https://www.adzuna.com/land/ad/5740497655?se=pFYLUlJY8RGvjPD20Sc1wQ&utm_medium=api&utm_source=abfa41a4&v=704AC8296176C19670A8617B1EB4C7DCA8A3A3A9,5740497655,"Job Title: Medical Corps Officer (Physician) Category / Component: Officer • Both Overview Medical Corps Officers are Navy physicians who provide high quality medical care to Sailors, Marines, their families, and humanitarian missions around the world, practicing in well-resourced military treatment facilities, aboard ships, and in operational environments with a strong focus on readiness and patient care. Key Responsibilities Diagnose and treat injuries and illnesses in outpatient clinics, inp…",,105335.84,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MDQ5NzY1NSIsInMiOiJwRllMVWxKWThSR3ZqUEQyMFNjMXdRIn0.SbB-LzW3G4KQ5G8PR5ZWniQBNCHTDOeAGAELXHRQ6kI,45.545625,105335.84,1,Adzuna::API::Response::Job,Medical Corps Officer (Physician),2026-05-25T11:29:52Z,-94.225712,US Navy,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Forada, Stearns County","['US', 'Minnesota', 'Stearns County', 'Forada']",healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,contract
https://www.adzuna.com/land/ad/5740497630?se=pFYLUlJY8RGvjPD20Sc1wQ&utm_medium=api&utm_source=abfa41a4&v=9D575D0F84F480CAB03C3CF827BF5FE6B85F929C,5740497630,"Job Title: Medical Corps Officer (Physician) Category / Component: Officer • Both Overview Medical Corps Officers are Navy physicians who provide high quality medical care to Sailors, Marines, their families, and humanitarian missions around the world, practicing in well-resourced military treatment facilities, aboard ships, and in operational environments with a strong focus on readiness and patient care. Key Responsibilities Diagnose and treat injuries and illnesses in outpatient clinics, inp…",,112592.76,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicEZZTFVsSlk4Ukd2alBEMjBTYzF3USIsImkiOiI1NzQwNDk3NjMwIn0.ytmSf-YyY44t0w-yqdfc-mYDBZSzZt8tn7__gPHCEGM,34.03135,112592.76,1,Adzuna::API::Response::Job,Medical Corps Officer (Physician),2026-05-25T11:29:51Z,-118.488451,US Navy,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Fairmont, Los Angeles County","['US', 'California', 'Los Angeles County', 'Fairmont']",healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,contract
https://www.adzuna.com/land/ad/5740497644?se=pFYLUlJY8RGvjPD20Sc1wQ&utm_medium=api&utm_source=abfa41a4&v=8382C7CBA432C63B0E5C310C6B0ED8064A342681,5740497644,"Job Title: Medical Corps Officer (Physician) Category / Component: Officer • Both Overview Medical Corps Officers are Navy physicians who provide high quality medical care to Sailors, Marines, their families, and humanitarian missions around the world, practicing in well-resourced military treatment facilities, aboard ships, and in operational environments with a strong focus on readiness and patient care. Key Responsibilities Diagnose and treat injuries and illnesses in outpatient clinics, inp…",,101684.16,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MDQ5NzY0NCIsInMiOiJwRllMVWxKWThSR3ZqUEQyMFNjMXdRIn0.4admAeJMRUfm5MFpLSu9Vtu0p9W58BAdqTvqwyPia7M,64.913502,101684.16,1,Adzuna::API::Response::Job,Medical Corps Officer (Physician),2026-05-25T11:29:51Z,-147.520483,US Navy,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Steese, Fairbanks North Star","['US', 'Alaska', 'Fairbanks North Star', 'Steese']",healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,contract
