created,adref,redirect_url,salary_min,id,title,salary_is_predicted,salary_max,longitude,__CLASS__,contract_time,description,latitude,company.__CLASS__,company.display_name,category.tag,category.__CLASS__,category.label,location.area,location.__CLASS__,location.display_name,contract_type
2026-06-19T11:43:01Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaVBWemxfbHI4UkdsME1LY2FKQkJwZyIsImkiOiI1NzY5NDcwNDg2In0.myKIndMFmPkV5levQJQqVxRVClPqckAIMyOAAg5G7tE,https://www.adzuna.com/land/ad/5769470486?se=iPVzl_lr8RGl0MKcaJBBpg&utm_medium=api&utm_source=abfa41a4&v=3A54ECFE79BE6FA60C2049598220F546D8DE7FC4,61883.89,5769470486,Special Education Teacher 2026-2027 SY,1,61883.89,-71.247831,Adzuna::API::Response::Job,,"Job Description Job Description $2,000 Completion Bonus  $3,000 in referral bonuses! Start the 2026–2027 school year strong with Epic Special Education Staffing. We’re offering a $2,000 Completion Bonus for eligible clinicians and educators who commit to and complete their full school year assignment (30 hours/week), plus the opportunity to earn up to $3,000 in referral bonuses. Whether you're looking for a local or travel opportunity, we’ll help you find the right fit where you can do your bes…",42.065377,Adzuna::API::Response::Company,Epic Special Education Staffing,teaching-jobs,Adzuna::API::Response::Category,Teaching Jobs,"['US', 'Massachusetts', 'Norfolk County', 'Foxborough']",Adzuna::API::Response::Location,"Foxborough, Norfolk County",
2026-06-19T11:43:01Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaVBWemxfbHI4UkdsME1LY2FKQkJwZyIsImkiOiI1NzY5NDcwNDg1In0.pKE8aoN7PLDDtCxmqU4uypKTt5qHbSS4oAazr66U3mA,https://www.adzuna.com/details/5769470485?utm_medium=api&utm_source=abfa41a4,68413.51,5769470485,Truck Driver Lease Driver - 2yrs EXP Required - OTR - Reefer - Harpers,1,68413.51,-81.030183,Adzuna::API::Response::Job,full_time,OTR Reefer Lease Purchase Drivers: Earn 82% Gross Line Haul & 100% FSC. Join Our Team of Lease Contractors Today HARPERS is always on the hunt for business minded partners to come in and join our lease purchase program. We have teamed up with one of the largest carriers in the country to provide our partner contractors with on of the largest freight networks nationwide. Joining our team will give you all of the mega carrier benefits with that small fleet atmosphere. We take care of it all so yo…,33.996485,Adzuna::API::Response::Company,Harpers,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"['US', 'South Carolina', 'Richland County', 'Market']",Adzuna::API::Response::Location,"Market, Richland County",
2026-06-19T11:43:01Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaVBWemxfbHI4UkdsME1LY2FKQkJwZyIsImkiOiI1NzY5NDcwNDkyIn0.9wY3ps3SEJBzaivoBJ1NXDZRm24SmrLzJp-kdxmiqU4,https://www.adzuna.com/details/5769470492?utm_medium=api&utm_source=abfa41a4,83242.6,5769470492,Truck Driver Lease Driver - 2yrs EXP Required - OTR - Reefer - Harpers,1,83242.6,-75.59328,Adzuna::API::Response::Job,full_time,OTR Reefer Lease Purchase Drivers: Earn 82% Gross Line Haul & 100% FSC. Join Our Team of Lease Contractors Today HARPERS is always on the hunt for business minded partners to come in and join our lease purchase program. We have teamed up with one of the largest carriers in the country to provide our partner contractors with on of the largest freight networks nationwide. Joining our team will give you all of the mega carrier benefits with that small fleet atmosphere. We take care of it all so yo…,39.57561,Adzuna::API::Response::Company,Harpers,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"['US', 'Delaware', 'New Castle County', 'Bear']",Adzuna::API::Response::Location,"Bear, New Castle County",
2026-06-19T11:43:01Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2OTQ3MDQ4NCIsInMiOiJpUFZ6bF9scjhSR2wwTUtjYUpCQnBnIn0.I0Fnn8DQI3E359EeyBgzlC2UUY1jApF5jqYP9j1aVzQ,https://www.adzuna.com/details/5769470484?utm_medium=api&utm_source=abfa41a4,82040.09,5769470484,Truck Driver Lease Driver - 2yrs EXP Required - OTR - Reefer - Harpers,1,82040.09,-77.4347,Adzuna::API::Response::Job,full_time,OTR Reefer Lease Purchase Drivers: Earn 82% Gross Line Haul & 100% FSC. Join Our Team of Lease Contractors Today HARPERS is always on the hunt for business minded partners to come in and join our lease purchase program. We have teamed up with one of the largest carriers in the country to provide our partner contractors with on of the largest freight networks nationwide. Joining our team will give you all of the mega carrier benefits with that small fleet atmosphere. We take care of it all so yo…,37.5423,Adzuna::API::Response::Company,Harpers,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"['US', 'Virginia', 'Richmond County', 'Richmond', 'Capitol']",Adzuna::API::Response::Location,"Capitol, Richmond",
2026-06-19T11:43:01Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2OTQ3MDQ3OCIsInMiOiJpUFZ6bF9scjhSR2wwTUtjYUpCQnBnIn0.XwJ3sIVzaLI27e-crWUJGvcD0QVRuLaobNjKE_3Ahto,https://www.adzuna.com/details/5769470478?utm_medium=api&utm_source=abfa41a4,77007.23,5769470478,Truck Driver Lease Driver - 2yrs EXP Required - OTR - Reefer - Harpers,1,77007.23,-93.596979,Adzuna::API::Response::Job,full_time,OTR Reefer Lease Purchase Drivers: Earn 82% Gross Line Haul & 100% FSC. Join Our Team of Lease Contractors Today HARPERS is always on the hunt for business minded partners to come in and join our lease purchase program. We have teamed up with one of the largest carriers in the country to provide our partner contractors with on of the largest freight networks nationwide. Joining our team will give you all of the mega carrier benefits with that small fleet atmosphere. We take care of it all so yo…,41.607602,Adzuna::API::Response::Company,Harpers,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"['US', 'Iowa', 'Polk County', 'South Des Moines']",Adzuna::API::Response::Location,"South Des Moines, Polk County",
2026-06-19T11:43:01Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaVBWemxfbHI4UkdsME1LY2FKQkJwZyIsImkiOiI1NzY5NDcwNDg3In0.P6FzvYbomo2JAS3HlpTj8GRsHm5AwFUUCmhWwRtNn28,https://www.adzuna.com/details/5769470487?utm_medium=api&utm_source=abfa41a4,68191.39,5769470487,Class A CDL Lease Driver - 2yrs EXP Required - OTR - Reefer - Harpers,1,68191.39,-84.152367,Adzuna::API::Response::Job,full_time,OTR Reefer Lease Purchase Drivers: Earn 82% Gross Line Haul & 100% FSC. Join Our Team of Lease Contractors Today HARPERS is always on the hunt for business minded partners to come in and join our lease purchase program. We have teamed up with one of the largest carriers in the country to provide our partner contractors with on of the largest freight networks nationwide. Joining our team will give you all of the mega carrier benefits with that small fleet atmosphere. We take care of it all so yo…,39.761834,Adzuna::API::Response::Company,Harpers,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"['US', 'Ohio', 'Greene County', 'Riverside']",Adzuna::API::Response::Location,"Riverside, Greene County",
2026-06-19T11:43:01Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2OTQ3MDQ5MCIsInMiOiJpUFZ6bF9scjhSR2wwTUtjYUpCQnBnIn0.m1xvcitkmT4Z-aT8BQ2oSFi7ywpZGDzyyDxuVNqlLWQ,https://www.adzuna.com/land/ad/5769470490?se=iPVzl_lr8RGl0MKcaJBBpg&utm_medium=api&utm_source=abfa41a4&v=41D6F07D702ABF9F23FD45BCBB31688E5A5660CB,99840.0,5769470490,RN/ LPN - FT Days,0,99840.0,-96.312812,Adzuna::API::Response::Job,,"Job Description Job Description Careers With Purpose Join our not-for-profit organization that has provided over 100 years of housing and services to seniors with a commitment to quality care and service in a Christian environment. Facility: GSS MN Pipestone Com Location: Pipestone, MN Address: 1311 N Hiawatha Ave, Pipestone, MN 56164, USA Shift: 12 Hours - Day Shifts Job Schedule: Full time Weekly Hours: 36.00 Salary Range: $28.00 - $48.00 Pay Info: Sign on Bonus Available Job Summary The Regi…",43.998582,Adzuna::API::Response::Company,Good Samaritan,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"['US', 'Minnesota', 'Pipestone County', 'Pipestone']",Adzuna::API::Response::Location,"Pipestone, Pipestone County",
2026-06-19T11:43:00Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaVBWemxfbHI4UkdsME1LY2FKQkJwZyIsImkiOiI1NzY5NDcwNDYwIn0.ORJMzxdbKjp7dyBD8fRkSQZj0ePaMvNk1kit-9jZp_A,https://www.adzuna.com/details/5769470460?utm_medium=api&utm_source=abfa41a4,61429.66,5769470460,CDL-A Lease Driver - 2yrs EXP Required - OTR - Reefer - Harpers,1,61429.66,-81.693448,Adzuna::API::Response::Job,full_time,OTR Reefer Lease Purchase Drivers: Earn 82% Gross Line Haul & 100% FSC. Join Our Team of Lease Contractors Today HARPERS is always on the hunt for business minded partners to come in and join our lease purchase program. We have teamed up with one of the largest carriers in the country to provide our partner contractors with on of the largest freight networks nationwide. Joining our team will give you all of the mega carrier benefits with that small fleet atmosphere. We take care of it all so yo…,41.483702,Adzuna::API::Response::Company,Harpers,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"['US', 'Ohio', 'Cuyahoga County', 'Newburgh Heights']",Adzuna::API::Response::Location,"Newburgh Heights, Cuyahoga County",
2026-06-19T11:43:00Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaVBWemxfbHI4UkdsME1LY2FKQkJwZyIsImkiOiI1NzY5NDcwNDcxIn0.Q7pgxHaehIoV92MHyPa54qa8T0dHbismTceZrVyP4Xo,https://www.adzuna.com/details/5769470471?utm_medium=api&utm_source=abfa41a4,75709.66,5769470471,CDL-A Lease Driver - 2yrs EXP Required - OTR - Reefer - Harpers,1,75709.66,-81.374139,Adzuna::API::Response::Job,full_time,OTR Reefer Lease Purchase Drivers: Earn 82% Gross Line Haul & 100% FSC. Join Our Team of Lease Contractors Today HARPERS is always on the hunt for business minded partners to come in and join our lease purchase program. We have teamed up with one of the largest carriers in the country to provide our partner contractors with on of the largest freight networks nationwide. Joining our team will give you all of the mega carrier benefits with that small fleet atmosphere. We take care of it all so yo…,28.541508,Adzuna::API::Response::Company,Harpers,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"['US', 'Florida', 'Orange County', 'Orlando']",Adzuna::API::Response::Location,"Orlando, Orange County",
2026-06-19T11:43:00Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2OTQ3MDQ2MyIsInMiOiJpUFZ6bF9scjhSR2wwTUtjYUpCQnBnIn0.klbS29PZUP28EjWnIGvvCR0Euh2asatjQ2DK7xtiwcQ,https://www.adzuna.com/details/5769470463?utm_medium=api&utm_source=abfa41a4,74742.18,5769470463,CDL-A Lease Driver - 2yrs EXP Required - OTR - Reefer - Harpers,1,74742.18,-86.7847,Adzuna::API::Response::Job,full_time,OTR Reefer Lease Purchase Drivers: Earn 82% Gross Line Haul & 100% FSC. Join Our Team of Lease Contractors Today HARPERS is always on the hunt for business minded partners to come in and join our lease purchase program. We have teamed up with one of the largest carriers in the country to provide our partner contractors with on of the largest freight networks nationwide. Joining our team will give you all of the mega carrier benefits with that small fleet atmosphere. We take care of it all so yo…,36.1681,Adzuna::API::Response::Company,Harpers,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"['US', 'Tennessee', 'Davidson County', 'Nashville']",Adzuna::API::Response::Location,"Nashville, Davidson County",
2026-06-19T11:43:00Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2OTQ3MDQ3NyIsInMiOiJpUFZ6bF9scjhSR2wwTUtjYUpCQnBnIn0.hemxiZ8paVhsC-vk9rtwK-LCBjdgIAXL-KRTzIHkR8c,https://www.adzuna.com/details/5769470477?utm_medium=api&utm_source=abfa41a4,68889.22,5769470477,CDL-A Lease Driver - 2yrs EXP Required - OTR - Reefer - Harpers,1,68889.22,-83.003268,Adzuna::API::Response::Job,full_time,OTR Reefer Lease Purchase Drivers: Earn 82% Gross Line Haul & 100% FSC. Join Our Team of Lease Contractors Today HARPERS is always on the hunt for business minded partners to come in and join our lease purchase program. We have teamed up with one of the largest carriers in the country to provide our partner contractors with on of the largest freight networks nationwide. Joining our team will give you all of the mega carrier benefits with that small fleet atmosphere. We take care of it all so yo…,39.964263,Adzuna::API::Response::Company,Harpers,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"['US', 'Ohio', 'Franklin County', 'Grandview Heights']",Adzuna::API::Response::Location,"Grandview Heights, Franklin County",
2026-06-19T11:43:00Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2OTQ3MDQ2NSIsInMiOiJpUFZ6bF9scjhSR2wwTUtjYUpCQnBnIn0.lDwrVVptOCNiQ9_n3gAHhW96isXjsgZfIZy4WqcJz78,https://www.adzuna.com/details/5769470465?utm_medium=api&utm_source=abfa41a4,74257.77,5769470465,Truck Driver Lease Driver - 2yrs EXP Required - OTR - Reefer - Harpers,1,74257.77,-75.940099,Adzuna::API::Response::Job,full_time,OTR Reefer Lease Purchase Drivers: Earn 82% Gross Line Haul & 100% FSC. Join Our Team of Lease Contractors Today HARPERS is always on the hunt for business minded partners to come in and join our lease purchase program. We have teamed up with one of the largest carriers in the country to provide our partner contractors with on of the largest freight networks nationwide. Joining our team will give you all of the mega carrier benefits with that small fleet atmosphere. We take care of it all so yo…,40.348325,Adzuna::API::Response::Company,Harpers,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"['US', 'Pennsylvania', 'Berks County', 'Greenfield Manor']",Adzuna::API::Response::Location,"Greenfield Manor, Berks County",
2026-06-19T11:43:00Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2OTQ3MDQ3NCIsInMiOiJpUFZ6bF9scjhSR2wwTUtjYUpCQnBnIn0.1bcqoIX2CLpNoMLA04TBiUdMzlx3q7pQWVryUzRWiDM,https://www.adzuna.com/details/5769470474?utm_medium=api&utm_source=abfa41a4,76969.05,5769470474,CDL-A Lease Driver - 2yrs EXP Required - OTR - Reefer - Harpers,1,76969.05,-93.596979,Adzuna::API::Response::Job,full_time,OTR Reefer Lease Purchase Drivers: Earn 82% Gross Line Haul & 100% FSC. Join Our Team of Lease Contractors Today HARPERS is always on the hunt for business minded partners to come in and join our lease purchase program. We have teamed up with one of the largest carriers in the country to provide our partner contractors with on of the largest freight networks nationwide. Joining our team will give you all of the mega carrier benefits with that small fleet atmosphere. We take care of it all so yo…,41.607602,Adzuna::API::Response::Company,Harpers,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"['US', 'Iowa', 'Polk County', 'South Des Moines']",Adzuna::API::Response::Location,"South Des Moines, Polk County",
2026-06-19T11:43:00Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2OTQ3MDQ3NSIsInMiOiJpUFZ6bF9scjhSR2wwTUtjYUpCQnBnIn0.9haSyARIsp1wTGbSs5UWYhCqTG5_HwHlXDPv54-4JVM,https://www.adzuna.com/details/5769470475?utm_medium=api&utm_source=abfa41a4,78034.1,5769470475,Truck Driver Lease Driver - 2yrs EXP Required - OTR - Reefer - Harpers,1,78034.1,-90.215277,Adzuna::API::Response::Job,full_time,OTR Reefer Lease Purchase Drivers: Earn 82% Gross Line Haul & 100% FSC. Join Our Team of Lease Contractors Today HARPERS is always on the hunt for business minded partners to come in and join our lease purchase program. We have teamed up with one of the largest carriers in the country to provide our partner contractors with on of the largest freight networks nationwide. Joining our team will give you all of the mega carrier benefits with that small fleet atmosphere. We take care of it all so yo…,38.63037,Adzuna::API::Response::Company,Harpers,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"['US', 'Missouri', 'Saint Louis County', 'Saint Louis']",Adzuna::API::Response::Location,"Saint Louis, Saint Louis County",
2026-06-19T11:43:00Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2OTQ3MDQ2OCIsInMiOiJpUFZ6bF9scjhSR2wwTUtjYUpCQnBnIn0.o5zU6cK-VA1WvSBhWFUCGyp5FGSHGwYTl7eNVKNTOoM,https://www.adzuna.com/details/5769470468?utm_medium=api&utm_source=abfa41a4,68242.98,5769470468,Truck Driver Lease Driver - 2yrs EXP Required - OTR - Reefer - Harpers,1,68242.98,-83.920879,Adzuna::API::Response::Job,full_time,OTR Reefer Lease Purchase Drivers: Earn 82% Gross Line Haul & 100% FSC. Join Our Team of Lease Contractors Today HARPERS is always on the hunt for business minded partners to come in and join our lease purchase program. We have teamed up with one of the largest carriers in the country to provide our partner contractors with on of the largest freight networks nationwide. Joining our team will give you all of the mega carrier benefits with that small fleet atmosphere. We take care of it all so yo…,35.961127,Adzuna::API::Response::Company,Harpers,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"['US', 'Tennessee', 'Knox County', 'Knoxville']",Adzuna::API::Response::Location,"Knoxville, Knox County",
2026-06-19T11:43:00Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaVBWemxfbHI4UkdsME1LY2FKQkJwZyIsImkiOiI1NzY5NDcwNDU4In0.RcNMfpC-BNlvss-acHxwwOkgSynYsGl_C1H7c3g5eyw,https://www.adzuna.com/details/5769470458?utm_medium=api&utm_source=abfa41a4,74220.88,5769470458,CDL-A Lease Driver - 2yrs EXP Required - OTR - Reefer - Harpers,1,74220.88,-75.940099,Adzuna::API::Response::Job,full_time,OTR Reefer Lease Purchase Drivers: Earn 82% Gross Line Haul & 100% FSC. Join Our Team of Lease Contractors Today HARPERS is always on the hunt for business minded partners to come in and join our lease purchase program. We have teamed up with one of the largest carriers in the country to provide our partner contractors with on of the largest freight networks nationwide. Joining our team will give you all of the mega carrier benefits with that small fleet atmosphere. We take care of it all so yo…,40.348325,Adzuna::API::Response::Company,Harpers,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"['US', 'Pennsylvania', 'Berks County', 'Greenfield Manor']",Adzuna::API::Response::Location,"Greenfield Manor, Berks County",
2026-06-19T11:43:00Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaVBWemxfbHI4UkdsME1LY2FKQkJwZyIsImkiOiI1NzY5NDcwNDY2In0.e6yDyLvh4pNbQkgdzaXfC_BdOxl3CUxT0yi-eyNEgNY,https://www.adzuna.com/details/5769470466?utm_medium=api&utm_source=abfa41a4,61460.19,5769470466,Truck Driver Lease Driver - 2yrs EXP Required - OTR - Reefer - Harpers,1,61460.19,-81.693448,Adzuna::API::Response::Job,full_time,OTR Reefer Lease Purchase Drivers: Earn 82% Gross Line Haul & 100% FSC. Join Our Team of Lease Contractors Today HARPERS is always on the hunt for business minded partners to come in and join our lease purchase program. We have teamed up with one of the largest carriers in the country to provide our partner contractors with on of the largest freight networks nationwide. Joining our team will give you all of the mega carrier benefits with that small fleet atmosphere. We take care of it all so yo…,41.483702,Adzuna::API::Response::Company,Harpers,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"['US', 'Ohio', 'Cuyahoga County', 'Newburgh Heights']",Adzuna::API::Response::Location,"Newburgh Heights, Cuyahoga County",
2026-06-19T11:43:00Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2OTQ3MDQ3NiIsInMiOiJpUFZ6bF9scjhSR2wwTUtjYUpCQnBnIn0.i4wirIhE05VPRXatA1uZ-Pnhyigb7rPyEUR9eweGq_w,https://www.adzuna.com/details/5769470476?utm_medium=api&utm_source=abfa41a4,86534.01,5769470476,Truck Driver Lease Driver - 2yrs EXP Required - OTR - Reefer - Harpers,1,86534.01,-76.86294,Adzuna::API::Response::Job,full_time,OTR Reefer Lease Purchase Drivers: Earn 82% Gross Line Haul & 100% FSC. Join Our Team of Lease Contractors Today HARPERS is always on the hunt for business minded partners to come in and join our lease purchase program. We have teamed up with one of the largest carriers in the country to provide our partner contractors with on of the largest freight networks nationwide. Joining our team will give you all of the mega carrier benefits with that small fleet atmosphere. We take care of it all so yo…,40.25898,Adzuna::API::Response::Company,Harpers,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"['US', 'Pennsylvania', 'Dauphin County', 'West End']",Adzuna::API::Response::Location,"West End, Dauphin County",
2026-06-19T11:43:00Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2OTQ3MDQ1OSIsInMiOiJpUFZ6bF9scjhSR2wwTUtjYUpCQnBnIn0.HTlJnxguHzB6JnJhVDxHjR5aPpLRvaJprErssVjogI8,https://www.adzuna.com/details/5769470459?utm_medium=api&utm_source=abfa41a4,101001.63,5769470459,Truck Driver Lease Driver - 2yrs EXP Required - OTR - Reefer - Harpers,1,101001.63,-79.937723,Adzuna::API::Response::Job,full_time,OTR Reefer Lease Purchase Drivers: Earn 82% Gross Line Haul & 100% FSC. Join Our Team of Lease Contractors Today HARPERS is always on the hunt for business minded partners to come in and join our lease purchase program. We have teamed up with one of the largest carriers in the country to provide our partner contractors with on of the largest freight networks nationwide. Joining our team will give you all of the mega carrier benefits with that small fleet atmosphere. We take care of it all so yo…,32.77864,Adzuna::API::Response::Company,Harpers,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"['US', 'South Carolina', 'Charleston County', 'James Island']",Adzuna::API::Response::Location,"James Island, Charleston County",
2026-06-19T11:43:00Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2OTQ3MDQ3MCIsInMiOiJpUFZ6bF9scjhSR2wwTUtjYUpCQnBnIn0.Ox_O3E9XUHIBGuYG1nphXXv4pf08VjKZc1gpNdKyljA,https://www.adzuna.com/details/5769470470?utm_medium=api&utm_source=abfa41a4,72365.06,5769470470,Class A CDL Lease Driver - 2yrs EXP Required - OTR - Reefer - Harpers,1,72365.06,-90.0685,Adzuna::API::Response::Job,full_time,OTR Reefer Lease Purchase Drivers: Earn 82% Gross Line Haul & 100% FSC. Join Our Team of Lease Contractors Today HARPERS is always on the hunt for business minded partners to come in and join our lease purchase program. We have teamed up with one of the largest carriers in the country to provide our partner contractors with on of the largest freight networks nationwide. Joining our team will give you all of the mega carrier benefits with that small fleet atmosphere. We take care of it all so yo…,29.9382,Adzuna::API::Response::Company,Harpers,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"['US', 'Louisiana', 'Orleans Parish', 'Lafayette Square']",Adzuna::API::Response::Location,"Lafayette Square, Orleans Parish",
2026-06-19T11:43:00Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2OTQ3MDQ2MSIsInMiOiJpUFZ6bF9scjhSR2wwTUtjYUpCQnBnIn0.CCLSr5jgtZVUAWRaXCn89vqjbPEDTh4TC5jqoMSgp9o,https://www.adzuna.com/details/5769470461?utm_medium=api&utm_source=abfa41a4,72914.34,5769470461,Truck Driver Lease Driver - 2yrs EXP Required - OTR - Reefer - Harpers,1,72914.34,-86.807562,Adzuna::API::Response::Job,full_time,OTR Reefer Lease Purchase Drivers: Earn 82% Gross Line Haul & 100% FSC. Join Our Team of Lease Contractors Today HARPERS is always on the hunt for business minded partners to come in and join our lease purchase program. We have teamed up with one of the largest carriers in the country to provide our partner contractors with on of the largest freight networks nationwide. Joining our team will give you all of the mega carrier benefits with that small fleet atmosphere. We take care of it all so yo…,33.519379,Adzuna::API::Response::Company,Harpers,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"['US', 'Alabama', 'Jefferson County', 'Birmingham']",Adzuna::API::Response::Location,"Birmingham, Jefferson County",
2026-06-19T11:42:59Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2OTQ3MDQ0NyIsInMiOiJpUFZ6bF9scjhSR2wwTUtjYUpCQnBnIn0.6jxoixygLMOoaZtQpbKWqU0g5QSxLfBvtJK9W1aMYfs,https://www.adzuna.com/details/5769470447?utm_medium=api&utm_source=abfa41a4,72175.87,5769470447,Truck Driver Lease Driver - 2yrs EXP Required - OTR - Reefer - Harpers,1,72175.87,-90.0685,Adzuna::API::Response::Job,full_time,OTR Reefer Lease Purchase Drivers: Earn 82% Gross Line Haul & 100% FSC. Join Our Team of Lease Contractors Today HARPERS is always on the hunt for business minded partners to come in and join our lease purchase program. We have teamed up with one of the largest carriers in the country to provide our partner contractors with on of the largest freight networks nationwide. Joining our team will give you all of the mega carrier benefits with that small fleet atmosphere. We take care of it all so yo…,29.9382,Adzuna::API::Response::Company,Harpers,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"['US', 'Louisiana', 'Orleans Parish', 'Lafayette Square']",Adzuna::API::Response::Location,"Lafayette Square, Orleans Parish",
2026-06-19T11:42:59Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaVBWemxfbHI4UkdsME1LY2FKQkJwZyIsImkiOiI1NzY5NDcwNDU2In0.GWLYornQP0W-4aBCbX8DBpHz-ceSZC9wPTN3y6f2iUU,https://www.adzuna.com/details/5769470456?utm_medium=api&utm_source=abfa41a4,69910.63,5769470456,Truck Driver Lease Driver - 2yrs EXP Required - OTR - Reefer - Harpers,1,69910.63,-76.1512,Adzuna::API::Response::Job,full_time,OTR Reefer Lease Purchase Drivers: Earn 82% Gross Line Haul & 100% FSC. Join Our Team of Lease Contractors Today HARPERS is always on the hunt for business minded partners to come in and join our lease purchase program. We have teamed up with one of the largest carriers in the country to provide our partner contractors with on of the largest freight networks nationwide. Joining our team will give you all of the mega carrier benefits with that small fleet atmosphere. We take care of it all so yo…,43.04466,Adzuna::API::Response::Company,Harpers,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"['US', 'New York', 'Onondaga County', 'Syracuse']",Adzuna::API::Response::Location,"Syracuse, Onondaga County",
2026-06-19T11:42:59Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2OTQ3MDQzMSIsInMiOiJpUFZ6bF9scjhSR2wwTUtjYUpCQnBnIn0.OChfAPvZTtZ5L3m-B7hobW3ojENwpj_M-jXxwR3iKO8,https://www.adzuna.com/details/5769470431?utm_medium=api&utm_source=abfa41a4,67846.16,5769470431,CDL-A Lease Driver - 2yrs EXP Required - OTR - Reefer - Harpers,1,67846.16,-101.859971,Adzuna::API::Response::Job,full_time,OTR Reefer Lease Purchase Drivers: Earn 82% Gross Line Haul & 100% FSC. Join Our Team of Lease Contractors Today HARPERS is always on the hunt for business minded partners to come in and join our lease purchase program. We have teamed up with one of the largest carriers in the country to provide our partner contractors with on of the largest freight networks nationwide. Joining our team will give you all of the mega carrier benefits with that small fleet atmosphere. We take care of it all so yo…,33.586005,Adzuna::API::Response::Company,Harpers,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"['US', 'Texas', 'Lubbock County', 'Lubbock']",Adzuna::API::Response::Location,"Lubbock, Lubbock County",
