longitude,__CLASS__,redirect_url,salary_min,description,adref,created,title,salary_max,salary_is_predicted,id,latitude,category.label,category.tag,category.__CLASS__,company.display_name,company.__CLASS__,location.display_name,location.area,location.__CLASS__,contract_time,contract_type
-96.561334,Adzuna::API::Response::Job,https://www.adzuna.com/details/5860290330?utm_medium=api&utm_source=abfa41a4,85052.63,"Seeking CDL Driveaway Driver. Get Paid to Drive Trucks Across North America. No Freight. No Trailers. Just You and the Road. Alliance Driveaway Solutions is hiring experienced CDL drivers to join one of the fastest-growing truck relocation companies in North America. Instead of hauling freight, you'll physically drive a variety of vehicles — Class 6, 7, and 8 trucks, straight trucks, trailers, and more — from pickup to delivery across all 48 states and Canada. Every load is different. Every tri…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiT01UTDJqU2o4Ukd4U2YxaUdYS29RQSIsImkiOiI1ODYwMjkwMzMwIn0.xbbzbzaoRaCxJnbu7SVLe6HQJhuE-lcsYLfhiiMRy9M,2026-08-28T18:37:19Z,CDL-A Company Driver - 2yrs EXP Required - OTR - Specialized - Alliance Driveaway Solutions,85052.63,1,5860290330,33.748694,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Alliance Driveaway Solutions,Adzuna::API::Response::Company,"Denison, Grayson County","['US', 'Texas', 'Grayson County', 'Denison']",Adzuna::API::Response::Location,full_time,
-81.445052,Adzuna::API::Response::Job,https://www.adzuna.com/details/5860290307?utm_medium=api&utm_source=abfa41a4,82148.52,"Seeking CDL Driveaway Driver. Get Paid to Drive Trucks Across North America. No Freight. No Trailers. Just You and the Road. Alliance Driveaway Solutions is hiring experienced CDL drivers to join one of the fastest-growing truck relocation companies in North America. Instead of hauling freight, you'll physically drive a variety of vehicles — Class 6, 7, and 8 trucks, straight trucks, trailers, and more — from pickup to delivery across all 48 states and Canada. Every load is different. Every tri…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MDI5MDMwNyIsInMiOiJPTVRMMmpTajhSR3hTZjFpR1hLb1FBIn0.Oz5-aHFKvT62EVggZTEgDpOyDcQ-bUk1VzE9enoCyf8,2026-08-28T18:37:19Z,Truck Driver Company - 2yrs EXP Required - OTR - Specialized - Alliance Driveaway Solutions,82148.52,1,5860290307,40.48869,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Alliance Driveaway Solutions,Adzuna::API::Response::Company,"New Philadelphia, Tuscarawas County","['US', 'Ohio', 'Tuscarawas County', 'New Philadelphia']",Adzuna::API::Response::Location,full_time,
-97.076387,Adzuna::API::Response::Job,https://www.adzuna.com/details/5860290247?utm_medium=api&utm_source=abfa41a4,70952.88,"Seeking CDL Driveaway Driver. Get Paid to Drive Trucks Across North America. No Freight. No Trailers. Just You and the Road. Alliance Driveaway Solutions is hiring experienced CDL drivers to join one of the fastest-growing truck relocation companies in North America. Instead of hauling freight, you'll physically drive a variety of vehicles — Class 6, 7, and 8 trucks, straight trucks, trailers, and more — from pickup to delivery across all 48 states and Canada. Every load is different. Every tri…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiT01UTDJqU2o4Ukd4U2YxaUdYS29RQSIsImkiOiI1ODYwMjkwMjQ3In0.5JvAy62iZN9UWpdcKxmDMT2PEYBiMQuyBR_lGbhfsMU,2026-08-28T18:37:19Z,Truck Driver Company - 2yrs EXP Required - OTR - Specialized - Alliance Driveaway Solutions,70952.88,1,5860290247,36.107968,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Alliance Driveaway Solutions,Adzuna::API::Response::Company,"Stillwater, Payne County","['US', 'Oklahoma', 'Payne County', 'Stillwater']",Adzuna::API::Response::Location,full_time,
-87.33548,Adzuna::API::Response::Job,https://www.adzuna.com/details/5860290282?utm_medium=api&utm_source=abfa41a4,79419.59,"Seeking CDL Driveaway Driver. Get Paid to Drive Trucks Across North America. No Freight. No Trailers. Just You and the Road. Alliance Driveaway Solutions is hiring experienced CDL drivers to join one of the fastest-growing truck relocation companies in North America. Instead of hauling freight, you'll physically drive a variety of vehicles — Class 6, 7, and 8 trucks, straight trucks, trailers, and more — from pickup to delivery across all 48 states and Canada. Every load is different. Every tri…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiT01UTDJqU2o4Ukd4U2YxaUdYS29RQSIsImkiOiI1ODYwMjkwMjgyIn0.WZm-KJGvfh4GHCbzYNebC9UdLAZxifrr__U0Ho47EwE,2026-08-28T18:37:19Z,CDL-A Company Driver - 2yrs EXP Required - OTR - Specialized - Alliance Driveaway Solutions,79419.59,1,5860290282,36.549812,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Alliance Driveaway Solutions,Adzuna::API::Response::Company,"Clarksville, Montgomery County","['US', 'Tennessee', 'Montgomery County', 'Clarksville']",Adzuna::API::Response::Location,full_time,
-100.438376,Adzuna::API::Response::Job,https://www.adzuna.com/details/5860290306?utm_medium=api&utm_source=abfa41a4,129696.09,"Seeking CDL Driveaway Driver. Get Paid to Drive Trucks Across North America. No Freight. No Trailers. Just You and the Road. Alliance Driveaway Solutions is hiring experienced CDL drivers to join one of the fastest-growing truck relocation companies in North America. Instead of hauling freight, you'll physically drive a variety of vehicles — Class 6, 7, and 8 trucks, straight trucks, trailers, and more — from pickup to delivery across all 48 states and Canada. Every load is different. Every tri…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiT01UTDJqU2o4Ukd4U2YxaUdYS29RQSIsImkiOiI1ODYwMjkwMzA2In0.FVkS0PDH-L_ta7iEbrmSNHmSd0jWF1BVaINR5aR7jJM,2026-08-28T18:37:19Z,CDL-A Company Driver - 2yrs EXP Required - OTR - Specialized - Alliance Driveaway Solutions,129696.09,1,5860290306,31.470233,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Alliance Driveaway Solutions,Adzuna::API::Response::Company,"San Angelo, Tom Green County","['US', 'Texas', 'Tom Green County', 'San Angelo']",Adzuna::API::Response::Location,full_time,
-85.398214,Adzuna::API::Response::Job,https://www.adzuna.com/details/5860290288?utm_medium=api&utm_source=abfa41a4,105402.56,"Seeking CDL Driveaway Driver. Get Paid to Drive Trucks Across North America. No Freight. No Trailers. Just You and the Road. Alliance Driveaway Solutions is hiring experienced CDL drivers to join one of the fastest-growing truck relocation companies in North America. Instead of hauling freight, you'll physically drive a variety of vehicles — Class 6, 7, and 8 trucks, straight trucks, trailers, and more — from pickup to delivery across all 48 states and Canada. Every load is different. Every tri…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYmxvcjNEU2o4Ukd4U2YxaUdYS29RQSIsImkiOiI1ODYwMjkwMjg4In0.0IyaKZdGrk74yKpyr9ujmDgbxsdd3Hhsy_Nq-D-C8P8,2026-08-28T18:37:19Z,Truck Driver Company - 2yrs EXP Required - OTR - Specialized - Alliance Driveaway Solutions,105402.56,1,5860290288,31.183827,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Alliance Driveaway Solutions,Adzuna::API::Response::Company,"Dothan, Houston County","['US', 'Alabama', 'Houston County', 'Dothan']",Adzuna::API::Response::Location,full_time,
-93.968838,Adzuna::API::Response::Job,https://www.adzuna.com/details/5860290272?utm_medium=api&utm_source=abfa41a4,64999.89,"Seeking CDL Driveaway Driver. Get Paid to Drive Trucks Across North America. No Freight. No Trailers. Just You and the Road. Alliance Driveaway Solutions is hiring experienced CDL drivers to join one of the fastest-growing truck relocation companies in North America. Instead of hauling freight, you'll physically drive a variety of vehicles — Class 6, 7, and 8 trucks, straight trucks, trailers, and more — from pickup to delivery across all 48 states and Canada. Every load is different. Every tri…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYmxvcjNEU2o4Ukd4U2YxaUdYS29RQSIsImkiOiI1ODYwMjkwMjcyIn0.fvz7zXjdi_xXV06eYNyBXU974nz6k3rvN-tj8VLDlvM,2026-08-28T18:37:19Z,Truck Driver Company - 2yrs EXP Required - OTR - Specialized - Alliance Driveaway Solutions,64999.89,1,5860290272,29.890601,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Alliance Driveaway Solutions,Adzuna::API::Response::Company,"Griffing, Jefferson County","['US', 'Texas', 'Jefferson County', 'Griffing']",Adzuna::API::Response::Location,full_time,
-81.445052,Adzuna::API::Response::Job,https://www.adzuna.com/details/5860290270?utm_medium=api&utm_source=abfa41a4,82607.09,"Seeking CDL Driveaway Driver. Get Paid to Drive Trucks Across North America. No Freight. No Trailers. Just You and the Road. Alliance Driveaway Solutions is hiring experienced CDL drivers to join one of the fastest-growing truck relocation companies in North America. Instead of hauling freight, you'll physically drive a variety of vehicles — Class 6, 7, and 8 trucks, straight trucks, trailers, and more — from pickup to delivery across all 48 states and Canada. Every load is different. Every tri…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYmxvcjNEU2o4Ukd4U2YxaUdYS29RQSIsImkiOiI1ODYwMjkwMjcwIn0.hgE9sjpXeXEKQ-3GIIjxbfFl96jb594H9i7fSDuacn4,2026-08-28T18:37:19Z,Class A CDL Company Driver - 2yrs EXP Required - OTR - Specialized - Alliance Driveaway Solutions,82607.09,1,5860290270,40.48869,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Alliance Driveaway Solutions,Adzuna::API::Response::Company,"New Philadelphia, Tuscarawas County","['US', 'Ohio', 'Tuscarawas County', 'New Philadelphia']",Adzuna::API::Response::Location,full_time,
-79.447995,Adzuna::API::Response::Job,https://www.adzuna.com/details/5860290321?utm_medium=api&utm_source=abfa41a4,92836.12,"Seeking CDL Driveaway Driver. Get Paid to Drive Trucks Across North America. No Freight. No Trailers. Just You and the Road. Alliance Driveaway Solutions is hiring experienced CDL drivers to join one of the fastest-growing truck relocation companies in North America. Instead of hauling freight, you'll physically drive a variety of vehicles — Class 6, 7, and 8 trucks, straight trucks, trailers, and more — from pickup to delivery across all 48 states and Canada. Every load is different. Every tri…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MDI5MDMyMSIsInMiOiJibG9yM0RTajhSR3hTZjFpR1hLb1FBIn0.mmTObaRSCAdyfnXtPzAztDrQ8XVCxFHNSL-WuD8W7mU,2026-08-28T18:37:19Z,Class A CDL Company Driver - 2yrs EXP Required - OTR - Specialized - Alliance Driveaway Solutions,92836.12,1,5860290321,36.57999,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Alliance Driveaway Solutions,Adzuna::API::Response::Company,"Schoolfield, Danville City","['US', 'Virginia', 'Danville City', 'Schoolfield']",Adzuna::API::Response::Location,full_time,
-94.78842,Adzuna::API::Response::Job,https://www.adzuna.com/details/5860290297?utm_medium=api&utm_source=abfa41a4,75384.66,"Seeking CDL Driveaway Driver. Get Paid to Drive Trucks Across North America. No Freight. No Trailers. Just You and the Road. Alliance Driveaway Solutions is hiring experienced CDL drivers to join one of the fastest-growing truck relocation companies in North America. Instead of hauling freight, you'll physically drive a variety of vehicles — Class 6, 7, and 8 trucks, straight trucks, trailers, and more — from pickup to delivery across all 48 states and Canada. Every load is different. Every tri…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYmxvcjNEU2o4Ukd4U2YxaUdYS29RQSIsImkiOiI1ODYwMjkwMjk3In0.Pz98_qcU_tommnTPq6Sgi87TzuaRyB7njTFuQmcPyTo,2026-08-28T18:37:19Z,Class A CDL Company Driver - 2yrs EXP Required - OTR - Specialized - Alliance Driveaway Solutions,75384.66,1,5860290297,29.30124,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Alliance Driveaway Solutions,Adzuna::API::Response::Company,"Island, Galveston County","['US', 'Texas', 'Galveston County', 'Island']",Adzuna::API::Response::Location,full_time,
-94.843862,Adzuna::API::Response::Job,https://www.adzuna.com/details/5860290276?utm_medium=api&utm_source=abfa41a4,78108.55,"Seeking CDL Driveaway Driver. Get Paid to Drive Trucks Across North America. No Freight. No Trailers. Just You and the Road. Alliance Driveaway Solutions is hiring experienced CDL drivers to join one of the fastest-growing truck relocation companies in North America. Instead of hauling freight, you'll physically drive a variety of vehicles — Class 6, 7, and 8 trucks, straight trucks, trailers, and more — from pickup to delivery across all 48 states and Canada. Every load is different. Every tri…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYmxvcjNEU2o4Ukd4U2YxaUdYS29RQSIsImkiOiI1ODYwMjkwMjc2In0.veOTgZffif2MexZSge8_uLCitniIIYbtMrEdZYtiBqA,2026-08-28T18:37:19Z,Truck Driver Company - 2yrs EXP Required - OTR - Specialized - Alliance Driveaway Solutions,78108.55,1,5860290276,39.76637,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Alliance Driveaway Solutions,Adzuna::API::Response::Company,"Saint Joseph, Buchanan County","['US', 'Missouri', 'Buchanan County', 'Saint Joseph']",Adzuna::API::Response::Location,full_time,
-77.992724,Adzuna::API::Response::Job,https://www.adzuna.com/details/5860290329?utm_medium=api&utm_source=abfa41a4,57202.04,"Seeking CDL Driveaway Driver. Get Paid to Drive Trucks Across North America. No Freight. No Trailers. Just You and the Road. Alliance Driveaway Solutions is hiring experienced CDL drivers to join one of the fastest-growing truck relocation companies in North America. Instead of hauling freight, you'll physically drive a variety of vehicles — Class 6, 7, and 8 trucks, straight trucks, trailers, and more — from pickup to delivery across all 48 states and Canada. Every load is different. Every tri…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYmxvcjNEU2o4Ukd4U2YxaUdYS29RQSIsImkiOiI1ODYwMjkwMzI5In0.suoQ6iVKfYjnuG5mNalEB0TPAj0SDkscXmdYgC0iWF8,2026-08-28T18:37:19Z,Class A CDL Company Driver - 2yrs EXP Required - OTR - Specialized - Alliance Driveaway Solutions,57202.04,1,5860290329,39.491129,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Alliance Driveaway Solutions,Adzuna::API::Response::Company,"Martinsburg, Berkeley County","['US', 'West Virginia', 'Berkeley County', 'Martinsburg']",Adzuna::API::Response::Location,full_time,
-100.611737,Adzuna::API::Response::Job,https://www.adzuna.com/details/5860290310?utm_medium=api&utm_source=abfa41a4,71762.14,"Seeking CDL Driveaway Driver. Get Paid to Drive Trucks Across North America. No Freight. No Trailers. Just You and the Road. Alliance Driveaway Solutions is hiring experienced CDL drivers to join one of the fastest-growing truck relocation companies in North America. Instead of hauling freight, you'll physically drive a variety of vehicles — Class 6, 7, and 8 trucks, straight trucks, trailers, and more — from pickup to delivery across all 48 states and Canada. Every load is different. Every tri…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MDI5MDMxMCIsInMiOiJibG9yM0RTajhSR3hTZjFpR1hLb1FBIn0.JHk8bdRwMuEN-m8kCIRxMJWdLXoFg-IeytX7II2NSIo,2026-08-28T18:37:19Z,Truck Driver Company - 2yrs EXP Required - OTR - Specialized - Alliance Driveaway Solutions,71762.14,1,5860290310,28.937931,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Alliance Driveaway Solutions,Adzuna::API::Response::Company,"Quemado, Maverick County","['US', 'Texas', 'Maverick County', 'Quemado']",Adzuna::API::Response::Location,full_time,
-97.52084,Adzuna::API::Response::Job,https://www.adzuna.com/details/5860290277?utm_medium=api&utm_source=abfa41a4,69135.83,"Seeking CDL Driveaway Driver. Get Paid to Drive Trucks Across North America. No Freight. No Trailers. Just You and the Road. Alliance Driveaway Solutions is hiring experienced CDL drivers to join one of the fastest-growing truck relocation companies in North America. Instead of hauling freight, you'll physically drive a variety of vehicles — Class 6, 7, and 8 trucks, straight trucks, trailers, and more — from pickup to delivery across all 48 states and Canada. Every load is different. Every tri…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYmxvcjNEU2o4Ukd4U2YxaUdYS29RQSIsImkiOiI1ODYwMjkwMjc3In0.wzROhUT2kjaM6EUqCafigQGiE2pp4loSfH3XaFeu_FI,2026-08-28T18:37:19Z,CDL-A Company Driver - 2yrs EXP Required - OTR - Specialized - Alliance Driveaway Solutions,69135.83,1,5860290277,25.936835,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Alliance Driveaway Solutions,Adzuna::API::Response::Company,"Villa Nueva, Cameron County","['US', 'Texas', 'Cameron County', 'Villa Nueva']",Adzuna::API::Response::Location,full_time,
-79.73412,Adzuna::API::Response::Job,https://www.adzuna.com/details/5860290303?utm_medium=api&utm_source=abfa41a4,92696.16,"Seeking CDL Driveaway Driver. Get Paid to Drive Trucks Across North America. No Freight. No Trailers. Just You and the Road. Alliance Driveaway Solutions is hiring experienced CDL drivers to join one of the fastest-growing truck relocation companies in North America. Instead of hauling freight, you'll physically drive a variety of vehicles — Class 6, 7, and 8 trucks, straight trucks, trailers, and more — from pickup to delivery across all 48 states and Canada. Every load is different. Every tri…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYmxvcjNEU2o4Ukd4U2YxaUdYS29RQSIsImkiOiI1ODYwMjkwMzAzIn0.dWi3wivcESQ9IWr2sq8Ix80mOUfjncmxF0t2MZUqUTE,2026-08-28T18:37:19Z,Class A CDL Company Driver - 2yrs EXP Required - OTR - Specialized - Alliance Driveaway Solutions,92696.16,1,5860290303,34.2099,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Alliance Driveaway Solutions,Adzuna::API::Response::Company,"Quinby, Florence County","['US', 'South Carolina', 'Florence County', 'Quinby']",Adzuna::API::Response::Location,full_time,
-78.374829,Adzuna::API::Response::Job,https://www.adzuna.com/details/5860290251?utm_medium=api&utm_source=abfa41a4,74804.43,"Seeking CDL Driveaway Driver. Get Paid to Drive Trucks Across North America. No Freight. No Trailers. Just You and the Road. Alliance Driveaway Solutions is hiring experienced CDL drivers to join one of the fastest-growing truck relocation companies in North America. Instead of hauling freight, you'll physically drive a variety of vehicles — Class 6, 7, and 8 trucks, straight trucks, trailers, and more — from pickup to delivery across all 48 states and Canada. Every load is different. Every tri…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYmxvcjNEU2o4Ukd4U2YxaUdYS29RQSIsImkiOiI1ODYwMjkwMjUxIn0.R9lX01XOfVXGogn1DNwZLZ_XSYv1tenzF3khYuja6Vk,2026-08-28T18:37:19Z,CDL-A Company Driver - 2yrs EXP Required - OTR - Specialized - Alliance Driveaway Solutions,74804.43,1,5860290251,40.437297,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Alliance Driveaway Solutions,Adzuna::API::Response::Company,"Hollidaysburg, Blair County","['US', 'Pennsylvania', 'Blair County', 'Hollidaysburg']",Adzuna::API::Response::Location,full_time,
-94.389201,Adzuna::API::Response::Job,https://www.adzuna.com/details/5860290265?utm_medium=api&utm_source=abfa41a4,65190.66,"Seeking CDL Driveaway Driver. Get Paid to Drive Trucks Across North America. No Freight. No Trailers. Just You and the Road. Alliance Driveaway Solutions is hiring experienced CDL drivers to join one of the fastest-growing truck relocation companies in North America. Instead of hauling freight, you'll physically drive a variety of vehicles — Class 6, 7, and 8 trucks, straight trucks, trailers, and more — from pickup to delivery across all 48 states and Canada. Every load is different. Every tri…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYmxvcjNEU2o4Ukd4U2YxaUdYS29RQSIsImkiOiI1ODYwMjkwMjY1In0.57hy7Ibkr7iKm_IMT-S9_0F5y5ocoKqExuXbus8JfdU,2026-08-28T18:37:19Z,Class A CDL Company Driver - 2yrs EXP Required - OTR - Specialized - Alliance Driveaway Solutions,65190.66,1,5860290265,35.405173,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Alliance Driveaway Solutions,Adzuna::API::Response::Company,"Fort Smith, Sebastian County","['US', 'Arkansas', 'Sebastian County', 'Fort Smith']",Adzuna::API::Response::Location,full_time,
-94.843862,Adzuna::API::Response::Job,https://www.adzuna.com/details/5860290254?utm_medium=api&utm_source=abfa41a4,78320.39,"Seeking CDL Driveaway Driver. Get Paid to Drive Trucks Across North America. No Freight. No Trailers. Just You and the Road. Alliance Driveaway Solutions is hiring experienced CDL drivers to join one of the fastest-growing truck relocation companies in North America. Instead of hauling freight, you'll physically drive a variety of vehicles — Class 6, 7, and 8 trucks, straight trucks, trailers, and more — from pickup to delivery across all 48 states and Canada. Every load is different. Every tri…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYmxvcjNEU2o4Ukd4U2YxaUdYS29RQSIsImkiOiI1ODYwMjkwMjU0In0.Av9wjaEitrR7bC-Hm5Msc8zqgHEUx4yKsYKod9KPBW8,2026-08-28T18:37:19Z,CDL-A Company Driver - 2yrs EXP Required - OTR - Specialized - Alliance Driveaway Solutions,78320.39,1,5860290254,39.76637,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Alliance Driveaway Solutions,Adzuna::API::Response::Company,"Saint Joseph, Buchanan County","['US', 'Missouri', 'Buchanan County', 'Saint Joseph']",Adzuna::API::Response::Location,full_time,
-77.844355,Adzuna::API::Response::Job,https://www.adzuna.com/details/5860290315?utm_medium=api&utm_source=abfa41a4,79493.84,"Seeking CDL Driveaway Driver. Get Paid to Drive Trucks Across North America. No Freight. No Trailers. Just You and the Road. Alliance Driveaway Solutions is hiring experienced CDL drivers to join one of the fastest-growing truck relocation companies in North America. Instead of hauling freight, you'll physically drive a variety of vehicles — Class 6, 7, and 8 trucks, straight trucks, trailers, and more — from pickup to delivery across all 48 states and Canada. Every load is different. Every tri…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYmxvcjNEU2o4Ukd4U2YxaUdYS29RQSIsImkiOiI1ODYwMjkwMzE1In0.nB9QbhYkhnOI6A-yUSK2iY4AnftM5FHqeUfn36wAhOA,2026-08-28T18:37:19Z,Truck Driver Company - 2yrs EXP Required - OTR - Specialized - Alliance Driveaway Solutions,79493.84,1,5860290315,40.793925,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Alliance Driveaway Solutions,Adzuna::API::Response::Company,"State College, Centre County","['US', 'Pennsylvania', 'Centre County', 'State College']",Adzuna::API::Response::Location,full_time,
-85.521705,Adzuna::API::Response::Job,https://www.adzuna.com/details/5860290287?utm_medium=api&utm_source=abfa41a4,79350.31,"Seeking CDL Driveaway Driver. Get Paid to Drive Trucks Across North America. No Freight. No Trailers. Just You and the Road. Alliance Driveaway Solutions is hiring experienced CDL drivers to join one of the fastest-growing truck relocation companies in North America. Instead of hauling freight, you'll physically drive a variety of vehicles — Class 6, 7, and 8 trucks, straight trucks, trailers, and more — from pickup to delivery across all 48 states and Canada. Every load is different. Every tri…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYmxvcjNEU2o4Ukd4U2YxaUdYS29RQSIsImkiOiI1ODYwMjkwMjg3In0.Dmwo7tPXKTVGsoWdlv16llM_IO7L9LDNtMhC11_k6Lc,2026-08-28T18:37:19Z,CDL-A Company Driver - 2yrs EXP Required - OTR - Specialized - Alliance Driveaway Solutions,79350.31,1,5860290287,36.186267,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Alliance Driveaway Solutions,Adzuna::API::Response::Company,"Cookeville, Putnam County","['US', 'Tennessee', 'Putnam County', 'Cookeville']",Adzuna::API::Response::Location,full_time,
-82.434952,Adzuna::API::Response::Job,https://www.adzuna.com/details/5860290333?utm_medium=api&utm_source=abfa41a4,76350.41,"Seeking CDL Driveaway Driver. Get Paid to Drive Trucks Across North America. No Freight. No Trailers. Just You and the Road. Alliance Driveaway Solutions is hiring experienced CDL drivers to join one of the fastest-growing truck relocation companies in North America. Instead of hauling freight, you'll physically drive a variety of vehicles — Class 6, 7, and 8 trucks, straight trucks, trailers, and more — from pickup to delivery across all 48 states and Canada. Every load is different. Every tri…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MDI5MDMzMyIsInMiOiJibG9yM0RTajhSR3hTZjFpR1hLb1FBIn0.atmN3EV7olaGXUbcnxdUvmTmWK_x7yFuhUdWQ8TTvc8,2026-08-28T18:37:19Z,Truck Driver Company - 2yrs EXP Required - OTR - Specialized - Alliance Driveaway Solutions,76350.41,1,5860290333,38.403958,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Alliance Driveaway Solutions,Adzuna::API::Response::Company,"Beverly Hills, Cabell County","['US', 'West Virginia', 'Cabell County', 'Beverly Hills']",Adzuna::API::Response::Location,full_time,
-87.33548,Adzuna::API::Response::Job,https://www.adzuna.com/details/5860290322?utm_medium=api&utm_source=abfa41a4,79647.13,"Seeking CDL Driveaway Driver. Get Paid to Drive Trucks Across North America. No Freight. No Trailers. Just You and the Road. Alliance Driveaway Solutions is hiring experienced CDL drivers to join one of the fastest-growing truck relocation companies in North America. Instead of hauling freight, you'll physically drive a variety of vehicles — Class 6, 7, and 8 trucks, straight trucks, trailers, and more — from pickup to delivery across all 48 states and Canada. Every load is different. Every tri…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYmxvcjNEU2o4Ukd4U2YxaUdYS29RQSIsImkiOiI1ODYwMjkwMzIyIn0.OS4Kfc5XHye0h8XMnnfSWMRXWzHhDq1Ht294Jx59EUY,2026-08-28T18:37:19Z,Class A CDL Company Driver - 2yrs EXP Required - OTR - Specialized - Alliance Driveaway Solutions,79647.13,1,5860290322,36.549812,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Alliance Driveaway Solutions,Adzuna::API::Response::Company,"Clarksville, Montgomery County","['US', 'Tennessee', 'Montgomery County', 'Clarksville']",Adzuna::API::Response::Location,full_time,
-82.73142,Adzuna::API::Response::Job,https://www.adzuna.com/details/5860290334?utm_medium=api&utm_source=abfa41a4,75550.27,"Seeking CDL Driveaway Driver. Get Paid to Drive Trucks Across North America. No Freight. No Trailers. Just You and the Road. Alliance Driveaway Solutions is hiring experienced CDL drivers to join one of the fastest-growing truck relocation companies in North America. Instead of hauling freight, you'll physically drive a variety of vehicles — Class 6, 7, and 8 trucks, straight trucks, trailers, and more — from pickup to delivery across all 48 states and Canada. Every load is different. Every tri…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYmxvcjNEU2o4Ukd4U2YxaUdYS29RQSIsImkiOiI1ODYwMjkwMzM0In0.Ykr1gxlT_-UxheJgOgDEfyEEm7ibBi0oafS9OoU2bRE,2026-08-28T18:37:19Z,Truck Driver Company - 2yrs EXP Required - OTR - Specialized - Alliance Driveaway Solutions,75550.27,1,5860290334,41.40498,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Alliance Driveaway Solutions,Adzuna::API::Response::Company,"Sandusky, Erie County","['US', 'Ohio', 'Erie County', 'Sandusky']",Adzuna::API::Response::Location,full_time,
