redirect_url,salary_is_predicted,contract_type,longitude,id,salary_min,description,adref,title,created,latitude,__CLASS__,salary_max,category.label,category.tag,category.__CLASS__,company.__CLASS__,company.display_name,location.__CLASS__,location.area,location.display_name,contract_time
https://www.adzuna.com/land/ad/5846785556?se=PKvDxAub8RG33K-LVeyx-w&utm_medium=api&utm_source=abfa41a4&v=E77DF0F2404992B6A94291A8758B9A1623ACFC65,1,,-76.447991,5846785556,45365.12,"- Pay $96,000 / YEAR Experienced CDL-A drivers needed immediately for local, return home daily positions! System Freight, Inc. (SFI) - a premier, dedicated contract trucking and logistics company, established in 1975, h as immediate, well-paying openings for experienced commercial drivers (CDL-A) in the Liverpool, NY-area who are passionate about driving with a forward-thinking company. Benefits include: FIRST YEAR EXPECTED EARNINGS UP TO $96,000 - Local work - return home daily. - Excellent he…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0Njc4NTU1NiIsInMiOiJQS3ZEeEF1YjhSRzMzSy1MVmV5eC13In0.b_vRI4GCoOqTy1KlhLlJWD2YnvNG3ow6LL0jg3bZRMg,"LIVERPOOL, NY CDL-A LOCAL DRIVER (13060)",2026-08-18T09:42:47Z,43.034511,Adzuna::API::Response::Job,45365.12,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,SYSTEM FREIGHT,Adzuna::API::Response::Location,"['US', 'New York', 'Onondaga County', 'Elbridge']","Elbridge, Onondaga County",full_time
https://www.adzuna.com/details/5846785539?utm_medium=api&utm_source=abfa41a4,1,permanent,-80.621445,5846785539,63872.3,"About the Role: As a CBRE Custodian, you will be responsible for basic cleaning duties. This includes mopping, sweeping and trash disposal. This job is part of the Cleaning Services function. They are responsible for ensuring the cleanliness of client and company buildings. What You’ll Do: Provide daily cleaning support to high-traffic areas of the building designated by the supervisor. Stock bathrooms with toilet paper, paper towels, Kleenex, and soap. Sweep, vacuum, wipe, and mop storage unit…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUEt2RHhBdWI4UkczM0stTFZleXgtdyIsImkiOiI1ODQ2Nzg1NTM5In0.bM9wIjL5XRgFFwECDZfvhnv6LQwO-F1Xa68-vCyQsVw,Commercial Cleaner [e],2026-08-18T09:42:47Z,28.065277,Adzuna::API::Response::Job,63872.3,Domestic help & Cleaning Jobs,domestic-help-cleaning-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,CBRE Government & Defense Services,Adzuna::API::Response::Location,"['US', 'Florida', 'Brevard County', 'Melbourne']","Melbourne, Brevard County",full_time
https://www.adzuna.com/details/5846785550?utm_medium=api&utm_source=abfa41a4,0,,-98.656775,5846785550,249000.0,"Job Title: Healthcare Sector Lead Job Description We're Concentrix. The global technology and services leader that powers the world’s best brands, today and into the future. We’re solution-focused, tech-powered, intelligence-fueled. With unique data and insights, deep industry expertise, and advanced technology solutions, we’re the intelligent transformation partner that powers a world that works, helping companies become refreshingly simple to work, interact, and transact with. We shape new ga…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUEt2RHhBdWI4UkczM0stTFZleXgtdyIsImkiOiI1ODQ2Nzg1NTUwIn0.rLuZsnEQetBKLYUSYtsmrv0M5BplyMgre8-XCB13TPY,Healthcare Sector Lead,2026-08-18T09:42:47Z,31.709263,Adzuna::API::Response::Job,280000.0,Sales Jobs,sales-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Concentrix,Adzuna::API::Response::Location,"['US', 'Texas']","Texas, US",full_time
https://www.adzuna.com/land/ad/5846785551?se=PKvDxAub8RG33K-LVeyx-w&utm_medium=api&utm_source=abfa41a4&v=09DCBD418F7EA592FDDB8C712CD3E27A5D29F745,1,,-89.15483,5846785551,47688.55,"Apex Focus Group partners with research organizations, academic institutions, and brands seeking genuine consumer feedback. We connect individuals with flexible work from home research opportunities that help shape products, services, and user experiences. Role Overview: We’re inviting individuals from all backgrounds, including those searching for admin virtual assistants roles, to express interest in joining upcoming consumer research studies. These may include online interviews, product eval…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUEt2RHhBdWI4UkczM0stTFZleXgtdyIsImkiOiI1ODQ2Nzg1NTUxIn0.-JGhF6Qb4KNvgt4Gfe8_OrMzvRdmlAXajxs35zerxf8,WFH Research Panel | Ideal for Admin Virtual Assistants,2026-08-18T09:42:47Z,39.863792,Adzuna::API::Response::Job,47688.55,Creative & Design Jobs,creative-design-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,ApexGroup,Adzuna::API::Response::Location,"['US', 'Illinois']","Illinois, US",full_time
https://www.adzuna.com/details/5846785542?utm_medium=api&utm_source=abfa41a4,1,,-92.105505,5846785542,40384.73,"This job assists with admit, discharge and transfer functions of assigned unit. Performs various functions to support the department, including processing reservations, managing the phones and following up on patient, family, and staff requests in a timely fashion. To perform this job successfully, an individual must be able to perform each essential duty satisfactorily. The requirements listed below are representative of the knowledge, skill, and/or ability required. Reasonable accommodations …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0Njc4NTU0MiIsInMiOiJQS3ZEeEF1YjhSRzMzSy1MVmV5eC13In0.g5FZV3XtyQ3_dq6HDmQ7VwP5dPXWLZ7N24e-7zYbdhg,Unit Secretary,2026-08-18T09:42:47Z,32.530914,Adzuna::API::Response::Job,40384.73,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Ochsner LSU Health System,Adzuna::API::Response::Location,"['US', 'Louisiana', 'Ouachita Parish', 'Monroe']","Monroe, Ouachita Parish",full_time
https://www.adzuna.com/details/5846785536?utm_medium=api&utm_source=abfa41a4,1,,-81.964391,5846785536,115023.44,"Textron Specialized Vehicles Inc. is a leading global manufacturer of golf cars, utility and personal transportation vehicles, professional turf-care equipment, and ground support equipment. Textron Specialized Vehicles markets products under several different brands. Its vehicles are found in environments ranging from golf courses to factories, airports to planned communities, and theme parks to hunting preserves. Responsibilities: Partner with business stakeholders to understand operational n…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUEt2RHhBdWI4UkczM0stTFZleXgtdyIsImkiOiI1ODQ2Nzg1NTM2In0.pFi84Zp8DhCWiNvjlY_vJmyfzfkJDiTTKLERKCuicDc,Platform Enablement Eng Sr,2026-08-18T09:42:47Z,33.457703,Adzuna::API::Response::Job,115023.44,IT Jobs,it-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Textron,Adzuna::API::Response::Location,"['US', 'Georgia', 'Richmond County', 'Augusta']","Augusta, Richmond County",full_time
https://www.adzuna.com/details/5846785547?utm_medium=api&utm_source=abfa41a4,1,,-83.958241,5846785547,40845.38,"The SouthState story is one of steady growth, deep community roots, and an unwavering commitment to helping our customers move forward. Since our beginnings in the 1930s to becoming a trusted financial partner across the South and beyond - we are known for combining personal relationships with forward-thinking solutions. We are committed to helping our team members find their success while maintaining the integrity of our values: building trust, fostering lasting relationships and pursuing exce…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUEt2RHhBdWI4UkczM0stTFZleXgtdyIsImkiOiI1ODQ2Nzg1NTQ3In0.YmjrepkroLYanSyAvz_FUq25Ymx0hrKKeBDO1QVus74,"Universal Banker - Blairsville, GA",2026-08-18T09:42:47Z,34.876199,Adzuna::API::Response::Job,40845.38,Accounting & Finance Jobs,accounting-finance-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Southstate Bank,Adzuna::API::Response::Location,"['US', 'Georgia', 'Union County', 'Blairsville']","Blairsville, Union County",full_time
https://www.adzuna.com/details/5846785546?utm_medium=api&utm_source=abfa41a4,1,,-78.91468,5846785546,114970.24,"Description Occupational Therapist- PRN- Johnstown, PA Who we are: Conemaugh Health System of Duke LifePoint Healthcare is the largest healthcare provider in west central Pennsylvania, serving over a half-million patients each year through the Conemaugh Physician Group and Medical Staff, a network of hospitals, specialty clinics, and patient-focused programs. Conemaugh Health System employs approximately 3200 clinical and non-clinical staff, including more than 450 physicians committed to provi…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0Njc4NTU0NiIsInMiOiJQS3ZEeEF1YjhSRzMzSy1MVmV5eC13In0.kg4MUPVnNllWA0wgzSx-g7ANMiwXvtXS76HOcbdjGSk,Occupational Therapist (OT),2026-08-18T09:42:47Z,40.326977,Adzuna::API::Response::Job,114970.24,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Lifepoint Health,Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Cambria County', 'Johnstown']","Johnstown, Cambria County",part_time
https://www.adzuna.com/details/5846785540?utm_medium=api&utm_source=abfa41a4,0,,-122.788845,5846785540,40976.0,"Department : Member Relations Reports To : Assistant Branch Manager Classification : Non-Exempt About Rogue Credit Union : Rogue Credit Union is a member-owned, not-for-profit financial cooperative headquartered in the Rogue Valley located in beautiful southern Oregon. Providing services to our members in select Oregon, California and Idaho counties. We strive to make an impact in the communities we serve by living, giving, and supporting local. Our mission is to provide exceptional member expe…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0Njc4NTU0MCIsInMiOiJQS3ZEeEF1YjhSRzMzSy1MVmV5eC13In0.XfkkH3qjQqhOyPn_Yx3eJPiuoM7a03UwSRVp00GUkBc,Teller/Member Service Representative (Bilingual Required),2026-08-18T09:42:47Z,42.477646,Adzuna::API::Response::Job,51209.0,Customer Services Jobs,customer-services-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Rogue Credit Union,Adzuna::API::Response::Location,"['US', 'Oregon', 'Jackson County', 'Eagle Point']","Eagle Point, Jackson County",full_time
https://www.adzuna.com/land/ad/5846785513?se=PKvDxAub8RG33K-LVeyx-w&utm_medium=api&utm_source=abfa41a4&v=C50F2106D05C9BC36E904E46CCDC75C7B0606C74,1,,-84.388372,5846785513,86575.37,"Job Description Job Description How would you like to work in a place where your contributions and ideas are valued? A place where you can serve with compassion, pursue excellence and honor every voice? At Wellstar, our mission is simple, yet powerful: to enhance the health and well-being of every person we serve. We are proud to have become a shining example of what's possible when the brightest professionals dedicate themselves to making a difference in the healthcare industry, and in people'…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUEt2RHhBdWI4UkczM0stTFZleXgtdyIsImkiOiI1ODQ2Nzg1NTEzIn0.6xQoQ3DQLI0Qw6X8_3Y_9EGMLoyjwwutZGe0lCdp5G0,CT Technologist - Float Team (Region One),2026-08-18T09:42:46Z,33.755711,Adzuna::API::Response::Job,86575.37,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Wellstar,Adzuna::API::Response::Location,"['US', 'Georgia', 'Fulton County', 'Atlanta']","Atlanta, Fulton County",
https://www.adzuna.com/land/ad/5846785511?se=PKvDxAub8RG33K-LVeyx-w&utm_medium=api&utm_source=abfa41a4&v=174331645C0DDE5ED3E0A292C1295A151BE0EF27,1,,-111.881379,5846785511,60672.31,"Please click on the link below in order to apply for the position. https://homesmartservices.bamboohr.com/jobs/ About HomeSmart Founded in 2000 with a revolutionary 100%-commission, full-service model, HomeSmart is a top national real estate enterprise powered by its proprietary end-to-end technology platform. HomeSmart exists to unlock the transformative power of real estate for everyone, providing integrated solutions to agents, franchise partners and, ultimately, consumers. HomeSmart’s footp…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0Njc4NTUxMSIsInMiOiJQS3ZEeEF1YjhSRzMzSy1MVmV5eC13In0.05NqB7DX8eF1a5omn273VwY0o99Bi2TVlnIj10X-XQk,Real Estate Operations Coordinator,2026-08-18T09:42:46Z,33.670715,Adzuna::API::Response::Job,60672.31,Admin Jobs,admin-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,HomeSmart Services,Adzuna::API::Response::Location,"['US', 'Arizona', 'Maricopa County', 'Scottsdale']","Scottsdale, Maricopa County",full_time
https://www.adzuna.com/land/ad/5846785507?se=PKvDxAub8RG33K-LVeyx-w&utm_medium=api&utm_source=abfa41a4&v=FEC2152C1717FCC25928FBCBDD69517F5711008F,1,,-88.391154,5846785507,46886.25,"Job Description Job Description Job Title: Color Sorter Operator/Production Worker Job Description Monitors, cleans, and maintains the operation of all the various electronic eyes and sizing system equipment used to separate damaged product and foreign material from good product and maintain APSA grades. Monitors, cleans, and maintains various pieces of equipment used to size, convey and clean shelled peanuts located in shelling and blanching plants and maintains the sanitation of the entire fa…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUEt2RHhBdWI4UkczM0stTFZleXgtdyIsImkiOiI1ODQ2Nzg1NTA3In0.N5uZ6YdBdPtBvCllU8I3Es71QBSBbZEovUbyy0TtuUU,General Laborer,2026-08-18T09:42:46Z,34.070107,Adzuna::API::Response::Job,46886.25,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Aerotek,Adzuna::API::Response::Location,"['US', 'Mississippi', 'Monroe County', 'Smithville']","Smithville, Monroe County",
https://www.adzuna.com/land/ad/5846785523?se=PKvDxAub8RG33K-LVeyx-w&utm_medium=api&utm_source=abfa41a4&v=3C0364797E22EE950EF11AD316E19550FC0CC173,0,,-82.45632,5846785523,43680.0,"Job Description Job Description Assistant Property Manager (Tax Credit Experience Required) Location: Tampa, FL 33610 Pay Rate: $21.00/hour Company: BG Staffing BG Staffing is currently seeking an experienced Assistant Property Manager for an affordable housing community in Tampa, FL 33610 . The ideal candidate will have experience with Tax Credit (LIHTC), Low-Income Housing, and Yardi software and possess a strong commitment to resident satisfaction, compliance, and operational excellence. Res…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUEt2RHhBdWI4UkczM0stTFZleXgtdyIsImkiOiI1ODQ2Nzg1NTIzIn0.9Ddv-YfcSS4TDOUydB47_nj5J8SAyCKhKMNv2TiMMlc,Assistant Property Manager,2026-08-18T09:42:46Z,27.955269,Adzuna::API::Response::Job,43680.0,Admin Jobs,admin-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,BG Staffing,Adzuna::API::Response::Location,"['US', 'Florida', 'Hillsborough County', 'Tampa']","Tampa, Hillsborough County",
https://www.adzuna.com/land/ad/5846785526?se=PKvDxAub8RG33K-LVeyx-w&utm_medium=api&utm_source=abfa41a4&v=5E9241EEDB070A6E14BCB7145B08B16A27231372,0,,-82.45632,5846785526,47424.0,"Job Description Job Description We are looking for a Growth Associate to represent our healthcare offerings in the Tampa, Florida market and build meaningful connections with prospective patients in the community. This Long-term Contract position is ideal for someone who enjoys engaging people face-to-face, explaining healthcare options clearly, and guiding individuals through the next steps to become new patients. The role combines event-based outreach, relationship building, and lead follow-u…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUEt2RHhBdWI4UkczM0stTFZleXgtdyIsImkiOiI1ODQ2Nzg1NTI2In0.cVnDmuv1Dnhsj1TWyy9nhoU3s0-41doPka58igqFRSM,Growth Associate,2026-08-18T09:42:46Z,27.955269,Adzuna::API::Response::Job,54912.0,Sales Jobs,sales-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Robert Half,Adzuna::API::Response::Location,"['US', 'Florida', 'Hillsborough County', 'Tampa']","Tampa, Hillsborough County",
https://www.adzuna.com/land/ad/5846785519?se=PKvDxAub8RG33K-LVeyx-w&utm_medium=api&utm_source=abfa41a4&v=453CC5CA0EBF40CB039A472E9DBE36A33D21E783,1,,-81.63872,5846785519,45154.62,"Job Description Job Description Job Title: Electronics Technician (Day Shift) Job Description This role offers an opportunity for a highly skilled electronics technician with strong technical experience to join a dedicated service and metrology team. You will calibrate, troubleshoot, and repair instruments and systems returned for service, working to the component level in a lab environment. The position focuses on ensuring accurate measurements, reliable equipment performance, and high levels …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUEt2RHhBdWI4UkczM0stTFZleXgtdyIsImkiOiI1ODQ2Nzg1NTE5In0.BBttklZkMwARY06PXZViWYSCk8e493Mi0cTXLNPsLUI,Calibration Technician (Day Shift),2026-08-18T09:42:46Z,31.390501,Adzuna::API::Response::Job,45154.62,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Actalent,Adzuna::API::Response::Location,"['US', 'Georgia', 'Glynn County', 'Everett']","Everett, Glynn County",
https://www.adzuna.com/land/ad/5846785518?se=PKvDxAub8RG33K-LVeyx-w&utm_medium=api&utm_source=abfa41a4&v=D739EB19EBB7F59D5E5D500F54790C52B4A92D36,1,,-75.128506,5846785518,84729.85,"Job Description Job Description Job Title: Electrical Engineer (Product Support) Job Description The Product Support Engineer serves as the primary technical escalation point for complex field issues, leading root cause investigations and coordinating cross-functional teams to deliver timely and effective solutions while minimizing customer downtime. This role provides advanced support for equipment installations, upgrades, new product introductions, and reliability improvements, working closel…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0Njc4NTUxOCIsInMiOiJQS3ZEeEF1YjhSRzMzSy1MVmV5eC13In0.qUzVO4y0v_tLIywERO4ftr6Njp15BN4Vs4J4Bs_Folc,Electrical Engineer,2026-08-18T09:42:46Z,40.178442,Adzuna::API::Response::Job,84729.85,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Actalent,Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Montgomery County', 'Horsham']","Horsham, Montgomery County",
https://www.adzuna.com/details/5846785522?utm_medium=api&utm_source=abfa41a4,0,permanent,-98.378963,5846785522,31200.0,"Description GENERAL DESCRIPTION: Assist customers and perform such tasks as necessary for successful/efficient operation of store including but not limited to the preparation of product for sale, movement of product to sales floor and then to recycling as appropriate, cashiering, and providing excellent customer service. ESSENTIAL JOB FUNCTIONS: (NOTE: Qualified persons with disabilities are encouraged to apply. Reasonable accommodation will be made.) Sort, containerize, label and/or otherwise …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUEt2RHhBdWI4UkczM0stTFZleXgtdyIsImkiOiI1ODQ2Nzg1NTIyIn0.-Z9UdTAvw2ITlsi-sNGjzSMcNPoxWM0Et3fuJuW3sNU,Customer Service/Production Associate,2026-08-18T09:42:46Z,40.925358,Adzuna::API::Response::Job,33800.0,Retail Jobs,retail-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Goodwill Industries Of Greater Nebraska,Adzuna::API::Response::Location,"['US', 'Nebraska', 'Hall County', 'Grand Island']","Grand Island, Hall County",full_time
https://www.adzuna.com/land/ad/5846785531?se=PKvDxAub8RG33K-LVeyx-w&utm_medium=api&utm_source=abfa41a4&v=BAE188DD8B4F5AEB8A835D8A62FCB93D54287C66,1,,-119.988811,5846785531,59331.99,"Job Description Job Description Join Our Team as a Skilled Maintenance Technician and Keep Operations Running Smoothly! Are you a hands-on troubleshooter with a passion for keeping machinery and facilities performing at their best? USPRO is seeking a detail-oriented and motivated Maintenance Technician to become an essential part of our dynamic team. In this role, you’ll ensure our production lines operate safely and efficiently by maintaining, repairing, and upgrading critical equipment. If yo…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0Njc4NTUzMSIsInMiOiJQS3ZEeEF1YjhSRzMzSy1MVmV5eC13In0.N3GuuRrY4rZg18eDlD4nLRFE_an8ArIiJCqWVfvANwA,Mechanical Maintenance Technician,2026-08-18T09:42:46Z,39.518243,Adzuna::API::Response::Job,59331.99,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,USPRO,Adzuna::API::Response::Location,"['US', 'Nevada', 'Washoe County', 'Verdi']","Verdi, Washoe County",
https://www.adzuna.com/land/ad/5846785516?se=PKvDxAub8RG33K-LVeyx-w&utm_medium=api&utm_source=abfa41a4&v=B732CFF77E48CD1830C0DE67AD497AC60F10A368,1,,-89.660378,5846785516,64479.79,"Job Description Job Description Seeking a skilled Mechanical Foreman that can travel and perform millwright type work in various commercial and industrial environments. Will travel up to 75% of the time for projects. Very stable and growing company. Paying $30-$40/hr. Weekly pay and benefits. Apply today to be considered Job Description: The Mechanical Foreman leads a crew, installs, maintains, repairs, and troubleshoots industrial mechanical systems and machinery in commercial and industrial e…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0Njc4NTUxNiIsInMiOiJQS3ZEeEF1YjhSRzMzSy1MVmV5eC13In0.1wGd4LXr3L1os3Try3HpYZuEZxw1MTsruOo97hGjbI4,Field Service Mechanical Foreman,2026-08-18T09:42:46Z,40.718093,Adzuna::API::Response::Job,64479.79,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Aerotek,Adzuna::API::Response::Location,"['US', 'Illinois', 'Peoria County', 'Pottstown']","Pottstown, Peoria County",
https://www.adzuna.com/land/ad/5846785528?se=PKvDxAub8RG33K-LVeyx-w&utm_medium=api&utm_source=abfa41a4&v=8F1572877952612843BFA10D6EF8D3E219EA400E,0,,-93.748587,5846785528,29120.0,"Job Description Job Description Shop Hand / General Labor Location: Shreveport, LA Pay: $14.00–$17.00 per hour (DOE) Schedule: Monday–Friday, 7:30 AM–5:00 PM Job Type: Full-Time SHV Job Summary We are seeking a dependable and hardworking Shop Hand / General Laborer to join our team in Shreveport. This position is ideal for someone who enjoys hands-on work, takes pride in keeping a shop organized, and is willing to assist wherever needed. The right candidate will have a strong work ethic, a posi…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUEt2RHhBdWI4UkczM0stTFZleXgtdyIsImkiOiI1ODQ2Nzg1NTI4In0.3Sg_3htNdo6aAYTc3p-lXXUP3aH_RmT5dSvTzlmN1lA,Shop Hand,2026-08-18T09:42:46Z,32.509913,Adzuna::API::Response::Job,35360.0,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Express Employment,Adzuna::API::Response::Location,"['US', 'Louisiana', 'Caddo Parish', 'Shreveport']","Shreveport, Caddo Parish",
https://www.adzuna.com/land/ad/5846785525?se=PKvDxAub8RG33K-LVeyx-w&utm_medium=api&utm_source=abfa41a4&v=DF4CBCEB0D475F410213C6EC6678F03373A6D958,1,,-93.466573,5846785525,28759.29,"Job Description Job Description Job Title: Industrial Metal Packer Job Description Join a team that plays a critical role in the automotive industry by handling and preparing steel materials for shipment. This position is focused on working with large sheet metal in a manufacturing environment rather than a traditional warehouse setting. You'll work alongside a team to inspect, stack, secure, and prepare steel products that support major automotive manufacturers. Responsibilities Safely hand-st…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0Njc4NTUyNSIsInMiOiJQS3ZEeEF1YjhSRzMzSy1MVmV5eC13In0.aK0vUAAQ5CVEF-TodNLCC-no5_xGvszMUQvUFD5H3lM,Packers And Rework,2026-08-18T09:42:46Z,35.471472,Adzuna::API::Response::Job,28759.29,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Aerotek,Adzuna::API::Response::Location,"['US', 'Arkansas', 'Johnson County', 'Clarksville']","Clarksville, Johnson County",
https://www.adzuna.com/details/5846785533?utm_medium=api&utm_source=abfa41a4,1,,-95.01438,5846785533,138640.39,"I t's fun to work in a company where people truly BELIEVE in what they're doing! We believe it is everyone’s duty to assist the City in creating a positive and harmonious work environment. We're committed to bringing passion and customer focus to the business in a city. At the City of Dickinson, our employees are committed to serving our citizens. Job Summary The City Attorney is appointed by and serves at the pleasure of the City Council. Serving as the chief legal consultant and advisor for t…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0Njc4NTUzMyIsInMiOiJQS3ZEeEF1YjhSRzMzSy1MVmV5eC13In0._JTozBob3EtP9VVgA8UD_8k-CazHkjL7joFMi53C4Ec,City Attorney,2026-08-18T09:42:46Z,29.469,Adzuna::API::Response::Job,138640.39,Legal Jobs,legal-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,"City of Dickinson, Texas",Adzuna::API::Response::Location,"['US', 'Texas', 'Galveston County', 'Dickinson']","Dickinson, Galveston County",full_time
https://www.adzuna.com/land/ad/5846785488?se=PKvDxAub8RG33K-LVeyx-w&utm_medium=api&utm_source=abfa41a4&v=9B81649BB135FED55BFE93ABA141F110258B9651,1,,-75.82964,5846785488,54709.88,"- Pay $91,000 / YEAR Experienced CDL-A drivers needed immediately for local, return home daily positions! System Freight, Inc. (SFI) - a premier, dedicated contract trucking and logistics company, established in 1975, has immediate, well-paying openings for experienced commercial drivers (CDL-A) in the Hazleton, PA-area who are passionate about driving with a forward-thinking company. Benefits include: - FIRST YEAR EXPECTED EARNINGS UP TO $91,000 - Local work - return home daily. - Excellent he…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUEt2RHhBdWI4UkczM0stTFZleXgtdyIsImkiOiI1ODQ2Nzg1NDg4In0.Dju8vHi9soEndBIqeSOq57lby7Fe8-BPfc4-QhFBsE0,"HAZLETON, PA CDL-A LOCAL DRIVER- (18255)",2026-08-18T09:42:45Z,40.941754,Adzuna::API::Response::Job,54709.88,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,SYSTEM FREIGHT,Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Carbon County', 'Weatherly']","Weatherly, Carbon County",full_time
https://www.adzuna.com/land/ad/5846785493?se=PKvDxAub8RG33K-LVeyx-w&utm_medium=api&utm_source=abfa41a4&v=4DDB43A8F9B77CD5C6703E992507777508CB1401,1,,-75.279897,5846785493,62650.88,"Job Description Job Description Werner Enterprises has excellent opportunities for Class-A truck drivers in many locations throughout the country. For more than 70 years, Werner has offered Class-A truck drivers the opportunities to drive, grow and succeed. Learn more about the many advantages of our driving positions and apply now! As a driver at Werner Enterprises, you have the freedom and flexibility to choose the account that works best with your lifestyle! We have over 250 home time and pa…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0Njc4NTQ5MyIsInMiOiJQS3ZEeEF1YjhSRzMzSy1MVmV5eC13In0.8P1u7mRgrU6ObWyvroDo0NPuC3egOx07GiU374Y7_8E,CDL A Team Driver,2026-08-18T09:42:45Z,42.235361,Adzuna::API::Response::Job,62650.88,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Werner Enterprises,Adzuna::API::Response::Location,"['US', 'New York', 'Delaware County', 'Tacoma']","Tacoma, Delaware County",
https://www.adzuna.com/land/ad/5846785500?se=PKvDxAub8RG33K-LVeyx-w&utm_medium=api&utm_source=abfa41a4&v=3853777BAB5EAC45B026A9CA5E1E2CF337850834,1,,-81.780406,5846785500,38472.07,"Job Description Job Description Job Title: Material Handler II Job Description The Material Handler II plays a key role in supporting warehouse distribution activities by safely handling, moving, and securing materials in accordance with internal quality standards. This position operates various types of warehouse equipment, follows detailed work orders, and ensures accurate documentation of all materials moved or handled. Responsibilities Follow internal quality standards and safety procedures…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0Njc4NTUwMCIsInMiOiJQS3ZEeEF1YjhSRzMzSy1MVmV5eC13In0.W9aeU646DvL_BGJigu8udMFF50GzEWRqUvfqJ7P2aqU,Material Handler II,2026-08-18T09:42:45Z,38.375372,Adzuna::API::Response::Job,38472.07,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Aerotek,Adzuna::API::Response::Location,"['US', 'West Virginia', 'Kanawha County', 'Jefferson']","Jefferson, Kanawha County",
