redirect_url,salary_is_predicted,created,title,salary_max,description,adref,id,__CLASS__,latitude,salary_min,longitude,company.display_name,company.__CLASS__,location.area,location.__CLASS__,location.display_name,category.__CLASS__,category.label,category.tag,contract_time,contract_type
https://www.adzuna.com/details/5861372601?utm_medium=api&utm_source=abfa41a4,1,2026-08-29T12:46:14Z,CDL-A Owner Operator - 3yrs EXP Required - OTR - Dry Van - $7k per week - Turquoise Trucking,85435.29," OWNER OPERATORS EARN UP TO 90% OF GROSS! Drive Under Our Authority .  OWNER OPERATORS EARN UP TO 90% OF GROSS! Drive Under Our Authority & Maximize Your Earnings What We Offer: ●  Average Weekly Gross: $7500 ●  Earn 85% – 90% of Gross ●  Average $2.30 per mile (Solo, No-Touch Dry Van) ●  100% No-Touch Freight – Dry Van ●  Preferred: 2 Weeks Out ●  Option B: Flat 80% With No Weekly Deductions (Includes trailer, insurance, plates, ELD, and more) Perks & Incentives: ●  $5,000 Transaction Bonus ● …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MTM3MjYwMSIsInMiOiJ6RU5nNXN1ajhSR2NmS1llX2NJcHZBIn0.cEY3UT8bFJXSKByaaTpMS8I_JJCOUiYq4djUDi2Itp4,5861372601,Adzuna::API::Response::Job,40.437297,85435.29,-78.374829,Turquoise Trucking,Adzuna::API::Response::Company,"['US', 'Pennsylvania', 'Blair County', 'Hollidaysburg']",Adzuna::API::Response::Location,"Hollidaysburg, Blair County",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,full_time,
https://www.adzuna.com/details/5861372699?utm_medium=api&utm_source=abfa41a4,1,2026-08-29T12:46:14Z,Truck Driver Owner Operator - 3yrs EXP Required - OTR - Dry Van - $7k per week - Turquoise Trucking,85507.1," OWNER OPERATORS EARN UP TO 90% OF GROSS! Drive Under Our Authority .  OWNER OPERATORS EARN UP TO 90% OF GROSS! Drive Under Our Authority & Maximize Your Earnings What We Offer: ●  Average Weekly Gross: $7500 ●  Earn 85% – 90% of Gross ●  Average $2.30 per mile (Solo, No-Touch Dry Van) ●  100% No-Touch Freight – Dry Van ●  Preferred: 2 Weeks Out ●  Option B: Flat 80% With No Weekly Deductions (Includes trailer, insurance, plates, ELD, and more) Perks & Incentives: ●  $5,000 Transaction Bonus ● …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MTM3MjY5OSIsInMiOiJ6RU5nNXN1ajhSR2NmS1llX2NJcHZBIn0.Mip0HIDhDBg1XPmJRBZuykcmoZWIHmfRr-HLJlRqfSo,5861372699,Adzuna::API::Response::Job,40.437297,85507.1,-78.374829,Turquoise Trucking,Adzuna::API::Response::Company,"['US', 'Pennsylvania', 'Blair County', 'Hollidaysburg']",Adzuna::API::Response::Location,"Hollidaysburg, Blair County",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,full_time,
https://www.adzuna.com/details/5861372667?utm_medium=api&utm_source=abfa41a4,1,2026-08-29T12:46:14Z,Class A CDL Owner Operator - 3yrs EXP Required - OTR - Dry Van - $7k per week - Turquoise Trucking,93182.05," OWNER OPERATORS EARN UP TO 90% OF GROSS! Drive Under Our Authority .  OWNER OPERATORS EARN UP TO 90% OF GROSS! Drive Under Our Authority & Maximize Your Earnings What We Offer: ●  Average Weekly Gross: $7500 ●  Earn 85% – 90% of Gross ●  Average $2.30 per mile (Solo, No-Touch Dry Van) ●  100% No-Touch Freight – Dry Van ●  Preferred: 2 Weeks Out ●  Option B: Flat 80% With No Weekly Deductions (Includes trailer, insurance, plates, ELD, and more) Perks & Incentives: ●  $5,000 Transaction Bonus ● …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MTM3MjY2NyIsInMiOiJ6RU5nNXN1ajhSR2NmS1llX2NJcHZBIn0.2wDP3YddYzw_eDtluurpTfSaEA8fq-dlzizbG39cfuM,5861372667,Adzuna::API::Response::Job,39.471874,93182.05,-87.39707,Turquoise Trucking,Adzuna::API::Response::Company,"['US', 'Indiana', 'Vigo County', 'Terre Haute']",Adzuna::API::Response::Location,"Terre Haute, Vigo County",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,full_time,
https://www.adzuna.com/details/5861372718?utm_medium=api&utm_source=abfa41a4,1,2026-08-29T12:46:14Z,Class A CDL Owner Operator - 3yrs EXP Required - OTR - Dry Van - $7k per week - Turquoise Trucking,86612.7," OWNER OPERATORS EARN UP TO 90% OF GROSS! Drive Under Our Authority .  OWNER OPERATORS EARN UP TO 90% OF GROSS! Drive Under Our Authority & Maximize Your Earnings What We Offer: ●  Average Weekly Gross: $7500 ●  Earn 85% – 90% of Gross ●  Average $2.30 per mile (Solo, No-Touch Dry Van) ●  100% No-Touch Freight – Dry Van ●  Preferred: 2 Weeks Out ●  Option B: Flat 80% With No Weekly Deductions (Includes trailer, insurance, plates, ELD, and more) Perks & Incentives: ●  $5,000 Transaction Bonus ● …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiekVOZzVzdWo4UkdjZktZZV9jSXB2QSIsImkiOiI1ODYxMzcyNzE4In0.ky7tWn73A9XuOVTBTR_BGSLppcOIfIri3Tv50SBNh-U,5861372718,Adzuna::API::Response::Job,41.40498,86612.7,-82.73142,Turquoise Trucking,Adzuna::API::Response::Company,"['US', 'Ohio', 'Erie County', 'Sandusky']",Adzuna::API::Response::Location,"Sandusky, Erie County",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,full_time,
https://www.adzuna.com/details/5861372657?utm_medium=api&utm_source=abfa41a4,1,2026-08-29T12:46:14Z,CDL-A Owner Operator - 3yrs EXP Required - OTR - Dry Van - $7k per week - Turquoise Trucking,99379.91," OWNER OPERATORS EARN UP TO 90% OF GROSS! Drive Under Our Authority .  OWNER OPERATORS EARN UP TO 90% OF GROSS! Drive Under Our Authority & Maximize Your Earnings What We Offer: ●  Average Weekly Gross: $7500 ●  Earn 85% – 90% of Gross ●  Average $2.30 per mile (Solo, No-Touch Dry Van) ●  100% No-Touch Freight – Dry Van ●  Preferred: 2 Weeks Out ●  Option B: Flat 80% With No Weekly Deductions (Includes trailer, insurance, plates, ELD, and more) Perks & Incentives: ●  $5,000 Transaction Bonus ● …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiekVOZzVzdWo4UkdjZktZZV9jSXB2QSIsImkiOiI1ODYxMzcyNjU3In0.tsy4hrqNm3kd2LWggSRysnJsZ-fN5nkFQHtEB_UXvWo,5861372657,Adzuna::API::Response::Job,37.975374,99379.91,-100.849788,Turquoise Trucking,Adzuna::API::Response::Company,"['US', 'Kansas', 'Finney County', 'Garden City']",Adzuna::API::Response::Location,"Garden City, Finney County",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,full_time,
https://www.adzuna.com/details/5861372708?utm_medium=api&utm_source=abfa41a4,1,2026-08-29T12:46:14Z,CDL-A Owner Operator - 3yrs EXP Required - OTR - Dry Van - $7k per week - Turquoise Trucking,90627.12," OWNER OPERATORS EARN UP TO 90% OF GROSS! Drive Under Our Authority .  OWNER OPERATORS EARN UP TO 90% OF GROSS! Drive Under Our Authority & Maximize Your Earnings What We Offer: ●  Average Weekly Gross: $7500 ●  Earn 85% – 90% of Gross ●  Average $2.30 per mile (Solo, No-Touch Dry Van) ●  100% No-Touch Freight – Dry Van ●  Preferred: 2 Weeks Out ●  Option B: Flat 80% With No Weekly Deductions (Includes trailer, insurance, plates, ELD, and more) Perks & Incentives: ●  $5,000 Transaction Bonus ● …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MTM3MjcwOCIsInMiOiJ6RU5nNXN1ajhSR2NmS1llX2NJcHZBIn0.SFZC-WUvkEbSZPdGUUwykKvZz59Ye6BCixfdefEt6dU,5861372708,Adzuna::API::Response::Job,36.186267,90627.12,-85.521705,Turquoise Trucking,Adzuna::API::Response::Company,"['US', 'Tennessee', 'Putnam County', 'Cookeville']",Adzuna::API::Response::Location,"Cookeville, Putnam County",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,full_time,
https://www.adzuna.com/details/5861372749?utm_medium=api&utm_source=abfa41a4,1,2026-08-29T12:46:14Z,CDL-A Owner Operator - 3yrs EXP Required - OTR - Dry Van - $7k per week - Turquoise Trucking,97139.83," OWNER OPERATORS EARN UP TO 90% OF GROSS! Drive Under Our Authority .  OWNER OPERATORS EARN UP TO 90% OF GROSS! Drive Under Our Authority & Maximize Your Earnings What We Offer: ●  Average Weekly Gross: $7500 ●  Earn 85% – 90% of Gross ●  Average $2.30 per mile (Solo, No-Touch Dry Van) ●  100% No-Touch Freight – Dry Van ●  Preferred: 2 Weeks Out ●  Option B: Flat 80% With No Weekly Deductions (Includes trailer, insurance, plates, ELD, and more) Perks & Incentives: ●  $5,000 Transaction Bonus ● …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MTM3Mjc0OSIsInMiOiJ6RU5nNXN1ajhSR2NmS1llX2NJcHZBIn0.C9LN_38Oo_5deUWT-AERKt7P7daSWjtxdvc7fFQlZKU,5861372749,Adzuna::API::Response::Job,33.748694,97139.83,-96.561334,Turquoise Trucking,Adzuna::API::Response::Company,"['US', 'Texas', 'Grayson County', 'Denison']",Adzuna::API::Response::Location,"Denison, Grayson County",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,full_time,
https://www.adzuna.com/details/5861372619?utm_medium=api&utm_source=abfa41a4,1,2026-08-29T12:46:14Z,Class A CDL Owner Operator - 3yrs EXP Required - OTR - Dry Van - $7k per week - Turquoise Trucking,77698.23," OWNER OPERATORS EARN UP TO 90% OF GROSS! Drive Under Our Authority .  OWNER OPERATORS EARN UP TO 90% OF GROSS! Drive Under Our Authority & Maximize Your Earnings What We Offer: ●  Average Weekly Gross: $7500 ●  Earn 85% – 90% of Gross ●  Average $2.30 per mile (Solo, No-Touch Dry Van) ●  100% No-Touch Freight – Dry Van ●  Preferred: 2 Weeks Out ●  Option B: Flat 80% With No Weekly Deductions (Includes trailer, insurance, plates, ELD, and more) Perks & Incentives: ●  $5,000 Transaction Bonus ● …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiekVOZzVzdWo4UkdjZktZZV9jSXB2QSIsImkiOiI1ODYxMzcyNjE5In0.EixqCzNkOzWEGciCzM1jegSnpSB79LLjOKdKZbwBreg,5861372619,Adzuna::API::Response::Job,43.82292,77698.23,-83.27214,Turquoise Trucking,Adzuna::API::Response::Company,"['US', 'Michigan', 'Huron County', 'Pigeon']",Adzuna::API::Response::Location,"Pigeon, Huron County",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,full_time,
https://www.adzuna.com/details/5861372724?utm_medium=api&utm_source=abfa41a4,1,2026-08-29T12:46:14Z,Class A CDL Owner Operator - 3yrs EXP Required - OTR - Dry Van - $7k per week - Turquoise Trucking,90723.28," OWNER OPERATORS EARN UP TO 90% OF GROSS! Drive Under Our Authority .  OWNER OPERATORS EARN UP TO 90% OF GROSS! Drive Under Our Authority & Maximize Your Earnings What We Offer: ●  Average Weekly Gross: $7500 ●  Earn 85% – 90% of Gross ●  Average $2.30 per mile (Solo, No-Touch Dry Van) ●  100% No-Touch Freight – Dry Van ●  Preferred: 2 Weeks Out ●  Option B: Flat 80% With No Weekly Deductions (Includes trailer, insurance, plates, ELD, and more) Perks & Incentives: ●  $5,000 Transaction Bonus ● …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MTM3MjcyNCIsInMiOiJ6RU5nNXN1ajhSR2NmS1llX2NJcHZBIn0.ueXaJ-zEzI5ulfktZixs7SA-o4lvy8EfRMWTlBgOZJA,5861372724,Adzuna::API::Response::Job,36.186267,90723.28,-85.521705,Turquoise Trucking,Adzuna::API::Response::Company,"['US', 'Tennessee', 'Putnam County', 'Cookeville']",Adzuna::API::Response::Location,"Cookeville, Putnam County",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,full_time,
https://www.adzuna.com/details/5861372604?utm_medium=api&utm_source=abfa41a4,1,2026-08-29T12:46:14Z,CDL-A Owner Operator - 3yrs EXP Required - OTR - Dry Van - $7k per week - Turquoise Trucking,77615.87," OWNER OPERATORS EARN UP TO 90% OF GROSS! Drive Under Our Authority .  OWNER OPERATORS EARN UP TO 90% OF GROSS! Drive Under Our Authority & Maximize Your Earnings What We Offer: ●  Average Weekly Gross: $7500 ●  Earn 85% – 90% of Gross ●  Average $2.30 per mile (Solo, No-Touch Dry Van) ●  100% No-Touch Freight – Dry Van ●  Preferred: 2 Weeks Out ●  Option B: Flat 80% With No Weekly Deductions (Includes trailer, insurance, plates, ELD, and more) Perks & Incentives: ●  $5,000 Transaction Bonus ● …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MTM3MjYwNCIsInMiOiJ6RU5nNXN1ajhSR2NmS1llX2NJcHZBIn0.mZDn_YA6DbnXgFGJwy7KnuE3BzRXEWQmkZ3QQ7cF5qQ,5861372604,Adzuna::API::Response::Job,43.82292,77615.87,-83.27214,Turquoise Trucking,Adzuna::API::Response::Company,"['US', 'Michigan', 'Huron County', 'Pigeon']",Adzuna::API::Response::Location,"Pigeon, Huron County",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,full_time,
https://www.adzuna.com/details/5861372680?utm_medium=api&utm_source=abfa41a4,1,2026-08-29T12:46:14Z,Truck Driver Owner Operator - 3yrs EXP Required - OTR - Dry Van - $7k per week - Turquoise Trucking,121073.15," OWNER OPERATORS EARN UP TO 90% OF GROSS! Drive Under Our Authority .  OWNER OPERATORS EARN UP TO 90% OF GROSS! Drive Under Our Authority & Maximize Your Earnings What We Offer: ●  Average Weekly Gross: $7500 ●  Earn 85% – 90% of Gross ●  Average $2.30 per mile (Solo, No-Touch Dry Van) ●  100% No-Touch Freight – Dry Van ●  Preferred: 2 Weeks Out ●  Option B: Flat 80% With No Weekly Deductions (Includes trailer, insurance, plates, ELD, and more) Perks & Incentives: ●  $5,000 Transaction Bonus ● …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MTM3MjY4MCIsInMiOiJ6RU5nNXN1ajhSR2NmS1llX2NJcHZBIn0.1h5IY_TdCLOckl2jm8kqdYSTYQOnry6LZqHjpGiWHeA,5861372680,Adzuna::API::Response::Job,43.312162,121073.15,-73.648256,Turquoise Trucking,Adzuna::API::Response::Company,"['US', 'New York', 'Warren County', 'Glens Falls']",Adzuna::API::Response::Location,"Glens Falls, Warren County",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,full_time,
https://www.adzuna.com/details/5861372740?utm_medium=api&utm_source=abfa41a4,1,2026-08-29T12:46:14Z,CDL-A Owner Operator - 3yrs EXP Required - OTR - Dry Van - $7k per week - Turquoise Trucking,80773.95," OWNER OPERATORS EARN UP TO 90% OF GROSS! Drive Under Our Authority .  OWNER OPERATORS EARN UP TO 90% OF GROSS! Drive Under Our Authority & Maximize Your Earnings What We Offer: ●  Average Weekly Gross: $7500 ●  Earn 85% – 90% of Gross ●  Average $2.30 per mile (Solo, No-Touch Dry Van) ●  100% No-Touch Freight – Dry Van ●  Preferred: 2 Weeks Out ●  Option B: Flat 80% With No Weekly Deductions (Includes trailer, insurance, plates, ELD, and more) Perks & Incentives: ●  $5,000 Transaction Bonus ● …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MTM3Mjc0MCIsInMiOiJ6RU5nNXN1ajhSR2NmS1llX2NJcHZBIn0.yd0GdC6QdMaZ2Aar7bnkXovvQr0babgxTWtW-RC-EXo,5861372740,Adzuna::API::Response::Job,38.16592,80773.95,-81.19576,Turquoise Trucking,Adzuna::API::Response::Company,"['US', 'West Virginia', 'Fayette County', 'Gauley Bridge']",Adzuna::API::Response::Location,"Gauley Bridge, Fayette County",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,full_time,
https://www.adzuna.com/details/5861372645?utm_medium=api&utm_source=abfa41a4,1,2026-08-29T12:46:14Z,Class A CDL Owner Operator - 3yrs EXP Required - OTR - Dry Van - $7k per week - Turquoise Trucking,81342.21," OWNER OPERATORS EARN UP TO 90% OF GROSS! Drive Under Our Authority .  OWNER OPERATORS EARN UP TO 90% OF GROSS! Drive Under Our Authority & Maximize Your Earnings What We Offer: ●  Average Weekly Gross: $7500 ●  Earn 85% – 90% of Gross ●  Average $2.30 per mile (Solo, No-Touch Dry Van) ●  100% No-Touch Freight – Dry Van ●  Preferred: 2 Weeks Out ●  Option B: Flat 80% With No Weekly Deductions (Includes trailer, insurance, plates, ELD, and more) Perks & Incentives: ●  $5,000 Transaction Bonus ● …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiekVOZzVzdWo4UkdjZktZZV9jSXB2QSIsImkiOiI1ODYxMzcyNjQ1In0.obovMI7uqFicCJoLAFipe6BR-lJU1KcErBKpxtU6iVE,5861372645,Adzuna::API::Response::Job,36.107968,81342.21,-97.076387,Turquoise Trucking,Adzuna::API::Response::Company,"['US', 'Oklahoma', 'Payne County', 'Stillwater']",Adzuna::API::Response::Location,"Stillwater, Payne County",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,full_time,
https://www.adzuna.com/details/5861372626?utm_medium=api&utm_source=abfa41a4,1,2026-08-29T12:46:14Z,CDL-A Owner Operator - 3yrs EXP Required - OTR - Dry Van - $7k per week - Turquoise Trucking,85971.7," OWNER OPERATORS EARN UP TO 90% OF GROSS! Drive Under Our Authority .  OWNER OPERATORS EARN UP TO 90% OF GROSS! Drive Under Our Authority & Maximize Your Earnings What We Offer: ●  Average Weekly Gross: $7500 ●  Earn 85% – 90% of Gross ●  Average $2.30 per mile (Solo, No-Touch Dry Van) ●  100% No-Touch Freight – Dry Van ●  Preferred: 2 Weeks Out ●  Option B: Flat 80% With No Weekly Deductions (Includes trailer, insurance, plates, ELD, and more) Perks & Incentives: ●  $5,000 Transaction Bonus ● …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiekVOZzVzdWo4UkdjZktZZV9jSXB2QSIsImkiOiI1ODYxMzcyNjI2In0.Z7hZk5Tl3Gn6hT4L0O470NRTXem-6Emq9miSkk5y9qM,5861372626,Adzuna::API::Response::Job,42.502864,85971.7,-96.376012,Turquoise Trucking,Adzuna::API::Response::Company,"['US', 'Iowa', 'Woodbury County', 'Sioux City']",Adzuna::API::Response::Location,"Sioux City, Woodbury County",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,full_time,
https://www.adzuna.com/details/5861372654?utm_medium=api&utm_source=abfa41a4,1,2026-08-29T12:46:14Z,Truck Driver Owner Operator - 3yrs EXP Required - OTR - Dry Van - $7k per week - Turquoise Trucking,100932.12," OWNER OPERATORS EARN UP TO 90% OF GROSS! Drive Under Our Authority .  OWNER OPERATORS EARN UP TO 90% OF GROSS! Drive Under Our Authority & Maximize Your Earnings What We Offer: ●  Average Weekly Gross: $7500 ●  Earn 85% – 90% of Gross ●  Average $2.30 per mile (Solo, No-Touch Dry Van) ●  100% No-Touch Freight – Dry Van ●  Preferred: 2 Weeks Out ●  Option B: Flat 80% With No Weekly Deductions (Includes trailer, insurance, plates, ELD, and more) Perks & Incentives: ●  $5,000 Transaction Bonus ● …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MTM3MjY1NCIsInMiOiJ6RU5nNXN1ajhSR2NmS1llX2NJcHZBIn0.xQM_BYVIjZ4Q_HGoR05oRtsLgiIn3nRsSctC5pY3lks,5861372654,Adzuna::API::Response::Job,42.123253,100932.12,-80.084609,Turquoise Trucking,Adzuna::API::Response::Company,"['US', 'Pennsylvania', 'Erie County', 'South Erie']",Adzuna::API::Response::Location,"South Erie, Erie County",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,full_time,
https://www.adzuna.com/details/5861372691?utm_medium=api&utm_source=abfa41a4,1,2026-08-29T12:46:14Z,CDL-A Owner Operator - 3yrs EXP Required - OTR - Dry Van - $7k per week - Turquoise Trucking,83730.27," OWNER OPERATORS EARN UP TO 90% OF GROSS! Drive Under Our Authority .  OWNER OPERATORS EARN UP TO 90% OF GROSS! Drive Under Our Authority & Maximize Your Earnings What We Offer: ●  Average Weekly Gross: $7500 ●  Earn 85% – 90% of Gross ●  Average $2.30 per mile (Solo, No-Touch Dry Van) ●  100% No-Touch Freight – Dry Van ●  Preferred: 2 Weeks Out ●  Option B: Flat 80% With No Weekly Deductions (Includes trailer, insurance, plates, ELD, and more) Perks & Incentives: ●  $5,000 Transaction Bonus ● …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiekVOZzVzdWo4UkdjZktZZV9jSXB2QSIsImkiOiI1ODYxMzcyNjkxIn0.85Alpyxo1zByERRE2Rs1HHbwCC_5jKuZ7covJERU8io,5861372691,Adzuna::API::Response::Job,41.135162,83730.27,-100.773902,Turquoise Trucking,Adzuna::API::Response::Company,"['US', 'Nebraska', 'Lincoln County', 'North Platte']",Adzuna::API::Response::Location,"North Platte, Lincoln County",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,full_time,
https://www.adzuna.com/details/5861372658?utm_medium=api&utm_source=abfa41a4,1,2026-08-29T12:46:14Z,Truck Driver Owner Operator - 3yrs EXP Required - OTR - Dry Van - $7k per week - Turquoise Trucking,101396.08," OWNER OPERATORS EARN UP TO 90% OF GROSS! Drive Under Our Authority .  OWNER OPERATORS EARN UP TO 90% OF GROSS! Drive Under Our Authority & Maximize Your Earnings What We Offer: ●  Average Weekly Gross: $7500 ●  Earn 85% – 90% of Gross ●  Average $2.30 per mile (Solo, No-Touch Dry Van) ●  100% No-Touch Freight – Dry Van ●  Preferred: 2 Weeks Out ●  Option B: Flat 80% With No Weekly Deductions (Includes trailer, insurance, plates, ELD, and more) Perks & Incentives: ●  $5,000 Transaction Bonus ● …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MTM3MjY1OCIsInMiOiJ6RU5nNXN1ajhSR2NmS1llX2NJcHZBIn0.eRaC5wml85-gH4RPQJagfabDzDjQntVpciXcRHYvkL4,5861372658,Adzuna::API::Response::Job,44.663685,101396.08,-74.96994,Turquoise Trucking,Adzuna::API::Response::Company,"['US', 'New York', 'Saint Lawrence County', 'Potsdam']",Adzuna::API::Response::Location,"Potsdam, Saint Lawrence County",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,full_time,
https://www.adzuna.com/details/5861372715?utm_medium=api&utm_source=abfa41a4,1,2026-08-29T12:46:14Z,Class A CDL Owner Operator - 3yrs EXP Required - OTR - Dry Van - $7k per week - Turquoise Trucking,90802.4," OWNER OPERATORS EARN UP TO 90% OF GROSS! Drive Under Our Authority .  OWNER OPERATORS EARN UP TO 90% OF GROSS! Drive Under Our Authority & Maximize Your Earnings What We Offer: ●  Average Weekly Gross: $7500 ●  Earn 85% – 90% of Gross ●  Average $2.30 per mile (Solo, No-Touch Dry Van) ●  100% No-Touch Freight – Dry Van ●  Preferred: 2 Weeks Out ●  Option B: Flat 80% With No Weekly Deductions (Includes trailer, insurance, plates, ELD, and more) Perks & Incentives: ●  $5,000 Transaction Bonus ● …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiekVOZzVzdWo4UkdjZktZZV9jSXB2QSIsImkiOiI1ODYxMzcyNzE1In0.U4GxbSV443xJ2-0mX0CJsUBxjOPj4cSPPSpyBPMJyBk,5861372715,Adzuna::API::Response::Job,36.549812,90802.4,-87.33548,Turquoise Trucking,Adzuna::API::Response::Company,"['US', 'Tennessee', 'Montgomery County', 'Clarksville']",Adzuna::API::Response::Location,"Clarksville, Montgomery County",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,full_time,
https://www.adzuna.com/details/5861372671?utm_medium=api&utm_source=abfa41a4,1,2026-08-29T12:46:14Z,Truck Driver Owner Operator - 3yrs EXP Required - OTR - Dry Van - $7k per week - Turquoise Trucking,81324.29," OWNER OPERATORS EARN UP TO 90% OF GROSS! Drive Under Our Authority .  OWNER OPERATORS EARN UP TO 90% OF GROSS! Drive Under Our Authority & Maximize Your Earnings What We Offer: ●  Average Weekly Gross: $7500 ●  Earn 85% – 90% of Gross ●  Average $2.30 per mile (Solo, No-Touch Dry Van) ●  100% No-Touch Freight – Dry Van ●  Preferred: 2 Weeks Out ●  Option B: Flat 80% With No Weekly Deductions (Includes trailer, insurance, plates, ELD, and more) Perks & Incentives: ●  $5,000 Transaction Bonus ● …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MTM3MjY3MSIsInMiOiJ6RU5nNXN1ajhSR2NmS1llX2NJcHZBIn0.PeLuo_t7Y2Pt36mgelJOSz-IKNfJQfKlaREoAJdjHeM,5861372671,Adzuna::API::Response::Job,36.107968,81324.29,-97.076387,Turquoise Trucking,Adzuna::API::Response::Company,"['US', 'Oklahoma', 'Payne County', 'Stillwater']",Adzuna::API::Response::Location,"Stillwater, Payne County",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,full_time,
https://www.adzuna.com/details/5861372723?utm_medium=api&utm_source=abfa41a4,1,2026-08-29T12:46:14Z,Class A CDL Owner Operator - 3yrs EXP Required - OTR - Dry Van - $7k per week - Turquoise Trucking,79044.8," OWNER OPERATORS EARN UP TO 90% OF GROSS! Drive Under Our Authority .  OWNER OPERATORS EARN UP TO 90% OF GROSS! Drive Under Our Authority & Maximize Your Earnings What We Offer: ●  Average Weekly Gross: $7500 ●  Earn 85% – 90% of Gross ●  Average $2.30 per mile (Solo, No-Touch Dry Van) ●  100% No-Touch Freight – Dry Van ●  Preferred: 2 Weeks Out ●  Option B: Flat 80% With No Weekly Deductions (Includes trailer, insurance, plates, ELD, and more) Perks & Incentives: ●  $5,000 Transaction Bonus ● …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiekVOZzVzdWo4UkdjZktZZV9jSXB2QSIsImkiOiI1ODYxMzcyNzIzIn0.vh3VDVb4mYinVXUIBQVwbizz2BNn2UHntFc2Q2pDOoc,5861372723,Adzuna::API::Response::Job,25.936835,79044.8,-97.52084,Turquoise Trucking,Adzuna::API::Response::Company,"['US', 'Texas', 'Cameron County', 'Villa Nueva']",Adzuna::API::Response::Location,"Villa Nueva, Cameron County",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,full_time,
