salary_is_predicted,salary_min,created,redirect_url,title,longitude,adref,salary_max,__CLASS__,id,description,latitude,location.display_name,location.area,location.__CLASS__,company.display_name,company.__CLASS__,category.label,category.__CLASS__,category.tag,contract_type,contract_time
0,50000.0,2026-07-31T10:29:56Z,https://www.adzuna.com/details/5822405934?utm_medium=api&utm_source=abfa41a4,Outreach Specialist,-73.99752,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY2dGdklmU004Ukc4Sk15eGJScmM3USIsImkiOiI1ODIyNDA1OTM0In0.K7uRYeISTjRWRI7bOgt906wSM7mIRjqvKsmoubkMGvE,60000.0,Adzuna::API::Response::Job,5822405934,"USD $50,000.00/Yr. USD $60,000.00/Yr. Outreach Specialist As part of the SSVF team, this position serves as the primary initial S:US contact point for Veterans and their families. This position delivers outreach and supportive services to veteran families by providing engagement and ongoing support. Assists team members in the delivery of daily services, including providing positive modeling, peer counseling, support and encouragement to participants. Screens and assesses applicants applying fo…",40.73448,"Prince, Manhattan","['US', 'New York', 'New York City', 'Manhattan', 'Prince']",Adzuna::API::Response::Location,Services for the Underserved,Adzuna::API::Response::Company,Social work Jobs,Adzuna::API::Response::Category,social-work-jobs,permanent,full_time
0,37000.0,2026-07-31T10:29:55Z,https://www.adzuna.com/details/5822405928?utm_medium=api&utm_source=abfa41a4,Peer Specialist,-73.921892,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY2dGdklmU004Ukc4Sk15eGJScmM3USIsImkiOiI1ODIyNDA1OTI4In0.IP2iNr-M4tAA5e8sFp_y4HfaH-Y_3y_gwAcRHTBX3ms,40000.0,Adzuna::API::Response::Job,5822405928,"USD $37,000.00/Yr. USD $40,000.00/Yr. The Peer Specialist needs to be able to understand, share, and discuss multiple frameworks for understanding life experiences such as homelessness and mental illness with participants and the rest of the S:US team. Peer Specialists intentionally use language in the service of listening to understand and making space for complex personal stories of recovery and resilience. ESSENTIAL DUTIES & RESPONSIBILITIES: Empathize and relate to tenants of all ages, cult…",40.838324,"Stadium, Bronx","['US', 'New York', 'New York City', 'Bronx', 'Stadium']",Adzuna::API::Response::Location,Services for the Underserved,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,full_time
0,55000.0,2026-07-31T10:29:55Z,https://www.adzuna.com/details/5822405929?utm_medium=api&utm_source=abfa41a4,Harm Reduction Specialist,-73.912274,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY2dGdklmU004Ukc4Sk15eGJScmM3USIsImkiOiI1ODIyNDA1OTI5In0.Qoe9KZV6TFl7bWuz5taZEz8IOwwOoCb1Ym-mwECaQMI,60000.0,Adzuna::API::Response::Job,5822405929,"USD $55,000.00/Yr. USD $60,000.00/Yr. Scope of Role The Harm Reduction Specialist provides engagement and support services, particularly to program participants around drug and alcohol use, sexual health and self-harm, using a harm reduction model. The emphasis is on meeting individuals “where they are at” and providing non-judgmental, non-coercive services and resources to individuals engaging in risky behaviors. In addition, the Harm Reduction Specialist provides consultation, training, and s…",40.852186,"Central Bronx, Bronx","['US', 'New York', 'New York City', 'Bronx', 'Central Bronx']",Adzuna::API::Response::Location,Services for the Underserved,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,full_time
0,0.0,2026-07-31T10:29:54Z,https://www.adzuna.com/land/ad/5822405926?se=cgFvIfSM8RG8JMyxbRrc7Q&utm_medium=api&utm_source=abfa41a4&v=88F0DB265FC068406E69AF7C11351B76BE00CDEE,"Travel Nurse RN - ED - Emergency Department - $2,531 per week",-88.21381,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY2dGdklmU004Ukc4Sk15eGJScmM3USIsImkiOiI1ODIyNDA1OTI2In0.lkfTZiqeY89-a9w2WHRghgs2APKDuwsv5ZIBvzIZuYk,131612.0,Adzuna::API::Response::Job,5822405926,"Integrated Healthcare Services is seeking a travel nurse RN ED - Emergency Department for a travel nursing job in Urbana, Illinois. Job Description & Requirements Specialty: ED - Emergency Department Discipline: RN Duration: 9 weeks 36 hours per week Shift: 12 hours Employment Type: Travel Job Title: RN - CFH ED Location: Illinois Job Summary: The staff Registered Nurse (RN) is a professional caregiver responsible for providing care to a designated group of patients. Utilizing the nursing proce…",40.10669,"Urbana, Champaign County","['US', 'Illinois', 'Champaign County', 'Urbana']",Adzuna::API::Response::Location,Integrated Healthcare Services,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
0,0.0,2026-07-31T10:29:54Z,https://www.adzuna.com/land/ad/5822405922?se=cgFvIfSM8RG8JMyxbRrc7Q&utm_medium=api&utm_source=abfa41a4&v=0FD49E0D42D3848C13E2CD5B41429B8EB32B83FD,"Travel Nurse RN - PACU - Post Anesthesia Care - $1,854 per week",-82.091715,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMjQwNTkyMiIsInMiOiJjZ0Z2SWZTTThSRzhKTXl4YlJyYzdRIn0.Q_fSr_lQjshVRVQRkv_FoZ2aMV_OT5DKKHXb9Qab3aM,96408.0,Adzuna::API::Response::Job,5822405922,"Anders Group is seeking a travel nurse RN PACU - Post Anesthesia Care for a travel nursing job in Ocala, Florida. Job Description & Requirements Specialty: PACU - Post Anesthesia Care Discipline: RN Start Date: 08/10/2026 Duration: 13 weeks 40 hours per week Shift: 10 hours, days Employment Type: Travel Anders Group Job ID 1378079. Pay package is based on 10 hour shifts and 40 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: Post Anesthes…",29.19949,"Ocala, Marion County","['US', 'Florida', 'Marion County', 'Ocala']",Adzuna::API::Response::Location,Anders Group,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
0,0.0,2026-07-31T10:29:54Z,https://www.adzuna.com/land/ad/5822405924?se=cgFvIfSM8RG8JMyxbRrc7Q&utm_medium=api&utm_source=abfa41a4&v=DA8D1D9B2E739C6475BF94B110735DF1E89AAE4A,"Travel Neuro Med Surg RN - $1,764 per week",-86.7992,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMjQwNTkyNCIsInMiOiJjZ0Z2SWZTTThSRzhKTXl4YlJyYzdRIn0.Df9IxZJXmvcQ9CuVepeJ7HX-hFBHzlJd00kegY85F7U,91728.0,Adzuna::API::Response::Job,5822405924,"Anders Group is seeking a travel nurse RN Med Surg for a travel nursing job in Birmingham, Alabama. Job Description & Requirements Specialty: Med Surg Discipline: RN Start Date: 08/31/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Anders Group Job ID 1378072. Pay package is based on 12 hour shifts and 36 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: Brookwood - Travel RN Neuro Med/Surg 4 Main …",33.5277,"Birmingham, Jefferson County","['US', 'Alabama', 'Jefferson County', 'Birmingham']",Adzuna::API::Response::Location,Anders Group,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
0,0.0,2026-07-31T10:29:54Z,https://www.adzuna.com/land/ad/5822405921?se=cgFvIfSM8RG8JMyxbRrc7Q&utm_medium=api&utm_source=abfa41a4&v=5FE65328EA3732CDBFC5A96A201386BC18D8D574,"Travel Nurse RN - Med Surg - $2,304 per week",-89.654102,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY2dGdklmU004Ukc4Sk15eGJScmM3USIsImkiOiI1ODIyNDA1OTIxIn0.sm0O7rywfpnDvEaoKHTh2BMbkgSpxXRuQfgLe7licVY,119808.0,Adzuna::API::Response::Job,5822405921,"Talent4Health is seeking a travel nurse RN Med Surg for a travel nursing job in Wausau, Wisconsin. Job Description & Requirements Specialty: Med Surg Discipline: RN Start Date: 08/17/2026 Duration: 8 weeks 36 hours per week Shift: 12 hours, flexible, rotating Employment Type: Travel Required Certifications to be Attached upon Submittal: WI RN License and BLS- AHA or ARC Minimum Experience: 2 years Med Surg experience. Must have recent hospital experience. Trauma level II experience required. Pr…",44.96036,"Rib Mountain, Marathon County","['US', 'Wisconsin', 'Marathon County', 'Rib Mountain']",Adzuna::API::Response::Location,talent4health,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
0,0.0,2026-07-31T10:29:53Z,https://www.adzuna.com/land/ad/5822405884?se=cgFvIfSM8RG8JMyxbRrc7Q&utm_medium=api&utm_source=abfa41a4&v=3F96FA2357960E2563860EA9528D2DB32CD45149,"Travel Nurse RN - ED - Emergency Department - $2,145 per week",-93.60019,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMjQwNTg4NCIsInMiOiJjZ0Z2SWZTTThSRzhKTXl4YlJyYzdRIn0.qqxdFKvln7fIO3yT6dX1gVog6j1ljdexZRhmGNdzdVc,111540.0,Adzuna::API::Response::Job,5822405884,"LRS Healthcare - Travel Nursing is seeking a travel nurse RN ED - Emergency Department for a travel nursing job in Des Moines, Iowa. Job Description & Requirements Specialty: ED - Emergency Department Discipline: RN Start Date: 08/31/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel 2587791 About LRS Healthcare - Travel Nursing LRS Healthcare can lend a hand to take your career to new heights and places. As an industry leader in healthcare staffing, we wo…",41.59295,"South Des Moines, Polk County","['US', 'Iowa', 'Polk County', 'South Des Moines']",Adzuna::API::Response::Location,LRS Healthcare - Travel Nursing,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
0,0.0,2026-07-31T10:29:53Z,https://www.adzuna.com/land/ad/5822405904?se=cgFvIfSM8RG8JMyxbRrc7Q&utm_medium=api&utm_source=abfa41a4&v=630A3C6BE6D6BC33A9E6E9A115ECA8012084286B,"Travel Nurse RN - ICU - Intensive Care Unit - $2,922 per week",-103.187884,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY2dGdklmU004Ukc4Sk15eGJScmM3USIsImkiOiI1ODIyNDA1OTA0In0.KvEvlTMekl0_lL6kPLVImsQDBW7X3uTDF25GYLc-khs,151944.0,Adzuna::API::Response::Job,5822405904,"Anders Group is seeking a travel nurse RN ICU - Intensive Care Unit for a travel nursing job in Rapid City, South Dakota. Job Description & Requirements Specialty: ICU - Intensive Care Unit Discipline: RN Start Date: 09/13/2026 Duration: 13 weeks 48 hours per week Shift: 12 hours, days Employment Type: Travel Anders Group Job ID 1377991. Pay package is based on 12 hour shifts and 48 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: Registe…",44.118807,"Rapid City, Pennington County","['US', 'South Dakota', 'Pennington County', 'Rapid City']",Adzuna::API::Response::Location,Anders Group,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
0,72800.0,2026-07-31T10:29:53Z,https://www.adzuna.com/details/5822405886?utm_medium=api&utm_source=abfa41a4,Certified Occupational Therapist Assistant Sante PRN,-112.379555,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMjQwNTg4NiIsInMiOiJjZ0Z2SWZTTThSRzhKTXl4YlJyYzdRIn0.yfOhZ-K2SMGVXgdVNpAZztLxYM7c2IgQ1ucJqt8Bfp4,79040.0,Adzuna::API::Response::Job,5822405886,"Start or Take the next step in your career with a team that truly cares. Join a team that thrives in creating individual person-centered treatment plans, sees a better way for healthcare by being patient advocates, follows evidenced-based clinical practices, cares for people holistically, improves continuity of care and provides nurturing surroundings that encourage and inspire. Work alongside other healthcare professionals in a team-centric environment. The Certified Occupational Therapist Ass…",33.641899,"Surprise, Maricopa County","['US', 'Arizona', 'Maricopa County', 'Surprise']",Adzuna::API::Response::Location,Alumus,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,part_time
0,0.0,2026-07-31T10:29:53Z,https://www.adzuna.com/land/ad/5822405883?se=cgFvIfSM8RG8JMyxbRrc7Q&utm_medium=api&utm_source=abfa41a4&v=B28D4AAC537D439F7D3908646127C3CD4353AB3F,"Travel Nuclear Medicine Technologist - $2,573 per week",-76.585786,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMjQwNTg4MyIsInMiOiJjZ0Z2SWZTTThSRzhKTXl4YlJyYzdRIn0.TevjD5ks13ikIM9w3CbP1pELNxeBZLev7gaxsgucn0U,133796.0,Adzuna::API::Response::Job,5822405883,"Medical Solutions Allied is seeking a travel Nuclear Medicine Technologist for a travel job in Towson, Maryland. Job Description & Requirements Specialty: Nuclear Medicine Technologist Discipline: Allied Health Professional Duration: 13 weeks 40 hours per week Shift: 10 hours, days Employment Type: Travel We’re seeking talented healthcare professionals whose adventure game is as strong as their clinical game. Those that want flexibility and high pay, we have the positions for you! Some of the i…",39.399999,"Eudowood, Baltimore County","['US', 'Maryland', 'Baltimore County', 'Eudowood']",Adzuna::API::Response::Location,Medical Solutions Allied,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
0,70720.0,2026-07-31T10:29:53Z,https://www.adzuna.com/details/5822405887?utm_medium=api&utm_source=abfa41a4,Registered Nurse Sante PT/PRN NOC,-112.379555,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMjQwNTg4NyIsInMiOiJjZ0Z2SWZTTThSRzhKTXl4YlJyYzdRIn0.dSQ4Ch9t1KsbYxEvT9zvy_SkWGIyCcO-LnPMgkK2yQc,79040.0,Adzuna::API::Response::Job,5822405887,"Elevate your career with a team that truly cares. Join a company that sees a better way for healthcare by being patient advocates, following evidenced-based clinical practices, caring for people holistically, improving continuity of care and providing nurturing surroundings that encourage and inspire. The Registered Nurse utilizes the nursing process to provide for optimum quality and continuity of nursing care to patients in the comfort of their home. Why Choose Santè? Lifelong Learning: We su…",33.641899,"Surprise, Maricopa County","['US', 'Arizona', 'Maricopa County', 'Surprise']",Adzuna::API::Response::Location,Alumus,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,contract,part_time
0,0.0,2026-07-31T10:29:52Z,https://www.adzuna.com/land/ad/5822405880?se=cgFvIfSM8RG8JMyxbRrc7Q&utm_medium=api&utm_source=abfa41a4&v=5F64FAFFA216292999C0580EE00532E253640E03,"Travel Pediatric Operating Room Registered Nurse - $2,604 per week",-84.1403,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMjQwNTg4MCIsInMiOiJjZ0Z2SWZTTThSRzhKTXl4YlJyYzdRIn0.RZdcL4sZpqDOwWPjc-3SpfTJQo8czsNvDfrd8bUF_vE,135408.0,Adzuna::API::Response::Job,5822405880,"Medical Solutions is seeking a travel nurse RN OR - Operating Room for a travel nursing job in Dayton, Ohio. Job Description & Requirements Specialty: OR - Operating Room Discipline: RN Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel We’re seeking talented healthcare professionals whose adventure game is as strong as their clinical game. Those that want flexibility and high pay, we have the positions for you! Some of the industry-leading benefits enjoyed by …",39.7159,"Oakwood, Montgomery County","['US', 'Ohio', 'Montgomery County', 'Oakwood']",Adzuna::API::Response::Location,Medical Solutions,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
0,0.0,2026-07-31T10:29:52Z,https://www.adzuna.com/land/ad/5822405879?se=cgFvIfSM8RG8JMyxbRrc7Q&utm_medium=api&utm_source=abfa41a4&v=6AB35FD4B96E81528C1684C9C338092E951D82E8,"Travel Interventional Radiology Registered Nurse - $2,591 per week",-73.93122,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY2dGdklmU004Ukc4Sk15eGJScmM3USIsImkiOiI1ODIyNDA1ODc5In0.Eylzu51_SkbDS1q-cUEMVumyZrr-2p909OvG4saDv_Q,134732.0,Adzuna::API::Response::Job,5822405879,"Medical Solutions is seeking a travel nurse RN Interventional Radiology for a travel nursing job in Astoria, New York. Job Description & Requirements Specialty: Interventional Radiology Discipline: RN Duration: 9 weeks 40 hours per week Shift: 8 hours, days Employment Type: Travel We’re seeking talented healthcare professionals whose adventure game is as strong as their clinical game. Those that want flexibility and high pay, we have the positions for you! Some of the industry-leading benefits …",40.76112,"Astoria, Queens","['US', 'New York', 'New York City', 'Queens', 'Astoria']",Adzuna::API::Response::Location,Medical Solutions,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
1,43905.99,2026-07-31T10:29:52Z,https://www.adzuna.com/details/5822405881?utm_medium=api&utm_source=abfa41a4,Utilization Review Nurse - LVN,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY2dGdklmU004Ukc4Sk15eGJScmM3USIsImkiOiI1ODIyNDA1ODgxIn0.u8r9eA3V6llagnRFfnKraunW266xkiEq3nkizXDE8fA,43905.99,Adzuna::API::Response::Job,5822405881,"Who We Are Because health is personal. That's why Personify Health created the first and only personalized health platform—bringing health plan administration, holistic wellbeing solutions, and comprehensive care navigation together in one place. We serve employers, health plans, and health systems with data-driven solutions that reduce costs while actually improving health outcomes. Together, our team is on a mission to empower people to lead healthier lives. Learn even more about the work tha…",,US,['US'],Adzuna::API::Response::Location,Personify Health,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,full_time
0,0.0,2026-07-31T10:29:51Z,https://www.adzuna.com/land/ad/5822405874?se=cgFvIfSM8RG8JMyxbRrc7Q&utm_medium=api&utm_source=abfa41a4&v=55E687119B6AD15F2BA18CBF07E94E9CCF09C44A,"Travel Med Surg RN - $1,645 per week",-104.923131,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY2dGdklmU004Ukc4Sk15eGJScmM3USIsImkiOiI1ODIyNDA1ODc0In0.BEeQuqTFmqqWYyCTqlGx_oWf4hIfCFcdAqx9jVCGIY4,85540.0,Adzuna::API::Response::Job,5822405874,"American Traveler is seeking a travel nurse RN Med Surg for a travel nursing job in Thornton, Colorado. Job Description & Requirements Specialty: Med Surg Discipline: RN Start Date: 08/31/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Assignment Overview Shift: Nights, 3x12hrs Hours: 36 hrs/wk Start Date: Aug 31, 2026 Length: 13 weeks Openings: 1 American Traveler has an immediate opening for a Travel RN Med/Surg job in Thornton, Colorado. RN travelers…",39.948057,"Eastlake, Adams County","['US', 'Colorado', 'Adams County', 'Eastlake']",Adzuna::API::Response::Location,American Traveler,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
0,0.0,2026-07-31T10:29:50Z,https://www.adzuna.com/land/ad/5822405867?se=cgFvIfSM8RG8JMyxbRrc7Q&utm_medium=api&utm_source=abfa41a4&v=2D68107211C8E826BDC6FBB547AC1B3CFE77AF08,"Travel Stepdown Registered Nurse - $1,799 per week",-86.7992,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY2dGdklmU004Ukc4Sk15eGJScmM3USIsImkiOiI1ODIyNDA1ODY3In0.ip2noGAtLYWNHqWULelEXwvwiZFevtVyrmcNNxZwo14,93548.0,Adzuna::API::Response::Job,5822405867,"Medical Solutions is seeking a travel nurse RN Stepdown for a travel nursing job in Birmingham, Alabama. Job Description & Requirements Specialty: Stepdown Discipline: RN Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel We’re seeking talented healthcare professionals whose adventure game is as strong as their clinical game. Those that want flexibility and high pay, we have the positions for you! Some of the industry-leading benefits enjoyed by Medical Solutio…",33.5277,"Birmingham, Jefferson County","['US', 'Alabama', 'Jefferson County', 'Birmingham']",Adzuna::API::Response::Location,Medical Solutions,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
1,87357.8,2026-07-31T10:29:50Z,https://www.adzuna.com/details/5822405871?utm_medium=api&utm_source=abfa41a4,Licensed Physical Therapist Assistant,-81.322754,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY2dGdklmU004Ukc4Sk15eGJScmM3USIsImkiOiI1ODIyNDA1ODcxIn0.OCkabE6-2QUZgPs3li0FkWavg8sRORvq6P0P3Vu-cYQ,87357.8,Adzuna::API::Response::Job,5822405871,"Position: Licensed physical therapist assistant Setting: Outpatient private practice Location: Hickory, NC Coverage: Full-time and/or part-time options are available We invite you to join a cohesive, highly reputable team with a mission to care for our patients, each other and the community. At Schuster Physical Therapy (SPT), where excellence meets experience, we have been providing exceptional therapy services since 2015. We believe in the power of doing your best work while living your best …",35.762441,"Lenoir Rhyne, Catawba County","['US', 'North Carolina', 'Catawba County', 'Lenoir Rhyne']",Adzuna::API::Response::Location,"Therapy Partner Solutions Holdings, LLC",Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,full_time
1,94291.87,2026-07-31T10:29:50Z,https://www.adzuna.com/details/5822405870?utm_medium=api&utm_source=abfa41a4,Staff Physical Therapist,-81.322754,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMjQwNTg3MCIsInMiOiJjZ0Z2SWZTTThSRzhKTXl4YlJyYzdRIn0.aMWvo8jnYKI5sfeTM725SEi_Jl9h51RClcMXHxeI4VE,94291.87,Adzuna::API::Response::Job,5822405870,"Join Our Dynamic Team at Schuster Physical Therapy in Boone, NC! Position: Physical Therapist Setting: Outpatient private practice Location: Hickory, NC Coverage: Full-time, Part-time, & PRN We invite you to join a cohesive, highly reputable team with a mission to care for our patients, each other and the community. Why Schuster Physical Therapy? At Schuster Physical Therapy (SPT), where excellence meets experience, we have been providing exceptional therapy services since 2015. Come work in th…",35.762441,"Lenoir Rhyne, Catawba County","['US', 'North Carolina', 'Catawba County', 'Lenoir Rhyne']",Adzuna::API::Response::Location,"Therapy Partner Solutions Holdings, LLC",Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,full_time
0,0.0,2026-07-31T10:29:50Z,https://www.adzuna.com/land/ad/5822405868?se=cgFvIfSM8RG8JMyxbRrc7Q&utm_medium=api&utm_source=abfa41a4&v=0F8CCEE8C2B94A3189F78B3B3D71A5A9295914CA,"Travel Med Surg Telemetry RN - $2,030 per week",-79.8537,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY2dGdklmU004Ukc4Sk15eGJScmM3USIsImkiOiI1ODIyNDA1ODY4In0.FXbi4G37H74WNPLfk8lrIyY5zy33UJBrfIB5-SBHKDc,105560.0,Adzuna::API::Response::Job,5822405868,"Voca Healthcare is seeking a travel nurse RN Med Surg / Telemetry for a travel nursing job in Martinsville, Virginia. Job Description & Requirements Specialty: Med Surg / Telemetry Discipline: RN Start Date: 09/08/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Travel Benefits available on 1st of the month after start: Holiday pay Weekly pay Retention bonus 401k retirement plan Medical benefits Dental benefits Vision benefits Referral bonus Are you an experience…",36.68028,"Martinsville, Martinsville City","['US', 'Virginia', 'Martinsville City', 'Martinsville']",Adzuna::API::Response::Location,Voca Healthcare,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
0,29120.0,2026-07-31T10:29:50Z,https://www.adzuna.com/details/5822405869?utm_medium=api&utm_source=abfa41a4,PT Technician,-87.869529,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY2dGdklmU004Ukc4Sk15eGJScmM3USIsImkiOiI1ODIyNDA1ODY5In0.41Wtsm-iX724b_ws8_0SW7h7piqJYENyBkHhMf2t-sA,31200.0,Adzuna::API::Response::Job,5822405869,"We are interviewing for our physical therapy technician outpatient position. We invite you to join a cohesive, highly reputable team with a mission to care for our patients, each other, and the community. Delivering clinical excellence for over 20 years. Fairhope Physical Therapy is a physical therapist-owned private practice that was founded in 2005. We have an extraordinarily high employee retention rate and average years of service. We work together. We have a strong, collaborative team of t…",30.50134,"Fairhope, Baldwin County","['US', 'Alabama', 'Baldwin County', 'Fairhope']",Adzuna::API::Response::Location,"Therapy Partner Solutions Holdings, LLC",Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,full_time
0,0.0,2026-07-31T10:29:49Z,https://www.adzuna.com/land/ad/5822405866?se=cgFvIfSM8RG8JMyxbRrc7Q&utm_medium=api&utm_source=abfa41a4&v=4C947222D19B8C0678D192C6CBF2A07ED8B5BEB2,"Travel Wound Care RN - $2,720 per week",-87.96468,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMjQwNTg2NiIsInMiOiJjZ0Z2SWZTTThSRzhKTXl4YlJyYzdRIn0.SLRLlIQd7G7SlVlj6aBwgg2bREZxWxLmHs5Ub7A5UX4,141440.0,Adzuna::API::Response::Job,5822405866,"Anders Group is seeking a travel nurse RN Wound Care for a travel nursing job in New Lenox, Illinois. Job Description & Requirements Specialty: Wound Care Discipline: RN Start Date: 09/07/2026 Duration: 13 weeks 40 hours per week Shift: 8 hours, days Employment Type: Travel Anders Group Job ID 1377960. Pay package is based on 8 hour shifts and 40 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: Temp - Registered Nurse (RN) - Wound Care (D…",41.51112,"New Lenox, Will County","['US', 'Illinois', 'Will County', 'New Lenox']",Adzuna::API::Response::Location,Anders Group,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
0,83200.0,2026-07-31T10:29:47Z,https://www.adzuna.com/details/5822405862?utm_medium=api&utm_source=abfa41a4,Physical Therapist Assistant- Home Health,-81.055889,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMjQwNTg2MiIsInMiOiJjZ0Z2SWZTTThSRzhKTXl4YlJyYzdRIn0.uyxlTP_hF7Zp-zvwyxjGKIywTBJI14wV9ZvreS1oDro,104000.0,Adzuna::API::Response::Job,5822405862,"Position: Licensed Physical Therapist Assistant Location: West Volusia County, FL (Deland, Deltona, Orange City) Setting: Home Health Coverage needs: PRN options are available We invite you to join a cohesive, highly reputable team with a mission to care for our patients, each other, and the community. Whether you are looking for extra work, job flexibility, want to gain more experience in home health care, or need a position with growth opportunities, we may have the job for you! Therapy Partn…",29.285813,"Ormond Beach, Volusia County","['US', 'Florida', 'Volusia County', 'Ormond Beach']",Adzuna::API::Response::Location,"Therapy Partner Solutions Holdings, LLC",Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
0,27040.0,2026-07-31T10:29:47Z,https://www.adzuna.com/details/5822405861?utm_medium=api&utm_source=abfa41a4,Physical Therapy Technician,-77.407966,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMjQwNTg2MSIsInMiOiJjZ0Z2SWZTTThSRzhKTXl4YlJyYzdRIn0.Fyqp6QgBGkt0eEu41UHqnrpBbic8irGQ7V0HI63YEgs,33280.0,Adzuna::API::Response::Job,5822405861,"We are interviewing for a Full Time Physical Therapy Technician, who enjoys patient care in the outpatient setting in Stafford, VA. We invite you to join a cohesive, highly reputable team with a mission to care for our patients, each other, and the community . Delivering clinical excellence for over 25 years. Advance Rehabilitation Management Group (ARMG) is a physical therapist-owned company that has been providing exceptional physical therapy services since 1998. We work together. We have a s…",38.451302,"Stafford, Stafford County","['US', 'Virginia', 'Stafford County', 'Stafford']",Adzuna::API::Response::Location,"Therapy Partner Solutions Holdings, LLC",Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,full_time
