redirect_url,description,id,adref,longitude,__CLASS__,salary_max,salary_min,latitude,created,title,salary_is_predicted,location.area,location.__CLASS__,location.display_name,company.display_name,company.__CLASS__,category.label,category.__CLASS__,category.tag,contract_time,contract_type
https://www.adzuna.com/land/ad/5756410359?se=3GSqgVpj8RGa9O86dppG1Q&utm_medium=api&utm_source=abfa41a4&v=4FF9182F3F6EA29DDEF969DAD83E72D8110F41D2,"Job Description Job Description Our OTR CDL A Truck Drivers AVERAGE $2,760 Weekly Gross - Reset At Home Weekends 3k sign-on bonus, $500 paid weekly after 2 weeks of employment. One Year Verifiable CDL A Experience Required to Apply GT Expedited is hiring professional CDL-A truck drivers to join our OTR division. We specialize in LTL, dry van and refrigerated freight, dock to dock pick up and delivery plus rail yard. Pay and Home Time: 67¢ CPM @ 2,500 - 3,000 MPW Weekend Reset! Veterans encourag…",5756410359,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0dTcWdWcGo4UkdhOU84NmRwcEcxUSIsImkiOiI1NzU2NDEwMzU5In0.CIAJ-eFBeS48uwRYYGztPOBgwff7TxUjqnXS95uTGmM,-87.861153,Adzuna::API::Response::Job,71656.0,71656.0,41.120033,2026-06-08T12:44:33Z,OTR CDL A Driver Home Weekends,1,"['US', 'Illinois', 'Kankakee County', 'Kankakee']",Adzuna::API::Response::Location,"Kankakee, Kankakee County",GT Expedited,Adzuna::API::Response::Company,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,,
https://www.adzuna.com/land/ad/5756410361?se=3GSqgVpj8RGa9O86dppG1Q&utm_medium=api&utm_source=abfa41a4&v=65E5B70919C8F7421D85364ABCE24EDC22A89612,"Job Description Job Description Join Our Team: Drive the Future of Auto Logistics! What We Offer: $70k–$120k annual earnings potential (percentage pay) Consistent home time depending on lane (local, regional long-haul available) Late-model trucks with easy-to-use straps and hydraulics, new trucks added annually Paid orientation Generous performance and damage-free bonus opportunities; we want the best driversand we want them to maximize their earning potential! Scheduled pay increases for lengt…",5756410361,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0dTcWdWcGo4UkdhOU84NmRwcEcxUSIsImkiOiI1NzU2NDEwMzYxIn0.ttRIqTtgItUK-ArJl_sV24ftonlbwwYJMg38NQypUx8,-118.316971,Adzuna::API::Response::Job,123487.37,123487.37,33.829187,2026-06-08T12:44:33Z,"CDL-A Auto Haulers Needed: Earn $70,000-$120,000 per year, Regional and OTR Routes Available, Home",1,"['US', 'California', 'Los Angeles County', 'Torrance']",Adzuna::API::Response::Location,"Torrance, Los Angeles County",Proficient Auto Transport,Adzuna::API::Response::Company,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,,
https://www.adzuna.com/land/ad/5756410358?se=3GSqgVpj8RGa9O86dppG1Q&utm_medium=api&utm_source=abfa41a4&v=CBB86DC9C12A56F3A8FB0C53FD1CC2AAA27FEE4F,"Job Description Job Description Talkiatry is a clinician-led, virtual psychiatry practice built to combine the stability of a hospital practice with the clinical autonomy of private practice. This role is designed for psychiatrists who want: Predictable, W-2 compensation and benefits Flexible scheduling, control over their schedule, session structure, and patient population Minimal administrative burden in a fully remote, outpatient model What your day-to-day practice looks like: 100% remote, o…",5756410358,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NjQxMDM1OCIsInMiOiIzR1NxZ1ZwajhSR2E5Tzg2ZHBwRzFRIn0.ce5YVaSD5gZ10_15qoLGs641w_IEs446JrtYY-wYijw,-111.898592,Adzuna::API::Response::Job,350000.0,300000.0,33.524364,2026-06-08T12:44:33Z,Remote Psychiatrist (MD/DO) - Arizona,0,"['US', 'Arizona', 'Maricopa County', 'Scottsdale']",Adzuna::API::Response::Location,"Scottsdale, Maricopa County",Talkiatry,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
https://www.adzuna.com/land/ad/5756410356?se=3GSqgVpj8RGa9O86dppG1Q&utm_medium=api&utm_source=abfa41a4&v=B423C98C19B88E8211D3F352612384B88FCCFD60,"Job Description Job Description Solo OTR Drivers: 2,000 Miles Per Week On Average. Now with $2,000 Sign On Bonus! True Up Program Available Top 20% of our OTR Drivers earn $1,725 Weekly Earn $83,200 per year on average. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don’t have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family membe…",5756410356,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NjQxMDM1NiIsInMiOiIzR1NxZ1ZwajhSR2E5Tzg2ZHBwRzFRIn0.ShWcuPCF58szZXsi6DHxBfkWfabq409oTfvTTbOrZyU,-95.091106,Adzuna::API::Response::Job,89960.0,0.0,29.494799,2026-06-08T12:44:33Z,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.73k per week,0,"['US', 'Texas', 'Galveston County', 'League City']",Adzuna::API::Response::Location,"League City, Galveston County",U.S. Xpress - OTR,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
https://www.adzuna.com/land/ad/5756410363?se=3GSqgVpj8RGa9O86dppG1Q&utm_medium=api&utm_source=abfa41a4&v=8A004F142FFB822CCD5D7BC5D352B9DD3C209C6B,"Job Description Job Description About the role The Recruiter is responsible for sourcing and recruiting candidates to fill temporary, temporary hire and/or direct hire job orders for a variety of standards to moderately complex clients. Assists with building and maintaining a comprehensive candidate pipeline that addresses client needs. The Recruiter is expected to provide exceptional customer service to our clients and candidates. This role is also responsible for developing new business, main…",5756410363,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0dTcWdWcGo4UkdhOU84NmRwcEcxUSIsImkiOiI1NzU2NDEwMzYzIn0.7WZv-d7gksr74RwIvZpv9JRamWhHAnWkVEi3TG6fEyg,-88.3614,Adzuna::API::Response::Job,114537.85,114537.85,30.823243,2026-06-08T12:44:33Z,"Recruiter | Skilled Trades - PDS Tech - Irving, TX (In-Office)",1,"['US', 'Alabama', 'Mobile County', 'Wilmer']",Adzuna::API::Response::Location,"Wilmer, Mobile County",TAG Adecco,Adzuna::API::Response::Company,HR & Recruitment Jobs,Adzuna::API::Response::Category,hr-jobs,,
https://www.adzuna.com/land/ad/5756410355?se=3GSqgVpj8RGa9O86dppG1Q&utm_medium=api&utm_source=abfa41a4&v=161D0420643C3EA74C806CF49C665FC89D70716F,"Job Description Job Description Solo OTR Drivers: 2,000 Miles Per Week On Average. Now with $2,000 Sign On Bonus! True Up Program Available Top 20% of our OTR Drivers earn $1,725 Weekly Earn $83,200 per year on average. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don’t have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family membe…",5756410355,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NjQxMDM1NSIsInMiOiIzR1NxZ1ZwajhSR2E5Tzg2ZHBwRzFRIn0.-iSKOyOU5IlkDljmDnqOduIuaiEsFxOF67Vdhd-hXhQ,-85.174673,Adzuna::API::Response::Job,89960.0,0.0,34.186762,2026-06-08T12:44:33Z,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.73k per week,0,"['US', 'Georgia', 'Floyd County', 'Lindale']",Adzuna::API::Response::Location,"Lindale, Floyd County",U.S. Xpress - OTR,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
https://www.adzuna.com/land/ad/5756410343?se=3GSqgVpj8RGa9O86dppG1Q&utm_medium=api&utm_source=abfa41a4&v=1B223A443F779A90D0EB63CF10EC3A5B2AB439B3,"Job Description Job Description Our OTR CDL A Truck Drivers AVERAGE $2,760 Weekly Gross - Reset At Home Weekends 3k sign-on bonus, $500 paid weekly after 2 weeks of employment. One Year Verifiable CDL A Experience Required to Apply GT Expedited is hiring professional CDL-A truck drivers to join our OTR division. We specialize in LTL, dry van and refrigerated freight, dock to dock pick up and delivery plus rail yard. Pay and Home Time: 67¢ CPM @ 2,500 - 3,000 MPW Weekend Reset! Veterans encourag…",5756410343,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0dTcWdWcGo4UkdhOU84NmRwcEcxUSIsImkiOiI1NzU2NDEwMzQzIn0.sQ8kovY9WKnWlAp5ex7x3zNUy9RYEyF1gT4WkR0YvtA,-86.502728,Adzuna::API::Response::Job,77046.9,77046.9,30.508531,2026-06-08T12:44:32Z,OTR CDL A Driver Home Weekends,1,"['US', 'Florida', 'Okaloosa County', 'Valparaiso']",Adzuna::API::Response::Location,"Valparaiso, Okaloosa County",GT Expedited,Adzuna::API::Response::Company,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,,
https://www.adzuna.com/land/ad/5756410350?se=3GSqgVpj8RGa9O86dppG1Q&utm_medium=api&utm_source=abfa41a4&v=C82CE619152CB1C27B5EF4EC4F667B17FB8B1B24,"Job Description Job Description Our OTR CDL A Truck Drivers AVERAGE $2,760 Weekly Gross - Reset At Home Weekends 3k sign-on bonus, $500 paid weekly after 2 weeks of employment. One Year Verifiable CDL A Experience Required to Apply GT Expedited is hiring professional CDL-A truck drivers to join our OTR division. We specialize in LTL, dry van and refrigerated freight, dock to dock pick up and delivery plus rail yard. Pay and Home Time: 67¢ CPM @ 2,500 - 3,000 MPW Weekend Reset! Veterans encourag…",5756410350,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0dTcWdWcGo4UkdhOU84NmRwcEcxUSIsImkiOiI1NzU2NDEwMzUwIn0.5IDLkod6fsuIbzcCzacBhVI7CE7bmMm0QAErpoXH4AM,-72.44608,Adzuna::API::Response::Job,76820.04,76820.04,41.985193,2026-06-08T12:44:32Z,OTR CDL A Driver Home Weekends,1,"['US', 'Connecticut', 'Tolland County', 'Somers']",Adzuna::API::Response::Location,"Somers, Tolland County",GT Expedited,Adzuna::API::Response::Company,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,,
https://www.adzuna.com/land/ad/5756410351?se=3GSqgVpj8RGa9O86dppG1Q&utm_medium=api&utm_source=abfa41a4&v=6FD2C4267553943811BF9326DE4B764EDB5AB89D,"Job Description Job Description Armed Security Officer at HUB Enterprises, a subsidiary of American Security & Investigations Wage: $18/hr. Location : Pineville, LA Schedule: Full Time: 7on/7off 7pm-7am Requirements: You must be 21 years old. A pre-employment drug screen and criminal background check are required. Able to lift up to 30lbs Reliable Transportation Valid Drivers License is required for Night Shifts Job Duties: For the most part, you’ll be: Working side by side with heliport ground…",5756410351,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NjQxMDM1MSIsInMiOiIzR1NxZ1ZwajhSR2E5Tzg2ZHBwRzFRIn0.TYu5LY8xWRcEjb9XyiBC8JnPsqM1HwiGt2SoTTnXRA4,-83.694918,Adzuna::API::Response::Job,42712.9,42712.9,36.76203,2026-06-08T12:44:32Z,Security Officer - Armed - Pineville LA,1,"['US', 'Kentucky', 'Bell County', 'Pineville']",Adzuna::API::Response::Location,"Pineville, Bell County",HUB Enterprises,Adzuna::API::Response::Company,Domestic help & Cleaning Jobs,Adzuna::API::Response::Category,domestic-help-cleaning-jobs,,
https://www.adzuna.com/land/ad/5756410339?se=3GSqgVpj8RGa9O86dppG1Q&utm_medium=api&utm_source=abfa41a4&v=08146F65FAA538C3916231D0DCFB500188952C65,"Job Description Job Description Title: Associate Dentist- FFS Practice Location: Olney, Illinois Status: Full Time (4.5 days per week) Pay: $200,000-$400,000 Compensation & Benefits: Competitive Daily Guarantee of $1,000 for the first six months. Paid on Adjusted Production: 30-34% (FFS practice) CE allowance of $4,000 Per Year 401K (We automatically contribute without matching!) Monthly Health Insurance stipend Relocation Bonus of $5,000 No insurance constraints! Who Were Looking For: Our thri…",5756410339,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NjQxMDMzOSIsInMiOiIzR1NxZ1ZwajhSR2E5Tzg2ZHBwRzFRIn0.AkBSXUyo5eh9JIsTLxurAxfno5mUKfnUx4Hq1WnpfI4,-117.719779,Adzuna::API::Response::Job,350000.0,220000.0,34.096676,2026-06-08T12:44:32Z,"Associate Dentist- FFS Practice- Olney, IL",0,"['US', 'California', 'Los Angeles County', 'Claremont']",Adzuna::API::Response::Location,"Claremont, Los Angeles County",Hiring Pros,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
https://www.adzuna.com/land/ad/5756410348?se=3GSqgVpj8RGa9O86dppG1Q&utm_medium=api&utm_source=abfa41a4&v=B1E9D5952288AF26F4C9A1C555F2101D7469B45C,"Job Description Job Description Join Amrize as a Mobile Equipment Operator II and help construct whats next. If you're ready to put your skills to work on projects that matter - and build a career with a company that's building North America - we want to hear from you! ABOUT THE ROLE Mobile Equipment Operator position is a key position transporting materials throughout the quarry into piles, trucks or crushers, depending upon production/shipping requirements. WHAT YOU'LL ACCOMPLISH Primary oper…",5756410348,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NjQxMDM0OCIsInMiOiIzR1NxZ1ZwajhSR2E5Tzg2ZHBwRzFRIn0.lMZ7WaZBOA8utt5lDMrcW5i2Kpcr6XtFFUEyH_f9pkE,-88.486432,Adzuna::API::Response::Job,61078.7,61078.7,37.367274,2026-06-08T12:44:32Z,Mobile Equipment Operator II,1,"['US', 'Illinois', 'Pope County', 'Golconda']",Adzuna::API::Response::Location,"Golconda, Pope County",Amrize,Adzuna::API::Response::Company,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,,
https://www.adzuna.com/land/ad/5756410340?se=3GSqgVpj8RGa9O86dppG1Q&utm_medium=api&utm_source=abfa41a4&v=81E6A7208DFD6402EE79208A46AD9A7659668BCF,"Job Description Job Description Now Hiring CDL A Drivers As a driver at Werner Enterprises, you have the freedom and flexibility to choose the account that works best with your lifestyle! We have over 250 home time and pay packages available! Call one of our recruiters today to get started! Advantages of Driving Blue Pay averages are between $68,500 - $90,000 per year - Dedicated Account Dependent Up to $15,000 in tuition reimbursement Over 250 home-time and pay packages are available Rider and…",5756410340,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0dTcWdWcGo4UkdhOU84NmRwcEcxUSIsImkiOiI1NzU2NDEwMzQwIn0.BhX6pACSopz3_ISqKCogWdzw-IwuRKuNAdPFNukViYA,-117.962735,Adzuna::API::Response::Job,53715.23,53715.23,33.703814,2026-06-08T12:44:32Z,CDL A Truck Drivers,1,"['US', 'California', 'Orange County', 'Fountain Valley']",Adzuna::API::Response::Location,"Fountain Valley, Orange County",Werner Enterprises,Adzuna::API::Response::Company,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,,
https://www.adzuna.com/land/ad/5756410344?se=3GSqgVpj8RGa9O86dppG1Q&utm_medium=api&utm_source=abfa41a4&v=89489F2705E20C82644BA3941C758AF46E8373D6,"Job Description Job Description Why Wells Fargo: Are you looking for more? Find it here. At Wells Fargo, we're more than a financial services leader - we're a global trailblazer committed to driving innovation, empowering communities, and helping our customers succeed. We believe that a meaningful career is much more than just a job - it's about finding all of the elements to help you thrive, in one place. Living the Well Life means you're supported in life, not just work. It means having robus…",5756410344,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0dTcWdWcGo4UkdhOU84NmRwcEcxUSIsImkiOiI1NzU2NDEwMzQ0In0.uuAiyVPREtWoRVfZinjBp0MY_1YWJHTJEOLyOhIOhN4,-75.999097,Adzuna::API::Response::Job,121573.8,121573.8,40.685924,2026-06-08T12:44:32Z,Senior Premier Banker Spring Township Wyomissing PA,1,"['US', 'Pennsylvania', 'Schuylkill County', 'New Ringgold']",Adzuna::API::Response::Location,"New Ringgold, Schuylkill County",WELLS FARGO BANK,Adzuna::API::Response::Company,Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,,
https://www.adzuna.com/land/ad/5756410345?se=3GSqgVpj8RGa9O86dppG1Q&utm_medium=api&utm_source=abfa41a4&v=B7070E765FE31279EB3924D3A34DDCCD42233066,"Job Description Job Description Solo OTR Drivers: 2,000 Miles Per Week On Average. Now with $2,000 Sign On Bonus! True Up Program Available Top 20% of our OTR Drivers earn $1,725 Weekly Earn $83,200 per year on average. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don’t have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family membe…",5756410345,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0dTcWdWcGo4UkdhOU84NmRwcEcxUSIsImkiOiI1NzU2NDEwMzQ1In0.7YXpaP3ZMG7xZHTIKIXhwD8YUuMAYt3Jyo5HNLwbKYA,-78.394169,Adzuna::API::Response::Job,89960.0,0.0,34.786282,2026-06-08T12:44:32Z,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.73k per week,0,"['US', 'North Carolina', 'Sampson County', 'Garland']",Adzuna::API::Response::Location,"Garland, Sampson County",U.S. Xpress - OTR,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
https://www.adzuna.com/land/ad/5756410347?se=3GSqgVpj8RGa9O86dppG1Q&utm_medium=api&utm_source=abfa41a4&v=325527DAC55F7C1B471D654E6872BB1029281D72,"Job Description Job Description Hiring Experienced Professionals Weekly Pay: $1,500.00 – $2,000.00 Driver Type: Company Driver Freight: Dry Van, Reefer, Specialized, Expedited Company Information Renewable Transport Services (RTS) is an award-winning, family-owned trucking company located near downtown Indianapolis, IN. We've built a respected brand you can be proud to represent, with a simple mission: RTS should be the last driving job you ever need. At RTS, you're not a truck number — you're …",5756410347,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0dTcWdWcGo4UkdhOU84NmRwcEcxUSIsImkiOiI1NzU2NDEwMzQ3In0._CeadqZzl71msLcokOLq5Kn2oDpgn6Wc6a51g72ykGI,-81.311499,Adzuna::API::Response::Job,104000.0,78000.0,32.372413,2026-06-08T12:44:32Z,"OTR CDL-A Driver ($1,500 - $2,000 Weekly)",0,"['US', 'Georgia', 'Effingham County', 'Springfield']",Adzuna::API::Response::Location,"Springfield, Effingham County",Renewable Transport Services,Adzuna::API::Response::Company,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,,
https://www.adzuna.com/land/ad/5756410342?se=3GSqgVpj8RGa9O86dppG1Q&utm_medium=api&utm_source=abfa41a4&v=4F2164F1CF6F453F96D6DFB9DEE1F90099A53053,"Job Description Job Description Social Worker / MSW, Hospice Location: Houston, TX Position: Hospice Social Worker Remote/Virtual Position : No Coverage Area: SW Memorial Herman, Katy, and Sugarland Memorial Herman Med Centers Salary: $60,000 - $80,000 Schedule: FT Reimagine Your Career in Hospice Caring for others is more than what you do — it’s who you are. At AccentCare, you’ll join a purpose-driven, collaborative culture that sets the standard for excellence and gives you the trust and tool…",5756410342,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NjQxMDM0MiIsInMiOiIzR1NxZ1ZwajhSR2E5Tzg2ZHBwRzFRIn0.UMM-HFnzDcf1ejUFZGv_zihucMXrdJpfkO14RD1w7d4,-91.568476,Adzuna::API::Response::Job,80000.0,50000.0,43.7633,2026-06-08T12:44:32Z,Social Worker - Hospice MSW,0,"['US', 'Minnesota', 'Houston County', 'Houston']",Adzuna::API::Response::Location,"Houston, Houston County","AccentCare, Inc.",Adzuna::API::Response::Company,Social work Jobs,Adzuna::API::Response::Category,social-work-jobs,,
https://www.adzuna.com/land/ad/5756410346?se=3GSqgVpj8RGa9O86dppG1Q&utm_medium=api&utm_source=abfa41a4&v=F06A71866D0EDB021DFC2413F2358F8661E14F16,"Job Description Job Description Universal Environmental Services is hiring CDL A or B Local Tanker Drivers in Portage, IN . Waste oil recovery drivers will be loading, transporting, and unloading used oil and other liquids. Universal Environmental Services is the leading used oil collector and processing company in the southeastern United States. Covering 24 states and with a growing fleet of more than 300 service and transport trucks, UES collects more than 75 million gallons of used motor oil…",5756410346,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0dTcWdWcGo4UkdhOU84NmRwcEcxUSIsImkiOiI1NzU2NDEwMzQ2In0.AZ2INdOf4vKpSlTR0FNoPzGzEhFYD1PiwjkvN6NGLFA,-87.176146,Adzuna::API::Response::Job,75883.01,75883.01,41.575871,2026-06-08T12:44:32Z,"CDL A or B Local Tanker Drivers in Portage, IN",1,"['US', 'Indiana', 'Porter County', 'Portage']",Adzuna::API::Response::Location,"Portage, Porter County",Universal Environmental Services ,Adzuna::API::Response::Company,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,,
https://www.adzuna.com/land/ad/5756410353?se=3GSqgVpj8RGa9O86dppG1Q&utm_medium=api&utm_source=abfa41a4&v=A3AB6C350342E104B8B045297F132C4AE55E50C6,"Job Description Job Description Solo OTR Drivers: 2,000 Miles Per Week On Average. Now with $2,000 Sign On Bonus! True Up Program Available Top 20% of our OTR Drivers earn $1,725 Weekly Earn $83,200 per year on average. Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don’t have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family membe…",5756410353,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0dTcWdWcGo4UkdhOU84NmRwcEcxUSIsImkiOiI1NzU2NDEwMzUzIn0.GfYuEHnUEvvLvGns8eiPzcTb35CmjEPhvOOWXJE_xO8,-81.168411,Adzuna::API::Response::Job,89960.0,0.0,35.273471,2026-06-08T12:44:32Z,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.73k per week,0,"['US', 'North Carolina', 'Gaston County', 'Groves']",Adzuna::API::Response::Location,"Groves, Gaston County",U.S. Xpress - OTR,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
https://www.adzuna.com/land/ad/5756410349?se=3GSqgVpj8RGa9O86dppG1Q&utm_medium=api&utm_source=abfa41a4&v=7C7710D6B3E91A1D37FCE7EEDFE6E288D9E43262,"Job Description Job Description Degree in Speech-Language Pathology, active SLP license and 1 year of Speech-Language Pathology experience required. Applicants who do not meet these qualifications will not be considered. Are you a passionate Speech-Language Pathologist looking to make a lasting impact in the lives of students? We are seeking a dedicated SLP to provide onsite services to K–12 students in the greater Milton, Florida area. This rewarding school-based opportunity allows you to help…",5756410349,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NjQxMDM0OSIsInMiOiIzR1NxZ1ZwajhSR2E5Tzg2ZHBwRzFRIn0.aOLrLuTMmfOuRajsHF7hsdYGf8JWmfxAlbv1yiI7UXE,-75.309914,Adzuna::API::Response::Job,71390.05,71390.05,38.777612,2026-06-08T12:44:32Z,"School-based Speech Language Pathologist Job- Milton, Florida area",1,"['US', 'Delaware', 'Sussex County', 'Milton']",Adzuna::API::Response::Location,"Milton, Sussex County",Sunbelt Staffing,Adzuna::API::Response::Company,Teaching Jobs,Adzuna::API::Response::Category,teaching-jobs,,
https://www.adzuna.com/land/ad/5756410352?se=3GSqgVpj8RGa9O86dppG1Q&utm_medium=api&utm_source=abfa41a4&v=6A670212582D6F6334E52AA1403C08B7D1D9883C,"Job Description Job Description 2,000 Miles Per Week On Average $4,000 Sign On Bonus True Up Program Available Top 20% of our OTR Drivers earn $1,700 Weekly Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don’t have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family member or friend to be your teammate on the road. Ask about our spon…",5756410352,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0dTcWdWcGo4UkdhOU84NmRwcEcxUSIsImkiOiI1NzU2NDEwMzUyIn0.YYecPhAKVeT9tfTBXZ8YX901pgKFv7JDJ2SsANt8uls,-72.886993,Adzuna::API::Response::Job,88400.0,0.0,41.853413,2026-06-08T12:44:32Z,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.7k per week,0,"['US', 'Connecticut', 'Hartford County', 'Canton']",Adzuna::API::Response::Location,"Canton, Hartford County",U.S. Xpress - OTR,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
https://www.adzuna.com/land/ad/5756410341?se=3GSqgVpj8RGa9O86dppG1Q&utm_medium=api&utm_source=abfa41a4&v=5EBC2DF6482102D3AADDF70141741D52A45C8404,"Job Description Job Description Solo OTR Drivers: 2,000 Miles Per Week On Average. Now with $2,000 Sign On Bonus! Choose Home Time that works for you. Top 20% of our OTR Drivers earn $1,565 Weekly Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don’t have a team partner? We will help you find the right partner with our Team Match program. Or make your own team. Now's the time to bring on a family member or friend to be your …",5756410341,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0dTcWdWcGo4UkdhOU84NmRwcEcxUSIsImkiOiI1NzU2NDEwMzQxIn0.iTlRgrgWhsVR2qiSS-GkhYSzwz8IbxmBP1gMRk2EqVs,-105.510831,Adzuna::API::Response::Job,81640.0,0.0,39.961376,2026-06-08T12:44:32Z,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.57k per week,0,"['US', 'Colorado', 'Boulder County', 'Nederland']",Adzuna::API::Response::Location,"Nederland, Boulder County",U.S. Xpress - OTR,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
https://www.adzuna.com/land/ad/5756410337?se=3GSqgVpj8RGa9O86dppG1Q&utm_medium=api&utm_source=abfa41a4&v=D1605767B49A1BE50F795D0C666C7C06B337E38A,"Job Description Job Description Seeking a Tax Manager with 5 years of public accounting experience, strong multi-state tax expertise, and hands-on experience reviewing complex corporate, partnership, and individual tax returns within a regional or middle-market CPA firm. Roles & Responsibilities: Manage and review complex federal and multi-state tax returns including C-Corp, S-Corp, partnership, and individual returns. Handle consolidated and consolidating tax returns. Oversee tax consulting an…",5756410337,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NjQxMDMzNyIsInMiOiIzR1NxZ1ZwajhSR2E5Tzg2ZHBwRzFRIn0.RQEZ2FZHduLo7LKqdo_TZLmFtDhHDXjmwNdt8O1iDOA,-88.143778,Adzuna::API::Response::Job,130000.0,85000.0,41.760632,2026-06-08T12:44:31Z,Tax Manager,0,"['US', 'Illinois', 'DuPage County', 'Naperville']",Adzuna::API::Response::Location,"Naperville, DuPage County",Synectics Inc,Adzuna::API::Response::Company,Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,,
