created,id,salary_is_predicted,__CLASS__,redirect_url,longitude,adref,description,title,salary_min,salary_max,latitude,company.__CLASS__,company.display_name,category.label,category.tag,category.__CLASS__,location.area,location.display_name,location.__CLASS__,contract_type,contract_time
2026-09-25T13:42:36Z,5898612349,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5898612349?se=kGw6Ogq58RGGQ9u1mQKVdw&utm_medium=api&utm_source=abfa41a4&v=83E06B78122B95EB76709C11D8420936DCF056D5,-89.56409,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia0d3Nk9ncTU4UkdHUTl1MW1RS1ZkdyIsImkiOiI1ODk4NjEyMzQ5In0.7YyF6GielOuPHrVHgwOKdR_YPxU3-ejKao15LvmgXyc,"Genie Healthcare is seeking a travel nurse RN ICU - Intensive Care Unit for a travel nursing job in Peoria, Illinois. Job Description & Requirements Specialty: ICU - Intensive Care Unit Discipline: RN Start Date: 10/12/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Travel Genie Healthcare is looking for a RN to work in Intensive Care Unit (ICU) for a 13 weeks travel assignment located in Peoria, IL for the Shift (3x12hr days, 07:00:00-19:00:00, 12.00-3). Pay an…","Travel ICU RN - $2,437 per week",0.0,126724.0,40.70923,Adzuna::API::Response::Company,Genie Healthcare,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Illinois', 'Peoria County', 'Vets Row']","Vets Row, Peoria County",Adzuna::API::Response::Location,,
2026-09-25T13:42:35Z,5898612335,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5898612335?se=kGw6Ogq58RGGQ9u1mQKVdw&utm_medium=api&utm_source=abfa41a4&v=50A72C4FB8BA2119E19432BBDF840E2B073B989B,-68.802987,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia0d3Nk9ncTU4UkdHUTl1MW1RS1ZkdyIsImkiOiI1ODk4NjEyMzM1In0.pRgVylMbTX78k7IfwclsIPo0UY-AckpC59o28AoB9Tw,"Health Saviours is seeking a travel nurse RN Endoscopy for a travel nursing job in Bangor, Maine. Job Description & Requirements Specialty: Endoscopy Discipline: RN Start Date: 10/26/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Travel JOB REQUIREMENTS Education: ASN Required, BSN preferred License(s): Current Maine RN license or compact license Certifications (s): BLS, ACLS ,IV certification Experience: 1 -3 years preferred About Health Saviours Health Saviou…","Travel Nurse RN - Endoscopy - $2,592 per week",0.0,134784.0,44.826729,Adzuna::API::Response::Company,Health Saviours,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Maine', 'Penobscot County', 'Bangor']","Bangor, Penobscot County",Adzuna::API::Response::Location,,
2026-09-25T13:42:35Z,5898612338,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5898612338?se=kGw6Ogq58RGGQ9u1mQKVdw&utm_medium=api&utm_source=abfa41a4&v=1DC64264BBEFDA2D4ED57DA924FA3875EA0CD895,-89.56409,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia0d3Nk9ncTU4UkdHUTl1MW1RS1ZkdyIsImkiOiI1ODk4NjEyMzM4In0.L10ttt0nh32bziaa4N5G9uMHJ1pib7gSiWZUUTuMcVQ,"Care Career is seeking a travel nurse RN Neuro ICU for a travel nursing job in Peoria, Illinois. Job Description & Requirements Specialty: Neuro ICU Discipline: RN Start Date: 10/12/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Travel Neuroscience ICU registered nurses (RNs) provide care to meet the needs of the neuromedical and neurosurgical patients who are critically ill with or without multisystems dysfunction. The Neuroscience ICU nurse provides close obs…","Travel Neuro ICU RN - $2,509 per week",0.0,130468.0,40.70923,Adzuna::API::Response::Company,Care Career,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Illinois', 'Peoria County', 'Vets Row']","Vets Row, Peoria County",Adzuna::API::Response::Location,,
2026-09-25T13:42:35Z,5898612340,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5898612340?se=kGw6Ogq58RGGQ9u1mQKVdw&utm_medium=api&utm_source=abfa41a4&v=0AE695515DA253D495BFB8D4C24C08D0D3599C32,-89.56409,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5ODYxMjM0MCIsInMiOiJrR3c2T2dxNThSR0dROXUxbVFLVmR3In0.zbft7JgM7wODIeHlYOmQ8EID_R_95qMVQCMXYqEsob4,"GetMed Staffing, Inc. is seeking a travel nurse RN ICU - Intensive Care Unit for a travel nursing job in Peoria, Illinois. Job Description & Requirements Specialty: ICU - Intensive Care Unit Discipline: RN Start Date: 10/12/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Travel GetMed Staffing is searching for a strong ICU RN to assist our traveler-friendly client. A minimum of 1-2 years of experience is required. Traveling with GetMed Staffing offers the unique…","Travel ICU RN - $2,221 per week",0.0,115492.0,40.70923,Adzuna::API::Response::Company,"GetMed Staffing, Inc.",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Illinois', 'Peoria County', 'Vets Row']","Vets Row, Peoria County",Adzuna::API::Response::Location,,
2026-09-25T13:42:35Z,5898612334,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5898612334?se=kGw6Ogq58RGGQ9u1mQKVdw&utm_medium=api&utm_source=abfa41a4&v=3A84B1D40585929EC6EFF32AEDF24F9AF2D02A69,-82.588423,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5ODYxMjMzNCIsInMiOiJrR3c2T2dxNThSR0dROXUxbVFLVmR3In0.Mr6mx6H6kkIIfBFXVBaNNxAVZVWPw6eBtKXwuHok2PM,"GetMed Staffing, Inc. is seeking a travel nurse RN Med Surg / Telemetry for a travel nursing job in Easley, South Carolina. Job Description & Requirements Specialty: Med Surg / Telemetry Discipline: RN Start Date: 10/19/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Travel GetMed Staffing is searching for a strong Telemetry RN to assist our traveler-friendly client. A minimum of 1-2 years of experience is required. Traveling with GetMed Staffing offers the uniq…","Travel MS/Tele RN - $1,628 per week",0.0,84656.0,34.857506,Adzuna::API::Response::Company,"GetMed Staffing, Inc.",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'South Carolina', 'Pickens County', 'Easley']","Easley, Pickens County",Adzuna::API::Response::Location,,
2026-09-25T13:42:35Z,5898612333,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5898612333?se=kGw6Ogq58RGGQ9u1mQKVdw&utm_medium=api&utm_source=abfa41a4&v=59635788DB2BAAB308525D235E3529548272E4E8,-78.758326,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia0d3Nk9ncTU4UkdHUTl1MW1RS1ZkdyIsImkiOiI1ODk4NjEyMzMzIn0.9bGcRg7WM39aMJMDDWcqHCtdQ211UM5oLp7U92li-7E,"Prime Staffing is seeking a travel nurse RN Med Surg / Telemetry for a travel nursing job in Du Bois, Pennsylvania. Job Description & Requirements Specialty: Med Surg / Telemetry Discipline: RN Start Date: 10/19/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours Employment Type: Travel Prime Staffing Job ID 38251150. Pay package is based on 12 hour shifts and 36.0 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: RN:Med Surg/Telemet…","Travel Med Surg Telemetry RN - $2,142 per week",0.0,111384.0,41.121012,Adzuna::API::Response::Company,Prime Staffing,HR & Recruitment Jobs,hr-jobs,Adzuna::API::Response::Category,"['US', 'Pennsylvania', 'Clearfield County', 'Du Bois']","Du Bois, Clearfield County",Adzuna::API::Response::Location,,
2026-09-25T13:42:35Z,5898612336,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5898612336?se=kGw6Ogq58RGGQ9u1mQKVdw&utm_medium=api&utm_source=abfa41a4&v=0B51CE53506B018DF2AF0C290CC77679FFD29DDD,-78.194305,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5ODYxMjMzNiIsInMiOiJrR3c2T2dxNThSR0dROXUxbVFLVmR3In0.72jFdARmHXrPuGYEhyyiS95X4QHvgRYG7i-VASNEMdM,"PRIDE Health is seeking a travel nurse RN ICU - Intensive Care Unit for a travel nursing job in Batavia, New York. Job Description & Requirements Specialty: ICU - Intensive Care Unit Discipline: RN Start Date: 10/19/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel PRIDE Health Job ID 19217713. Pay package is based on 12 hour shifts and 36.0 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: RN:ICU,19…","Travel ICU RN - $2,347 per week",0.0,122044.0,42.996891,Adzuna::API::Response::Company,Pride Health,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'New York', 'Genesee County', 'Batavia']","Batavia, Genesee County",Adzuna::API::Response::Location,,
2026-09-25T13:42:34Z,5898612331,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5898612331?se=kGw6Ogq58RGGQ9u1mQKVdw&utm_medium=api&utm_source=abfa41a4&v=1D5AF4C36FD6A82104D15D53F179D2391C5AB5E6,-89.56409,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5ODYxMjMzMSIsInMiOiJrR3c2T2dxNThSR0dROXUxbVFLVmR3In0.cZMn9N0Gp3RxFuFmaBzAcRqNjCbHh5LvD-JvmCEUgGQ,"Care Career is seeking a travel nurse RN Med Surg for a travel nursing job in Peoria, Illinois. Job Description & Requirements Specialty: Med Surg Discipline: RN Start Date: 10/12/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel The Telemetry Nurse carries out patient assignments and assumes primary care responsibilities that promote health, prevent illness, restore health, and ease suffering for patients released from intensive care, but still require c…","Travel Neuro Med-Surg Acute RN - $2,383 per week",0.0,123916.0,40.70923,Adzuna::API::Response::Company,Care Career,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Illinois', 'Peoria County', 'Vets Row']","Vets Row, Peoria County",Adzuna::API::Response::Location,,
2026-09-25T13:42:34Z,5898612328,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5898612328?se=kGw6Ogq58RGGQ9u1mQKVdw&utm_medium=api&utm_source=abfa41a4&v=D53A4117B72FE81842D31E4D08C5FC37A82A4465,-89.56409,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5ODYxMjMyOCIsInMiOiJrR3c2T2dxNThSR0dROXUxbVFLVmR3In0.kxZGRUWPJYAMN4feZyJ7DpUK0lreahPKaSOXYTKJprQ,"American Traveler is seeking a travel nurse RN Med Surg / Telemetry for a travel nursing job in Peoria, Illinois. Job Description & Requirements Specialty: Med Surg / Telemetry Discipline: RN Start Date: 10/12/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Assignment Overview Shift: Nights, 3x12hrs Hours: 36 hrs/wk Start Date: Oct 12, 2026 Length: 13 weeks Openings: 1 Description American Traveler is hiring a Med/Surg Neuro RN for a 13-week night shift…","Travel Med Surg Neuro RN - $2,347 per week",0.0,122044.0,40.70923,Adzuna::API::Response::Company,American Traveler,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Illinois', 'Peoria County', 'Vets Row']","Vets Row, Peoria County",Adzuna::API::Response::Location,,
2026-09-25T13:42:34Z,5898612329,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5898612329?se=kGw6Ogq58RGGQ9u1mQKVdw&utm_medium=api&utm_source=abfa41a4&v=541F22CC03D52724C60F216134C5E71853EBCB4E,-89.56409,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5ODYxMjMyOSIsInMiOiJrR3c2T2dxNThSR0dROXUxbVFLVmR3In0.k_MpED7Q1gieWmIDd7__Demf9ZgBUkKPtPuLXVyj_MM,"American Traveler is seeking a travel nurse RN Med Surg / Telemetry for a travel nursing job in Peoria, Illinois. Job Description & Requirements Specialty: Med Surg / Telemetry Discipline: RN Start Date: 10/12/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Assignment Overview Shift: Nights, 3x12hrs Hours: 36 hrs/wk Start Date: Oct 12, 2026 Length: 13 weeks Openings: 1 Description American Traveler is hiring an experienced Med/Surg-Neuro RN for a 13-wee…","Travel Med Surg Neuro RN - $2,347 per week",0.0,122044.0,40.70923,Adzuna::API::Response::Company,American Traveler,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Illinois', 'Peoria County', 'Vets Row']","Vets Row, Peoria County",Adzuna::API::Response::Location,,
2026-09-25T13:42:33Z,5898612310,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5898612310?se=kGw6Ogq58RGGQ9u1mQKVdw&utm_medium=api&utm_source=abfa41a4&v=A5E49CFC4C0DD18754B064C2EB33B3C0ECBEAF12,-89.56409,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5ODYxMjMxMCIsInMiOiJrR3c2T2dxNThSR0dROXUxbVFLVmR3In0.Nd4PsxRvfNnPhIPdkOQnwRbRXECU4rhAGc8J2hE7SfA,"GHR Healthcare is seeking a travel nurse RN Med Surg for a travel nursing job in Peoria, Illinois. Job Description & Requirements Specialty: Med Surg Discipline: RN Start Date: 10/12/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours Employment Type: Travel Travel Registered Nurse (RN) – Telemetry/Cardiothoracic Nursing in Peoria, Illinois Position Overview Experienced Travel Registered Nurses (RNs) are invited to apply for a 13-week telemetry nursing assignment in Peoria, Illinois. This…","Travel Neuro Med-Surg Acute RN - $2,394 per week",0.0,124488.0,40.70923,Adzuna::API::Response::Company,GHR Healthcare,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Illinois', 'Peoria County', 'Vets Row']","Vets Row, Peoria County",Adzuna::API::Response::Location,,
2026-09-25T13:42:33Z,5898612313,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5898612313?se=kGw6Ogq58RGGQ9u1mQKVdw&utm_medium=api&utm_source=abfa41a4&v=10752DD1130BEF57CE83ADF7611EBFA78D65CC93,-82.286233,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5ODYxMjMxMyIsInMiOiJrR3c2T2dxNThSR0dROXUxbVFLVmR3In0.ppzB5vikA40zs87Ux1tuEbdDSh5wtU7UlPYDg29P8Mc,"Genie Healthcare is seeking a travel nurse RN Med Surg / Telemetry for a travel nursing job in Simpsonville, South Carolina. Job Description & Requirements Specialty: Med Surg / Telemetry Discipline: RN Start Date: 10/19/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Genie Healthcare is looking for a RN to work in Med Surg / Telemetry for a 13 weeks travel assignment located in Simpsonville, SC for the Shift (3x12 nights, 19:00:00-07:00:00, 12.00-3). P…","Travel Med Surg Tele RN - $1,870 per week",0.0,97240.0,34.707245,Adzuna::API::Response::Company,Genie Healthcare,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'South Carolina', 'Greenville County', 'Simpsonville']","Simpsonville, Greenville County",Adzuna::API::Response::Location,,
2026-09-25T13:42:33Z,5898612311,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5898612311?se=kGw6Ogq58RGGQ9u1mQKVdw&utm_medium=api&utm_source=abfa41a4&v=28C1DAA44FC301EF8CEBF6D05EA2F3FB5EA49D45,-81.6331,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5ODYxMjMxMSIsInMiOiJrR3c2T2dxNThSR0dROXUxbVFLVmR3In0.Q490hJrs8-Fd8gTJcThvUPDzmOvPWe1eDfnznCSnrtA,"Health Advocates Network - Nursing is seeking a travel nurse RN Med Surg for a travel nursing job in Jacksonville, Florida. Job Description & Requirements Specialty: Med Surg Discipline: RN Start Date: 10/18/2026 Duration: 12 weeks 36 hours per week Shift: 12 hours, days Employment Type: Travel Health Advocates Network - Nursing Job ID 747390. Pay package is based on 12 hour shifts and 36.0 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title:…","Travel Nurse RN - Med Surg - $1,897 per week",0.0,98644.0,30.3073,Adzuna::API::Response::Company,Health Advocates Network - Nursing,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Florida', 'Duval County', 'Jacksonville']","Jacksonville, Duval County",Adzuna::API::Response::Location,,
2026-09-25T13:42:33Z,5898612315,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5898612315?se=kGw6Ogq58RGGQ9u1mQKVdw&utm_medium=api&utm_source=abfa41a4&v=390E920891BFFA762A3D26EA430BF8CF81C18C94,-89.9796,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia0d3Nk9ncTU4UkdHUTl1MW1RS1ZkdyIsImkiOiI1ODk4NjEyMzE1In0.ehEw-dKrBBFUQeE0lYRIFrsqmHcY7v5srmxQCYNAW9Q,"OneStaff Medical is seeking a travel nurse RN Telemetry for a travel nursing job in Red Bud, Illinois. Job Description & Requirements Specialty: Telemetry Discipline: RN Start Date: 10/12/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel About OneStaff Medical You deserve a partner that is working for you. Be bold and let us do just that. We’ll take care of you while you are away from your own “home base” in every way we can, and ideally do more than you …","Travel Nurse RN - Telemetry - $2,200 per week",0.0,114400.0,38.1792,Adzuna::API::Response::Company,OneStaff Medical,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Illinois', 'Randolph County', 'Red Bud']","Red Bud, Randolph County",Adzuna::API::Response::Location,,
2026-09-25T13:42:33Z,5898612318,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5898612318?se=kGw6Ogq58RGGQ9u1mQKVdw&utm_medium=api&utm_source=abfa41a4&v=EC35F2BE51CF37F9A2C3FC7657D80CA904943006,-122.405886,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia0d3Nk9ncTU4UkdHUTl1MW1RS1ZkdyIsImkiOiI1ODk4NjEyMzE4In0.wxzI0-btHoYT7heJkoTUC-F_Sje0Klm2w40Lo7NkP3I,"First Connect Health is seeking a travel nurse RN ICU - Intensive Care Unit for a travel nursing job in Redding, California. Job Description & Requirements Specialty: ICU - Intensive Care Unit Discipline: RN Start Date: 10/19/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Travel 1185097 Minimum 2 years of experience working as ICU RN ACLS, BLS Certification, COVID Vaccine Required (Certification), NIHSS, PALS Preferred About First Connect Health At First Connec…","Travel Nurse RN - ICU - Intensive Care Unit - $2,779 per week",0.0,144508.0,40.559444,Adzuna::API::Response::Company,First Connect Health,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'California', 'Shasta County', 'Keswick']","Keswick, Shasta County",Adzuna::API::Response::Location,,
2026-09-25T13:42:33Z,5898612321,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5898612321?se=kGw6Ogq58RGGQ9u1mQKVdw&utm_medium=api&utm_source=abfa41a4&v=CB82E5044EDD9E1689D01566FB9C7FFFB85550B6,-106.64425,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia0d3Nk9ncTU4UkdHUTl1MW1RS1ZkdyIsImkiOiI1ODk4NjEyMzIxIn0.pjBKOCTJMB8e1vtH8yOpY-gLy79-GtB534NfTIxZfCI,"American Traveler is seeking a travel Home Health Occupational Therapist for a travel job in Albuquerque, New Mexico. Job Description & Requirements Specialty: Occupational Therapist Discipline: Therapy Start Date: 10/26/2026 Duration: 13 weeks 40 hours per week Shift: 8 hours, days Employment Type: Travel Assignment Overview Shift: Days, 5x8hrs Hours: 40 hrs/wk Start Date: Oct 26, 2026 Length: 13 weeks Openings: 1 Description American Traveler is hiring an Occupational Therapist for a Home Hea…","Travel Occupational Therapist - Home Health - $2,398 per week",0.0,124696.0,35.19955,Adzuna::API::Response::Company,American Traveler,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'New Mexico', 'Bernalillo County', 'Alameda']","Alameda, Bernalillo County",Adzuna::API::Response::Location,,
2026-09-25T13:42:33Z,5898612312,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5898612312?se=kGw6Ogq58RGGQ9u1mQKVdw&utm_medium=api&utm_source=abfa41a4&v=492650D9A6D2297F951208563DE8529D6DA315EA,-89.56409,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia0d3Nk9ncTU4UkdHUTl1MW1RS1ZkdyIsImkiOiI1ODk4NjEyMzEyIn0.vfk81Y_sYKN0W2Ww86yo2ht390LER_ylbs-TcRW8jyE,"Nightingale Nurses is seeking a travel nurse RN Neuro ICU for a travel nursing job in Peoria, Illinois. Job Description & Requirements Specialty: Neuro ICU Discipline: RN Start Date: 10/12/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Travel About Nightingale Nurses the first name in travel nursing You may not realize it, but as an RN with real world hospital experience, you are legendary. To the lives you’ve helped save, the patients you’ve cared for, and to …","Travel Neuro ICU RN - $2,396 per week",0.0,124592.0,40.70923,Adzuna::API::Response::Company,Nightingale Nurses,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Illinois', 'Peoria County', 'Vets Row']","Vets Row, Peoria County",Adzuna::API::Response::Location,,
2026-09-25T13:42:33Z,5898612314,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5898612314?se=kGw6Ogq58RGGQ9u1mQKVdw&utm_medium=api&utm_source=abfa41a4&v=4C331E1BEC3B3572B7411ABC05385D28EF53719D,-103.659252,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia0d3Nk9ncTU4UkdHUTl1MW1RS1ZkdyIsImkiOiI1ODk4NjEyMzE0In0.X3O8uySo6Sb9i62-yZdH7HwMofjkRHRU_8qYWeRl2I4,"LanceSoft is seeking a travel nurse RN Med Surg for a travel nursing job in Scottsbluff, Nebraska. Job Description & Requirements Specialty: Med Surg Discipline: RN Start Date: ASAP Duration: 13 weeks 36 hours per week Shift: 12 hours, rotating Employment Type: Travel LanceSoft Job ID j976h6gp7amvk3fp28znywe0qd8f3x4z. Pay package is based on 12 hour shifts and 36 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: RN Med Surg About LanceSoft…","Travel Med Surg RN - $2,400 per week",0.0,124800.0,41.866986,Adzuna::API::Response::Company,LanceSoft,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Nebraska', 'Scotts Bluff County', 'Scottsbluff']","Scottsbluff, Scotts Bluff County",Adzuna::API::Response::Location,,
2026-09-25T13:42:32Z,5898612308,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5898612308?se=kGw6Ogq58RGGQ9u1mQKVdw&utm_medium=api&utm_source=abfa41a4&v=1A039646D53084E216E51B230A352C2EBA315F17,-97.166562,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5ODYxMjMwOCIsInMiOiJrR3c2T2dxNThSR0dROXUxbVFLVmR3In0.ft93vUuDpnwqCLY6nkBOsWy2VOqpYr6I5FeHm1Wl6BA,"Care Career is seeking a travel nurse RN Med Surg for a travel nursing job in Wichita, Kansas. Job Description & Requirements Specialty: Med Surg Discipline: RN Start Date: 11/01/2026 Duration: 13 weeks 48 hours per week Shift: 12 hours, days Employment Type: Travel Care Career Job ID 38251606. Pay package is based on 12 hour shifts and 48.0 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: RN Med Surg About Care Career Care Career brings …","Travel Medical Surgical RN - $2,983 per week",0.0,155116.0,37.640644,Adzuna::API::Response::Company,Care Career,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Kansas', 'Butler County', 'Andover']","Andover, Butler County",Adzuna::API::Response::Location,,
2026-09-25T13:42:32Z,5898612304,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5898612304?se=kGw6Ogq58RGGQ9u1mQKVdw&utm_medium=api&utm_source=abfa41a4&v=6B378B172A72E208527B37168B5C667C341C5894,-122.5059,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5ODYxMjMwNCIsInMiOiJrR3c2T2dxNThSR0dROXUxbVFLVmR3In0.upzTLm3IVegRIAjtUhwHRax0nlj78A9BSL5uMEIzpnA,"Solomon Page is seeking a travel nurse RN ICU - Intensive Care Unit for a travel nursing job in San Rafael, California. Job Description & Requirements Specialty: ICU - Intensive Care Unit Discipline: RN Start Date: 10/26/2026 Duration: 12 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Our client is looking to add a Registered Nurse to their team. Job Details: Location: San Rafael, California Duration: 12 Weeks Start Date: 10/26/2026 Shift: 3x12 Nights Estimated Gross We…","Travel ICU RN - $3,213 per week",0.0,167076.0,37.9811,Adzuna::API::Response::Company,Solomon Page,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'California', 'Marin County', 'San Rafael']","San Rafael, Marin County",Adzuna::API::Response::Location,,
2026-09-25T13:42:32Z,5898612302,0,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5898612302?se=kGw6Ogq58RGGQ9u1mQKVdw&utm_medium=api&utm_source=abfa41a4&v=5F33353CDD2C02C27B735DA86EDA5EFACB5D3C0A,-81.6331,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia0d3Nk9ncTU4UkdHUTl1MW1RS1ZkdyIsImkiOiI1ODk4NjEyMzAyIn0.Zd-V2NHyQNuPhZcLxVH_JhmOr_Gk5EFxI8xr8AjH1IU,"Synergy Medical Staffing is seeking a travel nurse RN Telemetry for a travel nursing job in Jacksonville, Florida. Job Description & Requirements Specialty: Telemetry Discipline: RN Start Date: 10/11/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Travel Travel, RN - Tele Location: Jacksonville, Florida Shift: 3x12 Days, 07:00:00-19:00:00, 12.00-3 Duration 13 Weeks When you join Synergy Medical Staffing, you’ll have a dedicated recruiter helping you at all times…","Travel Telemetry RN - $1,987 per week",0.0,103324.0,30.3073,Adzuna::API::Response::Company,Synergy Medical Staffing,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Florida', 'Duval County', 'Jacksonville']","Jacksonville, Duval County",Adzuna::API::Response::Location,,
