created,id,adref,description,salary_max,longitude,salary_is_predicted,__CLASS__,salary_min,latitude,redirect_url,title,category.tag,category.__CLASS__,category.label,location.display_name,location.__CLASS__,location.area,company.__CLASS__,company.display_name,contract_time,contract_type
2026-05-30T10:41:14Z,5745658144,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NTY1ODE0NCIsInMiOiJmc1VrTURaYzhSR2JHdlctYmNDY0hBIn0.M-9cdNceW87JYPKymMnsnqzFdGyN_hVNW2krLXEEBD8,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",70000.0,-76.533695,0,Adzuna::API::Response::Job,0.0,38.982355,https://www.adzuna.com/land/ad/5745658144?se=fsUkMDZc8RGbGvW-bcCcHA&utm_medium=api&utm_source=abfa41a4&v=F5C676C873B90AC832DE28CFC0168BB25BEC3B6C,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Annapolis, Anne Arundel County",Adzuna::API::Response::Location,"['US', 'Maryland', 'Anne Arundel County', 'Annapolis']",Adzuna::API::Response::Company,U.S. Xpress - Dedicated,full_time,
2026-05-30T10:41:14Z,5745658146,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NTY1ODE0NiIsInMiOiJmc1VrTURaYzhSR2JHdlctYmNDY0hBIn0.wxTmxMNXtt_m0zfaHC_oGHwy25dl5sOqCLXyR06-twI,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",70000.0,-85.152432,0,Adzuna::API::Response::Job,0.0,41.071517,https://www.adzuna.com/land/ad/5745658146?se=fsUkMDZc8RGbGvW-bcCcHA&utm_medium=api&utm_source=abfa41a4&v=FDD0BA9F745737546ECD5FB9BE1E8C7B166D85CD,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Fort Wayne, Allen County",Adzuna::API::Response::Location,"['US', 'Indiana', 'Allen County', 'Fort Wayne']",Adzuna::API::Response::Company,U.S. Xpress - Dedicated,full_time,
2026-05-30T10:41:14Z,5745658138,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZnNVa01EWmM4UkdiR3ZXLWJjQ2NIQSIsImkiOiI1NzQ1NjU4MTM4In0.r1vd5kBBpNjw_UbuFwSZiFQ9dJP2sPTjwkjMHea-7To,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",70000.0,-85.65582,0,Adzuna::API::Response::Job,0.0,42.96324,https://www.adzuna.com/land/ad/5745658138?se=fsUkMDZc8RGbGvW-bcCcHA&utm_medium=api&utm_source=abfa41a4&v=E875E91C98CEFAF45FC77DDA090DE9AA73998C1D,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Grand Rapids, Kent County",Adzuna::API::Response::Location,"['US', 'Michigan', 'Kent County', 'Grand Rapids']",Adzuna::API::Response::Company,U.S. Xpress - Dedicated,full_time,
2026-05-30T10:41:14Z,5745658135,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZnNVa01EWmM4UkdiR3ZXLWJjQ2NIQSIsImkiOiI1NzQ1NjU4MTM1In0.zCmJAVr4s8ja_lxN0RbqHOspNKRFgCr9tXAz0C72Cm0,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",70000.0,-76.533695,0,Adzuna::API::Response::Job,0.0,38.982355,https://www.adzuna.com/land/ad/5745658135?se=fsUkMDZc8RGbGvW-bcCcHA&utm_medium=api&utm_source=abfa41a4&v=FB8F3903D24211994D78A4B9AD503D2458CD15F6,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Annapolis, Anne Arundel County",Adzuna::API::Response::Location,"['US', 'Maryland', 'Anne Arundel County', 'Annapolis']",Adzuna::API::Response::Company,U.S. Xpress - Dedicated,full_time,
2026-05-30T10:41:14Z,5745658117,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZnNVa01EWmM4UkdiR3ZXLWJjQ2NIQSIsImkiOiI1NzQ1NjU4MTE3In0.-sa-_6jkM4GxeTRCAPd0OEcf5vq58RoPIhOrvaI7e4w,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",70000.0,-86.156516,0,Adzuna::API::Response::Job,0.0,39.772249,https://www.adzuna.com/land/ad/5745658117?se=fsUkMDZc8RGbGvW-bcCcHA&utm_medium=api&utm_source=abfa41a4&v=7603C61107CF56868BA911A9DBBFD6C361932448,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Indianapolis, Marion County",Adzuna::API::Response::Location,"['US', 'Indiana', 'Marion County', 'Indianapolis']",Adzuna::API::Response::Company,U.S. Xpress - Dedicated,full_time,
2026-05-30T10:41:14Z,5745658143,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NTY1ODE0MyIsInMiOiJmc1VrTURaYzhSR2JHdlctYmNDY0hBIn0.u17Z2cNOQESs5Mn8Cypd_IHjvtcTtvhclWARnT4JNgc,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",70000.0,-85.65582,0,Adzuna::API::Response::Job,0.0,42.96324,https://www.adzuna.com/land/ad/5745658143?se=fsUkMDZc8RGbGvW-bcCcHA&utm_medium=api&utm_source=abfa41a4&v=C43C70E49A931FAB84A50F7251A9D0BE579F66C0,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Grand Rapids, Kent County",Adzuna::API::Response::Location,"['US', 'Michigan', 'Kent County', 'Grand Rapids']",Adzuna::API::Response::Company,U.S. Xpress - Dedicated,full_time,
2026-05-30T10:41:14Z,5745658152,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZnNVa01EWmM4UkdiR3ZXLWJjQ2NIQSIsImkiOiI1NzQ1NjU4MTUyIn0.E8CD8gR0_vWoIZtFFGOTWzx9YP_bnUhfhRwO_ql3GUM,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",70000.0,-76.331325,0,Adzuna::API::Response::Job,0.0,40.030868,https://www.adzuna.com/land/ad/5745658152?se=fsUkMDZc8RGbGvW-bcCcHA&utm_medium=api&utm_source=abfa41a4&v=D71CF5715B1400BB9BC21A1E579087FCB1624D33,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Bausman, Lancaster County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Lancaster County', 'Bausman']",Adzuna::API::Response::Company,U.S. Xpress - Dedicated,full_time,
2026-05-30T10:41:14Z,5745658130,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NTY1ODEzMCIsInMiOiJmc1VrTURaYzhSR2JHdlctYmNDY0hBIn0.TjoVuQNurlPLz1iQ0JFyGS4VB2ktPdhHi06-J_Vzyyk,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",70000.0,-85.152432,0,Adzuna::API::Response::Job,0.0,41.071517,https://www.adzuna.com/land/ad/5745658130?se=fsUkMDZc8RGbGvW-bcCcHA&utm_medium=api&utm_source=abfa41a4&v=73E282A575299C8F8C3B7AB398E9F13EE8B508ED,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Fort Wayne, Allen County",Adzuna::API::Response::Location,"['US', 'Indiana', 'Allen County', 'Fort Wayne']",Adzuna::API::Response::Company,U.S. Xpress - Dedicated,full_time,
2026-05-30T10:41:14Z,5745658133,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NTY1ODEzMyIsInMiOiJmc1VrTURaYzhSR2JHdlctYmNDY0hBIn0.x0Tgmxxu0qi26sp4tQjhsEQf3paYMr520B6XzjtuwyA,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",70000.0,-83.690106,0,Adzuna::API::Response::Job,0.0,43.014251,https://www.adzuna.com/land/ad/5745658133?se=fsUkMDZc8RGbGvW-bcCcHA&utm_medium=api&utm_source=abfa41a4&v=64D0BA805E663D2D09CA6EF63BEF78E6CF5E7504,CDL-A Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Flint, Genesee County",Adzuna::API::Response::Location,"['US', 'Michigan', 'Genesee County', 'Flint']",Adzuna::API::Response::Company,U.S. Xpress - Dedicated,full_time,
2026-05-30T10:41:14Z,5745658123,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NTY1ODEyMyIsInMiOiJmc1VrTURaYzhSR2JHdlctYmNDY0hBIn0.g-5qqZbdOr3Ah9oHb9THsSwOPQy1rYYlrXy5z6JtLiU,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",70000.0,-85.65582,0,Adzuna::API::Response::Job,0.0,42.96324,https://www.adzuna.com/land/ad/5745658123?se=fsUkMDZc8RGbGvW-bcCcHA&utm_medium=api&utm_source=abfa41a4&v=EDBFD4A31D3F7FEF1BE731144F03E4B067D66BB6,CDL-A Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Grand Rapids, Kent County",Adzuna::API::Response::Location,"['US', 'Michigan', 'Kent County', 'Grand Rapids']",Adzuna::API::Response::Company,U.S. Xpress - Dedicated,full_time,
2026-05-30T10:41:14Z,5745658129,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NTY1ODEyOSIsInMiOiJmc1VrTURaYzhSR2JHdlctYmNDY0hBIn0.7N4BovBm6QQu9W91TTaWwDQl-qH2aYa6Xkp4Wag02-E,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",70000.0,-84.388176,0,Adzuna::API::Response::Job,0.0,33.747434,https://www.adzuna.com/land/ad/5745658129?se=fsUkMDZc8RGbGvW-bcCcHA&utm_medium=api&utm_source=abfa41a4&v=BDEB83B0923A688C41CDF6223C94B540B478FFD5,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Northlake, DeKalb County",Adzuna::API::Response::Location,"['US', 'Georgia', 'DeKalb County', 'Northlake']",Adzuna::API::Response::Company,U.S. Xpress - Dedicated,full_time,
2026-05-30T10:41:14Z,5745658126,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZnNVa01EWmM4UkdiR3ZXLWJjQ2NIQSIsImkiOiI1NzQ1NjU4MTI2In0.waGr2nWVG9MgXPQbX4hMrZz_78oAVgIZN1vdVthSKUg,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",70000.0,-85.152432,0,Adzuna::API::Response::Job,0.0,41.071517,https://www.adzuna.com/land/ad/5745658126?se=fsUkMDZc8RGbGvW-bcCcHA&utm_medium=api&utm_source=abfa41a4&v=3AFF64E8B85A0435856C39B29747AC2BF986A194,Dedicated CDL-A Company Driver - 1-5mo EXP Required - Dry Van - $70k per year - U.S. Xpress - Dedicated,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Fort Wayne, Allen County",Adzuna::API::Response::Location,"['US', 'Indiana', 'Allen County', 'Fort Wayne']",Adzuna::API::Response::Company,U.S. Xpress - Dedicated,full_time,
2026-05-30T10:41:14Z,5745658134,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NTY1ODEzNCIsInMiOiJmc1VrTURaYzhSR2JHdlctYmNDY0hBIn0.eFI2CVJiLayvlC8yS0xP5YMqOBGejcuD-p6Pkm4JVXA,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",70000.0,-84.388176,0,Adzuna::API::Response::Job,0.0,33.747434,https://www.adzuna.com/land/ad/5745658134?se=fsUkMDZc8RGbGvW-bcCcHA&utm_medium=api&utm_source=abfa41a4&v=EA15E5892CADD7E6F6B9233436FBB61BB9B23439,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Northlake, DeKalb County",Adzuna::API::Response::Location,"['US', 'Georgia', 'DeKalb County', 'Northlake']",Adzuna::API::Response::Company,U.S. Xpress - Dedicated,full_time,
2026-05-30T10:41:14Z,5745658136,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZnNVa01EWmM4UkdiR3ZXLWJjQ2NIQSIsImkiOiI1NzQ1NjU4MTM2In0.IFvXCUZHNHl4hPgQP8dSNIUb0u2VV96HcRfxSRhSZ3k,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",70000.0,-86.208032,0,Adzuna::API::Response::Job,0.0,41.714168,https://www.adzuna.com/land/ad/5745658136?se=fsUkMDZc8RGbGvW-bcCcHA&utm_medium=api&utm_source=abfa41a4&v=08E6B7618FED10B70132B78BB9E388D259D69FA1,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Notre Dame, St. Joseph County",Adzuna::API::Response::Location,"['US', 'Indiana', 'St. Joseph County', 'Notre Dame']",Adzuna::API::Response::Company,U.S. Xpress - Dedicated,full_time,
2026-05-30T10:41:14Z,5745658118,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NTY1ODExOCIsInMiOiJmc1VrTURaYzhSR2JHdlctYmNDY0hBIn0.fL0tiDgtJ1wgxeQR9y2kYUpuqRLma15iYfxgm7vhOC8,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",70000.0,-76.60944,0,Adzuna::API::Response::Job,0.0,39.29688,https://www.adzuna.com/land/ad/5745658118?se=fsUkMDZc8RGbGvW-bcCcHA&utm_medium=api&utm_source=abfa41a4&v=3EFE4DA0F15D64E268A02DF70CEA8264BBFF5476,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"East Case, Baltimore",Adzuna::API::Response::Location,"['US', 'Maryland', 'Baltimore County', 'Baltimore', 'East Case']",Adzuna::API::Response::Company,U.S. Xpress - Dedicated,full_time,
2026-05-30T10:41:14Z,5745658147,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NTY1ODE0NyIsInMiOiJmc1VrTURaYzhSR2JHdlctYmNDY0hBIn0.VfRsBnSwy64btYNDOP5ugAF2QtXNGvLxsi50C2f2mfE,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",70000.0,-77.4347,0,Adzuna::API::Response::Job,0.0,37.5423,https://www.adzuna.com/land/ad/5745658147?se=fsUkMDZc8RGbGvW-bcCcHA&utm_medium=api&utm_source=abfa41a4&v=2F4902EFE10B94CF7B4E8AFED6E29D7074EB2D03,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Capitol, Richmond",Adzuna::API::Response::Location,"['US', 'Virginia', 'Richmond County', 'Richmond', 'Capitol']",Adzuna::API::Response::Company,U.S. Xpress - Dedicated,full_time,
2026-05-30T10:41:14Z,5745658120,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZnNVa01EWmM4UkdiR3ZXLWJjQ2NIQSIsImkiOiI1NzQ1NjU4MTIwIn0.FvRxj9bXdptx-tYcb21sV_9czpOVhkUJworE5vW89L0,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",70000.0,-76.60944,0,Adzuna::API::Response::Job,0.0,39.29688,https://www.adzuna.com/land/ad/5745658120?se=fsUkMDZc8RGbGvW-bcCcHA&utm_medium=api&utm_source=abfa41a4&v=F20A3EBF458CD1C6EC26B5E7E33B1ED161825780,Dedicated CDL-A Company Driver - 1-5mo EXP Required - Dry Van - $70k per year - U.S. Xpress - Dedicated,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"East Case, Baltimore",Adzuna::API::Response::Location,"['US', 'Maryland', 'Baltimore County', 'Baltimore', 'East Case']",Adzuna::API::Response::Company,U.S. Xpress - Dedicated,full_time,
2026-05-30T10:41:14Z,5745658119,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZnNVa01EWmM4UkdiR3ZXLWJjQ2NIQSIsImkiOiI1NzQ1NjU4MTE5In0.dNq_QKkesAmtRubJRXSkN6OL0Ya_A_Xxw5l_tSvkwhE,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",70000.0,-77.4347,0,Adzuna::API::Response::Job,0.0,37.5423,https://www.adzuna.com/land/ad/5745658119?se=fsUkMDZc8RGbGvW-bcCcHA&utm_medium=api&utm_source=abfa41a4&v=2E36E0DABF6AB70AAB02AB3196FEE623676DD1E0,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Capitol, Richmond",Adzuna::API::Response::Location,"['US', 'Virginia', 'Richmond County', 'Richmond', 'Capitol']",Adzuna::API::Response::Company,U.S. Xpress - Dedicated,full_time,
2026-05-30T10:41:14Z,5745658141,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NTY1ODE0MSIsInMiOiJmc1VrTURaYzhSR2JHdlctYmNDY0hBIn0.ukZOyxNV3moA0T5xyN0MGSv4h3s75DeCewUIctq3L74,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",70000.0,-84.551929,0,Adzuna::API::Response::Job,0.0,42.731418,https://www.adzuna.com/land/ad/5745658141?se=fsUkMDZc8RGbGvW-bcCcHA&utm_medium=api&utm_source=abfa41a4&v=9150C47693EE86AC203C662BA1458A7FB0A78623,CDL-A Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Lansing, Ingham County",Adzuna::API::Response::Location,"['US', 'Michigan', 'Ingham County', 'Lansing']",Adzuna::API::Response::Company,U.S. Xpress - Dedicated,full_time,
2026-05-30T10:41:14Z,5745658150,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NTY1ODE1MCIsInMiOiJmc1VrTURaYzhSR2JHdlctYmNDY0hBIn0.lJCBNq-j_ah_RF4g529-GEhvXZ-iEabUUQzh3X-2MJM,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",70000.0,-86.455388,0,Adzuna::API::Response::Job,0.0,37.005011,https://www.adzuna.com/land/ad/5745658150?se=fsUkMDZc8RGbGvW-bcCcHA&utm_medium=api&utm_source=abfa41a4&v=5BFA70567B70BDE29C451CE8C6F0331FC2522520,Dedicated CDL-A Company Driver - 1-5mo EXP Required - Dry Van - $70k per year - U.S. Xpress - Dedicated,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Bowling Green, Warren County",Adzuna::API::Response::Location,"['US', 'Kentucky', 'Warren County', 'Bowling Green']",Adzuna::API::Response::Company,U.S. Xpress - Dedicated,full_time,
