__CLASS__,id,salary_min,adref,redirect_url,latitude,longitude,created,title,salary_is_predicted,salary_max,description,location.area,location.__CLASS__,location.display_name,company.__CLASS__,company.display_name,category.label,category.tag,category.__CLASS__,contract_time,contract_type
Adzuna::API::Response::Job,5731515046,61000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMTUxNTA0NiIsInMiOiJZdmRjR0ROUjhSR2lKY2hQektSdHd3In0.XVBt7xlh39bLGFOtvL9B9VEwxCvphN6KODrsze7Hb4s,https://www.adzuna.com/land/ad/5731515046?se=YvdcGDNR8RGiJchPzKRtww&utm_medium=api&utm_source=abfa41a4&v=2BAFA7AB7A9578E0DB82F2A1E4616C3FDEB27E41,35.2268,-80.8432,2026-05-16T10:17:05Z,Licensed Marriage and Family Therapist,0,76000.0,"Headway is seeking a dedicated and empathetic Licensed Marriage and Family Therapist to join our innovative team, focused on transforming the accessibility of mental health services. At Headway, we streamline the connection between patients and mental health professionals by facilitating therapy access through insurance coverage. This role offers the opportunity to significantly impact the well-being of individuals and families, providing them with the support needed to navigate life's challeng…","['US', 'North Carolina', 'Mecklenburg County', 'Charlotte']",Adzuna::API::Response::Location,"Charlotte, Mecklenburg County",Adzuna::API::Response::Company,Headway,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
Adzuna::API::Response::Job,5731515055,135000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWXZkY0dETlI4UkdpSmNoUHpLUnR3dyIsImkiOiI1NzMxNTE1MDU1In0.6XW3AVYYG2QvEAJbFqk9vLjPMHYzuCldgQ3VkLl0nMU,https://www.adzuna.com/land/ad/5731515055?se=YvdcGDNR8RGiJchPzKRtww&utm_medium=api&utm_source=abfa41a4&v=073230A1FDB12B8A6C38098D3668430855EE7EE3,40.74816,-73.93254,2026-05-16T10:17:05Z,Licensed Psychiatric Nurse Practitioner,0,165000.0,"Headway, a pioneering leader in mental health services, is seeking a dedicated Licensed Psychiatric Nurse Practitioner to join our team. Our mission is to enhance the bridge between patients and high-quality mental health care by making it more accessible through insurance. At Headway, you will have the opportunity to collaborate with an innovative team that values your expertise in psychiatric care, offering a platform where your skills in mental health are utilized to improve patient outcomes…","['US', 'New York', 'New York City', 'Queens', 'Astoria']",Adzuna::API::Response::Location,"Astoria, Queens",Adzuna::API::Response::Company,Headway,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
Adzuna::API::Response::Job,5731515056,135000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMTUxNTA1NiIsInMiOiJZdmRjR0ROUjhSR2lKY2hQektSdHd3In0.EQbcoSPEuwRmdcQRS8SagbwE4Xw8NVM1_8y3Vc4_Mvg,https://www.adzuna.com/land/ad/5731515056?se=YvdcGDNR8RGiJchPzKRtww&utm_medium=api&utm_source=abfa41a4&v=94642E6425F1886275275DDECC1B71725BDF14B7,40.627791,-73.946201,2026-05-16T10:17:05Z,Licensed Psychiatric Nurse Practitioner,0,165000.0,"Headway, a pioneering leader in mental health services, is seeking a dedicated Licensed Psychiatric Nurse Practitioner to join our team. Our mission is to enhance the bridge between patients and high-quality mental health care by making it more accessible through insurance. At Headway, you will have the opportunity to collaborate with an innovative team that values your expertise in psychiatric care, offering a platform where your skills in mental health are utilized to improve patient outcomes…","['US', 'New York', 'New York City', 'Brooklyn', 'Flatbush']",Adzuna::API::Response::Location,"Flatbush, Brooklyn",Adzuna::API::Response::Company,Headway,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
Adzuna::API::Response::Job,5731515044,61000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMTUxNTA0NCIsInMiOiJZdmRjR0ROUjhSR2lKY2hQektSdHd3In0.YVZZN6_ljCPkrX9KDi0m3_Od5XORSly5YtffnldMDyk,https://www.adzuna.com/land/ad/5731515044?se=YvdcGDNR8RGiJchPzKRtww&utm_medium=api&utm_source=abfa41a4&v=105C9617B950833E56018282A1F3123E6D08D40D,42.34,-71.05,2026-05-16T10:17:05Z,Licensed Marriage and Family Therapist,0,76000.0,"Headway is seeking a dedicated and empathetic Licensed Marriage and Family Therapist to join our innovative team, focused on transforming the accessibility of mental health services. At Headway, we streamline the connection between patients and mental health professionals by facilitating therapy access through insurance coverage. This role offers the opportunity to significantly impact the well-being of individuals and families, providing them with the support needed to navigate life's challeng…","['US', 'Massachusetts', 'Suffolk County', 'South Boston']",Adzuna::API::Response::Location,"South Boston, Suffolk County",Adzuna::API::Response::Company,Headway,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
Adzuna::API::Response::Job,5731515053,61000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMTUxNTA1MyIsInMiOiJZdmRjR0ROUjhSR2lKY2hQektSdHd3In0.5YA7Qq5wnCoIKEU5Cjy8KOPrKhwa6r3vb78vERi8NR0,https://www.adzuna.com/land/ad/5731515053?se=YvdcGDNR8RGiJchPzKRtww&utm_medium=api&utm_source=abfa41a4&v=84F0BEEFF386FCD12FCA2BE03654E9A796B03D44,41.30733,-72.92444,2026-05-16T10:17:05Z,Licensed Marriage and Family Therapist,0,76000.0,"Headway is seeking a dedicated and empathetic Licensed Marriage and Family Therapist to join our innovative team, focused on transforming the accessibility of mental health services. At Headway, we streamline the connection between patients and mental health professionals by facilitating therapy access through insurance coverage. This role offers the opportunity to significantly impact the well-being of individuals and families, providing them with the support needed to navigate life's challeng…","['US', 'Connecticut', 'New Haven County', 'New Haven']",Adzuna::API::Response::Location,"New Haven, New Haven County",Adzuna::API::Response::Company,Headway,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
Adzuna::API::Response::Job,5731515040,96000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWXZkY0dETlI4UkdpSmNoUHpLUnR3dyIsImkiOiI1NzMxNTE1MDQwIn0.bxawS79lAaxK4xDXBYDs2ptM-N8_Q6pZYD0Rdzb1Jqw,https://www.adzuna.com/land/ad/5731515040?se=YvdcGDNR8RGiJchPzKRtww&utm_medium=api&utm_source=abfa41a4&v=D4232447627C9DF06C5521BF57C9D43FAAC7CF27,39.74806,-75.54567,2026-05-16T10:17:05Z,Licensed Clinical Psychologist,0,125000.0,"Headway, a pioneering force in mental health services, is seeking a Licensed Clinical Psychologist to join our dedicated team. At Headway, we streamline the connection between patients and mental health professionals, and we are committed to making high-quality mental health care accessible through insurance. As a Licensed Clinical Psychologist with us, you will play a key role in providing compassionate, evidence-based psychological services in a dynamic and supportive environment. Conduct psy…","['US', 'Delaware', 'New Castle County', 'Wilmington']",Adzuna::API::Response::Location,"Wilmington, New Castle County",Adzuna::API::Response::Company,Headway,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
Adzuna::API::Response::Job,5731515047,61000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWXZkY0dETlI4UkdpSmNoUHpLUnR3dyIsImkiOiI1NzMxNTE1MDQ3In0.Y_HSmmKqJFdgK5U6bGPj5V213-5y3Zq3FNysrdnO8Kc,https://www.adzuna.com/land/ad/5731515047?se=YvdcGDNR8RGiJchPzKRtww&utm_medium=api&utm_source=abfa41a4&v=38678EFC81C456C1CB840058FBD82D543A4A8B85,35.2268,-80.8432,2026-05-16T10:17:05Z,Licensed Marriage and Family Therapist,0,76000.0,"Headway is seeking a dedicated and empathetic Licensed Marriage and Family Therapist to join our innovative team, focused on transforming the accessibility of mental health services. At Headway, we streamline the connection between patients and mental health professionals by facilitating therapy access through insurance coverage. This role offers the opportunity to significantly impact the well-being of individuals and families, providing them with the support needed to navigate life's challeng…","['US', 'North Carolina', 'Mecklenburg County', 'Charlotte']",Adzuna::API::Response::Location,"Charlotte, Mecklenburg County",Adzuna::API::Response::Company,Headway,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
Adzuna::API::Response::Job,5731515060,135000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWXZkY0dETlI4UkdpSmNoUHpLUnR3dyIsImkiOiI1NzMxNTE1MDYwIn0.vtgoWZwINvEEYFjJqMHtaIMUbUL-bYE8qvJnxDZwRZ0,https://www.adzuna.com/land/ad/5731515060?se=YvdcGDNR8RGiJchPzKRtww&utm_medium=api&utm_source=abfa41a4&v=BAD2BAEE2E5313BA62F03E07A7CBD1BA172FDF39,42.34,-71.05,2026-05-16T10:17:05Z,Licensed Psychiatric Nurse Practitioner,0,165000.0,"Headway, a pioneering leader in mental health services, is seeking a dedicated Licensed Psychiatric Nurse Practitioner to join our team. Our mission is to enhance the bridge between patients and high-quality mental health care by making it more accessible through insurance. At Headway, you will have the opportunity to collaborate with an innovative team that values your expertise in psychiatric care, offering a platform where your skills in mental health are utilized to improve patient outcomes…","['US', 'Massachusetts', 'Suffolk County', 'South Boston']",Adzuna::API::Response::Location,"South Boston, Suffolk County",Adzuna::API::Response::Company,Headway,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
Adzuna::API::Response::Job,5731515048,61000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMTUxNTA0OCIsInMiOiJZdmRjR0ROUjhSR2lKY2hQektSdHd3In0.auTV9kwrDB3zNmh5gEsJv6juF4lnkjiV5eWaXSg7q-8,https://www.adzuna.com/land/ad/5731515048?se=YvdcGDNR8RGiJchPzKRtww&utm_medium=api&utm_source=abfa41a4&v=A765CC0362FFC6810A43C507D0904CE305827E83,35.773993,-78.63276,2026-05-16T10:17:05Z,Licensed Marriage and Family Therapist,0,76000.0,"Headway is seeking a dedicated and empathetic Licensed Marriage and Family Therapist to join our innovative team, focused on transforming the accessibility of mental health services. At Headway, we streamline the connection between patients and mental health professionals by facilitating therapy access through insurance coverage. This role offers the opportunity to significantly impact the well-being of individuals and families, providing them with the support needed to navigate life's challeng…","['US', 'North Carolina', 'Wake County', 'Raleigh']",Adzuna::API::Response::Location,"Raleigh, Wake County",Adzuna::API::Response::Company,Headway,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
Adzuna::API::Response::Job,5731515061,135000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMTUxNTA2MSIsInMiOiJZdmRjR0ROUjhSR2lKY2hQektSdHd3In0.TBCm2OsEzdwELG8ZCFtY3DU0wOADUkr4CQ9oLSZp-rU,https://www.adzuna.com/land/ad/5731515061?se=YvdcGDNR8RGiJchPzKRtww&utm_medium=api&utm_source=abfa41a4&v=7A938C66B561E9EB5309A07FCA9CA55EF7501720,42.126547,-72.507913,2026-05-16T10:17:05Z,Licensed Psychiatric Nurse Practitioner,0,165000.0,"Headway, a pioneering leader in mental health services, is seeking a dedicated Licensed Psychiatric Nurse Practitioner to join our team. Our mission is to enhance the bridge between patients and high-quality mental health care by making it more accessible through insurance. At Headway, you will have the opportunity to collaborate with an innovative team that values your expertise in psychiatric care, offering a platform where your skills in mental health are utilized to improve patient outcomes…","['US', 'Massachusetts', 'Hampden County', 'Indian Orchard']",Adzuna::API::Response::Location,"Indian Orchard, Hampden County",Adzuna::API::Response::Company,Headway,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
Adzuna::API::Response::Job,5731515057,135000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWXZkY0dETlI4UkdpSmNoUHpLUnR3dyIsImkiOiI1NzMxNTE1MDU3In0.FuhX4Ex7R4elsxCJ2T-qXW_AkOccNIxvk0M_5jJZq1o,https://www.adzuna.com/land/ad/5731515057?se=YvdcGDNR8RGiJchPzKRtww&utm_medium=api&utm_source=abfa41a4&v=270716452311FF0A158388086C5794C84B6DFAA3,42.8849,-78.8264,2026-05-16T10:17:05Z,Licensed Psychiatric Nurse Practitioner,0,165000.0,"Headway, a pioneering leader in mental health services, is seeking a dedicated Licensed Psychiatric Nurse Practitioner to join our team. Our mission is to enhance the bridge between patients and high-quality mental health care by making it more accessible through insurance. At Headway, you will have the opportunity to collaborate with an innovative team that values your expertise in psychiatric care, offering a platform where your skills in mental health are utilized to improve patient outcomes…","['US', 'New York', 'Erie County', 'Cheektowaga']",Adzuna::API::Response::Location,"Cheektowaga, Erie County",Adzuna::API::Response::Company,Headway,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
Adzuna::API::Response::Job,5731515043,61000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMTUxNTA0MyIsInMiOiJZdmRjR0ROUjhSR2lKY2hQektSdHd3In0.D3tzqbKIIUBaKWEbFFVrq52hUHhmijvKbWHjjtYFZ4c,https://www.adzuna.com/land/ad/5731515043?se=YvdcGDNR8RGiJchPzKRtww&utm_medium=api&utm_source=abfa41a4&v=5CAC3B6EFC31A3E2C979BF6570A1641CAEEB7ED5,40.70154,-73.62114,2026-05-16T10:17:05Z,Licensed Marriage and Family Therapist,0,76000.0,"Headway is seeking a dedicated and empathetic Licensed Marriage and Family Therapist to join our innovative team, focused on transforming the accessibility of mental health services. At Headway, we streamline the connection between patients and mental health professionals by facilitating therapy access through insurance coverage. This role offers the opportunity to significantly impact the well-being of individuals and families, providing them with the support needed to navigate life's challeng…","['US', 'New York', 'Nassau County', 'Hempstead']",Adzuna::API::Response::Location,"Hempstead, Nassau County",Adzuna::API::Response::Company,Headway,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
Adzuna::API::Response::Job,5731515042,61000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMTUxNTA0MiIsInMiOiJZdmRjR0ROUjhSR2lKY2hQektSdHd3In0.eRuluwdSl3AOC4V4a1ty-TGw9Xh2q7KLU8s6KwvGV88,https://www.adzuna.com/land/ad/5731515042?se=YvdcGDNR8RGiJchPzKRtww&utm_medium=api&utm_source=abfa41a4&v=817524480183A1B552509D5987099BDA95E1DFB4,42.8849,-78.8264,2026-05-16T10:17:05Z,Licensed Marriage and Family Therapist,0,76000.0,"Headway is seeking a dedicated and empathetic Licensed Marriage and Family Therapist to join our innovative team, focused on transforming the accessibility of mental health services. At Headway, we streamline the connection between patients and mental health professionals by facilitating therapy access through insurance coverage. This role offers the opportunity to significantly impact the well-being of individuals and families, providing them with the support needed to navigate life's challeng…","['US', 'New York', 'Erie County', 'Cheektowaga']",Adzuna::API::Response::Location,"Cheektowaga, Erie County",Adzuna::API::Response::Company,Headway,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
Adzuna::API::Response::Job,5731515054,61000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMTUxNTA1NCIsInMiOiJZdmRjR0ROUjhSR2lKY2hQektSdHd3In0.3WdMls5m5726UXUfzCtQ6WivUAVluAwVtz5W2VgWOuY,https://www.adzuna.com/land/ad/5731515054?se=YvdcGDNR8RGiJchPzKRtww&utm_medium=api&utm_source=abfa41a4&v=608D83CF9C8E5B300A1B29FE186BCB6753D96E44,39.165778,-75.566083,2026-05-16T10:17:05Z,Licensed Marriage and Family Therapist,0,76000.0,"Headway is seeking a dedicated and empathetic Licensed Marriage and Family Therapist to join our innovative team, focused on transforming the accessibility of mental health services. At Headway, we streamline the connection between patients and mental health professionals by facilitating therapy access through insurance coverage. This role offers the opportunity to significantly impact the well-being of individuals and families, providing them with the support needed to navigate life's challeng…","['US', 'Delaware', 'Kent County', 'Wyoming']",Adzuna::API::Response::Location,"Wyoming, Kent County",Adzuna::API::Response::Company,Headway,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
Adzuna::API::Response::Job,5731515059,135000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMTUxNTA1OSIsInMiOiJZdmRjR0ROUjhSR2lKY2hQektSdHd3In0.kiyxUx2GR6iBsBgA3gvbw70iGBsCd85xC0rSZI8e9_A,https://www.adzuna.com/land/ad/5731515059?se=YvdcGDNR8RGiJchPzKRtww&utm_medium=api&utm_source=abfa41a4&v=1EE0A2931FBB86046F7DF0E3E0B1A80730A997DE,42.275816,-71.820142,2026-05-16T10:17:05Z,Licensed Psychiatric Nurse Practitioner,0,165000.0,"Headway, a pioneering leader in mental health services, is seeking a dedicated Licensed Psychiatric Nurse Practitioner to join our team. Our mission is to enhance the bridge between patients and high-quality mental health care by making it more accessible through insurance. At Headway, you will have the opportunity to collaborate with an innovative team that values your expertise in psychiatric care, offering a platform where your skills in mental health are utilized to improve patient outcomes…","['US', 'Massachusetts', 'Worcester County', 'West Side']",Adzuna::API::Response::Location,"West Side, Worcester County",Adzuna::API::Response::Company,Headway,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
Adzuna::API::Response::Job,5731515045,61000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWXZkY0dETlI4UkdpSmNoUHpLUnR3dyIsImkiOiI1NzMxNTE1MDQ1In0.ClfaWYwMZFoDv5UAwpzP3AMrempPkOATM7NKTvW3U7U,https://www.adzuna.com/land/ad/5731515045?se=YvdcGDNR8RGiJchPzKRtww&utm_medium=api&utm_source=abfa41a4&v=81439EB2A1102C048E4A01EA456E40E9214EAE06,42.275816,-71.820142,2026-05-16T10:17:05Z,Licensed Marriage and Family Therapist,0,76000.0,"Headway is seeking a dedicated and empathetic Licensed Marriage and Family Therapist to join our innovative team, focused on transforming the accessibility of mental health services. At Headway, we streamline the connection between patients and mental health professionals by facilitating therapy access through insurance coverage. This role offers the opportunity to significantly impact the well-being of individuals and families, providing them with the support needed to navigate life's challeng…","['US', 'Massachusetts', 'Worcester County', 'West Side']",Adzuna::API::Response::Location,"West Side, Worcester County",Adzuna::API::Response::Company,Headway,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
Adzuna::API::Response::Job,5731515039,96000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWXZkY0dETlI4UkdpSmNoUHpLUnR3dyIsImkiOiI1NzMxNTE1MDM5In0.0mYEfhCXgGhfElZ2uq6G7VPfoo2QKrpeZIqpaMYkT3I,https://www.adzuna.com/land/ad/5731515039?se=YvdcGDNR8RGiJchPzKRtww&utm_medium=api&utm_source=abfa41a4&v=F0FF2A866748327276F3CAE472C48CB13408264F,36.075981,-79.87471,2026-05-16T10:17:04Z,Licensed Clinical Psychologist,0,125000.0,"Headway, a pioneering force in mental health services, is seeking a Licensed Clinical Psychologist to join our dedicated team. At Headway, we streamline the connection between patients and mental health professionals, and we are committed to making high-quality mental health care accessible through insurance. As a Licensed Clinical Psychologist with us, you will play a key role in providing compassionate, evidence-based psychological services in a dynamic and supportive environment. Conduct psy…","['US', 'North Carolina', 'Guilford County', 'Country Park Acres']",Adzuna::API::Response::Location,"Country Park Acres, Guilford County",Adzuna::API::Response::Company,Headway,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
Adzuna::API::Response::Job,5731515035,96000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWXZkY0dETlI4UkdpSmNoUHpLUnR3dyIsImkiOiI1NzMxNTE1MDM1In0._E_IpkXN4VJ-uoQRmnIMSn6b5FDeEKvDST4UBdbCVFY,https://www.adzuna.com/land/ad/5731515035?se=YvdcGDNR8RGiJchPzKRtww&utm_medium=api&utm_source=abfa41a4&v=593D8EF2DD8CF5AF94A8E662D51A901963D499C0,42.34,-71.05,2026-05-16T10:17:04Z,Licensed Clinical Psychologist,0,125000.0,"Headway, a pioneering force in mental health services, is seeking a Licensed Clinical Psychologist to join our dedicated team. At Headway, we streamline the connection between patients and mental health professionals, and we are committed to making high-quality mental health care accessible through insurance. As a Licensed Clinical Psychologist with us, you will play a key role in providing compassionate, evidence-based psychological services in a dynamic and supportive environment. Conduct psy…","['US', 'Massachusetts', 'Suffolk County', 'South Boston']",Adzuna::API::Response::Location,"South Boston, Suffolk County",Adzuna::API::Response::Company,Headway,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
Adzuna::API::Response::Job,5731515036,96000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMTUxNTAzNiIsInMiOiJZdmRjR0ROUjhSR2lKY2hQektSdHd3In0.E_sDqO_w8Pj-6Y-HYl0hKI0lq7V98meiFpFj7FosHiA,https://www.adzuna.com/land/ad/5731515036?se=YvdcGDNR8RGiJchPzKRtww&utm_medium=api&utm_source=abfa41a4&v=CE3B8DA480483D2DF2A755891983C578CF615296,40.444374,-79.941817,2026-05-16T10:17:04Z,Licensed Clinical Psychologist,0,125000.0,"Headway, a pioneering force in mental health services, is seeking a Licensed Clinical Psychologist to join our dedicated team. At Headway, we streamline the connection between patients and mental health professionals, and we are committed to making high-quality mental health care accessible through insurance. As a Licensed Clinical Psychologist with us, you will play a key role in providing compassionate, evidence-based psychological services in a dynamic and supportive environment. Conduct psy…","['US', 'Pennsylvania', 'Allegheny County', 'Bloomfield']",Adzuna::API::Response::Location,"Bloomfield, Allegheny County",Adzuna::API::Response::Company,Headway,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
Adzuna::API::Response::Job,5731515030,96000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMTUxNTAzMCIsInMiOiJZdmRjR0ROUjhSR2lKY2hQektSdHd3In0.W4KJjedCdzTs9ER_NG6CHLytTA1DCkRqNB-bDJk2UzA,https://www.adzuna.com/land/ad/5731515030?se=YvdcGDNR8RGiJchPzKRtww&utm_medium=api&utm_source=abfa41a4&v=6BF11917539318616AD30A6F10F602D40340B8A1,40.733601,-73.21486,2026-05-16T10:17:04Z,Licensed Clinical Psychologist,0,125000.0,"Headway, a pioneering force in mental health services, is seeking a Licensed Clinical Psychologist to join our dedicated team. At Headway, we streamline the connection between patients and mental health professionals, and we are committed to making high-quality mental health care accessible through insurance. As a Licensed Clinical Psychologist with us, you will play a key role in providing compassionate, evidence-based psychological services in a dynamic and supportive environment. Conduct psy…","['US', 'New York', 'Suffolk County', 'Islip']",Adzuna::API::Response::Location,"Islip, Suffolk County",Adzuna::API::Response::Company,Headway,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
Adzuna::API::Response::Job,5731515034,27431.44,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMTUxNTAzNCIsInMiOiJZdmRjR0ROUjhSR2lKY2hQektSdHd3In0.sGjqdLD-j6X7bQW-c_-7Rejrr2vDf12A7ln3T3WAUUg,https://www.adzuna.com/land/ad/5731515034?se=YvdcGDNR8RGiJchPzKRtww&utm_medium=api&utm_source=abfa41a4&v=82E6FEBC120B6D2F5D022DCA89EE9C26054D5BC4,33.4711,-81.9911,2026-05-16T10:17:04Z,Travel ER RN,1,27431.44,"Travel ER RN Company: Fusion Medical Staffing Location: Facility in Augusta, Georgia Job Details Fusion Medical Staffing is seeking a skilled ER RN for a 13-week travel assignment in Augusta, Georgia. As a member of our team, you'll have the opportunity to make a positive impact on the lives of patients while enjoying competitive pay, comprehensive benefits, and the support of a dedicated clinical team. Required Qualifications: One year of recent experience as an ER RN Valid RN license in compl…","['US', 'Georgia', 'Richmond County', 'Augusta']",Adzuna::API::Response::Location,"Augusta, Richmond County",Adzuna::API::Response::Company,Fusion Medical Staffing,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
Adzuna::API::Response::Job,5731515033,96000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMTUxNTAzMyIsInMiOiJZdmRjR0ROUjhSR2lKY2hQektSdHd3In0.vAJj7tVbRq-XzmOVrSHjE3jcpR2HIwXVyMStUOMqIgA,https://www.adzuna.com/land/ad/5731515033?se=YvdcGDNR8RGiJchPzKRtww&utm_medium=api&utm_source=abfa41a4&v=77C7F154640A721F821F6E39F9C2B5FE2106B376,40.849,-73.8772,2026-05-16T10:17:04Z,Licensed Clinical Psychologist,0,125000.0,"Headway, a pioneering force in mental health services, is seeking a Licensed Clinical Psychologist to join our dedicated team. At Headway, we streamline the connection between patients and mental health professionals, and we are committed to making high-quality mental health care accessible through insurance. As a Licensed Clinical Psychologist with us, you will play a key role in providing compassionate, evidence-based psychological services in a dynamic and supportive environment. Conduct psy…","['US', 'New York', 'New York City', 'Bronx']",Adzuna::API::Response::Location,"Bronx, New York City",Adzuna::API::Response::Company,Headway,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
Adzuna::API::Response::Job,5731515031,96000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWXZkY0dETlI4UkdpSmNoUHpLUnR3dyIsImkiOiI1NzMxNTE1MDMxIn0.lWS4C-vJbeH622pEkXDjdfjz8PbhARQ0LR8tSp0zyKA,https://www.adzuna.com/land/ad/5731515031?se=YvdcGDNR8RGiJchPzKRtww&utm_medium=api&utm_source=abfa41a4&v=2B0430C44867702616744032991E3BB5B1D4EC1E,40.942896,-73.880073,2026-05-16T10:17:04Z,Licensed Clinical Psychologist,0,125000.0,"Headway, a pioneering force in mental health services, is seeking a Licensed Clinical Psychologist to join our dedicated team. At Headway, we streamline the connection between patients and mental health professionals, and we are committed to making high-quality mental health care accessible through insurance. As a Licensed Clinical Psychologist with us, you will play a key role in providing compassionate, evidence-based psychological services in a dynamic and supportive environment. Conduct psy…","['US', 'New York', 'Westchester County', 'Yonkers']",Adzuna::API::Response::Location,"Yonkers, Westchester County",Adzuna::API::Response::Company,Headway,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
Adzuna::API::Response::Job,5731515032,96000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWXZkY0dETlI4UkdpSmNoUHpLUnR3dyIsImkiOiI1NzMxNTE1MDMyIn0.Z5gX6e-DG6TdbOqbzFAY8BGqNjqHfTwUnZ7MUkrC6wo,https://www.adzuna.com/land/ad/5731515032?se=YvdcGDNR8RGiJchPzKRtww&utm_medium=api&utm_source=abfa41a4&v=D6A334495F6FAEA68D2EE18B2F1ABB420B080040,40.70154,-73.62114,2026-05-16T10:17:04Z,Licensed Clinical Psychologist,0,125000.0,"Headway, a pioneering force in mental health services, is seeking a Licensed Clinical Psychologist to join our dedicated team. At Headway, we streamline the connection between patients and mental health professionals, and we are committed to making high-quality mental health care accessible through insurance. As a Licensed Clinical Psychologist with us, you will play a key role in providing compassionate, evidence-based psychological services in a dynamic and supportive environment. Conduct psy…","['US', 'New York', 'Nassau County', 'Hempstead']",Adzuna::API::Response::Location,"Hempstead, Nassau County",Adzuna::API::Response::Company,Headway,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
