redirect_url,longitude,salary_max,__CLASS__,title,created,adref,latitude,salary_min,salary_is_predicted,description,id,company.display_name,company.__CLASS__,location.display_name,location.__CLASS__,location.area,category.label,category.tag,category.__CLASS__,contract_time,contract_type
https://www.adzuna.com/details/5752156045?utm_medium=api&utm_source=abfa41a4,-82.434952,101180.0,Adzuna::API::Response::Job,Class A CDL Company Driver - 1yr EXP Required - OTR - Dry Van - $101.18k per year - Crete Carrier,2026-06-04T12:19:02Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MjE1NjA0NSIsInMiOiJSazJ6S1RKZzhSR0c3TF9xXzljSUhRIn0.bYQeDahac_GZOAOTfI4dA-9Bd_WPOWlQxKIzgnkkAvY,38.403958,0.0,0,"OTR CDL A Drivers Moving National Freight -Top 50% average $101,176. WHY CHOOSE CRETE CARRIER? At Crete Carrier and Shaffer Trucking we need more safe, experienced drivers to meet the needs of our customers. Crete, Shaffer, and Hunt drivers are paid based on practical miles. This means drivers are paid for 3-5 percent more total miles per year than companies that pay based on short route miles. Another added incentive is that those practical miles roll in faster now that we’ve recently raised o…",5752156045,Crete Carrier,Adzuna::API::Response::Company,"Beverly Hills, Cabell County",Adzuna::API::Response::Location,"['US', 'West Virginia', 'Cabell County', 'Beverly Hills']",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,full_time,
https://www.adzuna.com/details/5752156049?utm_medium=api&utm_source=abfa41a4,-82.434952,101180.0,Adzuna::API::Response::Job,CDL-A Company Driver - 1yr EXP Required - OTR - Dry Van - $101.18k per year - Crete Carrier,2026-06-04T12:19:02Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUmsyektUSmc4UkdHN0xfcV85Y0lIUSIsImkiOiI1NzUyMTU2MDQ5In0.pIP549bt9I9ROYLuEOohp90-7LfNREBH6TRIEiNE1MY,38.403958,0.0,0,"OTR CDL A Drivers Moving National Freight -Top 50% average $101,176. WHY CHOOSE CRETE CARRIER? At Crete Carrier and Shaffer Trucking we need more safe, experienced drivers to meet the needs of our customers. Crete, Shaffer, and Hunt drivers are paid based on practical miles. This means drivers are paid for 3-5 percent more total miles per year than companies that pay based on short route miles. Another added incentive is that those practical miles roll in faster now that we’ve recently raised o…",5752156049,Crete Carrier,Adzuna::API::Response::Company,"Beverly Hills, Cabell County",Adzuna::API::Response::Location,"['US', 'West Virginia', 'Cabell County', 'Beverly Hills']",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,full_time,
https://www.adzuna.com/details/5752156040?utm_medium=api&utm_source=abfa41a4,-89.554715,101180.0,Adzuna::API::Response::Job,CDL-A Company Driver - 1yr EXP Required - OTR - Dry Van - $101.18k per year - Crete Carrier,2026-06-04T12:19:02Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUmsyektUSmc4UkdHN0xfcV85Y0lIUSIsImkiOiI1NzUyMTU2MDQwIn0.EoI1BRbkmO6VVpYWoW_XbJyHrOpkfeMHpcqEU_rY6Sw,37.327619,0.0,0,"OTR CDL A Drivers Moving National Freight -Top 50% average $101,176. WHY CHOOSE CRETE CARRIER? At Crete Carrier and Shaffer Trucking we need more safe, experienced drivers to meet the needs of our customers. Crete, Shaffer, and Hunt drivers are paid based on practical miles. This means drivers are paid for 3-5 percent more total miles per year than companies that pay based on short route miles. Another added incentive is that those practical miles roll in faster now that we’ve recently raised o…",5752156040,Crete Carrier,Adzuna::API::Response::Company,"Cape Girardeau, Cape Girardeau County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Cape Girardeau County', 'Cape Girardeau']",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,full_time,
https://www.adzuna.com/details/5752156013?utm_medium=api&utm_source=abfa41a4,-85.521705,101180.0,Adzuna::API::Response::Job,Truck Driver Company - 1yr EXP Required - OTR - Dry Van - $101.18k per year - Crete Carrier,2026-06-04T12:19:02Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MjE1NjAxMyIsInMiOiJSazJ6S1RKZzhSR0c3TF9xXzljSUhRIn0.Lc0ylIS7_N90zHQsM-hgYY8VnDXc3Dlvc6RI2yrQZRM,36.186267,0.0,0,"OTR CDL A Drivers Moving National Freight -Top 50% average $101,176. WHY CHOOSE CRETE CARRIER? At Crete Carrier and Shaffer Trucking we need more safe, experienced drivers to meet the needs of our customers. Crete, Shaffer, and Hunt drivers are paid based on practical miles. This means drivers are paid for 3-5 percent more total miles per year than companies that pay based on short route miles. Another added incentive is that those practical miles roll in faster now that we’ve recently raised o…",5752156013,Crete Carrier,Adzuna::API::Response::Company,"Cookeville, Putnam County",Adzuna::API::Response::Location,"['US', 'Tennessee', 'Putnam County', 'Cookeville']",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,full_time,
https://www.adzuna.com/details/5752156054?utm_medium=api&utm_source=abfa41a4,-79.113721,101180.0,Adzuna::API::Response::Job,CDL-A Company Driver - 1yr EXP Required - OTR - Dry Van - $101.18k per year - Crete Carrier,2026-06-04T12:19:02Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUmsyektUSmc4UkdHN0xfcV85Y0lIUSIsImkiOiI1NzUyMTU2MDU0In0.y3FpaUnccVL0geA8A0dBZFtDpDtbW9bm6VdOeSQRECg,37.394082,0.0,0,"OTR CDL A Drivers Moving National Freight -Top 50% average $101,176. WHY CHOOSE CRETE CARRIER? At Crete Carrier and Shaffer Trucking we need more safe, experienced drivers to meet the needs of our customers. Crete, Shaffer, and Hunt drivers are paid based on practical miles. This means drivers are paid for 3-5 percent more total miles per year than companies that pay based on short route miles. Another added incentive is that those practical miles roll in faster now that we’ve recently raised o…",5752156054,Crete Carrier,Adzuna::API::Response::Company,"Madison Heights, Amherst County",Adzuna::API::Response::Location,"['US', 'Virginia', 'Amherst County', 'Madison Heights']",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,full_time,
https://www.adzuna.com/details/5752155948?utm_medium=api&utm_source=abfa41a4,-76.844301,101180.0,Adzuna::API::Response::Job,Truck Driver Company - 1yr EXP Required - OTR - Dry Van - $101.18k per year - Crete Carrier,2026-06-04T12:19:02Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MjE1NTk0OCIsInMiOiJSazJ6S1RKZzhSR0c3TF9xXzljSUhRIn0.cq7V99wg60MuCAUnY8glkeaVWSC3hgOfyl1fWNtQLK8,42.743176,0.0,0,"OTR CDL A Drivers Moving National Freight -Top 50% average $101,176. WHY CHOOSE CRETE CARRIER? At Crete Carrier and Shaffer Trucking we need more safe, experienced drivers to meet the needs of our customers. Crete, Shaffer, and Hunt drivers are paid based on practical miles. This means drivers are paid for 3-5 percent more total miles per year than companies that pay based on short route miles. Another added incentive is that those practical miles roll in faster now that we’ve recently raised o…",5752155948,Crete Carrier,Adzuna::API::Response::Company,"Romulus, Seneca County",Adzuna::API::Response::Location,"['US', 'New York', 'Seneca County', 'Romulus']",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,full_time,
https://www.adzuna.com/details/5752156008?utm_medium=api&utm_source=abfa41a4,-80.16972,101180.0,Adzuna::API::Response::Job,Truck Driver Company - 1yr EXP Required - OTR - Dry Van - $101.18k per year - Crete Carrier,2026-06-04T12:19:02Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MjE1NjAwOCIsInMiOiJSazJ6S1RKZzhSR0c3TF9xXzljSUhRIn0.hhiffMHqS3lY3YPLv2EWLLpL3tBkXWjBwC6O-P6uLGQ,41.64096,0.0,0,"OTR CDL A Drivers Moving National Freight -Top 50% average $101,176. WHY CHOOSE CRETE CARRIER? At Crete Carrier and Shaffer Trucking we need more safe, experienced drivers to meet the needs of our customers. Crete, Shaffer, and Hunt drivers are paid based on practical miles. This means drivers are paid for 3-5 percent more total miles per year than companies that pay based on short route miles. Another added incentive is that those practical miles roll in faster now that we’ve recently raised o…",5752156008,Crete Carrier,Adzuna::API::Response::Company,"Kerrtown, Crawford County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Crawford County', 'Kerrtown']",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,full_time,
https://www.adzuna.com/details/5752156035?utm_medium=api&utm_source=abfa41a4,-77.992724,101180.0,Adzuna::API::Response::Job,Truck Driver Company - 1yr EXP Required - OTR - Dry Van - $101.18k per year - Crete Carrier,2026-06-04T12:19:02Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MjE1NjAzNSIsInMiOiJSazJ6S1RKZzhSR0c3TF9xXzljSUhRIn0.i65HgToT_RVXKgjNl7tysFd6_uc5TGwYF1craMw-9KE,39.491129,0.0,0,"OTR CDL A Drivers Moving National Freight -Top 50% average $101,176. WHY CHOOSE CRETE CARRIER? At Crete Carrier and Shaffer Trucking we need more safe, experienced drivers to meet the needs of our customers. Crete, Shaffer, and Hunt drivers are paid based on practical miles. This means drivers are paid for 3-5 percent more total miles per year than companies that pay based on short route miles. Another added incentive is that those practical miles roll in faster now that we’ve recently raised o…",5752156035,Crete Carrier,Adzuna::API::Response::Company,"Martinsburg, Berkeley County",Adzuna::API::Response::Location,"['US', 'West Virginia', 'Berkeley County', 'Martinsburg']",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,full_time,
https://www.adzuna.com/details/5752155946?utm_medium=api&utm_source=abfa41a4,-81.445052,101180.0,Adzuna::API::Response::Job,Truck Driver Company - 1yr EXP Required - OTR - Dry Van - $101.18k per year - Crete Carrier,2026-06-04T12:19:02Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUmsyektUSmc4UkdHN0xfcV85Y0lIUSIsImkiOiI1NzUyMTU1OTQ2In0.TWp-RLcKwaizl4fO7dzfqtrUiNPFWMMwAZMWSpx_cqQ,40.48869,0.0,0,"OTR CDL A Drivers Moving National Freight -Top 50% average $101,176. WHY CHOOSE CRETE CARRIER? At Crete Carrier and Shaffer Trucking we need more safe, experienced drivers to meet the needs of our customers. Crete, Shaffer, and Hunt drivers are paid based on practical miles. This means drivers are paid for 3-5 percent more total miles per year than companies that pay based on short route miles. Another added incentive is that those practical miles roll in faster now that we’ve recently raised o…",5752155946,Crete Carrier,Adzuna::API::Response::Company,"New Philadelphia, Tuscarawas County",Adzuna::API::Response::Location,"['US', 'Ohio', 'Tuscarawas County', 'New Philadelphia']",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,full_time,
https://www.adzuna.com/details/5752155965?utm_medium=api&utm_source=abfa41a4,-94.843862,101180.0,Adzuna::API::Response::Job,Class A CDL Company Driver - 1yr EXP Required - OTR - Dry Van - $101.18k per year - Crete Carrier,2026-06-04T12:19:02Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUmsyektUSmc4UkdHN0xfcV85Y0lIUSIsImkiOiI1NzUyMTU1OTY1In0.Wit5Pcdngf9FltgwKakmhJXo9v-nc4042ebo5JhPbqk,39.76637,0.0,0,"OTR CDL A Drivers Moving National Freight -Top 50% average $101,176. WHY CHOOSE CRETE CARRIER? At Crete Carrier and Shaffer Trucking we need more safe, experienced drivers to meet the needs of our customers. Crete, Shaffer, and Hunt drivers are paid based on practical miles. This means drivers are paid for 3-5 percent more total miles per year than companies that pay based on short route miles. Another added incentive is that those practical miles roll in faster now that we’ve recently raised o…",5752155965,Crete Carrier,Adzuna::API::Response::Company,"Saint Joseph, Buchanan County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Buchanan County', 'Saint Joseph']",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,full_time,
https://www.adzuna.com/details/5752156058?utm_medium=api&utm_source=abfa41a4,-77.992724,101180.0,Adzuna::API::Response::Job,Class A CDL Company Driver - 1yr EXP Required - OTR - Dry Van - $101.18k per year - Crete Carrier,2026-06-04T12:19:02Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MjE1NjA1OCIsInMiOiI4S2V0S2pKZzhSR2VHWlFOXy1XeGZBIn0.YQ6DGxzW-Fnvfi3UOsqAAPq2IG4M7UqBm39SX_vE0b4,39.491129,0.0,0,"OTR CDL A Drivers Moving National Freight -Top 50% average $101,176. WHY CHOOSE CRETE CARRIER? At Crete Carrier and Shaffer Trucking we need more safe, experienced drivers to meet the needs of our customers. Crete, Shaffer, and Hunt drivers are paid based on practical miles. This means drivers are paid for 3-5 percent more total miles per year than companies that pay based on short route miles. Another added incentive is that those practical miles roll in faster now that we’ve recently raised o…",5752156058,Crete Carrier,Adzuna::API::Response::Company,"Martinsburg, Berkeley County",Adzuna::API::Response::Location,"['US', 'West Virginia', 'Berkeley County', 'Martinsburg']",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,full_time,
https://www.adzuna.com/details/5752155999?utm_medium=api&utm_source=abfa41a4,-92.77095,101180.0,Adzuna::API::Response::Job,Truck Driver Company - 1yr EXP Required - OTR - Dry Van - $101.18k per year - Crete Carrier,2026-06-04T12:19:02Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MjE1NTk5OSIsInMiOiI4S2V0S2pKZzhSR2VHWlFOXy1XeGZBIn0.Pg_Co1iC28_Qi7NaG1zNFNSRRdCxdA1bL9brRtfrbKc,38.019748,0.0,0,"OTR CDL A Drivers Moving National Freight -Top 50% average $101,176. WHY CHOOSE CRETE CARRIER? At Crete Carrier and Shaffer Trucking we need more safe, experienced drivers to meet the needs of our customers. Crete, Shaffer, and Hunt drivers are paid based on practical miles. This means drivers are paid for 3-5 percent more total miles per year than companies that pay based on short route miles. Another added incentive is that those practical miles roll in faster now that we’ve recently raised o…",5752155999,Crete Carrier,Adzuna::API::Response::Company,"Greenview, Camden County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Camden County', 'Greenview']",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,full_time,
https://www.adzuna.com/details/5752155986?utm_medium=api&utm_source=abfa41a4,-85.521705,101180.0,Adzuna::API::Response::Job,Class A CDL Company Driver - 1yr EXP Required - OTR - Dry Van - $101.18k per year - Crete Carrier,2026-06-04T12:19:02Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MjE1NTk4NiIsInMiOiI4S2V0S2pKZzhSR2VHWlFOXy1XeGZBIn0.a4yjIomRMsVX6zDfabiYBDIfnejSgZQTkYdh97tLOHk,36.186267,0.0,0,"OTR CDL A Drivers Moving National Freight -Top 50% average $101,176. WHY CHOOSE CRETE CARRIER? At Crete Carrier and Shaffer Trucking we need more safe, experienced drivers to meet the needs of our customers. Crete, Shaffer, and Hunt drivers are paid based on practical miles. This means drivers are paid for 3-5 percent more total miles per year than companies that pay based on short route miles. Another added incentive is that those practical miles roll in faster now that we’ve recently raised o…",5752155986,Crete Carrier,Adzuna::API::Response::Company,"Cookeville, Putnam County",Adzuna::API::Response::Location,"['US', 'Tennessee', 'Putnam County', 'Cookeville']",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,full_time,
https://www.adzuna.com/details/5752156039?utm_medium=api&utm_source=abfa41a4,-75.630511,101180.0,Adzuna::API::Response::Job,CDL-A Company Driver - 1yr EXP Required - OTR - Dry Van - $101.18k per year - Crete Carrier,2026-06-04T12:19:02Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOEtldEtqSmc4UkdlR1pRTl8tV3hmQSIsImkiOiI1NzUyMTU2MDM5In0._PXExnsqjzAcWbUOX0RlYQKOES-x7_Jq_F6J1UMlLfU,35.954833,0.0,0,"OTR CDL A Drivers Moving National Freight -Top 50% average $101,176. WHY CHOOSE CRETE CARRIER? At Crete Carrier and Shaffer Trucking we need more safe, experienced drivers to meet the needs of our customers. Crete, Shaffer, and Hunt drivers are paid based on practical miles. This means drivers are paid for 3-5 percent more total miles per year than companies that pay based on short route miles. Another added incentive is that those practical miles roll in faster now that we’ve recently raised o…",5752156039,Crete Carrier,Adzuna::API::Response::Company,"Nags Head, Dare County",Adzuna::API::Response::Location,"['US', 'North Carolina', 'Dare County', 'Nags Head']",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,full_time,
https://www.adzuna.com/details/5752155997?utm_medium=api&utm_source=abfa41a4,-89.554715,101180.0,Adzuna::API::Response::Job,Truck Driver Company - 1yr EXP Required - OTR - Dry Van - $101.18k per year - Crete Carrier,2026-06-04T12:19:02Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOEtldEtqSmc4UkdlR1pRTl8tV3hmQSIsImkiOiI1NzUyMTU1OTk3In0.pbPo_GP5BzCt5jsoI79eqT7cU6UncXr4oueiTYox0rc,37.327619,0.0,0,"OTR CDL A Drivers Moving National Freight -Top 50% average $101,176. WHY CHOOSE CRETE CARRIER? At Crete Carrier and Shaffer Trucking we need more safe, experienced drivers to meet the needs of our customers. Crete, Shaffer, and Hunt drivers are paid based on practical miles. This means drivers are paid for 3-5 percent more total miles per year than companies that pay based on short route miles. Another added incentive is that those practical miles roll in faster now that we’ve recently raised o…",5752155997,Crete Carrier,Adzuna::API::Response::Company,"Cape Girardeau, Cape Girardeau County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Cape Girardeau County', 'Cape Girardeau']",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,full_time,
https://www.adzuna.com/details/5752155974?utm_medium=api&utm_source=abfa41a4,-121.804651,101180.0,Adzuna::API::Response::Job,Class A CDL Company Driver - 1yr EXP Required - OTR - Dry Van - $101.18k per year - Crete Carrier,2026-06-04T12:19:02Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOEtldEtqSmc4UkdlR1pRTl8tV3hmQSIsImkiOiI1NzUyMTU1OTc0In0.xJwML3gNf6sBu36IgqZ5M6j3_P5V9mV98z4_IqBDBJs,42.229076,0.0,0,"OTR CDL A Drivers Moving National Freight -Top 50% average $101,176. WHY CHOOSE CRETE CARRIER? At Crete Carrier and Shaffer Trucking we need more safe, experienced drivers to meet the needs of our customers. Crete, Shaffer, and Hunt drivers are paid based on practical miles. This means drivers are paid for 3-5 percent more total miles per year than companies that pay based on short route miles. Another added incentive is that those practical miles roll in faster now that we’ve recently raised o…",5752155974,Crete Carrier,Adzuna::API::Response::Company,"Oretech, Klamath County",Adzuna::API::Response::Location,"['US', 'Oregon', 'Klamath County', 'Oretech']",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,full_time,
https://www.adzuna.com/details/5752155955?utm_medium=api&utm_source=abfa41a4,-76.844301,101180.0,Adzuna::API::Response::Job,CDL-A Company Driver - 1yr EXP Required - OTR - Dry Van - $101.18k per year - Crete Carrier,2026-06-04T12:19:02Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOEtldEtqSmc4UkdlR1pRTl8tV3hmQSIsImkiOiI1NzUyMTU1OTU1In0.MUWJwS8lpyYZM7tAj78wPNi3pkIg6GLaXyoUCAZNR9w,42.743176,0.0,0,"OTR CDL A Drivers Moving National Freight -Top 50% average $101,176. WHY CHOOSE CRETE CARRIER? At Crete Carrier and Shaffer Trucking we need more safe, experienced drivers to meet the needs of our customers. Crete, Shaffer, and Hunt drivers are paid based on practical miles. This means drivers are paid for 3-5 percent more total miles per year than companies that pay based on short route miles. Another added incentive is that those practical miles roll in faster now that we’ve recently raised o…",5752155955,Crete Carrier,Adzuna::API::Response::Company,"Romulus, Seneca County",Adzuna::API::Response::Location,"['US', 'New York', 'Seneca County', 'Romulus']",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,full_time,
https://www.adzuna.com/details/5752155992?utm_medium=api&utm_source=abfa41a4,-98.36506,101180.0,Adzuna::API::Response::Job,CDL-A Company Driver - 1yr EXP Required - OTR - Dry Van - $101.18k per year - Crete Carrier,2026-06-04T12:19:02Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOEtldEtqSmc4UkdlR1pRTl8tV3hmQSIsImkiOiI1NzUyMTU1OTkyIn0.56_Z-ymz62dbGnL-_wk9SzhQpt3VTG-RNjOG3O9spfM,34.584678,0.0,0,"OTR CDL A Drivers Moving National Freight -Top 50% average $101,176. WHY CHOOSE CRETE CARRIER? At Crete Carrier and Shaffer Trucking we need more safe, experienced drivers to meet the needs of our customers. Crete, Shaffer, and Hunt drivers are paid based on practical miles. This means drivers are paid for 3-5 percent more total miles per year than companies that pay based on short route miles. Another added incentive is that those practical miles roll in faster now that we’ve recently raised o…",5752155992,Crete Carrier,Adzuna::API::Response::Company,"Meers, Comanche County",Adzuna::API::Response::Location,"['US', 'Oklahoma', 'Comanche County', 'Meers']",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,full_time,
https://www.adzuna.com/details/5752156003?utm_medium=api&utm_source=abfa41a4,-79.73412,101180.0,Adzuna::API::Response::Job,Truck Driver Company - 1yr EXP Required - OTR - Dry Van - $101.18k per year - Crete Carrier,2026-06-04T12:19:02Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOEtldEtqSmc4UkdlR1pRTl8tV3hmQSIsImkiOiI1NzUyMTU2MDAzIn0.Yc62AnyNDb9aNql0wOot650n1bdn71jRqehez0-7DX4,34.2099,0.0,0,"OTR CDL A Drivers Moving National Freight -Top 50% average $101,176. WHY CHOOSE CRETE CARRIER? At Crete Carrier and Shaffer Trucking we need more safe, experienced drivers to meet the needs of our customers. Crete, Shaffer, and Hunt drivers are paid based on practical miles. This means drivers are paid for 3-5 percent more total miles per year than companies that pay based on short route miles. Another added incentive is that those practical miles roll in faster now that we’ve recently raised o…",5752156003,Crete Carrier,Adzuna::API::Response::Company,"Quinby, Florence County",Adzuna::API::Response::Location,"['US', 'South Carolina', 'Florence County', 'Quinby']",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,full_time,
https://www.adzuna.com/details/5752155952?utm_medium=api&utm_source=abfa41a4,-79.495821,101180.0,Adzuna::API::Response::Job,CDL-A Company Driver - 1yr EXP Required - OTR - Dry Van - $101.18k per year - Crete Carrier,2026-06-04T12:19:02Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOEtldEtqSmc4UkdlR1pRTl8tV3hmQSIsImkiOiI1NzUyMTU1OTUyIn0.QXb-nstvYXxa10tJlC6KPuCqpheSrIOCMskh7zsV_0Q,42.243549,0.0,0,"OTR CDL A Drivers Moving National Freight -Top 50% average $101,176. WHY CHOOSE CRETE CARRIER? At Crete Carrier and Shaffer Trucking we need more safe, experienced drivers to meet the needs of our customers. Crete, Shaffer, and Hunt drivers are paid based on practical miles. This means drivers are paid for 3-5 percent more total miles per year than companies that pay based on short route miles. Another added incentive is that those practical miles roll in faster now that we’ve recently raised o…",5752155952,Crete Carrier,Adzuna::API::Response::Company,"Mayville, Chautauqua County",Adzuna::API::Response::Location,"['US', 'New York', 'Chautauqua County', 'Mayville']",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,full_time,
https://www.adzuna.com/details/5752155977?utm_medium=api&utm_source=abfa41a4,-75.21426,101180.0,Adzuna::API::Response::Job,Class A CDL Company Driver - 1yr EXP Required - OTR - Dry Van - $101.18k per year - Crete Carrier,2026-06-04T12:19:02Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOEtldEtqSmc4UkdlR1pRTl8tV3hmQSIsImkiOiI1NzUyMTU1OTc3In0.Ah01TqzWsWzR4Xu2cr-vTUFYjXXjZJV7-Hk5G8Ol4ZY,43.12746,0.0,0,"OTR CDL A Drivers Moving National Freight -Top 50% average $101,176. WHY CHOOSE CRETE CARRIER? At Crete Carrier and Shaffer Trucking we need more safe, experienced drivers to meet the needs of our customers. Crete, Shaffer, and Hunt drivers are paid based on practical miles. This means drivers are paid for 3-5 percent more total miles per year than companies that pay based on short route miles. Another added incentive is that those practical miles roll in faster now that we’ve recently raised o…",5752155977,Crete Carrier,Adzuna::API::Response::Company,"Deerfield, Oneida County",Adzuna::API::Response::Location,"['US', 'New York', 'Oneida County', 'Deerfield']",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,full_time,
https://www.adzuna.com/details/5752155961?utm_medium=api&utm_source=abfa41a4,-97.076387,101180.0,Adzuna::API::Response::Job,Truck Driver Company - 1yr EXP Required - OTR - Dry Van - $101.18k per year - Crete Carrier,2026-06-04T12:19:02Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MjE1NTk2MSIsInMiOiI4S2V0S2pKZzhSR2VHWlFOXy1XeGZBIn0.3F8agdmoWrSdALZ7RdTFdzLg0TcqhQ0etOeg8I-nMVQ,36.107968,0.0,0,"OTR CDL A Drivers Moving National Freight -Top 50% average $101,176. WHY CHOOSE CRETE CARRIER? At Crete Carrier and Shaffer Trucking we need more safe, experienced drivers to meet the needs of our customers. Crete, Shaffer, and Hunt drivers are paid based on practical miles. This means drivers are paid for 3-5 percent more total miles per year than companies that pay based on short route miles. Another added incentive is that those practical miles roll in faster now that we’ve recently raised o…",5752155961,Crete Carrier,Adzuna::API::Response::Company,"Stillwater, Payne County",Adzuna::API::Response::Location,"['US', 'Oklahoma', 'Payne County', 'Stillwater']",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,full_time,
https://www.adzuna.com/details/5752156011?utm_medium=api&utm_source=abfa41a4,-74.96994,101180.0,Adzuna::API::Response::Job,Class A CDL Company Driver - 1yr EXP Required - OTR - Dry Van - $101.18k per year - Crete Carrier,2026-06-04T12:19:02Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOEtldEtqSmc4UkdlR1pRTl8tV3hmQSIsImkiOiI1NzUyMTU2MDExIn0.zvAW33UMhxqdfXfKMch_do79vF0xmvo8OLrKoDX7eM8,44.663685,0.0,0,"OTR CDL A Drivers Moving National Freight -Top 50% average $101,176. WHY CHOOSE CRETE CARRIER? At Crete Carrier and Shaffer Trucking we need more safe, experienced drivers to meet the needs of our customers. Crete, Shaffer, and Hunt drivers are paid based on practical miles. This means drivers are paid for 3-5 percent more total miles per year than companies that pay based on short route miles. Another added incentive is that those practical miles roll in faster now that we’ve recently raised o…",5752156011,Crete Carrier,Adzuna::API::Response::Company,"Potsdam, Saint Lawrence County",Adzuna::API::Response::Location,"['US', 'New York', 'Saint Lawrence County', 'Potsdam']",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,full_time,
https://www.adzuna.com/details/5752156029?utm_medium=api&utm_source=abfa41a4,-82.73142,101180.0,Adzuna::API::Response::Job,Truck Driver Company - 1yr EXP Required - OTR - Dry Van - $101.18k per year - Crete Carrier,2026-06-04T12:19:02Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MjE1NjAyOSIsInMiOiI4S2V0S2pKZzhSR2VHWlFOXy1XeGZBIn0.sSJntcZl4Iw-PfW1f6sNoyNYzR--pNBmePKGsQ29OpA,41.40498,0.0,0,"OTR CDL A Drivers Moving National Freight -Top 50% average $101,176. WHY CHOOSE CRETE CARRIER? At Crete Carrier and Shaffer Trucking we need more safe, experienced drivers to meet the needs of our customers. Crete, Shaffer, and Hunt drivers are paid based on practical miles. This means drivers are paid for 3-5 percent more total miles per year than companies that pay based on short route miles. Another added incentive is that those practical miles roll in faster now that we’ve recently raised o…",5752156029,Crete Carrier,Adzuna::API::Response::Company,"Sandusky, Erie County",Adzuna::API::Response::Location,"['US', 'Ohio', 'Erie County', 'Sandusky']",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,full_time,
