id,title,adref,salary_max,longitude,description,__CLASS__,salary_min,latitude,created,salary_is_predicted,redirect_url,location.area,location.display_name,location.__CLASS__,company.display_name,company.__CLASS__,category.label,category.__CLASS__,category.tag,contract_time,contract_type
5854384350,Class A CDL Lease Driver - 2yrs EXP Required - OTR - Reefer - Harpers,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY2h0ZzNzT2Y4UkdlX05fRFJSVjVlZyIsImkiOiI1ODU0Mzg0MzUwIn0.M69SYTn35q7Vq98cB-v-_Nvlq7xuyhRSfqsr2gFbtrM,81825.61,-81.6316,OTR Reefer Lease Purchase Drivers: Earn 82% Gross Line Haul & 100% FSC. Join Our Team of Lease Contractors Today HARPERS is always on the hunt for business minded partners to come in and join our lease purchase program. We have teamed up with one of the largest carriers in the country to provide our partner contractors with on of the largest freight networks nationwide. Joining our team will give you all of the mega carrier benefits with that small fleet atmosphere. We take care of it all so yo…,Adzuna::API::Response::Job,81825.61,38.35127,2026-08-24T09:48:14Z,1,https://www.adzuna.com/land/ad/5854384350?se=chtg3sOf8RGe_N_DRRV5eg&utm_medium=api&utm_source=abfa41a4&v=4F25BD9EEFDD6ECBF88EF13926A5B3EA732DFB32,"['US', 'West Virginia', 'Kanawha County', 'Charleston']","Charleston, Kanawha County",Adzuna::API::Response::Location,Harpers,Adzuna::API::Response::Company,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,full_time,
5854384344,Class A CDL Lease Driver - 2yrs EXP Required - OTR - Reefer - Harpers,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NDM4NDM0NCIsInMiOiJjaHRnM3NPZjhSR2VfTl9EUlJWNWVnIn0.9OfBKUc9yh0A50oprZfEGGiuCbarxhRgyiexotYv2f0,78226.63,-87.898317,OTR Reefer Lease Purchase Drivers: Earn 82% Gross Line Haul & 100% FSC. Join Our Team of Lease Contractors Today HARPERS is always on the hunt for business minded partners to come in and join our lease purchase program. We have teamed up with one of the largest carriers in the country to provide our partner contractors with on of the largest freight networks nationwide. Joining our team will give you all of the mega carrier benefits with that small fleet atmosphere. We take care of it all so yo…,Adzuna::API::Response::Job,78226.63,43.046598,2026-08-24T09:48:14Z,1,https://www.adzuna.com/land/ad/5854384344?se=chtg3sOf8RGe_N_DRRV5eg&utm_medium=api&utm_source=abfa41a4&v=328509918CE431B73E8C3B7EE0B074707C7FA3D5,"['US', 'Wisconsin', 'Milwaukee County', 'Milwaukee']","Milwaukee, Milwaukee County",Adzuna::API::Response::Location,Harpers,Adzuna::API::Response::Company,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,full_time,
5854384332,CDL-A Lease Driver - 2yrs EXP Required - OTR - Reefer - Harpers,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY2h0ZzNzT2Y4UkdlX05fRFJSVjVlZyIsImkiOiI1ODU0Mzg0MzMyIn0.iyF3ejk7_6hlo23_0041y6AkcBU73givD-G-XMP2Qf8,74025.71,-80.6733,OTR Reefer Lease Purchase Drivers: Earn 82% Gross Line Haul & 100% FSC. Join Our Team of Lease Contractors Today HARPERS is always on the hunt for business minded partners to come in and join our lease purchase program. We have teamed up with one of the largest carriers in the country to provide our partner contractors with on of the largest freight networks nationwide. Joining our team will give you all of the mega carrier benefits with that small fleet atmosphere. We take care of it all so yo…,Adzuna::API::Response::Job,74025.71,40.07598,2026-08-24T09:48:14Z,1,https://www.adzuna.com/land/ad/5854384332?se=chtg3sOf8RGe_N_DRRV5eg&utm_medium=api&utm_source=abfa41a4&v=2219DEAF02999ABABF798BCF3A83B7F655289CEE,"['US', 'West Virginia', 'Ohio County', 'Bethlehem']","Bethlehem, Ohio County",Adzuna::API::Response::Location,Harpers,Adzuna::API::Response::Company,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,full_time,
5854384329,Class A CDL Lease Driver - 2yrs EXP Required - OTR - Reefer - Harpers,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY2h0ZzNzT2Y4UkdlX05fRFJSVjVlZyIsImkiOiI1ODU0Mzg0MzI5In0.sb-9B6Pd8c8j0IZNdcuX3W5tgjC6FaXummYDiJWwwqk,115941.49,-98.49954,OTR Reefer Lease Purchase Drivers: Earn 82% Gross Line Haul & 100% FSC. Join Our Team of Lease Contractors Today HARPERS is always on the hunt for business minded partners to come in and join our lease purchase program. We have teamed up with one of the largest carriers in the country to provide our partner contractors with on of the largest freight networks nationwide. Joining our team will give you all of the mega carrier benefits with that small fleet atmosphere. We take care of it all so yo…,Adzuna::API::Response::Job,115941.49,33.908741,2026-08-24T09:48:14Z,1,https://www.adzuna.com/land/ad/5854384329?se=chtg3sOf8RGe_N_DRRV5eg&utm_medium=api&utm_source=abfa41a4&v=F174492698B335814E8B9F3A2E8F1E6C9DA34D50,"['US', 'Texas', 'Wichita County', 'Wichita Falls']","Wichita Falls, Wichita County",Adzuna::API::Response::Location,Harpers,Adzuna::API::Response::Company,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,full_time,
5854384340,Class A CDL Lease Driver - 2yrs EXP Required - OTR - Reefer - Harpers,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NDM4NDM0MCIsInMiOiJjaHRnM3NPZjhSR2VfTl9EUlJWNWVnIn0.urZ2pwQTyi47h-xLADkgOF3ozFcvZZPL9SfN2u-pZ48,88709.96,-81.98496,OTR Reefer Lease Purchase Drivers: Earn 82% Gross Line Haul & 100% FSC. Join Our Team of Lease Contractors Today HARPERS is always on the hunt for business minded partners to come in and join our lease purchase program. We have teamed up with one of the largest carriers in the country to provide our partner contractors with on of the largest freight networks nationwide. Joining our team will give you all of the mega carrier benefits with that small fleet atmosphere. We take care of it all so yo…,Adzuna::API::Response::Job,88709.96,39.95424,2026-08-24T09:48:14Z,1,https://www.adzuna.com/land/ad/5854384340?se=chtg3sOf8RGe_N_DRRV5eg&utm_medium=api&utm_source=abfa41a4&v=4FF4BCDA78302DFA9E6D59BBD140D65C63BA9245,"['US', 'Ohio', 'Muskingum County', 'Zanesville']","Zanesville, Muskingum County",Adzuna::API::Response::Location,Harpers,Adzuna::API::Response::Company,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,full_time,
5854384305,Class A CDL Lease Driver - 2yrs EXP Required - OTR - Reefer - Harpers,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NDM4NDMwNSIsInMiOiJjaHRnM3NPZjhSR2VfTl9EUlJWNWVnIn0.IeKqQf3_5e9LE_YOk8LCcuROZJqWdAeDrMYg4CpdDYE,71897.09,-82.434952,OTR Reefer Lease Purchase Drivers: Earn 82% Gross Line Haul & 100% FSC. Join Our Team of Lease Contractors Today HARPERS is always on the hunt for business minded partners to come in and join our lease purchase program. We have teamed up with one of the largest carriers in the country to provide our partner contractors with on of the largest freight networks nationwide. Joining our team will give you all of the mega carrier benefits with that small fleet atmosphere. We take care of it all so yo…,Adzuna::API::Response::Job,71897.09,38.403958,2026-08-24T09:48:13Z,1,https://www.adzuna.com/land/ad/5854384305?se=chtg3sOf8RGe_N_DRRV5eg&utm_medium=api&utm_source=abfa41a4&v=A719973124BE4EB9B3EC903DEFBEC822E426A655,"['US', 'West Virginia', 'Cabell County', 'Beverly Hills']","Beverly Hills, Cabell County",Adzuna::API::Response::Location,Harpers,Adzuna::API::Response::Company,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,full_time,
5854384326,Class A CDL Lease Driver - 2yrs EXP Required - OTR - Reefer - Harpers,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NDM4NDMyNiIsInMiOiJjaHRnM3NPZjhSR2VfTl9EUlJWNWVnIn0.rsOIYn4ja9n9Q2QfsMWWaHCg92V8I3tjZ2-vYynCOKc,66418.01,-81.19576,OTR Reefer Lease Purchase Drivers: Earn 82% Gross Line Haul & 100% FSC. Join Our Team of Lease Contractors Today HARPERS is always on the hunt for business minded partners to come in and join our lease purchase program. We have teamed up with one of the largest carriers in the country to provide our partner contractors with on of the largest freight networks nationwide. Joining our team will give you all of the mega carrier benefits with that small fleet atmosphere. We take care of it all so yo…,Adzuna::API::Response::Job,66418.01,38.16592,2026-08-24T09:48:13Z,1,https://www.adzuna.com/land/ad/5854384326?se=chtg3sOf8RGe_N_DRRV5eg&utm_medium=api&utm_source=abfa41a4&v=0EFD9A325A1899DF4735FB0222BA8B3BDB039D1C,"['US', 'West Virginia', 'Fayette County', 'Gauley Bridge']","Gauley Bridge, Fayette County",Adzuna::API::Response::Location,Harpers,Adzuna::API::Response::Company,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,full_time,
5854384320,Class A CDL Lease Driver - 2yrs EXP Required - OTR - Reefer - Harpers,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY2h0ZzNzT2Y4UkdlX05fRFJSVjVlZyIsImkiOiI1ODU0Mzg0MzIwIn0.h1a-h8jpc8EQBv2eoSs_x6kKnRozuhmxFQ05C6ze864,70828.07,-78.860499,OTR Reefer Lease Purchase Drivers: Earn 82% Gross Line Haul & 100% FSC. Join Our Team of Lease Contractors Today HARPERS is always on the hunt for business minded partners to come in and join our lease purchase program. We have teamed up with one of the largest carriers in the country to provide our partner contractors with on of the largest freight networks nationwide. Joining our team will give you all of the mega carrier benefits with that small fleet atmosphere. We take care of it all so yo…,Adzuna::API::Response::Job,70828.07,38.471105,2026-08-24T09:48:13Z,1,https://www.adzuna.com/land/ad/5854384320?se=chtg3sOf8RGe_N_DRRV5eg&utm_medium=api&utm_source=abfa41a4&v=25E90D44ECC8A3AF5ECD72DDAC43FADF70FA47FA,"['US', 'Virginia', 'Harrisonburg City', 'Harrisonburg']","Harrisonburg, Harrisonburg City",Adzuna::API::Response::Location,Harpers,Adzuna::API::Response::Company,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,full_time,
5854384304,Truck Driver Lease Driver - 2yrs EXP Required - OTR - Reefer - Harpers,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY2h0ZzNzT2Y4UkdlX05fRFJSVjVlZyIsImkiOiI1ODU0Mzg0MzA0In0.a5LZqPXAujz47igkwHKrLuvHUM3BcNH5vkv1PcBNQ3Q,71709.12,-82.434952,OTR Reefer Lease Purchase Drivers: Earn 82% Gross Line Haul & 100% FSC. Join Our Team of Lease Contractors Today HARPERS is always on the hunt for business minded partners to come in and join our lease purchase program. We have teamed up with one of the largest carriers in the country to provide our partner contractors with on of the largest freight networks nationwide. Joining our team will give you all of the mega carrier benefits with that small fleet atmosphere. We take care of it all so yo…,Adzuna::API::Response::Job,71709.12,38.403958,2026-08-24T09:48:13Z,1,https://www.adzuna.com/land/ad/5854384304?se=chtg3sOf8RGe_N_DRRV5eg&utm_medium=api&utm_source=abfa41a4&v=9C0540D63C684835611E39C49CB6F02577181A57,"['US', 'West Virginia', 'Cabell County', 'Beverly Hills']","Beverly Hills, Cabell County",Adzuna::API::Response::Location,Harpers,Adzuna::API::Response::Company,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,full_time,
5854384310,Truck Driver Lease Driver - 2yrs EXP Required - OTR - Reefer - Harpers,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY2h0ZzNzT2Y4UkdlX05fRFJSVjVlZyIsImkiOiI1ODU0Mzg0MzEwIn0.QuOmmJeDUJdzyCWVZMp2KqEC4A-ImvVmneiJ8UbnEiE,71230.85,-88.40748,OTR Reefer Lease Purchase Drivers: Earn 82% Gross Line Haul & 100% FSC. Join Our Team of Lease Contractors Today HARPERS is always on the hunt for business minded partners to come in and join our lease purchase program. We have teamed up with one of the largest carriers in the country to provide our partner contractors with on of the largest freight networks nationwide. Joining our team will give you all of the mega carrier benefits with that small fleet atmosphere. We take care of it all so yo…,Adzuna::API::Response::Job,71230.85,44.2668,2026-08-24T09:48:13Z,1,https://www.adzuna.com/land/ad/5854384310?se=chtg3sOf8RGe_N_DRRV5eg&utm_medium=api&utm_source=abfa41a4&v=6F2402377313DF11C7A8998D989831224FB159F5,"['US', 'Wisconsin', 'Outagamie County', 'Appleton']","Appleton, Outagamie County",Adzuna::API::Response::Location,Harpers,Adzuna::API::Response::Company,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,full_time,
5854384302,Class A CDL Lease Driver - 2yrs EXP Required - OTR - Reefer - Harpers,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY2h0ZzNzT2Y4UkdlX05fRFJSVjVlZyIsImkiOiI1ODU0Mzg0MzAyIn0.xGmMT3haWLqOkifkPL33plJaY7DQ-OWGWEVlKFT1TF8,53566.42,-77.992724,OTR Reefer Lease Purchase Drivers: Earn 82% Gross Line Haul & 100% FSC. Join Our Team of Lease Contractors Today HARPERS is always on the hunt for business minded partners to come in and join our lease purchase program. We have teamed up with one of the largest carriers in the country to provide our partner contractors with on of the largest freight networks nationwide. Joining our team will give you all of the mega carrier benefits with that small fleet atmosphere. We take care of it all so yo…,Adzuna::API::Response::Job,53566.42,39.491129,2026-08-24T09:48:13Z,1,https://www.adzuna.com/land/ad/5854384302?se=chtg3sOf8RGe_N_DRRV5eg&utm_medium=api&utm_source=abfa41a4&v=84F401EFFD885A1773D927F53BCB816AA592B870,"['US', 'West Virginia', 'Berkeley County', 'Martinsburg']","Martinsburg, Berkeley County",Adzuna::API::Response::Location,Harpers,Adzuna::API::Response::Company,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,full_time,
5854384307,Truck Driver Lease Driver - 2yrs EXP Required - OTR - Reefer - Harpers,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY2h0ZzNzT2Y4UkdlX05fRFJSVjVlZyIsImkiOiI1ODU0Mzg0MzA3In0.AmrRwzjJbrziBBHQbPzHjisvBWvluXJDE79hkJWfI6s,73559.77,-79.113721,OTR Reefer Lease Purchase Drivers: Earn 82% Gross Line Haul & 100% FSC. Join Our Team of Lease Contractors Today HARPERS is always on the hunt for business minded partners to come in and join our lease purchase program. We have teamed up with one of the largest carriers in the country to provide our partner contractors with on of the largest freight networks nationwide. Joining our team will give you all of the mega carrier benefits with that small fleet atmosphere. We take care of it all so yo…,Adzuna::API::Response::Job,73559.77,37.394082,2026-08-24T09:48:13Z,1,https://www.adzuna.com/land/ad/5854384307?se=chtg3sOf8RGe_N_DRRV5eg&utm_medium=api&utm_source=abfa41a4&v=AB69F45350D7121026511B41D8049D844BE60C59,"['US', 'Virginia', 'Amherst County', 'Madison Heights']","Madison Heights, Amherst County",Adzuna::API::Response::Location,Harpers,Adzuna::API::Response::Company,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,full_time,
5854384322,Truck Driver Lease Driver - 2yrs EXP Required - OTR - Reefer - Harpers,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NDM4NDMyMiIsInMiOiJjaHRnM3NPZjhSR2VfTl9EUlJWNWVnIn0.0MNlzZQKP5t0kHZLSHRfN7qs6yqlv4B6VV2IdfN5N_U,66014.49,-82.019903,OTR Reefer Lease Purchase Drivers: Earn 82% Gross Line Haul & 100% FSC. Join Our Team of Lease Contractors Today HARPERS is always on the hunt for business minded partners to come in and join our lease purchase program. We have teamed up with one of the largest carriers in the country to provide our partner contractors with on of the largest freight networks nationwide. Joining our team will give you all of the mega carrier benefits with that small fleet atmosphere. We take care of it all so yo…,Adzuna::API::Response::Job,66014.49,37.962417,2026-08-24T09:48:13Z,1,https://www.adzuna.com/land/ad/5854384322?se=chtg3sOf8RGe_N_DRRV5eg&utm_medium=api&utm_source=abfa41a4&v=F2E17644EA2C9738C4F1F5D21995E368B31793AF,"['US', 'West Virginia', 'Logan County', 'Chapmanville']","Chapmanville, Logan County",Adzuna::API::Response::Location,Harpers,Adzuna::API::Response::Company,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,full_time,
5854384317,Class A CDL Lease Driver - 2yrs EXP Required - OTR - Reefer - Harpers,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY2h0ZzNzT2Y4UkdlX05fRFJSVjVlZyIsImkiOiI1ODU0Mzg0MzE3In0.UT6o-U6TUCv0vDjIb59bBgdNfTMcyHBwq-7Y-qBrHOY,70280.23,-87.731859,OTR Reefer Lease Purchase Drivers: Earn 82% Gross Line Haul & 100% FSC. Join Our Team of Lease Contractors Today HARPERS is always on the hunt for business minded partners to come in and join our lease purchase program. We have teamed up with one of the largest carriers in the country to provide our partner contractors with on of the largest freight networks nationwide. Joining our team will give you all of the mega carrier benefits with that small fleet atmosphere. We take care of it all so yo…,Adzuna::API::Response::Job,70280.23,43.74055,2026-08-24T09:48:13Z,1,https://www.adzuna.com/land/ad/5854384317?se=chtg3sOf8RGe_N_DRRV5eg&utm_medium=api&utm_source=abfa41a4&v=6A1F5EC182135438B23CDCAC2267BE134275A200,"['US', 'Wisconsin', 'Sheboygan County', 'Sheboygan']","Sheboygan, Sheboygan County",Adzuna::API::Response::Location,Harpers,Adzuna::API::Response::Company,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,full_time,
5854384306,CDL-A Lease Driver - 2yrs EXP Required - OTR - Reefer - Harpers,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NDM4NDMwNiIsInMiOiJjaHRnM3NPZjhSR2VfTl9EUlJWNWVnIn0.SEdFG1VizjMzOXGV9XQdFuhKgpXUO2imT9htFb-JoqE,73523.23,-79.113721,OTR Reefer Lease Purchase Drivers: Earn 82% Gross Line Haul & 100% FSC. Join Our Team of Lease Contractors Today HARPERS is always on the hunt for business minded partners to come in and join our lease purchase program. We have teamed up with one of the largest carriers in the country to provide our partner contractors with on of the largest freight networks nationwide. Joining our team will give you all of the mega carrier benefits with that small fleet atmosphere. We take care of it all so yo…,Adzuna::API::Response::Job,73523.23,37.394082,2026-08-24T09:48:13Z,1,https://www.adzuna.com/land/ad/5854384306?se=chtg3sOf8RGe_N_DRRV5eg&utm_medium=api&utm_source=abfa41a4&v=6ABB2043E4F1734A254E5FD1BF3C5405ACD34084,"['US', 'Virginia', 'Amherst County', 'Madison Heights']","Madison Heights, Amherst County",Adzuna::API::Response::Location,Harpers,Adzuna::API::Response::Company,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,full_time,
5854384312,CDL-A Lease Driver - 2yrs EXP Required - OTR - Reefer - Harpers,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NDM4NDMxMiIsInMiOiJjaHRnM3NPZjhSR2VfTl9EUlJWNWVnIn0.0HBs0ucQXWr-XqWc8-sQtek6uRwpbAuqz5vFNTn-4es,78029.41,-81.552062,OTR Reefer Lease Purchase Drivers: Earn 82% Gross Line Haul & 100% FSC. Join Our Team of Lease Contractors Today HARPERS is always on the hunt for business minded partners to come in and join our lease purchase program. We have teamed up with one of the largest carriers in the country to provide our partner contractors with on of the largest freight networks nationwide. Joining our team will give you all of the mega carrier benefits with that small fleet atmosphere. We take care of it all so yo…,Adzuna::API::Response::Job,78029.41,39.254219,2026-08-24T09:48:13Z,1,https://www.adzuna.com/land/ad/5854384312?se=chtg3sOf8RGe_N_DRRV5eg&utm_medium=api&utm_source=abfa41a4&v=444D00A8423C0C8801F693C27E0075A2CD928EDD,"['US', 'West Virginia', 'Wood County', 'Fort Neal']","Fort Neal, Wood County",Adzuna::API::Response::Location,Harpers,Adzuna::API::Response::Company,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,full_time,
5854384313,Truck Driver Lease Driver - 2yrs EXP Required - OTR - Reefer - Harpers,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY2h0ZzNzT2Y4UkdlX05fRFJSVjVlZyIsImkiOiI1ODU0Mzg0MzEzIn0.21DC0-E2hXH_qqEoBOSSSLbZMr5aL6TITSWTvwho5oU,78067.97,-81.552062,OTR Reefer Lease Purchase Drivers: Earn 82% Gross Line Haul & 100% FSC. Join Our Team of Lease Contractors Today HARPERS is always on the hunt for business minded partners to come in and join our lease purchase program. We have teamed up with one of the largest carriers in the country to provide our partner contractors with on of the largest freight networks nationwide. Joining our team will give you all of the mega carrier benefits with that small fleet atmosphere. We take care of it all so yo…,Adzuna::API::Response::Job,78067.97,39.254219,2026-08-24T09:48:13Z,1,https://www.adzuna.com/land/ad/5854384313?se=chtg3sOf8RGe_N_DRRV5eg&utm_medium=api&utm_source=abfa41a4&v=7399DB4B77FD30F7129785072CFF5EB5F89FECAD,"['US', 'West Virginia', 'Wood County', 'Fort Neal']","Fort Neal, Wood County",Adzuna::API::Response::Location,Harpers,Adzuna::API::Response::Company,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,full_time,
5854384316,Truck Driver Lease Driver - 2yrs EXP Required - OTR - Reefer - Harpers,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NDM4NDMxNiIsInMiOiJjaHRnM3NPZjhSR2VfTl9EUlJWNWVnIn0.lks9CwGMV9LfAWtYcHxBCJeAQ87tN4HCWs5x68FVp08,70096.49,-87.731859,OTR Reefer Lease Purchase Drivers: Earn 82% Gross Line Haul & 100% FSC. Join Our Team of Lease Contractors Today HARPERS is always on the hunt for business minded partners to come in and join our lease purchase program. We have teamed up with one of the largest carriers in the country to provide our partner contractors with on of the largest freight networks nationwide. Joining our team will give you all of the mega carrier benefits with that small fleet atmosphere. We take care of it all so yo…,Adzuna::API::Response::Job,70096.49,43.74055,2026-08-24T09:48:13Z,1,https://www.adzuna.com/land/ad/5854384316?se=chtg3sOf8RGe_N_DRRV5eg&utm_medium=api&utm_source=abfa41a4&v=DA114ACE074E3911796F50FB846346FA0B655DA8,"['US', 'Wisconsin', 'Sheboygan County', 'Sheboygan']","Sheboygan, Sheboygan County",Adzuna::API::Response::Location,Harpers,Adzuna::API::Response::Company,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,full_time,
5854384301,Truck Driver Lease Driver - 2yrs EXP Required - OTR - Reefer - Harpers,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTWxGcDM4T2Y4Ukc5SG80UU9Bck9wZyIsImkiOiI1ODU0Mzg0MzAxIn0.SPJcVl0C9wRr0vR8eTvBqJRxDLkOQ19QHX6zLpgtpHg,53426.37,-77.992724,OTR Reefer Lease Purchase Drivers: Earn 82% Gross Line Haul & 100% FSC. Join Our Team of Lease Contractors Today HARPERS is always on the hunt for business minded partners to come in and join our lease purchase program. We have teamed up with one of the largest carriers in the country to provide our partner contractors with on of the largest freight networks nationwide. Joining our team will give you all of the mega carrier benefits with that small fleet atmosphere. We take care of it all so yo…,Adzuna::API::Response::Job,53426.37,39.491129,2026-08-24T09:48:13Z,1,https://www.adzuna.com/land/ad/5854384301?se=MlFp38Of8RG9Ho4QOArOpg&utm_medium=api&utm_source=abfa41a4&v=87EF389D0F948885698D106F08C067730AC42628,"['US', 'West Virginia', 'Berkeley County', 'Martinsburg']","Martinsburg, Berkeley County",Adzuna::API::Response::Location,Harpers,Adzuna::API::Response::Company,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,full_time,
5854384311,Class A CDL Lease Driver - 2yrs EXP Required - OTR - Reefer - Harpers,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NDM4NDMxMSIsInMiOiJNbEZwMzhPZjhSRzlIbzRRT0FyT3BnIn0.EwR93w_SDAYp_N5U6ImuRsDyIRs_shfFFwFzQhgBeIo,71417.63,-88.40748,OTR Reefer Lease Purchase Drivers: Earn 82% Gross Line Haul & 100% FSC. Join Our Team of Lease Contractors Today HARPERS is always on the hunt for business minded partners to come in and join our lease purchase program. We have teamed up with one of the largest carriers in the country to provide our partner contractors with on of the largest freight networks nationwide. Joining our team will give you all of the mega carrier benefits with that small fleet atmosphere. We take care of it all so yo…,Adzuna::API::Response::Job,71417.63,44.2668,2026-08-24T09:48:13Z,1,https://www.adzuna.com/land/ad/5854384311?se=MlFp38Of8RG9Ho4QOArOpg&utm_medium=api&utm_source=abfa41a4&v=52FD292423D0433046FA798AF2D2045C320119F1,"['US', 'Wisconsin', 'Outagamie County', 'Appleton']","Appleton, Outagamie County",Adzuna::API::Response::Location,Harpers,Adzuna::API::Response::Company,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,full_time,
5854384319,Truck Driver Lease Driver - 2yrs EXP Required - OTR - Reefer - Harpers,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NDM4NDMxOSIsInMiOiJNbEZwMzhPZjhSRzlIbzRRT0FyT3BnIn0.J2smEUIcYs-iHKKDb_qsMXpmFAVQJNKdc0mNWEiI3jo,70642.83,-78.860499,OTR Reefer Lease Purchase Drivers: Earn 82% Gross Line Haul & 100% FSC. Join Our Team of Lease Contractors Today HARPERS is always on the hunt for business minded partners to come in and join our lease purchase program. We have teamed up with one of the largest carriers in the country to provide our partner contractors with on of the largest freight networks nationwide. Joining our team will give you all of the mega carrier benefits with that small fleet atmosphere. We take care of it all so yo…,Adzuna::API::Response::Job,70642.83,38.471105,2026-08-24T09:48:13Z,1,https://www.adzuna.com/land/ad/5854384319?se=MlFp38Of8RG9Ho4QOArOpg&utm_medium=api&utm_source=abfa41a4&v=A84ACC5A387154C14CED1DF094637D4E599D5231,"['US', 'Virginia', 'Harrisonburg City', 'Harrisonburg']","Harrisonburg, Harrisonburg City",Adzuna::API::Response::Location,Harpers,Adzuna::API::Response::Company,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,full_time,
5854384325,Truck Driver Lease Driver - 2yrs EXP Required - OTR - Reefer - Harpers,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTWxGcDM4T2Y4Ukc5SG80UU9Bck9wZyIsImkiOiI1ODU0Mzg0MzI1In0.0WXczYYcatGwUF7oFp5i4wgQZZM3b2QWxaNTO9jx8OU,66244.37,-81.19576,OTR Reefer Lease Purchase Drivers: Earn 82% Gross Line Haul & 100% FSC. Join Our Team of Lease Contractors Today HARPERS is always on the hunt for business minded partners to come in and join our lease purchase program. We have teamed up with one of the largest carriers in the country to provide our partner contractors with on of the largest freight networks nationwide. Joining our team will give you all of the mega carrier benefits with that small fleet atmosphere. We take care of it all so yo…,Adzuna::API::Response::Job,66244.37,38.16592,2026-08-24T09:48:13Z,1,https://www.adzuna.com/land/ad/5854384325?se=MlFp38Of8RG9Ho4QOArOpg&utm_medium=api&utm_source=abfa41a4&v=56DB55E6285B32CA5503C41ED911A406F82F5489,"['US', 'West Virginia', 'Fayette County', 'Gauley Bridge']","Gauley Bridge, Fayette County",Adzuna::API::Response::Location,Harpers,Adzuna::API::Response::Company,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,full_time,
