__CLASS__,salary_max,description,redirect_url,title,contract_type,salary_min,created,salary_is_predicted,contract_time,adref,id,location.display_name,location.area,location.__CLASS__,category.label,category.tag,category.__CLASS__,company.display_name,company.__CLASS__,longitude,latitude
Adzuna::API::Response::Job,145122.3,"About Marble Marble is fixing the youth mental health crisis by redefining what mental healthcare looks like in the AI era. Last year, 1 in 10 teens attempted suicide. At the heart of this crisis is a severe lack of access to effective care - when kids & families can't get the help they need, problems compound and preventable tragedies follow. We're fixing that by building the AI-native platform that provides affordable & timely access to truly effective care. Our platform: Brings together guar…",https://www.adzuna.com/land/ad/5838337733?se=iB3_Y1mW8RGBEqqB6NZz6A&utm_medium=api&utm_source=abfa41a4&v=C84C7AE071353CA9CF60367FD5E425198FF8A9DB,Backend Engineer,,145122.3,2026-08-12T10:13:25Z,1,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzODMzNzczMyIsInMiOiJpQjNfWTFtVzhSR0JFcXFCNk5aejZBIn0.sfSp6lYWoVOTy_NrC5SV_scYR2JJ6uN9S5qhDFvvEgI,5838337733,"Ny State Campus, Albany County","['US', 'New York', 'Albany County', 'Ny State Campus']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,Marble Health,Adzuna::API::Response::Company,-73.808983,42.679357
Adzuna::API::Response::Job,36711.5,"At Crocs, Inc., every career offers a chance to make a real impact. No two journeys look the same. And that's exactly how we like it. Whether you’re welcoming customers into our stores, collaborating with global teams at our headquarters, or keeping operations moving at our distribution centers, your impact is real and valued. At Crocs, Inc. you’re not expected to fit a mold. You’re encouraged to break it and create something better. Overview As a Seasonal Sales Associate at HEYDUDE, you’re at …",https://www.adzuna.com/land/ad/5838337709?se=iB3_Y1mW8RGBEqqB6NZz6A&utm_medium=api&utm_source=abfa41a4&v=F825D8C5A665819FCF9C80A32154FD84F5A464D2,"Sales Associate, Seasonal",contract,36711.5,2026-08-12T10:13:25Z,1,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzODMzNzcwOSIsInMiOiJpQjNfWTFtVzhSR0JFcXFCNk5aejZBIn0.zBQwJydvZEuTTX-6_KR8F-xdBSBRH4IEbKgJ7wBnT4Q,5838337709,"Leesburg, Loudoun County","['US', 'Virginia', 'Loudoun County', 'Leesburg']",Adzuna::API::Response::Location,Retail Jobs,retail-jobs,Adzuna::API::Response::Category,"Crocs, Inc.",Adzuna::API::Response::Company,-77.603577,39.052271
Adzuna::API::Response::Job,25422.52,"What You Will Do Our Security Officers protect the Industrial or Commercial property of our clients against fire, vandalism and illegal entry. Our clients range from Class-A Office Buildings, Luxury Residential Properties, Distilleries, Fortune 500 Companies, Financial Institutions, Telecommunications, Manufacturing/Industrial Factories, Hospitals and many others. Requirements: High School diploma or General Education Degree (GED) Minimum of 18 years of age Ability to pass criminal background c…",https://www.adzuna.com/land/ad/5838337743?se=iB3_Y1mW8RGBEqqB6NZz6A&utm_medium=api&utm_source=abfa41a4&v=576D08179E6D98A629B1A5A3CC28E97C1197E970,"Security Officer - Fort Mill, SC",,25422.52,2026-08-12T10:13:25Z,1,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzODMzNzc0MyIsInMiOiJpQjNfWTFtVzhSR0JFcXFCNk5aejZBIn0.bMKek4o-3q9iCVvSI3GiP-Qrz4PA2KDTNU5yjxJ3Woo,5838337743,"Charlotte, Mecklenburg County","['US', 'North Carolina', 'Mecklenburg County', 'Charlotte']",Adzuna::API::Response::Location,Admin Jobs,admin-jobs,Adzuna::API::Response::Category,Walden Security,Adzuna::API::Response::Company,-80.846082,35.232678
Adzuna::API::Response::Job,225019.89,"Our client, a technology solutions provider company located in San Francisco, CA, needs a Sr. Cloud Data Engineer for permanent employment. The Sr. Cloud Data Engineer will work a hybrid onsite schedule, with Fridays remote, in support of the Investment Operations and Fund Treasury Data Engineering teams. The Sr. Cloud Data Engineer will be responsible for the design and implementation of cloud data warehouse architecture. Required Skills: 10 years of hands-on data engineering experience includ…",https://www.adzuna.com/land/ad/5838337721?se=iB3_Y1mW8RGBEqqB6NZz6A&utm_medium=api&utm_source=abfa41a4&v=91D4AE2A1827AA7FD8BB174ADA72405AF433DF59,Sr. Cloud Data Engineer,,225019.89,2026-08-12T10:13:25Z,1,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzODMzNzcyMSIsInMiOiJpQjNfWTFtVzhSR0JFcXFCNk5aejZBIn0.pW2CsS1UgUNQnjPa_6CdZOvMCZymOcFCebGbnNzKoxw,5838337721,"Hayes Valley, San Francisco","['US', 'California', 'San Francisco', 'Hayes Valley']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,ClearBridge Technology Group,Adzuna::API::Response::Company,-122.4183,37.775
Adzuna::API::Response::Job,95609.83,"We’re building a world of health around every individual — shaping a more connected, convenient and compassionate health experience. At CVS Health®, you’ll be surrounded by passionate colleagues who care deeply, innovate with purpose, hold ourselves accountable and prioritize safety and quality in everything we do. Join us and be part of something bigger – helping to simplify health care one person, one family and one community at a time. Position Summary The Compliance Manager is responsible f…",https://www.adzuna.com/land/ad/5838337698?se=iB3_Y1mW8RGBEqqB6NZz6A&utm_medium=api&utm_source=abfa41a4&v=E189D8B7D54EB59B1545A43651BFD9FB56CDFA1C,Compliance Manager,,95609.83,2026-08-12T10:13:25Z,1,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaUIzX1kxbVc4UkdCRXFxQjZOWno2QSIsImkiOiI1ODM4MzM3Njk4In0.qy4oOtahcxNt_zs6oOiJmAltElD-X-7OAUEN6o45N78,5838337698,"Illinois, US","['US', 'Illinois']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,CVS Health,Adzuna::API::Response::Company,-89.15483,39.863792
Adzuna::API::Response::Job,105935.96,"Company Overview At Motorola Solutions, we believe that everything starts with our people. We’re a global close-knit community, united by the relentless pursuit to help keep people safer everywhere. We build and connect technologies to help protect people, property and places. Our solutions foster the collaboration that’s critical for safer communities, safer schools, safer hospitals, safer businesses, and ultimately, safer nations. Connect with a career that matters, and help us build a safer …",https://www.adzuna.com/land/ad/5838337704?se=iB3_Y1mW8RGBEqqB6NZz6A&utm_medium=api&utm_source=abfa41a4&v=098B5B14316F94B3CDAB1C11000C9B88C1715A81,Field Service Technician III - U.S. Air Force Global Sustainment Program,permanent,105935.96,2026-08-12T10:13:25Z,1,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzODMzNzcwNCIsInMiOiJpQjNfWTFtVzhSR0JFcXFCNk5aejZBIn0._dAUod_My5URbEHAuHVWyVSqloliN3AryJ7w3MDp0pU,5838337704,"Mississippi, US","['US', 'Mississippi']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,Motorola Solutions,Adzuna::API::Response::Company,-89.633176,32.832673
Adzuna::API::Response::Job,65851.26,"Job Description: THE SENIOR MANAGER: provides overall leadership, supervision, and direction on strategic initiatives and operating standards to positively impact business results for selected front-of-house or back-of-house areas under the guidance of the General Manager. What we are looking for! You love working in a fast-paced, multi-faceted restaurant/entertainment scene You can communicate with the team members and guests in a way that inspires FUN! You thrive on instant satisfaction! Ther…",https://www.adzuna.com/land/ad/5838337731?se=iB3_Y1mW8RGBEqqB6NZz6A&utm_medium=api&utm_source=abfa41a4&v=FADC8797A9C5B227961CF86034B2AC797597B911,Senior Operations Manager,,65851.26,2026-08-12T10:13:25Z,1,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzODMzNzczMSIsInMiOiJpQjNfWTFtVzhSR0JFcXFCNk5aejZBIn0.IaTQ3_-0jLM-kHWDMPxziUl4ru0atfAN4LIuReWUf3g,5838337731,"Tyler, Smith County","['US', 'Texas', 'Smith County', 'Tyler']",Adzuna::API::Response::Location,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,Dave & Buster's Inc.,Adzuna::API::Response::Company,-95.299796,32.324386
Adzuna::API::Response::Job,106070.81,"LA28 is the independent, non-profit, privately funded organizing committee for the Los Angeles 2028 Olympic and Paralympic Games. We are on a singular mission to create an Olympic and Paralympic Games that celebrate all that this city and country have to offer, delivering an unparalleled experience for athletes, fans, partners and our community. The 2028 Games mark the return of the Summer Games to the U.S. for the first time in 32 years and Los Angeles’ third time hosting an Olympic Games and …",https://www.adzuna.com/land/ad/5838337703?se=iB3_Y1mW8RGBEqqB6NZz6A&utm_medium=api&utm_source=abfa41a4&v=10B06B6F5F7D0DF43882212384C361356CBE23BC,"Senior Manager, Games Family Ceremony Operations",,106070.81,2026-08-12T10:13:25Z,1,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzODMzNzcwMyIsInMiOiJpQjNfWTFtVzhSR0JFcXFCNk5aejZBIn0._H0hUfTPHE6bg21Cx2y_gRHgxtLAU9sD1NNTK_yz5J0,5838337703,"Los Angeles, Los Angeles County","['US', 'California', 'Los Angeles County', 'Los Angeles']",Adzuna::API::Response::Location,Customer Services Jobs,customer-services-jobs,Adzuna::API::Response::Category,LA28 ,Adzuna::API::Response::Company,,
Adzuna::API::Response::Job,61635.23,"Our client is hiring a Helpdesk Technician to work onsite in White Marsh, MD. This person will help perform computer, workstation, hardware and software installation, configuration, troubleshooting, and repair at remote locations and headquarters. Responsibilities and Duties: Provide internal clients with first-level IT support company-wide via telephone or email. Create tickets and document all activities in helpdesk ticketing systems. Troubleshoot and resolve hardware, software, applications,…",https://www.adzuna.com/land/ad/5838337727?se=iB3_Y1mW8RGBEqqB6NZz6A&utm_medium=api&utm_source=abfa41a4&v=1ACC68878D2271D3AFB29702C94FC8CA1241EFBF,Service Desk Technician,,61635.23,2026-08-12T10:13:25Z,1,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzODMzNzcyNyIsInMiOiJpQjNfWTFtVzhSR0JFcXFCNk5aejZBIn0.0tWluUy1WAGemvfvI5c_0UA9Xo5zwoizhI7bzZSb-Ck,5838337727,"White Marsh, Baltimore County","['US', 'Maryland', 'Baltimore County', 'White Marsh']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,TEKsystems c/o Allegis Group,Adzuna::API::Response::Company,-76.414597,39.394248
Adzuna::API::Response::Job,33008.02,"Are you passionate about technology and enjoy connecting with people? Join BeMobile as a Sales Partner and help customers discover the latest wireless and wired technology solutions. If you thrive in a fast-paced environment, love building relationships, and enjoy helping others, this is the perfect opportunity to launch or grow your career. Compensation: Our Sales Partner Scholarship Compensation Plan guarantees a minimum of $20.00/hour for your first 12 months, plus unlimited commission oppor…",https://www.adzuna.com/land/ad/5838337707?se=iB3_Y1mW8RGBEqqB6NZz6A&utm_medium=api&utm_source=abfa41a4&v=C33E791EECD8ED9B2B255358A0AC09677DB5F181,Retail Sales Associates - Urgently Hiring,,33008.02,2026-08-12T10:13:25Z,1,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaUIzX1kxbVc4UkdCRXFxQjZOWno2QSIsImkiOiI1ODM4MzM3NzA3In0.Sa9oo4yuYGgGwOA7E3bfPhcHC3n7kxfvkFhudkwEmNU,5838337707,"Louisiana, US","['US', 'Louisiana']",Adzuna::API::Response::Location,Sales Jobs,sales-jobs,Adzuna::API::Response::Category,BeMobile,Adzuna::API::Response::Company,-91.799763,31.084157
Adzuna::API::Response::Job,79861.01,"Sr. Project Manager - Architectural Metals Flynn Group of Companies Salary $115k DOE THE FLYNN WAY “The Flynn Way” is the way we do things at Flynn. It is not any one single thing, but rather a collection of behaviors and actions that are influenced by our collective values and beliefs. Values such as safety, honesty, integrity, and doing what we say are deeply ingrained in Flynn’s culture. This key position will act as a Project Manager in the Architectural Metal Division and is responsible fo…",https://www.adzuna.com/land/ad/5838337752?se=iB3_Y1mW8RGBEqqB6NZz6A&utm_medium=api&utm_source=abfa41a4&v=7A7FBE5E5AC8CE96FB0563431646A0FA3F6CF9EA,Sr. Project Manager - Architectural Metals,,79861.01,2026-08-12T10:13:25Z,1,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzODMzNzc1MiIsInMiOiJpQjNfWTFtVzhSR0JFcXFCNk5aejZBIn0.sK10isa_e7WAgcRl_BoyVkL4aHzHPLbBi-9Q6U1OivA,5838337752,"Fort Worth, Tarrant County","['US', 'Texas', 'Tarrant County', 'Fort Worth']",Adzuna::API::Response::Location,Trade & Construction Jobs,trade-construction-jobs,Adzuna::API::Response::Category,Flynn Group of Companies,Adzuna::API::Response::Company,-97.329199,32.746598
Adzuna::API::Response::Job,197368.95,"About QuickMD: QuickMD is a leading telemedicine provider, delivering high-quality virtual care across 44 states. Since our founding in 2019, we have helped more than 100,000 patients access essential medical treatment, with a primary focus on addiction care, and more attention on weight management, and general telehealth services. Our commitment to innovation and physician support has made us a trusted name in virtual medicine. We offer substantial flexibility, allowing physicians to set their…",https://www.adzuna.com/land/ad/5838337714?se=iB3_Y1mW8RGBEqqB6NZz6A&utm_medium=api&utm_source=abfa41a4&v=A1A42BFADEE294E5C277D7733F7CEF773ED052D4,Virtual Physician,,197368.95,2026-08-12T10:13:25Z,1,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzODMzNzcxNCIsInMiOiJpQjNfWTFtVzhSR0JFcXFCNk5aejZBIn0.imTz9RIgjhGTMgcgSVaVvnXYM8rxDnOzS-re4v18k5A,5838337714,"Garner, Wake County","['US', 'North Carolina', 'Wake County', 'Garner']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,QuickMD,Adzuna::API::Response::Company,-78.614171,35.711264
Adzuna::API::Response::Job,53266.57,"Compensation Range: $18.50 to $20.50 Hourly Location: 15838 Strathern St, Van Nuys, California 91406 United States of America U-Haul is looking for someone who enjoys being part of a team, provides outstanding customer service, is results-oriented and wants to work in a fast-paced environment where each day is different and dynamic. If this sounds like you, then consider joining U-Haul as a Reservation Manager Agent! U-Haul offers a wide range of personal and professional growth within its orga…",https://www.adzuna.com/land/ad/5838337700?se=iB3_Y1mW8RGBEqqB6NZz6A&utm_medium=api&utm_source=abfa41a4&v=4DCBB983A6ACD7A799384CA346D42CB1BAE2F3E9,Reservation Manager,,53266.57,2026-08-12T10:13:25Z,1,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzODMzNzcwMCIsInMiOiJpQjNfWTFtVzhSR0JFcXFCNk5aejZBIn0.M5iNwrY0owuN102LRwFkt2pKcz7AhAlWbYyHzKEpyuE,5838337700,"Los Angeles, Los Angeles County","['US', 'California', 'Los Angeles County', 'Los Angeles']",Adzuna::API::Response::Location,Customer Services Jobs,customer-services-jobs,Adzuna::API::Response::Category,U-Haul,Adzuna::API::Response::Company,,
Adzuna::API::Response::Job,39897.48,"Welcome to Next Steps Community Services! Next Steps Community Services is a New Hampshire-based organization offering therapeutic, person-centered residential support for adults with developmental disabilities, mental health conditions, and related behavioral needs. With a compassionate, trained team and a continuum of care designed to help individuals build skills, achieve personal goals, and live their best lives, Next Steps is committed to empowering people on their journey toward independe…",https://www.adzuna.com/land/ad/5838337746?se=iB3_Y1mW8RGBEqqB6NZz6A&utm_medium=api&utm_source=abfa41a4&v=C2FE4804AAD940DFAD01B1C91DA912166DA94D74,Group Home Worker,,39897.48,2026-08-12T10:13:25Z,1,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaUIzX1kxbVc4UkdCRXFxQjZOWno2QSIsImkiOiI1ODM4MzM3NzQ2In0.kcrhXNFkIllqsOHCBHTBncs8XZ4vCU_47_WcK1ck9Do,5838337746,"Rochester, Strafford County","['US', 'New Hampshire', 'Strafford County', 'Rochester']",Adzuna::API::Response::Location,Social work Jobs,social-work-jobs,Adzuna::API::Response::Category,Next Steps Community Services LLC,Adzuna::API::Response::Company,-70.990344,43.273087
Adzuna::API::Response::Job,79997.53,All Job Postings will close at 12:01 a.m. CT on the specified Closing Date (if designated). Working Title: MnSCU Academic Professional 3- Student Accessibility Services Coordinator Institution: Lake Superior College Classification Title: MnSCU Academic Professional 3 Bargaining Unit / Union: 214: Minnesota Association of Professional Employees City: Duluth FLSA: Job Exempt Full Time / Part Time: Full time Employment Condition: Unclassified - Unlimited Academic Salary Range: $28.75 - $42.16 Job …,https://www.adzuna.com/land/ad/5838337729?se=iB3_Y1mW8RGBEqqB6NZz6A&utm_medium=api&utm_source=abfa41a4&v=62ED10C6CD0BD28A450E671BEF73FB637DCBA4EB,MnSCU Academic Professional 3- Student Accessibility Services Coordinator,,79997.53,2026-08-12T10:13:25Z,1,part_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaUIzX1kxbVc4UkdCRXFxQjZOWno2QSIsImkiOiI1ODM4MzM3NzI5In0.BX9uacfAauwrWa7rmmy915_Mh5bLxZGIfyxgnRf6Zqo,5838337729,"Duluth, Saint Louis County","['US', 'Minnesota', 'Saint Louis County', 'Duluth']",Adzuna::API::Response::Location,Admin Jobs,admin-jobs,Adzuna::API::Response::Category,North Hennepin Community College,Adzuna::API::Response::Company,-92.125122,46.772932
Adzuna::API::Response::Job,43575.32,"Job Title: Accounts Receivable Specialist Company: Loenbro, LLC Business Unit/Department: Location: Centennial, CO or Westminster, CO Reports to: Controller, Assistant Controller Employment Type: Full-Time FLSA Classification: Non-Exempt About Loenbro Loenbro is a trusted, long-term construction lifecycle partner to thousands of customers across the U.S. Our market spans all industries and our service offerings include Critical Electrical, Mechanical & Structural, Soft Crafts, Inspection, Under…",https://www.adzuna.com/land/ad/5838337696?se=iB3_Y1mW8RGBEqqB6NZz6A&utm_medium=api&utm_source=abfa41a4&v=A6003DC09F8F88DC58A624E22C2D369BA792F282,Accounts Receivable Specialist,,43575.32,2026-08-12T10:13:25Z,1,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaUIzX1kxbVc4UkdCRXFxQjZOWno2QSIsImkiOiI1ODM4MzM3Njk2In0.RlNRIehJuRpqFlYPpEnMu9BFjMCGElmGyHqAaxTl4U8,5838337696,"Westminster, Adams County","['US', 'Colorado', 'Adams County', 'Westminster']",Adzuna::API::Response::Location,Accounting & Finance Jobs,accounting-finance-jobs,Adzuna::API::Response::Category,Loenbro,Adzuna::API::Response::Company,-105.035286,39.83005
Adzuna::API::Response::Job,57202.47,"At U.S. Bank, we’re on a journey to do our best. Helping the customers and businesses we serve to make better and smarter financial decisions and enabling the communities we support to grow and succeed. We believe it takes all of us to bring our shared ambition to life, and each person is unique in their potential. A career with U.S. Bank gives you a wide, ever-growing range of opportunities to discover what makes you thrive at every stage of your career. Try new things, learn new skills and di…",https://www.adzuna.com/land/ad/5838337750?se=iB3_Y1mW8RGBEqqB6NZz6A&utm_medium=api&utm_source=abfa41a4&v=FE6E2648F70BE850088EE6535BAC2F27D0AE2E88,"Client Relationship Consultant 2 (Banker) - Cedar Mill / Bethany Neighborhood - Portland, OR (38 hrs)",,57202.47,2026-08-12T10:13:25Z,1,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaUIzX1kxbVc4UkdCRXFxQjZOWno2QSIsImkiOiI1ODM4MzM3NzUwIn0.seX-R_8EYAXW9nv1ObYEg8qQD1MKiyKmZ_nhQNfkPxU,5838337750,US,['US'],Adzuna::API::Response::Location,Accounting & Finance Jobs,accounting-finance-jobs,Adzuna::API::Response::Category,U.S. Bank,Adzuna::API::Response::Company,,
Adzuna::API::Response::Job,208460.56,"About QuickMD: QuickMD is a leading telemedicine provider, delivering high-quality virtual care across 44 states. Since our founding in 2019, we have helped more than 100,000 patients access essential medical treatment, with a primary focus on addiction care, and more attention on weight management, and general telehealth services. Our commitment to innovation and physician support has made us a trusted name in virtual medicine. We offer substantial flexibility, allowing physicians to set their…",https://www.adzuna.com/land/ad/5838337745?se=iB3_Y1mW8RGBEqqB6NZz6A&utm_medium=api&utm_source=abfa41a4&v=28510BF4DE1E1E0612CB7EE0F49041A206DC222B,Virtual Doctor/ Telemedicine,,208460.56,2026-08-12T10:13:25Z,1,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaUIzX1kxbVc4UkdCRXFxQjZOWno2QSIsImkiOiI1ODM4MzM3NzQ1In0.H9V1i9iCYpSn2c8PueoezSedx4SPiyOjxVlS53UalUA,5838337745,"Cedar Creek, Bastrop County","['US', 'Texas', 'Bastrop County', 'Cedar Creek']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,QuickMD,Adzuna::API::Response::Company,-97.478068,30.099106
Adzuna::API::Response::Job,146491.95,"IT Infrastructure Architect (M&A Enterprise Architect) Location: San Jose, California (Hybrid) USA Experience 12 years of experience in Enterprise IT Infrastructure. Proven experience leading infrastructure integration during Mergers & Acquisitions. Bachelor's degree in Engineering, Computer Science, or related discipline. Mandatory Skills Enterprise Infrastructure Architecture. M&A Infrastructure Due Diligence and Integration. Data Center Migration and Consolidation. Windows Server and Linux I…",https://www.adzuna.com/land/ad/5838337701?se=iB3_Y1mW8RGBEqqB6NZz6A&utm_medium=api&utm_source=abfa41a4&v=65ABF492E4A2D041E4168D5DC09866213F471C5A,M &A Enterprise Architect,,146491.95,2026-08-12T10:13:25Z,1,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaUIzX1kxbVc4UkdCRXFxQjZOWno2QSIsImkiOiI1ODM4MzM3NzAxIn0.XyWKaVvRf6Kx7M8tdk1sA-wccgSuAZtzOm30sFod8lg,5838337701,"Campbell, Santa Clara County","['US', 'California', 'Santa Clara County', 'Campbell']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,Reliancesoft Systems Inc,Adzuna::API::Response::Company,-121.9221,37.3063
Adzuna::API::Response::Job,48093.8,"WeAreParamount on a mission to unleash the power of content… you in? We’ve got the brands, we’ve got the stars, we’ve got thepowerto achieve our mission to entertain the planet – now all we’re missing is… YOU! Becoming a part of Paramount means joining a team of passionate people who not only recognize the power of content but also enjoy a touch of fun and uniqueness. Together, we co-create moments that matter – both for our audiences and our employees – and aim to leave a positive mark on cult…",https://www.adzuna.com/land/ad/5838337734?se=iB3_Y1mW8RGBEqqB6NZz6A&utm_medium=api&utm_source=abfa41a4&v=BBCFD00CFD3CD921500A78C804B9BFC9CFB96DFF,"Research Broadcast Associate, CBS Evening News",,48093.8,2026-08-12T10:13:25Z,1,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaUIzX1kxbVc4UkdCRXFxQjZOWno2QSIsImkiOiI1ODM4MzM3NzM0In0.L9SR652FiBaaVQXQR1-3OCL13TC5t0HPiWYk8tR6TDI,5838337734,"Ny State Campus, Albany County","['US', 'New York', 'Albany County', 'Ny State Campus']",Adzuna::API::Response::Location,Creative & Design Jobs,creative-design-jobs,Adzuna::API::Response::Category,Paramount,Adzuna::API::Response::Company,-73.808983,42.679357
Adzuna::API::Response::Job,215813.38,"We seek a highly motivated, technology-focused individual passionate about improving and simplifying Ford’s highly complex global infrastructure environment across Cloud Platform, on-premises data centers, and distributed locations in all major regions. This role demands a proven people leader who will directly manage, mentor, and elevate a high-performing team of Domain and Solution Architects. You will be responsible for fostering a culture of engineering excellence, establishing architectura…",https://www.adzuna.com/land/ad/5838337723?se=iB3_Y1mW8RGBEqqB6NZz6A&utm_medium=api&utm_source=abfa41a4&v=7CBFD25B960FCD3A8F6033232B322D54307802C9,Senior Hybrid Cloud Architect - (Data Center),,215813.38,2026-08-12T10:13:25Z,1,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzODMzNzcyMyIsInMiOiJpQjNfWTFtVzhSR0JFcXFCNk5aejZBIn0.QygBMtpzUnEsV44RPA0_lN6PmfYLDw254JrzywQ1Pbs,5838337723,"Dearborn, Wayne County","['US', 'Michigan', 'Wayne County', 'Dearborn']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,Ford Motor Company,Adzuna::API::Response::Company,-83.191694,42.304917
Adzuna::API::Response::Job,51042.9,"Transco Rail Services As a part of the global industrial organization Marmon Holdings—which is backed by Berkshire Hathaway—you’ll be doing things that matter, leading at every level, and winning a better way. We’re committed to making a positive impact on the world, providing you with diverse learning and working opportunities, and fostering a culture where everyone’s empowered to be their best. Who we are: Transco Rail Services, along with Union Tank Car Company (UTLX) and Procor, delivers fu…",https://www.adzuna.com/land/ad/5838337718?se=iB3_Y1mW8RGBEqqB6NZz6A&utm_medium=api&utm_source=abfa41a4&v=4C4EA83255D266060DA6633472A83873F8D39CC2,Switch Technician,,51042.9,2026-08-12T10:13:25Z,1,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaUIzX1kxbVc4UkdCRXFxQjZOWno2QSIsImkiOiI1ODM4MzM3NzE4In0.6T7Ut9EqgZCJX27toGfds8wWwDrHacZEMkv_pXHPhzA,5838337718,"Miles City, Custer County","['US', 'Montana', 'Custer County', 'Miles City']",Adzuna::API::Response::Location,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Category,"Marmon Holdings, Inc.",Adzuna::API::Response::Company,-105.84,46.408333
Adzuna::API::Response::Job,176034.11,"About QuickMD: QuickMD is a leading telemedicine provider, delivering high-quality virtual care across 44 states. Since our founding in 2019, we have helped more than 100,000 patients access essential medical treatment, with a primary focus on addiction care, and more attention on weight management, and general telehealth services. Our commitment to innovation and physician support has made us a trusted name in virtual medicine. We offer substantial flexibility, allowing physicians to set their…",https://www.adzuna.com/land/ad/5838337741?se=iB3_Y1mW8RGBEqqB6NZz6A&utm_medium=api&utm_source=abfa41a4&v=D6E36C23FBAA527BFC3E1A7461532DDDC02A09BF,Virtual Care Physician,,176034.11,2026-08-12T10:13:25Z,1,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzODMzNzc0MSIsInMiOiJpQjNfWTFtVzhSR0JFcXFCNk5aejZBIn0.ELTjpJZLSqL1MlNHtThTXRvkBS0VcF5YwJ3yMyvuzI4,5838337741,"Knightdale, Wake County","['US', 'North Carolina', 'Wake County', 'Knightdale']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,QuickMD,Adzuna::API::Response::Company,-78.480556,35.787652
Adzuna::API::Response::Job,26485.88,"Overview: After Hours Registered Nurse / RN, Hospice Location: Austin, TX Position: After Hours Registered Nurse / RN, Hospice Job ID: 2026-85900 Position Type: Full-Time Remote/Virtual Position: No Coverage Area: Austin Find Your Passion and Purpose as a Hospice After Hours Registered Nurse Salary: $85,000 - $95,000 Schedule: Full-Time 7 on 7 off Offer Based on Years of Experience What You Need to Know: Reimagining Your Career in Hospice Caring for others is more than what you do — it’s who yo…",https://www.adzuna.com/land/ad/5838337732?se=iB3_Y1mW8RGBEqqB6NZz6A&utm_medium=api&utm_source=abfa41a4&v=42E719536956B8459AB9C74F6134078E332AC9DC,Hospice Nurse RN After Hours,,26485.88,2026-08-12T10:13:25Z,1,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzODMzNzczMiIsInMiOiJpQjNfWTFtVzhSR0JFcXFCNk5aejZBIn0.WWVzYpysYJAfDkQ408MMD8uQoba6UsSxRShC9Ys8-14,5838337732,"Camp Mabry, Travis County","['US', 'Texas', 'Travis County', 'Camp Mabry']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"AccentCare, Inc.",Adzuna::API::Response::Company,-97.767616,30.346116
