redirect_url,__CLASS__,longitude,adref,description,salary_is_predicted,title,salary_max,latitude,created,id,salary_min,company.display_name,company.__CLASS__,location.__CLASS__,location.display_name,location.area,category.tag,category.label,category.__CLASS__,contract_time,contract_type
https://www.adzuna.com/land/ad/5870842154?se=Oi3F2YCo8RGogquEo3zAlQ&utm_medium=api&utm_source=abfa41a4&v=B56AE7FDC2394D38B72E6382E44F6DAC0B06444B,Adzuna::API::Response::Job,-105.884633,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiT2kzRjJZQ284UkdvZ3F1RW8zekFsUSIsImkiOiI1ODcwODQyMTU0In0.8_wYZLpajj1TiCwMCaZT2rzDODLZzApSz6kpBPaIzI4,"MEDHOST, a division of Harris, seeks a technology executive to guide software engineering and advance AI strategy across MEDHOST’s product and platform portfolio. This leader will build high-performing teams and drive AI-first innovation across AI-DLC and product lines. The role requires steering technology strategy, setting KPIs, and translating business goals into actionable priorities while collaborating with executives across the organization. J-18808-Ljbffr",0,"VP of AI-First Software Engineering (, NM, United States)",250.0,34.530725,2026-09-04T12:35:52Z,5870842154,175.0,Harris Computer,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"New Mexico, US","['US', 'New Mexico']",it-jobs,IT Jobs,Adzuna::API::Response::Category,,
https://www.adzuna.com/land/ad/5870842090?se=Oi3F2YCo8RGogquEo3zAlQ&utm_medium=api&utm_source=abfa41a4&v=6B09F34EB311A915F51779B527F1C94B63B972C0,Adzuna::API::Response::Job,-95.219474,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MDg0MjA5MCIsInMiOiJPaTNGMllDbzhSR29ncXVFbzN6QWxRIn0.6bRBvQDmcIu0sb3OncvLmW7GVCyK6GqHWW5ChtM5Pr0,"Overview Baker Tilly is a leading advisory, tax and assurance firm, providing clients with a genuine coast-to-coast and global advantage in major regions of the U.S. and in many of the world's leading financial centers - New York, London, San Francisco, Los Angeles, Chicago and Boston. Baker Tilly Advisory Group, LP and Baker Tilly US, LLP (Baker Tilly) provide professional services through an alternative practice structure in accordance with the AICPA Code of Professional Conduct and applicabl…",0,Director - Corporate Finance Advisory (Houston),346.0,29.634053,2026-09-04T12:35:52Z,5870842090,193.0,CFA Institute,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Magnolia Grove, Houston","['US', 'Texas', 'Harris County', 'Houston', 'Magnolia Grove']",accounting-finance-jobs,Accounting & Finance Jobs,Adzuna::API::Response::Category,,
https://www.adzuna.com/land/ad/5870842160?se=Oi3F2YCo8RGogquEo3zAlQ&utm_medium=api&utm_source=abfa41a4&v=CB86D7515E32DCC2C354905A6C6CFA5799C9B682,Adzuna::API::Response::Job,-71.196288,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiT2kzRjJZQ284UkdvZ3F1RW8zekFsUSIsImkiOiI1ODcwODQyMTYwIn0.0iCm77gsE8LKmC5ToxyhcyZXPeo28WbJi3DeYiRrks4,"Phoenix Tailings is seeking a Vice President of Manufacturing to lead the scale-up of our rare earth metals manufacturing operations, beginning with our Exeter facility and extending to future production sites. This leader will establish operating discipline, continuous improvement systems, and production standards to move from early commercial production to a repeatable, scalable manufacturing model that can be deployed at increasing scale. J-18808-Ljbffr",0,Manufacturing Scale-Up Executive (Burlington),300.0,42.50598,2026-09-04T12:35:52Z,5870842160,200.0,Phoenix Tailings,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Burlington, Middlesex County","['US', 'Massachusetts', 'Middlesex County', 'Burlington']",manufacturing-jobs,Manufacturing Jobs,Adzuna::API::Response::Category,,
https://www.adzuna.com/land/ad/5870842124?se=Oi3F2YCo8RGogquEo3zAlQ&utm_medium=api&utm_source=abfa41a4&v=C149B21291EA5EAA4B8EDA2742530FD43D032DDE,Adzuna::API::Response::Job,-77.18676,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MDg0MjEyNCIsInMiOiJPaTNGMllDbzhSR29ncXVFbzN6QWxRIn0.DU9XAdSQOKnwDCu34oI7xhMaGd9lZuv9caiWOONi3bY,"Precise Software Solutions, Inc. is seeking a Chief Administrative Officer to lead Human Resources, Talent Acquisition, Contracts Administration, Quality & Certifications, and IT in support of growth and compliance. The CAO will drive organizational effectiveness and scalable operations in a federal contracting environment. The role requires a strategic thinker with strong change leadership, governance, and risk management capabilities, in a hybrid Rockville, MD setting. J-18808-Ljbffr",0,"Strategic CAO for Growth, Talent & Operations (Rockville)",230.0,39.0858,2026-09-04T12:35:52Z,5870842124,170.0,Precise Software Solutions,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Rockville, Montgomery County","['US', 'Maryland', 'Montgomery County', 'Rockville']",hr-jobs,HR & Recruitment Jobs,Adzuna::API::Response::Category,,
https://www.adzuna.com/land/ad/5870842058?se=Oi3F2YCo8RGogquEo3zAlQ&utm_medium=api&utm_source=abfa41a4&v=F549EFE0B06BD8F50D713A2A68B0DADB9F72FB67,Adzuna::API::Response::Job,-74.617769,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiT2kzRjJZQ284UkdvZ3F1RW8zekFsUSIsImkiOiI1ODcwODQyMDU4In0.tG68l6Wlhint5HK8KJThsgq9r-N3FKCKho8Bx2aza8s,"If you are a software engineering leader ready to take the reins and drive impact, we’ve got an opportunity just for you. As a Director of Software Engineering at JPMorganChase within Commercial & Investment Bank , Sales & Controls Tech Team, you lead a technical area and drive impact within teams, technologies, and projects across departments. Utilize your in-depth knowledge of software, applications, technical processes, and product management to drive multiple complex projects and initiative…",0,"Director of Software Engineering Sales & Controls Technology (, NJ, United States)",280.0,40.288232,2026-09-04T12:35:52Z,5870842058,180.0,Socket.dev,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"New Jersey, US","['US', 'New Jersey']",it-jobs,IT Jobs,Adzuna::API::Response::Category,,
https://www.adzuna.com/land/ad/5870842131?se=Oi3F2YCo8RGogquEo3zAlQ&utm_medium=api&utm_source=abfa41a4&v=B6934AE239C75F6EA5439A675B149D6AB68ED394,Adzuna::API::Response::Job,-73.97528,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiT2kzRjJZQ284UkdvZ3F1RW8zekFsUSIsImkiOiI1ODcwODQyMTMxIn0.9fC73eMAzRzWvNvN5GmR96p7YedWY8_cq2XFGi4zDqs,"We are seeking an experienced Insurance Investment Banking Managing Director to join our Capital & M&A team at Guy Carpenter in New York. As a Managing Director, you will lead and expand our M&A advisory and capital raising activities, driving strategic engagement with a broad range of mid- and large-sized clients aligned with Guy Carpenter's strategic goals. You will oversee origination and participation in diverse transactions across P&C carriers, MGAs, mutuals, insurtechs and start-up busine…",0,Insurance Investment Banking Managing Director (New York),381.0,40.75284,2026-09-04T12:35:52Z,5870842131,229.0,International Association of Insurance Professionals ,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Grand Central, Manhattan","['US', 'New York', 'New York City', 'Manhattan', 'Grand Central']",accounting-finance-jobs,Accounting & Finance Jobs,Adzuna::API::Response::Category,,
https://www.adzuna.com/land/ad/5870842138?se=Oi3F2YCo8RGogquEo3zAlQ&utm_medium=api&utm_source=abfa41a4&v=CE7142DF4B20A07E305E40A45AEB378F09E776A2,Adzuna::API::Response::Job,-74.282396,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MDg0MjEzOCIsInMiOiJPaTNGMllDbzhSR29ncXVFbzN6QWxRIn0.ALZSswR-k5DBW7fSbaPyUWLOnYhUlB2LJh6n6eCJn4k,"Merck & Co., Inc. is seeking an experienced communications leader to drive integrated oncology messaging for in-line products and Phase 3 assets. You will shape editorial strategies, coordinate with regional teams and external stakeholders, and brief senior leaders for high-stakes media engagement. The role requires a deep biopharma background, five years in pharma PR, and a track record of managing data-heavy communications at a global company. J-18808-Ljbffr",0,Global Oncology Communications Director (Rahway),422240.0,40.607699,2026-09-04T12:35:52Z,5870842138,268320.0,MSD UK,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Rahway, Union County","['US', 'New Jersey', 'Union County', 'Rahway']",pr-advertising-marketing-jobs,"PR, Advertising & Marketing Jobs",Adzuna::API::Response::Category,,
https://www.adzuna.com/land/ad/5870842158?se=Oi3F2YCo8RGogquEo3zAlQ&utm_medium=api&utm_source=abfa41a4&v=9131103EA19107854A0A1E2D3B088E3168663B44,Adzuna::API::Response::Job,-80.799843,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MDg0MjE1OCIsInMiOiJPaTNGMllDbzhSR29ncXVFbzN6QWxRIn0.F0l05lVsGzzJ_5n8U6kRldXxA2mjJqLx23o3g6EJt2g,"Do your Best Work in Mooresville This position is based at our headquarters in Mooresville, North Carolina. Our corporate office is a space where you can collaborate and do your best work. Take a walk, grab a bite (or a cup of coffee), work out or get a check-up – we invest in you so you can find your inspiration. Your Impact The Inventory Planning Director is responsible for leading the inventory planning strategy across multiple merchandise categories, channels, and distribution networks. Thi…",0,Inventory Planning Director (Mooresville),395200.0,35.578149,2026-09-04T12:35:52Z,5870842158,312000.0,"Lowe's Companies, Inc.",Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Mooresville, Iredell County","['US', 'North Carolina', 'Iredell County', 'Mooresville']",retail-jobs,Retail Jobs,Adzuna::API::Response::Category,,
https://www.adzuna.com/land/ad/5870842152?se=Oi3F2YCo8RGogquEo3zAlQ&utm_medium=api&utm_source=abfa41a4&v=C3315275D36C8C3059C9D848AE930D1C426D79F1,Adzuna::API::Response::Job,-118.2538,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiT2kzRjJZQ284UkdvZ3F1RW8zekFsUSIsImkiOiI1ODcwODQyMTUyIn0.xisbZmbYNINMq_ula5a-TzlCtuYfMdl2PQ-G4aYtgQs,"SalesAPE.ai, a California-based AI-first firm, seeks a Founding CTO to steer engineering, architecture and hiring through Series B and beyond. You will lead a dense, AI-augmented team to scale a multi-product platform, ensure reliability, and drive the commercial narrative with customers, investors and the board. In this role you will own architecture, governance, and strategic tech decisions while remaining hands-on in the codebase during the first quarters. US travel may be required. J-18808-…",0,Founding CTO - Build AI-Driven Multi-Product Platform (Los Angeles),280.0,34.0414,2026-09-04T12:35:52Z,5870842152,220.0,SalesAPE.ai,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Textile Finance, Los Angeles County","['US', 'California', 'Los Angeles County', 'Textile Finance']",it-jobs,IT Jobs,Adzuna::API::Response::Category,,
https://www.adzuna.com/land/ad/5870842172?se=Oi3F2YCo8RGogquEo3zAlQ&utm_medium=api&utm_source=abfa41a4&v=6D0655AD4595CA67774FC275DC4523AB4A46B806,Adzuna::API::Response::Job,-77.07552,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MDg0MjE3MiIsInMiOiJPaTNGMllDbzhSR29ncXVFbzN6QWxRIn0.6pk8D6228pl4tX2reLtRSFMWFXfn2yLQDfJosvEthok,"What You Will Do Serve as the Mission Engineering advanced technology analysis SME for all SAP‑level fully informed activities. Evaluate business environments, cost feasibility, and return‑on‑investment potential for technologies; advise program management and senior leaders on technology growth and mission‑focused product development. Lead analyst teams to produce Operations Analysis (OA) and Modeling & Simulation (M&S) products, leadership briefings, and cross‑mission support materials. Coord…",0,Associate Director/Advanced Technology Analysis Subject Matter Expert (SME) (Arlington),329.0,38.8935,2026-09-04T12:35:52Z,5870842172,173.0,Prattwhitney,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Rosslyn, Arlington County","['US', 'Virginia', 'Arlington County', 'Rosslyn']",engineering-jobs,Engineering Jobs,Adzuna::API::Response::Category,,
https://www.adzuna.com/land/ad/5870842095?se=Oi3F2YCo8RGogquEo3zAlQ&utm_medium=api&utm_source=abfa41a4&v=AF5E001D397774714DAC9995D0CE7D2BE089611E,Adzuna::API::Response::Job,-82.823565,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MDg0MjA5NSIsInMiOiJPaTNGMllDbzhSR29ncXVFbzN6QWxRIn0.NkHCcVZw8o_2VMkjmT-3WtrQ5ij9fCv9KEh8BAxGTaE,"ClimateWorks Foundation is seeking a Senior Associate Director of Philanthropic Partnerships to lead donor strategies for a portfolio of programs and manage a team of frontline fundraisers. You will cultivate major gifts, supervise staff, and collaborate cross-functionally to build a strong donor pipeline and meet revenue targets. This role offers flexibility for US-based locations and SF presence. The Senior AD will translate complex climate programs into donor-facing narratives, work with J-1…",0,"Senior Associate Director, Strategic Philanthropy Partnerships (Northern)",185.0,37.526765,2026-09-04T12:35:52Z,5870842095,160.0,Biodiversity Funders Group,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Eastern, Floyd County","['US', 'Kentucky', 'Floyd County', 'Eastern']",trade-construction-jobs,Trade & Construction Jobs,Adzuna::API::Response::Category,,
https://www.adzuna.com/land/ad/5870842180?se=Oi3F2YCo8RGogquEo3zAlQ&utm_medium=api&utm_source=abfa41a4&v=6BCB15B5C62DEFB7BA0E20AA1043310FF8C2B688,Adzuna::API::Response::Job,-82.823565,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiT2kzRjJZQ284UkdvZ3F1RW8zekFsUSIsImkiOiI1ODcwODQyMTgwIn0.rWMSjnSkd_eBwZtHY1ZtO9RzG0NgdXqi9RPtt8x6Y9Q,"Director, Senior Legal Counsel - Disclosures Division: Legal & CoSec Why work for us? A career at Janus Henderson is more than a job, it’s about investing in a brighter future together . Our Mission at Janus Henderson is to help clients define and achieve superior financial outcomes through differentiated insights, disciplined investments, and world-class service. We will do this by protecting and growing our core business, amplifying our strengths and diversifying where we have the right. Our …",0,"Director, Senior Legal Counsel - Disclosures (Northern)",225.0,37.526765,2026-09-04T12:35:52Z,5870842180,200.0,Janus Henderson Group,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Eastern, Floyd County","['US', 'Kentucky', 'Floyd County', 'Eastern']",legal-jobs,Legal Jobs,Adzuna::API::Response::Category,,
https://www.adzuna.com/land/ad/5870842144?se=Oi3F2YCo8RGogquEo3zAlQ&utm_medium=api&utm_source=abfa41a4&v=77254980F28FC06DA9567FADE49E387D2D3CB058,Adzuna::API::Response::Job,-82.823565,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MDg0MjE0NCIsInMiOiJPaTNGMllDbzhSR29ncXVFbzN6QWxRIn0.9ZFahUi8CH3H0fpaz8j1AXdDPbrCz74UZsQ3s1FfNbA,"A Rare Opportunity to Shape the Future of Genomics Join a team of brilliant, passionate innovators determined to transform healthcare. At BillionToOne, we've built a category-defining, publicly traded company on Nasdaq where transparency fuels trust, collaboration drives breakthroughs, and every contribution moves the needle on our mission to make life-changing diagnostics accessible to all. We don't just aim for incremental improvements; we build products that are 10x better than anything that…",0,Assistant General Counsel New (Northern),268.0,37.526765,2026-09-04T12:35:52Z,5870842144,241.0,BillionToOne Inc.,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Eastern, Floyd County","['US', 'Kentucky', 'Floyd County', 'Eastern']",legal-jobs,Legal Jobs,Adzuna::API::Response::Category,,
https://www.adzuna.com/land/ad/5870842177?se=Oi3F2YCo8RGogquEo3zAlQ&utm_medium=api&utm_source=abfa41a4&v=0D98F24C751FC96920558E7A4AABE42842388DCA,Adzuna::API::Response::Job,-77.18676,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MDg0MjE3NyIsInMiOiJPaTNGMllDbzhSR29ncXVFbzN6QWxRIn0.YysyfJfP3Bkm9C-YjxA7A-Ifs3zxkYwTt0BwRXwBeq0,"Description Position Summary The Chief Administrative Officer (CAO) is a member of the executive leadership team responsible for building and leading the infrastructure, capabilities, and business practices necessary to support the company's continued growth, operational excellence, compliance, and employee experience. The CAO provides executive oversight for Human Resources, Talent Acquisition, Contracts Administration, Quality & Certifications, and Information Technology, ensuring these funct…",0,Chief Administrative Officer (CAO) (Rockville),230.0,39.0858,2026-09-04T12:35:52Z,5870842177,170.0,Precise Software Solutions,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Rockville, Montgomery County","['US', 'Maryland', 'Montgomery County', 'Rockville']",it-jobs,IT Jobs,Adzuna::API::Response::Category,,
https://www.adzuna.com/land/ad/5870842100?se=Oi3F2YCo8RGogquEo3zAlQ&utm_medium=api&utm_source=abfa41a4&v=FCC59A527DFD4309800D2F2E007B8D49A083662A,Adzuna::API::Response::Job,-96.732085,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiT2kzRjJZQ284UkdvZ3F1RW8zekFsUSIsImkiOiI1ODcwODQyMTAwIn0.StU9neINhUX1pfC6Mc8-JW4lIo3cZeLNA2NZGTukATQ,"Role Summary The Senior Director of Product Management – Data Solutions is responsible for defining and leading the product vision, strategy, and execution for OmniSphere’s Data Solutions, comprising our Shared Data Platform, Analytics, AI Intelligence, and Agentic Experience. This role is critical in ensuring OmniSphere operates as a cloud‑native enterprise platform that provides a single source of truth and intelligence layer for medication management across the continuum of care. The Senior …",0,"Sr. Director, Product Management - Data Solutions (Dallas)",265.0,32.910814,2026-09-04T12:35:52Z,5870842100,189.0,Omnicell,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Buckingham, Dallas","['US', 'Texas', 'Dallas', 'Buckingham']",it-jobs,IT Jobs,Adzuna::API::Response::Category,,
https://www.adzuna.com/land/ad/5870842114?se=Oi3F2YCo8RGogquEo3zAlQ&utm_medium=api&utm_source=abfa41a4&v=DE5C5EEC6D1A521A49D501DFBB5E39272E990D29,Adzuna::API::Response::Job,-90.216546,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MDg0MjExNCIsInMiOiJPaTNGMllDbzhSR29ncXVFbzN6QWxRIn0.GnrBsUCTD30iXkRNLGyNDZ9-riRi--xxuE6oU2-7wCM,"Be the one building AI-powered experiences where they matter most. At Genesys, we help organizations create better customer experiences through AI-powered experience orchestration. Our platform connects people, systems, data and AI to help organizations deliver more personalized service, improve operational efficiency and build stronger customer relationships. Help build, support and operate technology used by more than 8,000 organizations in over 100 countries - moving AI from possibility to p…",0,"Director, Product Marketing - AI (Virginia)",287.0,39.9528,2026-09-04T12:35:52Z,5870842114,225.0,Genesys,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Virginia, Cass County","['US', 'Illinois', 'Cass County', 'Virginia']",it-jobs,IT Jobs,Adzuna::API::Response::Category,,
https://www.adzuna.com/land/ad/5870842097?se=Oi3F2YCo8RGogquEo3zAlQ&utm_medium=api&utm_source=abfa41a4&v=601B8F788B0620A1A61914ECFD18E5845DD45724,Adzuna::API::Response::Job,-105.03096,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MDg0MjA5NyIsInMiOiJPaTNGMllDbzhSR29ncXVFbzN6QWxRIn0.FeVtVDE0mjQBGCXyYNf1lPEjv88H1bBBB8aQ8xXlU0w,"Katalyst Space is seeking a driven Product Manager to own the unified HW/SW product strategy, aligning software, hardware, and defense initiatives. You will publish a cross-product roadmap, transform capabilities into clearly defined products, and work closely with engineering, marketing, and leadership to drive delivery and market readiness. The ideal candidate has 3 years in product management for hardware-enabled tech, with space systems insight and a track record of leading cross-functional…",0,"Director, Space Systems Product Strategy (Broomfield)",220.0,39.961769,2026-09-04T12:35:52Z,5870842097,190.0,Katalyst Space,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Lafayette, Boulder County","['US', 'Colorado', 'Boulder County', 'Lafayette']",it-jobs,IT Jobs,Adzuna::API::Response::Category,,
https://www.adzuna.com/land/ad/5870842111?se=Oi3F2YCo8RGogquEo3zAlQ&utm_medium=api&utm_source=abfa41a4&v=C4E8EAF93ABCE872A4FAC4813511935C4B40FD8D,Adzuna::API::Response::Job,-105.49903,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MDg0MjExMSIsInMiOiJPaTNGMllDbzhSR29ncXVFbzN6QWxRIn0.QE82tjipNyxTO0uMdKdue1p09_YPgf0Knr80LrV6cXw,"Director, Product Management – Revenue Recognition & Financial Management BillingPlatform is an industry-leading, fast-growing SaaS company. Our award-winning, cloud-based revenue lifecycle management platform is leveraged by leading global enterprises to automate and streamline the entire quote-to-cash process. At BillingPlatform, our employees are our most valuable asset, and we believe deeply in a culture of collaboration, accountability, innovation, and transparency. We seek bright, enthusi…",0,"Director, Product Management – Revenue Recognition & Financial Management (, CO, United States)",220.0,38.925195,2026-09-04T12:35:52Z,5870842111,160.0,BillingPlatform,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Colorado, US","['US', 'Colorado']",sales-jobs,Sales Jobs,Adzuna::API::Response::Category,,
https://www.adzuna.com/land/ad/5870842170?se=Oi3F2YCo8RGogquEo3zAlQ&utm_medium=api&utm_source=abfa41a4&v=618A954F778D33260D909F6E9D72036A9EEE7CF7,Adzuna::API::Response::Job,-73.97528,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiT2kzRjJZQ284UkdvZ3F1RW8zekFsUSIsImkiOiI1ODcwODQyMTcwIn0.o55YyIaHJC_tcxnGHUPb9u-U1BmeK1bRG_Pus0qQhbc,"Overview Task Force General Manager will provide both short and long-term task force coverage for any of the EOS Hospitality owned or managed properties serving as the acting General Manager, onsite leader of the hotel and represents the company with internal and external clients and communications. This position will be needed during times of transition, during a leave of absence or when assistance In training Is needed until a full-time General Manager is assigned. The length of the assignmen…",0,Taskforce General Manager - Nationwide (New York),457600.0,40.75284,2026-09-04T12:35:52Z,5870842170,249600.0,Hcareers,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Grand Central, Manhattan","['US', 'New York', 'New York City', 'Manhattan', 'Grand Central']",hospitality-catering-jobs,Hospitality & Catering Jobs,Adzuna::API::Response::Category,,
https://www.adzuna.com/land/ad/5870842121?se=Oi3F2YCo8RGogquEo3zAlQ&utm_medium=api&utm_source=abfa41a4&v=C7EDADD1C334687BD953FE6BAEE190160ACD76CD,Adzuna::API::Response::Job,-85.999137,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MDg0MjEyMSIsInMiOiJPaTNGMllDbzhSR29ncXVFbzN6QWxRIn0.A8hxSmnwE7HHFY867Dx50sdDWa0VaXNEi1-dKybWhrs,"Newmar Corporation is seeking an influential, customer-focused sales executive to serve as the visible face of the brand with dealers and customers. You will develop pricing, promotion, and sales strategies to grow revenue, market share, and profitability while protecting Newmar's luxury position. By strengthening dealer relationships and leading a high-performing team, you will guide forecasting, budgeting, and sales planning within an integrated business process, ensuring customers and J-1880…",0,"Senior Sales Leader — Luxury Brand, Dealer Growth & Strategy (Nappanee)",436800.0,41.448366,2026-09-04T12:35:52Z,5870842121,312000.0,Socket.dev,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Nappanee, Elkhart County","['US', 'Indiana', 'Elkhart County', 'Nappanee']",sales-jobs,Sales Jobs,Adzuna::API::Response::Category,,
https://www.adzuna.com/land/ad/5870842179?se=Oi3F2YCo8RGogquEo3zAlQ&utm_medium=api&utm_source=abfa41a4&v=252225845E9A09A49CD15429F63BD8D28DC1CE96,Adzuna::API::Response::Job,-76.60514,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MDg0MjE3OSIsInMiOiJPaTNGMllDbzhSR29ncXVFbzN6QWxRIn0.aaOkCX1CoR-2TZoTFNeW_11jTaWRtg1i37N3TmGUgdM,"Baltimore Civic Fund in Baltimore, MD seeks an experienced Chief Financial Officer to lead all financial functions and operations. Hybrid work arrangement is available, with reporting to the President & CEO. The role focuses on financial health, strategic planning, and organizational growth within a nonprofit context. Ideal candidates have CPA or MBA, 8 years in nonprofit finance, and a proven ability to manage budgeting, forecasting, and audits. J-18808-Ljbffr",0,Strategic CFO for Civic Growth (Hybrid) (Baltimore),190.0,39.2914,2026-09-04T12:35:52Z,5870842179,170.0,Baltimore Civic Fund,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"East Case, Baltimore","['US', 'Maryland', 'Baltimore County', 'Baltimore', 'East Case']",accounting-finance-jobs,Accounting & Finance Jobs,Adzuna::API::Response::Category,,
https://www.adzuna.com/land/ad/5870842120?se=Oi3F2YCo8RGogquEo3zAlQ&utm_medium=api&utm_source=abfa41a4&v=623D585CFF1B03356D57524F0351EDFEAA8C71C5,Adzuna::API::Response::Job,-87.898317,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MDg0MjEyMCIsInMiOiJPaTNGMllDbzhSR29ncXVFbzN6QWxRIn0.7lzXqRpj1dPJDJeyGGu2gE2F5sFhswQDQgCEFCyE9S4,"Northwestern Mutual is seeking an experienced in-house Litigation Counsel in Milwaukee to lead a portfolio of complex disputes from intake through resolution. You will partner with business leaders and outside counsel to set strategy, supervise discovery, motions, and trial preparation, and guide executives through deposition and settlement discussions. The role requires a JD, Wisconsin bar admission or willingness to become licensed within a year, and at least six years in complex civil J-1880…",0,Senior In-House Litigation Counsel & Secretary (Milwaukee),240.0,43.046598,2026-09-04T12:35:52Z,5870842120,180.0,northwesternmutual,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Milwaukee, Milwaukee County","['US', 'Wisconsin', 'Milwaukee County', 'Milwaukee']",admin-jobs,Admin Jobs,Adzuna::API::Response::Category,,
https://www.adzuna.com/land/ad/5870842076?se=Oi3F2YCo8RGogquEo3zAlQ&utm_medium=api&utm_source=abfa41a4&v=A0755124ED11CCDBC41D9A95414C43A02AD39C9E,Adzuna::API::Response::Job,-72.657316,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiT2kzRjJZQ284UkdvZ3F1RW8zekFsUSIsImkiOiI1ODcwODQyMDc2In0.ioz59TcmTxJvOa1ACeCyGUOVBE7_CAY4Q9y031YphtQ,"The Hospital for Special Care in Connecticut seeks a visionary VP and Chief Development Officer to lead philanthropy, drive major gifts, and shape fundraising strategy in partnership with the CEO and Board. Reporting to the President & CEO, the CDO will oversee capital campaigns, endowment growth, annual giving, grants, and donor relations, building a high-performance development team and delivering sustainable funding for the organization's mission. J-18808-Ljbffr",0,"Chief Development Officer - Healthcare Philanthropy Leader (, CT, United States)",329.0,41.601859,2026-09-04T12:35:52Z,5870842076,208.0,Socket.dev,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Connecticut, US","['US', 'Connecticut']",admin-jobs,Admin Jobs,Adzuna::API::Response::Category,,
https://www.adzuna.com/land/ad/5870842133?se=Oi3F2YCo8RGogquEo3zAlQ&utm_medium=api&utm_source=abfa41a4&v=FDE82D2ADF2A20B5BFEF06C424A0506595DD2739,Adzuna::API::Response::Job,-104.894696,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MDg0MjEzMyIsInMiOiJPaTNGMllDbzhSR29ncXVFbzN6QWxRIn0.g-aUJEWGpmTT-s9IFqI6II3ErtAQtwDD5nP7EPVSFvY,"About Us At Transamerica, hard work, innovative thinking, and personal accountability are qualities we honor and reward. We understand the potential of leveraging the talents of a diverse workforce. We embrace an environment where employees enjoy a balance between their careers, families, communities, and personal interests. Job Family IT - Development About Us At Transamerica, hard work, innovative thinking, and personal accountability are qualities we honor and reward. We understand the poten…",0,"Director, Software Engineering (Denver)",225.0,39.720678,2026-09-04T12:35:52Z,5870842133,190.0,Transamerica,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Lowry, Denver","['US', 'Colorado', 'Denver', 'Lowry']",it-jobs,IT Jobs,Adzuna::API::Response::Category,,
