__CLASS__,created,salary_is_predicted,salary_min,description,salary_max,id,adref,latitude,redirect_url,title,longitude,category.tag,category.label,category.__CLASS__,location.area,location.__CLASS__,location.display_name,company.__CLASS__,company.display_name,contract_type,contract_time
Adzuna::API::Response::Job,2026-07-16T10:17:05Z,1,58653.78,"Job Summary Oversees and provides quality food and service for all customers. Assists management team in menu development, recruiting, training of staff, disciplinary action, monitoring service, scheduling and other duties based on location needs. Responsible for working with the management team to ensure quality products and services are provided, and delivered in a timely manner. Responsible for coordinating schedules, to ensure proper staffing levels. Job Duties Responsible for all aspects o…",58653.78,5803031337,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMzAzMTMzNyIsInMiOiJLRzlsVWlpQjhSRzZ6TGVyUnBOMGF3In0.5U5tvQXMy6bFFza9k0rcEItJUX4MgCiNeGKQqlnU9cw,41.410849,https://www.adzuna.com/land/ad/5803031337?se=KG9lUiiB8RG6zLerRpN0aw&utm_medium=api&utm_source=abfa41a4&v=9637162ABE45796753F18D2880F6A24788C87059,Supervisor Foodservice,-75.665902,hospitality-catering-jobs,Hospitality & Catering Jobs,Adzuna::API::Response::Category,"['US', 'Pennsylvania', 'Lackawanna County', 'Scranton']",Adzuna::API::Response::Location,"Scranton, Lackawanna County",Adzuna::API::Response::Company,Geisinger,,full_time
Adzuna::API::Response::Job,2026-07-16T10:17:05Z,1,50866.5,"- Pay $86,000 / YEAR System Freight, Inc. (SFI) - a premier, dedicated contract trucking and logistics company, established in 1975, has full-time openings for experienced, professional drivers based in the Atglen, PA area who are looking for great weekly pay, top benefits, and home-daily work with a successful and growing company. Benefits include: FIRST YEAR EXPECTED EARNINGS UP TO :$86,000 - Local work - return home daily - Superior health, dental and vision benefits with low weekly contribu…",50866.5,5803031324,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMzAzMTMyNCIsInMiOiJLRzlsVWlpQjhSRzZ6TGVyUnBOMGF3In0.JsCe01MRyQx2OpQNCQxpwamOuLQRCyFgLox3NvXY838,39.750605,https://www.adzuna.com/land/ad/5803031324?se=KG9lUiiB8RG6zLerRpN0aw&utm_medium=api&utm_source=abfa41a4&v=F1630C12724030F9EC24AF3A26B42DB5D759EC30,Local CDL-A Driver - 3 yrs EXP Required - Home Daily (17563),-76.226921,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Pennsylvania', 'Lancaster County', 'Peach Bottom']",Adzuna::API::Response::Location,"Peach Bottom, Lancaster County",Adzuna::API::Response::Company,System Freight,,full_time
Adzuna::API::Response::Job,2026-07-16T10:17:05Z,1,55377.43,"- Pay $95,000 / YEAR Experienced CDL-A drivers needed immediately for local, return home daily positions! System Freight, Inc. (SFI) - a premier, dedicated contract trucking and logistics company, established in 1975, has immediate, well-paying openings for experienced commercial drivers (CDL-A) in the Deer Park, Long Island, NY-area who are passionate about driving with a forward-thinking company. Benefits include: - FIRST YEAR EXPECTED EARNINGS UP TO $95,000 - Local work - return home daily. …",55377.43,5803031350,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMzAzMTM1MCIsInMiOiJLRzlsVWlpQjhSRzZ6TGVyUnBOMGF3In0.CKrAf2PxF_X-I4dEB7FttbsDDiY4NulS1Te5WvB-cr4,40.842876,https://www.adzuna.com/land/ad/5803031350?se=KG9lUiiB8RG6zLerRpN0aw&utm_medium=api&utm_source=abfa41a4&v=7DB9B554A1F978E60E6305C46361AD52F2B2840E,"DEER PARK, NY CDL-A LOCAL DRIVER (11725)",-73.292894,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'New York', 'Suffolk County', 'Commack']",Adzuna::API::Response::Location,"Commack, Suffolk County",Adzuna::API::Response::Company,System Freight,,full_time
Adzuna::API::Response::Job,2026-07-16T10:17:05Z,1,68847.65,"- Pay $86,000 / YEAR System Freight, Inc. (SFI) - a premier, dedicated contract trucking and logistics company, established in 1975, has full-time openings for experienced, professional drivers based in the Atglen, PA area who are looking for great weekly pay, top benefits, and home-daily work with a successful and growing company. Benefits include: FIRST YEAR EXPECTED EARNINGS UP TO :$86,000 - Local work - return home daily - Superior health, dental and vision benefits with low weekly contribu…",68847.65,5803031387,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMzAzMTM4NyIsInMiOiJLRzlsVWlpQjhSRzZ6TGVyUnBOMGF3In0.ZdDXZ5xIv4iNV_jiwOItBvc2Sj8iyXK2PqIzB1fJ-XE,40.059355,https://www.adzuna.com/land/ad/5803031387?se=KG9lUiiB8RG6zLerRpN0aw&utm_medium=api&utm_source=abfa41a4&v=591460F091ED4C18ACF2B2D2A05BF10542DBD705,"Local CDL-A Driver - 3 yrs EXP Required - First Year Expected Earnings Up To $86,000 (19354)",-75.744817,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Pennsylvania', 'Chester County', 'Lyndell']",Adzuna::API::Response::Location,"Lyndell, Chester County",Adzuna::API::Response::Company,System Freight,,full_time
Adzuna::API::Response::Job,2026-07-16T10:17:05Z,1,34371.35,"Job Summary Performs routine tasks related to the portioning and serving of food and cleaning of tableware, equipment or work area. Follows special cleaning and trash handling techniques as required by regulatory agencies. Ensures a professional and appropriate Service Standard while performing the job. Job Duties Foodservice Workers will be assigned to perform various tasks within the foodservice area. This may include but is not limited to food preparation, packaging, and deliveries. Cleans a…",34371.35,5803031345,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS0c5bFVpaUI4Ukc2ekxlclJwTjBhdyIsImkiOiI1ODAzMDMxMzQ1In0.vlV4hhCyWTSHKm-CGzNkENk4AmCLTib5RerilRiLIW0,40.59924,https://www.adzuna.com/land/ad/5803031345?se=KG9lUiiB8RG6zLerRpN0aw&utm_medium=api&utm_source=abfa41a4&v=2A9AA29A3B3CA331DC1C23E38E72DFF412A774E8,Foodservice Worker Flex,-77.571382,hospitality-catering-jobs,Hospitality & Catering Jobs,Adzuna::API::Response::Category,"['US', 'Pennsylvania', 'Mifflin County', 'Lewistown']",Adzuna::API::Response::Location,"Lewistown, Mifflin County",Adzuna::API::Response::Company,Geisinger,,part_time
Adzuna::API::Response::Job,2026-07-16T10:17:05Z,1,56243.23,"- Pay $95,000 / YEAR Experienced CDL-A drivers needed immediately for local, return home daily positions! System Freight, Inc. (SFI) - a premier, dedicated contract trucking and logistics company , established in 1975, has immediate, well-paying openings for experienced commercial drivers (CDL-A) in the Lancaster, PA-area who are passionate about driving with a forward-thinking company. Benefits include: - FIRST YEAR EXPECTED EARNINGS $95,000 - Local work - return home daily. - Excellent health…",56243.23,5803031374,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMzAzMTM3NCIsInMiOiJLRzlsVWlpQjhSRzZ6TGVyUnBOMGF3In0.8fvIe-HMw0se1wH1BLHLDOzWwt6Vfjrzjpckwh0-3XU,40.057041,https://www.adzuna.com/land/ad/5803031374?se=KG9lUiiB8RG6zLerRpN0aw&utm_medium=api&utm_source=abfa41a4&v=D0CF0F8C39CCD3ACBA11CD50D3C82A60948AFBA0,"LANCASTER, PA CDL-A LOCAL DRIVER (17547)",-76.552188,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Pennsylvania', 'Lancaster County', 'Marietta']",Adzuna::API::Response::Location,"Marietta, Lancaster County",Adzuna::API::Response::Company,System Freight,,full_time
Adzuna::API::Response::Job,2026-07-16T10:17:05Z,1,69383.52,"- Pay $95,000 / YEAR Experienced CDL-A drivers needed immediately for local, return home daily positions! System Freight, Inc. (SFI) - a premier, dedicated contract trucking and logistics company, established in 1975, has immediate, well-paying openings for experienced commercial drivers (CDL-A) in the Deer Park, Long Island, NY-area who are passionate about driving with a forward-thinking company. Benefits include: - FIRST YEAR EXPECTED EARNINGS UP TO $95,000 - Local work - return home daily. …",69383.52,5803031394,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMzAzMTM5NCIsInMiOiIxcXl2VXlpQjhSR3ZGc3F0NUFsQWFBIn0.oAsVFSa5_FtdPHTVdUEj6aYtMZOyfy3mBMdlHLzLdRw,40.855931,https://www.adzuna.com/land/ad/5803031394?se=1qyvUyiB8RGvFsqt5AlAaA&utm_medium=api&utm_source=abfa41a4&v=780089727BC0E80022F5C2C1B0D72FB411030341,Local CDL-A Driver - 3 yrs EXP Required (11787),-73.200669,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'New York', 'Suffolk County', 'Smithtown']",Adzuna::API::Response::Location,"Smithtown, Suffolk County",Adzuna::API::Response::Company,System Freight,,full_time
Adzuna::API::Response::Job,2026-07-16T10:17:05Z,1,56860.53,"- Pay $91,000 / YEAR Experienced CDL-A drivers needed immediately for local, return home daily positions! System Freight, Inc. (SFI) - a premier, dedicated contract trucking and logistics company, established in 1975 has immediate, well-paying openings for experienced commercial drivers (CDL-A) for AM and PM positions in the North Tonawanda, NY-area who are passionate about driving with a forward-thinking company. Benefits include: - FIRST YEAR EXPECTED EARNINGS UP TO $91,000 - Local work - ret…",56860.53,5803031339,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMXF5dlV5aUI4Ukd2RnNxdDVBbEFhQSIsImkiOiI1ODAzMDMxMzM5In0.QbnDB3I4dJ7MbM8C1XWOUIsYvGAyI6pbcoyZ4YEn6Ys,43.238667,https://www.adzuna.com/land/ad/5803031339?se=1qyvUyiB8RGvFsqt5AlAaA&utm_medium=api&utm_source=abfa41a4&v=D4412A9D8C8E45DADB27C94EDE67EAE53026F932,"NORTH TONAWANDA, NY CDL-A LOCAL DRIVER (14131)",-78.909763,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'New York', 'Niagara County', 'Ransomville']",Adzuna::API::Response::Location,"Ransomville, Niagara County",Adzuna::API::Response::Company,System Freight,,full_time
Adzuna::API::Response::Job,2026-07-16T10:17:05Z,1,66452.92,"- Pay $86,000 / YEAR System Freight, Inc. (SFI) - a premier, dedicated contract trucking and logistics company, established in 1975, has full-time openings for experienced, professional drivers based in the Atglen, PA area who are looking for great weekly pay, top benefits, and home-daily work with a successful and growing company. Benefits include: FIRST YEAR EXPECTED EARNINGS UP TO :$86,000 - Local work - return home daily - Superior health, dental and vision benefits with low weekly contribu…",66452.92,5803031390,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMzAzMTM5MCIsInMiOiIxcXl2VXlpQjhSR3ZGc3F0NUFsQWFBIn0.oN4FBa88G8kdi6wl2fdgHOl6496lpN1mDCz9g3Qqppw,39.983162,https://www.adzuna.com/land/ad/5803031390?se=1qyvUyiB8RGvFsqt5AlAaA&utm_medium=api&utm_source=abfa41a4&v=1C9B0F59DF01A3C4E717B8D9C06623F169CFEE69,"Local CDL-A Driver - 3 yrs EXP Required - First Year Expected Earnings Up To $86,000 (19320)",-75.823836,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Pennsylvania', 'Chester County', 'Coatesville']",Adzuna::API::Response::Location,"Coatesville, Chester County",Adzuna::API::Response::Company,System Freight,,full_time
Adzuna::API::Response::Job,2026-07-16T10:17:05Z,0,80000.0,"REGIONAL OTR CDL-A FLATBED TRUCK DRIVERS - HOME EVERY WEEKEND - RECENT GRADS WITH NO EXPERIENCE WELCOME Gypsum Express is now hiring for Regional OTR CDL-A Flatbed Truck Drivers. Recent grads with no experience are welcome to apply! Our Regional OTR CDL-A Flatbed Truck Driver Benefits: - Top Industry Pay - $80,000 to $95,000 - Home EVERY Weekend (34 hour reset) - High Miles - Mileage pay (practical miles) - 100% No Touch Freight - Orientation Pay $750.00/4 days - In Cab Training Pay $750.00/wee…",95000.0,5803031373,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMzAzMTM3MyIsInMiOiIxcXl2VXlpQjhSR3ZGc3F0NUFsQWFBIn0._eftY1Zu06LUrNkTyKvCN2gd86OV8wwj7ky14qQzEsk,34.593206,https://www.adzuna.com/land/ad/5803031373?se=1qyvUyiB8RGvFsqt5AlAaA&utm_medium=api&utm_source=abfa41a4&v=85DEAFC9D06112BA16A709BAD755368E42AAC730,"CDL-A Regional OTR Flatbed Truck Drivers - (Earn $80k - $95,000/ Yr!) (29058)",-80.67535,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'South Carolina', 'Lancaster County', 'Heath Springs']",Adzuna::API::Response::Location,"Heath Springs, Lancaster County",Adzuna::API::Response::Company,Gypsum Express,,
Adzuna::API::Response::Job,2026-07-16T10:17:05Z,1,49839.86,"- Pay $86,000 / YEAR System Freight, Inc. (SFI) - a premier, dedicated contract trucking and logistics company, established in 1975, has full-time openings for experienced, professional drivers based in the Atglen, PA area who are looking for great weekly pay, top benefits, and home-daily work with a successful and growing company. Benefits include: FIRST YEAR EXPECTED EARNINGS UP TO :$86,000 - Local work - return home daily - Superior health, dental and vision benefits with low weekly contribu…",49839.86,5803031371,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMXF5dlV5aUI4Ukd2RnNxdDVBbEFhQSIsImkiOiI1ODAzMDMxMzcxIn0.8-PecGeWMV7NI5u-uiJ7ruT-3LzmdODeMqEJTpFD-Oc,39.846777,https://www.adzuna.com/land/ad/5803031371?se=1qyvUyiB8RGvFsqt5AlAaA&utm_medium=api&utm_source=abfa41a4&v=CD0635040B4A84DBCD81139D7C3FF4112279063D,Local CDL-A Driver - 3 yrs EXP Required - Great Benefits (19348),-75.711603,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Pennsylvania', 'Chester County', 'Kennett Square']",Adzuna::API::Response::Location,"Kennett Square, Chester County",Adzuna::API::Response::Company,System Freight,,full_time
Adzuna::API::Response::Job,2026-07-16T10:17:05Z,1,46553.03,"- Pay $86,000 / YEAR Experienced CDL-A drivers needed immediately for local, return home daily positions! System Freight, Inc. (SFI) - a premier, dedicated contract trucking and logistics company, established in 1975, has immediate, well-paying openings for experienced commercial drivers (CDL-A) in the Lancaster, NY-area who are passionate about driving with a forward-thinking company. Benefits include: - FIRST YEAR EXPECTED EARNINGS UP TO $86,000 - Local work - return home daily. - Excellent h…",46553.03,5803031359,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMzAzMTM1OSIsInMiOiIxcXl2VXlpQjhSR3ZGc3F0NUFsQWFBIn0.5N-WJdhWEGkki35HoMjaiuTK6P-A7tSocGWwrxCziPE,42.767838,https://www.adzuna.com/land/ad/5803031359?se=1qyvUyiB8RGvFsqt5AlAaA&utm_medium=api&utm_source=abfa41a4&v=A0B2A57CA2A0FAFD597B74F8CBC5D3077E6C6521,Local CDL-A Driver (AM Shift) - 3 yrs EXP Required (14052),-78.613359,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'New York', 'Erie County', 'East Aurora']",Adzuna::API::Response::Location,"East Aurora, Erie County",Adzuna::API::Response::Company,System Freight,,full_time
Adzuna::API::Response::Job,2026-07-16T10:17:05Z,1,69956.65,"- Pay $93,000 / YEAR Experienced CDL-A drivers needed immediately for local, return home daily positions! System Freight, Inc. (SFI) - a premier, dedicated contract trucking and logistics company, established in 1975, has immediate, well-paying openings for experienced commercial drivers (CDL-A) in the Batavia, NY-area who are passionate about driving with a forward-thinking company. Benefits include: - FIRST YEAR EXPECTED EARNINGS UP TO $93,000 - Local work - return home daily. - TEAMSTER BENE…",69956.65,5803031389,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMXF5dlV5aUI4Ukd2RnNxdDVBbEFhQSIsImkiOiI1ODAzMDMxMzg5In0.DceSIhb9orvK6kFLhFnzrqwshQT3jpOxBZH__eS0GAY,43.039184,https://www.adzuna.com/land/ad/5803031389?se=1qyvUyiB8RGvFsqt5AlAaA&utm_medium=api&utm_source=abfa41a4&v=EE06DEC00A218E0869C0BC01505742E3C2BBC04D,Local CDL-A Driver - 3 yrs EXP Required - Home Daily (14586),-77.68797,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'New York', 'Monroe County', 'West Henrietta']",Adzuna::API::Response::Location,"West Henrietta, Monroe County",Adzuna::API::Response::Company,System Freight,,full_time
Adzuna::API::Response::Job,2026-07-16T10:17:05Z,1,53245.09,"- Pay $96,000 / YEAR Experienced CDL-A drivers needed immediately for local, return home daily positions! System Freight, Inc. (SFI) - a premier, dedicated contract trucking and logistics company, established in 1975, has immediate, well-paying openings for experienced commercial drivers (CDL-A) in the Camillus, NY-area who are passionate about driving with a forward-thinking company. Benefits include: - FIRST YEAR EXPECTED EARNINGS UP TO $96,000 - Local work - return home daily. - Excellent he…",53245.09,5803031378,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMzAzMTM3OCIsInMiOiIxcXl2VXlpQjhSR3ZGc3F0NUFsQWFBIn0.hLql8qZhz090eD0_lxxqv-HEuuIbuwkxIAG_5vlHeE8,42.947011,https://www.adzuna.com/land/ad/5803031378?se=1qyvUyiB8RGvFsqt5AlAaA&utm_medium=api&utm_source=abfa41a4&v=F02726B8FE8E34E767E92C9F0F5718A400B17E1A,Local CDL-A Driver - 3 yrs EXP Required - Home Daily (13152),-76.429102,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'New York', 'Onondaga County', 'Skaneateles']",Adzuna::API::Response::Location,"Skaneateles, Onondaga County",Adzuna::API::Response::Company,System Freight,,full_time
Adzuna::API::Response::Job,2026-07-16T10:17:04Z,1,59203.06,"- Pay $95,000 / YEAR Experienced CDL-A drivers needed immediately for local, return home daily positions! System Freight, Inc. (SFI) - a premier, dedicated contract trucking and logistics company, established in 1975, has immediate, well-paying openings for experienced commercial drivers (CDL-A) in the Deer Park, Long Island, NY-area who are passionate about driving with a forward-thinking company. Benefits include: - FIRST YEAR EXPECTED EARNINGS UP TO $95,000 - Local work - return home daily. …",59203.06,5803031284,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMXF5dlV5aUI4Ukd2RnNxdDVBbEFhQSIsImkiOiI1ODAzMDMxMjg0In0.TkCZepwjJbbND2XP-mWnSIh_iv06p6_Nzk7gs4QRSZU,41.149567,https://www.adzuna.com/land/ad/5803031284?se=1qyvUyiB8RGvFsqt5AlAaA&utm_medium=api&utm_source=abfa41a4&v=147C8CF034764A19E69EA70CE2D8EC13890AD5E5,Local CDL-A Driver - 3 yrs EXP Required - Great Benefits (11550),-74.049673,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'New York', 'Rockland County', 'New Hempstead']",Adzuna::API::Response::Location,"New Hempstead, Rockland County",Adzuna::API::Response::Company,System Freight,,full_time
Adzuna::API::Response::Job,2026-07-16T10:17:04Z,1,53873.96,"- Pay $95,000 / YEAR Experienced CDL-A drivers needed immediately for local, return home daily positions! System Freight, Inc. (SFI) - a premier, dedicated contract trucking and logistics company, established in 1975, has immediate, well-paying openings for experienced commercial drivers (CDL-A) in the Deer Park, Long Island, NY-area who are passionate about driving with a forward-thinking company. Benefits include: - FIRST YEAR EXPECTED EARNINGS UP TO $95,000 - Local work - return home daily. …",53873.96,5803031271,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMzAzMTI3MSIsInMiOiIxcXl2VXlpQjhSR3ZGc3F0NUFsQWFBIn0.99ODn6vxHyBCuVshKkJoOSNNK2xlELXH55vxVdu62Xo,40.886209,https://www.adzuna.com/land/ad/5803031271?se=1qyvUyiB8RGvFsqt5AlAaA&utm_medium=api&utm_source=abfa41a4&v=10887EE7467D2EEB0F7CD53EF7C7FD79EE573C9A,"DEER PARK, NY CDL-A LOCAL DRIVER (11754)",-73.257337,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'New York', 'Suffolk County', 'Kings Park']",Adzuna::API::Response::Location,"Kings Park, Suffolk County",Adzuna::API::Response::Company,System Freight,,full_time
Adzuna::API::Response::Job,2026-07-16T10:17:04Z,0,80000.0,"REGIONAL OTR CDL-A FLATBED TRUCK DRIVERS - HOME EVERY WEEKEND - RECENT GRADS WITH NO EXPERIENCE WELCOME Gypsum Express is now hiring for Regional OTR CDL-A Flatbed Truck Drivers. Recent grads with no experience are welcome to apply! Our Regional OTR CDL-A Flatbed Truck Driver Benefits: - Top Industry Pay - $80,000 to $95,000 - Home EVERY Weekend (34 hour reset) - High Miles - Mileage pay (practical miles) - 100% No Touch Freight - Orientation Pay $750.00/4 days - In Cab Training Pay $750.00/wee…",95000.0,5803031317,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMzAzMTMxNyIsInMiOiIxcXl2VXlpQjhSR3ZGc3F0NUFsQWFBIn0.FFt8d2yrxfODNkcKhjJXWxRcZUvvQKrkHKuOd4DFRrw,41.878307,https://www.adzuna.com/land/ad/5803031317?se=1qyvUyiB8RGvFsqt5AlAaA&utm_medium=api&utm_source=abfa41a4&v=B8659281DB6C5D7C90DBC494DD2F01E063B7A3E7,"CDL-A Regional OTR Flatbed Truck Drivers - (Earn $80k - $95,000/ Yr!) (61259)",-87.711104,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Illinois', 'Cook County', 'Chicago', 'Fifth City']",Adzuna::API::Response::Location,"Fifth City, Chicago",Adzuna::API::Response::Company,Gypsum Express,,
Adzuna::API::Response::Job,2026-07-16T10:17:04Z,1,47341.94,"- Pay $86,000 / YEAR System Freight, Inc. (SFI) - a premier, dedicated contract trucking and logistics company, established in 1975, has full-time openings for experienced, professional drivers based in the Atglen, PA area who are looking for great weekly pay, top benefits, and home-daily work with a successful and growing company. Benefits include: FIRST YEAR EXPECTED EARNINGS UP TO :$86,000 - Local work - return home daily - Superior health, dental and vision benefits with low weekly contribu…",47341.94,5803031304,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMzAzMTMwNCIsInMiOiIxcXl2VXlpQjhSR3ZGc3F0NUFsQWFBIn0.x2UNZm_DT6lZBaKYFPhlkpTLA83LPiE2-fKAIxLNzwU,39.98677,https://www.adzuna.com/land/ad/5803031304?se=1qyvUyiB8RGvFsqt5AlAaA&utm_medium=api&utm_source=abfa41a4&v=435D32E3A09546BE150A893438F57790EF4372E2,Local CDL-A Driver - 3 yrs EXP Required - Great Benefits (17537),-76.238672,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Pennsylvania', 'Lancaster County', 'Lampeter']",Adzuna::API::Response::Location,"Lampeter, Lancaster County",Adzuna::API::Response::Company,System Freight,,full_time
Adzuna::API::Response::Job,2026-07-16T10:17:04Z,1,64497.69,"- Pay $88,000 / YEAR Experienced CDL-A drivers needed immediately for local, return home daily positions! System Freight, Inc. (SFI) - a premier, dedicated contract trucking and logistics company, established in 1975, has immediate, well-paying openings for experienced commercial drivers (CDL-A) in the Hazleton, PA-area who are passionate about driving with a forward-thinking company. Benefits include: - FIRST YEAR EXPECTED EARNINGS UP TO $88,000 - Local work - return home daily. - Excellent he…",64497.69,5803031256,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMXF5dlV5aUI4Ukd2RnNxdDVBbEFhQSIsImkiOiI1ODAzMDMxMjU2In0.CL8KEUETLs0DxEs-K5dgkUkvFPWZ8kSg5IYZ6KnT764,40.99203,https://www.adzuna.com/land/ad/5803031256?se=1qyvUyiB8RGvFsqt5AlAaA&utm_medium=api&utm_source=abfa41a4&v=EA628BCA9D0F311126DEDDB22C3923AEAD9A67A9,"Local CDL-A Driver - PM Shift - 3 yrs EXP Required - First Year Expected Earnings Up To $88,000 (18219)",-76.05659,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Pennsylvania', 'Luzerne County', 'Conyngham']",Adzuna::API::Response::Location,"Conyngham, Luzerne County",Adzuna::API::Response::Company,System Freight,,full_time
Adzuna::API::Response::Job,2026-07-16T10:17:04Z,1,65547.56,"- Pay $93,000 / YEAR Experienced CDL-A drivers needed immediately for local, return home daily positions! System Freight, Inc. (SFI) - a premier, dedicated contract trucking and logistics company, established in 1975, has immediate, well-paying openings for experienced commercial drivers (CDL-A) in the Batavia, NY-area who are passionate about driving with a forward-thinking company. Benefits include: - FIRST YEAR EXPECTED EARNINGS UP TO $93,000 - Local work - return home daily. - TEAMSTER BENE…",65547.56,5803031306,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMXF5dlV5aUI4Ukd2RnNxdDVBbEFhQSIsImkiOiI1ODAzMDMxMzA2In0.lKHRmdDP5fVxVZPfLTfy4Rugphx65xfS2F2M2Xrfw1E,42.992443,https://www.adzuna.com/land/ad/5803031306?se=1qyvUyiB8RGvFsqt5AlAaA&utm_medium=api&utm_source=abfa41a4&v=9DD7A2790066F39447C4BF2B0A74F4F329CBC0E6,Local CDL-A Driver - 3 yrs EXP Required - Home Daily (14511),-77.860252,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'New York', 'Monroe County', 'Mumford']",Adzuna::API::Response::Location,"Mumford, Monroe County",Adzuna::API::Response::Company,System Freight,,full_time
Adzuna::API::Response::Job,2026-07-16T10:17:04Z,1,43012.94,"- Pay $88,000 / YEAR Experienced CDL-A drivers needed immediately for local, return home daily positions! System Freight, Inc. (SFI) - a premier, dedicated contract trucking and logistics company, established in 1975, has immediate, well-paying openings for experienced commercial drivers (CDL-A) in the Hazleton, PA-area who are passionate about driving with a forward-thinking company. Benefits include: - FIRST YEAR EXPECTED EARNINGS UP TO $88,000 - Local work - return home daily. - Excellent he…",43012.94,5803031299,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMzAzMTI5OSIsInMiOiIxcXl2VXlpQjhSR3ZGc3F0NUFsQWFBIn0.f64-vmKbbIWlatPqIlifYpDlxijM7jtCRZr0K0FfzZc,41.033166,https://www.adzuna.com/land/ad/5803031299?se=1qyvUyiB8RGvFsqt5AlAaA&utm_medium=api&utm_source=abfa41a4&v=177A6771EED2EE90C7A292FD4FF24F0241CBAF4E,Local CDL-A Driver - PM Shift - 3 yrs EXP Required - Home Daily (18222),-76.004373,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"['US', 'Pennsylvania', 'Luzerne County', 'Drums']",Adzuna::API::Response::Location,"Drums, Luzerne County",Adzuna::API::Response::Company,System Freight,,full_time
