salary_is_predicted,salary_min,created,redirect_url,longitude,title,adref,salary_max,description,__CLASS__,id,latitude,location.__CLASS__,location.area,location.display_name,company.display_name,company.__CLASS__,category.tag,category.__CLASS__,category.label,contract_time,contract_type
0,33488.0,2026-07-30T10:25:49Z,https://www.adzuna.com/details/5821187819?utm_medium=api&utm_source=abfa41a4,-124.26696,Hardware Clerk,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMTE4NzgxOSIsInMiOiIzbmVlLUNtTThSR1d5ZVZBVDh0RnR3In0.KXU3q0UtPboYfetkOy0tx640i34BPxIl7MGXfWZpH9Y,40040.0,"USD $16.10 - USD $19.25 /Hr. Do you like home repair projects? Do you enjoy learning more about automotive care? Are you looking for a company you can grow with? If you answered yes to these questions, we want to hear from you! Your local Bi-Mart is looking for a fantastic individual to join the team as a Hardware Clerk. About Bi-Mart Corporation: We've been a part of the Northwest for over 70 years. Bi-Mart stores are convenient, easy to shop at, and offer real values every day on name brand p…",Adzuna::API::Response::Job,5821187819,42.1248,Adzuna::API::Response::Location,"['US', 'Oregon', 'Curry County', 'Harbor']","Harbor, Curry County",Bi-Mart Corporation,Adzuna::API::Response::Company,it-jobs,Adzuna::API::Response::Category,IT Jobs,full_time,contract
1,176164.94,2026-07-30T10:25:49Z,https://www.adzuna.com/details/5821187817?utm_medium=api&utm_source=abfa41a4,-75.371534,SharePoint Developer,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMTE4NzgxNyIsInMiOiIzbmVlLUNtTThSR1d5ZVZBVDh0RnR3In0.bPbD86FWBQeOS35FNM_gp6Q2TLShNiGhgYhw1ihT1l8,176164.94,"Buzzi Unicem USA is one of the leading cement manufacturing companies in the United States. With over 1,500 valued employees, Buzzi Unicem USA manufactures and distributes its cement products throughout the Midwest, Southwest, Northeast and Southeast regions of the country. Globally, Buzzi Unicem SpA operates in 14 countries and employs almost 10,000 people. We are passionate about sustainably producing our cement products for the benefit of society by providing the foundation for crucial infra…",Adzuna::API::Response::Job,5821187817,40.651963,Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Northampton County', 'Bethlehem']","Bethlehem, Northampton County",Buzzi Unicem USA,Adzuna::API::Response::Company,it-jobs,Adzuna::API::Response::Category,IT Jobs,full_time,
0,33488.0,2026-07-30T10:25:49Z,https://www.adzuna.com/details/5821187821?utm_medium=api&utm_source=abfa41a4,-121.540171,Freight Clerk,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMTE4NzgyMSIsInMiOiIzbmVlLUNtTThSR1d5ZVZBVDh0RnR3In0.NR7YJOdsbr7fKil1vzPR-WQshxfbxl_NB3sqtO807cY,40040.0,"USD $16.10 - USD $19.25 /Hr. Are you detail-oriented and do you like problem solving? Are you eager to help others around you? Are you looking for a company you can grow with? If you answered yes to these questions, we want to hear from you! Your local Bi-Mart is looking for a fantastic individual to join the team as a Freight Clerk. About Bi-Mart Corporation: We've been a part of the Northwest for over 70 years. Bi-Mart stores are convenient, easy to shop at, and offer real values every day on…",Adzuna::API::Response::Job,5821187821,45.668217,Adzuna::API::Response::Location,"['US', 'Oregon', 'Hood River County', 'Hood River']","Hood River, Hood River County",Bi-Mart Corporation,Adzuna::API::Response::Company,retail-jobs,Adzuna::API::Response::Category,Retail Jobs,full_time,
1,45006.81,2026-07-30T10:25:47Z,https://www.adzuna.com/details/5821187811?utm_medium=api&utm_source=abfa41a4,-75.738612,Groundperson,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0JHNC1TbU04UkdHZ09fbjBybWRpUSIsImkiOiI1ODIxMTg3ODExIn0.2jDmmPdQJsh-MMhF9BSI4MhuAAlDzhOKZv6d3GOUG7Q,45006.81,"Douglassville Quarry, a division of the H&K Group, Inc., is looking for a Groundperson to support production and maintenance. The ideal candidate is safety focused, action oriented, pays attention to detail, and excels at teamwork. A CDL license is not required. Why work for H&K Group, Inc.? Competitive salary commensurate with experience 100% Company-paid Health Benefits 401(k) Savings and Investment Plan Tuition reimbursement programs available to qualifying employees for approved programs Ad…",Adzuna::API::Response::Job,5821187811,40.277572,Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Berks County', 'Douglassville']","Douglassville, Berks County",H&K Group,Adzuna::API::Response::Company,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,full_time,
1,69221.8,2026-07-30T10:25:46Z,https://www.adzuna.com/details/5821187810?utm_medium=api&utm_source=abfa41a4,-88.04337,Bilingual Call Center Representative,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMTE4NzgxMCIsInMiOiJjQkc0LVNtTThSR0dnT19uMHJtZGlRIn0.y5RWMpB-dtFieGsu9K70oAWSEPI3NLM0Cuwawktrfes,69221.8,"Our Call Center (internally known as the Member Solutions Center) is growing, and we’re seeking compassionate, detail-oriented Call Center Specialists to join us. As a Call Center Specialist, you’ll be the foundation of our members’ experience, delivering best-in-class service through inbound calls. Our dedication to our members has earned us a reputation as a leader in the industry. Come launch your career with a robust, supportive and community-driven organization. UW Credit Union’s commitmen…",Adzuna::API::Response::Job,5821187810,43.04785,Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Waukesha County', 'Elm Grove']","Elm Grove, Waukesha County",UW Credit Union,Adzuna::API::Response::Company,customer-services-jobs,Adzuna::API::Response::Category,Customer Services Jobs,full_time,
1,58168.43,2026-07-30T10:25:45Z,https://www.adzuna.com/details/5821187808?utm_medium=api&utm_source=abfa41a4,-88.84045,Mechanic 2,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMTE4NzgwOCIsInMiOiJjQkc0LVNtTThSR0dnT19uMHJtZGlRIn0.4S9vbyxqAdePsUJuVGke4Fpy1Zc5lzNkaJrZ3LZp06M,58168.43,"Here at Alliance Laundry Systems, we operate with the highest level of integrity. If you are a person with a strong work ethic and a positive attitude, we have the right opportunity for you. We are a very stable and successful manufacturing operation. While fast paced, we do provide you with the rules and direction and surround you with a team that will help ensure you are successful. If this sounds interesting, we have a position for you! This position is located on-site in Ripon, WI. Standard…",Adzuna::API::Response::Job,5821187808,43.844873,Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Fond du Lac County', 'Ripon']","Ripon, Fond du Lac County",Alliance Laundry Systems,Adzuna::API::Response::Company,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,full_time,
1,44044.43,2026-07-30T10:25:45Z,https://www.adzuna.com/details/5821187809?utm_medium=api&utm_source=abfa41a4,-89.372477,Bilingual Call Center Representative,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMTE4NzgwOSIsInMiOiJjQkc0LVNtTThSR0dnT19uMHJtZGlRIn0.WF5iCudPxqAR-O6lB0C2ChX9kgTPFzRK2ES1V-C350o,44044.43,"Our Call Center (internally known as the Member Solutions Center) is growing, and we’re seeking compassionate, detail-oriented Call Center Specialists to join us. As a Call Center Specialist, you’ll be the foundation of our members’ experience, delivering best-in-class service through inbound calls. Our dedication to our members has earned us a reputation as a leader in the industry. Come launch your career with a robust, supportive and community-driven organization. UW Credit Union’s commitmen…",Adzuna::API::Response::Job,5821187809,43.08332,Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Dane County', 'Madison']","Madison, Dane County",UW Credit Union,Adzuna::API::Response::Company,customer-services-jobs,Adzuna::API::Response::Category,Customer Services Jobs,full_time,
0,96000.0,2026-07-30T10:25:45Z,https://www.adzuna.com/details/5821187805?utm_medium=api&utm_source=abfa41a4,-87.9798,"Associate Director, ACO Business Systems & Data Analysis",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0JHNC1TbU04UkdHZ09fbjBybWRpUSIsImkiOiI1ODIxMTg3ODA1In0.wEnYtyTQzRRfnTlhDJpsdDvwm6XWwktE2Q2h8tICsR4,128000.0,"The Associate Director of Business Systems & Data Analysis is vital member of the leadership team in Accreditation Certification Operations (ACO) and reports to the Sr. Director, ACO Support Operations. Responsible for the management of applications that support critical business processes, as well leading complex projects which meet major divisional and enterprise priorities. This position leads a team that is responsible for designing, implementing, and managing the technology and data manage…",Adzuna::API::Response::Job,5821187805,41.87868,Adzuna::API::Response::Location,"['US', 'Illinois', 'DuPage County', 'Fox Valley Facility']","Fox Valley Facility, DuPage County",The Joint Commission,Adzuna::API::Response::Company,it-jobs,Adzuna::API::Response::Category,IT Jobs,,
1,134177.92,2026-07-30T10:25:45Z,https://www.adzuna.com/details/5821187806?utm_medium=api&utm_source=abfa41a4,-77.40187,Principal Global Trade Compliance Specialist,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMTE4NzgwNiIsInMiOiJjQkc0LVNtTThSR0dnT19uMHJtZGlRIn0.2rBDxd_2sppjUroXE0irZPpBJkCZISbAHbabxs7DYgI,134177.92,"At ST Engineering iDirect , we’re reshaping the future of global connectivity. As a leader in satellite communications, our groundbreaking technology empowers customers to grow, innovate, and transform their networks. Here, your skills and passion meet our vision and expertise to create something extraordinary. If you're ready to tackle technology’s biggest challenges and redefine how the world connects, the most exciting chapter of your career awaits. With ST Engineering iDirect, the sky isn’t…",Adzuna::API::Response::Job,5821187806,38.92451,Adzuna::API::Response::Location,"['US', 'Virginia', 'Fairfax County', 'Oak Hill']","Oak Hill, Fairfax County",ST Engineering iDirect,Adzuna::API::Response::Company,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,full_time,
1,48483.95,2026-07-30T10:25:45Z,https://www.adzuna.com/details/5821187807?utm_medium=api&utm_source=abfa41a4,-86.8,Service Technician,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0JHNC1TbU04UkdHZ09fbjBybWRpUSIsImkiOiI1ODIxMTg3ODA3In0.o9qKCJsUw0u_ugEj3-E1ykoJWHI8WIndS9ymSyuBpio,48483.95,"As a Service Technician, you will be specializing in repairing commercial laundry equipment for a distributor. You will be dispatched from your home to troubleshoot and perform mechanical/electrical repairs on various makes of commercial laundry equipment (washers, dryers, ironers, etc.) at businesses, such as work out facilities, hospitals, motels etc. Building a healthy business relationship with our customers is key to growing and maintaining our business and your positive attitude and work …",Adzuna::API::Response::Job,5821187807,33.52,Adzuna::API::Response::Location,"['US', 'Alabama', 'Jefferson County', 'Birmingham']","Birmingham, Jefferson County",Alliance Laundry Systems,Adzuna::API::Response::Company,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,full_time,
1,41426.57,2026-07-30T10:25:44Z,https://www.adzuna.com/details/5821187803?utm_medium=api&utm_source=abfa41a4,-88.273152,Night Tank Wash,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0JHNC1TbU04UkdHZ09fbjBybWRpUSIsImkiOiI1ODIxMTg3ODAzIn0.-fnCgznAr1eAfhwGgxqmyOXagJgY_tgXKWaYOwa9TkI,41426.57,"MAKE UP TO $75,000 & Top Notch Benefits – NO EXPERIENCE REQUIRED! Get top pay & the Best Benefits Package in Chicagoland & join our team as a Tank Wash Tech at our brand new facility in Minooka, Illinois. This is the job you’ve been hoping for! Prime Inc. is the 1 refrigerated trucking company in America & we provide the best pay & top benefits package in the region. This is your chance to start your career with unlimited opportunities for growth! This Exciting Opportunity Features the Followin…",Adzuna::API::Response::Job,5821187803,41.449197,Adzuna::API::Response::Location,"['US', 'Illinois', 'Grundy County', 'Minooka']","Minooka, Grundy County",Prime,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
1,60270.24,2026-07-30T10:25:44Z,https://www.adzuna.com/details/5821187804?utm_medium=api&utm_source=abfa41a4,-77.632469,Healthcare Coordinator - Community Services,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0JHNC1TbU04UkdHZ09fbjBybWRpUSIsImkiOiI1ODIxMTg3ODA0In0.0Cb03ptra6OaX3uNuDO6U1bgcfez9wPNyWqvE8fWl_Q,60270.24,"The Healthcare Coordinator is responsible for supporting the Customized Residential Option (CRO) team in meeting the health and medical needs of the individuals that live in the homes. To support the mission, vision and values of Heritage Christian Services, Inc. Pay rate for this position: $21 / hr - $22.20 / hr The salary of the finalist selected for this role will be set based on a variety of factors, including but not limited to departmental budgets, qualifications, experience, education, l…",Adzuna::API::Response::Job,5821187804,43.082301,Adzuna::API::Response::Location,"['US', 'New York', 'Monroe County', 'Henrietta']","Henrietta, Monroe County",Heritage Christian Services,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,full_time,
1,101552.37,2026-07-30T10:25:44Z,https://www.adzuna.com/details/5821187802?utm_medium=api&utm_source=abfa41a4,-84.594593,Brand Strategy and Communications Director,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMTE4NzgwMiIsInMiOiJjQkc0LVNtTThSR0dnT19uMHJtZGlRIn0.-YqetuGIyZINcg4X932RUCshDlhOGqqDtQHiGCuQ4IY,101552.37,"Porex is a global leader in developing custom-engineered porous polymer solutions that turn into high-value functional components in our customers’ end products. We combine our expertise in filtration, venting, wicking, absorption, and diffusion with our customers’ unique innovations to help turn their next-generation product ideas into reality. Over 1,500 global manufacturers trust Porex for unique components across a wide variety of device applications in the life sciences, consumer, and elec…",Adzuna::API::Response::Job,5821187802,33.576291,Adzuna::API::Response::Location,"['US', 'Georgia', 'Fulton County', 'Fairburn']","Fairburn, Fulton County",Filtration Group Corp,Adzuna::API::Response::Company,pr-advertising-marketing-jobs,Adzuna::API::Response::Category,"PR, Advertising & Marketing Jobs",,
1,51549.36,2026-07-30T10:25:44Z,https://www.adzuna.com/details/5821187801?utm_medium=api&utm_source=abfa41a4,-98.9103,Sitter/Winder Operator - Tri-Shield,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0JHNC1TbU04UkdHZ09fbjBybWRpUSIsImkiOiI1ODIxMTg3ODAxIn0.ZCepL34-0aGgJtjKM3JEHbN7JA4g8eSQStzGxX__52s,51549.36,"Jonell Systems offers the chance to make a difference with work that goes beyond a job. When you join Jonell Systems, you become a part of Filtration Group, an organization that improves the quality of lives all over the world, and Jonell Systems does this right here in Breckenridge, Texas. Our values guide us in how we work with and relate to one another and how we collaborate with our partners. Jonell Systems team members participate in culture events on-site, family picnics, and company-spon…",Adzuna::API::Response::Job,5821187801,32.7541,Adzuna::API::Response::Location,"['US', 'Texas', 'Stephens County', 'Breckenridge']","Breckenridge, Stephens County",Filtration Group Corp,Adzuna::API::Response::Company,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,,
1,52251.65,2026-07-30T10:25:43Z,https://www.adzuna.com/details/5821187796?utm_medium=api&utm_source=abfa41a4,-93.504863,Care Partner,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMTE4Nzc5NiIsInMiOiJjQkc0LVNtTThSR0dnT19uMHJtZGlRIn0.f7yxUPhUWFanTdrtdNbg5vXeMEvkCxMa2mrS4WsD9lo,52251.65,"Are you a Certified Nursing Assistant and Medication Manager or MA50 (Iowa) looking to work for an amazing organization by serving others and connecting with your co-workers? Immanuel Communities is seeking a Care Partner to work at Copper Shores Village located at 1500 Edgewater Drive, Pleasant Hill, IA 50327. Copper Shores Village has 67 independent living apartments, 38 assisted living apartments and 14 memory support apartments. Located right next to Copper Creek Lake. The schedule for this…",Adzuna::API::Response::Job,5821187796,41.591495,Adzuna::API::Response::Location,"['US', 'Iowa', 'Polk County', 'Carbondale']","Carbondale, Polk County",Immanuel,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,full_time,
1,22748.02,2026-07-30T10:25:43Z,https://www.adzuna.com/details/5821187797?utm_medium=api&utm_source=abfa41a4,-91.085509,Distribution Center Warehouse Associate-2nd Shift 2:30 pm - 11:00 pm,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0JHNC1TbU04UkdHZ09fbjBybWRpUSIsImkiOiI1ODIxMTg3Nzk3In0.8uoY3kgdNd2wALATWTMRgzk6Sx6d-hDNMJEoQWNiGiA,22748.02,"First Supply, a fifth-generation family-owned company, has served the Upper Midwest for over 125 years. Guided by our Employee Value Proposition, Where Tradition Meets Innovation , we foster a workplace where people learn, grow, and contribute to a company that values its heritage while embracing progress. Our teams take pride in supporting customers and communities, creating meaningful work and rewarding careers every day. At First Supply, we believe employees deserve more than just a job. We …",Adzuna::API::Response::Job,5821187797,43.898936,Adzuna::API::Response::Location,"['US', 'Wisconsin', 'La Crosse County', 'West Salem']","West Salem, La Crosse County",First Supply,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
1,55483.11,2026-07-30T10:25:43Z,https://www.adzuna.com/details/5821187794?utm_medium=api&utm_source=abfa41a4,-93.504863,Care Partner,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMTE4Nzc5NCIsInMiOiJjQkc0LVNtTThSR0dnT19uMHJtZGlRIn0.8OIj5iTK0cfhSXwZgcJGNPdjP7TZCdiPA8VJP5EbZyU,55483.11,"Are you a Certified Nursing Assistant and Medication Manager or MA50 (Iowa) looking to work for an amazing organization by serving others and connecting with your co-workers? Immanuel Communities is seeking a Care Partner to work at Copper Shores Village located at 1500 Edgewater Drive, Pleasant Hill, IA 50327. Copper Shores Village has 67 independent living apartments, 38 assisted living apartments and 14 memory support apartments. Located right next to Copper Creek Lake. The schedule for this…",Adzuna::API::Response::Job,5821187794,41.591495,Adzuna::API::Response::Location,"['US', 'Iowa', 'Polk County', 'Carbondale']","Carbondale, Polk County",Immanuel,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,full_time,
1,53160.91,2026-07-30T10:25:43Z,https://www.adzuna.com/details/5821187795?utm_medium=api&utm_source=abfa41a4,-96.647875,CNA/MA,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0JHNC1TbU04UkdHZ09fbjBybWRpUSIsImkiOiI1ODIxMTg3Nzk1In0.m94cWP3gAXF8g6v1YfLD8jWCMEXyv4uqPEcrR6z4zKU,53160.91,"Are you a Certified Nursing Assistant and Medication Aide 40 (Nebraska) looking to work for an amazing organization by serving others and connecting with your co-workers? Immanuel Communities is seeking a CNA/MA to work at Yankee Hill Village, located at 8401 South 33rd Street, Lincoln, NE 68516. Yankee Hill Village has 47 independent living, 59 assisted living and 16 memory support apartment homes. Part Time Nights: Night shift is 10:30 pm to 7:00 am. Every Monday, every other Wednesday, and e…",Adzuna::API::Response::Job,5821187795,40.751319,Adzuna::API::Response::Location,"['US', 'Nebraska', 'Lancaster County', 'Cheney']","Cheney, Lancaster County",Immanuel,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,full_time,
1,216322.77,2026-07-30T10:25:43Z,https://www.adzuna.com/details/5821187793?utm_medium=api&utm_source=abfa41a4,-87.95016,Physician- Neurology Medical Director,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMTE4Nzc5MyIsInMiOiJjQkc0LVNtTThSR0dnT19uMHJtZGlRIn0.1dEG7xQCX-CAvEcR1sFrOREPdwDLtPbkH8V7tqZ4xaA,216322.77,"UChicago Medicine AdventHealth Bolingbrook, GlenOaks, Hinsdale and La Grange hospitals are affiliated with UChicago Medicine, one of the top academic medical centers in the country. We are also part of AdventHealth, a unified health system with over 50 hospital campuses and hundreds of care sites in diverse markets throughout 9 states. UChicago Medicine AdventHealth has an excellent opportunity for a Regional Medical Director for our comprehensive Neurology program in the western suburbs of Chi…",Adzuna::API::Response::Job,5821187793,41.78808,Adzuna::API::Response::Location,"['US', 'Illinois', 'DuPage County', 'Clarendon Hills']","Clarendon Hills, DuPage County",AdventHealth,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,full_time,
1,174928.42,2026-07-30T10:25:43Z,https://www.adzuna.com/details/5821187792?utm_medium=api&utm_source=abfa41a4,-88.08846,Neonatal Nurse Practitioner,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMTE4Nzc5MiIsInMiOiJjQkc0LVNtTThSR0dnT19uMHJtZGlRIn0.07yMAuckp5t8bObacoJvAign6NBP75QvXdjzia0sEQI,174928.42,"UChicago Medicine AdventHealth Bolingbrook, GlenOaks, Hinsdale and La Grange hospitals are affiliated with UChicago Medicine, one of the top academic medical centers in the country. We are also part of AdventHealth, a unified health system with over 50 hospital campuses and hundreds of care sites in diverse markets throughout 9 states. The Advanced Practice Provider provides direct patient care, in collaboration with consulting physicians and the multidisciplinary health team in accordance with…",Adzuna::API::Response::Job,5821187792,41.69976,Adzuna::API::Response::Location,"['US', 'Illinois', 'Will County', 'Bolingbrook']","Bolingbrook, Will County",AdventHealth,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,full_time,
1,207207.9,2026-07-30T10:25:43Z,https://www.adzuna.com/details/5821187791?utm_medium=api&utm_source=abfa41a4,-88.08846,Physician – Gastroenterology,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMTE4Nzc5MSIsInMiOiJjQkc0LVNtTThSR0dnT19uMHJtZGlRIn0.8LuhyonlbTGma53GNY8z__BP3xJzi5prg7LashPAOhw,207207.9,"UChicago Medicine AdventHealth Bolingbrook, GlenOaks, Hinsdale and La Grange hospitals are affiliated with UChicago Medicine, one of the top academic medical centers in the country. We are also part of AdventHealth, a unified health system with over 50 hospital campuses and hundreds of care sites in diverse markets throughout 9 states. UChicago Medicine AdventHealth has an excellent opportunity for a Gastroenterology Physician in the beautiful western Chicago suburbs. Full-time opportunity Poss…",Adzuna::API::Response::Job,5821187791,41.69976,Adzuna::API::Response::Location,"['US', 'Illinois', 'Will County', 'Bolingbrook']","Bolingbrook, Will County",AdventHealth,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,full_time,
1,116300.3,2026-07-30T10:25:42Z,https://www.adzuna.com/details/5821187789?utm_medium=api&utm_source=abfa41a4,-117.817344,California Workers' Compensation Insurance Adjuster,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMTE4Nzc4OSIsInMiOiJjQkc0LVNtTThSR0dnT19uMHJtZGlRIn0.sjwHktc60zBANVG12Gj6PvnQHzenokjMgSD1YgwChpI,116300.3,"Workers’ Compensation Claim Consultant – Senior (California) Location: Irvine, CA (100% remote) Salary Range: $80,000 – $98,000 (dependent on experience) License Requirement: California SIP preferred or ability to obtain within first year of employment Build Your Career With Purpose at CCMSI At CCMSI, we partner with global clients to solve their most complex risk management challenges, delivering measurable results through advanced technology, collaborative problem-solving, and an unwavering c…",Adzuna::API::Response::Job,5821187789,33.675315,Adzuna::API::Response::Location,"['US', 'California', 'Orange County', 'Huntington']","Huntington, Orange County",CCMSI,Adzuna::API::Response::Company,legal-jobs,Adzuna::API::Response::Category,Legal Jobs,full_time,
1,40839.03,2026-07-30T10:25:42Z,https://www.adzuna.com/details/5821187790?utm_medium=api&utm_source=abfa41a4,-87.63402,Claim Associate I (Entry level/Training),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMTE4Nzc5MCIsInMiOiJjQkc0LVNtTThSR0dnT19uMHJtZGlRIn0.Lah5gbAj23asq2-9drpBHlZoppceXGcFwgSEMuheTzM,40839.03,"LevelUP Career Development Program – Claims Trainee (Paid Training) Location: Danville, IL Schedule: Full-time, Monday–Friday 8:00 am-4:30 pm Salary Range: $23.07/hr Starting rate: $45,000/year equivalent (paid hourly) Phase 3 increase: $50,000/year equivalent (paid hourly) Upon program graduation: Promotion to a salaried Claims Representative I role, earning $55,000-60,000 annually This is an hourly, full-time paid training program. After successful completion (typically ~12–15 months), LevelU…",Adzuna::API::Response::Job,5821187790,40.14741,Adzuna::API::Response::Location,"['US', 'Illinois', 'Vermilion County', 'Central Park']","Central Park, Vermilion County",CCMSI,Adzuna::API::Response::Company,legal-jobs,Adzuna::API::Response::Category,Legal Jobs,full_time,
1,63516.16,2026-07-30T10:25:42Z,https://www.adzuna.com/details/5821187788?utm_medium=api&utm_source=abfa41a4,-119.7454,Workers' Compensation Claim Representative II,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0JHNC1TbU04UkdHZ09fbjBybWRpUSIsImkiOiI1ODIxMTg3Nzg4In0.3nKvfzlNMI7PjYm_8LXZBsU9y8pqXjsiR37HE_1yM5Y,63516.16,"Workers' Compensation Claim Representative II Location: Reno, NV - Hybrid schedule after initial training. Schedule: 7:30am - 4:00pm (PST) Salary Range: $60,000 - $72,000 (depending on experience) Build Your Career With Purpose at CCMSI At CCMSI, we partner with global clients to solve their most complex risk management challenges, delivering measurable results through advanced technology, collaborative problem-solving, and an unwavering commitment to their success. We don’t just process claims…",Adzuna::API::Response::Job,5821187788,39.496,Adzuna::API::Response::Location,"['US', 'Nevada', 'Washoe County', 'Hidden Valley']","Hidden Valley, Washoe County",CCMSI,Adzuna::API::Response::Company,customer-services-jobs,Adzuna::API::Response::Category,Customer Services Jobs,full_time,contract
1,93533.1,2026-07-30T10:25:42Z,https://www.adzuna.com/details/5821187787?utm_medium=api&utm_source=abfa41a4,-122.036587,SIP-Certified Workers' Compensation Adjuster (Remote),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMTE4Nzc4NyIsInMiOiJjQkc0LVNtTThSR0dnT19uMHJtZGlRIn0.1Clty7wULxs3RMDswTBx0o1du74cUGJ-UGr2yHWCo0s,93533.1,"Workers' Compensation Claims Adjuster – California - Remote Location: Remote (California Residents Preferred) Schedule: 8 am - 4:30pm PST Salary Range: $92,000 annually Build Your Career With Purpose at CCMSI At CCMSI, we partner with global clients to solve their most complex risk management challenges, delivering measurable results through advanced technology, collaborative problem-solving, and an unwavering commitment to their success. We don’t just process claims—we support people. As the l…",Adzuna::API::Response::Job,5821187787,37.983351,Adzuna::API::Response::Location,"['US', 'California', 'Contra Costa County', 'Pacheco']","Pacheco, Contra Costa County",CCMSI,Adzuna::API::Response::Company,accounting-finance-jobs,Adzuna::API::Response::Category,Accounting & Finance Jobs,full_time,
1,100407.34,2026-07-30T10:25:42Z,https://www.adzuna.com/details/5821187786?utm_medium=api&utm_source=abfa41a4,-96.84041,Multi-Line Claim Representative II,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMTE4Nzc4NiIsInMiOiJjQkc0LVNtTThSR0dnT19uMHJtZGlRIn0.RGmdJEOzLVfFEKCTlgReoqjv5QKVUFcfUGjU0d5cs5k,100407.34,"Multi-Line Claim Representative II – Auto Liability & Bodily Injury Location: Remote (Dallas, TX Region Preferred) Schedule: Monday – Friday, 8:00 AM – 4:30 PM Salary Range: $65,000 – $75,000 annually Build Your Career With Purpose at CCMSI At CCMSI, we partner with clients to solve their most complex risk management challenges, delivering measurable results through advanced technology, collaborative problem-solving, and an unwavering commitment to their success. We don’t just process claims—we…",Adzuna::API::Response::Job,5821187786,32.92291,Adzuna::API::Response::Location,"['US', 'Texas', 'Dallas', 'North Branch']","North Branch, Dallas",CCMSI,Adzuna::API::Response::Company,legal-jobs,Adzuna::API::Response::Category,Legal Jobs,full_time,
