salary_is_predicted,latitude,salary_max,id,created,contract_type,title,__CLASS__,salary_min,adref,redirect_url,description,contract_time,longitude,category.label,category.__CLASS__,category.tag,location.__CLASS__,location.display_name,location.area,company.display_name,company.__CLASS__
0,41.349823,70000.0,5891897683,2026-09-20T12:17:37Z,,CDL-A Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSXZDVzBoSzE4UkdrNmRDdkhjSHA5ZyIsImkiOiI1ODkxODk3NjgzIn0.j_c3mVrvUb9Z8PihLi0ax2zYvbxpcy3GzLeMLtlOz-Y,https://www.adzuna.com/land/ad/5891897683?se=IvCW0hK18RGk6dCvHcHp9g&utm_medium=api&utm_source=abfa41a4&v=E5B44D74B01A2BD3C4FF4604835800711A738541,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",full_time,-72.106218,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"New London, New London County","['US', 'Connecticut', 'New London County', 'New London']",U.S. Xpress - Dedicated,Adzuna::API::Response::Company
0,42.285246,70000.0,5891897669,2026-09-20T12:17:37Z,,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSXZDVzBoSzE4UkdrNmRDdkhjSHA5ZyIsImkiOiI1ODkxODk3NjY5In0.0VWQhbNd1DHb8PVBDnipPADwupbtxSd3fSxSjpWYUog,https://www.adzuna.com/land/ad/5891897669?se=IvCW0hK18RGk6dCvHcHp9g&utm_medium=api&utm_source=abfa41a4&v=A48F1560C84062C671BF715BF51AEDECD020D808,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",full_time,-71.722297,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Shrewsbury, Worcester County","['US', 'Massachusetts', 'Worcester County', 'Shrewsbury']",U.S. Xpress - Dedicated,Adzuna::API::Response::Company
0,42.172924,70000.0,5891897648,2026-09-20T12:17:37Z,,CDL-A Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5MTg5NzY0OCIsInMiOiJJdkNXMGhLMThSR2s2ZEN2SGNIcDlnIn0.K8s_8yA1hbUZDCn_F73jX-nXCgr1WYx9LT6Lzgyus7A,https://www.adzuna.com/land/ad/5891897648?se=IvCW0hK18RGk6dCvHcHp9g&utm_medium=api&utm_source=abfa41a4&v=DBD7C59E249E43A2DF0D1D93D803DF8D3BB5B7F5,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",full_time,-72.470571,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Ludlow, Hampden County","['US', 'Massachusetts', 'Hampden County', 'Ludlow']",U.S. Xpress - Dedicated,Adzuna::API::Response::Company
0,37.49934,70000.0,5891897642,2026-09-20T12:17:37Z,,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5MTg5NzY0MiIsInMiOiJZQzdUMHhLMThSR1NJNTdnWXVEMTJnIn0.UnmECqV3joYn87ApIejyR7ijR8EI5I3342t59KAqbCY,https://www.adzuna.com/land/ad/5891897642?se=YC7T0xK18RGSI57gYuD12g&utm_medium=api&utm_source=abfa41a4&v=6A9923ADC2933D0B6BD55DDEA502C62F5F83E604,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",full_time,-78.240811,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Cumberland, Cumberland County","['US', 'Virginia', 'Cumberland County', 'Cumberland']",U.S. Xpress - Dedicated,Adzuna::API::Response::Company
0,42.265591,70000.0,5891897604,2026-09-20T12:17:36Z,,CDL-A Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWUM3VDB4SzE4UkdTSTU3Z1l1RDEyZyIsImkiOiI1ODkxODk3NjA0In0.zy5jUEyCqgl0i9hKgezinLGmGqRjysGcVbzL113q_6k,https://www.adzuna.com/land/ad/5891897604?se=YC7T0xK18RGSI57gYuD12g&utm_medium=api&utm_source=abfa41a4&v=0D3DC4595B0607B8E54961E30981673199DFE5E1,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",full_time,-72.680487,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Easthampton, Hampshire County","['US', 'Massachusetts', 'Hampshire County', 'Easthampton']",U.S. Xpress - Dedicated,Adzuna::API::Response::Company
0,42.527481,70000.0,5891897600,2026-09-20T12:17:36Z,,CDL-A Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWUM3VDB4SzE4UkdTSTU3Z1l1RDEyZyIsImkiOiI1ODkxODk3NjAwIn0.bO8JLl3H_rZlY_I0XmLsG6L_5Zxi5eoFbEMc87LD04g,https://www.adzuna.com/land/ad/5891897600?se=YC7T0xK18RGSI57gYuD12g&utm_medium=api&utm_source=abfa41a4&v=7112F809CC9E0A52E800E441A24BAEC8BB4355FA,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",full_time,-71.756093,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Leominster, Worcester County","['US', 'Massachusetts', 'Worcester County', 'Leominster']",U.S. Xpress - Dedicated,Adzuna::API::Response::Company
0,42.57825,70000.0,5891897640,2026-09-20T12:17:36Z,,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5MTg5NzY0MCIsInMiOiJZQzdUMHhLMThSR1NJNTdnWXVEMTJnIn0.Ig42CpWwLgB9Ujy4-ILmb-p3uWh7iZxiLBn9HRFz49s,https://www.adzuna.com/land/ad/5891897640?se=YC7T0xK18RGSI57gYuD12g&utm_medium=api&utm_source=abfa41a4&v=721F0CA96729B310BC17236D3A125C11E5BC117E,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",full_time,-71.800833,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Fitchburg, Worcester County","['US', 'Massachusetts', 'Worcester County', 'Fitchburg']",U.S. Xpress - Dedicated,Adzuna::API::Response::Company
0,42.172924,70000.0,5891897613,2026-09-20T12:17:36Z,,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWUM3VDB4SzE4UkdTSTU3Z1l1RDEyZyIsImkiOiI1ODkxODk3NjEzIn0.BLoWyNC27elqs8P43OADD5YBLoJ-DV1wwb2tu-nK12c,https://www.adzuna.com/land/ad/5891897613?se=YC7T0xK18RGSI57gYuD12g&utm_medium=api&utm_source=abfa41a4&v=454BF3F3FD344893A795AF60F1F718186D7EC972,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",full_time,-72.470571,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Ludlow, Hampden County","['US', 'Massachusetts', 'Hampden County', 'Ludlow']",U.S. Xpress - Dedicated,Adzuna::API::Response::Company
0,40.020535,70000.0,5891897581,2026-09-20T12:17:36Z,,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5MTg5NzU4MSIsInMiOiJZQzdUMHhLMThSR1NJNTdnWXVEMTJnIn0.XMrz0r3dgbHZIToObmhH7meVBH4SxHa4NI6jl3yQ6WY,https://www.adzuna.com/land/ad/5891897581?se=YC7T0xK18RGSI57gYuD12g&utm_medium=api&utm_source=abfa41a4&v=6AA885CE46C7FC9A68462920DF245C47AC5AF46D,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",full_time,-86.164948,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Carmel, Hamilton County","['US', 'Indiana', 'Hamilton County', 'Carmel']",U.S. Xpress - Dedicated,Adzuna::API::Response::Company
0,41.87233,70000.0,5891897619,2026-09-20T12:17:36Z,,Dedicated CDL-A Company Driver - 1-5mo EXP Required - Dry Van - $70k per year - U.S. Xpress - Dedicated,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5MTg5NzYxOSIsInMiOiJZQzdUMHhLMThSR1NJNTdnWXVEMTJnIn0.UBDLDvE1BpuJ-P1WpGKrKpSxArh5Q5GtFk7DxpToUfw,https://www.adzuna.com/land/ad/5891897619?se=YC7T0xK18RGSI57gYuD12g&utm_medium=api&utm_source=abfa41a4&v=7D3E1D698F93AE67ABFCC70BC47AF255AB7959C5,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",full_time,-71.392198,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Pawtucket, Providence County","['US', 'Rhode Island', 'Providence County', 'Pawtucket']",U.S. Xpress - Dedicated,Adzuna::API::Response::Company
0,41.70476,70000.0,5891897624,2026-09-20T12:17:36Z,,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5MTg5NzYyNCIsInMiOiJZQzdUMHhLMThSR1NJNTdnWXVEMTJnIn0.Rw8DWinI5tSm73m9OhJ3zx9437naj0kQcXizq5nCHOY,https://www.adzuna.com/land/ad/5891897624?se=YC7T0xK18RGSI57gYuD12g&utm_medium=api&utm_source=abfa41a4&v=DD0575E9ACA55B8A496D899A8DD49C9D16421D58,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",full_time,-72.66767,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Weathersfield, Hartford County","['US', 'Connecticut', 'Hartford County', 'Weathersfield']",U.S. Xpress - Dedicated,Adzuna::API::Response::Company
0,40.823762,70000.0,5891897524,2026-09-20T12:17:35Z,,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWUM3VDB4SzE4UkdTSTU3Z1l1RDEyZyIsImkiOiI1ODkxODk3NTI0In0.C_m1coqzMrU4VitiUh2av61Gr0HvL0oh6yUk-B2fvLM,https://www.adzuna.com/land/ad/5891897524?se=YC7T0xK18RGSI57gYuD12g&utm_medium=api&utm_source=abfa41a4&v=005C43F8F7DAE7D48E00DFBFB5A192F4C2555649,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",full_time,-73.378812,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Huntington Station, Suffolk County","['US', 'New York', 'Suffolk County', 'Huntington Station']",U.S. Xpress - Dedicated,Adzuna::API::Response::Company
0,41.706582,70000.0,5891897551,2026-09-20T12:17:35Z,,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWUM3VDB4SzE4UkdTSTU3Z1l1RDEyZyIsImkiOiI1ODkxODk3NTUxIn0.A09i9K6PJiFNkU-iJ2zo0HtuzRgz6LHiG3XJ6FpedUM,https://www.adzuna.com/land/ad/5891897551?se=YC7T0xK18RGSI57gYuD12g&utm_medium=api&utm_source=abfa41a4&v=90634B80353E128EB6C8DE844214938BEB6DC876,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",full_time,-72.56464,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Glastonbury, Hartford County","['US', 'Connecticut', 'Hartford County', 'Glastonbury']",U.S. Xpress - Dedicated,Adzuna::API::Response::Company
0,37.962417,70000.0,5891897506,2026-09-20T12:17:35Z,,CDL-A Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5MTg5NzUwNiIsInMiOiJZQzdUMHhLMThSR1NJNTdnWXVEMTJnIn0.fn2aqsXEmdwz-vd27YOvoxqmWU9tultq81gLGFsoFFk,https://www.adzuna.com/land/ad/5891897506?se=YC7T0xK18RGSI57gYuD12g&utm_medium=api&utm_source=abfa41a4&v=17D2CEE0F7419AE2255DB410319BA0E95E79B035,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",full_time,-82.019903,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Chapmanville, Logan County","['US', 'West Virginia', 'Logan County', 'Chapmanville']",U.S. Xpress - Dedicated,Adzuna::API::Response::Company
0,39.168175,67600.0,5891897518,2026-09-20T12:17:35Z,,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $1.3k per week - U.S. Xpress - Dedicated,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5MTg5NzUxOCIsInMiOiJZQzdUMHhLMThSR1NJNTdnWXVEMTJnIn0.jFk1n0umB42d-sMwv5pHPA1dTRSvYRDB_YERnl407Y8,https://www.adzuna.com/land/ad/5891897518?se=YC7T0xK18RGSI57gYuD12g&utm_medium=api&utm_source=abfa41a4&v=062D0C0CDCAE99885EE1BD48E4063C08C9662E9A,"CDL-A Dedicated Truck Driver: Walmart Route - Home Weekly $2,500 Sign On Bonus!. Walmart Dedicated account averages $1,400/ week Top earners average $1,800 per week $2,500 Sign On Bonus Home Weekly 100% No Touch Freight Paid Vacation Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability In…",full_time,-78.9515,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Moorefield, Hardy County","['US', 'West Virginia', 'Hardy County', 'Moorefield']",U.S. Xpress - Dedicated,Adzuna::API::Response::Company
0,40.78092,70000.0,5891897548,2026-09-20T12:17:35Z,,CDL-A Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWUM3VDB4SzE4UkdTSTU3Z1l1RDEyZyIsImkiOiI1ODkxODk3NTQ4In0.Iu1GsMmDdgd6GStgcDW2lz4CzmPUM0EK6oh9AneTqcI,https://www.adzuna.com/land/ad/5891897548?se=YC7T0xK18RGSI57gYuD12g&utm_medium=api&utm_source=abfa41a4&v=9455E920E4DF0028E0777B2E46C98E89A2D13567,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",full_time,-73.25454,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Brentwood, Suffolk County","['US', 'New York', 'Suffolk County', 'Brentwood']",U.S. Xpress - Dedicated,Adzuna::API::Response::Company
0,39.168175,67600.0,5891897502,2026-09-20T12:17:35Z,,Dedicated CDL-A Company Driver - 1-5mo EXP Required - Dry Van - $1.3k per week - U.S. Xpress - Dedicated,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWUM3VDB4SzE4UkdTSTU3Z1l1RDEyZyIsImkiOiI1ODkxODk3NTAyIn0.iyOBoMWQ9He3JJKMY4uFB8QJg4rSzRnYoF8hg9-I8Zw,https://www.adzuna.com/land/ad/5891897502?se=YC7T0xK18RGSI57gYuD12g&utm_medium=api&utm_source=abfa41a4&v=1032540E787376518C1C9A1D29CCAD0221124CA1,"CDL-A Dedicated Truck Driver: Walmart Route - Home Weekly $2,500 Sign On Bonus!. Walmart Dedicated account averages $1,400/ week Top earners average $1,800 per week $2,500 Sign On Bonus Home Weekly 100% No Touch Freight Paid Vacation Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability In…",full_time,-78.9515,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Moorefield, Hardy County","['US', 'West Virginia', 'Hardy County', 'Moorefield']",U.S. Xpress - Dedicated,Adzuna::API::Response::Company
0,38.471105,67600.0,5891897498,2026-09-20T12:17:35Z,,CDL-A Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $1.3k per week - U.S. Xpress - Dedicated,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWUM3VDB4SzE4UkdTSTU3Z1l1RDEyZyIsImkiOiI1ODkxODk3NDk4In0.XbwDqEWwcPoDV71Pibs9fgl-7jJLTcp1nojRpCIGBto,https://www.adzuna.com/land/ad/5891897498?se=YC7T0xK18RGSI57gYuD12g&utm_medium=api&utm_source=abfa41a4&v=96F0E62BED2B8B8CE0A7F2AC67E148A1FF467E5D,"CDL-A Dedicated Truck Driver: Walmart Route - Home Weekly $2,500 Sign On Bonus!. Walmart Dedicated account averages $1,400/ week Top earners average $1,800 per week $2,500 Sign On Bonus Home Weekly 100% No Touch Freight Paid Vacation Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability In…",full_time,-78.860499,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Harrisonburg, Harrisonburg City","['US', 'Virginia', 'Harrisonburg City', 'Harrisonburg']",U.S. Xpress - Dedicated,Adzuna::API::Response::Company
0,40.68882,70000.0,5891897533,2026-09-20T12:17:35Z,,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5MTg5NzUzMyIsInMiOiJZQzdUMHhLMThSR1NJNTdnWXVEMTJnIn0.HuVVpDDY_Vh83_c6JSO2yG6cCM3Lqfz-YvUkeQju6eo,https://www.adzuna.com/land/ad/5891897533?se=YC7T0xK18RGSI57gYuD12g&utm_medium=api&utm_source=abfa41a4&v=6561868674B1956205C80019F7DB4B81E175812D,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",full_time,-73.37694,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Lindenhurst, Suffolk County","['US', 'New York', 'Suffolk County', 'Lindenhurst']",U.S. Xpress - Dedicated,Adzuna::API::Response::Company
0,41.84814,70000.0,5891897559,2026-09-20T12:17:35Z,,Dedicated CDL-A Company Driver - 1-5mo EXP Required - Dry Van - $70k per year - U.S. Xpress - Dedicated,Adzuna::API::Response::Job,0.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWUM3VDB4SzE4UkdTSTU3Z1l1RDEyZyIsImkiOiI1ODkxODk3NTU5In0.n9VrZlGRorvuNfmldUZU_5Hmwf8FOzb6mrF4RcyWyL0,https://www.adzuna.com/land/ad/5891897559?se=YC7T0xK18RGSI57gYuD12g&utm_medium=api&utm_source=abfa41a4&v=74AB9181F0A5BB3B8C3B75EF596DCC9854C2D79C,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",full_time,-72.46416,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Turnpike, Tolland County","['US', 'Connecticut', 'Tolland County', 'Turnpike']",U.S. Xpress - Dedicated,Adzuna::API::Response::Company
