salary_max,title,id,adref,redirect_url,created,latitude,description,salary_min,__CLASS__,longitude,salary_is_predicted,category.label,category.__CLASS__,category.tag,location.area,location.__CLASS__,location.display_name,company.__CLASS__,company.display_name,contract_time,contract_type
100000.0,CDL-A Company Driver - 6mo EXP Required - Regional - Reefer - $100k per year - Decker,5845188687,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia09FWDdVR2E4UkdWN3A0UkI1VDN4ZyIsImkiOiI1ODQ1MTg4Njg3In0.aVgeA6blPk15VPvkCqidiDttM-4OSlKqydfXZNDSdas,https://www.adzuna.com/land/ad/5845188687?se=kOEX7UGa8RGV7p4RB5T3xg&utm_medium=api&utm_source=abfa41a4&v=1A2961407F4FAA629523C8F19A471B05F65B96C2,2026-08-17T09:39:58Z,35.906704,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Regional Reefer Driver CDL-A Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. Driver Benefits Earn up to $100,000 per year Average Miles: 2300-2600 $0.57cpm - $0.75cpm …",0.0,Adzuna::API::Response::Job,-81.542131,0,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,"['US', 'North Carolina', 'Caldwell County', 'Lenoir']",Adzuna::API::Response::Location,"Lenoir, Caldwell County",Adzuna::API::Response::Company,Decker,full_time,
100000.0,Regional Truck Driver Company - 6mo EXP Required - Reefer - $100k per year - Decker,5845188672,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUXMwMzdrR2E4UkdEVmFTcHh0UjJKZyIsImkiOiI1ODQ1MTg4NjcyIn0.NJ0L4Unf3E0bZHcvNr6r8cBlZ1T72zrdj08mca8_zuc,https://www.adzuna.com/land/ad/5845188672?se=Qs037kGa8RGDVaSpxtR2Jg&utm_medium=api&utm_source=abfa41a4&v=2B081E9D0E883009F8124FFAF15AFF03CD2D2DC2,2026-08-17T09:39:58Z,35.610831,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Regional Reefer Driver CDL-A Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. Driver Benefits Earn up to $100,000 per year Average Miles: 2300-2600 $0.57cpm - $0.75cpm …",0.0,Adzuna::API::Response::Job,-88.818882,0,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,"['US', 'Tennessee', 'Madison County', 'Bemis']",Adzuna::API::Response::Location,"Bemis, Madison County",Adzuna::API::Response::Company,Decker,full_time,
100000.0,CDL-A Company Driver - 6mo EXP Required - Regional - Reefer - $100k per year - Decker,5845188665,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0NTE4ODY2NSIsInMiOiJRczAzN2tHYThSR0RWYVNweHRSMkpnIn0.Xc6s2YGq8rKpHLHsHJdIhOwq0ptOSc7gSqvx4Dk_374,https://www.adzuna.com/land/ad/5845188665?se=Qs037kGa8RGDVaSpxtR2Jg&utm_medium=api&utm_source=abfa41a4&v=BA3C39222CCC13BCBA2B9F1686583CB9CDFE94F4,2026-08-17T09:39:58Z,35.610831,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Regional Reefer Driver CDL-A Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. Driver Benefits Earn up to $100,000 per year Average Miles: 2300-2600 $0.57cpm - $0.75cpm …",0.0,Adzuna::API::Response::Job,-88.818882,0,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,"['US', 'Tennessee', 'Madison County', 'Bemis']",Adzuna::API::Response::Location,"Bemis, Madison County",Adzuna::API::Response::Company,Decker,full_time,
100000.0,Regional Truck Driver Company - 6mo EXP Required - Reefer - $100k per year - Decker,5845188681,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0NTE4ODY4MSIsInMiOiJRczAzN2tHYThSR0RWYVNweHRSMkpnIn0.W6p04l7pWSj05vtQIik2OKlrYDx7pjQd4n_72hyQ0nc,https://www.adzuna.com/land/ad/5845188681?se=Qs037kGa8RGDVaSpxtR2Jg&utm_medium=api&utm_source=abfa41a4&v=1F620C5FF3E87774CD7493634B66982F103BBC9A,2026-08-17T09:39:58Z,35.596321,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Regional Reefer Driver CDL-A Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. Driver Benefits Earn up to $100,000 per year Average Miles: 2300-2600 $0.57cpm - $0.75cpm …",0.0,Adzuna::API::Response::Job,-82.555682,0,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,"['US', 'North Carolina', 'Buncombe County', 'Asheville']",Adzuna::API::Response::Location,"Asheville, Buncombe County",Adzuna::API::Response::Company,Decker,full_time,
100000.0,Class A CDL Company Driver - 6mo EXP Required - Regional - Reefer - $100k per year - Decker,5845188695,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUXMwMzdrR2E4UkdEVmFTcHh0UjJKZyIsImkiOiI1ODQ1MTg4Njk1In0.rSlB2x_Osc0hWvoPRZg0Ks2dIHNuKwphwBs8J01jGa8,https://www.adzuna.com/land/ad/5845188695?se=Qs037kGa8RGDVaSpxtR2Jg&utm_medium=api&utm_source=abfa41a4&v=0F7032B28A22145CEC3898FDABC379ACE2B5B7AB,2026-08-17T09:39:58Z,32.42169,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Regional Reefer Driver CDL-A Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. Driver Benefits Earn up to $100,000 per year Average Miles: 2300-2600 $0.57cpm - $0.75cpm …",0.0,Adzuna::API::Response::Job,-81.790975,0,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,"['US', 'Georgia', 'Bulloch County', 'Akin']",Adzuna::API::Response::Location,"Akin, Bulloch County",Adzuna::API::Response::Company,Decker,full_time,
100000.0,Regional Truck Driver Company - 6mo EXP Required - Reefer - $100k per year - Decker,5845188669,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUXMwMzdrR2E4UkdEVmFTcHh0UjJKZyIsImkiOiI1ODQ1MTg4NjY5In0.7ThouY7v9SlRXJ-o83snJlAeJlMJvckysfE5zrB8VDA,https://www.adzuna.com/land/ad/5845188669?se=Qs037kGa8RGDVaSpxtR2Jg&utm_medium=api&utm_source=abfa41a4&v=60FDF2B66B75EBAA7B7A642D885CD7E01D8F3B05,2026-08-17T09:39:58Z,35.906704,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Regional Reefer Driver CDL-A Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. Driver Benefits Earn up to $100,000 per year Average Miles: 2300-2600 $0.57cpm - $0.75cpm …",0.0,Adzuna::API::Response::Job,-81.542131,0,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,"['US', 'North Carolina', 'Caldwell County', 'Lenoir']",Adzuna::API::Response::Location,"Lenoir, Caldwell County",Adzuna::API::Response::Company,Decker,full_time,
100000.0,Class A CDL Company Driver - 6mo EXP Required - Regional - Reefer - $100k per year - Decker,5845188682,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUXMwMzdrR2E4UkdEVmFTcHh0UjJKZyIsImkiOiI1ODQ1MTg4NjgyIn0.BFqufn6BqwqgY9wGnrr66xcQkOcEZ3wYuA3Dl5Bd7hA,https://www.adzuna.com/land/ad/5845188682?se=Qs037kGa8RGDVaSpxtR2Jg&utm_medium=api&utm_source=abfa41a4&v=1376E9ABFD900A929F21D9B69780ACB3D3A142F0,2026-08-17T09:39:58Z,35.849729,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Regional Reefer Driver CDL-A Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. Driver Benefits Earn up to $100,000 per year Average Miles: 2300-2600 $0.57cpm - $0.75cpm …",0.0,Adzuna::API::Response::Job,-90.686468,0,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,"['US', 'Arkansas', 'Craighead County', 'Jonesboro']",Adzuna::API::Response::Location,"Jonesboro, Craighead County",Adzuna::API::Response::Company,Decker,full_time,
100000.0,CDL-A Company Driver - 6mo EXP Required - Regional - Reefer - $100k per year - Decker,5845188706,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0NTE4ODcwNiIsInMiOiJRczAzN2tHYThSR0RWYVNweHRSMkpnIn0.HbdlS5n0ya640Tc9-0O6kPGqin190LIjTZjxgMJNDU4,https://www.adzuna.com/land/ad/5845188706?se=Qs037kGa8RGDVaSpxtR2Jg&utm_medium=api&utm_source=abfa41a4&v=4673FF82096FFBEEEB47DE8C2BD10808B87F1319,2026-08-17T09:39:58Z,30.543031,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Regional Reefer Driver CDL-A Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. Driver Benefits Earn up to $100,000 per year Average Miles: 2300-2600 $0.57cpm - $0.75cpm …",0.0,Adzuna::API::Response::Job,-91.047058,0,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,"['US', 'Louisiana', 'East Baton Rouge Parish', 'Central']",Adzuna::API::Response::Location,"Central, East Baton Rouge Parish",Adzuna::API::Response::Company,Decker,full_time,
100000.0,Regional Truck Driver Company - 6mo EXP Required - Reefer - $100k per year - Decker,5845188659,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUXMwMzdrR2E4UkdEVmFTcHh0UjJKZyIsImkiOiI1ODQ1MTg4NjU5In0.fBHDwTLyYq8r311ntG3sjgJAwWjWdaJtYUhSAmqAMt4,https://www.adzuna.com/land/ad/5845188659?se=Qs037kGa8RGDVaSpxtR2Jg&utm_medium=api&utm_source=abfa41a4&v=92EBA1DF2BDE8AE3856167400B7E0E2D2E4DC4AA,2026-08-17T09:39:58Z,32.60862,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Regional Reefer Driver CDL-A Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. Driver Benefits Earn up to $100,000 per year Average Miles: 2300-2600 $0.57cpm - $0.75cpm …",0.0,Adzuna::API::Response::Job,-93.86208,0,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,"['US', 'Louisiana', 'Caddo Parish', 'Risinger Woods']",Adzuna::API::Response::Location,"Risinger Woods, Caddo Parish",Adzuna::API::Response::Company,Decker,full_time,
100000.0,Regional Truck Driver Company - 6mo EXP Required - Reefer - $100k per year - Decker,5845188704,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUXMwMzdrR2E4UkdEVmFTcHh0UjJKZyIsImkiOiI1ODQ1MTg4NzA0In0.fRGWZWOL9tNU1NE3RFaMpXTNCBaL5MJFviKgYJfGydw,https://www.adzuna.com/land/ad/5845188704?se=Qs037kGa8RGDVaSpxtR2Jg&utm_medium=api&utm_source=abfa41a4&v=7F0E18D2A6981ADF5A81A8AF7727FEAFF85B3BE5,2026-08-17T09:39:58Z,35.849729,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Regional Reefer Driver CDL-A Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. Driver Benefits Earn up to $100,000 per year Average Miles: 2300-2600 $0.57cpm - $0.75cpm …",0.0,Adzuna::API::Response::Job,-90.686468,0,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,"['US', 'Arkansas', 'Craighead County', 'Jonesboro']",Adzuna::API::Response::Location,"Jonesboro, Craighead County",Adzuna::API::Response::Company,Decker,full_time,
100000.0,Regional Truck Driver Company - 6mo EXP Required - Reefer - $100k per year - Decker,5845188684,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUXMwMzdrR2E4UkdEVmFTcHh0UjJKZyIsImkiOiI1ODQ1MTg4Njg0In0.NZeuvJtq-TjNqsdLgvFkcIxcUwXtLeMhpTsfYR1c3P4,https://www.adzuna.com/land/ad/5845188684?se=Qs037kGa8RGDVaSpxtR2Jg&utm_medium=api&utm_source=abfa41a4&v=9B72384ED499CE76D3D0EA60F3C5F65B1337399C,2026-08-17T09:39:58Z,35.405173,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Regional Reefer Driver CDL-A Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. Driver Benefits Earn up to $100,000 per year Average Miles: 2300-2600 $0.57cpm - $0.75cpm …",0.0,Adzuna::API::Response::Job,-94.389201,0,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,"['US', 'Arkansas', 'Sebastian County', 'Fort Smith']",Adzuna::API::Response::Location,"Fort Smith, Sebastian County",Adzuna::API::Response::Company,Decker,full_time,
104550.6,Associate Struct & Payload Design Engr (Payload Systems Design),5845188640,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUXMwMzdrR2E4UkdEVmFTcHh0UjJKZyIsImkiOiI1ODQ1MTg4NjQwIn0.oP31445dOFFYcwwK3Uub7UTqfD2nOBZ_Lge8zD1EDGQ,https://www.adzuna.com/land/ad/5845188640?se=Qs037kGa8RGDVaSpxtR2Jg&utm_medium=api&utm_source=abfa41a4&v=2EA23800C69D1544721E0AC838D7D8E009D1C03D,2026-08-17T09:39:57Z,32.8542,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We’re committed to fostering an environment for every teammate that’s welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. Boeing Commercial Airplanes (BCA ) is seeking Structures and Payloads Design Engineers (Associate) to join our Seats Integration Team in North Charleston, South Carolina. This role is focused on installation and delivery support,…",104550.6,Adzuna::API::Response::Job,-79.9899,1,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,"['US', 'South Carolina', 'Charleston County', 'Pinehaven']",Adzuna::API::Response::Location,"Pinehaven, Charleston County",Adzuna::API::Response::Company,Boeing,,permanent
63238.25,Registered Nurse Premium Pool PRN,5845188646,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0NTE4ODY0NiIsInMiOiJRczAzN2tHYThSR0RWYVNweHRSMkpnIn0.odQYrqV1jTzMyd4TVUuYVlyBjXB5HzMmjDEgzPFm2xs,https://www.adzuna.com/land/ad/5845188646?se=Qs037kGa8RGDVaSpxtR2Jg&utm_medium=api&utm_source=abfa41a4&v=95EF3C950BE80E94C44D4C22BAC0DB2BC72DC632,2026-08-17T09:39:57Z,29.19949,"Do you have the PRN career opportunities as a(an) Registered Nurse Premium Pool PRN you want with your current employer? We have an exciting opportunity for you to join HCA Florida Ocala Hospital which is part of the nation's leading provider of healthcare services, HCA Healthcare. Job Summary and Qualifications Job Summary : We are seeking a dynamic Float Pool RN to join our team. You would be part of a phenomenal team that works hard to support each other while providing excellent care to our…",63238.25,Adzuna::API::Response::Job,-82.091715,1,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"['US', 'Florida', 'Marion County', 'Ocala']",Adzuna::API::Response::Location,"Ocala, Marion County",Adzuna::API::Response::Company,HCA Florida Ocala Hospital,,
100000.0,Class A CDL Company Driver - 6mo EXP Required - Regional - Reefer - $100k per year - Decker,5845188651,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0NTE4ODY1MSIsInMiOiJRczAzN2tHYThSR0RWYVNweHRSMkpnIn0.dI3eQv6KGWfDUTBdwF2-PFg9kyQN9-2rtxmBwsjec7k,https://www.adzuna.com/land/ad/5845188651?se=Qs037kGa8RGDVaSpxtR2Jg&utm_medium=api&utm_source=abfa41a4&v=FAC0327C4E7249F805B3A2BAA356C67A73C6FD4C,2026-08-17T09:39:57Z,30.463346,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Regional Reefer Driver CDL-A Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. Driver Benefits Earn up to $100,000 per year Average Miles: 2300-2600 $0.57cpm - $0.75cpm …",0.0,Adzuna::API::Response::Job,-89.099686,0,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,"['US', 'Mississippi', 'Harrison County', 'Gulfport', 'West Gulfport']",Adzuna::API::Response::Location,"West Gulfport, Gulfport",Adzuna::API::Response::Company,Decker,full_time,
82301.44,Quality Inspector - 737 Operations,5845188639,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0NTE4ODYzOSIsInMiOiJRczAzN2tHYThSR0RWYVNweHRSMkpnIn0.mnv6s2WX_zH1EmvY82p9bew8GzkEde0wnOCZWGtIBxk,https://www.adzuna.com/land/ad/5845188639?se=Qs037kGa8RGDVaSpxtR2Jg&utm_medium=api&utm_source=abfa41a4&v=FCD841294FF7E0D9085E71D543E37E1551E1104B,2026-08-17T09:39:57Z,37.68978,"At Boeing, we innovate and collaborate to make the world a better place. We’re committed to fostering an environment for every teammate that’s welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. This role is at Spirit AeroSystems, Inc. a wholly owned subsidiary of The Boeing Company, supporting Spirit’s Commercial Business Units (“Spirit Commercial”). Spirit Commercial designs and builds commercial aerostructures, including for Boeing C…",82301.44,Adzuna::API::Response::Job,-97.34148,1,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,"['US', 'Kansas', 'Sedgwick County', 'Wichita']",Adzuna::API::Response::Location,"Wichita, Sedgwick County",Adzuna::API::Response::Company,Boeing,full_time,permanent
64262.41,Registered Nurse Premium Pool ICU PRN,5845188643,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUXMwMzdrR2E4UkdEVmFTcHh0UjJKZyIsImkiOiI1ODQ1MTg4NjQzIn0.yjmo3Mi3-HA97yze9aet20hzyfDc8G9109huEICQUY4,https://www.adzuna.com/land/ad/5845188643?se=Qs037kGa8RGDVaSpxtR2Jg&utm_medium=api&utm_source=abfa41a4&v=E358CFE63F299D0AE51660BE8A8672C576A42FED,2026-08-17T09:39:57Z,29.19949,"Do you have the PRN career opportunities as a(an) Registered Nurse Premium Pool ICU PRN you want with your current employer? We have an exciting opportunity for you to join HCA Florida Ocala Hospital which is part of the nation's leading provider of healthcare services, HCA Healthcare. Job Summary and Qualifications Job Summary : We are seeking a dynamic Float Pool ICU RN to join our team. You would be part of a phenomenal team that works hard to support each other while providing excellent car…",64262.41,Adzuna::API::Response::Job,-82.091715,1,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"['US', 'Florida', 'Marion County', 'Ocala']",Adzuna::API::Response::Location,"Ocala, Marion County",Adzuna::API::Response::Company,HCA Florida Ocala Hospital,,
100000.0,Regional Truck Driver Company - 6mo EXP Required - Reefer - $100k per year - Decker,5845188649,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0NTE4ODY0OSIsInMiOiJRczAzN2tHYThSR0RWYVNweHRSMkpnIn0.N98-bJsFthdN5TYqsOJtJMIv_bNucwC_0g0aHh7gbO0,https://www.adzuna.com/land/ad/5845188649?se=Qs037kGa8RGDVaSpxtR2Jg&utm_medium=api&utm_source=abfa41a4&v=4B689A7CF6B49E7B99017448D030D28984328327,2026-08-17T09:39:57Z,38.427937,"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Regional Reefer Driver CDL-A Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. Driver Benefits Earn up to $100,000 per year Average Miles: 2300-2600 $0.57cpm - $0.75cpm …",0.0,Adzuna::API::Response::Job,-76.730736,0,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,"['US', 'Maryland', ""St. Mary's County"", 'Mechanicsville']",Adzuna::API::Response::Location,"Mechanicsville, St. Mary's County",Adzuna::API::Response::Company,Decker,full_time,
105888.59,House Supervisor RN PRN Nursing Administration,5845188641,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUXMwMzdrR2E4UkdEVmFTcHh0UjJKZyIsImkiOiI1ODQ1MTg4NjQxIn0.OS2qdaHsmhp5Th-d0WLyDpw-aU65vvSNSAUBiRKFksU,https://www.adzuna.com/land/ad/5845188641?se=Qs037kGa8RGDVaSpxtR2Jg&utm_medium=api&utm_source=abfa41a4&v=CF7CCC12298664F5CF8EDB8964B3E5ED5BDEFD14,2026-08-17T09:39:57Z,37.053035,"Hourly Wage Estimate: $35.56 - $53.35 / hour Learn more about the benefits offered for this job. The estimate displayed represents the typical wage range of candidates hired. Factors that may be used to determine your actual salary may include your specific skills, how many years of experience you have and comparison to other employees already in this role. The typical candidate is hired below midpoint of the range. Are you passionate about the patient experience? At HCA Healthcare, we are comm…",105888.59,Adzuna::API::Response::Job,-80.769181,1,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"['US', 'Virginia', 'Pulaski County', 'Pulaski']",Adzuna::API::Response::Location,"Pulaski, Pulaski County",Adzuna::API::Response::Company,LewisGale Hospital Pulaski,,
156500.34,Technical Design (Interiors),5845188627,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0NTE4ODYyNyIsInMiOiJRczAzN2tHYThSR0RWYVNweHRSMkpnIn0.w5kiXRAd7-ZOfAYQze_YVz4WdHzRAGdqI1L4uxxigWo,https://www.adzuna.com/land/ad/5845188627?se=Qs037kGa8RGDVaSpxtR2Jg&utm_medium=api&utm_source=abfa41a4&v=56C83B61CA5D5CEE9EFC82B22239C37C44D56F80,2026-08-17T09:39:56Z,32.8542,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We’re committed to fostering an environment for every teammate that’s welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Payloads organization within Boeing Commercial Aircraft 787 Program is seeking experienced Technical Designers for a number of different positions in North Charleston, South Carolina . The Payloads organization is responsible…",156500.34,Adzuna::API::Response::Job,-79.9899,1,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,"['US', 'South Carolina', 'Charleston County', 'Pinehaven']",Adzuna::API::Response::Location,"Pinehaven, Charleston County",Adzuna::API::Response::Company,Boeing,,permanent
169131.08,Lead Design and Analysis Engineer (Electronic Sys Design & Analy),5845188608,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0NTE4ODYwOCIsInMiOiJRczAzN2tHYThSR0RWYVNweHRSMkpnIn0.DPC0Cd0_V-oQ8uwrnoLgI3uTSze3QI9lWkvCUDGNwUQ,https://www.adzuna.com/land/ad/5845188608?se=Qs037kGa8RGDVaSpxtR2Jg&utm_medium=api&utm_source=abfa41a4&v=DE7AF5BE3F4AD7E188991CB753FE598A06115E55,2026-08-17T09:39:56Z,29.19545,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We’re committed to fostering an environment for every teammate that’s welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Boeing Company has an exciting opportunity for a Lead Mission Systems Electronic Systems Design and Analysis Engineer to join Boeing Defense, Space & Security (BDS) in Daytona Beach, Florida . BDS is a global leader in the de…",169131.08,Adzuna::API::Response::Job,-81.04968,1,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,"['US', 'Florida', 'Volusia County', 'Daytona Beach']",Adzuna::API::Response::Location,"Daytona Beach, Volusia County",Adzuna::API::Response::Company,Boeing,,permanent
117137.02,Experienced Structural Analysis Engineer,5845188616,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUXMwMzdrR2E4UkdEVmFTcHh0UjJKZyIsImkiOiI1ODQ1MTg4NjE2In0.9MKcvl7mJ20fUKFqlrxVX5-CAtge8exbyT15GF2sNgg,https://www.adzuna.com/land/ad/5845188616?se=Qs037kGa8RGDVaSpxtR2Jg&utm_medium=api&utm_source=abfa41a4&v=41A25971ED67F2B29733DA5C3ADFE149148F2821,2026-08-17T09:39:56Z,32.8542,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We’re committed to fostering an environment for every teammate that’s welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. 787 Airframe in Boeing Commercial Airplanes is hiring for Experienced Structural Analysis Engineers for our Stress Liaison team to work at our North Charleston, SC location. At Boeing, our engineers share a passion to redefine wh…",117137.02,Adzuna::API::Response::Job,-79.9899,1,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,"['US', 'South Carolina', 'Charleston County', 'Pinehaven']",Adzuna::API::Response::Location,"Pinehaven, Charleston County",Adzuna::API::Response::Company,Boeing,,permanent
223014.05,"Software Engineer (Associate, Experienced or Senior)",5845188607,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUXMwMzdrR2E4UkdEVmFTcHh0UjJKZyIsImkiOiI1ODQ1MTg4NjA3In0.kW5UCyhKU56LfVdEKd3g28vYwpoMDM92Z2242TMapQI,https://www.adzuna.com/land/ad/5845188607?se=Qs037kGa8RGDVaSpxtR2Jg&utm_medium=api&utm_source=abfa41a4&v=8BAB2F4F12E0BEDCBF544689AC8F9032698E77E7,2026-08-17T09:39:56Z,29.19545,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We’re committed to fostering an environment for every teammate that’s welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Boeing Company is currently seeking multiple Software Engineers (Associate/Experienced/Senior) to join the Mission Systems Software team located in Daytona Beach, FL. We are seeking a highly motivated Software Engineer to des…",223014.05,Adzuna::API::Response::Job,-81.04968,1,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['US', 'Florida', 'Volusia County', 'Daytona Beach']",Adzuna::API::Response::Location,"Daytona Beach, Volusia County",Adzuna::API::Response::Company,Boeing,,permanent
