longitude,contract_time,description,__CLASS__,title,salary_min,latitude,salary_is_predicted,created,adref,redirect_url,salary_max,id,company.display_name,company.__CLASS__,location.area,location.__CLASS__,location.display_name,category.tag,category.label,category.__CLASS__,contract_type
-78.40464,,"System Freight is seeking a safety-focused Local CDL-A Driver to handle regional, time-sensitive freight across the Northeast and Mid-Atlantic. In this family-oriented, professional environment, you’ll run consistent local and regional routes, perform safe and efficient pickups and deliveries, complete accurate logs and inspections, and communicate clearly with dispatch and customers. Enjoy stable, year-round freight, competitive pay, and the backing of an established, dedicated fleet carrier t…",Adzuna::API::Response::Job,Local CDL-A Driver,70000.0,43.07718,0,2026-08-16T08:48:59Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0NDIzMTA2MSIsInMiOiIzSTkzekhlWjhSR3FNOXRscksyRmZRIn0.D0MwFm6re0fGCuBo8rkdWEQvJq-VPbF9VQlNIvv4otU,https://www.adzuna.com/land/ad/5844231061?se=3I93zHeZ8RGqM9tlrK2FfQ&utm_medium=api&utm_source=abfa41a4&v=65D5D2419AA8ACEDAE72762E48F6CA7437063606,90000.0,5844231061,SYSTEM FREIGHT,Adzuna::API::Response::Company,"['US', 'New York', 'Genesee County', 'Alabama']",Adzuna::API::Response::Location,"Alabama, Genesee County",logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
-95.497781,full_time,"Since 1957, Shield Healthcare has provided high-quality healthcare services while focusing on customer satisfaction and employee achievement. We are dedicated to fulfilling the medical supply needs of consumers and the caregiving community while maintaining a 99% overall customer satisfaction rating. Over the years, Shield HealthCare has expanded nationally with current service locations in California, Colorado, Illinois, Ohio, Texas and Washington. Shield HealthCare is looking for a Registered…",Adzuna::API::Response::Job,Registered Dietitian Sales Representative,62000.0,29.796272,0,2026-08-16T08:48:58Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0k5M3pIZVo4UkdxTTl0bHJLMkZmUSIsImkiOiI1ODQ0MjMxMDYwIn0.e-GqCKwIFOXBwdQv29cy0VG4LuDcr96c1TfcdUTjha0,https://www.adzuna.com/details/5844231060?utm_medium=api&utm_source=abfa41a4,90000.0,5844231060,Shield California Health,Adzuna::API::Response::Company,"['US', 'Texas', 'Harris County', 'Spring Valley']",Adzuna::API::Response::Location,"Spring Valley, Harris County",healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,
-97.318524,,"ID: 64311858 Shift: 19:00-07:00 Description: Description:TRAVEL - RN - Postpartum (660) - Wesley Medical Center - 7P - 7A Unit Information: 5 Womens Hospital/Postpartum / (660) Location: Wesley Medical Center Address: 550 N. Hillside St, Wichita, KS, 67214 Floor: 5 Building: Main Entrance General Information Tell us about the unit(s): Number of Beds - 29 Number of Staff 61 Type of staff: Day Shift 1 charge, 1 Desk PCT, RN s based on census Night Shift 1 charge, 1 desk PCT, RN s based on census …",Adzuna::API::Response::Job,RN - Mother Baby,39594.1,37.704871,1,2026-08-16T08:48:56Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0NDIzMTA1NiIsInMiOiIzSTkzekhlWjhSR3FNOXRscksyRmZRIn0.ssielps23-qmFvsOvDqneTEGVVOFDUMXcY3tp684eLI,https://www.adzuna.com/details/5844231056?utm_medium=api&utm_source=abfa41a4,39594.1,5844231056,Wesley Medical Center KS,Adzuna::API::Response::Company,"['US', 'Kansas', 'Sedgwick County', 'Wichita']",Adzuna::API::Response::Location,"Wichita, Sedgwick County",healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,
-118.001948,full_time,"Dr. Domotor’s Animal House in Monrovia, CA is looking for an experienced Associate Veterinarian to join our wonderful team. This busy 3-doctor hospital has a dedicated team of Registered Veterinary Technicians, Veterinary Assistants, and Client Support Specialists to provide exceptional care to the dogs and cats in the surrounding community. Dr. Domotor's Animal House has proudly cared for Monrovia's pets for decades. We are known for our tailored treatment plans and caring service, and we are …",Adzuna::API::Response::Job,Associate Veterinarian,150000.0,34.144262,0,2026-08-16T08:48:55Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0NDIzMTA1MiIsInMiOiIzSTkzekhlWjhSR3FNOXRscksyRmZRIn0._rsZkfl40hS4vkBHR3CC37UMOladMtIMV9BjyFBTdeA,https://www.adzuna.com/details/5844231052?utm_medium=api&utm_source=abfa41a4,180000.0,5844231052,AmeriVet,Adzuna::API::Response::Company,"['US', 'California', 'Los Angeles County', 'Monrovia']",Adzuna::API::Response::Location,"Monrovia, Los Angeles County",healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,
-71.103623,full_time,"Full-time Description Fenway Health is seeking a dynamic Psychotherapist to join our dedicated and multidisciplinary Behavioral Health team. We are seeking applicants with demonstrated experience providing culturally competent behavioral health care to a diverse adult population including LGBTQ individuals, people of color, individuals with substance use issues, survivors of abuse, survivors of community violence, medically complex and vulnerable individuals, young adults, and older adults. In …",Adzuna::API::Response::Job,Psychotherapist,60000.0,42.346426,0,2026-08-16T08:48:47Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0k5M3pIZVo4UkdxTTl0bHJLMkZmUSIsImkiOiI1ODQ0MjMxMDQ1In0.NRyVBQ9x0turZ3RSzLARRka2UmU4RV2DWgVvUuAKafE,https://www.adzuna.com/details/5844231045?utm_medium=api&utm_source=abfa41a4,72000.0,5844231045,Fenway Health,Adzuna::API::Response::Company,"['US', 'Massachusetts', 'Middlesex County', 'Cambridgeport']",Adzuna::API::Response::Location,"Cambridgeport, Middlesex County",healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,
-76.446625,,"System Freight is seeking a safety-focused CDL-A Local Driver to join our regional, family-oriented trucking team. In this role, you’ll haul time-sensitive, high-volume freight for dedicated accounts across the Northeast and Mid-Atlantic, operating late-model equipment on consistent local and regional routes. Responsibilities include safe pickup and delivery, accurate logs, vehicle inspections, and on-time performance while providing professional customer service. Enjoy stable, long-term employ…",Adzuna::API::Response::Job,CDL-A Local Driver,62000.0,43.152489,0,2026-08-16T08:48:46Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0NDIzMTAzNSIsInMiOiIzSTkzekhlWjhSR3FNOXRscksyRmZRIn0.GQZUsI0SGPrb3D9bl4ihEnuqWgIYkbw4gnLCe5vELRc,https://www.adzuna.com/land/ad/5844231035?se=3I93zHeZ8RGqM9tlrK2FfQ&utm_medium=api&utm_source=abfa41a4&v=4B54122F05691EC67608864D85719803B7D499B8,75000.0,5844231035,SYSTEM FREIGHT,Adzuna::API::Response::Company,"['US', 'New York', 'Onondaga County', 'Plainville']",Adzuna::API::Response::Location,"Plainville, Onondaga County",logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
-86.502728,,"Job Description ABOUT THE JOB You were born to be the boss. We know. You get up in the morning and you make sure everyone else in the house is doing what they need to do. Then you go to work and you make sure that everyone there is doing what they need to do, even your boss. You just do that because you've always done it. Well maybe it's time you moved up. You want to be the boss? Well now's your chance - Domino's Pizza is hiring bosses - more specifically general managers. It's a tough job, on…",Adzuna::API::Response::Job,General Manager (05131) 437 John Sims Pkwy,33759.25,30.508531,1,2026-08-16T08:48:46Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0NDIzMTAzNCIsInMiOiIzSTkzekhlWjhSR3FNOXRscksyRmZRIn0.MAL-lvFrVVlFi511WfY15jOxKIe7ntTOimHgElqLXOo,https://www.adzuna.com/details/5844231034?utm_medium=api&utm_source=abfa41a4,33759.25,5844231034,Domino's Franchise,Adzuna::API::Response::Company,"['US', 'Florida', 'Okaloosa County', 'Valparaiso']",Adzuna::API::Response::Location,"Valparaiso, Okaloosa County",hospitality-catering-jobs,Hospitality & Catering Jobs,Adzuna::API::Response::Category,
-86.643616,,"Job Description As a Delivery Driver, you will be responsible for the following duties: Delivery Operations Operate delivery vehicle in compliance with all traffic laws and company safety standards Navigate assigned delivery routes efficiently using maps and navigational applications Locate and deliver orders to designated addresses within the delivery area Navigate multi-story buildings and adverse terrain to complete deliveries Maintain accurate delivery records and complete associated paperw…",Adzuna::API::Response::Job,Delivery Driver (03802) 405 Racetrack Rd NE Ste 102,37600.58,30.467448,1,2026-08-16T08:48:45Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0NDIzMTAzMCIsInMiOiIzSTkzekhlWjhSR3FNOXRscksyRmZRIn0.OwlHPB5ydMz1oCHPwiVt_mp1kRmwhBz-tjzY_8LCr_Q,https://www.adzuna.com/details/5844231030?utm_medium=api&utm_source=abfa41a4,37600.58,5844231030,Domino's Franchise,Adzuna::API::Response::Company,"['US', 'Florida', 'Okaloosa County', 'Fort Walton Beach']",Adzuna::API::Response::Location,"Fort Walton Beach, Okaloosa County",logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
-71.462396,,"Job Description About the Job Do you know why Domino's Pizza hires so many drivers? Well, aside from the fact that our delicious pizza is the perfect solution for dinner for families all across the nation - we do it You were born to be the boss. We know. You get up in the morning and you make sure everyone else in the house is doing what they need to do. Then you go to work and you make sure that everyone there is doing what they need to do, even your boss. You just do that because you've alway…",Adzuna::API::Response::Job,"Manager in Training $48,000-$63,000 per year",48000.0,42.734521,0,2026-08-16T08:48:44Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0k5M3pIZVo4UkdxTTl0bHJLMkZmUSIsImkiOiI1ODQ0MjMxMDI0In0._3tg7h5cI3OQnm_qZl5gCCMIrjQZ4RlXLmxelIwHRC4,https://www.adzuna.com/details/5844231024?utm_medium=api&utm_source=abfa41a4,63000.0,5844231024,Domino's Franchise,Adzuna::API::Response::Company,"['US', 'New Hampshire', 'Hillsborough County', 'Nashua']",Adzuna::API::Response::Location,"Nashua, Hillsborough County",hospitality-catering-jobs,Hospitality & Catering Jobs,Adzuna::API::Response::Category,
-76.08753,,"System Freight is seeking a safety-focused CDL-A Local Driver to join our regional, family-oriented trucking team. In this role, you’ll haul time-sensitive, high-volume freight for dedicated accounts across the Northeast and Mid-Atlantic, operating late-model equipment on consistent local and regional routes. Responsibilities include safe pickup and delivery, accurate logs, vehicle inspections, and on-time performance while providing professional customer service. Enjoy stable, long-term employ…",Adzuna::API::Response::Job,CDL-A Local Driver,62000.0,43.174728,0,2026-08-16T08:48:43Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0NDIzMTAxNyIsInMiOiIzSTkzekhlWjhSR3FNOXRscksyRmZRIn0.5NDfE7-bZbp3TSZelLfcTywUf3Zrp63tegNsxpVdAMI,https://www.adzuna.com/land/ad/5844231017?se=3I93zHeZ8RGqM9tlrK2FfQ&utm_medium=api&utm_source=abfa41a4&v=E3B4EBF5D0B06B0EA208CA9F57BD92368E96CFD8,75000.0,5844231017,SYSTEM FREIGHT,Adzuna::API::Response::Company,"['US', 'New York', 'Onondaga County', 'Clay']",Adzuna::API::Response::Location,"Clay, Onondaga County",logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
,full_time,"Job Description: Saab, Inc. is seeking a dynamic, results-oriented Contracts Manager to be based in one of our offices in East Syracuse, NY, Quincy, MA, Orlando, FL, or Auburn Hills, MI. This position supports the proposal, negotiation, and execution (including modifications) of a diverse portfolio of contracts within our Air Traffic Management (ATM) and Defense business unit. This portfolio includes domestic, international, commercial, and U.S. Government customers. The ideal candidate will po…",Adzuna::API::Response::Job,Contracts Manager,101600.0,,0,2026-08-16T08:48:36Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0NDIzMTAwMyIsInMiOiIzSTkzekhlWjhSR3FNOXRscksyRmZRIn0.jIQuGPrz-XmKT8OhnI1j0XKhN0VJsmLxpw5k5tfSZag,https://www.adzuna.com/details/5844231003?utm_medium=api&utm_source=abfa41a4,132000.0,5844231003,Saab,Adzuna::API::Response::Company,['US'],Adzuna::API::Response::Location,US,energy-oil-gas-jobs,"Energy, Oil & Gas Jobs",Adzuna::API::Response::Category,contract
-75.144253,,"SYSTEM FREIGHT is hiring Local CDL-A Drivers for PM shift regional routes. In this home-daily role, you’ll haul time-sensitive, high-volume freight across the Northeast and Mid-Atlantic. Responsibilities include safe and timely pickup and delivery, operating late-model tractors, completing logs and pre/post-trip inspections, and following all DOT and company safety regulations. Enjoy consistent freight, predictable schedules, competitive pay, and a family-oriented culture that values profession…",Adzuna::API::Response::Job,Local CDL-A Driver,70000.0,40.380594,0,2026-08-16T08:48:35Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0NDIzMTAwMiIsInMiOiIzSTkzekhlWjhSR3FNOXRscksyRmZRIn0._H7M8D4wzOWeb75IJjJJweELhzcRaM_2L1B_I01Vx88,https://www.adzuna.com/land/ad/5844231002?se=3I93zHeZ8RGqM9tlrK2FfQ&utm_medium=api&utm_source=abfa41a4&v=33C9B5309515560A377483AE3E9876FF5FD8BE07,90000.0,5844231002,SYSTEM FREIGHT,Adzuna::API::Response::Company,"['US', 'Pennsylvania', 'Bucks County', 'Plumsteadville']",Adzuna::API::Response::Location,"Plumsteadville, Bucks County",logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
-106.518431,full_time,"Full-time Description NALS Apartment Homes believes that an apartment is not simply a place to live, but a place to call home. We embrace opportunities for personal and professional growth, and encourage our employees to share their unique skills, local knowledge, and professional expertise. Our team is the single most important ingredient to our success, and we seek to foster a work environment as welcoming as our apartment communities. We are looking to add a skilled Maintenance Technician to…",Adzuna::API::Response::Job,Maintenance Technician,35360.0,35.134844,0,2026-08-16T08:48:30Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0NDIzMDk5NCIsInMiOiIzSTkzekhlWjhSR3FNOXRscksyRmZRIn0.CH09BTPlSfDdAKza6GifNlluG4RGu50g4gOFbA7orFg,https://www.adzuna.com/details/5844230994?utm_medium=api&utm_source=abfa41a4,37440.0,5844230994,Nlp,Adzuna::API::Response::Company,"['US', 'New Mexico', 'Bernalillo County', 'Sandia Base']",Adzuna::API::Response::Location,"Sandia Base, Bernalillo County",maintenance-jobs,Maintenance Jobs,Adzuna::API::Response::Category,
-122.635347,part_time,"Official job title is QMHP Must have Masters Degree Must have current and valid QMHP though MHACBO: https://www.mhacbo.org/en/mentalhealth/qmhp-r/ Position is fully in-person; no hybrid, no work from home About the Program Multnomah Crisis and Treatment Center (CATC) is a secure sub-acute Crisis Residential Treatment program serving adults experiencing acute mental health crises in a safe, recovery-focused environment. 16-bed inpatient behavioral health facility Open 24 hours a day, 7 days a we…",Adzuna::API::Response::Job,Intake Coordinator QMHP Masters Degree - Inpatient Mental Health 209,55036.0,45.528736,0,2026-08-16T08:48:30Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0NDIzMDk5MiIsInMiOiIzSTkzekhlWjhSR3FNOXRscksyRmZRIn0.Lq6rOIbB8aKjdeNxt2mejGf0p4qqyTrqUmQy80jiV5M,https://www.adzuna.com/details/5844230992?utm_medium=api&utm_source=abfa41a4,67995.0,5844230992,Main Template,Adzuna::API::Response::Company,"['US', 'Oregon', 'Multnomah County', 'Portland']",Adzuna::API::Response::Location,"Portland, Multnomah County",healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,
-74.91611,,"SYSTEM FREIGHT is hiring Local CDL-A Drivers for PM shift regional routes. In this home-daily role, you’ll haul time-sensitive, high-volume freight across the Northeast and Mid-Atlantic. Responsibilities include safe and timely pickup and delivery, operating late-model tractors, completing logs and pre/post-trip inspections, and following all DOT and company safety regulations. Enjoy consistent freight, predictable schedules, competitive pay, and a family-oriented culture that values profession…",Adzuna::API::Response::Job,Local CDL-A Driver,70000.0,40.712513,0,2026-08-16T08:48:27Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0NDIzMDk4MyIsInMiOiIzSTkzekhlWjhSR3FNOXRscksyRmZRIn0.g_4WDEcdHCMmZZiM78Q_sqPTh4AtAFoIQXUF9QIk8Xc,https://www.adzuna.com/land/ad/5844230983?se=3I93zHeZ8RGqM9tlrK2FfQ&utm_medium=api&utm_source=abfa41a4&v=FBEC713B4EE520471BF003C7A407B33B0D4A6321,90000.0,5844230983,SYSTEM FREIGHT,Adzuna::API::Response::Company,"['US', 'New Jersey', 'Hunterdon County', 'Glen Gardner']",Adzuna::API::Response::Location,"Glen Gardner, Hunterdon County",logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,
-80.142236,full_time,"As Mount Sinai grows, so does our legacy in high-quality health care. Since 1949, Mount Sinai Medical Center has remained committed to providing access to its diverse community. In delivering an unmatched level of clinical expertise, our medical center is committed to recruiting and training top healthcare workers from across the country. We offer the latest in advanced medicine, technology, and comfort in 12 facilities across Miami-Dade (including our 674-bed main campus facility) and Monroe C…",Adzuna::API::Response::Job,Certified Medical Assistant,42608.3,25.760353,1,2026-08-16T08:48:18Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0k5M3pIZVo4UkdxTTl0bHJLMkZmUSIsImkiOiI1ODQ0MjMwOTc0In0.OHK0CXIteDpD9beViCNJx4eyEA5FqWF298iIFmxaWVw,https://www.adzuna.com/details/5844230974?utm_medium=api&utm_source=abfa41a4,42608.3,5844230974,Mount Sinai Medical Center of Florida,Adzuna::API::Response::Company,"['US', 'Florida', 'Miami-Dade County', 'Miami Beach']",Adzuna::API::Response::Location,"Miami Beach, Miami-Dade County",healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,
-70.980636,full_time,"If you are a current State of Maine employee, please submit your application through the internal application process using the Find Jobs report in PRISM. Seasonal employees who do not have PRISM access should apply through the State’s career page and indicate on the application that they have previously worked for the State. . Department of Transportation Salary: New employees will start at $21.37* per hour (Step 4) *This includes a 20% stipend To view the full salary range of this position, c…",Adzuna::API::Response::Job,Transportation Worker I,12213.0,44.016433,0,2026-08-16T08:48:13Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0NDIzMDk2NSIsInMiOiIzSTkzekhlWjhSR3FNOXRscksyRmZRIn0.ZT1wcjG50zaAPUuzTss3ZO5ZiNi4yXuZEM1XBuk_uvM,https://www.adzuna.com/details/5844230965?utm_medium=api&utm_source=abfa41a4,13650.0,5844230965,State of Maine,Adzuna::API::Response::Company,"['US', 'Maine', 'Oxford County', 'Fryeburg']",Adzuna::API::Response::Location,"Fryeburg, Oxford County",healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,permanent
-111.280357,full_time,"ARE YOU A CURRENT US FOODS EMPLOYEE? PLEASE APPLY DIRECTLY THROUGH OUR INTERNAL WORKDAY CAREER SITE Join Our Community of Food People! JOIN OUR TRANSPORTATION TEAM! Great Delivery Truck Drivers are crucial to the US Foods® team and one of the important faces of our organization. Our truck drivers strive for integrity and reliability while building trusting relationships with customers. Please check out our job preview video: ""A Day in the Life"" Delivery Truck Driver https://vimeo.com/usfoods/re…",Adzuna::API::Response::Job,Delivery Driver,78488.7,47.515458,1,2026-08-16T08:48:12Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0NDIzMDk2MyIsInMiOiIzSTkzekhlWjhSR3FNOXRscksyRmZRIn0.87l7j_p9S8KXyB0I78MUmpCagzOykVe8Lgv_31jpBnc,https://www.adzuna.com/details/5844230963?utm_medium=api&utm_source=abfa41a4,78488.7,5844230963,US Foods,Adzuna::API::Response::Company,"['US', 'Montana', 'Cascade County', 'Great Falls']",Adzuna::API::Response::Location,"Great Falls, Cascade County",logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,contract
-98.522671,part_time,"Overview From our beginning in 1977, IPSC offered security officer patrols, and since then, we have expanded our offerings to include a number of security related services. Whether you are looking to secure your business, home or a government entity, IPSC has a valuable service to offer. IPSC offers armed and unarmed security guard services, patrol services, law enforcement officer services, commercial electronic security, fire protection, and emergency response services. We are looking for peo…",Adzuna::API::Response::Job,Licensed Unarmed Security Guard (Security),30256.57,29.46357,1,2026-08-16T08:48:07Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0NDIzMDk1NiIsInMiOiIzSTkzekhlWjhSR3FNOXRscksyRmZRIn0.LLfPDTH8VB_DTQmm26F49xnrPkUuDFkMDJzKR4Z6qxA,https://www.adzuna.com/details/5844230956?utm_medium=api&utm_source=abfa41a4,30256.57,5844230956,Inner Parish Security Corporation,Adzuna::API::Response::Company,"['US', 'Texas', 'Bexar County', 'San Antonio']",Adzuna::API::Response::Location,"San Antonio, Bexar County",other-general-jobs,Other/General Jobs,Adzuna::API::Response::Category,
-122.557633,full_time,"Assistant Teacher Job Description Organization Summary The Center for African Immigrants and Refugees Organization (CAIRO) advocates for social justice and equity for diverse African immigrant and refugee communities. CAIRO Academy is a culturally specific, accessible nonprofit preschool program funded by Preschool Promise and Preschool for All (PFA). We offer a safe, play-based learning environment using the Creative Curriculum and Second Step frameworks to foster student-led curiosity, self-e…",Adzuna::API::Response::Job,Assistant Teacher - Vestal,48172.0,45.54253,0,2026-08-16T08:48:07Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0NDIzMDk1NSIsInMiOiIzSTkzekhlWjhSR3FNOXRscksyRmZRIn0.tbb8utF-iUmBca6lF3vF8aYb78oY8R_0i7duLihLvzc,https://www.adzuna.com/details/5844230955?utm_medium=api&utm_source=abfa41a4,50960.0,5844230955,CAIRO,Adzuna::API::Response::Company,"['US', 'Oregon', 'Multnomah County', 'Maywood Park']",Adzuna::API::Response::Location,"Maywood Park, Multnomah County",teaching-jobs,Teaching Jobs,Adzuna::API::Response::Category,
-95.883004,full_time,"Hours: 7:00am- 4:00pm Monday - Friday Pay: $17.26 - $20.92 EXAMPLES OF WORK PERFORMED: Assembly merchandise after it is unloaded and staged for the floor. Move merchandise to the floor using carts. Move merchandise from on bay to another as instructed. Making sure merchandise that is being displayed looks the best possible way it can. Change or rotate displays and signage to reflect changes in inventory or promotion, Perform any other duties as requested by management. Perks that come with the …",Adzuna::API::Response::Job,Visual Merch Material Handler (TULSA/FT) -Safety Sensitive,35900.0,36.047717,0,2026-08-16T08:48:06Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0k5M3pIZVo4UkdxTTl0bHJLMkZmUSIsImkiOiI1ODQ0MjMwOTUwIn0.RDKFzIH12zbiIxdKL7vj51w-mnD5xv9HZRUiHrbhiOo,https://www.adzuna.com/details/5844230950?utm_medium=api&utm_source=abfa41a4,43513.0,5844230950,Mathis Home,Adzuna::API::Response::Company,"['US', 'Oklahoma', 'Tulsa County', 'Broken Arrow']",Adzuna::API::Response::Location,"Broken Arrow, Tulsa County",manufacturing-jobs,Manufacturing Jobs,Adzuna::API::Response::Category,
-72.17262,,"Overview CT Technologist – Radiology, traveling assignment in Athol, Massachusetts. The start date is 08/24/2026 for a 13-week engagement. Weekly pay ranges from $2,466 to $2,618. The schedule is four 10-hour shifts (7:00am–5:30pm). This is a hospital-based travel assignment. Key Highlights - Weekly pay: $2,466–$2,618 per week - Contract duration: 13 weeks - Shift: Four 10-hour days (7:00am–5:30pm) - Start date: 08/24/2026 - Setting: Travel assignment in a hospital - No guaranteed hours Respons…",Adzuna::API::Response::Job,Travel Radiology Tech CT Tech Job,128232.0,42.6084,0,2026-08-16T08:48:06Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0NDIzMDk1MSIsInMiOiIzSTkzekhlWjhSR3FNOXRscksyRmZRIn0.aTIGEEWybWZGdQVoz1UPP6o08Ssz31MW7uA1PTKEDiU,https://www.adzuna.com/details/5844230951?utm_medium=api&utm_source=abfa41a4,136136.0,5844230951,Healthforce,Adzuna::API::Response::Company,"['US', 'Massachusetts', 'Worcester County', 'Athol']",Adzuna::API::Response::Location,"Athol, Worcester County",healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,contract
-80.08932,full_time,"Join the Plum Market Team – Where Passion Meets Opportunity! Plum Market is a fast-growing leader in the Grocery, Food & Beverage Retail industry. We are dedicated to offering the finest selections of All Natural, Organic, Local, and Specialty Grocery items while delivering an exceptional experience to our Customers. At Plum Market, our Team Members are at the heart of everything we do . We are passionate about high-quality food, beverages, and grocery essentials, helping our Customers lead a b…",Adzuna::API::Response::Job,Store Shift Manager - Plum Market,41600.0,26.84442,0,2026-08-16T08:48:02Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0NDIzMDk0NCIsInMiOiIzSTkzekhlWjhSR3FNOXRscksyRmZRIn0.7P4qplB1izqnDidgvV82F5Bj2_3VVOyuw4oCIHcusWI,https://www.adzuna.com/details/5844230944?utm_medium=api&utm_source=abfa41a4,49920.0,5844230944,Plum Market,Adzuna::API::Response::Company,"['US', 'Florida', 'Palm Beach County', 'North Palm Beach']",Adzuna::API::Response::Location,"North Palm Beach, Palm Beach County",retail-jobs,Retail Jobs,Adzuna::API::Response::Category,
,part_time,"Start the day excited to make a difference…end the day knowing you did. Come join our team. Job Summary: This position is accountable to prepare patients and perform routine radiographic procedures in accordance with physicians’ orders and the procedure manual. The Diagnostic Technologist produces high quality images and prepares/presents them with appropriate comparison studies and other exam results or pertinent patient information to the Radiologist for timely interpretation. Additionally, t…",Adzuna::API::Response::Job,Radiology (X-Ray) Technologist (Inpatient)-PRN,108205.17,,1,2026-08-16T08:48:00Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0k5M3pIZVo4UkdxTTl0bHJLMkZmUSIsImkiOiI1ODQ0MjMwOTQzIn0.rzQ0v4NyurxX2YIaGvaYoc01rP0KXabxeilPwPiGQjc,https://www.adzuna.com/details/5844230943?utm_medium=api&utm_source=abfa41a4,108205.17,5844230943,Mary Washington Healthcare,Adzuna::API::Response::Company,['US'],Adzuna::API::Response::Location,US,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,
,full_time,"Location: Samaritan Medical Center Department: 01.8740 SMC CASE MANAGEMENT Pay Range: $39.97 - $60.40 Care for our community, and your career. Reviews all admissions to the hospital and reviews continued stay. Classifies all patients according to mandated federal and state regulations. Works with all departments to ensure quality continued stay and discharge planning. Facilitates the development of an interdisciplinary plan of care in conjunction with patients and families. Accurate timely docu…",Adzuna::API::Response::Job,Case Management Team RN,83137.0,,0,2026-08-16T08:47:49Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0k5M3pIZVo4UkdxTTl0bHJLMkZmUSIsImkiOiI1ODQ0MjMwOTIxIn0.brYhBy3bFGurQg6d7I3Umi8PaMVifssSxmSmYOk-dHs,https://www.adzuna.com/details/5844230921?utm_medium=api&utm_source=abfa41a4,125632.0,5844230921,Samaritan Medical Center,Adzuna::API::Response::Company,['US'],Adzuna::API::Response::Location,US,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,
