salary_min,salary_max,latitude,title,longitude,id,created,redirect_url,__CLASS__,adref,description,salary_is_predicted,category.__CLASS__,category.tag,category.label,company.display_name,company.__CLASS__,location.area,location.display_name,location.__CLASS__,contract_time,contract_type
0.0,106080.0,39.8018,Local Contract Med/Surg RN - $51 per hour,-89.65481,5801269912,2026-07-15T10:52:27Z,https://www.adzuna.com/land/ad/5801269912?se=dg0Zq12A8RGCUYE-F6ElsQ&utm_medium=api&utm_source=abfa41a4&v=2F21B0B8B0F63990024B3EEFD9D63EA9898959C4,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZGcwWnExMkE4UkdDVVlFLUY2RWxzUSIsImkiOiI1ODAxMjY5OTEyIn0.q-V87Kcj_NatohwnGfcloxhdyO41VUZF8yJJtetN_e4,"Stability Healthcare is seeking a local contract nurse RN Med Surg for a local contract nursing job in Springfield, Illinois. Job Description & Requirements Specialty: Med Surg Discipline: RN Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Local Contract Stability Healthcare is looking for a Med-Surg RN contract position in Springfield, IL. The majority of hospitalized patients are admitted to M/S either directly or after surgery. M/S is also where patients who have …",0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Stability Healthcare,Adzuna::API::Response::Company,"['US', 'Illinois', 'Sangamon County', 'Springfield']","Springfield, Sangamon County",Adzuna::API::Response::Location,,
0.0,155220.0,35.63741,"Travel Physical Therapist - Paying up to $2,985/week",-88.8247,5801269925,2026-07-15T10:52:27Z,https://www.adzuna.com/land/ad/5801269925?se=dg0Zq12A8RGCUYE-F6ElsQ&utm_medium=api&utm_source=abfa41a4&v=CA8942AA6207AF197058DA1F2FAE1E0C991E16A1,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZGcwWnExMkE4UkdDVVlFLUY2RWxzUSIsImkiOiI1ODAxMjY5OTI1In0.6KpGiy6V7KslZZ3PmemX166e5LJqkFoLHOEIrQAXqqY,"Vivian is looking for Travel Physical Therapist Therapys in Jackson, Tennessee paying up to $2,985/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and discover job…",0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Vivian Health,Adzuna::API::Response::Company,"['US', 'Tennessee', 'Madison County', 'Bemis']","Bemis, Madison County",Adzuna::API::Response::Location,,
0.0,140400.0,45.167063,"Travel Physical Therapist - Paying up to $2,700/week",-93.313262,5801269911,2026-07-15T10:52:27Z,https://www.adzuna.com/land/ad/5801269911?se=dg0Zq12A8RGCUYE-F6ElsQ&utm_medium=api&utm_source=abfa41a4&v=609C40AE6316D87ED691A1F2F13ACD423095EC6E,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZGcwWnExMkE4UkdDVVlFLUY2RWxzUSIsImkiOiI1ODAxMjY5OTExIn0.YzFZpCgGn-lGfpE4ymeGD1pyeYFiGjwt8g6hv7422eg,"Vivian is looking for Travel Physical Therapist Therapys in Coon Rapids, Minnesota paying up to $2,700/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and discover…",0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Vivian Health,Adzuna::API::Response::Company,"['US', 'Minnesota', 'Anoka County', 'Coon Rapids']","Coon Rapids, Anoka County",Adzuna::API::Response::Location,,
0.0,121368.0,30.00501,"Travel Physical Therapist - Paying up to $2,334/week",-81.73991,5801269922,2026-07-15T10:52:27Z,https://www.adzuna.com/land/ad/5801269922?se=dg0Zq12A8RGCUYE-F6ElsQ&utm_medium=api&utm_source=abfa41a4&v=315469206386C53A9D0810EA808F0A4DA1C62323,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMTI2OTkyMiIsInMiOiJkZzBacTEyQThSR0NVWUUtRjZFbHNRIn0.oJ_nec4ViIwRynfRFK2jB-YNGNZwbtsz52rMhcIFFXM,"Vivian is looking for Travel Physical Therapist Therapys in Green Cove Springs, Florida paying up to $2,334/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and dis…",0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Vivian Health,Adzuna::API::Response::Company,"['US', 'Florida', 'Clay County', 'Green Cove Springs']","Green Cove Springs, Clay County",Adzuna::API::Response::Location,,
0.0,120900.0,39.7427,"Travel CT Technologist - Emergency Radiology - $2,325 per week",-104.9813,5801269896,2026-07-15T10:52:24Z,https://www.adzuna.com/land/ad/5801269896?se=dg0Zq12A8RGCUYE-F6ElsQ&utm_medium=api&utm_source=abfa41a4&v=21C006A64B1B2CEA80497D246FC3174CB0A20131,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZGcwWnExMkE4UkdDVVlFLUY2RWxzUSIsImkiOiI1ODAxMjY5ODk2In0.1BuSpTNgz6EREOqft8tcBoKqm98lmNbaSLpDaoqdt_U,"GLC On-The-Go is seeking a travel CT Technologist for a travel job in Denver, Colorado. Job Description & Requirements Specialty: CT Technologist Discipline: Allied Health Professional Start Date: 08/24/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours Employment Type: Travel GLC is hiring: RAD Tech Rad Tech/CT - Denver, CO - 13-week contract GLC – Named Best Nurse Agency 2024–2025 We connect nurses, nursing professionals, and allied health professionals like you to contracts that align…",0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,GLC On-The-Go,Adzuna::API::Response::Company,"['US', 'Colorado', 'Denver', 'Glendale']","Glendale, Denver",Adzuna::API::Response::Location,,
54080.0,89440.0,43.071755,staff - Registered Nurse (RN) - New Graduate - $26-43 per hour,-70.762553,5801269891,2026-07-15T10:52:23Z,https://www.adzuna.com/land/ad/5801269891?se=dg0Zq12A8RGCUYE-F6ElsQ&utm_medium=api&utm_source=abfa41a4&v=EA49DB75DB4767D10DBEACF14CE93192C21FC95C,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMTI2OTg5MSIsInMiOiJkZzBacTEyQThSR0NVWUUtRjZFbHNRIn0.DtkWDcD84xUjGzeTsYYsuuT4-q6O1WvDWJ9C2osRVmY,"Perm Staff Jobs is seeking a Registered Nurse (RN) New Graduate for a nursing job in Portsmouth, New Hampshire. Job Description & Requirements Specialty: New Graduate Discipline: RN Duration: Ongoing Employment Type: Staff New Grad Registered Nurse (RN) Do you want to join an organization that invests in you? At Portsmouth Regional Hospital , you come first! HCA Healthcare is committed to the growth and development of our future nurses! The HCA Healthcare Residency Program is a year-long progra…",0,Adzuna::API::Response::Category,graduate-jobs,Graduate Jobs,Perm Staff Jobs,Adzuna::API::Response::Company,"['US', 'New Hampshire', 'Rockingham County', 'Portsmouth']","Portsmouth, Rockingham County",Adzuna::API::Response::Location,,
62400.0,91520.0,43.517896,staff - Registered Nurse (RN) - Pre/Post Cath Lab - $30-44 per hour,-111.980073,5801269889,2026-07-15T10:52:23Z,https://www.adzuna.com/land/ad/5801269889?se=dg0Zq12A8RGCUYE-F6ElsQ&utm_medium=api&utm_source=abfa41a4&v=BFCC41C757451FD55FF2C3FB307B81939C4FA8E5,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZGcwWnExMkE4UkdDVVlFLUY2RWxzUSIsImkiOiI1ODAxMjY5ODg5In0.w049hncV8Ib4ai0AjSXKIOxsYzduNRuFHvDfy0uAonU,"Perm Staff Jobs is seeking a Registered Nurse (RN) Pre/Post Cath Lab for a nursing job in Idaho Falls, Idaho. Job Description & Requirements Specialty: Pre/Post Cath Lab Discipline: RN Duration: Ongoing Employment Type: Staff RN Cath Lab Pre and Post Procedure Hourly Wage Estimate: $29.50 - $44.25 / hour Learn more about the for this job. The estimate displayed represents the typical wage range of candidates hired. Factors that may be used to determine your actual salary may include your specif…",0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Perm Staff Jobs,Adzuna::API::Response::Company,"['US', 'Idaho', 'Bonneville County', 'Beachs Corner']","Beachs Corner, Bonneville County",Adzuna::API::Response::Location,,
43680.0,79040.0,35.200393,staff - Registered Nurse (RN) - Acute Care - $21-38 per hour,-82.736926,5801269894,2026-07-15T10:52:23Z,https://www.adzuna.com/land/ad/5801269894?se=dg0Zq12A8RGCUYE-F6ElsQ&utm_medium=api&utm_source=abfa41a4&v=3EF4732F878F2AAC8018E040E40886173D3168AD,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMTI2OTg5NCIsInMiOiJkZzBacTEyQThSR0NVWUUtRjZFbHNRIn0.Q0hUow0POHFTlZX3D-u4xzPKsOBnPu1DQKQLzUNfxKY,"Perm Staff Jobs is seeking a Registered Nurse (RN) Acute Care for a nursing job in Brevard, North Carolina. Job Description & Requirements Specialty: Acute Care Discipline: RN Duration: Ongoing Employment Type: Staff New Grad Acute Care Registered Nurse Do you want to join an organization that invests in you? At Transylvania Regional Hospital , you come first! HCA Healthcare is committed to the growth and development of our future nurses! SIGN ON BONUS AVAILABLE! APPLY TODAY AND SPEAK WITH A RE…",0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Perm Staff Jobs,Adzuna::API::Response::Company,"['US', 'North Carolina', 'Transylvania County', 'Brevard']","Brevard, Transylvania County",Adzuna::API::Response::Location,,
52000.0,85280.0,40.27764,staff - Registered Nurse (RN) - ICU - Intensive Care Unit - $25-41 per hour,-111.7005,5801269892,2026-07-15T10:52:23Z,https://www.adzuna.com/land/ad/5801269892?se=dg0Zq12A8RGCUYE-F6ElsQ&utm_medium=api&utm_source=abfa41a4&v=AAA71231ACC210A67B58F7FFD65FB09BCE390F7D,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMTI2OTg5MiIsInMiOiJkZzBacTEyQThSR0NVWUUtRjZFbHNRIn0.M0oFmBozz3KV--jKqwK-xXwudXTEHkCgV8s7P1eBA14,"Perm Staff Jobs is seeking a Registered Nurse (RN) ICU - Intensive Care Unit for a nursing job in Orem, Utah. Job Description & Requirements Specialty: ICU - Intensive Care Unit Discipline: RN Duration: Ongoing Employment Type: Staff Registered Nurse (RN) - Hiring Now! As a RN ICU, your voice to influence patient care is valued and empowered at every turn –whether through open, collaborative relationships with your direct manager or more formal opportunities through hospital councils and nation…",0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Perm Staff Jobs,Adzuna::API::Response::Company,"['US', 'Utah', 'Utah County', 'Lakeview']","Lakeview, Utah County",Adzuna::API::Response::Location,,
43680.0,79040.0,35.200393,staff - Registered Nurse (RN) - Float Med Surg - $21-38 per hour,-82.736926,5801269893,2026-07-15T10:52:23Z,https://www.adzuna.com/land/ad/5801269893?se=dg0Zq12A8RGCUYE-F6ElsQ&utm_medium=api&utm_source=abfa41a4&v=12BD7035B3FA9336D20E82F1A78CC3EA058A79C5,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMTI2OTg5MyIsInMiOiJkZzBacTEyQThSR0NVWUUtRjZFbHNRIn0.HOsIvqGJpetUD-k7prnJ6ugp0HivFfwLgOgco9Dt51c,"Perm Staff Jobs is seeking a Registered Nurse (RN) Float Med Surg for a nursing job in Brevard, North Carolina. Job Description & Requirements Specialty: Float Discipline: RN Duration: Ongoing Employment Type: Staff New Grad RN - Float Pool MS SD Do you want to join an organization that invests in you? At Mission Hospital , you come first! HCA Healthcare is committed to the growth and development of our future nurses! The HCA Healthcare Residency Program is a year-long program designed to give …",0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Perm Staff Jobs,Adzuna::API::Response::Company,"['US', 'North Carolina', 'Transylvania County', 'Brevard']","Brevard, Transylvania County",Adzuna::API::Response::Location,,
49920.0,95680.0,26.590903,staff - Registered Nurse (RN) - New Graduate - $24-46 per hour,-80.100876,5801269887,2026-07-15T10:52:23Z,https://www.adzuna.com/land/ad/5801269887?se=dg0Zq12A8RGCUYE-F6ElsQ&utm_medium=api&utm_source=abfa41a4&v=85635B22D4E707F47FD9C52FC12CAA3C16B3E309,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMTI2OTg4NyIsInMiOiJkZzBacTEyQThSR0NVWUUtRjZFbHNRIn0.HZCazPP1QpnunmFE9-8wbwHzclooFhivKOCRPP7aEZE,"Perm Staff Jobs is seeking a Registered Nurse (RN) New Graduate for a nursing job in Atlantis, Florida. Job Description & Requirements Specialty: New Graduate Discipline: RN Duration: Ongoing Employment Type: Staff New Graduate Registered Nurse Do you want to join an organization that invests in you? At HCA Florida Healthcare, you come first! HCA Healthcare is committed to the growth and development of our future nurses! The HCA Nurse Residency Program is a year-long program designed to give yo…",0,Adzuna::API::Response::Category,graduate-jobs,Graduate Jobs,Perm Staff Jobs,Adzuna::API::Response::Company,"['US', 'Florida', 'Palm Beach County', 'Atlantis']","Atlantis, Palm Beach County",Adzuna::API::Response::Location,,
60320.0,91520.0,37.2294,staff - Registered Nurse (RN) - New Graduate - $29-44 per hour,-80.4141,5801269882,2026-07-15T10:52:22Z,https://www.adzuna.com/land/ad/5801269882?se=dg0Zq12A8RGCUYE-F6ElsQ&utm_medium=api&utm_source=abfa41a4&v=95521F0706639471AA7053BDAC3F4D630826AE80,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZGcwWnExMkE4UkdDVVlFLUY2RWxzUSIsImkiOiI1ODAxMjY5ODgyIn0.SiQZ49w4un8vh0t2U_J8k-xLB5jzRIWVH9AWtMmQ1NE,"Perm Staff Jobs is seeking a Registered Nurse (RN) New Graduate for a nursing job in Blacksburg, Virginia. Job Description & Requirements Specialty: New Graduate Discipline: RN Duration: Ongoing Employment Type: Staff New Grad RN Hourly Wage Estimate: $29.39 - $44.09 / hour Learn more about the for this job. The estimate displayed represents the typical wage range of candidates hired. Factors that may be used to determine your actual salary may include your specific skills, how many years of ex…",0,Adzuna::API::Response::Category,graduate-jobs,Graduate Jobs,Perm Staff Jobs,Adzuna::API::Response::Company,"['US', 'Virginia', 'Montgomery County', 'Blacksburg']","Blacksburg, Montgomery County",Adzuna::API::Response::Location,,
68640.0,83200.0,36.172489,staff - Registered Nurse (RN) - STICU - Surgical Trauma Intensive Care - $33-40 per hour,-86.780596,5801269880,2026-07-15T10:52:22Z,https://www.adzuna.com/land/ad/5801269880?se=dg0Zq12A8RGCUYE-F6ElsQ&utm_medium=api&utm_source=abfa41a4&v=E1CCE651B422B9901C76AB5835A1858FF194FA47,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZGcwWnExMkE4UkdDVVlFLUY2RWxzUSIsImkiOiI1ODAxMjY5ODgwIn0.NUx0rFRz3RhtFPGjy4BbfsY3ErWm7gScGV2fb4JTHOA,"Perm Staff Jobs is seeking a Registered Nurse (RN) STICU - Surgical Trauma Intensive Care for a nursing job in Nashville, Tennessee. Job Description & Requirements Specialty: STICU - Surgical Trauma Intensive Care Discipline: RN Duration: Ongoing Employment Type: Staff Trauma ICU RN Do you currently have an opportunity to make a real impact with your work? With over 2,000 sites of care and serving over 31.2 million patient interactions every year, nurses at TriStar Skyline Medical Center have t…",0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Perm Staff Jobs,Adzuna::API::Response::Company,"['US', 'Tennessee', 'Davidson County', 'Nashville']","Nashville, Davidson County",Adzuna::API::Response::Location,,
70720.0,83200.0,35.84775,staff - Registered Nurse (RN) - Intermediate Care - $34-40 per hour,-86.36359,5801269884,2026-07-15T10:52:22Z,https://www.adzuna.com/land/ad/5801269884?se=dg0Zq12A8RGCUYE-F6ElsQ&utm_medium=api&utm_source=abfa41a4&v=32315980E56092E26C9083D8F8DE40BA307E56B7,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMTI2OTg4NCIsInMiOiJkZzBacTEyQThSR0NVWUUtRjZFbHNRIn0.MZktE4PMc36tcPzfBz_eAearuWqOhlDmujrplHUaLLc,"Perm Staff Jobs is seeking a Registered Nurse (RN) Intermediate Care for a nursing job in Murfreesboro, Tennessee. Job Description & Requirements Specialty: Intermediate Care Discipline: RN Duration: Ongoing Employment Type: Staff RN Intermediate Care Unit Do you currently have an opportunity to make a real impact with your work? With over 2,000 sites of care and serving over 31.2 million patient interactions every year, nurses at TriStar Skyline Medical Center have the opportunity to make a re…",0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Perm Staff Jobs,Adzuna::API::Response::Company,"['US', 'Tennessee', 'Rutherford County', 'Murfreesboro']","Murfreesboro, Rutherford County",Adzuna::API::Response::Location,,
62400.0,91520.0,43.517896,staff - Registered Nurse (RN) - PCU - Progressive Care Unit - $30-44 per hour,-111.980073,5801269881,2026-07-15T10:52:22Z,https://www.adzuna.com/land/ad/5801269881?se=dg0Zq12A8RGCUYE-F6ElsQ&utm_medium=api&utm_source=abfa41a4&v=DFD8838CFBBCA8E2C1FAF179EE55133B7FDA505E,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZGcwWnExMkE4UkdDVVlFLUY2RWxzUSIsImkiOiI1ODAxMjY5ODgxIn0.Xpq3DfXLDGundQpDKSLQ2NVIp53XnHGQniNCt_VSN5Q,"Perm Staff Jobs is seeking a Registered Nurse (RN) PCU - Progressive Care Unit for a nursing job in Idaho Falls, Idaho. Job Description & Requirements Specialty: PCU - Progressive Care Unit Discipline: RN Duration: Ongoing Employment Type: Staff Registered Nurse (RN) - Full Time Hourly Wage Estimate: $29.50 - $44.25 / hour Learn more about the for this job. The estimate displayed represents the typical wage range of candidates hired. Factors that may be used to determine your actual salary may …",0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Perm Staff Jobs,Adzuna::API::Response::Company,"['US', 'Idaho', 'Bonneville County', 'Beachs Corner']","Beachs Corner, Bonneville County",Adzuna::API::Response::Location,,
70720.0,85280.0,27.482339,staff - Registered Nurse (RN) - Rehabilitation - $34-41 per hour,-82.585518,5801269883,2026-07-15T10:52:22Z,https://www.adzuna.com/land/ad/5801269883?se=dg0Zq12A8RGCUYE-F6ElsQ&utm_medium=api&utm_source=abfa41a4&v=741FD8555ABD6C75F978A39BE3E993704A358C6A,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMTI2OTg4MyIsInMiOiJkZzBacTEyQThSR0NVWUUtRjZFbHNRIn0.hMgSzVy6PzU0M4-YGtIN0Fy-SwzH7l-96gV0O1FIJdw,"Perm Staff Jobs is seeking a Registered Nurse (RN) Rehabilitation for a nursing job in Bradenton, Florida. Job Description & Requirements Specialty: Rehabilitation Discipline: RN Duration: Ongoing Employment Type: Staff RN Registered Nurse Rehab Introduction Do you currently have an opportunity to make a real impact with your work? With over 2,000 sites of care and serving over 31.2 million patient interactions every year, nurses at HCA Florida Blake Hospital have the opportunity to make a real…",0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Perm Staff Jobs,Adzuna::API::Response::Company,"['US', 'Florida', 'Manatee County', 'Cedar Hammock']","Cedar Hammock, Manatee County",Adzuna::API::Response::Location,,
66560.0,99840.0,37.56,staff - Registered Nurse (RN) - New Graduate - $32-48 per hour,-77.45,5801269878,2026-07-15T10:52:21Z,https://www.adzuna.com/land/ad/5801269878?se=dg0Zq12A8RGCUYE-F6ElsQ&utm_medium=api&utm_source=abfa41a4&v=F2D256CACEBDFDDF0B5C314E1695EEFB5A2A5F1C,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMTI2OTg3OCIsInMiOiJkZzBacTEyQThSR0NVWUUtRjZFbHNRIn0.2LnoRKNycO63prvJn7eL3au5Qw0jSnaHDK18bTzmopk,"Perm Staff Jobs is seeking a Registered Nurse (RN) New Graduate for a nursing job in Richmond, Virginia. Job Description & Requirements Specialty: New Graduate Discipline: RN Duration: Ongoing Employment Type: Staff New Grad RN Hourly Wage Estimate: $32.14 - $48.20 / hour Learn more about the for this job. The estimate displayed represents the typical wage range of candidates hired. Factors that may be used to determine your actual salary may include your specific skills, how many years of expe…",0,Adzuna::API::Response::Category,graduate-jobs,Graduate Jobs,Perm Staff Jobs,Adzuna::API::Response::Company,"['US', 'Virginia', 'Richmond County', 'Richmond']","Richmond, Richmond County",Adzuna::API::Response::Location,,
83200.0,91520.0,38.88222,staff - Registered Nurse (RN) - Behavioral Health - $40-44 per hour,-94.81782,5801269870,2026-07-15T10:52:21Z,https://www.adzuna.com/land/ad/5801269870?se=dg0Zq12A8RGCUYE-F6ElsQ&utm_medium=api&utm_source=abfa41a4&v=E418FAA5870B084D4209B9A487C0D732C6424162,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZGcwWnExMkE4UkdDVVlFLUY2RWxzUSIsImkiOiI1ODAxMjY5ODcwIn0.UWBtvvLfM3VT94bfobgVickk2JefZ71n8D4B_gybaUU,"Perm Staff Jobs is seeking a Registered Nurse (RN) Behavioral Health for a nursing job in Olathe, Kansas. Job Description & Requirements Specialty: Behavioral Health Discipline: RN Duration: Ongoing Employment Type: Staff New Graduate Nurse RN Behavioral Health Do you want to join an organization that invests in you? At Research Psychiatric Center, you come first! HCA Healthcare is committed to the growth and development of our future nurses! May 2026 Graduates and Summer 2026 Graduates through…",0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Perm Staff Jobs,Adzuna::API::Response::Company,"['US', 'Kansas', 'Johnson County', 'Olathe']","Olathe, Johnson County",Adzuna::API::Response::Location,,
66560.0,99840.0,37.56,staff - Registered Nurse (RN) - Acute Care - $32-48 per hour,-77.45,5801269875,2026-07-15T10:52:21Z,https://www.adzuna.com/land/ad/5801269875?se=dg0Zq12A8RGCUYE-F6ElsQ&utm_medium=api&utm_source=abfa41a4&v=919DD6D46933C26CDB4FAFD0012DC0FF120299A2,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZGcwWnExMkE4UkdDVVlFLUY2RWxzUSIsImkiOiI1ODAxMjY5ODc1In0.lsBt_q4CGdb4_4qfd4RLWnd-qKcqc7GCTHUUaG1guV0,"Perm Staff Jobs is seeking a Registered Nurse (RN) Acute Care for a nursing job in Richmond, Virginia. Job Description & Requirements Specialty: Acute Care Discipline: RN Duration: Ongoing Employment Type: Staff New Grad RN Hourly Wage Estimate: $32.14 - $48.20 / hour Learn more about the for this job. The estimate displayed represents the typical wage range of candidates hired. Factors that may be used to determine your actual salary may include your specific skills, how many years of experien…",0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Perm Staff Jobs,Adzuna::API::Response::Company,"['US', 'Virginia', 'Richmond County', 'Richmond']","Richmond, Richmond County",Adzuna::API::Response::Location,,
0.0,175032.0,36.60512,"Travel Nurse RN - Labor and Delivery - $3,366 per week",-119.43811,5801269869,2026-07-15T10:52:21Z,https://www.adzuna.com/land/ad/5801269869?se=dg0Zq12A8RGCUYE-F6ElsQ&utm_medium=api&utm_source=abfa41a4&v=63A93A00D84003999D944AE88529900D17FB90D5,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMTI2OTg2OSIsInMiOiJkZzBacTEyQThSR0NVWUUtRjZFbHNRIn0.FPEXZACufUUJGPllcotvRVdOrm894_8Bgal5G42kiaM,"Epic Travel Staffing is seeking a travel nurse RN Labor and Delivery for a travel nursing job in Reedley, California. Job Description & Requirements Specialty: Labor and Delivery Discipline: RN Start Date: 08/17/2026 Duration: 8 weeks 36 hours per week Shift: 12 hours, days Employment Type: Travel Job Opportunities Epic Travel Staffing is hiring a Travel RN - Labor & Delivery 48's Shift : Days / 7a-7p, 12x3, 36hrs per week Length : 8 weeks Requirements : CA License 2 Years Experience Must have …",0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Epic Travel Staffing,Adzuna::API::Response::Company,"['US', 'California', 'Fresno County', 'Reedley']","Reedley, Fresno County",Adzuna::API::Response::Location,,
66560.0,99840.0,37.672449,staff - Registered Nurse (RN) - Med Surg - $32-48 per hour,-77.384156,5801269879,2026-07-15T10:52:21Z,https://www.adzuna.com/land/ad/5801269879?se=dg0Zq12A8RGCUYE-F6ElsQ&utm_medium=api&utm_source=abfa41a4&v=4506032B3E13E879DDAF93ED6F703CA657771E4E,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZGcwWnExMkE4UkdDVVlFLUY2RWxzUSIsImkiOiI1ODAxMjY5ODc5In0.VI6VeT06MEdUSb_pum_1hcDzTDbnK_-JPq3RRj34Ojo,"Perm Staff Jobs is seeking a Registered Nurse (RN) Med Surg for a nursing job in Mechanicsville, Virginia. Job Description & Requirements Specialty: Med Surg Discipline: RN Duration: Ongoing Employment Type: Staff New Grad RN Resident Inpatient Medical Surgical Hourly Wage Estimate: $32.14 - $48.20 / hour Learn more about the for this job. The estimate displayed represents the typical wage range of candidates hired. Factors that may be used to determine your actual salary may include your speci…",0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Perm Staff Jobs,Adzuna::API::Response::Company,"['US', 'Virginia', 'Henrico County', 'Chamberlayne']","Chamberlayne, Henrico County",Adzuna::API::Response::Location,,
85280.0,89440.0,29.43937,staff - Registered Nurse (RN) - CCU - Coronary Care Med Surg - $41-43 per hour,-98.45883,5801269872,2026-07-15T10:52:21Z,https://www.adzuna.com/land/ad/5801269872?se=dg0Zq12A8RGCUYE-F6ElsQ&utm_medium=api&utm_source=abfa41a4&v=31C5AECF49F0B66100611801A69367BF43B27E89,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMTI2OTg3MiIsInMiOiJkZzBacTEyQThSR0NVWUUtRjZFbHNRIn0.8YGvUMMtrYfeo_YmtC6I8SCywMz1aPbCnnneWe1R_10,"Perm Staff Jobs is seeking a Registered Nurse (RN) CCU - Coronary Care Med Surg for a nursing job in San Antonio, Texas. Job Description & Requirements Specialty: CCU - Coronary Care Discipline: RN Duration: Ongoing Employment Type: Staff New Grad Registered Nurse Residency Do you want to join an organization that invests in you? At Methodist Hospital Specialty and Transplant , you come first! Methodist Healthcare is committed to the growth and development of our future nurses! The Methodist He…",0,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Perm Staff Jobs,Adzuna::API::Response::Company,"['US', 'Texas', 'Bexar County', 'Fort Sam Houston']","Fort Sam Houston, Bexar County",Adzuna::API::Response::Location,,
