salary_min,__CLASS__,salary_max,adref,description,latitude,created,id,salary_is_predicted,redirect_url,title,longitude,category.tag,category.label,category.__CLASS__,company.display_name,company.__CLASS__,location.__CLASS__,location.area,location.display_name,contract_time,contract_type
30000.0,Adzuna::API::Response::Job,40000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMzY4MjExOCIsInMiOiJXSTVBZXk4NzhSRzVNZEFhakFsU19BIn0.7ie_vHzssqbQBv0kFN2k0zyE0LBxDC3zTnsNEc3SWRY,"Description: Location: Albuquerque NM – NO REMOTE WORK Schedule: Full Time Reports To: Procurement Manager Job Summary We are seeking a dependable and detail-oriented Warehouse Associate who will perform a wide range of warehouse duties while also supporting basic vehicle maintenance. This role is ideal for someone who enjoys hands-on work, takes pride in organization and cleanliness, and is comfortable performing light mechanical tasks. Key Responsibilities Warehouse Operations Load and unload…",35.076525,2026-04-18T09:42:14Z,5703682118,0,https://www.adzuna.com/details/5703682118?utm_medium=api&utm_source=abfa41a4,Warehouse Associate,-106.650075,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,OE Solar,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'New Mexico', 'Bernalillo County', 'Albuquerque']","Albuquerque, Bernalillo County",full_time,
120000.0,Adzuna::API::Response::Job,160000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0k1QWV5ODc4Ukc1TWRBYWpBbFNfQSIsImkiOiI1NzAzNjgyMTEyIn0.b3MPEfPZxjlY_cRpVZJG93bgHdTiA7Ye97mGcs4z4KI,"Inside Sales Representative $120K-$160K Top Earners | Warm Leads NO Cold Calling 4-Day Work Week | Warm Leads Only | Weekly Pay | INC 500 Company The Opportunity Ready to join the top 5% of sales professionals? We're Wesley Financial Group, an INC 500 company that helps people who've been misled get out of their timeshares. And yes, we're growing fast and looking for sales talent who wants to: Work only 4 days a week (hello, 3-day weekends!) Earn serious money ($120K-$160K for our top 10%) Get …",36.130638,2026-04-18T09:42:14Z,5703682112,0,https://www.adzuna.com/details/5703682112?utm_medium=api&utm_source=abfa41a4,Sales Qualification Specialist $160K Top Earners | Warm Leads,-115.328132,sales-jobs,Sales Jobs,Adzuna::API::Response::Category,Wesley Group,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Nevada', 'Clark County', 'Calico Basin']","Calico Basin, Clark County",,
41600.0,Adzuna::API::Response::Job,47840.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0k1QWV5ODc4Ukc1TWRBYWpBbFNfQSIsImkiOiI1NzAzNjgyMTE3In0.IK_PtaS8oqUbLCXkw90AbfmS4YxuWy4kWPG4Io28y_k,"Line Cook Grasslands Club | Gallatin, TN Foxland & Fairvue Locations We are currently hiring both Full-Time and Part-Time Line Cooks to support our elevated dining experiences, tournaments, pool service, and private events throughout the summer and beyond. At Grasslands Club, we believe in Making Memories Matter —for our members and for our team. If you take pride in your craft, thrive in a fast-paced kitchen, and enjoy being part of a strong, team-driven culture, we would love to meet you. Pos…",36.379974,2026-04-18T09:42:14Z,5703682117,0,https://www.adzuna.com/details/5703682117?utm_medium=api&utm_source=abfa41a4,Full and Part Time Line Cooks,-86.460778,part-time-jobs,Part time Jobs,Adzuna::API::Response::Category,Tennessee Grasslands LLC,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Tennessee', 'Sumner County', 'Gallatin']","Gallatin, Sumner County",part_time,
122652.05,Adzuna::API::Response::Job,122652.05,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMzY4MjExNiIsInMiOiJXSTVBZXk4NzhSRzVNZEFhakFsU19BIn0.6opbEiOPXyLQHPjbGXtm-_LyZV_G7FxrmxazHKQGYGc,"About the Role Are you a natural leader who thrives on turning challenges into opportunities? As our Client Retention Manager , you'll be at the heart of what keeps our business growing — our clients. You'll lead the strategic vision and day-to-day excellence of our Client Retention department, building and empowering a team that's passionate about reducing churn and delivering an outstanding client experience. This isn't just about putting out fires (though you'll be the go-to for the toughest…",35.925431,2026-04-18T09:42:14Z,5703682116,1,https://www.adzuna.com/details/5703682116?utm_medium=api&utm_source=abfa41a4,Client Retention Manager,-86.805172,it-jobs,IT Jobs,Adzuna::API::Response::Category,Wesley Group,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Tennessee', 'Williamson County', 'Franklin']","Franklin, Williamson County",,
62400.0,Adzuna::API::Response::Job,76960.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMzY4MjEyNiIsInMiOiJXSTVBZXk4NzhSRzVNZEFhakFsU19BIn0.9u58iU5oaRiqt6OZ4a_RP3p8FCdVCoyYXET41-XxDdU,"Description: Join Our Team as a Commercial/Industrial Journeyperson Electrician - Sign-On/Retention Bonus: $2,500 For over 50 years, Hayden Power Group has been a trusted, family-owned electrical contractor committed to lighting the path to long-term success for our professional dedicated teams and valued customers. Our mission is simple: provide safe, innovative, and cost-effective electrical solutions for projects of all sizes. Family is our Life. Power Solutions are our Business. Why Join Us…",40.968866,2026-04-18T09:42:14Z,5703682126,0,https://www.adzuna.com/details/5703682126?utm_medium=api&utm_source=abfa41a4,COMMERCIAL / INDUSTRIAL ELECTRICIAN,-76.004178,trade-construction-jobs,Trade & Construction Jobs,Adzuna::API::Response::Category,Hayden Power Group,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Luzerne County', 'West Hazleton']","West Hazleton, Luzerne County",,
84213.88,Adzuna::API::Response::Job,84213.88,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0k1QWV5ODc4Ukc1TWRBYWpBbFNfQSIsImkiOiI1NzAzNjgyMTIwIn0.KMrb90asNateu3jZPERDv2P5Is3pg7DnBDHu0mWutjA,"H2 Health Prime Living - 1:1 Patient Care in Senior Living Communities! Full-Time Thrive with H2 Health – Your Career, Your Way! Are you looking to provide 1:1 care while seeing all your patients under one roof? H2 Health Prime Living has the pleasure to provide care as an Occupational Therapist to residents within Arden Courts of Susquehanna and Linden Village in Lebanon! This position will evaluate and treat a primarily geriatric caseload 1:1 with a mix of general orthopedic conditions, vesti…",40.27884,2026-04-18T09:42:14Z,5703682120,1,https://www.adzuna.com/details/5703682120?utm_medium=api&utm_source=abfa41a4,Occupational Therapist,-76.63068,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,H2Health,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Dauphin County', 'Swatara Sta']","Swatara Sta, Dauphin County",part_time,
41600.0,Adzuna::API::Response::Job,52000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0k1QWV5ODc4Ukc1TWRBYWpBbFNfQSIsImkiOiI1NzAzNjgyMTMxIn0.BWBDh0r5q10vvsoYsqIdb7HCXrro6dWfl-ebAaCPDM0,"The Florida Veterinary Referral Center (FVRC) in Estero, FL is hiring a full- time Veterinary Technician to join our outstanding ER team! Sign-On Bonus Structures Available to LVTs! Compensation: $20 - $25/hr based on experience, plus an additional $2/hr on week nights and $3/hr on weekend nights! Additional compensation offered for licensed technicians. Schedule: Overnight Shifts, Three 12's, 7pm-7am Wed, Thur, Fri Benefits & Compensation: 401(k) matching Medical, dental, vision Employee Assis…",26.440762,2026-04-18T09:42:14Z,5703682131,0,https://www.adzuna.com/details/5703682131?utm_medium=api&utm_source=abfa41a4,Overnight Veterinary Technician,-81.789342,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Ethos Veterinary Health,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Florida', 'Lee County', 'Estero']","Estero, Lee County",full_time,
49920.0,Adzuna::API::Response::Job,66560.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0k1QWV5ODc4Ukc1TWRBYWpBbFNfQSIsImkiOiI1NzAzNjgyMTMwIn0.Cx9xNvoHaES-EXECIQoeElcvsGo1ypUEAu8usdPgD4s,"Description: Make a Difference With Every Touch — Join Us as a Part-Time Massage Therapist in DeKalb/Sycamore area! If you’re a Massage Therapist who is looking for part-time employment and wants your work to mean something , Northern Illinois Hospice has the perfect opportunity. Imagine bringing comfort, dignity, and peace to patients and families—all while being part of a warm, supportive team at the region’s first and most trusted hospice provider. Why Northern Illinois Hospice? Since 1979, …",41.991811,2026-04-18T09:42:14Z,5703682130,0,https://www.adzuna.com/details/5703682130?utm_medium=api&utm_source=abfa41a4,Massage Therapist - Part-Time,-88.687979,part-time-jobs,Part time Jobs,Adzuna::API::Response::Category,Northern Illinois Hospice,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'DeKalb County', 'Sycamore']","Sycamore, DeKalb County",part_time,
49920.0,Adzuna::API::Response::Job,63440.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMzY4MjEyMyIsInMiOiJXSTVBZXk4NzhSRzVNZEFhakFsU19BIn0.sD05JdNJaL0yYMGbF4ns_VkMYAjGL8hTkRRZzXJRKUo,"Description: Paramedic – Memphis, TN | Join the Fastest-Growing EMS Team in the Region Vital Medical Transport in Memphis is hiring skilled, high-performing Paramedics for Full-Time and Part-Time positions. If you want competitive pay, consistent scheduling, strong clinical leadership, and advancement opportunities, this is a premier EMS position in the Memphis area. Why Paramedics Choose Vital Medical Transport Competitive pay & benefits Full-time and part-time openings New Memphis division wi…",35.21046,2026-04-18T09:42:14Z,5703682123,0,https://www.adzuna.com/details/5703682123?utm_medium=api&utm_source=abfa41a4,"Paramedic – Memphis, TN",-89.78928,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Vital Medical Transport,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Tennessee', 'Shelby County', 'Bartlett']","Bartlett, Shelby County",part_time,
40637.97,Adzuna::API::Response::Job,40637.97,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMzY4MjExNCIsInMiOiJXSTVBZXk4NzhSRzVNZEFhakFsU19BIn0.slzpr10eEvgDjJJgAkATrvr2D8DutrpA6r55dqb0PeE,"Title: Customer Relationship Process Specialist Department: Relationship Management Team Location: Franklin, TN (In-Office) Schedule: Monday - Thursday 9:00 AM – 5:00 PM, Friday 9:00 AM – 3:00 PM Join a Culture Like No Other! Are you ready to be part of a team that values collaboration, growth, and creating exceptional experiences for clients? At Wesley Financial Group, we’re more than just a workplace – we’re a community that thrives on innovation, support, and making a difference. We’re looki…",35.925431,2026-04-18T09:42:14Z,5703682114,1,https://www.adzuna.com/details/5703682114?utm_medium=api&utm_source=abfa41a4,Customer Relationship Process Specialist,-86.805172,customer-services-jobs,Customer Services Jobs,Adzuna::API::Response::Category,Wesley Group,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Tennessee', 'Williamson County', 'Franklin']","Franklin, Williamson County",,
41600.0,Adzuna::API::Response::Job,52000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0k1QWV5ODc4Ukc1TWRBYWpBbFNfQSIsImkiOiI1NzAzNjgyMTI4In0.qyWhsZTVq-beauej9DwlQuHyDAyP9GkWVDQQOENBfcM,"The Florida Veterinary Referral Center (FVRC) in Estero, FL is hiring a full- time Veterinary Technician to join our outstanding ER team! Sign-On Bonus Structures Available to LVTs! Compensation: $20 - $25/hr based on experience, additional compensation offered for licensed technicians Schedule: Full-time Day Shifts, Four 10-hour shifts per week Benefits & Compensation: 401(k) matching Medical, dental, vision Employee Assistance Program Employee discount Flexible Spending Account Life insurance…",26.440762,2026-04-18T09:42:14Z,5703682128,0,https://www.adzuna.com/details/5703682128?utm_medium=api&utm_source=abfa41a4,Emergency Veterinary Technician,-81.789342,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Ethos Veterinary Health,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Florida', 'Lee County', 'Estero']","Estero, Lee County",full_time,
43435.5,Adzuna::API::Response::Job,43435.5,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0k1QWV5ODc4Ukc1TWRBYWpBbFNfQSIsImkiOiI1NzAzNjgyMTIyIn0.Hbi_DlVr1spXwLjm9G0e9JpRv3rdt17-auZmhSWTxeY,"This position entails Property and Casualty policy processing, including claims and underwriting clerical work. Qualified candidates must have a minimum of 2 years experience in Property and Casualty insurance. This is a work from home position that will require high speed internet access, home office, and travel into the IA office as requested. Job Functions and Responsibilities include, but are not limited to, the following: Process Personal and Commercial lines endorsements Complete claims a…",41.633598,2026-04-18T09:42:14Z,5703682122,1,https://www.adzuna.com/details/5703682122?utm_medium=api&utm_source=abfa41a4,Service Representative,-93.725893,admin-jobs,Admin Jobs,Adzuna::API::Response::Category,Midwest Family Mutual Insurance Company,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Iowa', 'Polk County', 'Urbandale']","Urbandale, Polk County",,
60320.0,Adzuna::API::Response::Job,95680.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMzY4MjExMyIsInMiOiJXSTVBZXk4NzhSRzVNZEFhakFsU19BIn0.o4gN4idzVgpBKli-8GQ6SDRkJOvAYIfV56XG5WHa6J8,"Veterinary Surgery Technician The Animal Emergency & Referral Associates in West Caldwell, NJ is hiring a dedicated and enthusiastic Certified Veterinary Technician to join our Surgery team! At Animal Emergency & Referral Associates (AERA) , excellence isn’t just a goal—it’s who we are. As an AAHA-accredited hospital, AERA represents the gold standard in veterinary medicine and patient care. We are proud recipients of the 2024 Neighborhood Fave award, recognized by Newsweek as one of America’s …",40.85502,2026-04-18T09:42:14Z,5703682113,0,https://www.adzuna.com/details/5703682113?utm_medium=api&utm_source=abfa41a4,"Veterinary Surgery Technician, AERA",-74.27784,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Ethos Veterinary Health,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'New Jersey', 'Essex County', 'Caldwell']","Caldwell, Essex County",full_time,contract
90864.59,Adzuna::API::Response::Job,90864.59,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMzY4MjEyNCIsInMiOiJXSTVBZXk4NzhSRzVNZEFhakFsU19BIn0.pR4WbcbE93wMsdhplgiJg5-N-wGLuUP9gTAkvHzA8ps,"Saad Healthcare Service's home health program is growing rapidly, and an experienced highly motivated nurse is needed to fill the role of Nursing Supervisor. This is a full-time position in our main office in Mobile, AL. WORKING 8 AM to 5 PM, Monday through Friday. NO Week End Work Required. Come and work in a congenial environment and obtain the satisfaction of helping seniors and others in need! Our organization is committed to your development and will train you in the habits and tools neede…",30.661251,2026-04-18T09:42:14Z,5703682124,1,https://www.adzuna.com/details/5703682124?utm_medium=api&utm_source=abfa41a4,Registered Nurse Supervisor,-88.161371,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,SAAD ENTERPRISES,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Alabama', 'Mobile County', 'Brookley Field']","Brookley Field, Mobile County",full_time,
70529.07,Adzuna::API::Response::Job,70529.07,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMzY4MjExNSIsInMiOiJmc3RLZkM4NzhSR1ozTDlrRGV0RzNnIn0.cYiGl24H2SRnw6HngBAX0zEgCFdig9A2dm6WlQJlPco,"McMahon’s Best-One is a family owned company that has been in business in Fort Wayne since 1969. Here at McMahon's Best-One, we are committed to our customers, the services we provide, our local community and to our fantastic employees. Currently, we are looking for a Retail Store Manager to join our family. Our Retail Store Managers directly supervise and coordinate all employees in the retail store; perform management functions such as purchasing, budgeting, accounting, and personnel work. Ot…",41.06902,2026-04-18T09:42:14Z,5703682115,1,https://www.adzuna.com/details/5703682115?utm_medium=api&utm_source=abfa41a4,Retail Store Manager,-85.1656,retail-jobs,Retail Jobs,Adzuna::API::Response::Category,McMahons Best-One Tire,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Indiana', 'Allen County', 'Fort Wayne']","Fort Wayne, Allen County",,
49920.0,Adzuna::API::Response::Job,63440.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZnN0S2ZDODc4UkdaM0w5a0RldEczZyIsImkiOiI1NzAzNjgyMTI5In0.TqKlC1aOolttM1AHbmubECb-T4gdTPmBSU0lFAXxijc,"Description: Paramedic – Knoxville, TN | Join the Fastest-Growing EMS Team in the Region Vital Medical Transport has launched operations in Knoxville , and we’re hiring high-performing Paramedics for Full-Time and Part-Time positions. If you’re looking for competitive pay, consistent shifts, strong support, and a company that invests in your growth, this is your opportunity. Why Paramedics Choose Vital Medical Transport Competitive compensation & benefits Full-time and part-time positions New K…",36.049405,2026-04-18T09:42:14Z,5703682129,0,https://www.adzuna.com/details/5703682129?utm_medium=api&utm_source=abfa41a4,"Paramedic – Full-Time & Part-Time | Vital Medical Transport | Knoxville, TN",-83.919834,part-time-jobs,Part time Jobs,Adzuna::API::Response::Category,Vital Medical Transport,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Tennessee', 'Knox County', 'Lonsdale']","Lonsdale, Knox County",part_time,
49920.0,Adzuna::API::Response::Job,58240.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZnN0S2ZDODc4UkdaM0w5a0RldEczZyIsImkiOiI1NzAzNjgyMTIxIn0.P0NXkPhLnhyP_MDiPO4GXbTuf6z7lFm2TXa-zYR-G-w,"Description: Paramedic – Chattanooga, TN | Join the Fastest-Growing EMS Team in the Region Vital Medical Transport is expanding in Chattanooga , and we’re hiring high-performing Paramedics for Full-Time and Part-Time positions. If you want competitive pay, dependable scheduling, strong clinical support, and room to advance, this is a standout opportunity. Why Paramedics Choose Vital Medical Transport Competitive compensation & benefits Full-time and part-time opportunities New Chattanooga divis…",35.045291,2026-04-18T09:42:14Z,5703682121,0,https://www.adzuna.com/details/5703682121?utm_medium=api&utm_source=abfa41a4,"Paramedic – Chattanooga, TN",-85.308214,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Vital Medical Transport,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Tennessee', 'Hamilton County', 'Chickamauga']","Chickamauga, Hamilton County",part_time,
70459.22,Adzuna::API::Response::Job,70459.22,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMzY4MjEyNSIsInMiOiJmc3RLZkM4NzhSR1ozTDlrRGV0RzNnIn0.PaZdj3MCHc1PV2wVom0iYZfk1L9AzjEGnX_wMuOoWnM,"About the Role: The Medical Laboratory Technologist - PRN plays a critical role in the healthcare system by performing complex laboratory tests that aid in the diagnosis, treatment, and prevention of diseases. This position involves analyzing patient specimens with precision and accuracy to provide timely and reliable results to healthcare providers. The technologist ensures compliance with all regulatory standards and maintains quality control throughout all testing procedures. Working on a PR…",33.592386,2026-04-18T09:42:14Z,5703682125,1,https://www.adzuna.com/details/5703682125?utm_medium=api&utm_source=abfa41a4,Medical Laboratory Technologist -PRN,-83.476822,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Morgan Medical Center,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Georgia', 'Morgan County', 'Madison']","Madison, Morgan County",,
73600.95,Adzuna::API::Response::Job,73600.95,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZnN0S2ZDODc4UkdaM0w5a0RldEczZyIsImkiOiI1NzAzNjgyMTA2In0.M-SGAvc7dhN0KJP3br9mWM5UU8ZzxXv47Blq_IlqMNU,"Columbia Ancillary Services (CAS) is owned and operated by JDK Management Company. CAS is a trusted provider of home medical equipment and supplies, proudly serving patients, skilled nursing facilities, and hospitals. We are an Equal Opportunity Employer. All qualified applicants will receive consideration for employment regardless of race, color, religion, sex, or national origin. Overview: We're looking for a reliable, detail-oriented Durable Home Medical Equipment (DME/HME) Technician to joi…",40.042203,2026-04-18T09:42:13Z,5703682106,1,https://www.adzuna.com/details/5703682106?utm_medium=api&utm_source=abfa41a4,Medical Equipment Service Technician | Columbia Ancillary Services | Malvern,-75.535897,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,JDK Management Company,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Chester County', 'Frazer']","Frazer, Chester County",,
56546.12,Adzuna::API::Response::Job,56546.12,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMzY4MjEwNCIsInMiOiJmc3RLZkM4NzhSR1ozTDlrRGV0RzNnIn0.OK1CfJeUiOAQ6ZFAGos_Gf6rbhaHttHGce4RwUssBG0,"Audi South Austin Location: 4738 S IH 35 Frontage Rd, Austin, Texas 78745 Summary: Responsible for identifying necessary vehicle service and performing the repair, service, and/or maintenance work. Supervisory Responsibilities: This job has no direct supervisory responsibilities. Essential Duties and Responsibilitiesinclude the following: Examines customer vehicles. Identifies necessary vehicle repairs and maintenance. Estimates cost of repairs. Performs vehicle repairs and maintenance. Documen…",30.272921,2026-04-18T09:42:13Z,5703682104,1,https://www.adzuna.com/land/ad/5703682104?se=fstKfC878RGZ3L9kDetG3g&utm_medium=api&utm_source=abfa41a4&v=0FAE0B72ED5F27E2BC6319BBDB8B278D084A8459,Automotive Technician,-97.744386,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Category,Hendrick Automotive Group,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Texas', 'Travis County', 'Austin']","Austin, Travis County",,
64347.23,Adzuna::API::Response::Job,64347.23,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMzY4MjExMCIsInMiOiJmc3RLZkM4NzhSR1ozTDlrRGV0RzNnIn0.0SIJ1-tlyyMts98BI2x3bhgZPUgBwjUNl3UD3ADs-Qs,"Position Summary The School Bus Driver is responsible for safely operating a school bus according to an assigned daily schedule while ensuring the vehicle is maintained in proper operating condition at all times. This role includes the safe pickup and drop-off of students, maintaining order and security on the bus, and complying with all applicable laws, regulations, and company policies. Free CDL training is available for qualified candidates. Salary Range: $28.20 – $33.39 per hour Schedule: F…",40.884841,2026-04-18T09:42:13Z,5703682110,1,https://www.adzuna.com/details/5703682110?utm_medium=api&utm_source=abfa41a4,School Bus Driver,-73.006208,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"Suffolk Transportation Service, Inc.",Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'New York', 'Suffolk County', 'Coram']","Coram, Suffolk County",part_time,
41367.74,Adzuna::API::Response::Job,41367.74,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMzY4MjA4OSIsInMiOiJmc3RLZkM4NzhSR1ozTDlrRGV0RzNnIn0.VyIIUSN2vXGAzg9ZybIqkjPxID7svnFRmNbWP71or2U,"Mechanic II Mechanic II Summary: Mechanics perform various repairs, maintenance and other specialty services for gas and diesel vehicles as well as other smaller equipment within the fleet. A thorough proven level of understanding of hydraulics, pneumatics and general combustion engines is required. Duties & Responsibilities: Perform hands-on maintenance on routine and difficult service needs for vehicles, company forklifts, and various other company specific equipment. Ensure all work and mate…",41.280345,2026-04-18T09:42:13Z,5703682089,1,https://www.adzuna.com/details/5703682089?utm_medium=api&utm_source=abfa41a4,Mechanic II,-86.605015,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Category,High Star Traffic,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Indiana', 'Starke County', 'Knox']","Knox, Starke County",,
49920.0,Adzuna::API::Response::Job,95680.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZnN0S2ZDODc4UkdaM0w5a0RldEczZyIsImkiOiI1NzAzNjgyMDk0In0.FTbEb-dxujSs8Y6gUN3QV_TFktaFgdStl8e_PzXhgqc,"Overnight ER/ICU Veterinary Technician The Animal Emergency & Referral Associates in West Caldwell, NJ is hiring a dedicated and enthusiastic Certified Veterinary Technician/ Experienced Veterinary Technicians to join our Emergency team! At Animal Emergency & Referral Associates (AERA) , excellence isn’t just a goal—it’s who we are. As an AAHA-accredited hospital, AERA represents the gold standard in veterinary medicine and patient care. We are proud recipients of the 2024 Neighborhood Fave awa…",40.85502,2026-04-18T09:42:13Z,5703682094,0,https://www.adzuna.com/details/5703682094?utm_medium=api&utm_source=abfa41a4,"Overnight ER/ICU Veterinary Technician, AERA",-74.27784,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Ethos Veterinary Health,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'New Jersey', 'Essex County', 'Caldwell']","Caldwell, Essex County",full_time,contract
84160.48,Adzuna::API::Response::Job,84160.48,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZnN0S2ZDODc4UkdaM0w5a0RldEczZyIsImkiOiI1NzAzNjgyMDg3In0.TFb16kNfTBsPzq6rbxgQzbYcK_6_dNC0QBZMKoyPDTY,"Description: CarShield is a Best Place to Work, as voted by Glassdoor and the St. Louis Business Journal. We are growing fast and looking to add key talent to the team. We offer a competitive base compensation and benefits package, including medical, dental, vision, life, 401k, and discounted tuition at Lindenwood University! We believe in developing our people and getting results. When it comes to leadership roles we believe in promoting from within, so you have the opportunity to get to the n…",38.7921,2026-04-18T09:42:13Z,5703682087,1,https://www.adzuna.com/details/5703682087?utm_medium=api&utm_source=abfa41a4,Senior Web Application Developer,-90.62964,it-jobs,IT Jobs,Adzuna::API::Response::Category,CarShield,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Missouri', 'Saint Charles County', 'Cottleville']","Cottleville, Saint Charles County",,
16640.0,Adzuna::API::Response::Job,41600.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZnN0S2ZDODc4UkdaM0w5a0RldEczZyIsImkiOiI1NzAzNjgyMTAyIn0.Ek2W8Mp8PalCMpXFvJ83yNC3E9-6bxD7JQZ9UutS-Ec,"Description: ABOUT THE JOB We’re not just delivering pizzas; we’re delivering opportunities. Whether you’re a multitasker looking for a fast-paced job or someone dreaming of climbing the career ladder, Domino’s has you covered. Many of our drivers go on to become managers, franchise owners, or corporate leaders. Here’s the deal for a Domino's Delivery Driver: Make Domino’s the best pizza place in every community by safely delivering customer's orders from the store to their door and doing it wi…",32.347502,2026-04-18T09:42:13Z,5703682102,0,https://www.adzuna.com/details/5703682102?utm_medium=api&utm_source=abfa41a4,Domino's Delivery Driver - Mobile Hwy,-86.363898,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Montgomery Pizza LLC,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Alabama', 'Montgomery County', 'Dannelly']","Dannelly, Montgomery County",,
25275.06,Adzuna::API::Response::Job,25275.06,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMzY4MjA5OSIsInMiOiJmc3RLZkM4NzhSR1ozTDlrRGV0RzNnIn0.gG6CYTYjZyaZgsb733TN9r2sacP9sgW7KWaSzE06V8M,"Founded in 1958 as a single pancake house in Ohio, Perkins has transformed into the nation’s leading family restaurant. Through the years, Perkins has remained true to its mission of providing guests with friendly service and classic comfort dishes at a great price. Sure, Perkins started with dozens of pancakes and waffle options, but soon enough we grew to offer American staples like breakfast all day, hearty steak plates, juicy burgers, and a wide selection of handcrafted handhelds, soups, an…",40.620676,2026-04-18T09:42:13Z,5703682099,1,https://www.adzuna.com/details/5703682099?utm_medium=api&utm_source=abfa41a4,Restaurant Manager | Perkins American Food Co. | Indiana,-79.158548,hospitality-catering-jobs,Hospitality & Catering Jobs,Adzuna::API::Response::Category,JDK Management Company,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Indiana County', 'Indiana']","Indiana, Indiana County",,
