redirect_url,__CLASS__,longitude,title,created,salary_max,salary_is_predicted,latitude,adref,description,id,salary_min,location.__CLASS__,location.display_name,location.area,company.display_name,company.__CLASS__,category.__CLASS__,category.tag,category.label,contract_time,contract_type
https://www.adzuna.com/land/ad/5817483747?se=NBgNz9KJ8RGONKM1ulltTQ&utm_medium=api&utm_source=abfa41a4&v=692BD8203BAA1C6C939534FFB92AB6A1B44B6E37,Adzuna::API::Response::Job,-93.328184,Ultrasonographer/Ultrasound Student - Perinatology - Full Time,2026-07-27T11:31:48Z,28860.56,1,37.22078,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNzQ4Mzc0NyIsInMiOiJOQmdOejlLSjhSR09OS00xdWxsdFRRIn0.s8OvbcG6-SY0dWDXrYh22EdmKZxy3Lwdtqc1CNcs5Is,"Job Description Job Description Facility: Turner Center: 1000 E Primrose St, Springfield, Missouri, United States of America, 65807 Department: 1237 Maternal and Fetal Health SGF Scheduled Weekly Hours: 40 Hours: 8:00 AM - 5:00 PM M-Th 8:00 AM - 12:00 PM Friday Work Shift: Day Shift (United States of America) CoxHealth is a leading healthcare system serving 25 counties across southwest Missouri and northern Arkansas. The organization includes six hospitals, 5 ERs, and over 80 clinics. CoxHealth…",5817483747,28860.56,Adzuna::API::Response::Location,"Springfield, Greene County","['US', 'Missouri', 'Greene County', 'Springfield']",CoxHealth,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
https://www.adzuna.com/land/ad/5817483755?se=NBgNz9KJ8RGONKM1ulltTQ&utm_medium=api&utm_source=abfa41a4&v=ECA27973E0FED32C53A6AD0FF728B506EAC1CA82,Adzuna::API::Response::Job,-75.513812,"Sales Analyst, Specialist - RIA team",2026-07-27T11:31:48Z,95666.02,1,40.036218,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTkJnTno5S0o4UkdPTktNMXVsbHRUUSIsImkiOiI1ODE3NDgzNzU1In0.euS8e7hTssp8BlMF6VguJg-ThfsmcuTH0XkejtCzm4Q,"hackajob is collaborating with Vanguard to connect them with exceptional professionals for this role. Job Summary This role supports sales growth objectives by providing sales strategy insights, competitive intelligence, and data‑driven analysis. The Specialist partners with sales professionals and managers to assess market opportunities, optimize sales execution, and inform territory and prospect strategies. By translating complex data into clear insights, this role enables informed decision m…",5817483755,95666.02,Adzuna::API::Response::Location,"Malvern, Chester County","['US', 'Pennsylvania', 'Chester County', 'Malvern']",Vanguard,Adzuna::API::Response::Company,Adzuna::API::Response::Category,sales-jobs,Sales Jobs,,
https://www.adzuna.com/land/ad/5817483748?se=NBgNz9KJ8RGONKM1ulltTQ&utm_medium=api&utm_source=abfa41a4&v=1C94A8D34A333DAD2AA45699C476798B7B9980D6,Adzuna::API::Response::Job,-77.479984,Warehouse Associate,2026-07-27T11:31:48Z,37812.42,1,37.759032,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNzQ4Mzc0OCIsInMiOiJOQmdOejlLSjhSR09OS00xdWxsdFRRIn0.trEWcmQxkjqKi2szgs1OMwwBTiFPycNSvq1DlfvVHPw,"Schedule: Full time Availability: Applying To This Requisition Allows You To Be Considered For Multiple Opportunities. Please Provide As Much Availability That Works With Your Schedule. Age Requirement: Must be 18 years or older Location: Ashland, VA Address: 9300 Sliding Hill Road Pay: $20.50 / hour Job Posting: 07/17/2026 Job Posting End: 07/31/2026 Job ID: R0288078 EARN A BONUS UP TO $500! As a warehouse selector on our distribution team, you’ll help deliver exceptional service by accurately…",5817483748,37812.42,Adzuna::API::Response::Location,"Ashland, Hanover County","['US', 'Virginia', 'Hanover County', 'Ashland']",Wegmans,Adzuna::API::Response::Company,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,full_time,
https://www.adzuna.com/land/ad/5817483717?se=NBgNz9KJ8RGONKM1ulltTQ&utm_medium=api&utm_source=abfa41a4&v=2AF0552C2996E34C4031D717C6D69457F31D35C8,Adzuna::API::Response::Job,-87.978956,Tig Welder,2026-07-27T11:31:47Z,47915.9,1,41.963363,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNzQ4MzcxNyIsInMiOiJOQmdOejlLSjhSR09OS00xdWxsdFRRIn0.pY8zI_sPHd4L9y_xHZBSPvDCwW4sXyxBJZHg_00Qlm0,"Job Description Job Description Job Title: TIG Welder Job Description This position focuses on precision TIG welding of stainless steel, aluminum, and carbon steel components to produce high-quality custom metal products. You will read and interpret blueprints, set up welding equipment, and collaborate closely with fabrication and machining teams to ensure each project meets strict cosmetic and structural standards. Responsibilities Perform TIG welding on stainless steel, aluminum, and carbon s…",5817483717,47915.9,Adzuna::API::Response::Location,"Wood Dale, DuPage County","['US', 'Illinois', 'DuPage County', 'Wood Dale']",Aerotek,Adzuna::API::Response::Company,Adzuna::API::Response::Category,trade-construction-jobs,Trade & Construction Jobs,,
https://www.adzuna.com/land/ad/5817483666?se=NBgNz9KJ8RGONKM1ulltTQ&utm_medium=api&utm_source=abfa41a4&v=573F80D3D290D93FD7CB46B86499FF97431D8A27,Adzuna::API::Response::Job,-78.892044,Integration Engineer,2026-07-27T11:31:47Z,78388.16,1,35.998121,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNzQ4MzY2NiIsInMiOiJOQmdOejlLSjhSR09OS00xdWxsdFRRIn0.axGo6V9SU7Yu_qvVrPl0OJThWKpbdfHT6I-bRYEiujY,"Job Description Job Description Job Title: Integration Engineer Job Description The Integration Engineer supports the integration, validation, and commissioning of energy storage systems by configuring and testing project-based software, industrial communications, and field assets. This role focuses on verifying system functionality, safety, and reliability through structured testing, hardware-in-the-loop environments, and close collaboration with cross-functional teams. The Integration Enginee…",5817483666,78388.16,Adzuna::API::Response::Location,"Durham, Durham County","['US', 'North Carolina', 'Durham County', 'Durham']",Actalent,Adzuna::API::Response::Company,Adzuna::API::Response::Category,engineering-jobs,Engineering Jobs,,
https://www.adzuna.com/land/ad/5817483712?se=NBgNz9KJ8RGONKM1ulltTQ&utm_medium=api&utm_source=abfa41a4&v=8C4385A05A3A47AC8FAEA3E1763AE4D23A454AED,Adzuna::API::Response::Job,-71.428982,Project Engineer,2026-07-27T11:31:47Z,113571.54,1,42.519469,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNzQ4MzcxMiIsInMiOiJOQmdOejlLSjhSR09OS00xdWxsdFRRIn0.j4Jm1u4lLGTtAlXcvyd3yRUtfgvOHo09AN4uUdTd6Ks,"Job Description Job Description Job Title: Project Engineer Job Description This role leads multidisciplinary engineering teams in the development of advanced technology products and systems from concept through design, integration, testing, verification, and transition to production. The Project Engineer plans, coordinates, and executes complex engineering development efforts while meeting cost, schedule, and performance objectives. The position serves as a key technical point of contact throu…",5817483712,113571.54,Adzuna::API::Response::Location,"Acton, Middlesex County","['US', 'Massachusetts', 'Middlesex County', 'Acton']",Actalent,Adzuna::API::Response::Company,Adzuna::API::Response::Category,engineering-jobs,Engineering Jobs,,
https://www.adzuna.com/land/ad/5817483660?se=bKYi0NKJ8RGikLGa8AMNmA&utm_medium=api&utm_source=abfa41a4&v=C7288367699452BC16B25A3C83728DB3F34D12EE,Adzuna::API::Response::Job,,Locum Nurse Practitioner (NP) - Family Practice in New York,2026-07-27T11:31:47Z,197249.45,1,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNzQ4MzY2MCIsInMiOiJiS1lpME5LSjhSR2lrTEdhOEFNTm1BIn0.WYPBAfBA_y6_P8ZbowDW2D-v_vsMjs4d3_VVlRJRa-o,Nurse Practitioner | Family Practice Location: New York Employer: LocumTenens.com Pay: Competitive weekly pay (inquire for details) Start Date: ASAP About the Position LocumJobsOnline is working with LocumTenens.com to find a qualified Family Practice NP in New York! This Job at a Glance - Job Reference Id: ORD-217813-NP-NY - Title: NP - Dates Needed: August 3 - December 18 - Shift Type: Day Shift - Assignment Type: Outpatient; Clinic - Call Required: No - Board Certification Required: Negotiab…,5817483660,197249.45,Adzuna::API::Response::Location,"New York City, New York","['US', 'New York', 'New York City']",LocumJobsOnline,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,full_time,contract
https://www.adzuna.com/land/ad/5817483670?se=bKYi0NKJ8RGikLGa8AMNmA&utm_medium=api&utm_source=abfa41a4&v=C66DF38299566F91956E78C3045CFA0527888EC3,Adzuna::API::Response::Job,-83.689355,Travel Operating Room RN,2026-07-27T11:31:47Z,104981.02,1,43.014298,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYktZaTBOS0o4Ukdpa0xHYThBTU5tQSIsImkiOiI1ODE3NDgzNjcwIn0.1cI7YGAAMOaidZ_u9MP_BV4ijxZwfBUCmPTHHVg1s6A,"Job Description /n Arrow Healthcare Staffing is seeking a travel nurse RN OR - Operating Room for a travel nursing job in Flint, Michigan. Job Description & Requirements/n /n - Specialty: OR - Operating Room /n - Discipline: RN /n - Start Date: 08/17/2026 /n - Duration: 13 weeks /n - 36 hours per week /n - Shift: 12 hours, nights /n - Employment Type: Travel /n /n Arrow Healthcare Staffing Job ID 18820542. Pay package is based on 12 hour shifts and 36.0 hours per week (subject to confirmation) …",5817483670,104981.02,Adzuna::API::Response::Location,"Flint, Genesee County","['US', 'Michigan', 'Genesee County', 'Flint']",Arrow Healthcare Staffing,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
https://www.adzuna.com/land/ad/5817483703?se=bKYi0NKJ8RGikLGa8AMNmA&utm_medium=api&utm_source=abfa41a4&v=35FAFB9FB5FFE929E9A2B5725BCAFD4F693706D8,Adzuna::API::Response::Job,-86.331116,Relationship Banker I (Temp),2026-07-27T11:31:47Z,52050.82,1,35.775166,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNzQ4MzcwMyIsInMiOiJiS1lpME5LSjhSR2lrTEdhOEFNTm1BIn0.SbedOuGVPBjZgakwBaEM4rgDv_qyWqg2YDzQsoXRbF8,"M-Th 8-5m Fri 8-6, Sat 8:30-1:30 SUMMARY The Relationship Banker is a trusted advisor who engages clients in meaningful, consultative conversations to understand their financial goals and align on solutions that meet their needs. In this role, you will drive growth by actively promoting and selling the bank's products and services. This role emphasizes deepening client relationships through excellent service, personalized advice, and proactive sales while supporting the banking center's overall…",5817483703,52050.82,Adzuna::API::Response::Location,"Murfreesboro, Rutherford County","['US', 'Tennessee', 'Rutherford County', 'Murfreesboro']",First Horizon Bank,Adzuna::API::Response::Company,Adzuna::API::Response::Category,sales-jobs,Sales Jobs,,
https://www.adzuna.com/land/ad/5817483669?se=bKYi0NKJ8RGikLGa8AMNmA&utm_medium=api&utm_source=abfa41a4&v=D409CB6911C1ACC5BB78333F46463ED2FCE91E92,Adzuna::API::Response::Job,-98.522671,Travel PACU Registered Nurse,2026-07-27T11:31:47Z,134000.17,1,29.46357,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNzQ4MzY2OSIsInMiOiJiS1lpME5LSjhSR2lrTEdhOEFNTm1BIn0.tnDeUraeOIV67zY2aurnISh0GEfEWRwbSNFCRjiC0j0,"Job Description /n PRN Healthcare is seeking a travel nurse RN PACU - Post Anesthesia Care for a travel nursing job in San Antonio, Texas. Job Description & Requirements/n /n - Specialty: PACU - Post Anesthesia Care /n - Discipline: RN /n - Start Date: 07/27/2026 /n - Duration: 13 weeks /n - 36 hours per week /n - Shift: 12 hours, days /n - Employment Type: Travel /n /n PRN Healthcare Job ID 1550893. Pay package is based on 12 hour shifts and 36 hours per week (subject to confirmation) with tax…",5817483669,134000.17,Adzuna::API::Response::Location,"San Antonio, Bexar County","['US', 'Texas', 'Bexar County', 'San Antonio']",PRN Healthcare,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,contract
https://www.adzuna.com/land/ad/5817483688?se=bKYi0NKJ8RGikLGa8AMNmA&utm_medium=api&utm_source=abfa41a4&v=402B56321A31FB98919D70AE3FB10C1B0A0526D7,Adzuna::API::Response::Job,-86.782777,Relationship Banker,2026-07-27T11:31:47Z,49111.68,1,36.033116,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYktZaTBOS0o4Ukdpa0xHYThBTU5tQSIsImkiOiI1ODE3NDgzNjg4In0.eHQB7Tv5bGC1b18B2HYHNVOtwgEKVypgikpfdkT5siE,"Location: Onsite at the location listed in the job posting. Weekly Scheduled Hours: M-Th 8-5, Fri 8-6, Sat 8:30-`1:30 SUMMARY The Relationship Banker is a trusted advisor who engages clients in meaningful, consultative conversations to understand their financial goals and align on solutions that meet their needs. In this role, you will drive growth by actively promoting and selling the bank's products and services. This role emphasizes deepening client relationships through excellent service, p…",5817483688,49111.68,Adzuna::API::Response::Location,"Brentwood, Williamson County","['US', 'Tennessee', 'Williamson County', 'Brentwood']",First Horizon Bank,Adzuna::API::Response::Company,Adzuna::API::Response::Category,accounting-finance-jobs,Accounting & Finance Jobs,,
https://www.adzuna.com/land/ad/5817483691?se=bKYi0NKJ8RGikLGa8AMNmA&utm_medium=api&utm_source=abfa41a4&v=88D9670814DE62297739E888B16DF319BB6446D1,Adzuna::API::Response::Job,,Universal Banker,2026-07-27T11:31:47Z,35190.98,1,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYktZaTBOS0o4Ukdpa0xHYThBTU5tQSIsImkiOiI1ODE3NDgzNjkxIn0.HupRpy8mskrqTy6TGg5wtaqebcviGjqPUQjARa-fLcE,"Location: On site at location listed in job posting Schedule: Monday-Friday 8:15AM-5:15PM Provide quality, accurate and timely customer service involving daily processing of financial transactions and opening accounts in a retail banking environment. Introduce bank products and services through outreach to prospects and provide tailored recommendations to existing clients to deepen relationships. Perform related duties i.e. outbound sales calls as required to achieve banking center goals (meet/…",5817483691,35190.98,Adzuna::API::Response::Location,US,['US'],First Horizon Bank,Adzuna::API::Response::Company,Adzuna::API::Response::Category,accounting-finance-jobs,Accounting & Finance Jobs,,
https://www.adzuna.com/land/ad/5817483675?se=bKYi0NKJ8RGikLGa8AMNmA&utm_medium=api&utm_source=abfa41a4&v=4DCC39CF68F54337EA156DD8A74B39EC5304CC58,Adzuna::API::Response::Job,-81.441226,Forklift,2026-07-27T11:31:47Z,27538.41,1,41.389776,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNzQ4MzY3NSIsInMiOiJiS1lpME5LSjhSR2lrTEdhOEFNTm1BIn0.SY8eSH5cWwzjBPp0Vouq_6O0uPMzxlr89Am_5-QSd4Y,"Job Description Job Description Job Title: Forklift Operator (2nd Shift) ($20.00/hr.) Job Description This role operates powered industrial equipment to safely move, store, and retrieve materials within a distribution center. The Forklift Operator supports inventory accuracy, order fulfillment, and shipping activities by performing material handling, picking, packing, and loading tasks with a strong focus on safety, efficiency, and quality. We are looking for individuals to start as soon as pos…",5817483675,27538.41,Adzuna::API::Response::Location,"Solon, Cuyahoga County","['US', 'Ohio', 'Cuyahoga County', 'Solon']",Aerotek,Adzuna::API::Response::Company,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,,
https://www.adzuna.com/land/ad/5817483659?se=bKYi0NKJ8RGikLGa8AMNmA&utm_medium=api&utm_source=abfa41a4&v=C111DE0EC5272BD5B4E3C05964446EC436B19E03,Adzuna::API::Response::Job,-89.798977,Medicare Sales Agent - Independent Contractor (1099) Opportunity,2026-07-27T11:31:47Z,86561.91,1,35.209186,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNzQ4MzY1OSIsInMiOiJiS1lpME5LSjhSR2lrTEdhOEFNTm1BIn0.KB4v99I97NYw7EgeN-TTlxW-rMQjwycC67IbbZKysqY,"MPA | Independent Medicare Sales Agent Licensed Medicare Agents Only - active Health Insurance License is Required MPA is a leading Medicare agency in the United States, committed to staying on the cutting edge of technology and creating exceptional experiences for both customers and agents. We believe that happy customers begin with fulfilled professionals, which is why we've designed a flexible, rewarding opportunity for experienced Medicare sales agents looking for independence and growth. T…",5817483659,86561.91,Adzuna::API::Response::Location,"Bartlett, Shelby County","['US', 'Tennessee', 'Shelby County', 'Bartlett']",MyPlanAdvocate,Adzuna::API::Response::Company,Adzuna::API::Response::Category,sales-jobs,Sales Jobs,,
https://www.adzuna.com/land/ad/5817483714?se=bKYi0NKJ8RGikLGa8AMNmA&utm_medium=api&utm_source=abfa41a4&v=5587D14104EA2AFF8783297DEAD3C7CE3707AE33,Adzuna::API::Response::Job,-76.15742,Civil Engineer,2026-07-27T11:31:47Z,112394.07,1,39.436746,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNzQ4MzcxNCIsInMiOiJiS1lpME5LSjhSR2lrTEdhOEFNTm1BIn0.m6I9R8kTMFNjU_Cj8RwY_z5o0Sm3rTIHHg4Bw1vDqwI,"Job Description Job Description Salary: $130,000-$160,000 annual base salary DOE Location: Aberdeen, MD Job Type: Full-Time (in-person) About mcfa: We are a professional services firm in the Architecture/Engineering/Construction (AEC) industry serving public and private sector clients in the Mid-Atlantic region. Our services include Strategy, Planning, Program Management & Construction Management. Our goal is to help every employee design a fulfilling career through aligning their individual pa…",5817483714,112394.07,Adzuna::API::Response::Location,"Aberdeen Proving Ground, Harford County","['US', 'Maryland', 'Harford County', 'Aberdeen Proving Ground']",MCFA,Adzuna::API::Response::Company,Adzuna::API::Response::Category,trade-construction-jobs,Trade & Construction Jobs,,
https://www.adzuna.com/land/ad/5817483679?se=bKYi0NKJ8RGikLGa8AMNmA&utm_medium=api&utm_source=abfa41a4&v=7FD2763F89ED64B2A36FDAE9A29B7D756038834E,Adzuna::API::Response::Job,-106.6516,Licensed Practical Nurse - Physical Rehab - PRN,2026-07-27T11:31:47Z,21480.1,1,35.0846,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNzQ4MzY3OSIsInMiOiJiS1lpME5LSjhSR2lrTEdhOEFNTm1BIn0.pVZULlS9GKpKE4INJiwYBHAGt4-8YlakEGboW7RGHRA,Description Summary: Assists the professional nursing staff by performing duties in caring for hospitalized patients under the direct supervision of the professional nurse. Responsibilities: - Reviews information on the patient record. - Identifies and documents physiological needs of the patient after conference with the RN. - Discusses psychosocial needs of the patient with the RN. - Reviews and revises the plan of care of assigned patients. - Participates in patient care and planning with th…,5817483679,21480.1,Adzuna::API::Response::Location,"Albuquerque, Bernalillo County","['US', 'New Mexico', 'Bernalillo County', 'Albuquerque']",Christus Health,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
https://www.adzuna.com/land/ad/5817483664?se=bKYi0NKJ8RGikLGa8AMNmA&utm_medium=api&utm_source=abfa41a4&v=6B3D81023C60BDA0CB3E96A8D27B5B4E5721C440,Adzuna::API::Response::Job,-95.117151,Travel Nurse RN - NICU - Neonatal Intensive Care,2026-07-27T11:31:47Z,43613.11,1,29.534294,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYktZaTBOS0o4Ukdpa0xHYThBTU5tQSIsImkiOiI1ODE3NDgzNjY0In0.IaoluakiZ7ZE42nA8sLOyUZybqfBnRtT1k20QW86IIY,"Job Description /n AHS Staffing is seeking a travel nurse RN NICU - Neonatal Intensive Care for a travel nursing job in Webster, Texas. Job Description & Requirements/n /n - Specialty: NICU - Neonatal Intensive Care /n - Discipline: RN /n - Start Date: 08/10/2026 /n - Duration: 13 weeks /n - 36 hours per week /n - Shift: 12 hours, nights /n - Employment Type: Travel /n /n /n AHS Staffing is looking for a Neonatal Intensive Care Unit - NICU Registered Nurse in Webster, TX for a Long Term (Travel…",5817483664,43613.11,Adzuna::API::Response::Location,"Webster, Harris County","['US', 'Texas', 'Harris County', 'Webster']",AHS Staffing,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,,
https://www.adzuna.com/land/ad/5817483656?se=bKYi0NKJ8RGikLGa8AMNmA&utm_medium=api&utm_source=abfa41a4&v=D4264EC559746F3E97BD58F2CE55DA1A62B75247,Adzuna::API::Response::Job,-95.1205,"RN, Registered Nurse - ICU Pediatric",2026-07-27T11:31:47Z,7791.57,1,32.144604,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYktZaTBOS0o4Ukdpa0xHYThBTU5tQSIsImkiOiI1ODE3NDgzNjU2In0.t7kfkjqhNOnRW1KPcRM84vMbJZ4aYQVIoHE2BKf9eHU,"Description Summary: The competent Nurse, in the same or similar clinical setting, practices independently and demonstrates an awareness of all relevant aspects of a situation. Provides routine and complex care, with the ability to on long-range goals or plans. Continues to develop the ability to cope with and manage contingencies of clinical nursing. Makes appropriate assignments and delegates to other care providers as a means to help manage the clinical situation. Responsibilities: - Meets e…",5817483656,7791.57,Adzuna::API::Response::Location,"Troup, Smith County","['US', 'Texas', 'Smith County', 'Troup']",Christus Health,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,full_time,
https://www.adzuna.com/land/ad/5817483673?se=bKYi0NKJ8RGikLGa8AMNmA&utm_medium=api&utm_source=abfa41a4&v=04EDDB754D7434312FAA8D41856C24D66B0DDE62,Adzuna::API::Response::Job,,Quality Engineer,2026-07-27T11:31:47Z,62467.12,1,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYktZaTBOS0o4Ukdpa0xHYThBTU5tQSIsImkiOiI1ODE3NDgzNjczIn0.GGM8TMjz2vjAjqZWIMrbjzcDdYIZV_Cu6g6av174nq0,"Job Description Job Description Job Description The Quality Engineer ensures that products and processes meet established quality standards and regulatory requirements within a highly technical manufacturing environment. This role focuses on developing and maintaining robust quality systems, analyzing and resolving quality issues, collaborating with suppliers, and leading continuous improvement initiatives that directly impact product performance and end-user safety. Responsibilities Include De…",5817483673,62467.12,Adzuna::API::Response::Location,"Cleveland, Cuyahoga County","['US', 'Ohio', 'Cuyahoga County', 'Cleveland']",Actalent,Adzuna::API::Response::Company,Adzuna::API::Response::Category,engineering-jobs,Engineering Jobs,,
https://www.adzuna.com/land/ad/5817483698?se=bKYi0NKJ8RGikLGa8AMNmA&utm_medium=api&utm_source=abfa41a4&v=2023022B5001C312F76F157873C84EC1ECFA3084,Adzuna::API::Response::Job,-86.780596,Remote Independent Medicare Sales Agent (1099),2026-07-27T11:31:47Z,86072.03,1,36.172489,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYktZaTBOS0o4Ukdpa0xHYThBTU5tQSIsImkiOiI1ODE3NDgzNjk4In0.6w5mDYO-j95abt8PBV5o8WHE3775C15G5sANL3p_kEg,"MPA | Independent Medicare Sales Agent Licensed Medicare Agents Only - active Health Insurance License is Required MPA is a leading Medicare agency in the United States, committed to staying on the cutting edge of technology and creating exceptional experiences for both customers and agents. We believe that happy customers begin with fulfilled professionals, which is why we've designed a flexible, rewarding opportunity for experienced Medicare sales agents looking for independence and growth. T…",5817483698,86072.03,Adzuna::API::Response::Location,"Nashville, Davidson County","['US', 'Tennessee', 'Davidson County', 'Nashville']",MyPlanAdvocate,Adzuna::API::Response::Company,Adzuna::API::Response::Category,sales-jobs,Sales Jobs,,
https://www.adzuna.com/land/ad/5817483713?se=bKYi0NKJ8RGikLGa8AMNmA&utm_medium=api&utm_source=abfa41a4&v=4A71BDFAFC525166BECE94FE4C00355C96B90177,Adzuna::API::Response::Job,-81.638179,Forklift Operator,2026-07-27T11:31:47Z,27552.55,1,41.239777,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNzQ4MzcxMyIsInMiOiJiS1lpME5LSjhSR2lrTEdhOEFNTm1BIn0.C6ekAtymFjkZ3d6PzSYDFp4ijs5Xm4YFZAF-XezTFS8,"Job Description Job Description Job Title: Warehouse Worker | $20.65/hr - $21.65/hr | 1st & 2nd Shift Available Job Description We are seeking enthusiastic and skilled warehouse workers to join our dynamic team. As a part of the e-Commerce team, you will play a crucial role in ensuring the smooth flow of products throughout the distribution center by using specialized equipment. Your efforts will help maintain the quality and availability of our products for our valued customers. Responsibiliti…",5817483713,27552.55,Adzuna::API::Response::Location,"Richfield, Summit County","['US', 'Ohio', 'Summit County', 'Richfield']",Aerotek,Adzuna::API::Response::Company,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,,
https://www.adzuna.com/land/ad/5817483699?se=bKYi0NKJ8RGikLGa8AMNmA&utm_medium=api&utm_source=abfa41a4&v=9F2C1199BA1EBA554F90CF4879D68669B86EB78D,Adzuna::API::Response::Job,-78.878706,Commercial Electrical Foreman,2026-07-27T11:31:47Z,66949.15,1,35.052993,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNzQ4MzY5OSIsInMiOiJiS1lpME5LSjhSR2lrTEdhOEFNTm1BIn0.SZZb6WUNIItxRUMDHcQCOojiKlBf5ZvH-Ni3MHltSv0,"Job Description Job Description JOB SUMMARY: Foreman- reports to the Superintendent/Project Manager. He manages the services to meet or exceed the requirements and quality standards of the jobs awarded by our customers. To insure that the tooling, methods, materials, and equipment required are available to produce quality jobs. Supervise and schedules the foremen over the skilled trades, of electricians or mechanics, in the installation of equipment and material on a construction site. Manages …",5817483699,66949.15,Adzuna::API::Response::Location,"Fayetteville, Cumberland County","['US', 'North Carolina', 'Cumberland County', 'Fayetteville']",McCarter Electrical,Adzuna::API::Response::Company,Adzuna::API::Response::Category,energy-oil-gas-jobs,"Energy, Oil & Gas Jobs",,
https://www.adzuna.com/land/ad/5817483654?se=bKYi0NKJ8RGikLGa8AMNmA&utm_medium=api&utm_source=abfa41a4&v=F7264C9D3A46CD8BBA21F962CCF6AA1F9452EEBE,Adzuna::API::Response::Job,-91.66295,"Regional CDL-A Company Truck Driver - Average $95,000/Year",2026-07-27T11:31:47Z,95000.0,0,41.705847,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNzQ4MzY1NCIsInMiOiJiS1lpME5LSjhSR2lrTEdhOEFNTm1BIn0.ZN1TmwENcXR_ErOTI4e43j1ZdLoTdKj3kUtDvIPs2nQ,"Job Description J.B. Hunt is Now Hiring Regional CDL-A Company Drivers in Cedar Rapids, IAAverage $95,000 per Year, Gross - Home Weekly/n Top Pay & Benefits:/n /n - Average $95,000 per year, gross /n - Consistent weekly home time /n - Paid online orientations /n - Paid time off /n /n Qualifications:/n /n - CDL Class A License /n - At least 3 months of driving experience, but more might be required depending on the job /n - At least 21 years of age /n /n If You're Interested in a Driving Career …",5817483654,95000.0,Adzuna::API::Response::Location,"Tiffin, Johnson County","['US', 'Iowa', 'Johnson County', 'Tiffin']",J.B. Hunt,Adzuna::API::Response::Company,Adzuna::API::Response::Category,trade-construction-jobs,Trade & Construction Jobs,full_time,contract
