created,salary_max,title,__CLASS__,latitude,longitude,salary_is_predicted,adref,description,redirect_url,id,salary_min,company.__CLASS__,company.display_name,location.display_name,location.__CLASS__,location.area,category.label,category.tag,category.__CLASS__,contract_time,contract_type
2026-09-26T12:50:08Z,78412.91,CDL A Delivery Truck Driver,Adzuna::API::Response::Job,40.887114,-83.894251,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5OTkwNzc0NiIsInMiOiJpTG9FV015NThSR0dROXUxbVFLVmR3In0.uu2oFVSV8wXgqto_IgIchFr4dCfzGIDZNvJXrwzb3is,"Job Description Take your CDL-A career further! \n \n \nOur drivers work hard to move, supply, and provide for America's favorite brands. Being reliable and dedicated to safety has defined our success as an industry leader for 130 years. Join McLane and discover the driving difference-we provide you with industry-leading pay, strong and secure client relationships, and get you home safely and more often. That's why our drivers build long-lasting careers with us. \n \n Benefits you can count on:…",https://www.adzuna.com/land/ad/5899907746?se=iLoEWMy58RGGQ9u1mQKVdw&utm_medium=api&utm_source=abfa41a4&v=6BBBB0A765741367E98051F28C5A6F75258754D0,5899907746,78412.91,Adzuna::API::Response::Company,"Mclane Company, Inc.","Bluffton, Allen County",Adzuna::API::Response::Location,"['US', 'Ohio', 'Allen County', 'Bluffton']",Travel Jobs,travel-jobs,Adzuna::API::Response::Category,,
2026-09-26T12:50:08Z,66626.54,CDL A Delivery Truck Driver,Adzuna::API::Response::Job,41.527981,-83.366305,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaUxvRVdNeTU4UkdHUTl1MW1RS1ZkdyIsImkiOiI1ODk5OTA3NzUzIn0.qyaP3BlKBqgTEqbywCK2xIfh_ZJdpgevd3ePaT2N2cg,"Job Description Take your CDL-A career further! \n \n \nOur drivers work hard to move, supply, and provide for America's favorite brands. Being reliable and dedicated to safety has defined our success as an industry leader for 130 years. Join McLane and discover the driving difference-we provide you with industry-leading pay, strong and secure client relationships, and get you home safely and more often. That's why our drivers build long-lasting careers with us. \n \n Benefits you can count on:…",https://www.adzuna.com/land/ad/5899907753?se=iLoEWMy58RGGQ9u1mQKVdw&utm_medium=api&utm_source=abfa41a4&v=16BDC3824076F25DEC433A298B9DE14CDC8A1F3A,5899907753,66626.54,Adzuna::API::Response::Company,"Mclane Company, Inc.","Genoa, Ottawa County",Adzuna::API::Response::Location,"['US', 'Ohio', 'Ottawa County', 'Genoa']",Travel Jobs,travel-jobs,Adzuna::API::Response::Category,,
2026-09-26T12:50:08Z,66393.25,CDL A Delivery Truck Driver,Adzuna::API::Response::Job,40.951064,-82.942824,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5OTkwNzc0NCIsInMiOiJpTG9FV015NThSR0dROXUxbVFLVmR3In0.PjJeEKtc7oicTYKPdQic3exrrERgWlnNT-C_gDUgYsM,"Job Description Take your CDL-A career further! \n \n \nOur drivers work hard to move, supply, and provide for America's favorite brands. Being reliable and dedicated to safety has defined our success as an industry leader for 130 years. Join McLane and discover the driving difference-we provide you with industry-leading pay, strong and secure client relationships, and get you home safely and more often. That's why our drivers build long-lasting careers with us. \n \n Benefits you can count on:…",https://www.adzuna.com/land/ad/5899907744?se=iLoEWMy58RGGQ9u1mQKVdw&utm_medium=api&utm_source=abfa41a4&v=0AF44B278E2FC1189B201465633A7D3F11275016,5899907744,66393.25,Adzuna::API::Response::Company,"Mclane Company, Inc.","Carrothers, Seneca County",Adzuna::API::Response::Location,"['US', 'Ohio', 'Seneca County', 'Carrothers']",Travel Jobs,travel-jobs,Adzuna::API::Response::Category,,
2026-09-26T12:50:08Z,67334.55,CDL A Delivery Truck Driver,Adzuna::API::Response::Job,40.833343,-83.970148,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaUxvRVdNeTU4UkdHUTl1MW1RS1ZkdyIsImkiOiI1ODk5OTA3NzUxIn0.jLoVAANNsqUNRCrJOm6sty4uI1BYHkGfj64Na6RHir4,"Job Description Take your CDL-A career further! \n \n \nOur drivers work hard to move, supply, and provide for America's favorite brands. Being reliable and dedicated to safety has defined our success as an industry leader for 130 years. Join McLane and discover the driving difference-we provide you with industry-leading pay, strong and secure client relationships, and get you home safely and more often. That's why our drivers build long-lasting careers with us. \n \n Benefits you can count on:…",https://www.adzuna.com/land/ad/5899907751?se=iLoEWMy58RGGQ9u1mQKVdw&utm_medium=api&utm_source=abfa41a4&v=3A59B6C28380129D162CD5789B55B87B78FF1726,5899907751,67334.55,Adzuna::API::Response::Company,"Mclane Company, Inc.","Beaverdam, Allen County",Adzuna::API::Response::Location,"['US', 'Ohio', 'Allen County', 'Beaverdam']",Travel Jobs,travel-jobs,Adzuna::API::Response::Category,,
2026-09-26T12:50:08Z,104000.0,Class A CDL Company Driver - 2yrs EXP Required - OTR - Dry Van - $1.5k - $2k per week,Adzuna::API::Response::Job,37.327619,-89.554715,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5OTkwNzc0NSIsInMiOiJpTG9FV015NThSR0dROXUxbVFLVmR3In0.ggCM4k9dqnD7yEB-ODLiXm0RluoeIBsEe-RHqbra6Uo,"Job Description Job Description RUN OTR (FULL 48 STATES) WITH SAFEWAY LOGISTICS - NO LOCAL POSITIONS AVAILABLE Safeway Logistics is based out of Indianapolis, IN. We leverage the United & Mayflower Logistics Network and work together in hauling High-Value Electronics, Medical Equipment, Displays, Tradeshow, Copiers, MRIs, Jet Engines, Artwork, Aerospace product, HHG crates. Take pride in hauling high-end electronic products as part of a $2 billion company in business for over 100 years! We are …",https://www.adzuna.com/land/ad/5899907745?se=iLoEWMy58RGGQ9u1mQKVdw&utm_medium=api&utm_source=abfa41a4&v=1C460644461CDF51529F306E27BDF8C3FF43F50D,5899907745,78000.0,Adzuna::API::Response::Company,Safeway Logistics,"Cape Girardeau, Cape Girardeau County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Cape Girardeau County', 'Cape Girardeau']",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,,
2026-09-26T12:50:07Z,104000.0,CDL-A Company Driver - 2yrs EXP Required - OTR - Dry Van - $1.5k - $2k per week,Adzuna::API::Response::Job,34.584678,-98.36506,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaUxvRVdNeTU4UkdHUTl1MW1RS1ZkdyIsImkiOiI1ODk5OTA3NzM3In0.AJc6zL87ztfcNptE5Cppta803285Y1EqBZA3fmYMMcY,"Job Description Job Description RUN OTR (FULL 48 STATES) WITH SAFEWAY LOGISTICS - NO LOCAL POSITIONS AVAILABLE Safeway Logistics is based out of Indianapolis, IN. We leverage the United & Mayflower Logistics Network and work together in hauling High-Value Electronics, Medical Equipment, Displays, Tradeshow, Copiers, MRIs, Jet Engines, Artwork, Aerospace product, HHG crates. Take pride in hauling high-end electronic products as part of a $2 billion company in business for over 100 years! We are …",https://www.adzuna.com/land/ad/5899907737?se=iLoEWMy58RGGQ9u1mQKVdw&utm_medium=api&utm_source=abfa41a4&v=2AD9ECC847B766452114132D977337CA833119B4,5899907737,78000.0,Adzuna::API::Response::Company,Safeway Logistics,"Meers, Comanche County",Adzuna::API::Response::Location,"['US', 'Oklahoma', 'Comanche County', 'Meers']",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,,
2026-09-26T12:50:07Z,89959.6,CDL-A Company Driver - 2yrs EXP Required - OTR - Flatbed,Adzuna::API::Response::Job,37.68544,-97.335746,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaUxvRVdNeTU4UkdHUTl1MW1RS1ZkdyIsImkiOiI1ODk5OTA3NzE1In0.suUh-cplAxGFsQdP1odThfrXp_NR5nRxU6SnqIvUGNs,"Job Description Job Description Step Deck/Flatbed Company Drivers - OTR Routes Available! Call us now to get started! Drive for one of the most respected fleets on the road today. We offer a solid base of customers with year-round freight. Personal and professional dispatch, a great work environment, and a competitive compensation structure. We are seeking responsible drivers with the desire to serve our customers and earn a good living at the same time. Weekly minimum guarantee of $1650 per we…",https://www.adzuna.com/land/ad/5899907715?se=iLoEWMy58RGGQ9u1mQKVdw&utm_medium=api&utm_source=abfa41a4&v=A91DADD25BBBDDC37611487164F8FD034B2574E5,5899907715,89959.6,Adzuna::API::Response::Company,Safeway Logistics,"Wichita, Sedgwick County",Adzuna::API::Response::Location,"['US', 'Kansas', 'Sedgwick County', 'Wichita']",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,,
2026-09-26T12:50:07Z,90709.7,"Mobile Associate, Store-in-Store - Retail Sales",Adzuna::API::Response::Job,31.47807,-100.489927,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5OTkwNzcwNyIsInMiOiJpTG9FV015NThSR0dROXUxbVFLVmR3In0.cJPyJx9w8xeQRCERS3dlbE-YwgJlskN7O74Iz5z1pjA,"Job Description \n At T-Mobile, we invest in YOU! Our Total Rewards Package ensures that employees get the same big love we give our customers. All team members receive a competitive base salary and compensation package - this is Total Rewards. Employees enjoy multiple wealth-building opportunities through our annual stock grant, employee stock purchase plan, 401(k), and access to free, year-round money coaches. That’s how we’re UNSTOPPABLE for our employees! \n Job Overview\n \n Mobile Associa…",https://www.adzuna.com/land/ad/5899907707?se=iLoEWMy58RGGQ9u1mQKVdw&utm_medium=api&utm_source=abfa41a4&v=6E0F1FBD2ABEBF6F0889A3F4D70025AA844A4906,5899907707,90709.7,Adzuna::API::Response::Company,"T-Mobile USA, Inc.","San Angelo, Tom Green County",Adzuna::API::Response::Location,"['US', 'Texas', 'Tom Green County', 'San Angelo']",Sales Jobs,sales-jobs,Adzuna::API::Response::Category,,
2026-09-26T12:50:07Z,104000.0,Class A CDL Company Driver - 2yrs EXP Required - OTR - Dry Van - $1.5k - $2k per week,Adzuna::API::Response::Job,38.968784,-95.239539,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaUxvRVdNeTU4UkdHUTl1MW1RS1ZkdyIsImkiOiI1ODk5OTA3NzMxIn0.4LZwhAZvHIkzfV-dObjpH7-3tdQXkOT-ZGuikfKJBxA,"Job Description Job Description RUN OTR (FULL 48 STATES) WITH SAFEWAY LOGISTICS - NO LOCAL POSITIONS AVAILABLE Safeway Logistics is based out of Indianapolis, IN. We leverage the United & Mayflower Logistics Network and work together in hauling High-Value Electronics, Medical Equipment, Displays, Tradeshow, Copiers, MRIs, Jet Engines, Artwork, Aerospace product, HHG crates. Take pride in hauling high-end electronic products as part of a $2 billion company in business for over 100 years! We are …",https://www.adzuna.com/land/ad/5899907731?se=iLoEWMy58RGGQ9u1mQKVdw&utm_medium=api&utm_source=abfa41a4&v=27D96FE5A60C65ECCCC783A4E42F79A42C6C8A52,5899907731,78000.0,Adzuna::API::Response::Company,Safeway Logistics,"Lawrence, Douglas County",Adzuna::API::Response::Location,"['US', 'Kansas', 'Douglas County', 'Lawrence']",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,,
2026-09-26T12:50:07Z,104000.0,Truck Driver Company - 2yrs EXP Required - OTR - Dry Van - $1.5k - $2k per week,Adzuna::API::Response::Job,30.271158,-97.741701,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaUxvRVdNeTU4UkdHUTl1MW1RS1ZkdyIsImkiOiI1ODk5OTA3NzM1In0.I61_vaLdH4Balcvjgi825BKh4SE0yeDb6F85_mUJ8x8,"Job Description Job Description RUN OTR (FULL 48 STATES) WITH SAFEWAY LOGISTICS - NO LOCAL POSITIONS AVAILABLE Safeway Logistics is based out of Indianapolis, IN. We leverage the United & Mayflower Logistics Network and work together in hauling High-Value Electronics, Medical Equipment, Displays, Tradeshow, Copiers, MRIs, Jet Engines, Artwork, Aerospace product, HHG crates. Take pride in hauling high-end electronic products as part of a $2 billion company in business for over 100 years! We are …",https://www.adzuna.com/land/ad/5899907735?se=iLoEWMy58RGGQ9u1mQKVdw&utm_medium=api&utm_source=abfa41a4&v=EEB32C9547AA9D30B93A93C8FAB889B7B533E527,5899907735,78000.0,Adzuna::API::Response::Company,Safeway Logistics,"Austin, Travis County",Adzuna::API::Response::Location,"['US', 'Texas', 'Travis County', 'Austin']",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,,
2026-09-26T12:50:07Z,174065.56,CDL-A Condo Fleet Truck Driver,Adzuna::API::Response::Job,48.756216,-122.489459,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaUxvRVdNeTU4UkdHUTl1MW1RS1ZkdyIsImkiOiI1ODk5OTA3NzEzIn0.SU5VCUEpZ77R9yFu3f5mqo3HTiVd2Vsi19WomwCfB2g,"Job Description Job Description C.R. England, the premier long-haul refrigerated carrier in the country has openings on an Anheuser-Busch Condo Fleet. This is a dry van operation hauling Anheuser-Busch products within 48 states. Valid CDL-A plus 3 months of Class A CDL experience required This lane is not suitable for students, recent graduates, or trainees Lane Details: Drivers on this fleet operate condo trucks and dry van trailers delivering no-touch freight Loads at some locations will be d…",https://www.adzuna.com/land/ad/5899907713?se=iLoEWMy58RGGQ9u1mQKVdw&utm_medium=api&utm_source=abfa41a4&v=42502532E48DCB0FFDA3D88BF596E32E271A9CE1,5899907713,174065.56,Adzuna::API::Response::Company,C.R. England,"Bellingham, Whatcom County",Adzuna::API::Response::Location,"['US', 'Washington', 'Whatcom County', 'Bellingham']",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,,
2026-09-26T12:50:07Z,77124.31,Truck Driver Company - 2yrs EXP Required - OTR - Flatbed,Adzuna::API::Response::Job,35.405173,-94.389201,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5OTkwNzcyMCIsInMiOiJpTG9FV015NThSR0dROXUxbVFLVmR3In0.EDjnBjIpboNcjKsYOEkNfgcG5m1CCbCfUNOqHoKGaVU,"Job Description Job Description Step Deck/Flatbed Company Drivers - OTR Routes Available! Call us now to get started! Drive for one of the most respected fleets on the road today. We offer a solid base of customers with year-round freight. Personal and professional dispatch, a great work environment, and a competitive compensation structure. We are seeking responsible drivers with the desire to serve our customers and earn a good living at the same time. Weekly minimum guarantee of $1650 per we…",https://www.adzuna.com/land/ad/5899907720?se=iLoEWMy58RGGQ9u1mQKVdw&utm_medium=api&utm_source=abfa41a4&v=49E73A42CEBC29F6C51710961FBEABA880179F3D,5899907720,77124.31,Adzuna::API::Response::Company,Safeway Logistics,"Fort Smith, Sebastian County",Adzuna::API::Response::Location,"['US', 'Arkansas', 'Sebastian County', 'Fort Smith']",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,,
2026-09-26T12:50:07Z,104000.0,Truck Driver Company - 2yrs EXP Required - OTR - Dry Van - $1.5k - $2k per week,Adzuna::API::Response::Job,35.405173,-94.389201,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5OTkwNzczOSIsInMiOiJpTG9FV015NThSR0dROXUxbVFLVmR3In0.ZfKuunr_2TRM5tMf_WgAErAgjnPwgpgYbdcetZ7EDgw,"Job Description Job Description RUN OTR (FULL 48 STATES) WITH SAFEWAY LOGISTICS - NO LOCAL POSITIONS AVAILABLE Safeway Logistics is based out of Indianapolis, IN. We leverage the United & Mayflower Logistics Network and work together in hauling High-Value Electronics, Medical Equipment, Displays, Tradeshow, Copiers, MRIs, Jet Engines, Artwork, Aerospace product, HHG crates. Take pride in hauling high-end electronic products as part of a $2 billion company in business for over 100 years! We are …",https://www.adzuna.com/land/ad/5899907739?se=iLoEWMy58RGGQ9u1mQKVdw&utm_medium=api&utm_source=abfa41a4&v=E38289B1FDB9B20AD6D12FCB2454418F7F1D3082,5899907739,78000.0,Adzuna::API::Response::Company,Safeway Logistics,"Fort Smith, Sebastian County",Adzuna::API::Response::Location,"['US', 'Arkansas', 'Sebastian County', 'Fort Smith']",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,,
2026-09-26T12:50:07Z,104000.0,CDL-A Company Driver - 2yrs EXP Required - OTR - Dry Van - $1.5k - $2k per week,Adzuna::API::Response::Job,37.205393,-93.298681,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5OTkwNzcyMyIsInMiOiJpTG9FV015NThSR0dROXUxbVFLVmR3In0.N-vTER352-KqNfV95y3QiFa7DM09nhF-iQNmY6Ebv1k,"Job Description Job Description RUN OTR (FULL 48 STATES) WITH SAFEWAY LOGISTICS - NO LOCAL POSITIONS AVAILABLE Safeway Logistics is based out of Indianapolis, IN. We leverage the United & Mayflower Logistics Network and work together in hauling High-Value Electronics, Medical Equipment, Displays, Tradeshow, Copiers, MRIs, Jet Engines, Artwork, Aerospace product, HHG crates. Take pride in hauling high-end electronic products as part of a $2 billion company in business for over 100 years! We are …",https://www.adzuna.com/land/ad/5899907723?se=iLoEWMy58RGGQ9u1mQKVdw&utm_medium=api&utm_source=abfa41a4&v=C8B5E0FD162497898C3C04049CF0503F9C4E8F6C,5899907723,78000.0,Adzuna::API::Response::Company,Safeway Logistics,"Springfield, Greene County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Greene County', 'Springfield']",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,,
2026-09-26T12:50:07Z,104000.0,Truck Driver Company - 2yrs EXP Required - OTR - Dry Van - $1.5k - $2k per week,Adzuna::API::Response::Job,40.851913,-115.75816,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5OTkwNzczMyIsInMiOiJpTG9FV015NThSR0dROXUxbVFLVmR3In0.kwgRH64cDagach_7YKa2HBRRWN_sL8AG5Za06XQUtkk,"Job Description Job Description RUN OTR (FULL 48 STATES) WITH SAFEWAY LOGISTICS - NO LOCAL POSITIONS AVAILABLE Safeway Logistics is based out of Indianapolis, IN. We leverage the United & Mayflower Logistics Network and work together in hauling High-Value Electronics, Medical Equipment, Displays, Tradeshow, Copiers, MRIs, Jet Engines, Artwork, Aerospace product, HHG crates. Take pride in hauling high-end electronic products as part of a $2 billion company in business for over 100 years! We are …",https://www.adzuna.com/land/ad/5899907733?se=iLoEWMy58RGGQ9u1mQKVdw&utm_medium=api&utm_source=abfa41a4&v=D3B537ACDEA57E5985B9EAD9F1A008A28AC1DDF7,5899907733,78000.0,Adzuna::API::Response::Company,Safeway Logistics,"Cover, Elko County",Adzuna::API::Response::Location,"['US', 'Nevada', 'Elko County', 'Cover']",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,,
2026-09-26T12:50:07Z,84761.53,Truck Driver Company - 2yrs EXP Required - OTR - Flatbed,Adzuna::API::Response::Job,35.21653,-113.982956,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5OTkwNzcxOCIsInMiOiJpTG9FV015NThSR0dROXUxbVFLVmR3In0.XKIXxwNs6CNjoMvIzpssRc-xkbnsAXWP8tVLaf6wTo8,"Job Description Job Description Step Deck/Flatbed Company Drivers - OTR Routes Available! Call us now to get started! Drive for one of the most respected fleets on the road today. We offer a solid base of customers with year-round freight. Personal and professional dispatch, a great work environment, and a competitive compensation structure. We are seeking responsible drivers with the desire to serve our customers and earn a good living at the same time. Weekly minimum guarantee of $1650 per we…",https://www.adzuna.com/land/ad/5899907718?se=iLoEWMy58RGGQ9u1mQKVdw&utm_medium=api&utm_source=abfa41a4&v=0317A7FB2A1CEC23993399D0D3056CD107055DB3,5899907718,84761.53,Adzuna::API::Response::Company,Safeway Logistics,"Lake Mead Rancheros, Mohave County",Adzuna::API::Response::Location,"['US', 'Arizona', 'Mohave County', 'Lake Mead Rancheros']",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,,
2026-09-26T12:50:07Z,46492.29,"CDL A Delivery Driver - SYGMA - Danville, IL",Adzuna::API::Response::Job,39.967727,-87.300977,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaUxvRVdNeTU4UkdHUTl1MW1RS1ZkdyIsImkiOiI1ODk5OTA3NzEwIn0.clBxY_U0Jc9S8YXIBcCi9XPg8jJKcTpuSRfrBZNWN6g,"Job Description Company: US3090 Sygma Illinois (The Sygma Network, Inc)\n \n Sales Territory: None\n \n Zip Code: 61834\n \n Travel Percentage: 0\n \n Compensation Range: $10.00 - $48.00\n \n The compensation range provided is in compliance with state specific laws. Factors that may be used to determine your actual rate of pay include your specific skills, years of experience and other factors. \n You may be eligible to participate in the Company's Incentive Plan.\n \n \n BENEFITS INFORMATION: …",https://www.adzuna.com/land/ad/5899907710?se=iLoEWMy58RGGQ9u1mQKVdw&utm_medium=api&utm_source=abfa41a4&v=2C8DC626227EFFED7D38E0EDCF761D791FD00296,5899907710,46492.29,Adzuna::API::Response::Company,Sysco,"Kingman, Fountain County",Adzuna::API::Response::Location,"['US', 'Indiana', 'Fountain County', 'Kingman']",Accounting & Finance Jobs,accounting-finance-jobs,Adzuna::API::Response::Category,,
2026-09-26T12:50:07Z,96622.52,Class A CDL Company Driver - 2yrs EXP Required - OTR - Flatbed,Adzuna::API::Response::Job,34.265921,-110.04705,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaUxvRVdNeTU4UkdHUTl1MW1RS1ZkdyIsImkiOiI1ODk5OTA3NzMwIn0.ObKNaRwYC5yNECwOY6rPCIgDth_hob76oNyClvb8B_E,"Job Description Job Description Step Deck/Flatbed Company Drivers - OTR Routes Available! Call us now to get started! Drive for one of the most respected fleets on the road today. We offer a solid base of customers with year-round freight. Personal and professional dispatch, a great work environment, and a competitive compensation structure. We are seeking responsible drivers with the desire to serve our customers and earn a good living at the same time. Weekly minimum guarantee of $1650 per we…",https://www.adzuna.com/land/ad/5899907730?se=iLoEWMy58RGGQ9u1mQKVdw&utm_medium=api&utm_source=abfa41a4&v=81570FF10E15BE518BE74FF4A91BEDBBDB86F7E3,5899907730,96622.52,Adzuna::API::Response::Company,Safeway Logistics,"Show Low, Navajo County",Adzuna::API::Response::Location,"['US', 'Arizona', 'Navajo County', 'Show Low']",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,,
2026-09-26T12:50:07Z,104000.0,CDL-A Company Driver - 2yrs EXP Required - OTR - Dry Van - $1.5k - $2k per week,Adzuna::API::Response::Job,37.756686,-87.073582,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5OTkwNzcyNSIsInMiOiJpTG9FV015NThSR0dROXUxbVFLVmR3In0.p1wV2qoVbCkje3bQ4uBaO7vmLTAoqrqhmqksLERKi4g,"Job Description Job Description RUN OTR (FULL 48 STATES) WITH SAFEWAY LOGISTICS - NO LOCAL POSITIONS AVAILABLE Safeway Logistics is based out of Indianapolis, IN. We leverage the United & Mayflower Logistics Network and work together in hauling High-Value Electronics, Medical Equipment, Displays, Tradeshow, Copiers, MRIs, Jet Engines, Artwork, Aerospace product, HHG crates. Take pride in hauling high-end electronic products as part of a $2 billion company in business for over 100 years! We are …",https://www.adzuna.com/land/ad/5899907725?se=iLoEWMy58RGGQ9u1mQKVdw&utm_medium=api&utm_source=abfa41a4&v=24D440D4D71E982FB3586AE44DA75DD34653A09F,5899907725,78000.0,Adzuna::API::Response::Company,Safeway Logistics,"Philpot, Daviess County",Adzuna::API::Response::Location,"['US', 'Kentucky', 'Daviess County', 'Philpot']",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,,
2026-09-26T12:50:07Z,104000.0,Class A CDL Company Driver - 2yrs EXP Required - OTR - Dry Van - $1.5k - $2k per week,Adzuna::API::Response::Job,37.119476,-113.600689,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5OTkwNzczNiIsInMiOiJpTG9FV015NThSR0dROXUxbVFLVmR3In0.CzhWbVQKcD80PNRsHrBlswjSm-xwzYetm1-1B5x0B84,"Job Description Job Description RUN OTR (FULL 48 STATES) WITH SAFEWAY LOGISTICS - NO LOCAL POSITIONS AVAILABLE Safeway Logistics is based out of Indianapolis, IN. We leverage the United & Mayflower Logistics Network and work together in hauling High-Value Electronics, Medical Equipment, Displays, Tradeshow, Copiers, MRIs, Jet Engines, Artwork, Aerospace product, HHG crates. Take pride in hauling high-end electronic products as part of a $2 billion company in business for over 100 years! We are …",https://www.adzuna.com/land/ad/5899907736?se=iLoEWMy58RGGQ9u1mQKVdw&utm_medium=api&utm_source=abfa41a4&v=24CD78EA9262696781D7A6500A71E4C0E2B010CD,5899907736,78000.0,Adzuna::API::Response::Company,Safeway Logistics,"Santa Clara, Washington County",Adzuna::API::Response::Location,"['US', 'Utah', 'Washington County', 'Santa Clara']",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,,
2026-09-26T12:50:07Z,104000.0,CDL-A Company Driver - 2yrs EXP Required - OTR - Dry Van - $1.5k - $2k per week,Adzuna::API::Response::Job,35.815989,-99.769676,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaUxvRVdNeTU4UkdHUTl1MW1RS1ZkdyIsImkiOiI1ODk5OTA3NzM4In0.6eKZwVFQ_u_uL0LJ-7ocDUdlqtyg_Do88HMrQiSz-ww,"Job Description Job Description RUN OTR (FULL 48 STATES) WITH SAFEWAY LOGISTICS - NO LOCAL POSITIONS AVAILABLE Safeway Logistics is based out of Indianapolis, IN. We leverage the United & Mayflower Logistics Network and work together in hauling High-Value Electronics, Medical Equipment, Displays, Tradeshow, Copiers, MRIs, Jet Engines, Artwork, Aerospace product, HHG crates. Take pride in hauling high-end electronic products as part of a $2 billion company in business for over 100 years! We are …",https://www.adzuna.com/land/ad/5899907738?se=iLoEWMy58RGGQ9u1mQKVdw&utm_medium=api&utm_source=abfa41a4&v=1357D97770D3FD255F0206747D6C40DE6554C708,5899907738,78000.0,Adzuna::API::Response::Company,Safeway Logistics,"Cheyenne, Roger Mills County",Adzuna::API::Response::Location,"['US', 'Oklahoma', 'Roger Mills County', 'Cheyenne']",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,,
2026-09-26T12:50:06Z,44100.66,"CDL A Delivery Driver - SYGMA - Danville, IL",Adzuna::API::Response::Job,40.192552,-87.968749,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaUxvRVdNeTU4UkdHUTl1MW1RS1ZkdyIsImkiOiI1ODk5OTA3NzAzIn0.D8E2Mi9bag9WiMpHWRx1SRuHEMe3-muXdCjsHJO7IRk,"Job Description Company: US3090 Sygma Illinois (The Sygma Network, Inc)\n \n Sales Territory: None\n \n Zip Code: 61834\n \n Travel Percentage: 0\n \n Compensation Range: $10.00 - $48.00\n \n The compensation range provided is in compliance with state specific laws. Factors that may be used to determine your actual rate of pay include your specific skills, years of experience and other factors. \n You may be eligible to participate in the Company's Incentive Plan.\n \n \n BENEFITS INFORMATION: …",https://www.adzuna.com/land/ad/5899907703?se=iLoEWMy58RGGQ9u1mQKVdw&utm_medium=api&utm_source=abfa41a4&v=C73C99F5ADFF6483713A45AF2DB7F4633838EA5A,5899907703,44100.66,Adzuna::API::Response::Company,Sysco,"Royal, Champaign County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Champaign County', 'Royal']",Accounting & Finance Jobs,accounting-finance-jobs,Adzuna::API::Response::Category,,
