created,description,__CLASS__,id,salary_is_predicted,longitude,salary_min,salary_max,redirect_url,latitude,title,adref,location.__CLASS__,location.display_name,location.area,category.tag,category.label,category.__CLASS__,company.__CLASS__,company.display_name,contract_time,contract_type
2026-09-23T13:46:51Z,"Job Description Job Description Summary: To provide on-site coordination for all phases of commercial construction projects, including coordinating subcontractors, material and equipment, ensuring that specifications are being strictly followed, and work is proceeding on schedule and within budget. Superintendent shall work directly with Project Manager to be responsible for scheduling, inspections, quality control, and job site safety. Essential Functions / Major Responsibilities of Superinten…",Adzuna::API::Response::Job,5895494542,1,-78.631362,73135.45,73135.45,https://www.adzuna.com/land/ad/5895494542?se=fEgwSHe38RGy9Y8VGxfkJg&utm_medium=api&utm_source=abfa41a4&v=131B09A69E9B53C96FF39D96A23D524D881EA314,35.77443,Commercial Construction Superintendent,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NTQ5NDU0MiIsInMiOiJmRWd3U0hlMzhSR3k5WThWR3hma0pnIn0.HMEsRlYdWcZ4lwsVduoSuyHYD5mFZ9Me7vrGLvxT23k,Adzuna::API::Response::Location,"Raleigh, Wake County","['US', 'North Carolina', 'Wake County', 'Raleigh']",trade-construction-jobs,Trade & Construction Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Carolina Design & Construction,,
2026-09-23T13:46:51Z,"Job Description Job Description About Hilton Mechanical We are a growing mechanical contractor specializing in industrial piping, skid fabrication, and equipment installation. Our team works on a mix of shop-built systems and field projects, giving employees exposure to a variety of hands-on work. We invest in training and always give our employees the opportunity to expand into new areas of the trade. Overview We are seeking experienced Pipefitters to join our team. Work will primarily be perf…",Adzuna::API::Response::Job,5895494547,1,-84.294854,105987.7,105987.7,https://www.adzuna.com/land/ad/5895494547?se=fEgwSHe38RGy9Y8VGxfkJg&utm_medium=api&utm_source=abfa41a4&v=3E3A75BE041459327D20845785D51FB65147458F,34.128581,Journeyman Pipefitter,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NTQ5NDU0NyIsInMiOiJmRWd3U0hlMzhSR3k5WThWR3hma0pnIn0.1MV4hftTInftdoiHJ1sMpXDpDj9hJTPG42ZbCADev98,Adzuna::API::Response::Location,"Alpharetta, Fulton County","['US', 'Georgia', 'Fulton County', 'Alpharetta']",trade-construction-jobs,Trade & Construction Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Hilton Mechanical Contractors,,
2026-09-23T13:46:51Z,"Job Description Job Description Advantage Surveillance is the Nation’s only insurance defense investigation firm that invests in the operational capabilities necessary to produce consistent, high-quality results—ultimately helping our clients ""See What’s True."" Our company uses strategic planning and the right people and technology to give our clients greater clarity on a claimant's daily activities. By investing in areas others won't, we're able to save our clients time and money. Job Descript…",Adzuna::API::Response::Job,5895494596,1,-89.28984,49995.24,49995.24,https://www.adzuna.com/land/ad/5895494596?se=fEgwSHe38RGy9Y8VGxfkJg&utm_medium=api&utm_source=abfa41a4&v=020AA36DFEFD16109199DE2EBA139DC45868700A,43.012498,Surveillance Investigator,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NTQ5NDU5NiIsInMiOiJmRWd3U0hlMzhSR3k5WThWR3hma0pnIn0.yAJ0hM5mKMFOAdL319hGCbjbFEBTalecA9L9yfEmyVk,Adzuna::API::Response::Location,"Mc Farland, Dane County","['US', 'Wisconsin', 'Dane County', 'Mc Farland']",scientific-qa-jobs,Scientific & QA Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Advantage Surveillance LLC,,
2026-09-23T13:46:51Z,"Job Description Job Description SECTION: JOB DESCRIPTION SECTION NO: BEVERAGE SUBJECT: COCKTAIL SERVER EFFECTIVE DATE: 04/01/2024 REVISED DATE: 04/01/2024 ______________________________________________________________________________ REPORTS TO : Beverage Supervisor RESPONSIBILITIES: As a server it is essential that you maintain an energetic, friendly, polite and caring attitude at all times. It is your responsibility to see that each guest is made to feel special and enjoys our fun atmosphere.…",Adzuna::API::Response::Job,5895494658,1,-88.895562,37598.97,37598.97,https://www.adzuna.com/land/ad/5895494658?se=fEgwSHe38RGy9Y8VGxfkJg&utm_medium=api&utm_source=abfa41a4&v=6CCFB849081307821574AAB993903C949DED776B,30.408101,Beverage Cocktail Server - graves,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NTQ5NDY1OCIsInMiOiJmRWd3U0hlMzhSR3k5WThWR3hma0pnIn0.TBM7R6Phk5UC7uznWju_Q383TlDEsZBsJrHh1qrLmPs,Adzuna::API::Response::Location,"Biloxi, Harrison County","['US', 'Mississippi', 'Harrison County', 'Biloxi']",hospitality-catering-jobs,Hospitality & Catering Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Treasure Bay LLC,,
2026-09-23T13:46:51Z,"Job Description Job Description Benefits: $40 to $50 per hour Flexible schedule Opportunity for advancement Signing bonus Training & development Kickstart Your Career in Youth Sports Soccer Shots is hiring part-time Youth Sports Coaches to lead engaging sports sessions for young children. This is a great opportunity for college students, student-athletes, future teachers and coaches, sports management or education majors, childcare workers, camp counselors, and anyone who enjoys working with ki…",Adzuna::API::Response::Job,5895494607,1,-75.703274,31524.99,31524.99,https://www.adzuna.com/land/ad/5895494607?se=fEgwSHe38RGy9Y8VGxfkJg&utm_medium=api&utm_source=abfa41a4&v=B70BA74E67FEA24727449A42D200DB8A6BBC7C2A,40.006496,Early Education Youth Soccer and Multi-Sport Evening Instructor,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NTQ5NDYwNyIsInMiOiJmRWd3U0hlMzhSR3k5WThWR3hma0pnIn0.kNiid9JBEtCtx2cNmgrCDp6NOpXpeDHRg0hF-6f4oF4,Adzuna::API::Response::Location,"Downingtown, Chester County","['US', 'Pennsylvania', 'Chester County', 'Downingtown']",teaching-jobs,Teaching Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Soccer Shots - Southeast PA,,
2026-09-23T13:46:51Z,"Job Description Job Description Synertex is seeking a FOIA Analyst to work with a Government Intelligence Community client in Bethesda, MD. Benefits include competitive PTO, 11 Paid Government Holidays, a 401k with 6% match, and a comprehensive list of health care options. Clearance: TS/SCI with a Polygraph RESPONSIBILITIES: Respond to public and official requests for review and release of classified and/or sensitive customer information under the Freedom of Information Act (FOIA), Privacy Act …",Adzuna::API::Response::Job,5895494646,1,-77.105367,91334.78,91334.78,https://www.adzuna.com/land/ad/5895494646?se=fEgwSHe38RGy9Y8VGxfkJg&utm_medium=api&utm_source=abfa41a4&v=30770101E8843F1E0B58FB97D288DCEED5E79594,39.003888,"FOIA Analyst - Bethesda, MD",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NTQ5NDY0NiIsInMiOiJmRWd3U0hlMzhSR3k5WThWR3hma0pnIn0.R1llotfaVfI3IDz2Z6LD-58-1MoB86i7XTO2JQv5IRE,Adzuna::API::Response::Location,"Bethesda, Montgomery County","['US', 'Maryland', 'Montgomery County', 'Bethesda']",legal-jobs,Legal Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Synertex LLC,,
2026-09-23T13:46:51Z,"Job Description Job Description Join Dribbler Soccer: Transform Your Passion for Soccer Into a Rewarding Career! Dribbler Soccer is a leading name in private soccer training across the United States. We’re expanding our team and looking for professional and experienced private soccer trainers to conduct lessons for players of all ages. As part of our team, you’ll travel to local parks, soccer fields, or directly to clients’ locations in your area. Work within your community and neighboring citi…",Adzuna::API::Response::Job,5895494561,1,-74.833502,46719.59,46719.59,https://www.adzuna.com/land/ad/5895494561?se=fEgwSHe38RGy9Y8VGxfkJg&utm_medium=api&utm_source=abfa41a4&v=BF051ED9542B6F7FE6AD4CED4494A0063F760118,38.974835,Private Soccer Coach,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZkVnd1NIZTM4Ukd5OVk4Vkd4ZmtKZyIsImkiOiI1ODk1NDk0NTYxIn0.JoYYrCbfArKUV3eqOGN0Nskk1uV-fRFIwbTUE4PTVDw,Adzuna::API::Response::Location,"Wildwood Crest, Cape May County","['US', 'New Jersey', 'Cape May County', 'Wildwood Crest']",teaching-jobs,Teaching Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Dribbler LLC,,
2026-09-23T13:46:51Z,"Job Description Job Description About the Role: Cluck Beach DHC West Boca LLC is looking for a motivated and reliable Pressure Cleaner to join our team in Boca Raton, FL! This is a hands-on role where you'll play a key part in keeping our facility spotless, safe, and welcoming for customers and staff alike. Responsibilities: Operate pressure washing equipment to clean exterior and interior surfaces Clean sidewalks, parking lots, building exteriors, and other designated areas Remove grease, grim…",Adzuna::API::Response::Job,5895494546,1,-80.2154,44124.98,44124.98,https://www.adzuna.com/land/ad/5895494546?se=fEgwSHe38RGy9Y8VGxfkJg&utm_medium=api&utm_source=abfa41a4&v=758C355BE23072A9DBF165590341DA4845E5525B,26.34941,pressure cleaner,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NTQ5NDU0NiIsInMiOiJmRWd3U0hlMzhSR3k5WThWR3hma0pnIn0.UpguEGKtdSEc-ZyEmjzuKa4QIaYg09UikEdJCxIH4Vg,Adzuna::API::Response::Location,"Boca Raton, Palm Beach County","['US', 'Florida', 'Palm Beach County', 'Boca Raton']",domestic-help-cleaning-jobs,Domestic help & Cleaning Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Cluck Beach Dhc West Boca Llc,,
2026-09-23T13:46:51Z,Job Description Job Description Benefits: 401(k) 401(k) matching Dental insurance Flexible schedule Health insurance Opportunity for advancement Paid time off Training & development Job description: We are looking for an enthusiastic gymnastics coach who can coach all levels of women's gymnastics especially on uneven bars. Some experience required. Salary commensurate with experience. Coaching would mostly be between 3:30 and 9:00pm weekdays. Weekends would be required for competitions. Additio…,Adzuna::API::Response::Job,5895494589,1,-71.474461,44793.31,44793.31,https://www.adzuna.com/land/ad/5895494589?se=fEgwSHe38RGy9Y8VGxfkJg&utm_medium=api&utm_source=abfa41a4&v=56DD6437BF82069D691F422553E3C52579602FC7,41.966806,Competitive Team Coach,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NTQ5NDU4OSIsInMiOiJmRWd3U0hlMzhSR3k5WThWR3hma0pnIn0.LZ5JTzhufPyx5vhhSqM9JNlVM_QpX-v2V576hxlpMg4,Adzuna::API::Response::Location,"Lincoln, Providence County","['US', 'Rhode Island', 'Providence County', 'Lincoln']",healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Ocean State School Of Gymnastics,,
2026-09-23T13:46:51Z,"Job Description Job Description ABOUT THE INTERNSHIP We are seeking a motivated and enthusiastic Actuarial Intern to join our team for a summer internship program. This is an excellent opportunity to gain hands-on experience in the actuarial profession, specifically in the workers’ compensation field, while contributing to meaningful projects that make an impact. As an intern, you will be responsible for working on key projects supporting different facets of the Actuarial department. This oppor…",Adzuna::API::Response::Job,5895494673,1,,48906.73,48906.73,https://www.adzuna.com/land/ad/5895494673?se=fEgwSHe38RGy9Y8VGxfkJg&utm_medium=api&utm_source=abfa41a4&v=240F100A8C316A42889809AD8B9BE2B49438D7A5,,Actuarial Intern (2027),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZkVnd1NIZTM4Ukd5OVk4Vkd4ZmtKZyIsImkiOiI1ODk1NDk0NjczIn0.RaBDFSS1YeyTmOmvMQux_ww0hr3h6IDgJcKqKxbjRVQ,Adzuna::API::Response::Location,"New York City, New York","['US', 'New York', 'New York City']",accounting-finance-jobs,Accounting & Finance Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,NYCIRB,,
2026-09-23T13:46:51Z,"Job Description Job Description About Us At Prenuvo, we are on a mission to flip the paradigm from reactive ""sick-care"" to proactive health care. Our award-winning whole body scan is fast (under 1 hour), safe (MRI has no ionizing radiation), and non-invasive (no contrast). Our unique integrated stack of optimized hardware, software, and increasingly AI, coupled with the patient-centric experience across our domestic and global clinics, have allowed us to lead the change against ""we caught it to…",Adzuna::API::Response::Job,5895494648,1,-80.134484,126169.48,126169.48,https://www.adzuna.com/land/ad/5895494648?se=fEgwSHe38RGy9Y8VGxfkJg&utm_medium=api&utm_source=abfa41a4&v=40EA2A6E906D80A67DD878D0B8214CB267543385,25.756014,Senior Compensation Partner,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZkVnd1NIZTM4Ukd5OVk4Vkd4ZmtKZyIsImkiOiI1ODk1NDk0NjQ4In0.dtXFpQxTfpRITPkkfO8Lgdy1l1Wp6oPNbRnWSpFuY8k,Adzuna::API::Response::Location,"Miami, Miami-Dade County","['US', 'Florida', 'Miami-Dade County', 'Miami']",hr-jobs,HR & Recruitment Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Prenuvo,,
2026-09-23T13:46:51Z,"Job Description Job Description As a Crew Member at Jack in the Box, you’ll play a key role in delivering the bold flavors and fast, friendly service our guests love. Whether you’re taking orders, preparing food, or keeping the restaurant running smoothly, you’ll be part of a family-owned franchise where respect, teamwork, and inclusion come first. This is a great opportunity for first-time jobseekers looking to gain experience, build confidence, and grow in a positive workplace. We believe Hap…",Adzuna::API::Response::Job,5895494617,1,-120.192651,31594.06,31594.06,https://www.adzuna.com/land/ad/5895494617?se=fEgwSHe38RGy9Y8VGxfkJg&utm_medium=api&utm_source=abfa41a4&v=62FB9F998A509600F9FE061EC97BD7AD216FA0B0,34.613597,Team Member,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NTQ5NDYxNyIsInMiOiJmRWd3U0hlMzhSR3k5WThWR3hma0pnIn0.8nGTVb_vK11ISfej0V475nV8z1ym7LQ1oxkswfFKW3M,Adzuna::API::Response::Location,"Buellton, Santa Barbara County","['US', 'California', 'Santa Barbara County', 'Buellton']",hospitality-catering-jobs,Hospitality & Catering Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,J005411 JIB SBF Foods,,
2026-09-23T13:46:51Z,"Job Description Job Description Fleet Mechanic Pay: $27.00-$29.00 per hour Start your career at the BEST Home Service Company in the state of Michigan! For over 50 years, Modernistic has provided our community with exceptional cleaning and restoration services throughout Michigan. Our family-owned company has six locations and is growing! At Modernistic, we have a company culture focused on customer delight, which means we strive to go above and beyond for our customers and our co-workers! Our …",Adzuna::API::Response::Job,5895494567,1,-83.11128,49476.2,49476.2,https://www.adzuna.com/land/ad/5895494567?se=fEgwSHe38RGy9Y8VGxfkJg&utm_medium=api&utm_source=abfa41a4&v=C6A76C944D8493ECF19A72FDF734FDBD8D90DDDF,42.549604,Fleet Mechanic,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZkVnd1NIZTM4Ukd5OVk4Vkd4ZmtKZyIsImkiOiI1ODk1NDk0NTY3In0.aVKpCiXgbSyGga2wjzcIVy4ADDslfgJ86IbtWiAhPuI,Adzuna::API::Response::Location,"Troy, Oakland County","['US', 'Michigan', 'Oakland County', 'Troy']",maintenance-jobs,Maintenance Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Modernistic Cleaning & Restoration,,
2026-09-23T13:46:51Z,"Job Description Job Description US Mobile is building the future of wireless communication. The goal: one unified network open to any person and any device, worldwide. Connection without walls. We’re getting there by empowering customers. All three major networks on one phone and one plan, plus home internet from Starlink. No lock-in. No commitments. Custom fit plans at every price point. 24/7 customer support with real people, empowered to help. We get real-time feedback from Reddit, surveys, …",Adzuna::API::Response::Job,5895494626,1,,108534.86,108534.86,https://www.adzuna.com/land/ad/5895494626?se=fEgwSHe38RGy9Y8VGxfkJg&utm_medium=api&utm_source=abfa41a4&v=68B064B110E6FAE62BCA3AC75358D0164D9B04CC,,"Associate Counsel, Cybersecurity & Privacy (Part-Time)",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NTQ5NDYyNiIsInMiOiJmRWd3U0hlMzhSR3k5WThWR3hma0pnIn0.dlbyppFIqcbv2nsnq-5WMHUr6L6wTQS2GW764cXrvi8,Adzuna::API::Response::Location,"New York City, New York","['US', 'New York', 'New York City']",part-time-jobs,Part time Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,US Mobile,,
2026-09-23T13:46:51Z,"Job Description Job Description Arnold Magnetic Technologies is a leading global manufacturer of high-performance permanent magnets, flexible composites, electromagnets, magnetic assemblies, and precision thin metal foils. Arnold's magnets, metals, and systems are used in high-efficiency electric motors and generators, sensors, batteries, and more. Job Purpose Selects specific tools and equipment to finish products according to design specifications Duties & Responsibilities Set up and operate …",Adzuna::API::Response::Job,5895494556,1,-88.448702,27464.16,27464.16,https://www.adzuna.com/land/ad/5895494556?se=fEgwSHe38RGy9Y8VGxfkJg&utm_medium=api&utm_source=abfa41a4&v=4130471308174BF4C3AF0D04A636B2805D9EDBE6,42.314744,"Grinder - 2nd Shift Woodstock, IL",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NTQ5NDU1NiIsInMiOiJmRWd3U0hlMzhSR3k5WThWR3hma0pnIn0.z40bSiv2ySHc1b5hUFJdM8b4Hc9YKWUW7idMArukRBg,Adzuna::API::Response::Location,"Woodstock, McHenry County","['US', 'Illinois', 'McHenry County', 'Woodstock']",manufacturing-jobs,Manufacturing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Magnetic Technologies Corporation,,
2026-09-23T13:46:51Z,"Job Description Job Description Gopuff is looking for Operations Associates (OAs) to join the operations team. Directly reporting to a Site Leader, OAs play an essential role at Gopuff that requires drive, perseverance, positivity, and enthusiasm for the challenge. You will accomplish a variety of operations responsibilities including picking, packing, receiving product both within our site and accompanying kitchen (if applicable), and working with our partner drivers. Customers turn to Gopuff …",Adzuna::API::Response::Job,5895494684,1,,32592.02,32592.02,https://www.adzuna.com/land/ad/5895494684?se=fEgwSHe38RGy9Y8VGxfkJg&utm_medium=api&utm_source=abfa41a4&v=D567F69C3987A9AEEDA5DC22EFF8E42831547916,,"Operations Associate, Brooklyn, 629",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NTQ5NDY4NCIsInMiOiJmRWd3U0hlMzhSR3k5WThWR3hma0pnIn0.juv2W1pxyRCd5Fv2lvP8zcPCEMLjuKTV1ZtKYhou61E,Adzuna::API::Response::Location,"New York City, New York","['US', 'New York', 'New York City']",logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Gopuff,,
2026-09-23T13:46:51Z,"Job Description Job Description Benefits: Flexible schedule Job description: Professional Healthcare Rooms For Rent: Ideal for Healthcare & Wellness Professionals Location: 2905 E League City Pkwy STE 300, League City, TX 77573 Lease Term: 1 year up to 5 years Rent: Negotiable Turnkey Private Room for Independent Practitioners! Are you looking for a private healthcare room to grow your medical, wellness, or therapy practice in a professional, high-traffic environment? We have a fully operationa…",Adzuna::API::Response::Job,5895494618,1,-95.091106,47094.28,47094.28,https://www.adzuna.com/land/ad/5895494618?se=fEgwSHe38RGy9Y8VGxfkJg&utm_medium=api&utm_source=abfa41a4&v=6DA3A3AF82256B75E03536CD3D9EB129B34E3A28,29.494799,Professional Healthcare Room for Rent,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZkVnd1NIZTM4Ukd5OVk4Vkd4ZmtKZyIsImkiOiI1ODk1NDk0NjE4In0.EU8LOZILeLHsuGa5OAqEh8Ndr_nGJKeNxG0nEAPstLE,Adzuna::API::Response::Location,"League City, Galveston County","['US', 'Texas', 'Galveston County', 'League City']",healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,PHARAOH HEALTH AND REHAB,,
2026-09-23T13:46:51Z,"Backhoe Operator Kissimmee FL or surrounding area Jr. Davis Construction Company Inc. builds roads, bridges and highways that connect our communities! We are seeking passionate individuals eager to apply their skills to take their career to the next level. JDC is one of the largest heavy highway and civil construction firms in the state with over 900 employees, while still retaining a family business atmosphere. We’ll respect your hard work and treat you like family. Responsibilities: The Opera…",Adzuna::API::Response::Job,5895494656,1,,80363.19,80363.19,https://www.adzuna.com/details/5895494656?utm_medium=api&utm_source=abfa41a4,,GPS Dirt Backhoe Operator,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZkVnd1NIZTM4Ukd5OVk4Vkd4ZmtKZyIsImkiOiI1ODk1NDk0NjU2In0.jZwJcMVt3ZxzXUcm57s1PE-_rVDNnIwZ59PQjasRAbU,Adzuna::API::Response::Location,US,['US'],trade-construction-jobs,Trade & Construction Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,"Jr. Davis Construction Company, Inc.",,
2026-09-23T13:46:51Z,"Job Description Job Description Description: AT LITTLE CAESARS, WE SERVE MORE THAN PIZZA, WE SERVE PEOPLE! We are actively looking for crew members for our Little Caesars in Prince George, VA. As a family owned company, we take an active interest in the professional growth of our team members. Little Caesar's mission is to be the best take-home pizza chain by customer expectations with extraordinary value, great tasting products, and outstanding people. Davis Express prides itself with great cu…",Adzuna::API::Response::Job,5895494636,1,-77.285631,39924.24,39924.24,https://www.adzuna.com/land/ad/5895494636?se=fEgwSHe38RGy9Y8VGxfkJg&utm_medium=api&utm_source=abfa41a4&v=8C8BF3221A35AFD18D519C93A3C79CC49DB58C94,37.222038,"VA, Prince George - Little Caesars Crew Member [Davis Express]",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NTQ5NDYzNiIsInMiOiJmRWd3U0hlMzhSR3k5WThWR3hma0pnIn0.5Rp4-60XJWRK_hnRIk3JPFhptYXtObASRN5JDMCQ000,Adzuna::API::Response::Location,"Prince George, Prince George County","['US', 'Virginia', 'Prince George County', 'Prince George']",hospitality-catering-jobs,Hospitality & Catering Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Petroleum Marketing Group,,
2026-09-23T13:46:51Z,"Job Description Job Description Description: Job Summary Kitchen Managers own every aspect of their restaurant’s kitchen operations. They uphold promises to their Team, their Guests, and the Business. Kitchen Managers direct, lead and coordinate the planning, organizing, training, and leadership necessary to achieve stated objectives in sales, costs, team member retention, guest service and satisfaction, food quality, cleanliness and sanitation. Essential Functions Staffing, Training and Develo…",Adzuna::API::Response::Job,5895494671,1,,53023.85,53023.85,https://www.adzuna.com/land/ad/5895494671?se=fEgwSHe38RGy9Y8VGxfkJg&utm_medium=api&utm_source=abfa41a4&v=06E5FC391E46CD610C6C429CD58F9D8C42E5CB1F,,Kitchen Manager,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NTQ5NDY3MSIsInMiOiJmRWd3U0hlMzhSR3k5WThWR3hma0pnIn0.qsMtOzEZnGkVHwam_vlT3smx9AEcddgD2rdTQjlko2A,Adzuna::API::Response::Location,"Houston, Harris County","['US', 'Texas', 'Harris County', 'Houston']",hospitality-catering-jobs,Hospitality & Catering Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,HiBar Hospitality Operations LLC,,
2026-09-23T13:46:51Z,"Job Description Job Description TopView Sightseeing creates one-of-a-kind experiences by land and sea for tourists and locals around the world. We currently operate in NYC, Philadelphia, Washington, DC, Atlanta, Houston, Dallas, and London; and in addition are, looking to expand to Boston, Miami, Los Angeles, Las Vegas, Paris, Rome, Barcelona, Dubai, Istanbul and many others in the next few years. We have experienced rapid expansion over the past decade and to further the growth, we are looking…",Adzuna::API::Response::Job,5895494666,1,-84.388372,29066.28,29066.28,https://www.adzuna.com/land/ad/5895494666?se=fEgwSHe38RGy9Y8VGxfkJg&utm_medium=api&utm_source=abfa41a4&v=442102374F3EEAE38639472D5EFCF63724549C00,33.755711,"Server, Tea Around Town",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZkVnd1NIZTM4Ukd5OVk4Vkd4ZmtKZyIsImkiOiI1ODk1NDk0NjY2In0.2kkyYaJBV2aTeRVPuDFDj15qxfZRekQDoFkhdVhCSIQ,Adzuna::API::Response::Location,"Atlanta, Fulton County","['US', 'Georgia', 'Fulton County', 'Atlanta']",hospitality-catering-jobs,Hospitality & Catering Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,TopView Sightseeing,,
2026-09-23T13:46:51Z,"Job Description Job Description Responsibilities Lead day-to-day construction operations for substation and switchyard projects, including civil/foundations, structural steel, bus and rigid/strain conductor, equipment setting (transformers, breakers, switches, CCVTs, capacitor banks), grounding, control enclosures, and conduit/cable installation. Champion a zero-incident safety culture; enforce site safety plans, job hazard analyses, energized-work and switching/clearance procedures, and OSHA c…",Adzuna::API::Response::Job,5895494557,1,,101360.59,101360.59,https://www.adzuna.com/land/ad/5895494557?se=fEgwSHe38RGy9Y8VGxfkJg&utm_medium=api&utm_source=abfa41a4&v=B675BD261A14F3CB956B64E5917169E166F4F4C2,,Construction Manager,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NTQ5NDU1NyIsInMiOiJmRWd3U0hlMzhSR3k5WThWR3hma0pnIn0.SYKs1sBqbm8iLTkbbF-_SLzz9bmPlqnBItPvcVwSD8U,Adzuna::API::Response::Location,"Houston, Harris County","['US', 'Texas', 'Harris County', 'Houston']",trade-construction-jobs,Trade & Construction Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Carter Support Services,,
2026-09-23T13:46:51Z,"Job Description Job Description Come work for Dairy Queen where, ""Happy tastes good!"" This Restaurant Shift Manager position is for a Fourteen Foods Dairy Queen location. Fourteen Foods is the largest Dairy Queen franchisee in the world with over 250 locations in 14 states. We offer exceptional career growth opportunities! Position Overview: The Shift Manager provides quality customer service and food products using standards set by Fourteen Foods and International Dairy Queen to enhance each c…",Adzuna::API::Response::Job,5895494587,1,-87.743121,27308.24,27308.24,https://www.adzuna.com/land/ad/5895494587?se=fEgwSHe38RGy9Y8VGxfkJg&utm_medium=api&utm_source=abfa41a4&v=057776A030E3319E17BCC26EA4208B9AE8BF53D0,43.706994,Shift Manager,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NTQ5NDU4NyIsInMiOiJmRWd3U0hlMzhSR3k5WThWR3hma0pnIn0.ROBmpX5Kj4zh0c4zH5Ac47NvFrbs8hDmFbbH8M9uVvY,Adzuna::API::Response::Location,"Sheboygan, Sheboygan County","['US', 'Wisconsin', 'Sheboygan County', 'Sheboygan']",hospitality-catering-jobs,Hospitality & Catering Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Dairy Queen,,
2026-09-23T13:46:51Z,"Job Description Job Description We provide gymnastics instruction to our community that builds confidence and develops gymnastics skills in a student-centered environment. We are committed to training our staff to teach gymnastics lessons, giving them the tools they need to be successful. This is a diverse, inclusive and supportive workplace. Why Choose Gymnastics? You get to work with kids, teaching gymnastics It's a flipping-fun, creative, and friendly environment Every day is different with …",Adzuna::API::Response::Job,5895494640,1,-74.767355,48306.36,48306.36,https://www.adzuna.com/land/ad/5895494640?se=fEgwSHe38RGy9Y8VGxfkJg&utm_medium=api&utm_source=abfa41a4&v=9266BD575CB75727F59478EF37004509AB223A69,40.218743,Gymnastics Coach,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NTQ5NDY0MCIsInMiOiJmRWd3U0hlMzhSR3k5WThWR3hma0pnIn0.V0u4xhM0NhzUf5jR3-3u_11TlNBQkPoi4GKAo2DB36k,Adzuna::API::Response::Location,"Trenton, Mercer County","['US', 'New Jersey', 'Mercer County', 'Trenton']",teaching-jobs,Teaching Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Schafer Sports Center,,
