latitude,created,salary_max,title,longitude,salary_min,redirect_url,salary_is_predicted,adref,__CLASS__,description,id,location.area,location.__CLASS__,location.display_name,category.label,category.tag,category.__CLASS__,company.__CLASS__,company.display_name,contract_time,contract_type
43.08332,2026-03-27T10:01:40Z,168479.72,"Locum Physician (MD/DO) - Surgery - Vascular in Madison, WI",-89.372477,168479.72,https://www.adzuna.com/land/ad/5680344461?se=QDibiOcp8RGtR4i3pnY7PQ&utm_medium=api&utm_source=abfa41a4&v=E2C7D5EB567ACFB26C07852E35F26C141F1235EE,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUURpYmlPY3A4Ukd0UjRpM3BuWTdQUSIsImkiOiI1NjgwMzQ0NDYxIn0.mcKNb7nPrxQpc6R0ITcUFw0iPWNGQenqfQTdovN34xs,Adzuna::API::Response::Job,"Doctor of Medicine | Surgery - Vascular Location: Madison, WI Employer: Weatherby Healthcare Pay: Competitive weekly pay (inquire for details) Start Date: ASAP About the Position LocumJobsNetwork is working with Weatherby Healthcare to find a qualified Vascular Surgery MD in Madison, Wisconsin, 53715! Enjoy the locum tenens lifestyle knowing Weatherby is here to support you every step of the way. Call and speak to one of our consultants today for available dates and details. 7am start times wit…",5680344461,"['US', 'Wisconsin', 'Dane County', 'Madison']",Adzuna::API::Response::Location,"Madison, Dane County",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,LocumJobsNetwork,,
38.879178,2026-03-27T10:01:40Z,135551.67,"Locum Physician (MD/DO) - Surgery - General/Other in Hays, KS",-99.32677,135551.67,https://www.adzuna.com/land/ad/5680344441?se=QDibiOcp8RGtR4i3pnY7PQ&utm_medium=api&utm_source=abfa41a4&v=173B58F4352DAC79F55A1E49C83D4218AFE7B1D1,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUURpYmlPY3A4Ukd0UjRpM3BuWTdQUSIsImkiOiI1NjgwMzQ0NDQxIn0.7064GC4Lxm6riaQGY74ciNxjOVHGiOQmqlJwzgt9deg,Adzuna::API::Response::Job,"Doctor of Medicine | Surgery - General/Other Location: Hays, KS Employer: Weatherby Healthcare Pay: Competitive weekly pay (inquire for details) Start Date: ASAP About the Position Weatherby can help you build a custom career plan, with multiple positions available for you today. Call us for specific details on your future job today. 2 weeks on / 2 weeks off schedule 1 clinic day per week or more if wanted/needed Cardiothoracic & vascular surgical patients Cardiothoracic and vascular surgical p…",5680344441,"['US', 'Kansas', 'Ellis County', 'Hays']",Adzuna::API::Response::Location,"Hays, Ellis County",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Weatherby Healthcare,,
36.132089,2026-03-27T10:01:40Z,154194.28,"Locum Physician (MD/DO) - Dermatology in Butner, NC",-78.756671,154194.28,https://www.adzuna.com/land/ad/5680344444?se=QDibiOcp8RGtR4i3pnY7PQ&utm_medium=api&utm_source=abfa41a4&v=2D15421F2AFA0FCC6DCA87677A5D9CCBCE85A16C,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUURpYmlPY3A4Ukd0UjRpM3BuWTdQUSIsImkiOiI1NjgwMzQ0NDQ0In0.dOIe5QhImGnc-S4fG48QohtfIP86lFbbxVj6333ZGw4,Adzuna::API::Response::Job,"Doctor of Medicine | Dermatology Location: Butner, NC Employer: Weatherby Healthcare Pay: Competitive weekly pay (inquire for details) Start Date: ASAP About the Position If you are seeking a new opportunity or would simply like to learn more about locum tenens, give Weatherby a call today for details. 4 days per month, 7am - 4pm 10 - 15 patients per day Prison facility General medical derm, biopsies, excisions, electrodessication Cryosurgery and skin checks required Long-term commitment opport…",5680344444,"['US', 'North Carolina', 'Graham County', 'Butner']",Adzuna::API::Response::Location,"Butner, Graham County",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Weatherby Healthcare,,
39.15887,2026-03-27T10:01:40Z,247183.14,"Locum Physician (MD/DO) - Anesthesiology - General/Other in Fruita, CO",-108.728988,247183.14,https://www.adzuna.com/land/ad/5680344460?se=QDibiOcp8RGtR4i3pnY7PQ&utm_medium=api&utm_source=abfa41a4&v=90A674E3186B666D744F68C45E3D9C1F51790C50,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MDM0NDQ2MCIsInMiOiJRRGliaU9jcDhSR3RSNGkzcG5ZN1BRIn0.ANoNfO2XqTUkidCIKeI4K7nPmfv5fXMDqF4cpcx8olg,Adzuna::API::Response::Job,"Doctor of Medicine | Anesthesiology - General/Other Location: Fruita, CO Employer: Weatherby Healthcare Pay: Competitive weekly pay (inquire for details) Start Date: ASAP About the Position LocumJobsNetwork is working with Weatherby Healthcare to find a qualified Anesthesiology MD in Fruita, Colorado, 81521! Weatherby can help you build a custom career plan, with multiple positions available for you today. Call us for specific details on your future job today. M-F, 7:30am - 4pm schedule with no…",5680344460,"['US', 'Colorado', 'Mesa County', 'Fruita']",Adzuna::API::Response::Location,"Fruita, Mesa County",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,LocumJobsNetwork,,
37.119351,2026-03-27T10:01:40Z,120702.73,"Locum Physician (MD/DO) - Hematology and Oncology in Joplin, MO",-94.496787,120702.73,https://www.adzuna.com/land/ad/5680344454?se=QDibiOcp8RGtR4i3pnY7PQ&utm_medium=api&utm_source=abfa41a4&v=AD9F4FD2DCCBC060C447DE76EA4FA27992E96BBB,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUURpYmlPY3A4Ukd0UjRpM3BuWTdQUSIsImkiOiI1NjgwMzQ0NDU0In0.Lop1mflcPdiyNmuwz60XRKtRKZa8y2QMhPgvmlCpYCQ,Adzuna::API::Response::Job,"Doctor of Medicine | Hematology and Oncology Location: Joplin, MO Employer: Weatherby Healthcare Pay: Competitive weekly pay (inquire for details) Start Date: ASAP About the Position LocumJobsNetwork is working with Weatherby Healthcare to find a qualified Hematology and Oncology MD in Joplin, Missouri, 64804! Enjoy the locum tenens lifestyle knowing Weatherby is here to support you every step of the way. Call and speak to one of our consultants today for available dates and details. Monday - F…",5680344454,"['US', 'Missouri', 'Jasper County', 'Joplin']",Adzuna::API::Response::Location,"Joplin, Jasper County",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,LocumJobsNetwork,,
37.119351,2026-03-27T10:01:40Z,113102.45,"Locum Physician (MD/DO) - Hematology and Oncology in Joplin, MO",-94.496787,113102.45,https://www.adzuna.com/land/ad/5680344434?se=QDibiOcp8RGtR4i3pnY7PQ&utm_medium=api&utm_source=abfa41a4&v=1F34CA3C13A289D250867348A43E6E9E8D4B5E13,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUURpYmlPY3A4Ukd0UjRpM3BuWTdQUSIsImkiOiI1NjgwMzQ0NDM0In0.oyemGrEVA0WEw2WIBXjBDdMHtwiQJ3GE37VxGkdyRpY,Adzuna::API::Response::Job,"Doctor of Medicine | Hematology and Oncology Location: Joplin, MO Employer: Weatherby Healthcare Pay: Competitive weekly pay (inquire for details) Start Date: ASAP About the Position Enjoy the locum tenens lifestyle knowing Weatherby is here to support you every step of the way. Call and speak to one of our consultants today for available dates and details. Monday - Friday 8 am - 4:30 pm plus call 18 - 25 patients per clinic shift Both inpatient and outpatient required Light call - beeper based…",5680344434,"['US', 'Missouri', 'Jasper County', 'Joplin']",Adzuna::API::Response::Location,"Joplin, Jasper County",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Weatherby Healthcare,,
28.703052,2026-03-27T10:01:40Z,227158.56,"Locum Physician (MD/DO) - Pediatrics - General/Other in Longwood, FL",-81.338401,227158.56,https://www.adzuna.com/land/ad/5680344458?se=QDibiOcp8RGtR4i3pnY7PQ&utm_medium=api&utm_source=abfa41a4&v=169EC4083AC5536F73F68A050FF4969005069A6F,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MDM0NDQ1OCIsInMiOiJRRGliaU9jcDhSR3RSNGkzcG5ZN1BRIn0.m3MaI676oOAorGE3XGlWvzE8aTLjk6CyKKgcNTq4c88,Adzuna::API::Response::Job,"Doctor of Medicine | Pediatrics - General/Other Location: Longwood, FL Employer: Weatherby Healthcare Pay: Competitive weekly pay (inquire for details) Start Date: ASAP About the Position LocumJobsOnline is working with Weatherby Healthcare to find a qualified Pediatrics MD in Longwood, Florida, 32779! Enjoy the locum tenens lifestyle knowing Weatherby is here to support you every step of the way. Call and speak to one of our consultants today for available dates and details. 8am - 5pm with 1 h…",5680344458,"['US', 'Florida', 'Seminole County', 'Longwood']",Adzuna::API::Response::Location,"Longwood, Seminole County",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,LocumJobsOnline,,
31.084157,2026-03-27T10:01:40Z,172140.55,Locum Physician (MD/DO) - Pediatrics - Critical Care in Louisiana,-91.799763,172140.55,https://www.adzuna.com/land/ad/5680344442?se=QDibiOcp8RGtR4i3pnY7PQ&utm_medium=api&utm_source=abfa41a4&v=88A652258E82BD47207135D4ADA24237691CB9A7,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MDM0NDQ0MiIsInMiOiJRRGliaU9jcDhSR3RSNGkzcG5ZN1BRIn0.DBBILYJzaXpFU78n1w6G_xZrSeFe_3vVSHsAic8SY7k,Adzuna::API::Response::Job,Doctor of Medicine | Pediatrics - Critical Care Location: Louisiana Employer: Weatherby Healthcare Pay: Competitive weekly pay (inquire for details) Start Date: ASAP About the Position LocumJobsNetwork is working with Weatherby Healthcare to find a qualified Peds - Critical Care MD in Louisiana! Interested? Give Weatherby a call today and speak with one of our specialty-specific consultants for available dates and details. Days 7:30am - 5:30pm and nights 5pm - 7:30am 1 - 2 weeks per month ongoi…,5680344442,"['US', 'Louisiana']",Adzuna::API::Response::Location,"Louisiana, US",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,LocumJobsNetwork,,
43.08332,2026-03-27T10:01:40Z,180243.53,"Locum Physician (MD/DO) - Surgery - Vascular in Madison, WI",-89.372477,180243.53,https://www.adzuna.com/land/ad/5680344463?se=QDibiOcp8RGtR4i3pnY7PQ&utm_medium=api&utm_source=abfa41a4&v=C43C8A95593598C51CDF75A1A2DD2EDB4298327C,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUURpYmlPY3A4Ukd0UjRpM3BuWTdQUSIsImkiOiI1NjgwMzQ0NDYzIn0.XEeNutIglTS3BoZAUhF1BSx_95MMX0Xtyc_VTzCGuYU,Adzuna::API::Response::Job,"Doctor of Medicine | Surgery - Vascular Location: Madison, WI Employer: Weatherby Healthcare Pay: Competitive weekly pay (inquire for details) Start Date: ASAP About the Position LocumJobsNetwork is working with Weatherby Healthcare to find a qualified Vascular Surgery MD in Madison, Wisconsin, 53715! Enjoy the locum tenens lifestyle knowing Weatherby is here to support you every step of the way. Call and speak to one of our consultants today for available dates and details. 7am start times wit…",5680344463,"['US', 'Wisconsin', 'Dane County', 'Madison']",Adzuna::API::Response::Location,"Madison, Dane County",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,LocumJobsNetwork,,
36.132089,2026-03-27T10:01:40Z,198111.0,"Locum Physician (MD/DO) - Dermatology in Butner, NC",-78.756671,198111.0,https://www.adzuna.com/land/ad/5680344439?se=QDibiOcp8RGtR4i3pnY7PQ&utm_medium=api&utm_source=abfa41a4&v=687F8903ED1DF7AD7107ACB32F03527622E262D3,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MDM0NDQzOSIsInMiOiJRRGliaU9jcDhSR3RSNGkzcG5ZN1BRIn0.vAmYjcVH8qmHUncXkgq5rVWERfEZnHDQrFfETc6jseI,Adzuna::API::Response::Job,"Doctor of Medicine | Dermatology Location: Butner, NC Employer: Weatherby Healthcare Pay: Competitive weekly pay (inquire for details) Start Date: ASAP About the Position LocumJobsOnline is working with Weatherby Healthcare to find a qualified Dermatology MD in Butner, North Carolina, 27509! If you are seeking a new opportunity or would simply like to learn more about locum tenens, give Weatherby a call today for details. 4 days per month, 7am - 4pm 10 - 15 patients per day Prison facility Gene…",5680344439,"['US', 'North Carolina', 'Graham County', 'Butner']",Adzuna::API::Response::Location,"Butner, Graham County",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,LocumJobsOnline,,
40.52062,2026-03-27T10:01:40Z,122943.07,"Locum Physician (MD/DO) - Obstetrics and Gynecology in Dover, OH",-81.474005,122943.07,https://www.adzuna.com/land/ad/5680344462?se=QDibiOcp8RGtR4i3pnY7PQ&utm_medium=api&utm_source=abfa41a4&v=089E4097813970C639834E75A28D7B453DDB4384,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUURpYmlPY3A4Ukd0UjRpM3BuWTdQUSIsImkiOiI1NjgwMzQ0NDYyIn0.FS5gynSzTugPjViUlN9BiAA39UfHQI9SbhaEqOPIHaU,Adzuna::API::Response::Job,"Doctor of Medicine | Obstetrics and Gynecology Location: Dover, OH Employer: Weatherby Healthcare Pay: Competitive weekly pay (inquire for details) Start Date: ASAP About the Position LocumJobsNetwork is working with Weatherby Healthcare to find a qualified Obstetrics and Gynecology MD in Dover, Ohio, 44622! Enjoy the locum tenens lifestyle knowing Weatherby is here to support you every step of the way. Call and speak to one of our consultants today for available dates and details. Mix of weekd…",5680344462,"['US', 'Ohio', 'Tuscarawas County', 'Dover']",Adzuna::API::Response::Location,"Dover, Tuscarawas County",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,LocumJobsNetwork,,
28.698885,2026-03-27T10:01:40Z,151397.17,"Locum Physician (MD/DO) - Pediatrics - General/Other in Winter Springs, FL",-81.308123,151397.17,https://www.adzuna.com/land/ad/5680344447?se=QDibiOcp8RGtR4i3pnY7PQ&utm_medium=api&utm_source=abfa41a4&v=2D572996B0C1EEAB9DE2A233F90610258330042B,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUURpYmlPY3A4Ukd0UjRpM3BuWTdQUSIsImkiOiI1NjgwMzQ0NDQ3In0.xCa3WrXcfBeLlv5Vwm8B19u6QL-ZHH38xAethgPoDc4,Adzuna::API::Response::Job,"Doctor of Medicine | Pediatrics - General/Other Location: Winter Springs, FL Employer: Weatherby Healthcare Pay: Competitive weekly pay (inquire for details) Start Date: ASAP About the Position Enjoy the locum tenens lifestyle knowing Weatherby is here to support you every step of the way. Call and speak to one of our consultants today for available dates and details. 8am - 5pm with 1 hour unpaid lunch 3.5 - 4 patients per hour expected Three clinic locations in close proximity Sick and well vi…",5680344447,"['US', 'Florida', 'Seminole County', 'Winter Springs']",Adzuna::API::Response::Location,"Winter Springs, Seminole County",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Weatherby Healthcare,,
40.52062,2026-03-27T10:01:40Z,118763.43,"Locum Physician (MD/DO) - Obstetrics and Gynecology in Dover, OH",-81.474005,118763.43,https://www.adzuna.com/land/ad/5680344452?se=QDibiOcp8RGtR4i3pnY7PQ&utm_medium=api&utm_source=abfa41a4&v=6D8CBE6715DC8F47E7422FB9EACB262CDA8843B9,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUURpYmlPY3A4Ukd0UjRpM3BuWTdQUSIsImkiOiI1NjgwMzQ0NDUyIn0.GzsiD-bqMep4Fs3KVJh6XgK9kfpTpOlDFwr8n1Qv3aQ,Adzuna::API::Response::Job,"Doctor of Medicine | Obstetrics and Gynecology Location: Dover, OH Employer: Weatherby Healthcare Pay: Competitive weekly pay (inquire for details) Start Date: ASAP About the Position Enjoy the locum tenens lifestyle knowing Weatherby is here to support you every step of the way. Call and speak to one of our consultants today for available dates and details. Mix of weekdays and weekends with hotel pager call 18 - 22 patients per day in clinic 30 - 35 deliveries per month Outpatient and inpatien…",5680344452,"['US', 'Ohio', 'Tuscarawas County', 'Dover']",Adzuna::API::Response::Location,"Dover, Tuscarawas County",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Weatherby Healthcare,,
25.756014,2026-03-27T10:01:40Z,240640.61,"Locum Physician (MD/DO) - Radiology - General/Other in Miami, FL",-80.134484,240640.61,https://www.adzuna.com/land/ad/5680344456?se=FkmViecp8RGbNbAAjXZl8g&utm_medium=api&utm_source=abfa41a4&v=A0DFA448B8F557716B647696E5BBDB49699A4D2E,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MDM0NDQ1NiIsInMiOiJGa21WaWVjcDhSR2JOYkFBalhabDhnIn0.y44qFwxJS9LTRXgeWutZmOkA6242xGsgIWUEGJP7n-A,Adzuna::API::Response::Job,"Doctor of Medicine | Radiology - General/Other Location: Miami, FL Employer: Weatherby Healthcare Pay: Competitive weekly pay (inquire for details) Start Date: ASAP About the Position LocumJobsOnline is working with Weatherby Healthcare to find a qualified Radiology MD in Miami, Florida, 33155! Interested? Give Weatherby a call today and speak with one of our specialty-specific consultants for available dates and details. Monday - Friday 8 am - 5 pm onsite with weekend call Pediatric radiology …",5680344456,"['US', 'Florida', 'Miami-Dade County', 'Miami']",Adzuna::API::Response::Location,"Miami, Miami-Dade County",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,LocumJobsOnline,,
31.084157,2026-03-27T10:01:40Z,170953.47,Locum Physician (MD/DO) - Pediatrics - Critical Care in Louisiana,-91.799763,170953.47,https://www.adzuna.com/land/ad/5680344451?se=FkmViecp8RGbNbAAjXZl8g&utm_medium=api&utm_source=abfa41a4&v=567E681F7007C9512FA11AC9C626B3A00002AD96,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRmttVmllY3A4UkdiTmJBQWpYWmw4ZyIsImkiOiI1NjgwMzQ0NDUxIn0.lJsGmZqSSDfHXERpXfwYLnx_KpztVVJsGr6EbD8Z3y0,Adzuna::API::Response::Job,Doctor of Medicine | Pediatrics - Critical Care Location: Louisiana Employer: Weatherby Healthcare Pay: Competitive weekly pay (inquire for details) Start Date: ASAP About the Position LocumJobsNetwork is working with Weatherby Healthcare to find a qualified Peds - Critical Care MD in Louisiana! Interested? Give Weatherby a call today and speak with one of our specialty-specific consultants for available dates and details. Days 7:30am - 5:30pm and nights 5pm - 7:30am 1 - 2 weeks per month ongoi…,5680344451,"['US', 'Louisiana']",Adzuna::API::Response::Location,"Louisiana, US",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,LocumJobsNetwork,,
28.703052,2026-03-27T10:01:40Z,171471.55,"Locum Physician (MD/DO) - Pediatrics - General/Other in Longwood, FL",-81.338401,171471.55,https://www.adzuna.com/land/ad/5680344449?se=FkmViecp8RGbNbAAjXZl8g&utm_medium=api&utm_source=abfa41a4&v=6E883F12FF1889FEFD591BB256EAC52CAA3B8E16,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MDM0NDQ0OSIsInMiOiJGa21WaWVjcDhSR2JOYkFBalhabDhnIn0.HIkG5xrWh1rFk8-xdtcMD-By1DAOZjpXXv0oxU7NCUg,Adzuna::API::Response::Job,"Doctor of Medicine | Pediatrics - General/Other Location: Longwood, FL Employer: Weatherby Healthcare Pay: Competitive weekly pay (inquire for details) Start Date: ASAP About the Position LocumJobsNetwork is working with Weatherby Healthcare to find a qualified Pediatrics MD in Longwood, Florida, 32779! Enjoy the locum tenens lifestyle knowing Weatherby is here to support you every step of the way. Call and speak to one of our consultants today for available dates and details. 8am - 5pm with 1 …",5680344449,"['US', 'Florida', 'Seminole County', 'Longwood']",Adzuna::API::Response::Location,"Longwood, Seminole County",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,LocumJobsNetwork,,
25.756014,2026-03-27T10:01:40Z,180679.62,"Locum Physician (MD/DO) - Radiology - General/Other in Miami, FL",-80.134484,180679.62,https://www.adzuna.com/land/ad/5680344437?se=FkmViecp8RGbNbAAjXZl8g&utm_medium=api&utm_source=abfa41a4&v=A2AAB211438290FD2DC4407CF00CA86A82AB965F,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MDM0NDQzNyIsInMiOiJGa21WaWVjcDhSR2JOYkFBalhabDhnIn0.hIAY4zKnDObi55xXbgCcdSDPkRQgQpONXS9spSVLivY,Adzuna::API::Response::Job,"Doctor of Medicine | Radiology - General/Other Location: Miami, FL Employer: Weatherby Healthcare Pay: Competitive weekly pay (inquire for details) Start Date: ASAP About the Position Interested? Give Weatherby a call today and speak with one of our specialty-specific consultants for available dates and details. Monday - Friday 8 am - 5 pm onsite with weekend call Pediatric radiology CAQ required Evening call preferred 6 - 12 month commitment No interventional radiology required Hospital privil…",5680344437,"['US', 'Florida', 'Miami-Dade County', 'Miami']",Adzuna::API::Response::Location,"Miami, Miami-Dade County",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Weatherby Healthcare,,
39.15887,2026-03-27T10:01:40Z,230053.56,"Locum Physician (MD/DO) - Anesthesiology - General/Other in Fruita, CO",-108.728988,230053.56,https://www.adzuna.com/land/ad/5680344464?se=FkmViecp8RGbNbAAjXZl8g&utm_medium=api&utm_source=abfa41a4&v=44C14CF8B3CBA616BC851B5DEB0D36D66B81C06D,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRmttVmllY3A4UkdiTmJBQWpYWmw4ZyIsImkiOiI1NjgwMzQ0NDY0In0.MBXSI3U4YFbULLAaVXBeuqpLn6X2V2PaEQJ6zSGAUBw,Adzuna::API::Response::Job,"Doctor of Medicine | Anesthesiology - General/Other Location: Fruita, CO Employer: Weatherby Healthcare Pay: Competitive weekly pay (inquire for details) Start Date: ASAP About the Position Weatherby can help you build a custom career plan, with multiple positions available for you today. Call us for specific details on your future job today. M-F, 7:30am - 4pm schedule with no call requirements General, ortho, podiatry, pain, GI, GYN, pediatrics, bariatrics Regional blocks and MAC experience re…",5680344464,"['US', 'Colorado', 'Mesa County', 'Fruita']",Adzuna::API::Response::Location,"Fruita, Mesa County",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Weatherby Healthcare,,
43.08332,2026-03-27T10:01:40Z,160982.19,"Locum Physician (MD/DO) - Surgery - Vascular in Madison, WI",-89.372477,160982.19,https://www.adzuna.com/land/ad/5680344446?se=FkmViecp8RGbNbAAjXZl8g&utm_medium=api&utm_source=abfa41a4&v=4F1E0B6C70E7B5BF3F7B1E9CDC474FF3EA5F2049,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MDM0NDQ0NiIsInMiOiJGa21WaWVjcDhSR2JOYkFBalhabDhnIn0.8dQFAwL--3qzuuuxqqBCh2pH_O8PhB7A4TDEtcnuY_c,Adzuna::API::Response::Job,"Doctor of Medicine | Surgery - Vascular Location: Madison, WI Employer: Weatherby Healthcare Pay: Competitive weekly pay (inquire for details) Start Date: ASAP About the Position Enjoy the locum tenens lifestyle knowing Weatherby is here to support you every step of the way. Call and speak to one of our consultants today for available dates and details. 7am start times with orientation provided 2 cases per day, up to 80 cases per month CT surgery required, not vascular procedures Board certific…",5680344446,"['US', 'Wisconsin', 'Dane County', 'Madison']",Adzuna::API::Response::Location,"Madison, Dane County",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Weatherby Healthcare,,
37.119351,2026-03-27T10:01:40Z,119013.55,"Locum Physician (MD/DO) - Hematology and Oncology in Joplin, MO",-94.496787,119013.55,https://www.adzuna.com/land/ad/5680344448?se=FkmViecp8RGbNbAAjXZl8g&utm_medium=api&utm_source=abfa41a4&v=D32AC7DA75440A4415D51DC593EA9263080FC6FB,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRmttVmllY3A4UkdiTmJBQWpYWmw4ZyIsImkiOiI1NjgwMzQ0NDQ4In0.d97COAmGAKTD2lDMumfAEQB20tI5ylTppDSh5h1ab5k,Adzuna::API::Response::Job,"Doctor of Medicine | Hematology and Oncology Location: Joplin, MO Employer: Weatherby Healthcare Pay: Competitive weekly pay (inquire for details) Start Date: ASAP About the Position LocumJobsNetwork is working with Weatherby Healthcare to find a qualified Hematology and Oncology MD in Joplin, Missouri, 64804! Enjoy the locum tenens lifestyle knowing Weatherby is here to support you every step of the way. Call and speak to one of our consultants today for available dates and details. Monday - F…",5680344448,"['US', 'Missouri', 'Jasper County', 'Joplin']",Adzuna::API::Response::Location,"Joplin, Jasper County",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,LocumJobsNetwork,,
38.879178,2026-03-27T10:01:40Z,152849.22,"Locum Physician (MD/DO) - Surgery - General/Other in Hays, KS",-99.32677,152849.22,https://www.adzuna.com/land/ad/5680344443?se=FkmViecp8RGbNbAAjXZl8g&utm_medium=api&utm_source=abfa41a4&v=E3B631C95B3F7516B6DCAB5EA36A8A3D44EDCE8F,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MDM0NDQ0MyIsInMiOiJGa21WaWVjcDhSR2JOYkFBalhabDhnIn0.40MSUmmrC618o4KYFP5VvNVhB7YUmokAvLNcuRQwr2U,Adzuna::API::Response::Job,"Doctor of Medicine | Surgery - General/Other Location: Hays, KS Employer: Weatherby Healthcare Pay: Competitive weekly pay (inquire for details) Start Date: ASAP About the Position LocumJobsNetwork is working with Weatherby Healthcare to find a qualified General Surgery MD in Hays, Kansas, 67601! Weatherby can help you build a custom career plan, with multiple positions available for you today. Call us for specific details on your future job today. 2 weeks on / 2 weeks off schedule 1 clinic day…",5680344443,"['US', 'Kansas', 'Ellis County', 'Hays']",Adzuna::API::Response::Location,"Hays, Ellis County",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,LocumJobsNetwork,,
39.15887,2026-03-27T10:01:40Z,340270.56,"Locum Physician (MD/DO) - Anesthesiology - General/Other in Fruita, CO",-108.728988,340270.56,https://www.adzuna.com/land/ad/5680344433?se=FkmViecp8RGbNbAAjXZl8g&utm_medium=api&utm_source=abfa41a4&v=1F8F0A9F0E8E4E0900DF262736444FFF27B8BA4B,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MDM0NDQzMyIsInMiOiJGa21WaWVjcDhSR2JOYkFBalhabDhnIn0.BajITxFew-UDAZz6R4aQMAHPzQYFujc07LMZqNWE0Q4,Adzuna::API::Response::Job,"Doctor of Medicine | Anesthesiology - General/Other Location: Fruita, CO Employer: Weatherby Healthcare Pay: Competitive weekly pay (inquire for details) Start Date: ASAP About the Position LocumJobsOnline is working with Weatherby Healthcare to find a qualified Anesthesiology MD in Fruita, Colorado, 81521! Weatherby can help you build a custom career plan, with multiple positions available for you today. Call us for specific details on your future job today. M-F, 7:30am - 4pm schedule with no …",5680344433,"['US', 'Colorado', 'Mesa County', 'Fruita']",Adzuna::API::Response::Location,"Fruita, Mesa County",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,LocumJobsOnline,,
