redirect_url,__CLASS__,salary_min,title,id,salary_is_predicted,description,latitude,adref,longitude,created,salary_max,category.tag,category.__CLASS__,category.label,company.display_name,company.__CLASS__,location.display_name,location.__CLASS__,location.area,contract_time,contract_type
https://www.adzuna.com/land/ad/5782250595?se=skD5xpl08RG2jLGQagABMA&utm_medium=api&utm_source=abfa41a4&v=959515A71E9023BAFD1B87899A5B1C4231F33B19,Adzuna::API::Response::Job,72665.05,Clinical Nurse Coordinator Trauma Surgical ICU,5782250595,1,"Hourly Wage Estimate: $51.46 - $77.20 / hour Learn more about the benefits offered for this job. The estimate displayed represents the typical wage range of candidates hired. Factors that may be used to determine your actual salary may include your specific skills, how many years of experience you have and comparison to other employees already in this role. The typical candidate is hired below midpoint of the range. Shift: Full Time Nights, Rotating Weekends Introduction Do you want to join an …",36.134785,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MjI1MDU5NSIsInMiOiJza0Q1eHBsMDhSRzJqTEdRYWdBQk1BIn0.iiSDqcBaOi6o4a6gDwvXbMny2Aa7KqkQu6vsUquL5ZI,-115.148617,2026-06-30T11:11:02Z,72665.05,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Sunrise Hospital and Medical Center,Adzuna::API::Response::Company,"Winchester, Clark County",Adzuna::API::Response::Location,"['US', 'Nevada', 'Clark County', 'Winchester']",,
https://www.adzuna.com/land/ad/5782250590?se=skD5xpl08RG2jLGQagABMA&utm_medium=api&utm_source=abfa41a4&v=733FC818D27F867ECC1215FC596719D9AE1F6884,Adzuna::API::Response::Job,0.0,"Travel RN Case Manager - $2,406 per week",5782250590,0,"Medical Talent is seeking a travel nurse RN Acute Care Case Management for a travel nursing job in Portsmouth, New Hampshire. Job Description & Requirements Specialty: Acute Care Case Management Discipline: RN Start Date: 07/13/2026 Duration: 13 weeks 40 hours per week Shift: 8 hours, days Employment Type: Travel Join the Medical Talent Team! Join our dynamic team and embark on a rewarding journey with us! We are Joint Commission certified and known for our commitment to excellence and ethical …",43.071755,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MjI1MDU5MCIsInMiOiJza0Q1eHBsMDhSRzJqTEdRYWdBQk1BIn0.i0ygl4cAfW9L8hEtAtvAN1czdL5goN7r_WBhfliPNUU,-70.762553,2026-06-30T11:11:01Z,125112.0,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Medical Talent,Adzuna::API::Response::Company,"Portsmouth, Rockingham County",Adzuna::API::Response::Location,"['US', 'New Hampshire', 'Rockingham County', 'Portsmouth']",,
https://www.adzuna.com/land/ad/5782250589?se=skD5xpl08RG2jLGQagABMA&utm_medium=api&utm_source=abfa41a4&v=D0F4C0AC9BB2DE20B1E5DC3ACFAF80801F7512D6,Adzuna::API::Response::Job,0.0,"Travel CVICU Registered Nurse - $2,348 per week",5782250589,0,"Wellspring Nurse Source is seeking a travel nurse RN CVICU for a travel nursing job in Towson, Maryland. Job Description & Requirements Specialty: CVICU Discipline: RN Start Date: 07/20/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Wellspring Nurse Source Job ID 37382825. Pay package is based on 12 hour shifts and 36.0 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: RN CVICU About Wellspring Nu…",39.399999,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MjI1MDU4OSIsInMiOiJza0Q1eHBsMDhSRzJqTEdRYWdBQk1BIn0.pB4H1LckrBTMN4oi-Elb8mdOlaxV6GIL5mWDxRUutjc,-76.585786,2026-06-30T11:11:01Z,122096.0,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Wellspring Nurse Source,Adzuna::API::Response::Company,"Eudowood, Baltimore County",Adzuna::API::Response::Location,"['US', 'Maryland', 'Baltimore County', 'Eudowood']",,
https://www.adzuna.com/land/ad/5782250583?se=skD5xpl08RG2jLGQagABMA&utm_medium=api&utm_source=abfa41a4&v=F44F927798F3B9788E46255383375DFDFB2F0B94,Adzuna::API::Response::Job,0.0,"Travel RN - Med/Surg Telemetry Stroke Unit - $2,294 per week",5782250583,0,"PRN Healthcare is seeking a travel nurse RN Med Surg / Telemetry for a travel nursing job in Pueblo, Colorado. Job Description & Requirements Specialty: Med Surg / Telemetry Discipline: RN Start Date: 07/20/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel PRN Healthcare Job ID 1555257. Pay package is based on 12 hour shifts and 36 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: MS/Tele RN About PR…",38.231366,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic2tENXhwbDA4UkcyakxHUWFnQUJNQSIsImkiOiI1NzgyMjUwNTgzIn0.EvZbAs3H8sPWuQABKD0OozRhmtXP-9OjjUDEZUoNuN4,-104.636987,2026-06-30T11:11:01Z,119288.0,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,PRN Healthcare,Adzuna::API::Response::Company,"Bessemer, Pueblo County",Adzuna::API::Response::Location,"['US', 'Colorado', 'Pueblo County', 'Bessemer']",,
https://www.adzuna.com/land/ad/5782250591?se=skD5xpl08RG2jLGQagABMA&utm_medium=api&utm_source=abfa41a4&v=DF16111F1AD0E3A50E97344D8758A60540A3D2DF,Adzuna::API::Response::Job,0.0,"Travel PACU RN - $2,344 per week",5782250591,0,"GLC On-The-Go is seeking a travel nurse RN PACU - Post Anesthesia Care for a travel nursing job in Fort Mohave, Arizona. Job Description & Requirements Specialty: PACU - Post Anesthesia Care Discipline: RN Start Date: ASAP Duration: 13 weeks 40 hours per week Shift: 8 hours Employment Type: Travel GLC is hiring: RN PACU - Fort Mohave, AZ - 13-week contract GLC – Named Best Nurse Agency 2024–2025 We connect nurses, nursing professionals, and allied health professionals like you to contracts that…",35.00166,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic2tENXhwbDA4UkcyakxHUWFnQUJNQSIsImkiOiI1NzgyMjUwNTkxIn0.I470z2z5JsTYNXwK2NxalXbe9GKv5NIHvu97usZG1oM,-114.56306,2026-06-30T11:11:01Z,121888.0,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,GLC On-The-Go,Adzuna::API::Response::Company,"Bullhead, Mohave County",Adzuna::API::Response::Location,"['US', 'Arizona', 'Mohave County', 'Bullhead']",,
https://www.adzuna.com/land/ad/5782250585?se=skD5xpl08RG2jLGQagABMA&utm_medium=api&utm_source=abfa41a4&v=EA75CFA7013016D743138C41C89740CDE7197A5E,Adzuna::API::Response::Job,0.0,Local Contract Registered Respiratory Therapist (RRT) - $46 per hour,5782250585,0,"Stability Healthcare is seeking a local contract Registered Respiratory Therapist for a local contract job in New Orleans, Louisiana. Job Description & Requirements Specialty: Registered Respiratory Therapist Discipline: Allied Health Professional Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Local Contract Stability Healthcare is looking for a Registered Respiratory Therapist Allied contract position in New Orleans, LA. Responsible for monitoring and treating pati…",29.95056,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic2tENXhwbDA4UkcyakxHUWFnQUJNQSIsImkiOiI1NzgyMjUwNTg1In0.h1YRtdj8brlTqi4zMtKKvQEgNYzB1aW-BWxlWVULB_c,-90.20634,2026-06-30T11:11:01Z,95680.0,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Stability Healthcare,Adzuna::API::Response::Company,"Harahan, Jefferson Parish",Adzuna::API::Response::Location,"['US', 'Louisiana', 'Jefferson Parish', 'Harahan']",,
https://www.adzuna.com/land/ad/5782250581?se=skD5xpl08RG2jLGQagABMA&utm_medium=api&utm_source=abfa41a4&v=AB395404479C35BD8E766C649DC0BA250761FE22,Adzuna::API::Response::Job,0.0,"Travel Nurse RN - OR - Operating Room - $2,325 per week",5782250581,0,"Trustaff is seeking a travel nurse RN OR - Operating Room for a travel nursing job in Santa Monica, California. Job Description & Requirements Specialty: OR - Operating Room Discipline: RN Start Date: 07/27/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Travel As an Operating Room Nurse, or OR RN, you'll be responsible for patient care in the preoperative, intraoperative, and postoperative phases of a patient's surgical experience. OR RN job duties include pati…",34.03135,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MjI1MDU4MSIsInMiOiJza0Q1eHBsMDhSRzJqTEdRYWdBQk1BIn0.Q20dlOXvKru8YEk1V5sqjVxf-JftLUF52QK3p3l48qY,-118.488451,2026-06-30T11:11:00Z,120900.0,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Trustaff,Adzuna::API::Response::Company,"Fairmont, Los Angeles County",Adzuna::API::Response::Location,"['US', 'California', 'Los Angeles County', 'Fairmont']",,
https://www.adzuna.com/land/ad/5782250579?se=skD5xpl08RG2jLGQagABMA&utm_medium=api&utm_source=abfa41a4&v=872276AE23F5454AFB12B0627730B217E0822BAB,Adzuna::API::Response::Job,0.0,"Travel Physical Therapist – Inpatient/Outpatient - $2,306 per week",5782250579,0,"Medical Talent is seeking a travel Physical Therapist for a travel job in Caldwell, Texas. Job Description & Requirements Specialty: Physical Therapist Discipline: Therapy Start Date: 07/20/2026 Duration: 12 weeks 40 hours per week Shift: 8 hours, days Employment Type: Travel Join the Medical Talent Team! Join our dynamic team and embark on a rewarding journey with us! We are Joint Commission certified and known for our commitment to excellence and ethical practices in the industry. Offering so…",30.522216,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MjI1MDU3OSIsInMiOiJza0Q1eHBsMDhSRzJqTEdRYWdBQk1BIn0.9zwFTO2MvfyOzFsrkftkpadREtkLavab8QT5C-6Ocd0,-96.687857,2026-06-30T11:11:00Z,119912.0,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Medical Talent,Adzuna::API::Response::Company,"Caldwell, Burnet County",Adzuna::API::Response::Location,"['US', 'Texas', 'Burnet County', 'Caldwell']",,
https://www.adzuna.com/land/ad/5782250575?se=skD5xpl08RG2jLGQagABMA&utm_medium=api&utm_source=abfa41a4&v=B818B09ABA4A1FA5A17AFA0D3AB1127AAD3D3D68,Adzuna::API::Response::Job,98000.0,Registered Nurse,5782250575,0,"UCHealth is seeking a compassionate Registered Nurse to join our Healthcare & Medical Services team. In this role, you will deliver patient-centered care across diverse populations, performing assessments, administering medications, and coordinating treatments within a collaborative, multidisciplinary environment. You’ll use evidence-based practice, maintain accurate documentation, and support quality and safety initiatives. UCHealth offers competitive benefits, ongoing training, and clear path…",38.325665,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MjI1MDU3NSIsInMiOiJza0Q1eHBsMDhSRzJqTEdRYWdBQk1BIn0.U_8GrmJAhSf5Yx1Sy69ucPIUc0oXxvw-v4NaTI8TJD0,-104.625725,2026-06-30T11:10:58Z,118000.0,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,UCHealth,Adzuna::API::Response::Company,"Belle Plain, Pueblo County",Adzuna::API::Response::Location,"['US', 'Colorado', 'Pueblo County', 'Belle Plain']",,
https://www.adzuna.com/land/ad/5782250549?se=skD5xpl08RG2jLGQagABMA&utm_medium=api&utm_source=abfa41a4&v=65C2EE956766E7514692DF085E15A995F3EA1B87,Adzuna::API::Response::Job,73000.0,Occupational Therapist,5782250549,0,"Join Encompass Health Corporation, a leader in facility-based and home-based patient care, as a dedicated Occupational Therapist. In this role, you will be a crucial part of our mission to provide comprehensive rehabilitation and home health services. Utilizing a holistic approach, you will help patients regain independence through a variety of therapeutic techniques adapted to individual needs. This position offers the opportunity to work within our network of inpatient rehabilitation hospital…",33.942455,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic2tENXhwbDA4UkcyakxHUWFnQUJNQSIsImkiOiI1NzgyMjUwNTQ5In0.3GEY1kNpn6jUxzWBRVUDvblvYknZLpsmSvCeAGv8EZQ,-80.849068,2026-06-30T11:10:49Z,92000.0,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Encompass Health,Adzuna::API::Response::Company,"Horrel Hill, Richland County",Adzuna::API::Response::Location,"['US', 'South Carolina', 'Richland County', 'Horrel Hill']",,
https://www.adzuna.com/land/ad/5782250515?se=skD5xpl08RG2jLGQagABMA&utm_medium=api&utm_source=abfa41a4&v=FA1A758A35833F0AE6F2874F069F84B8AB8E8C9B,Adzuna::API::Response::Job,73000.0,Occupational Therapist,5782250515,0,"Join Encompass Health Corporation, a leader in facility-based and home-based patient care, as a dedicated Occupational Therapist. In this role, you will be a crucial part of our mission to provide comprehensive rehabilitation and home health services. Utilizing a holistic approach, you will help patients regain independence through a variety of therapeutic techniques adapted to individual needs. This position offers the opportunity to work within our network of inpatient rehabilitation hospital…",34.119024,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic2tENXhwbDA4UkcyakxHUWFnQUJNQSIsImkiOiI1NzgyMjUwNTE1In0.PFj7FaQtSQydf7BoqQgmRvqafLBNKCT10ahpzzqq9X0,-81.196177,2026-06-30T11:10:46Z,92000.0,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Encompass Health,Adzuna::API::Response::Company,"Irmo, Richland County",Adzuna::API::Response::Location,"['US', 'South Carolina', 'Richland County', 'Irmo']",,
https://www.adzuna.com/land/ad/5782250513?se=skD5xpl08RG2jLGQagABMA&utm_medium=api&utm_source=abfa41a4&v=740BC86CFD4BB85E7A90D7B909BA67DE1C6801F6,Adzuna::API::Response::Job,73000.0,Occupational Therapist,5782250513,0,"Join Encompass Health Corporation, a leader in facility-based and home-based patient care, as a dedicated Occupational Therapist. In this role, you will be a crucial part of our mission to provide comprehensive rehabilitation and home health services. Utilizing a holistic approach, you will help patients regain independence through a variety of therapeutic techniques adapted to individual needs. This position offers the opportunity to work within our network of inpatient rehabilitation hospital…",34.30835,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MjI1MDUxMyIsInMiOiJza0Q1eHBsMDhSRzJqTEdRYWdBQk1BIn0.4m0nXy7r3i4OufkBzI25mDcTtY8prD74P9hkjITMORU,-81.42983,2026-06-30T11:10:45Z,92000.0,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Encompass Health,Adzuna::API::Response::Company,"Pomaria, Newberry County",Adzuna::API::Response::Location,"['US', 'South Carolina', 'Newberry County', 'Pomaria']",,
https://www.adzuna.com/land/ad/5782250466?se=skD5xpl08RG2jLGQagABMA&utm_medium=api&utm_source=abfa41a4&v=79312575C6B903843F1691F0F73A340EA2C12F31,Adzuna::API::Response::Job,59500.0,Dietitian,5782250466,0,"Encompass Health Corporation, a leader in integrated healthcare services, is seeking a dedicated Dietitian to join our team of professionals. Our facilities, spanning from inpatient rehabilitation hospitals to home health agencies, focus on providing the highest standard of patient-centered care. As a dietitian with Encompass Health, you will have the unique opportunity to impact lives both within facility-based settings and in patient homes, ensuring nutritional care that supports recovery and…",39.740692,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MjI1MDQ2NiIsInMiOiJza0Q1eHBsMDhSRzJqTEdRYWdBQk1BIn0.7LJ4YixJQmdA0s46Sx5US3vslZJe06x7TerPI7S9n_s,-76.683501,2026-06-30T11:10:40Z,72000.0,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Encompass Health,Adzuna::API::Response::Company,"New Freedom, York County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'York County', 'New Freedom']",,
https://www.adzuna.com/land/ad/5782250462?se=skD5xpl08RG2jLGQagABMA&utm_medium=api&utm_source=abfa41a4&v=84C840F85CBD56F40E7BF633123C6A5B274DA41B,Adzuna::API::Response::Job,63388.72,Sales Consultant,5782250462,1,"*Must have at least 1 year of large ticket / high value product sales experience to be considered. Mattress Warehouse is growing! About us: At Mattress Warehouse , we empower our associates to shape their careers and make a meaningful impact every day. As one of the largest and fastest-growing bedding retailers in the United States, we're dedicated to improving lives through quality sleep. We offer quality products and exceptional service to our customers while supporting the communities we ser…",41.007956,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic2tENXhwbDA4UkcyakxHUWFnQUJNQSIsImkiOiI1NzgyMjUwNDYyIn0.7fjSRMg-P5MvcaKnl_EHbmGmx94ywIlt8giNvd7xGJk,-76.447617,2026-06-30T11:10:37Z,63388.72,retail-jobs,Adzuna::API::Response::Category,Retail Jobs,Mattress Warehouse,Adzuna::API::Response::Company,"Halls, Lycoming County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Lycoming County', 'Halls']",,
https://www.adzuna.com/land/ad/5782250459?se=skD5xpl08RG2jLGQagABMA&utm_medium=api&utm_source=abfa41a4&v=601636C21A91D31E75ADC9B582384744597E067F,Adzuna::API::Response::Job,56684.24,Retail Sales Associate,5782250459,1,"*Must have at least 1 year of large ticket / high value product sales experience to be considered. Mattress Warehouse is growing! About us: At Mattress Warehouse , we empower our associates to shape their careers and make a meaningful impact every day. As one of the largest and fastest-growing bedding retailers in the United States, we're dedicated to improving lives through quality sleep. We offer quality products and exceptional service to our customers while supporting the communities we ser…",41.007956,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MjI1MDQ1OSIsInMiOiJza0Q1eHBsMDhSRzJqTEdRYWdBQk1BIn0.s7Qsz0PcD1XXKT8xZJzHqxLvirSz6_Y03KomyqSv1ko,-76.447617,2026-06-30T11:10:33Z,56684.24,retail-jobs,Adzuna::API::Response::Category,Retail Jobs,Mattress Warehouse,Adzuna::API::Response::Company,"Halls, Lycoming County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Lycoming County', 'Halls']",,
https://www.adzuna.com/land/ad/5782250450?se=skD5xpl08RG2jLGQagABMA&utm_medium=api&utm_source=abfa41a4&v=61C18FD1B3A6656F808C5769BF4E2843C1919860,Adzuna::API::Response::Job,59500.0,Dietitian,5782250450,0,"Encompass Health Corporation, a leader in integrated healthcare services, is seeking a dedicated Dietitian to join our team of professionals. Our facilities, spanning from inpatient rehabilitation hospitals to home health agencies, focus on providing the highest standard of patient-centered care. As a dietitian with Encompass Health, you will have the unique opportunity to impact lives both within facility-based settings and in patient homes, ensuring nutritional care that supports recovery and…",40.30128,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MjI1MDQ1MCIsInMiOiJza0Q1eHBsMDhSRzJqTEdRYWdBQk1BIn0.jrSxibrCxIt8MyD_eI59h8KP5A4WW66PTJ-2IjUjDmk,-76.79994,2026-06-30T11:10:28Z,72000.0,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Encompass Health,Adzuna::API::Response::Company,"Lower Paxton, Dauphin County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Dauphin County', 'Lower Paxton']",,
https://www.adzuna.com/land/ad/5782250417?se=skD5xpl08RG2jLGQagABMA&utm_medium=api&utm_source=abfa41a4&v=7038517931A447BEEB1827FE6D82741D74DB22F3,Adzuna::API::Response::Job,85000.0,Physical Therapist,5782250417,0,"Encompass Health is seeking a dedicated Physical Therapist to join our Healthcare & Medical Services team. In this role, you will deliver high-quality, patient-centered rehabilitation in an inpatient setting, collaborating with an interdisciplinary team to develop and implement individualized treatment plans. You will assess patient needs, restore function, improve mobility, and educate patients and families on continued care. We offer a nurturing, dynamic, and rewarding work environment with c…",40.67556,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MjI1MDQxNyIsInMiOiJza0Q1eHBsMDhSRzJqTEdRYWdBQk1BIn0.77_nLvTyZKZD4gxv5_JRETq8e264C4G5in5w2YV0wEs,-76.23264,2026-06-30T11:10:21Z,100000.0,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Encompass Health,Adzuna::API::Response::Company,"Glenworth, Schuylkill County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Schuylkill County', 'Glenworth']",,
https://www.adzuna.com/land/ad/5782250415?se=skD5xpl08RG2jLGQagABMA&utm_medium=api&utm_source=abfa41a4&v=26FEEA2223868D2B670F1B06426AAAF136DB8D67,Adzuna::API::Response::Job,94000.0,Travel Med Surg RN,5782250415,0,"Titan Medical Group is seeking a Travel Med Surg RN to join our Healthcare & Medical Services team. In this role, you’ll provide high-quality, evidence-based nursing care to diverse medical-surgical patients while adapting quickly to new clinical environments. You’ll collaborate with interdisciplinary teams, support robotic-assisted and advanced surgical care, and uphold rigorous safety and quality standards. Titan Medical fosters innovation, ethical practice, and teamwork, offering a dynamic s…",32.422554,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MjI1MDQxNSIsInMiOiJza0Q1eHBsMDhSRzJqTEdRYWdBQk1BIn0.1pgjenLlyIuLBV5wh15CTdxGQXL0YQID2i2V-b4Tc3s,-104.275373,2026-06-30T11:10:21Z,113000.0,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Titan Medical Group,Adzuna::API::Response::Company,"Carlsbad, Eddy County",Adzuna::API::Response::Location,"['US', 'New Mexico', 'Eddy County', 'Carlsbad']",,
https://www.adzuna.com/land/ad/5782250407?se=skD5xpl08RG2jLGQagABMA&utm_medium=api&utm_source=abfa41a4&v=B23DDEBC43EC04D23AECD054F3F6B5E96E95AE3D,Adzuna::API::Response::Job,62894.94,Resident I Transitional Year,5782250407,1,"Under the supervision of attending physicians, responsibilities include patient care activities within the scope of their clinical privileges commensurate with the level of training, attendance at clinical rounds and seminars, timely completion of medical records, and other responsibilities as assigned or as required of all members of the medical staff. The Resident will adhere to all requirements as defined by the accrediting body of the program (ACGME, AOA, or CPME) and all hospital requireme…",27.282928,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MjI1MDQwNyIsInMiOiJza0Q1eHBsMDhSRzJqTEdRYWdBQk1BIn0.O6TG7CpIPW0vB3eSmMNSurGDVxqKtPRwxMKI_4EraK4,-82.475022,2026-06-30T11:10:17Z,62894.94,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,HCA Florida Sarasota Doctors Hospital,Adzuna::API::Response::Company,"Pinecraft, Sarasota County",Adzuna::API::Response::Location,"['US', 'Florida', 'Sarasota County', 'Pinecraft']",,
https://www.adzuna.com/land/ad/5782250404?se=skD5xpl08RG2jLGQagABMA&utm_medium=api&utm_source=abfa41a4&v=16386328D2DEEA2B59A6EE8BFB25BFC6CB212B25,Adzuna::API::Response::Job,41764.3,New Grad RN,5782250404,1,"At HCA Florida Sarasota Doctors Hospital, you come first. HCA Healthcare has committed up to $300 million in programs to support our incredible team members over the course of three years. Under the supervision of attending physicians, responsibilities include patient care activities within the scope of their clinical privileges commensurate with the level of training, attendance at clinical rounds and seminars, timely completion of medical records, and other responsibilities as assigned or as …",27.282928,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic2tENXhwbDA4UkcyakxHUWFnQUJNQSIsImkiOiI1NzgyMjUwNDA0In0.fYnB_tRnC-qOXDuDDDh_8_O4Fpt5Sk0zwxOQAu3NW6s,-82.475022,2026-06-30T11:10:17Z,41764.3,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,HCA Florida Sarasota Doctors Hospital,Adzuna::API::Response::Company,"Pinecraft, Sarasota County",Adzuna::API::Response::Location,"['US', 'Florida', 'Sarasota County', 'Pinecraft']",,
https://www.adzuna.com/land/ad/5782250406?se=skD5xpl08RG2jLGQagABMA&utm_medium=api&utm_source=abfa41a4&v=8530355ECC6B1812715E03B221E382E8C7096073,Adzuna::API::Response::Job,39715.61,New Grad RN,5782250406,1,"Experience the HCA Healthcare difference where colleagues are trusted, valued members of our healthcare team. Grow your career with an organization committed to delivering respectful, compassionate care, and where the unique and intrinsic worth of each individual is recognized. Under the supervision of attending physicians, responsibilities include patient care activities within the scope of their clinical privileges commensurate with the level of training, attendance at clinical rounds and sem…",27.282928,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic2tENXhwbDA4UkcyakxHUWFnQUJNQSIsImkiOiI1NzgyMjUwNDA2In0.Hf-d25sUaO7CbpcHz8ryZFt-smm-UV0Zm93MKUY9KzI,-82.475022,2026-06-30T11:10:17Z,39715.61,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,HCA Florida Sarasota Doctors Hospital,Adzuna::API::Response::Company,"Pinecraft, Sarasota County",Adzuna::API::Response::Location,"['US', 'Florida', 'Sarasota County', 'Pinecraft']",,
https://www.adzuna.com/land/ad/5782250399?se=skD5xpl08RG2jLGQagABMA&utm_medium=api&utm_source=abfa41a4&v=364AE8CB55C34E4046D563F60B7E4E9C7035B469,Adzuna::API::Response::Job,67954.95,Resident I Transitional Year,5782250399,1,"Experience the HCA Healthcare difference where colleagues are trusted, valued members of our healthcare team. Grow your career with an organization committed to delivering respectful, compassionate care, and where the unique and intrinsic worth of each individual is recognized. Under the supervision of attending physicians, responsibilities include patient care activities within the scope of their clinical privileges commensurate with the level of training, attendance at clinical rounds and sem…",27.282928,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MjI1MDM5OSIsInMiOiJza0Q1eHBsMDhSRzJqTEdRYWdBQk1BIn0.sGmRn7thMydGJ85abAyJEp7U892Z2DkqIfF5-cgA5-Y,-82.475022,2026-06-30T11:10:17Z,67954.95,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,HCA Florida Sarasota Doctors Hospital,Adzuna::API::Response::Company,"Pinecraft, Sarasota County",Adzuna::API::Response::Location,"['US', 'Florida', 'Sarasota County', 'Pinecraft']",,
https://www.adzuna.com/land/ad/5782250400?se=skD5xpl08RG2jLGQagABMA&utm_medium=api&utm_source=abfa41a4&v=9160B5724BBDA0F5B425E30A4739D2D11734E69E,Adzuna::API::Response::Job,52128.71,New Grad Registered Nurse Residency,5782250400,1,"Under the supervision of attending physicians, responsibilities include patient care activities within the scope of their clinical privileges commensurate with the level of training, attendance at clinical rounds and seminars, timely completion of medical records, and other responsibilities as assigned or as required of all members of the medical staff. The Resident will adhere to all requirements as defined by the accrediting body of the program (ACGME, AOA, or CPME) and all hospital requireme…",27.282928,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MjI1MDQwMCIsInMiOiJza0Q1eHBsMDhSRzJqTEdRYWdBQk1BIn0.kSThSvZxpZUetx1qBlHZhuLgN4BDPtm4JPFBuBeExcA,-82.475022,2026-06-30T11:10:17Z,52128.71,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,HCA Florida Sarasota Doctors Hospital,Adzuna::API::Response::Company,"Pinecraft, Sarasota County",Adzuna::API::Response::Location,"['US', 'Florida', 'Sarasota County', 'Pinecraft']",,
