salary_min,salary_is_predicted,adref,description,salary_max,__CLASS__,created,redirect_url,latitude,longitude,id,title,category.__CLASS__,category.tag,category.label,company.display_name,company.__CLASS__,location.__CLASS__,location.display_name,location.area,contract_time,contract_type
61696.33,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NzM3ODM2NCIsInMiOiJIQWhzSFhHczhSR251TDZGYzhZUzN3In0.zUHn7kfgon4RJ1XW2MkKW_VQ-X4EjVzdZFSYe7UAi40,"Job Summary: Under the direction of a licensed Pharmacist, may perform packaging, manipulative, repetitive, and other non-discretionary tasks, including removing drugs from stock; counting, pouring, or mixing pharmaceuticals; placing product into a container; affixing label(s) onto container; packaging and repackaging. Essential Responsibilities: Performs packaging, manipulative, repetitive, and other non-discretionary tasks. Removes drugs from stock. Counts, pours and mixes pharmaceuticals. Pl…",61696.33,Adzuna::API::Response::Job,2026-09-09T12:48:09Z,https://www.adzuna.com/details/5877378364?utm_medium=api&utm_source=abfa41a4,37.83236,-121.187128,5877378364,Pharmacy Technician Outpatient (On-Call),Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,KAISER,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Manteca, San Joaquin County","['US', 'California', 'San Joaquin County', 'Manteca']",,
97213.41,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSEFoc0hYR3M4UkdudUw2RmM4WVMzdyIsImkiOiI1ODc3Mzc4MzcxIn0.YHpz6e6AJOES4LiJ9wTvZMriB6kxUyLiHmt8hwNKpiE,"Job Summary: In addition to the responsibilities listed below, this position is also responsible for performing high complexity tests in pathology to provide data for use in treatment and diagnosis of disease; receiving and grossing tissue samples; assisting in Mohs surgeries; preparing bodies for autopsies and performing autopsy procedures as appropriate; applying procedures for specimen handling and processing, test analyses, and maintaining records of patient test results; reporting and reco…",97213.41,Adzuna::API::Response::Job,2026-09-09T12:48:09Z,https://www.adzuna.com/details/5877378371?utm_medium=api&utm_source=abfa41a4,34.06,-117.44,5877378371,Certified Pathologist Assistant,Adzuna::API::Response::Category,scientific-qa-jobs,Scientific & QA Jobs,KAISER,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Fontana, San Bernardino County","['US', 'California', 'San Bernardino County', 'Fontana']",,contract
48696.46,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NzM3ODM3MCIsInMiOiJIQWhzSFhHczhSR251TDZGYzhZUzN3In0.5GGG2sv9BJHSPTes7bhlAL6ttzFCRfP9Tsgp8A5J1x8,"Job Summary: Acts as first point of contact for Kaiser Permanente members/patients and assists members/patients through registration process under minimal direct supervision. Practices proper cash handling and reconciliation processes in accordance with established policies and guidelines. Member and patient needs should be the primary focus of ones actions; develops and sustains productive member/patient relationships. Actively seeks information to understand member/patient circumstances, prob…",48696.46,Adzuna::API::Response::Job,2026-09-09T12:48:09Z,https://www.adzuna.com/details/5877378370?utm_medium=api&utm_source=abfa41a4,33.957411,-118.121046,5877378370,Service Representative-Ambulatory Services (Bilingual),Adzuna::API::Response::Category,customer-services-jobs,Customer Services Jobs,KAISER,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Downey, Los Angeles County","['US', 'California', 'Los Angeles County', 'Downey']",,
97932.62,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSEFoc0hYR3M4UkdudUw2RmM4WVMzdyIsImkiOiI1ODc3Mzc4MzYxIn0.XEvSB2CBhtMSWmsiR7CAQagiwnwCCwjcr3aSrNGiQJA,"Job Summary: Under the direct supervision of a Registered Nurse or physician and in accordance with the legal scope of competency and within established standards of care, policies and procedures: assists the physician during surgical procedures by performing scrub duties. Essential Responsibilities: The Certified Surgical Technician demonstrates proficiency by exhibiting the following skills, competencies, and behaviors. Leadership: Upholds Kaiser Permanentes Policies and Procedures, Principle…",97932.62,Adzuna::API::Response::Job,2026-09-09T12:48:09Z,https://www.adzuna.com/details/5877378361?utm_medium=api&utm_source=abfa41a4,34.227617,-118.442425,5877378361,Surg Tech II - On Call Evening -Panorama City - OR,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,KAISER,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Panorama City, Los Angeles County","['US', 'California', 'Los Angeles County', 'Panorama City']",,
73259.63,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NzM3ODM3MiIsInMiOiJIQWhzSFhHczhSR251TDZGYzhZUzN3In0.xOHQK37faR0WAvwrh3avXocPpV95UtsG2Gq_P7UDhoQ,"Job Summary: Provides independent physical therapy management of patients under the direction of the Rehabilitation Services Director or designee. Provides physical therapy services in specialized patient care clinics, and assists in the development, implementation and review of departmental patient care programs. Essential Responsibilities: Evaluates patients and interprets evaluation findings to determine the nature and extent of dysfunction. Establishes treatment goals and plans treatment to…",73259.63,Adzuna::API::Response::Job,2026-09-09T12:48:09Z,https://www.adzuna.com/details/5877378372?utm_medium=api&utm_source=abfa41a4,37.772927,-122.214332,5877378372,"Senior Physical Therapist, Pelvic Health, 24 Hours",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,KAISER,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Oakland, Alameda County","['US', 'California', 'Alameda County', 'Oakland']",,
59787.3,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicUQ1c0huR3M4UkdMV051ZUpQZ0dMdyIsImkiOiI1ODc3Mzc4MzgwIn0.Qr4S9O-dpRcOIdITcRdYOTxh4Y-xyWOSXbxlQymnnsk,"Job Summary: As the leader of the health care team, provides professional nursing care, utilizing the nursing process in accordance with established standards of care, policies, and procedures. Demonstrates performance consistent with the Medical Center Vision, Mission, and Strategic Plan of the organization. Remains flexible to changing systems; is expected to demonstrate quality and effectiveness in work habits and clinical practice; and treats co-workers, patients, families, and all members …",59787.3,Adzuna::API::Response::Job,2026-09-09T12:48:09Z,https://www.adzuna.com/details/5877378380?utm_medium=api&utm_source=abfa41a4,33.846981,-117.954189,5877378380,Emergency Room RN -FT Nights,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,KAISER,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Anaheim, Orange County","['US', 'California', 'Orange County', 'Anaheim']",full_time,contract
42730.75,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicUQ1c0huR3M4UkdMV051ZUpQZ0dMdyIsImkiOiI1ODc3Mzc4MzYwIn0.rYUcIMqGBdF6O4MMgjtKwKg-_OByFCMKoSfQbj2bcRI,"Job Summary: Assists with information maintenance and distribution by drafting presentations, detailed correspondence, and reports. Maintains workflow by assisting in the resolution of routine and non-routine requests and issues from department managers on an ad-hoc basis. Assists with event coordination by coordinating and calendaring meetings for directors and their direct teams, with limited guidance. Assists with event execution by arranging small-scale events, with minimal guidance. Starts…",42730.75,Adzuna::API::Response::Job,2026-09-09T12:48:09Z,https://www.adzuna.com/details/5877378360?utm_medium=api&utm_source=abfa41a4,34.06,-117.44,5877378360,Administrative Coordinator III,Adzuna::API::Response::Category,admin-jobs,Admin Jobs,KAISER,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Fontana, San Bernardino County","['US', 'California', 'San Bernardino County', 'Fontana']",,
48488.94,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicUQ1c0huR3M4UkdMV051ZUpQZ0dMdyIsImkiOiI1ODc3Mzc4MzY5In0.2jN1ykOKwteXUXZOIooOVfBJWx55YmIMVcsnVNLOyw4,"Job Summary: Under the direct supervision of a Registered Nurse or physician provides nursing care in accordance with the legal scope of practice and within established standards of care, policies and procedures. Demonstrates performance consistent with the Mission, Vision and Strategic Plan of the organization. Demonstrates quality and effectiveness in work habits and clinical practice and treats co-workers, patients, families and all members of the health care team with dignity and respect. E…",48488.94,Adzuna::API::Response::Job,2026-09-09T12:48:09Z,https://www.adzuna.com/details/5877378369?utm_medium=api&utm_source=abfa41a4,34.085287,-117.960898,5877378369,LVN II - Baldwin Park - General Surgery - On Call Days,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,KAISER,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Baldwin Park, Los Angeles County","['US', 'California', 'Los Angeles County', 'Baldwin Park']",,
100168.15,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NzM3ODM3NiIsInMiOiJxRDVzSG5HczhSR0xXTnVlSlBnR0x3In0.uXqn74jaAMmVYf-o-9ytr1Zz4LoqY2pZzfriP-iY4dg,Job Summary: Reviews a moderate caseload of medical/health records to promote the accuracy and completeness of clinical documentation and assigns medical codes and diagnostics-related groups (DRGs) to facilitate the accurate capture of diagnoses. Assists in enhancing the clinical documentation improvement/integrity (CDI) program by integrating processes to improve the accuracy and completeness of clinical documentation and documentation issue resolution. Supports regulatory compliance by aiding…,100168.15,Adzuna::API::Response::Job,2026-09-09T12:48:09Z,https://www.adzuna.com/details/5877378376?utm_medium=api&utm_source=abfa41a4,37.64362,-121.867646,5877378376,"Documentation Integrity Specialist IV, Clinical Licensure-Risk Adjustment",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,KAISER,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Pleasanton, Alameda County","['US', 'California', 'Alameda County', 'Pleasanton']",,
81532.17,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NzM3ODM3NCIsInMiOiJxRDVzSG5HczhSR0xXTnVlSlBnR0x3In0.uDU70u75_F7QXggjouMEbqflcJThqKxkR-LdUr_1k48,"Job Summary: In addition to the responsibilities listed below, this position supports safe, reliable, and patient-centered diagnostic imaging services at Maui Health. The role performs standard and non-standard corrective repairs, routine preventive maintenance, and acceptance testing on diagnostic imaging systems; prepares diagnostic imaging studies for transfer to the digital imaging environment with minimal day-to-day oversight; and completes installations and upgrades of diagnostic imaging …",81532.17,Adzuna::API::Response::Job,2026-09-09T12:48:09Z,https://www.adzuna.com/details/5877378374?utm_medium=api&utm_source=abfa41a4,20.891111,-156.504722,5877378374,"Clinical / Service Delivery Technology Engineer III, Medical Imaging",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,KAISER,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Wailuku, Maui","['US', 'Hawaii', 'Maui', 'Wailuku']",,
88311.2,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NzM3ODM2MyIsInMiOiJxRDVzSG5HczhSR0xXTnVlSlBnR0x3In0.16_j7F6v-UM1OQcRx1P7NCMV4xmew6UkJuvDHIffz84,"Job Summary: Under the direct supervision of a Registered Nurse or physician and in accordance with the legal scope of competency and within established standards of care, policies and procedures: assists the physician during surgical procedures by performing scrub duties. Essential Responsibilities: The Certified Surgical Technician demonstrates proficiency by exhibiting the following skills, competencies, and behaviors. Leadership: Upholds Kaiser Permanentes Policies and Procedures, Principle…",88311.2,Adzuna::API::Response::Job,2026-09-09T12:48:09Z,https://www.adzuna.com/details/5877378363?utm_medium=api&utm_source=abfa41a4,33.846981,-117.954189,5877378363,Surg Tech II -On Call Day - Anaheim Med Ctr - OR,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,KAISER,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Anaheim, Orange County","['US', 'California', 'Orange County', 'Anaheim']",,
99263.78,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicUQ1c0huR3M4UkdMV051ZUpQZ0dMdyIsImkiOiI1ODc3Mzc4Mzc1In0.NmqG3tNfzAxX1-TbdpXTfK68CtijhisFDB8ZSf-RMqc,"Job Summary: Under the direct supervision of a Registered Nurse or physician and in accordance with the legal scope of competency and within established standards of care, policies and procedures, assists the physician during surgical procedures by performing scrub duties. Essential Responsibilities: The Certified Surgical Technician demonstrates proficiency by exhibiting the following skills, competencies, and behaviors. Leadership: Upholds Kaiser Permanente's Policies and Procedures, Code of …",99263.78,Adzuna::API::Response::Job,2026-09-09T12:48:09Z,https://www.adzuna.com/details/5877378375?utm_medium=api&utm_source=abfa41a4,35.387358,-119.016896,5877378375,Surg Tech II - Full Time - Bakersfield - Outpatient Surgery,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,KAISER,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Bakersfield, Kern County","['US', 'California', 'Kern County', 'Bakersfield']",full_time,
151442.52,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NzM3ODI3MyIsInMiOiJxRDVzSG5HczhSR0xXTnVlSlBnR0x3In0.v10hQKK3EuWjK_Lj3e5Hg332Jze8be0YTJo_fQpfn2s,"Overview: This core position works directly with the Vice President, Associate CMO for Medicaid and State Programs to integrate and facilitate coordination of Medicaid Quality initiatives across all regions. Strong project management skills, ability to work closely with data to inform decision making, and strong collaboration with multiple partners in a highly matrixed role will be critical to the success of this position. Essential Responsibilities: National Medicaid Model of Care Coordinates …",151442.52,Adzuna::API::Response::Job,2026-09-09T12:48:08Z,https://www.adzuna.com/details/5877378273?utm_medium=api&utm_source=abfa41a4,37.772927,-122.214332,5877378273,"Program Manager V, Strategy Execution - National Medicaid Quality",Adzuna::API::Response::Category,consultancy-jobs,Consultancy Jobs,KAISER,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Oakland, Alameda County","['US', 'California', 'Alameda County', 'Oakland']",,
151786.34,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicUQ1c0huR3M4UkdMV051ZUpQZ0dMdyIsImkiOiI1ODc3Mzc4MzU0In0.cKD4Tr7YY0i_y5IFPKJ8VV6dRNn18L-BaLOTaqVlOLE,"Job Summary: Oversees clinical documentation reviews by performing quality assurance reviews of medical/health records and overseeing the scheduling and coverage of medical/health record reviews to promote the accuracy and completeness of clinical documentation, and providing mentorship and serving as an expert resource within a market or markets for applying and documenting medical codes and diagnostics-related groups to accurately capture diagnoses. Drives the improvement of the clinical docu…",151786.34,Adzuna::API::Response::Job,2026-09-09T12:48:08Z,https://www.adzuna.com/details/5877378354?utm_medium=api&utm_source=abfa41a4,34.142759,-118.138601,5877378354,"Senior Manager, Clinical Documentation Integrity, Clinical Licensure",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,KAISER,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Pasadena, Los Angeles County","['US', 'California', 'Los Angeles County', 'Pasadena']",,
95624.42,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicUQ1c0huR3M4UkdMV051ZUpQZ0dMdyIsImkiOiI1ODc3Mzc4Mjg4In0.0rTxYPUZiYEwDUPQGrrCyM7ygHaa11twV3ZP5OM9k7A,"Job Summary: This position plays a critical role in advancing the organization's research mission through enterprise-wide oversight of research financial operations, post-award administration, regulatory compliance, and internal controls. The ideal candidate will possess expertise in sponsored project administration, research financial management, federal and non-federal funding requirements, sponsor regulations, internal control frameworks, and research compliance standards. The incumbent will…",95624.42,Adzuna::API::Response::Job,2026-09-09T12:48:08Z,https://www.adzuna.com/details/5877378288?utm_medium=api&utm_source=abfa41a4,37.772927,-122.214332,5877378288,Financial Planning & Analysis Analyst IV,Adzuna::API::Response::Category,accounting-finance-jobs,Accounting & Finance Jobs,KAISER,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Oakland, Alameda County","['US', 'California', 'Alameda County', 'Oakland']",,
101096.27,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicUQ1c0huR3M4UkdMV051ZUpQZ0dMdyIsImkiOiI1ODc3Mzc4MjY3In0.Qt9tVQC6wm8cxd9xHk9OfKFMg9DwtJpM0NnuIuafO-0,"Job Summary: We are seeking an experienced, detail-oriented, and highly knowledgeable Research Administrator, preferably a Certified Research Administrator (CRA), to join our Sponsored Research Administration team. This position plays a key role in supporting the organization's research mission through the effective administration of externally sponsored programs. The ideal candidate will possess advanced knowledge of sponsored research administration, including federal and non-federal funding …",101096.27,Adzuna::API::Response::Job,2026-09-09T12:48:08Z,https://www.adzuna.com/details/5877378267?utm_medium=api&utm_source=abfa41a4,37.772927,-122.214332,5877378267,Sponsored Research Administrator IV,Adzuna::API::Response::Category,admin-jobs,Admin Jobs,KAISER,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Oakland, Alameda County","['US', 'California', 'Alameda County', 'Oakland']",,
42058.16,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicUQ1c0huR3M4UkdMV051ZUpQZ0dMdyIsImkiOiI1ODc3Mzc4MjgwIn0.yJjj64VcaI10JMkN941Yw6w9mPKV1W6yyRQ2rMO0clk,"Job Summary: In addition to the responsibilities below, this position is also responsible for assisting the implementation of best practice models; assisting the implementation of patient care delivery systems and practice standards in area of responsibility; supporting investigations into patient/family/member concerns regarding patient care and services; supporting collaboration with physicians, outside healthcare providers, and other health care team members to achieve optimal and safe patie…",42058.16,Adzuna::API::Response::Job,2026-09-09T12:48:08Z,https://www.adzuna.com/details/5877378280?utm_medium=api&utm_source=abfa41a4,33.51787,-84.323622,5877378280,"Assistant Nurse Manager, KFHP/H",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,KAISER,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Jonesboro, Clayton County","['US', 'Georgia', 'Clayton County', 'Jonesboro']",,
55912.93,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicUQ1c0huR3M4UkdMV051ZUpQZ0dMdyIsImkiOiI1ODc3Mzc4Mjc3In0.kRhBEfuNJjVE_IlO80vvgHRjG98fTU790TgoQQC5bR8,"-May be entitled to translation/bilingual, shift or other wage premiums as governed by the applicable collective bargaining agreement. Please refer to the respective collective bargaining agreement for additional information on such wage premiums: https://www.lmpartnership.org/local-contracts. Job Summary: Performs a variety of duties to support the testing, delivery and distribution of lab results. Performs a variety of laboratory procedures, including phlebotomy, capillary puncture and other …",55912.93,Adzuna::API::Response::Job,2026-09-09T12:48:08Z,https://www.adzuna.com/details/5877378277?utm_medium=api&utm_source=abfa41a4,39.647845,-105.04113,5877378277,Clinical Laboratory Assistant,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,KAISER,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Lakewood, Denver","['US', 'Colorado', 'Denver', 'Lakewood']",,
53151.84,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicUQ1c0huR3M4UkdMV051ZUpQZ0dMdyIsImkiOiI1ODc3Mzc4MzU3In0.rue1jegMDCRJHDT-_cqdSmrLrYdwK7wsyZJpEBBieUg,"Job Summary: Assists in examination and treatment of patients under the direction of the Physician and/or Designee. Essential Responsibilities: Interviews patients and measure vital signs and other pertinent information as required by department. Records information in patients medical record. Prepares treatment rooms and patients for examination. Assists clinician with care of the patient. Inventories, orders and replenishes medical supplies and materials. Gives treatments and performs routine…",53151.84,Adzuna::API::Response::Job,2026-09-09T12:48:08Z,https://www.adzuna.com/details/5877378357?utm_medium=api&utm_source=abfa41a4,38.664532,-121.145,5877378357,Medical Assistant,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,KAISER,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Folsom, Sacramento County","['US', 'California', 'Sacramento County', 'Folsom']",,
110289.99,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicUQ1c0huR3M4UkdMV051ZUpQZ0dMdyIsImkiOiI1ODc3Mzc4Mjk5In0.bgp9M5wlHvyJln6jC5jhbimUfLPq6NrSnWEpWJmcwJk,Job Summary: Responsible for the physical therapy management of patients under the direction and supervision of the Rehabilitation Services Director. UNAC/UHCP (United Nurses Association of California/Union of Health Care Professionals) is the collective bargaining representative of Rehab Services positions in Northern California effective 9/26/2021. Essential Responsibilities: Evaluates patients and interprets evaluation findings to determine the nature and extent of dysfunction. Establishes t…,110289.99,Adzuna::API::Response::Job,2026-09-09T12:48:08Z,https://www.adzuna.com/details/5877378299?utm_medium=api&utm_source=abfa41a4,37.798085,-122.466538,5877378299,"Physical Therapist, Outpatient, Per Diem",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,KAISER,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"San Francisco, California","['US', 'California', 'San Francisco']",,
54699.5,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NzM3ODMxNyIsInMiOiJxRDVzSG5HczhSR0xXTnVlSlBnR0x3In0.xRKoGUIpQBUZ6jbcKuwugt9lEyYm6y4M6x4doCU25Sw,"-May be entitled to translation/bilingual, shift or other wage premiums as governed by the applicable collective bargaining agreement. Please refer to the respective collective bargaining agreement for additional information on such wage premiums: https://www.lmpartnership.org/local-contracts. Job Summary: Performs a variety of duties to support the testing, delivery and distribution of lab results. Performs a variety of laboratory procedures, including phlebotomy, capillary puncture and other …",54699.5,Adzuna::API::Response::Job,2026-09-09T12:48:08Z,https://www.adzuna.com/details/5877378317?utm_medium=api&utm_source=abfa41a4,39.75,-104.99,5877378317,Clinical Laboratory Assistant,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,KAISER,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Denver, Colorado","['US', 'Colorado', 'Denver']",,
53185.66,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NzM3ODM1MSIsInMiOiJxRDVzSG5HczhSR0xXTnVlSlBnR0x3In0.OWWXIPn47Nxzb2bfXoL5BekEVdJGVvxv_yPHlIddl9E,"Job Summary: The Population Health Care Coordinator (PHCC) is a registered nurse who independently assesses the needs of members with chronic conditions to direct care, via phone or on-site, as needed throughout the region. This position works under varying schedules throughout locations to meet the needs of the patient, clinicians and staff to assure smooth transitions and appropriate, timely level of care and service. The PHCC applies assessment information in referring members to appropriate…",53185.66,Adzuna::API::Response::Job,2026-09-09T12:48:08Z,https://www.adzuna.com/details/5877378351?utm_medium=api&utm_source=abfa41a4,45.505603,-122.688215,5877378351,RN Coordinator - Organ Transplant,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,KAISER,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Portland, Multnomah County","['US', 'Oregon', 'Multnomah County', 'Portland']",,
117587.3,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicUQ1c0huR3M4UkdMV051ZUpQZ0dMdyIsImkiOiI1ODc3Mzc4MjgyIn0.zSXLlG0ZN9RJFos09FU5_GN7U3aO0Z1odCNyrxWCPO8,"Job Summary: Physician Assistants (PA) provide health care services to patients who may have acute episodic conditions or chronic problems, as well as those seeking health evaluation, preventive care and/or education and counseling. Under physician supervision, PAs provide care in areas within KP in primary care or specialty departments consistent with their educational preparation following the Regional Practice Guidelines and Protocols for Ambulatory and Hospital-Based Practice. They perform …",117587.3,Adzuna::API::Response::Job,2026-09-09T12:48:08Z,https://www.adzuna.com/details/5877378282?utm_medium=api&utm_source=abfa41a4,34.06,-117.44,5877378282,"Physician Assistant II / NP II - General Surgery, Part-time (Fontana)",Adzuna::API::Response::Category,part-time-jobs,Part time Jobs,KAISER,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Fontana, San Bernardino County","['US', 'California', 'San Bernardino County', 'Fontana']",part_time,contract
56374.95,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NzM3ODMwNSIsInMiOiJxRDVzSG5HczhSR0xXTnVlSlBnR0x3In0.FJLZ3gQnYwBW3RzOIFEE6RK-5LTMT1YsxacvK-weoJw,"Job Summary: Assists in examination and treatment of patients under the direction of the Physician and/or Designee. Essential Responsibilities: Interviews patients and measure vital signs and other pertinent information as required by department. Records information in patients medical record. Prepares treatment rooms and patients for examination. Assists clinician with care of the patient. Inventories, orders and replenishes medical supplies and materials. Gives treatments and performs routine…",56374.95,Adzuna::API::Response::Job,2026-09-09T12:48:08Z,https://www.adzuna.com/details/5877378305?utm_medium=api&utm_source=abfa41a4,37.772927,-122.214332,5877378305,Medical Assistant,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,KAISER,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Oakland, Alameda County","['US', 'California', 'Alameda County', 'Oakland']",,
37896.17,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NzM3ODM1NSIsInMiOiJxRDVzSG5HczhSR0xXTnVlSlBnR0x3In0.kN1vEDiLG8rnB3-ZuSKWNEQRWVVpgBDKleCFcVzt9MU,"Job Summary: Under indirect supervision, verifies insurance eligibility, interviews patients or their representatives to obtain demographic and financial information, records information required for admission. Explains hospital rules and regulations assists patients in completion of required forms; enters information into computer system and distributes documents to appropriate departments. Collects deposits, collects and disburses valuables, collects patient medications, provides patient info…",37896.17,Adzuna::API::Response::Job,2026-09-09T12:48:08Z,https://www.adzuna.com/details/5877378355?utm_medium=api&utm_source=abfa41a4,32.726967,-117.164709,5877378355,Admitting Clerk,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,KAISER,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"San Diego, San Diego County","['US', 'California', 'San Diego County', 'San Diego']",,
118445.48,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicUQ1c0huR3M4UkdMV051ZUpQZ0dMdyIsImkiOiI1ODc3Mzc4Mjg0In0.NBaP46HENa7Cuh4nnSY8V3AsEFuR0Leo2oisGbaSU2Y,"Tech Summary The Learning Technology team supports the development, delivery, and continuous improvement of enterprise learning solutions and technologies that enable workforce education and training. Working closely with learning, technology, business, and vendor partners, the team provides technical support, system enhancements, reporting, and operational services that help ensure an effective learning experience across the organization. This position plays a key role in the design, developme…",118445.48,Adzuna::API::Response::Job,2026-09-09T12:48:08Z,https://www.adzuna.com/details/5877378284?utm_medium=api&utm_source=abfa41a4,36.067604,-79.756811,5877378284,IT Applications Engineer V,Adzuna::API::Response::Category,it-jobs,IT Jobs,KAISER,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Greensboro, Guilford County","['US', 'North Carolina', 'Guilford County', 'Greensboro']",,
53140.44,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicUQ1c0huR3M4UkdMV051ZUpQZ0dMdyIsImkiOiI1ODc3Mzc4MzU4In0.1ZNk3NJ9SbuDDGJVWoGMbXHVtOULxXYAwDCj6XKGyB4,"Job Summary: Under direct supervision of an RN or provider performs routine patient care, excluding administration of IV medications and venipuncture, following established policies, procedures and standards; follows Quality of Service Standards; follows Universal Precautions. Essential Responsibilities: May perform nursing care functions such as vital signs, removal and/or application of dressings for assessment by licensed provider. Cleaning or irrigating wound after providers assessment and …",53140.44,Adzuna::API::Response::Job,2026-09-09T12:48:08Z,https://www.adzuna.com/details/5877378358?utm_medium=api&utm_source=abfa41a4,32.767829,-117.023084,5877378358,Licensed Vocational Nurse,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,KAISER,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"La Mesa, San Diego County","['US', 'California', 'San Diego County', 'La Mesa']",,
