created,redirect_url,title,salary_min,salary_is_predicted,adref,id,salary_max,description,latitude,__CLASS__,longitude,company.__CLASS__,company.display_name,location.area,location.__CLASS__,location.display_name,category.label,category.tag,category.__CLASS__,contract_time,contract_type
2026-08-08T09:46:27Z,https://www.adzuna.com/details/5833506790?utm_medium=api&utm_source=abfa41a4,Truck Driver - CDL Class A - Penske Logistics,102310.2,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYU11YVF6Q1Q4Ukc2TDRfQjVEMjVSZyIsImkiOiI1ODMzNTA2NzkwIn0.JRFA8Ouvk0bKw45qxaW9dano0uiTq5WVsicVhqJWFJw,5833506790,102310.2,"Position Title: Truck Driver - CDL Class A - Penske Logistics Description: Immediate Opportunities: Full-time Class A CDL Truck Drivers • Average $88000 annually • $63 per layover • Additional $1200 bonus earning potential • No touch freight • 2 consecutive days off You will drive: • Late model, Penske Truck Leasing trucks • Best-in-class specs designed for comfort and safety • Equipped with inward and outward-facing in-cab cameras, helping to ensure safety for all What you will do: • Driver is…",34.237567,Adzuna::API::Response::Job,-83.895135,Adzuna::API::Response::Company,Penske Truck Rental,"['US', 'Georgia', 'Hall County', 'Oakwood']",Adzuna::API::Response::Location,"Oakwood, Hall County",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,,
2026-08-08T09:46:27Z,https://www.adzuna.com/land/ad/5833506789?se=aMuaQzCT8RG6L4_B5D25Rg&utm_medium=api&utm_source=abfa41a4&v=59259B498D01F8A95B8AB5AB41F22FAD77435775,Travel Certified Occupational Therapy Assistant,97395.76,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYU11YVF6Q1Q4Ukc2TDRfQjVEMjVSZyIsImkiOiI1ODMzNTA2Nzg5In0.VwQQ7BoO7GxmB6ars0gEktbBIGiBRbzNU6QXgYFHk2U,5833506789,97395.76,"Job Description \n Coast Medical Service is seeking a travel Certified Occupational Therapy Assistant for a travel job in Gilroy, California. Job Description & Requirements\n \n Specialty: Certified Occupational Therapy Assistant \n Discipline: Therapy \n Start Date: ASAP \n Duration: 13 weeks \n 40 hours per week \n Shift: 8 hours, days \n Employment Type: Travel \n \n Coast Medical Service is a nationwide travel nursing & allied healthcare staffing agency dedicated to providing an elite trave…",37.014389,Adzuna::API::Response::Job,-121.550944,Adzuna::API::Response::Company,Coast Medical Service,"['US', 'California', 'Santa Clara County', 'Gilroy']",Adzuna::API::Response::Location,"Gilroy, Santa Clara County",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
2026-08-08T09:46:27Z,https://www.adzuna.com/land/ad/5833506787?se=aMuaQzCT8RG6L4_B5D25Rg&utm_medium=api&utm_source=abfa41a4&v=8857EBBCC4F23BF49F061E2985472907AAA5536C,Travel Speech Language Pathologist - SNF & Home Health,209161.14,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYU11YVF6Q1Q4Ukc2TDRfQjVEMjVSZyIsImkiOiI1ODMzNTA2Nzg3In0.rD9t7NTwxAyrOu9dAmqGeDrdjVBvAdf9C4X872Cfky8,5833506787,209161.14,"Job Description \n LanceSoft is seeking a travel Speech Language Pathologist for a travel job in Grand Island, Nebraska. Job Description & Requirements\n \n Specialty: Speech Language Pathologist \n Discipline: Therapy \n Start Date: ASAP \n Duration: 13 weeks \n 40 hours per week \n Shift: 8 hours, days \n Employment Type: Travel \n \n Unit Notes \n Local Rates apply within 80 miles \n 1. Will Therapist need to cover SNF and/or Home Health? If so, which locations? Coverage at Grand Island, Has…",40.925358,Adzuna::API::Response::Job,-98.378963,Adzuna::API::Response::Company,LanceSoft,"['US', 'Nebraska', 'Hall County', 'Grand Island']",Adzuna::API::Response::Location,"Grand Island, Hall County",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
2026-08-08T09:46:27Z,https://www.adzuna.com/land/ad/5833506793?se=aMuaQzCT8RG6L4_B5D25Rg&utm_medium=api&utm_source=abfa41a4&v=519CF9470570507DA86B39579618646F6CC20919,Travel Occupational Therapist,209560.27,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMzUwNjc5MyIsInMiOiJhTXVhUXpDVDhSRzZMNF9CNUQyNVJnIn0.Mt5qEc3HPBDHmWXs9SOUlzs9lPS1_JiLcVO3Mcs97Bo,5833506793,209560.27,"Job Description \n Concentric Healthcare Staffing is seeking a travel Occupational Therapist for a travel job in Anthony, Kansas. Job Description & Requirements\n \n Specialty: Occupational Therapist \n Discipline: Therapy \n Start Date: 08/17/2026 \n Duration: 13 weeks \n 40 hours per week \n Shift: 8 hours, days \n Employment Type: Travel \n \n \n Job Title\n Occupational Therapist - Acute Location\n Anthony, KS Schedule / Job Type\n Contract | Days | Onsite | Flexible schedule available (4 o…",37.154153,Adzuna::API::Response::Job,-98.02827,Adzuna::API::Response::Company,Concentric Healthcare Staffing,"['US', 'Kansas', 'Harper County', 'Anthony']",Adzuna::API::Response::Location,"Anthony, Harper County",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
2026-08-08T09:46:26Z,https://www.adzuna.com/land/ad/5833506781?se=aMuaQzCT8RG6L4_B5D25Rg&utm_medium=api&utm_source=abfa41a4&v=CB5DCA4AC8DDAA4F5EAB3C76FE84D5C0C08F8941,Travel Physical Therapist,129362.07,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYU11YVF6Q1Q4Ukc2TDRfQjVEMjVSZyIsImkiOiI1ODMzNTA2NzgxIn0.D1yAbaq5yqD6Z2spkdwxPEJIYOIoW5P5SDcGMJMmkNM,5833506781,129362.07,"Job Description \n Epic Travel Staffing Allied is seeking a travel Physical Therapist for a travel job in Bedford, New Hampshire. Job Description & Requirements\n \n Specialty: Physical Therapist \n Discipline: Therapy \n Start Date: 08/24/2026 \n Duration: 13 weeks \n 40 hours per week \n Shift: 8 hours, days \n Employment Type: Travel \n \n Job Opportunities \n Epic Travel Staffing is hiring a Travel - Physical Therapist - Home Health \n Shift : Days / 8a-5p, 8x5, 40hrs per week, M-F \n Lengt…",42.94421,Adzuna::API::Response::Job,-71.519408,Adzuna::API::Response::Company,Epic Travel Staffing Allied,"['US', 'New Hampshire', 'Hillsborough County', 'Bedford']",Adzuna::API::Response::Location,"Bedford, Hillsborough County",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
2026-08-08T09:46:26Z,https://www.adzuna.com/land/ad/5833506785?se=aMuaQzCT8RG6L4_B5D25Rg&utm_medium=api&utm_source=abfa41a4&v=87B45642998C67691CEA7BCB0241146C2114E671,Travel OR RN,62164.09,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMzUwNjc4NSIsInMiOiJhTXVhUXpDVDhSRzZMNF9CNUQyNVJnIn0.RUAuzYxmp402vamKZq-vu-ZJL4wKta6yr0Z3E26hsvM,5833506785,62164.09,"Job Description \n VyTalent Solutions is seeking a travel nurse RN OR - Operating Room for a travel nursing job in Mount Vernon, Ohio. Job Description & Requirements\n \n Specialty: OR - Operating Room \n Discipline: RN \n Start Date: 08/31/2026 \n Duration: 13 weeks \n 40 hours per week \n Shift: 8 hours \n Employment Type: Travel \n \n \n The right role can make all the difference in your career. At VyTalent Solutions, we support healthcare professionals with opportunities designed to meet to…",40.384278,Adzuna::API::Response::Job,-82.48341,Adzuna::API::Response::Company,VyTalent Solutions,"['US', 'Ohio', 'Knox County', 'Mount Vernon']",Adzuna::API::Response::Location,"Mount Vernon, Knox County",Accounting & Finance Jobs,accounting-finance-jobs,Adzuna::API::Response::Category,,
2026-08-08T09:46:26Z,https://www.adzuna.com/land/ad/5833506777?se=aMuaQzCT8RG6L4_B5D25Rg&utm_medium=api&utm_source=abfa41a4&v=1FED1F06F005DABEBD84D63AF6D7A65114748BC5,Travel Skilled Nursing Facility (SNF) Physical Therapist,117723.62,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMzUwNjc3NyIsInMiOiJhTXVhUXpDVDhSRzZMNF9CNUQyNVJnIn0.hq6GnNzxb4uGvzyqGzr9fTu-4PSDlcEbsSjyXgYMpLY,5833506777,117723.62,"Job Description \n Medlivo Therapy is seeking a travel Skilled Nursing Facility (SNF) Physical Therapist for a travel job in Lake Worth, Florida. Job Description & Requirements\n \n Specialty: Physical Therapist \n Discipline: Therapy \n Duration: 13 weeks \n 40 hours per week \n Shift: 8 hours \n Employment Type: Travel \n \n Physical Therapist- HIRING! \n Job Details: \n Weekly Gross: $2,040.00(Based on 40hrs/Week) \n Lake Worth, FL \n 13-week contract \n Setting: SNF \n Requirements: \n Mini…",26.622835,Adzuna::API::Response::Job,-80.094246,Adzuna::API::Response::Company,Medlivo Therapy,"['US', 'Florida', 'Palm Beach County', 'Palm Springs']",Adzuna::API::Response::Location,"Palm Springs, Palm Beach County",Accounting & Finance Jobs,accounting-finance-jobs,Adzuna::API::Response::Category,,
2026-08-08T09:46:26Z,https://www.adzuna.com/land/ad/5833506783?se=aMuaQzCT8RG6L4_B5D25Rg&utm_medium=api&utm_source=abfa41a4&v=43FD400F9758DB559BC701DBC575A1285C85CBA0,Travel Nurse RN - Clinic,39063.12,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYU11YVF6Q1Q4Ukc2TDRfQjVEMjVSZyIsImkiOiI1ODMzNTA2NzgzIn0.ASNq0h1zqrKpas68q1vp9fmzqMkoKu1BKJRs0s-rGBM,5833506783,39063.12,"Job Description \n First Connect Health is seeking a travel nurse RN Clinic for a travel nursing job in Chelan, Washington. Job Description & Requirements\n \n Specialty: Clinic \n Discipline: RN \n Start Date: 08/31/2026 \n Duration: 20 weeks \n 36 hours per week \n Shift: 12 hours, days \n Employment Type: Travel \n \n \n 370874 \n \n REQUIRED: \n RN License \n BLS \n \n 370874 REQUIRED: RN License BLS About First Connect Health\n \n At First Connect Health , we take pride in being a Joint Co…",47.851192,Adzuna::API::Response::Job,-120.042876,Adzuna::API::Response::Company,First Connect Health,"['US', 'Washington', 'Chelan County', 'Holden Village']",Adzuna::API::Response::Location,"Holden Village, Chelan County",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
2026-08-08T09:46:26Z,https://www.adzuna.com/land/ad/5833506778?se=aMuaQzCT8RG6L4_B5D25Rg&utm_medium=api&utm_source=abfa41a4&v=796536056FA8EF2B2A46487A4B500071B62EDCCE,Travel NICU RN,53097.78,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYU11YVF6Q1Q4Ukc2TDRfQjVEMjVSZyIsImkiOiI1ODMzNTA2Nzc4In0.wNFDxGGBLnyCkN7zUBqdbA3-7UHTZ1VK8P44NyYrUOk,5833506778,53097.78,"Job Description \n NuWest Travel Nursing is seeking a travel nurse RN NICU - Neonatal Intensive Care for a travel nursing job in Austin, Texas. Job Description & Requirements\n \n Specialty: NICU - Neonatal Intensive Care \n Discipline: RN \n Duration: 13 weeks \n 36 hours per week \n Shift: 12 hours, nights \n Employment Type: Travel \n \n \n We have a new assignment for RN - NICU in Austin, TX and are interviewing ASAP. This is a travel assignment, 3x12 Nights position at a great facility. \n…",30.320233,Adzuna::API::Response::Job,-97.865683,Adzuna::API::Response::Company,NuWest Travel Nursing,"['US', 'Texas', 'Travis County', 'Bee Cave']",Adzuna::API::Response::Location,"Bee Cave, Travis County",Travel Jobs,travel-jobs,Adzuna::API::Response::Category,,
2026-08-08T09:46:26Z,https://www.adzuna.com/details/5833506784?utm_medium=api&utm_source=abfa41a4,Maintenance Mechanic,36908.29,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMzUwNjc4NCIsInMiOiJhTXVhUXpDVDhSRzZMNF9CNUQyNVJnIn0.kPsrmcuh5kPe-jHZfmkS5BJe1zG-uBMRFcreNYDjIoo,5833506784,36908.29,"Maintenance Mechanic - $16.00/HOUR or more BOE A company in Santa Teresa needs a Maintenance Mechanic. The Maintenance Mechanic installs, repairs, and maintains complex machinery, focusing on mechanical, electrical, hydraulic, and pneumatic systems; responsibilities include preventive maintenance, troubleshooting, diagnosing, fixing breakdowns, using diagnostic tools, reading technical manuals, ensuring safety compliance, and keeping detailed records to minimize downtime and improve efficiency …",31.855938,Adzuna::API::Response::Job,-106.639158,Adzuna::API::Response::Company,Express Employment Professionals – El Paso ,"['US', 'New Mexico', 'Doña Ana County', 'Santa Teresa']",Adzuna::API::Response::Location,"Santa Teresa, Doña Ana County",Engineering Jobs,engineering-jobs,Adzuna::API::Response::Category,,
2026-08-08T09:46:26Z,https://www.adzuna.com/land/ad/5833506780?se=aMuaQzCT8RG6L4_B5D25Rg&utm_medium=api&utm_source=abfa41a4&v=85C7993D329045906D27408FF0D4D8FDAF35156E,Travel Registered Respiratory Therapist - NICU,148637.61,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMzUwNjc4MCIsInMiOiJhTXVhUXpDVDhSRzZMNF9CNUQyNVJnIn0.tS212o3fbEA_0gYOpsmeygV0zo5vSsxVpfC1BXJGRQg,5833506780,148637.61,"Job Description \n Host Healthcare is seeking a travel Registered Respiratory Therapist for a travel job in Washington, District of Columbia. Job Description & Requirements\n \n Specialty: Registered Respiratory Therapist \n Discipline: Allied Health Professional \n Start Date: 08/24/2026 \n Duration: 13 weeks \n 36 hours per week \n Shift: 12 hours, days \n Employment Type: Travel \n \n Host Healthcare Job ID a1fVX000003pCTdYAM. Pay package is based on 12 hour shifts and 36 hours per week (sub…",38.903862,Adzuna::API::Response::Job,-76.990882,Adzuna::API::Response::Company,Host Healthcare,"['US', 'Maryland', ""Prince George's County"", 'Mount Rainier']",Adzuna::API::Response::Location,"Mount Rainier, Prince George's County",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
2026-08-08T09:46:26Z,https://www.adzuna.com/land/ad/5833506774?se=aMuaQzCT8RG6L4_B5D25Rg&utm_medium=api&utm_source=abfa41a4&v=E4E64CE3F4604016D0079A86DC6C1156331A4D5A,Travel Interventional Radiology Technologist,158354.8,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMzUwNjc3NCIsInMiOiJhTXVhUXpDVDhSRzZMNF9CNUQyNVJnIn0.QLTeU2XYJ_NcFQfM7hS5duiK31yApUgRkYq7Ty8Chdo,5833506774,158354.8,"Job Description \n Epic Travel Staffing Allied is seeking a travel Interventional Radiology Technologist for a travel job in Paramus, New Jersey. Job Description & Requirements\n \n Specialty: Interventional Radiology Technologist \n Discipline: Allied Health Professional \n Start Date: 08/31/2026 \n Duration: 13 weeks \n 40 hours per week \n Shift: 10 hours, days \n Employment Type: Travel \n \n Job Opportunities \n Travel Radiology Tech - Interventional Radiology \n Epic Travel Staffing is hi…",40.945117,Adzuna::API::Response::Job,-74.071524,Adzuna::API::Response::Company,Epic Travel Staffing Allied,"['US', 'New Jersey', 'Bergen County', 'Paramus']",Adzuna::API::Response::Location,"Paramus, Bergen County",Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,,
2026-08-08T09:46:26Z,https://www.adzuna.com/land/ad/5833506782?se=aMuaQzCT8RG6L4_B5D25Rg&utm_medium=api&utm_source=abfa41a4&v=7ED85D1BB786DFC2870A0FC855F7B99AC85FCDF5,Travel Certified Occupational Therapy Assistant,127292.02,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYU11YVF6Q1Q4Ukc2TDRfQjVEMjVSZyIsImkiOiI1ODMzNTA2NzgyIn0.OAOgJ1hTwTBP6y_2kgwrv-uz70c4ci-IRbGkgN-6bVE,5833506782,127292.02,"Job Description \n Ardor Health Solutions is seeking a travel Certified Occupational Therapy Assistant for a travel job in Suffolk, Virginia. Job Description & Requirements\n \n Specialty: Certified Occupational Therapy Assistant \n Discipline: Therapy \n Start Date: 08/24/2026 \n Duration: 12 weeks \n 40 hours per week \n Shift: 8 hours, days \n Employment Type: Travel \n \n \n Ardor Health Solutions is seeking dedicated and compassionate nurses and therapy professionals for travel assignments…",36.650669,Adzuna::API::Response::Job,-76.788703,Adzuna::API::Response::Company,Ardor Health Solutions,"['US', 'Virginia', 'Suffolk City', 'Holland']",Adzuna::API::Response::Location,"Holland, Suffolk City",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
2026-08-08T09:46:26Z,https://www.adzuna.com/land/ad/5833506773?se=aMuaQzCT8RG6L4_B5D25Rg&utm_medium=api&utm_source=abfa41a4&v=5FC3E3AE6731993B0673D6964EC16A0156E21D7D,Travel Progressive Care RN,131306.66,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMzUwNjc3MyIsInMiOiJhTXVhUXpDVDhSRzZMNF9CNUQyNVJnIn0.O4wqAWvu9LEKoQ7VQmAMz_zRS0wUEYS8hjd9eA7gkF0,5833506773,131306.66,"Job Description \n Revolution Healthcare Services is seeking a travel nurse RN Intermediate Care for a travel nursing job in Atlanta, Georgia. Job Description & Requirements\n \n Specialty: Intermediate Care \n Discipline: RN \n Start Date: 09/08/2026 \n Duration: 13 weeks \n 48 hours per week \n Shift: 12 hours, days \n Employment Type: Travel \n \n Job Opportunity – Registered Nurse (RN) – Medical Step Down Unit – Georgia \n Start Date: September 8, 2026 \n Location: Atlanta, Georgia \n Compe…",33.7487,Adzuna::API::Response::Job,-84.3879,Adzuna::API::Response::Company,Revolution Healthcare Services,"['US', 'Georgia', 'DeKalb County', 'Northlake']",Adzuna::API::Response::Location,"Northlake, DeKalb County",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
2026-08-08T09:46:26Z,https://www.adzuna.com/land/ad/5833506779?se=aMuaQzCT8RG6L4_B5D25Rg&utm_medium=api&utm_source=abfa41a4&v=FAD477368DFD36317C353EB50D5E0E2B7A778E23,Travel Cardiac Tele RN,141816.8,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYU11YVF6Q1Q4Ukc2TDRfQjVEMjVSZyIsImkiOiI1ODMzNTA2Nzc5In0.8qAIrnyJwOQ0oNzfBX8VttEV9Pfg7z0jn-Ph788PoqQ,5833506779,141816.8,"Job Description \n Assured Nursing is seeking a travel nurse RN Telemetry for a travel nursing job in Augusta, Georgia. Job Description & Requirements\n \n Specialty: Telemetry \n Discipline: RN \n Start Date: 08/31/2026 \n Duration: 12 weeks \n 36 hours per week \n Shift: 12 hours, nights \n Employment Type: Travel \n \n Assured Nursing Job ID 37735786. Pay package is based on 12 hour shifts and 36.0 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted…",33.457703,Adzuna::API::Response::Job,-81.964391,Adzuna::API::Response::Company,Assured Nursing,"['US', 'Georgia', 'Richmond County', 'Augusta']",Adzuna::API::Response::Location,"Augusta, Richmond County",Accounting & Finance Jobs,accounting-finance-jobs,Adzuna::API::Response::Category,,
2026-08-08T09:46:26Z,https://www.adzuna.com/land/ad/5833506786?se=aMuaQzCT8RG6L4_B5D25Rg&utm_medium=api&utm_source=abfa41a4&v=8CC1B5217BD6B10A63DAC7BBEE64FC315F1BA5E6,Travel Nurse RN - ICU - Intensive Care Unit,149431.69,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMzUwNjc4NiIsInMiOiJhTXVhUXpDVDhSRzZMNF9CNUQyNVJnIn0.PRG8m0gMAteMIKIg8Gs8PfDeAF4tC_guhpV186sgc24,5833506786,149431.69,"Job Description \n LanceSoft is seeking a travel nurse RN ICU - Intensive Care Unit for a travel nursing job in Albemarle, North Carolina. Job Description & Requirements\n \n Specialty: ICU - Intensive Care Unit \n Discipline: RN \n Start Date: ASAP \n Duration: 13 weeks \n 36 hours per week \n Shift: 12 hours, nights \n Employment Type: Travel \n \n Minimum Experience required: 18 months to 2 years of ICU RN exp \n Patient Ratios: RN: 1:2-3 \n Required License, BLS, ACLS, NIHSS \n Day 1 Dental…",35.355183,Adzuna::API::Response::Job,-80.19403,Adzuna::API::Response::Company,LanceSoft,"['US', 'North Carolina', 'Stanly County', 'Albemarle']",Adzuna::API::Response::Location,"Albemarle, Stanly County",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
2026-08-08T09:46:26Z,https://www.adzuna.com/land/ad/5833506772?se=aMuaQzCT8RG6L4_B5D25Rg&utm_medium=api&utm_source=abfa41a4&v=6F308FE2B00C8E2966DFB506916F9ABCDA638B61,Travel Critical Care RN,109284.55,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMzUwNjc3MiIsInMiOiJhTXVhUXpDVDhSRzZMNF9CNUQyNVJnIn0.4swpzIYF7nYsLV_psBLgREcDJAvnPOrgniZL3kBhOQc,5833506772,109284.55,"Job Description \n Genie Healthcare is seeking a travel nurse RN ICU - Intensive Care Unit for a travel nursing job in Chicago, Illinois. Job Description & Requirements\n \n Specialty: ICU - Intensive Care Unit \n Discipline: RN \n Start Date: 08/31/2026 \n Duration: 13 weeks \n 36 hours per week \n Shift: 12 hours, nights \n Employment Type: Travel \n \n \n Genie Healthcare is looking for a RN to work in CCU - Coronary Care for a 12.86 weeks travel assignment located in CHICAGO, IL for the Shi…",41.9613,Adzuna::API::Response::Job,-87.8849,Adzuna::API::Response::Company,Genie Healthcare,"['US', 'Illinois', 'Cook County', 'Schiller Park']",Adzuna::API::Response::Location,"Schiller Park, Cook County",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
2026-08-08T09:46:26Z,https://www.adzuna.com/land/ad/5833506776?se=aMuaQzCT8RG6L4_B5D25Rg&utm_medium=api&utm_source=abfa41a4&v=42F394328F3A62D38A7623FADAD97D84FC76F565,Travel MRI Technologist,217937.5,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYU11YVF6Q1Q4Ukc2TDRfQjVEMjVSZyIsImkiOiI1ODMzNTA2Nzc2In0.tlilcM7E6yQCu_XQ6w8o7iFkvCBLERrCGVZy5EFr5d0,5833506776,217937.5,"Job Description \n LanceSoft is seeking a travel MRI Technologist for a travel job in San Diego, California. Job Description & Requirements\n \n Specialty: MRI Technologist \n Discipline: Allied Health Professional \n Start Date: ASAP \n Duration: 13 weeks \n 40 hours per week \n Shift: 8 hours, days \n Employment Type: Travel \n \n REQUIRED: At least one year of hands on Pediatric Cardiac MRI experience including congenital CMR in a high-volume, high-complexity pediatric center, \n Charting: E…",32.726967,Adzuna::API::Response::Job,-117.164709,Adzuna::API::Response::Company,LanceSoft,"['US', 'California', 'San Diego County', 'San Diego']",Adzuna::API::Response::Location,"San Diego, San Diego County",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
2026-08-08T09:46:25Z,https://www.adzuna.com/land/ad/5833506764?se=aMuaQzCT8RG6L4_B5D25Rg&utm_medium=api&utm_source=abfa41a4&v=E7296C96782B89D3A3E03EB84B690AFEFFBDF27B,Travel Occupational Therapy Assistant,119889.8,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYU11YVF6Q1Q4Ukc2TDRfQjVEMjVSZyIsImkiOiI1ODMzNTA2NzY0In0.j8c70sXL1SU8Y8YRuyadDiVS5xqqCgd7s8fUWRqetW4,5833506764,119889.8,"Job Description \n MedPro Healthcare Allied Staffing is seeking a travel Certified Occupational Therapy Assistant for a travel job in Brainerd, Minnesota. Job Description & Requirements\n \n Specialty: Certified Occupational Therapy Assistant \n Discipline: Therapy \n Start Date: 08/24/2026 \n Duration: 13 weeks \n 40 hours per week \n Shift: 8 hours, days \n Employment Type: Travel \n \n \n MedPro Healthcare Staffing , a Joint Commission-certified staffing agency, is seeking a quality Certifie…",46.354804,Adzuna::API::Response::Job,-94.189595,Adzuna::API::Response::Company,MedPro Healthcare Allied Staffing,"['US', 'Minnesota', 'Crow Wing County', 'Brainerd']",Adzuna::API::Response::Location,"Brainerd, Crow Wing County",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
2026-08-08T09:46:25Z,https://www.adzuna.com/land/ad/5833506767?se=aMuaQzCT8RG6L4_B5D25Rg&utm_medium=api&utm_source=abfa41a4&v=B63A935E21F5CF4BAED4CAC8B933A88BCA816D5E,Travel Pediatric Echocardiography,202106.66,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYU11YVF6Q1Q4Ukc2TDRfQjVEMjVSZyIsImkiOiI1ODMzNTA2NzY3In0.fG6IGGgA040sPph9ltlfjm1q2jUpM5N2RIhQ2ldZlOs,5833506767,202106.66,"Job Description \n Aequor Allied is seeking a travel Pediatric Echocardiography for a travel job in San Luis Obispo, California. Job Description & Requirements\n \n Specialty: Pediatric Echocardiography \n Discipline: Allied Health Professional \n Start Date: 08/31/2026 \n Duration: 13 weeks \n 36 hours per week \n Shift: 12 hours \n Employment Type: Travel \n \n Therapy Staff Job ID 1803283. Pay package is based on 12 hour shifts and 36 hours per week (subject to confirmation) with tax-free st…",35.2827,Adzuna::API::Response::Job,-120.65862,Adzuna::API::Response::Company,Aequor Allied,"['US', 'California', 'San Luis Obispo County', 'San Luis Obispo']",Adzuna::API::Response::Location,"San Luis Obispo, San Luis Obispo County",Trade & Construction Jobs,trade-construction-jobs,Adzuna::API::Response::Category,,
2026-08-08T09:46:25Z,https://www.adzuna.com/land/ad/5833506763?se=aMuaQzCT8RG6L4_B5D25Rg&utm_medium=api&utm_source=abfa41a4&v=634F3D052AC43AD61421D9060FB1F71FE425147E,Travel Medical Surgical RN,126793.7,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMzUwNjc2MyIsInMiOiJhTXVhUXpDVDhSRzZMNF9CNUQyNVJnIn0.946KOMPiFuJ4Hfk_lOrS40-hdbfPoGE3A-F2PSSqp-4,5833506763,126793.7,"Job Description \n SambaTraveler is seeking a travel nurse RN Med Surg for a travel nursing job in Duncan, Oklahoma. Job Description & Requirements\n \n Specialty: Med Surg \n Discipline: RN \n Start Date: ASAP \n Duration: 13 weeks \n 36 hours per week \n Shift: 12 hours, nights \n Employment Type: Travel \n \n SambaTraveler Job ID 37715383. Pay package is based on 12 hour shifts and 36.0 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: …",34.51662,Adzuna::API::Response::Job,-97.95858,Adzuna::API::Response::Company,SambaTraveler,"['US', 'Oklahoma', 'Stephens County', 'Empire']",Adzuna::API::Response::Location,"Empire, Stephens County",Accounting & Finance Jobs,accounting-finance-jobs,Adzuna::API::Response::Category,,
2026-08-08T09:46:25Z,https://www.adzuna.com/land/ad/5833506765?se=aMuaQzCT8RG6L4_B5D25Rg&utm_medium=api&utm_source=abfa41a4&v=6013554A5737D26B1FCA1DA3045FCC84FA41B049,Travel Nurse RN - Labor and Delivery,42131.14,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYU11YVF6Q1Q4Ukc2TDRfQjVEMjVSZyIsImkiOiI1ODMzNTA2NzY1In0.d5i2ItzfiogKM_FW8m2yJByulk7kRw79lDPGVF0E9AI,5833506765,42131.14,"Job Description \n First Connect Health is seeking a travel nurse RN Labor and Delivery for a travel nursing job in Dickinson, North Dakota. Job Description & Requirements\n \n Specialty: Labor and Delivery \n Discipline: RN \n Start Date: 08/31/2026 \n Duration: 13 weeks \n 36 hours per week \n Shift: 12 hours, nights \n Employment Type: Travel \n \n \n Position: Registered Nurse – Labour and Delivery EMR: MEDITECH Requirements: \n \n BLS || ACLS || NRP \n State or Compact License must be acti…",46.88244,Adzuna::API::Response::Job,-102.7734,Adzuna::API::Response::Company,First Connect Health,"['US', 'North Dakota', 'Stark County', 'Dickinson']",Adzuna::API::Response::Location,"Dickinson, Stark County",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
