redirect_url,latitude,salary_max,salary_is_predicted,id,__CLASS__,adref,longitude,created,salary_min,description,title,category.label,category.tag,category.__CLASS__,company.display_name,company.__CLASS__,location.__CLASS__,location.display_name,location.area,contract_time,contract_type
https://www.adzuna.com/land/ad/5776430001?se=cpyA3axw8RGLSNVmuhUzVg&utm_medium=api&utm_source=abfa41a4&v=F8AE26F4211ED06AE4B58945A4514887C075106C,48.007405,45982.2,1,5776430001,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NjQzMDAwMSIsInMiOiJjcHlBM2F4dzhSR0xTTlZtdWhVelZnIn0.XAt6tDDNyTfKy6n4EKzv4y4UMZKbwnMeC5d6JX_G_4s,-96.204281,2026-06-25T10:53:11Z,45982.2,"Compensation: Varies per assignment. Up to $500 per week. Location: Remote (USA) Company: ProductReviewJobs Thank you for your interest in becoming a Paid Product Tester. This opportunity is for completing market research opportunities with independent brands via online or phone. Online studies typically take 15 minutes, while telephone interviews may take 30-60 minutes each session. Compensation varies per study. Please complete your profile to view projects available to you. Notes on Product …",Paid Product Tester,Scientific & QA Jobs,scientific-qa-jobs,Adzuna::API::Response::Category,Product Review Jobs,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Saint Hilaire, Pennington County","['US', 'Minnesota', 'Pennington County', 'Saint Hilaire']",,
https://www.adzuna.com/land/ad/5776429989?se=cpyA3axw8RGLSNVmuhUzVg&utm_medium=api&utm_source=abfa41a4&v=F9ECAF8B719206EF64257B20EC094611D45CE998,43.871495,43034.39,1,5776429989,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY3B5QTNheHc4UkdMU05WbXVoVXpWZyIsImkiOiI1Nzc2NDI5OTg5In0.-EKeStifn2tryAp92Wh6dCGBjDSMo3juZqUgUTwU96U,-97.540814,2026-06-25T10:53:11Z,43034.39,"Compensation: Varies per assignment. Up to $500 per week. Location: Remote (USA) Company: ProductReviewJobs Thank you for your interest in becoming a Paid Product Tester. This opportunity is for completing market research opportunities with independent brands via online or phone. Online studies typically take 15 minutes, while telephone interviews may take 30-60 minutes each session. Compensation varies per study. Please complete your profile to view projects available to you. Notes on Product …",Paid Product Tester,Scientific & QA Jobs,scientific-qa-jobs,Adzuna::API::Response::Category,Product Review Jobs,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Canova, Miner County","['US', 'South Dakota', 'Miner County', 'Canova']",,
https://www.adzuna.com/land/ad/5776430008?se=cpyA3axw8RGLSNVmuhUzVg&utm_medium=api&utm_source=abfa41a4&v=53D33BEF551D25AC247C98F6C7E7B7FC62637780,40.15968,43304.68,1,5776430008,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NjQzMDAwOCIsInMiOiJjcHlBM2F4dzhSR0xTTlZtdWhVelZnIn0.JAXLUhg_r8BxQu5wtcKPOULXDHf7YLNvFcVc3lri5J4,-80.37828,2026-06-25T10:53:11Z,43304.68,"Compensation: Varies per assignment. Up to $500 per week. Location: Remote (USA) Company: ProductReviewJobs Thank you for your interest in becoming a Paid Product Tester. This opportunity is for completing market research opportunities with independent brands via online or phone. Online studies typically take 15 minutes, while telephone interviews may take 30-60 minutes each session. Compensation varies per study. Please complete your profile to view projects available to you. Notes on Product …",Paid Product Tester,Scientific & QA Jobs,scientific-qa-jobs,Adzuna::API::Response::Category,Product Review Jobs,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Taylorstown, Washington County","['US', 'Pennsylvania', 'Washington County', 'Taylorstown']",,
https://www.adzuna.com/land/ad/5776429987?se=cpyA3axw8RGLSNVmuhUzVg&utm_medium=api&utm_source=abfa41a4&v=DEB6A09DD740FA7D30EF7077CAE4B85C9994DB4C,48.92052,47397.78,1,5776429987,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY3B5QTNheHc4UkdMU05WbXVoVXpWZyIsImkiOiI1Nzc2NDI5OTg3In0.edHS_0UgVlCvHfVCjAopc6tcp1x87KsGCfyAyjrEM-Q,-97.26318,2026-06-25T10:53:11Z,47397.78,"Compensation: Varies per assignment. Up to $500 per week. Location: Remote (USA) Company: ProductReviewJobs Thank you for your interest in becoming a Paid Product Tester. This opportunity is for completing market research opportunities with independent brands via online or phone. Online studies typically take 15 minutes, while telephone interviews may take 30-60 minutes each session. Compensation varies per study. Please complete your profile to view projects available to you. Notes on Product …",Paid Product Tester,Scientific & QA Jobs,scientific-qa-jobs,Adzuna::API::Response::Category,Product Review Jobs,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Pembina, Pembina County","['US', 'North Dakota', 'Pembina County', 'Pembina']",,
https://www.adzuna.com/land/ad/5776429997?se=cpyA3axw8RGLSNVmuhUzVg&utm_medium=api&utm_source=abfa41a4&v=C7D760A3A958562A72BF906526B4276A54898B02,40.339845,43436.45,1,5776429997,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NjQyOTk5NyIsInMiOiJjcHlBM2F4dzhSR0xTTlZtdWhVelZnIn0.L_b-4jU3eemwiuCdct_L1UgTbt1bK3QXdOifVvHyUCc,-80.900695,2026-06-25T10:53:11Z,43436.45,"Compensation: Varies per assignment. Up to $500 per week. Location: Remote (USA) Company: ProductReviewJobs Thank you for your interest in becoming a Paid Product Tester. This opportunity is for completing market research opportunities with independent brands via online or phone. Online studies typically take 15 minutes, while telephone interviews may take 30-60 minutes each session. Compensation varies per study. Please complete your profile to view projects available to you. Notes on Product …",Paid Product Tester,Scientific & QA Jobs,scientific-qa-jobs,Adzuna::API::Response::Category,Product Review Jobs,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Hopedale, Harrison County","['US', 'Ohio', 'Harrison County', 'Hopedale']",,
https://www.adzuna.com/land/ad/5776429955?se=cpyA3axw8RGLSNVmuhUzVg&utm_medium=api&utm_source=abfa41a4&v=BCF3F5D593E0A550A48BA258D7154797C68EB382,42.18804,40466.88,1,5776429955,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NjQyOTk1NSIsInMiOiJjcHlBM2F4dzhSR0xTTlZtdWhVelZnIn0.yT-rk6huouwyabXNxPFR5wYUfP8bFcP-huzagTk5cdQ,-95.31786,2026-06-25T10:53:11Z,40466.88,"Compensation: Varies per assignment. Up to $500 per week. Location: Remote (USA) Company: ProductReviewJobs Thank you for your interest in becoming a Paid Product Tester. This opportunity is for completing market research opportunities with independent brands via online or phone. Online studies typically take 15 minutes, while telephone interviews may take 30-60 minutes each session. Compensation varies per study. Please complete your profile to view projects available to you. Notes on Product …",Paid Product Tester,Scientific & QA Jobs,scientific-qa-jobs,Adzuna::API::Response::Category,Product Review Jobs,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Boyer, Crawford County","['US', 'Iowa', 'Crawford County', 'Boyer']",,
https://www.adzuna.com/land/ad/5776429964?se=cpyA3axw8RGLSNVmuhUzVg&utm_medium=api&utm_source=abfa41a4&v=8B1C425E7D042591A5BD4142C1921898FB268547,39.065366,42575.03,1,5776429964,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY3B5QTNheHc4UkdMU05WbXVoVXpWZyIsImkiOiI1Nzc2NDI5OTY0In0.I7b7BGoXhAGdkrgqLF1mklHKloysVoS1BP2iZDNDXh0,-78.135269,2026-06-25T10:53:11Z,42575.03,"Compensation: Varies per assignment. Up to $500 per week. Location: Remote (USA) Company: ProductReviewJobs Thank you for your interest in becoming a Paid Product Tester. This opportunity is for completing market research opportunities with independent brands via online or phone. Online studies typically take 15 minutes, while telephone interviews may take 30-60 minutes each session. Compensation varies per study. Please complete your profile to view projects available to you. Notes on Product …",Paid Product Tester,Scientific & QA Jobs,scientific-qa-jobs,Adzuna::API::Response::Category,Product Review Jobs,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Lake Frederick, Warren County","['US', 'Virginia', 'Warren County', 'Lake Frederick']",,
https://www.adzuna.com/land/ad/5776429967?se=cpyA3axw8RGLSNVmuhUzVg&utm_medium=api&utm_source=abfa41a4&v=A76D0CD36C6FF80ECAC351EA80DFCCDC911AD0CB,43.716144,45948.27,1,5776429967,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NjQyOTk2NyIsInMiOiJjcHlBM2F4dzhSR0xTTlZtdWhVelZnIn0.JMvRfi3lphHP1tuib1dbE_QjoWBseJ6vtOE00QGdTBc,-74.949972,2026-06-25T10:53:11Z,45948.27,"Compensation: Varies per assignment. Up to $500 per week. Location: Remote (USA) Company: ProductReviewJobs Thank you for your interest in becoming a Paid Product Tester. This opportunity is for completing market research opportunities with independent brands via online or phone. Online studies typically take 15 minutes, while telephone interviews may take 30-60 minutes each session. Compensation varies per study. Please complete your profile to view projects available to you. Notes on Product …",Paid Product Tester,Scientific & QA Jobs,scientific-qa-jobs,Adzuna::API::Response::Category,Product Review Jobs,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Big Moose, Herkimer County","['US', 'New York', 'Herkimer County', 'Big Moose']",,
https://www.adzuna.com/land/ad/5776430011?se=cpyA3axw8RGLSNVmuhUzVg&utm_medium=api&utm_source=abfa41a4&v=1E4EB37621057C92E526F0B575D8CE28BE24BA6A,40.11332,43744.32,1,5776430011,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY3B5QTNheHc4UkdMU05WbXVoVXpWZyIsImkiOiI1Nzc2NDMwMDExIn0.eKYclXr-eMVCrIot3ktw-QCoWdsHM1xkOVrNqIQ5QO4,-99.239493,2026-06-25T10:53:11Z,43744.32,"Compensation: Varies per assignment. Up to $500 per week. Location: Remote (USA) Company: ProductReviewJobs Thank you for your interest in becoming a Paid Product Tester. This opportunity is for completing market research opportunities with independent brands via online or phone. Online studies typically take 15 minutes, while telephone interviews may take 30-60 minutes each session. Compensation varies per study. Please complete your profile to view projects available to you. Notes on Product …",Paid Product Tester,Scientific & QA Jobs,scientific-qa-jobs,Adzuna::API::Response::Category,Product Review Jobs,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Mullally, Harlan County","['US', 'Nebraska', 'Harlan County', 'Mullally']",,
https://www.adzuna.com/land/ad/5776429945?se=cpyA3axw8RGLSNVmuhUzVg&utm_medium=api&utm_source=abfa41a4&v=18FEA35A027911ECCED7A7A79FAE524633E39798,41.13185,56847.08,1,5776429945,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NjQyOTk0NSIsInMiOiJjcHlBM2F4dzhSR0xTTlZtdWhVelZnIn0.x-KEXoEsm54SdpbciE8CJmloszniCxrHPmJQju7yF9s,-73.69364,2026-06-25T10:53:10Z,56847.08,"Compensation: Varies per assignment. Up to $500 per week. Location: Remote (USA) Company: ProductReviewJobs Thank you for your interest in becoming a Paid Product Tester. This opportunity is for completing market research opportunities with independent brands via online or phone. Online studies typically take 15 minutes, while telephone interviews may take 30-60 minutes each session. Compensation varies per study. Please complete your profile to view projects available to you. Notes on Product …",Paid Product Tester,Scientific & QA Jobs,scientific-qa-jobs,Adzuna::API::Response::Category,Product Review Jobs,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Armonk, Westchester County","['US', 'New York', 'Westchester County', 'Armonk']",,
https://www.adzuna.com/land/ad/5776429924?se=cpyA3axw8RGLSNVmuhUzVg&utm_medium=api&utm_source=abfa41a4&v=CD924C042849E4BF4B95B496F8AD1D8A07E62306,33.65631,42028.29,1,5776429924,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY3B5QTNheHc4UkdMU05WbXVoVXpWZyIsImkiOiI1Nzc2NDI5OTI0In0.8yfV9iPAJWoO9Nwy3PKDEPsNMdc6IsH9f4YzIGv3lMQ,-85.699155,2026-06-25T10:53:10Z,42028.29,"Compensation: Varies per assignment. Up to $500 per week. Location: Remote (USA) Company: ProductReviewJobs Thank you for your interest in becoming a Paid Product Tester. This opportunity is for completing market research opportunities with independent brands via online or phone. Online studies typically take 15 minutes, while telephone interviews may take 30-60 minutes each session. Compensation varies per study. Please complete your profile to view projects available to you. Notes on Product …",Paid Product Tester,Scientific & QA Jobs,scientific-qa-jobs,Adzuna::API::Response::Category,Product Review Jobs,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Choccolocco, Calhoun County","['US', 'Alabama', 'Calhoun County', 'Choccolocco']",,
https://www.adzuna.com/land/ad/5776429951?se=cpyA3axw8RGLSNVmuhUzVg&utm_medium=api&utm_source=abfa41a4&v=31686B4736398889A838DEDEBB5B6BEB8DFD3909,33.295467,44713.03,1,5776429951,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY3B5QTNheHc4UkdMU05WbXVoVXpWZyIsImkiOiI1Nzc2NDI5OTUxIn0.qpErRVd2YgEmB8ADVcW7wAkv60t0FW-riFaY6rl_Bv4,-115.577282,2026-06-25T10:53:10Z,44713.03,"Compensation: Varies per assignment. Up to $500 per week. Location: Remote (USA) Company: ProductReviewJobs Thank you for your interest in becoming a Paid Product Tester. This opportunity is for completing market research opportunities with independent brands via online or phone. Online studies typically take 15 minutes, while telephone interviews may take 30-60 minutes each session. Compensation varies per study. Please complete your profile to view projects available to you. Notes on Product …",Paid Product Tester,Scientific & QA Jobs,scientific-qa-jobs,Adzuna::API::Response::Category,Product Review Jobs,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Bombay Beach, Imperial County","['US', 'California', 'Imperial County', 'Bombay Beach']",,
https://www.adzuna.com/land/ad/5776429915?se=cpyA3axw8RGLSNVmuhUzVg&utm_medium=api&utm_source=abfa41a4&v=5AF42F77EF4A4F9D53E1095ED14FBE28214EC4ED,32.74935,41970.81,1,5776429915,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NjQyOTkxNSIsInMiOiJjcHlBM2F4dzhSR0xTTlZtdWhVelZnIn0.gumT21wf2dnE9ZKVgwulyW07DjzE4F0oDpKjU0Ol_Og,-93.979267,2026-06-25T10:53:10Z,41970.81,"Compensation: Varies per assignment. Up to $500 per week. Location: Remote (USA) Company: ProductReviewJobs Thank you for your interest in becoming a Paid Product Tester. This opportunity is for completing market research opportunities with independent brands via online or phone. Online studies typically take 15 minutes, while telephone interviews may take 30-60 minutes each session. Compensation varies per study. Please complete your profile to view projects available to you. Notes on Product …",Paid Product Tester,Scientific & QA Jobs,scientific-qa-jobs,Adzuna::API::Response::Category,Product Review Jobs,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Caddo, Caddo Parish","['US', 'Louisiana', 'Caddo Parish', 'Caddo']",,
https://www.adzuna.com/land/ad/5776429932?se=cpyA3axw8RGLSNVmuhUzVg&utm_medium=api&utm_source=abfa41a4&v=A8D8C70333472D5ABD60A7C81EEDDEC0A4EF6049,43.59738,53344.71,1,5776429932,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NjQyOTkzMiIsInMiOiJjcHlBM2F4dzhSR0xTTlZtdWhVelZnIn0.UooR9on0b337zP4a1sH3DzqM7Tad5IqD7mslXhWLNNw,-70.23414,2026-06-25T10:53:10Z,53344.71,"Compensation: Varies per assignment. Up to $500 per week. Location: Remote (USA) Company: ProductReviewJobs Thank you for your interest in becoming a Paid Product Tester. This opportunity is for completing market research opportunities with independent brands via online or phone. Online studies typically take 15 minutes, while telephone interviews may take 30-60 minutes each session. Compensation varies per study. Please complete your profile to view projects available to you. Notes on Product …",Paid Product Tester,Scientific & QA Jobs,scientific-qa-jobs,Adzuna::API::Response::Category,Product Review Jobs,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Pond Cove, Cumberland County","['US', 'Maine', 'Cumberland County', 'Pond Cove']",,
https://www.adzuna.com/land/ad/5776429919?se=cpyA3axw8RGLSNVmuhUzVg&utm_medium=api&utm_source=abfa41a4&v=2FBD52D8553D795B866A9544FE08550576CAF2DA,34.538247,40528.1,1,5776429919,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NjQyOTkxOSIsInMiOiJjcHlBM2F4dzhSR0xTTlZtdWhVelZnIn0.Y9LfaKddS6l7UJtYnq_pcqmGWN-81inLk7STmA8mOK8,-102.103689,2026-06-25T10:53:10Z,40528.1,"Compensation: Varies per assignment. Up to $500 per week. Location: Remote (USA) Company: ProductReviewJobs Thank you for your interest in becoming a Paid Product Tester. This opportunity is for completing market research opportunities with independent brands via online or phone. Online studies typically take 15 minutes, while telephone interviews may take 30-60 minutes each session. Compensation varies per study. Please complete your profile to view projects available to you. Notes on Product …",Paid Product Tester,Scientific & QA Jobs,scientific-qa-jobs,Adzuna::API::Response::Category,Product Review Jobs,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Nazareth, Castro County","['US', 'Texas', 'Castro County', 'Nazareth']",,
https://www.adzuna.com/land/ad/5776429922?se=cpyA3axw8RGLSNVmuhUzVg&utm_medium=api&utm_source=abfa41a4&v=7BFAB7B83179E478DB7AC006C0B531E2C6C0F0C4,33.862734,43982.77,1,5776429922,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY3B5QTNheHc4UkdMU05WbXVoVXpWZyIsImkiOiI1Nzc2NDI5OTIyIn0.ctBvbv2huWFYMZbGG3BAGe9h3AGvETrFA4z_FnVqbMw,-95.599975,2026-06-25T10:53:10Z,43982.77,"Compensation: Varies per assignment. Up to $500 per week. Location: Remote (USA) Company: ProductReviewJobs Thank you for your interest in becoming a Paid Product Tester. This opportunity is for completing market research opportunities with independent brands via online or phone. Online studies typically take 15 minutes, while telephone interviews may take 30-60 minutes each session. Compensation varies per study. Please complete your profile to view projects available to you. Notes on Product …",Paid Product Tester,Scientific & QA Jobs,scientific-qa-jobs,Adzuna::API::Response::Category,Product Review Jobs,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Chicota, Lamar County","['US', 'Texas', 'Lamar County', 'Chicota']",,
https://www.adzuna.com/land/ad/5776429946?se=cpyA3axw8RGLSNVmuhUzVg&utm_medium=api&utm_source=abfa41a4&v=511CF27112C26F66AADFCFAC53071E8BFF7D6144,31.598519,42710.7,1,5776429946,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NjQyOTk0NiIsInMiOiJjcHlBM2F4dzhSR0xTTlZtdWhVelZnIn0.s5HyOamnwZVo7QVBX-dRqis9H-pKYC7lYFvxa9zJqpk,-85.216571,2026-06-25T10:53:10Z,42710.7,"Compensation: Varies per assignment. Up to $500 per week. Location: Remote (USA) Company: ProductReviewJobs Thank you for your interest in becoming a Paid Product Tester. This opportunity is for completing market research opportunities with independent brands via online or phone. Online studies typically take 15 minutes, while telephone interviews may take 30-60 minutes each session. Compensation varies per study. Please complete your profile to view projects available to you. Notes on Product …",Paid Product Tester,Scientific & QA Jobs,scientific-qa-jobs,Adzuna::API::Response::Category,Product Review Jobs,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Abbeville, Henry County","['US', 'Alabama', 'Henry County', 'Abbeville']",,
https://www.adzuna.com/land/ad/5776429940?se=cpyA3axw8RGLSNVmuhUzVg&utm_medium=api&utm_source=abfa41a4&v=8CBFFCB1D6A92C7080E2A29C6674E596B6A74050,43.270789,45683.57,1,5776429940,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY3B5QTNheHc4UkdMU05WbXVoVXpWZyIsImkiOiI1Nzc2NDI5OTQwIn0.ykQaqNddO3ZrDnp2BKnrYkYYYFSJXlvLOiAXGeUsDmA,-75.688355,2026-06-25T10:53:10Z,45683.57,"Compensation: Varies per assignment. Up to $500 per week. Location: Remote (USA) Company: ProductReviewJobs Thank you for your interest in becoming a Paid Product Tester. This opportunity is for completing market research opportunities with independent brands via online or phone. Online studies typically take 15 minutes, while telephone interviews may take 30-60 minutes each session. Compensation varies per study. Please complete your profile to view projects available to you. Notes on Product …",Paid Product Tester,Scientific & QA Jobs,scientific-qa-jobs,Adzuna::API::Response::Category,Product Review Jobs,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Mc Connellsville, Oneida County","['US', 'New York', 'Oneida County', 'Mc Connellsville']",,
https://www.adzuna.com/land/ad/5776429930?se=cpyA3axw8RGLSNVmuhUzVg&utm_medium=api&utm_source=abfa41a4&v=44C9E414F98C6ACF7F4296BB9388407DC6B585B7,45.122823,42337.0,1,5776429930,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY3B5QTNheHc4UkdMU05WbXVoVXpWZyIsImkiOiI1Nzc2NDI5OTMwIn0.2j7gndMrZv5nV6IcqO31PlasghQ805wMFytZAC9eVyM,-85.613182,2026-06-25T10:53:10Z,42337.0,"Compensation: Varies per assignment. Up to $500 per week. Location: Remote (USA) Company: ProductReviewJobs Thank you for your interest in becoming a Paid Product Tester. This opportunity is for completing market research opportunities with independent brands via online or phone. Online studies typically take 15 minutes, while telephone interviews may take 30-60 minutes each session. Compensation varies per study. Please complete your profile to view projects available to you. Notes on Product …",Paid Product Tester,Scientific & QA Jobs,scientific-qa-jobs,Adzuna::API::Response::Category,Product Review Jobs,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Northport, Leelanau County","['US', 'Michigan', 'Leelanau County', 'Northport']",,
https://www.adzuna.com/land/ad/5776429929?se=cpyA3axw8RGLSNVmuhUzVg&utm_medium=api&utm_source=abfa41a4&v=D931D49800F4B6CEB9CD10A27BBEF77C4BEDA186,43.737476,45701.53,1,5776429929,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NjQyOTkyOSIsInMiOiJjcHlBM2F4dzhSR0xTTlZtdWhVelZnIn0.NVGxSje6nMJuqtsbrDw59wCNNzjtqUayAXVWrTZ20Vo,-75.469983,2026-06-25T10:53:10Z,45701.53,"Compensation: Varies per assignment. Up to $500 per week. Location: Remote (USA) Company: ProductReviewJobs Thank you for your interest in becoming a Paid Product Tester. This opportunity is for completing market research opportunities with independent brands via online or phone. Online studies typically take 15 minutes, while telephone interviews may take 30-60 minutes each session. Compensation varies per study. Please complete your profile to view projects available to you. Notes on Product …",Paid Product Tester,Scientific & QA Jobs,scientific-qa-jobs,Adzuna::API::Response::Category,Product Review Jobs,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Watson, Lewis County","['US', 'New York', 'Lewis County', 'Watson']",,
https://www.adzuna.com/land/ad/5776429943?se=cpyA3axw8RGLSNVmuhUzVg&utm_medium=api&utm_source=abfa41a4&v=7A50BFAF7B871195D783CBD5E7E2D067DD58E541,30.46383,44865.65,1,5776429943,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NjQyOTk0MyIsInMiOiJjcHlBM2F4dzhSR0xTTlZtdWhVelZnIn0.XlV2eqrBgAmyjb55o45SqpN-4JFIkTBzTMX4j6DjXQ4,-97.415988,2026-06-25T10:53:10Z,44865.65,"Compensation: Varies per assignment. Up to $500 per week. Location: Remote (USA) Company: ProductReviewJobs Thank you for your interest in becoming a Paid Product Tester. This opportunity is for completing market research opportunities with independent brands via online or phone. Online studies typically take 15 minutes, while telephone interviews may take 30-60 minutes each session. Compensation varies per study. Please complete your profile to view projects available to you. Notes on Product …",Paid Product Tester,Scientific & QA Jobs,scientific-qa-jobs,Adzuna::API::Response::Category,Product Review Jobs,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Coupland, Williamson County","['US', 'Texas', 'Williamson County', 'Coupland']",,
https://www.adzuna.com/land/ad/5776429934?se=cpyA3axw8RGLSNVmuhUzVg&utm_medium=api&utm_source=abfa41a4&v=427065D9267B17D2A3A157F3379BD9BC983A5AA5,38.83377,104000.0,0,5776429934,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NjQyOTkzNCIsInMiOiJjcHlBM2F4dzhSR0xTTlZtdWhVelZnIn0.36zaQuwg7GaX0hzna6tyKkemOfbnOOx5pcXhiRoTMRM,-104.82434,2026-06-25T10:53:10Z,88000.0,"Bear Creek Senior Living in Colorado Springs is seeking a compassionate Speech Language Pathologist to join our Healthcare & Medical Services team. In this role, you will assess, diagnose, and treat speech, language, cognitive-communication, and swallowing disorders in senior residents. You’ll develop individualized care plans, collaborate with an interdisciplinary team, document progress, and educate residents and families. At Bear Creek, supported by Stellar Living’s culture of respect, integ…",Speech Language Pathologist,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Bear Creek Senior Living,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Stratmoor Hills, El Paso County","['US', 'Colorado', 'El Paso County', 'Stratmoor Hills']",,
https://www.adzuna.com/land/ad/5776429925?se=cpyA3axw8RGLSNVmuhUzVg&utm_medium=api&utm_source=abfa41a4&v=97F945BD337E96E767884C2C862D5F506AB43175,39.104584,41104.5,1,5776429925,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY3B5QTNheHc4UkdMU05WbXVoVXpWZyIsImkiOiI1Nzc2NDI5OTI1In0.BrnwD2ePOmUiRHXeIvUnXdS_r-NK613EsBBrTYH9JIk,-90.141834,2026-06-25T10:53:10Z,41104.5,"Compensation: Varies per assignment. Up to $500 per week. Location: Remote (USA) Company: ProductReviewJobs Thank you for your interest in becoming a Paid Product Tester. This opportunity is for completing market research opportunities with independent brands via online or phone. Online studies typically take 15 minutes, while telephone interviews may take 30-60 minutes each session. Compensation varies per study. Please complete your profile to view projects available to you. Notes on Product …",Paid Product Tester,Scientific & QA Jobs,scientific-qa-jobs,Adzuna::API::Response::Category,Product Review Jobs,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Fidelity, Jersey County","['US', 'Illinois', 'Jersey County', 'Fidelity']",,
https://www.adzuna.com/land/ad/5776429928?se=cpyA3axw8RGLSNVmuhUzVg&utm_medium=api&utm_source=abfa41a4&v=375F6AAC33233488BFA09041254AC0284FDFF182,38.737739,44650.86,1,5776429928,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NjQyOTkyOCIsInMiOiJjcHlBM2F4dzhSR0xTTlZtdWhVelZnIn0.9huR3UF8GvQIZx3uvsAuUrZvVvTSSyYgNzSDhiS6wdM,-87.957453,2026-06-25T10:53:10Z,44650.86,"Compensation: Varies per assignment. Up to $500 per week. Location: Remote (USA) Company: ProductReviewJobs Thank you for your interest in becoming a Paid Product Tester. This opportunity is for completing market research opportunities with independent brands via online or phone. Online studies typically take 15 minutes, while telephone interviews may take 30-60 minutes each session. Compensation varies per study. Please complete your profile to view projects available to you. Notes on Product …",Paid Product Tester,Scientific & QA Jobs,scientific-qa-jobs,Adzuna::API::Response::Category,Product Review Jobs,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Claremont, Richland County","['US', 'Illinois', 'Richland County', 'Claremont']",,
