__CLASS__,salary_is_predicted,redirect_url,salary_min,contract_time,latitude,created,salary_max,longitude,description,id,adref,title,category.label,category.tag,category.__CLASS__,location.display_name,location.area,location.__CLASS__,company.display_name,company.__CLASS__
Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5830617758?se=dESvkKqR8RG-qL8sgVbVMQ&utm_medium=api&utm_source=abfa41a4&v=C6E0576FCCF0F93D53262284EF91BAF9DF4F0E25,53266.57,part_time,41.93652,2026-08-06T11:17:20Z,53266.57,-87.88434,"Earn at least $3075 driving with Uber when you complete your first 210 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 210 trips with Ub…",5830617758,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEVTdmtLcVI4UkctcUw4c2dWYlZNUSIsImkiOiI1ODMwNjE3NzU4In0.zaOECoB0Djsv_SzTD1o_KySmgwQ7xDu0w8gZKnP4OV0,"Drive with Uber: Earn at least $3075 when you complete 210 trips, guaranteed",Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Franklin Park, Cook County","['US', 'Illinois', 'Cook County', 'Franklin Park']",Adzuna::API::Response::Location,Uber,Adzuna::API::Response::Company
Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5830617744?se=dESvkKqR8RG-qL8sgVbVMQ&utm_medium=api&utm_source=abfa41a4&v=7041D93173474D28A52BD358C33CC980C87092F7,49416.83,part_time,42.30306,2026-08-06T11:17:20Z,49416.83,-87.861,"Earn at least $3075 driving with Uber when you complete your first 210 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 210 trips with Ub…",5830617744,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEVTdmtLcVI4UkctcUw4c2dWYlZNUSIsImkiOiI1ODMwNjE3NzQ0In0.iGetpJ5GI-w3BmyuiYdtqQi6kM8KKhKlwGZWi1f5s3E,"Choose your schedule - Earn At Least $3075 For Your First 210 Trips, Guaranteed.",Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Great Lakes, Lake County","['US', 'Illinois', 'Lake County', 'Great Lakes']",Adzuna::API::Response::Location,Uber,Adzuna::API::Response::Company
Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5830617767?se=dESvkKqR8RG-qL8sgVbVMQ&utm_medium=api&utm_source=abfa41a4&v=B2B3B3E87DCF59B3C77A58D82AEDC818A5B9BC55,52473.47,part_time,41.892883,2026-08-06T11:17:20Z,52473.47,-87.943977,"Earn at least $3075 driving with Uber when you complete your first 210 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 210 trips with Ub…",5830617767,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEVTdmtLcVI4UkctcUw4c2dWYlZNUSIsImkiOiI1ODMwNjE3NzY3In0.BQshKwW9fPBtGcAmRPDo4m5Bv3uAZGlAd7fC2Zhak2M,Drive with Uber - Earn at least $3075 in your first 210 trips with Uber.,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Elmhurst, DuPage County","['US', 'Illinois', 'DuPage County', 'Elmhurst']",Adzuna::API::Response::Location,Uber,Adzuna::API::Response::Company
Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5830617742?se=dESvkKqR8RG-qL8sgVbVMQ&utm_medium=api&utm_source=abfa41a4&v=BBD9EAB073BA70343D9CA124F77D81C246C0A9F0,58031.23,part_time,41.972602,2026-08-06T11:17:20Z,58031.23,-87.667551,"Earn at least $3075 driving with Uber when you complete your first 210 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 210 trips with Ub…",5830617742,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMDYxNzc0MiIsInMiOiJkRVN2a0txUjhSRy1xTDhzZ1ZiVk1RIn0.3lNmV-qJ21f4SGSd9pTCN9-WIGv-NoFr9O8fWhzyURk,"Side gig - Earn at least $3075 in your first 210 trips with Uber, guaranteed.",Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Andersonville, Chicago","['US', 'Illinois', 'Cook County', 'Chicago', 'Andersonville']",Adzuna::API::Response::Location,Uber,Adzuna::API::Response::Company
Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5830617747?se=dESvkKqR8RG-qL8sgVbVMQ&utm_medium=api&utm_source=abfa41a4&v=33135260CFD251AC2196299D7CAB8D6D72CDFCF2,66993.79,part_time,42.19446,2026-08-06T11:17:20Z,66993.79,-87.91074,"Earn at least $3075 driving with Uber when you complete your first 210 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 210 trips with Ub…",5830617747,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEVTdmtLcVI4UkctcUw4c2dWYlZNUSIsImkiOiI1ODMwNjE3NzQ3In0.sDDT72y0qW9aBbxElHIJo1JUj-JdD3oWTdn4FqWoOjo,Drive with Uber: Earn at least $3075 when you complete 210 trips.,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Lincolnshire, Lake County","['US', 'Illinois', 'Lake County', 'Lincolnshire']",Adzuna::API::Response::Location,Uber,Adzuna::API::Response::Company
Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5830617739?se=dESvkKqR8RG-qL8sgVbVMQ&utm_medium=api&utm_source=abfa41a4&v=455218240B4232ED7E287DFDE534C6F32548E7DE,45516.11,part_time,42.246412,2026-08-06T11:17:20Z,45516.11,-88.242862,"Earn at least $3075 driving with Uber when you complete your first 210 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 210 trips with Ub…",5830617739,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMDYxNzczOSIsInMiOiJkRVN2a0txUjhSRy1xTDhzZ1ZiVk1RIn0.kcxQn-DafODLTuKWdwT3xaEWeyh-Hz-b4NDNiCi4eVA,"Fast Pay - Earn at least $3075 in your first 210 trips, guaranteed.",Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Oakwood Hills, McHenry County","['US', 'Illinois', 'McHenry County', 'Oakwood Hills']",Adzuna::API::Response::Location,Uber,Adzuna::API::Response::Company
Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5830617764?se=dESvkKqR8RG-qL8sgVbVMQ&utm_medium=api&utm_source=abfa41a4&v=F543B29AAEA49479166975D2A6D988F8F7210E18,48773.8,part_time,41.126977,2026-08-06T11:17:20Z,48773.8,-87.735594,"Earn at least $3075 driving with Uber when you complete your first 210 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 210 trips with Ub…",5830617764,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEVTdmtLcVI4UkctcUw4c2dWYlZNUSIsImkiOiI1ODMwNjE3NzY0In0.BEy2FxJRLwXsRPFp5NwkkWgfchA-gAlqtzZiDup9URc,"Drive with Uber: Earn at least $3075 when you complete 210 trips, guaranteed",Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Sun River Terrace, Kankakee County","['US', 'Illinois', 'Kankakee County', 'Sun River Terrace']",Adzuna::API::Response::Location,Uber,Adzuna::API::Response::Company
Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5830617732?se=dESvkKqR8RG-qL8sgVbVMQ&utm_medium=api&utm_source=abfa41a4&v=42D6F28F796D1E73941FDEE8EB6849DE8EE249E2,48251.1,part_time,41.98637,2026-08-06T11:17:20Z,48251.1,-87.70116,"Earn at least $3075 driving with Uber when you complete your first 210 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 210 trips with Ub…",5830617732,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMDYxNzczMiIsInMiOiJkRVN2a0txUjhSRy1xTDhzZ1ZiVk1RIn0.k-8MzUBccO2LihGx9GqFR55VHXFMm7Q8fgwEEStmcyo,"Flexible $: Earn At Least $3075 For Your First 210 Trips, Guaranteed.",Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Budlong Woods, Chicago","['US', 'Illinois', 'Cook County', 'Chicago', 'Budlong Woods']",Adzuna::API::Response::Location,Uber,Adzuna::API::Response::Company
Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5830617762?se=dESvkKqR8RG-qL8sgVbVMQ&utm_medium=api&utm_source=abfa41a4&v=29AF1931E6D746F66E1435CA089A4886FFD26EC2,45551.67,part_time,41.80309,2026-08-06T11:17:20Z,45551.67,-87.604218,"Earn at least $3075 driving with Uber when you complete your first 210 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 210 trips with Ub…",5830617762,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMDYxNzc2MiIsInMiOiJkRVN2a0txUjhSRy1xTDhzZ1ZiVk1RIn0.XQxGWitSP37o5LQNlmSBbhJLufH3-kRyktiyUvNr2oc,Drive with Uber - Earn at least $3075 in your first 210 trips with Uber.,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"East Hyde Park, Chicago","['US', 'Illinois', 'Cook County', 'Chicago', 'East Hyde Park']",Adzuna::API::Response::Location,Uber,Adzuna::API::Response::Company
Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5830617695?se=dESvkKqR8RG-qL8sgVbVMQ&utm_medium=api&utm_source=abfa41a4&v=4A9EDF09572724808C03A66CDAE5D8A7ED785498,48699.94,part_time,41.9891,2026-08-06T11:17:19Z,48699.94,-87.871474,"Earn at least $3075 driving with Uber when you complete your first 210 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 210 trips with Ub…",5830617695,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMDYxNzY5NSIsInMiOiJkRVN2a0txUjhSRy1xTDhzZ1ZiVk1RIn0.2XEFLx9zeJdab2EKU4cMGJ2VDuOFUgjmFRR0zu9D95I,"Fast Pay - Earn at least $3075 in your first 210 trips, guaranteed.",Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Rosemont, Cook County","['US', 'Illinois', 'Cook County', 'Rosemont']",Adzuna::API::Response::Location,Uber,Adzuna::API::Response::Company
Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5830617705?se=dESvkKqR8RG-qL8sgVbVMQ&utm_medium=api&utm_source=abfa41a4&v=91C4B348AAE6E0C55D2AF9362EA0368D4A942458,49236.29,part_time,41.294102,2026-08-06T11:17:19Z,49236.29,-88.144832,"Earn at least $3075 driving with Uber when you complete your first 210 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 210 trips with Ub…",5830617705,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMDYxNzcwNSIsInMiOiJkRVN2a0txUjhSRy1xTDhzZ1ZiVk1RIn0.S4HI26C3zSvKSUiCXITDnL24y-imTShNbcLErn0W3Ic,"Drive with Uber: Earn at least $3075 when you complete 210 trips, guaranteed",Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Wilmington, Will County","['US', 'Illinois', 'Will County', 'Wilmington']",Adzuna::API::Response::Location,Uber,Adzuna::API::Response::Company
Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5830617725?se=dESvkKqR8RG-qL8sgVbVMQ&utm_medium=api&utm_source=abfa41a4&v=7EEFF300198BC34C9BC13729508066DB5D7679E8,57510.48,part_time,41.849783,2026-08-06T11:17:19Z,57510.48,-87.717641,"Earn at least $3075 driving with Uber when you complete your first 210 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 210 trips with Ub…",5830617725,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMDYxNzcyNSIsInMiOiJkRVN2a0txUjhSRy1xTDhzZ1ZiVk1RIn0.IStsBd3q2FtH8F1BIg2JnYmk8jB_GrOpQ2doaJB_aFo,Part-time gig: Earn at least $3075 in your first 210 trips.,Part time Jobs,part-time-jobs,Adzuna::API::Response::Category,"North Lawndale, Chicago","['US', 'Illinois', 'Cook County', 'Chicago', 'North Lawndale']",Adzuna::API::Response::Location,Uber,Adzuna::API::Response::Company
Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5830617694?se=dESvkKqR8RG-qL8sgVbVMQ&utm_medium=api&utm_source=abfa41a4&v=75F8E270009CAA963EF04B71EC5F2A017739B0F1,50949.91,part_time,41.327334,2026-08-06T11:17:19Z,50949.91,-88.609726,"Earn at least $3075 driving with Uber when you complete your first 210 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 210 trips with Ub…",5830617694,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEVTdmtLcVI4UkctcUw4c2dWYlZNUSIsImkiOiI1ODMwNjE3Njk0In0.aah_OJgyzzLEcvS_Ct5XX6rWTUtD9mG1cfCmx-8iKsc,Part-time gig: Earn at least $3075 in your first 210 trips.,Part time Jobs,part-time-jobs,Adzuna::API::Response::Category,"Seneca, LaSalle County","['US', 'Illinois', 'LaSalle County', 'Seneca']",Adzuna::API::Response::Location,Uber,Adzuna::API::Response::Company
Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5830617703?se=dESvkKqR8RG-qL8sgVbVMQ&utm_medium=api&utm_source=abfa41a4&v=6EA68C1A42DF39794CC16954D4BB5DCF23467675,51733.8,part_time,42.33594,2026-08-06T11:17:19Z,51733.8,-88.02876,"Earn at least $3075 driving with Uber when you complete your first 210 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 210 trips with Ub…",5830617703,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMDYxNzcwMyIsInMiOiJkRVN2a0txUjhSRy1xTDhzZ1ZiVk1RIn0.FfkIea_vBzvoWWJaXwN3_8vDpCLjJTaSssXi764Fy6w,"Fast Pay - Earn at least $3075 in your first 210 trips, guaranteed.",Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Grayslake, Lake County","['US', 'Illinois', 'Lake County', 'Grayslake']",Adzuna::API::Response::Location,Uber,Adzuna::API::Response::Company
Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5830617697?se=dESvkKqR8RG-qL8sgVbVMQ&utm_medium=api&utm_source=abfa41a4&v=54BCEFD9AA1BB77773B3D9CC2549360997F6CBFA,56486.3,part_time,42.19944,2026-08-06T11:17:19Z,56486.3,-88.05804,"Earn at least $3075 driving with Uber when you complete your first 210 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 210 trips with Ub…",5830617697,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMDYxNzY5NyIsInMiOiJkRVN2a0txUjhSRy1xTDhzZ1ZiVk1RIn0.YoNlpa1ZpAIrijr5SKzhnwzKMDu1H92WpBf44KICkNU,"Choose your schedule - Earn At Least $3075 For Your First 210 Trips, Guaranteed.",Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Forest Lake, Lake County","['US', 'Illinois', 'Lake County', 'Forest Lake']",Adzuna::API::Response::Location,Uber,Adzuna::API::Response::Company
Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5830617723?se=dESvkKqR8RG-qL8sgVbVMQ&utm_medium=api&utm_source=abfa41a4&v=EAEF1002589965E0D40BACF556046C9B69F95099,51142.39,part_time,41.79504,2026-08-06T11:17:19Z,51142.39,-87.97266,"Earn at least $3075 driving with Uber when you complete your first 210 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 210 trips with Ub…",5830617723,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMDYxNzcyMyIsInMiOiJkRVN2a0txUjhSRy1xTDhzZ1ZiVk1RIn0.-1pEseTZiUTNsZdvwGR0KAzFAmM1--rfuk13DqENbo0,Flexible schedule - Earn at least $3075 by driving 210 trips with Uber,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Westmont, DuPage County","['US', 'Illinois', 'DuPage County', 'Westmont']",Adzuna::API::Response::Location,Uber,Adzuna::API::Response::Company
Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5830617700?se=dESvkKqR8RG-qL8sgVbVMQ&utm_medium=api&utm_source=abfa41a4&v=3E743CE36E67CC0ADBCB259D7C0D259F26282D7D,56239.42,part_time,41.688717,2026-08-06T11:17:19Z,56239.42,-88.336133,"Earn at least $3075 driving with Uber when you complete your first 210 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 210 trips with Ub…",5830617700,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZEVTdmtLcVI4UkctcUw4c2dWYlZNUSIsImkiOiI1ODMwNjE3NzAwIn0.YvVcLr3XJlciLvb-vMGkTgyR_yntgrt0dF7Mnzs6WEs,"Side gig - Earn at least $3075 in your first 210 trips with Uber, guaranteed.",Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Oswego, Kendall County","['US', 'Illinois', 'Kendall County', 'Oswego']",Adzuna::API::Response::Location,Uber,Adzuna::API::Response::Company
Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5830617720?se=oAeXkaqR8RGCBfheOeDrGw&utm_medium=api&utm_source=abfa41a4&v=2B3F14CF79917BD41B3C3ACC9AED0509056FF5CE,50540.59,part_time,42.278875,2026-08-06T11:17:19Z,50540.59,-88.209898,"Earn at least $3075 driving with Uber when you complete your first 210 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 210 trips with Ub…",5830617720,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib0FlWGthcVI4UkdDQmZoZU9lRHJHdyIsImkiOiI1ODMwNjE3NzIwIn0.PylBez8bGaXdQ4ioZe04Ma_QRLcdFfVvajubRi6IO7c,Driver gig - Earn at least $3075 by driving 210 trips with Uber,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Island Lake, Lake County","['US', 'Illinois', 'Lake County', 'Island Lake']",Adzuna::API::Response::Location,Uber,Adzuna::API::Response::Company
Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5830617691?se=oAeXkaqR8RGCBfheOeDrGw&utm_medium=api&utm_source=abfa41a4&v=87D58F279D4E9F9E97B5599E64DF0DED37DFF030,54411.78,part_time,41.743677,2026-08-06T11:17:19Z,54411.78,-87.605356,"Earn at least $3075 driving with Uber when you complete your first 210 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 210 trips with Ub…",5830617691,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMDYxNzY5MSIsInMiOiJvQWVYa2FxUjhSR0NCZmhlT2VEckd3In0.7Si5Z_QKgrUNZ1-ULTbb3mMyWozTozfWt0qqVAPP91g,Driver gig - Earn at least $3075 by driving 210 trips with Uber,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"East Chatham, Chicago","['US', 'Illinois', 'Cook County', 'Chicago', 'East Chatham']",Adzuna::API::Response::Location,Uber,Adzuna::API::Response::Company
Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5830617706?se=oAeXkaqR8RGCBfheOeDrGw&utm_medium=api&utm_source=abfa41a4&v=40203A7FA1837354E7B90AB892519320FA93E827,73019.2,part_time,41.9204,2026-08-06T11:17:19Z,73019.2,-87.700957,"Earn at least $3075 driving with Uber when you complete your first 210 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 210 trips with Ub…",5830617706,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib0FlWGthcVI4UkdDQmZoZU9lRHJHdyIsImkiOiI1ODMwNjE3NzA2In0.uupeDxw3Vzuq4YMKxeg8A9bQhdku7t46PHB4zouH43A,"Part-time gig: Earn at least $3075 for your first 210 trips, guaranteed.",Part time Jobs,part-time-jobs,Adzuna::API::Response::Category,"Palmer Square, Chicago","['US', 'Illinois', 'Cook County', 'Chicago', 'Palmer Square']",Adzuna::API::Response::Location,Uber,Adzuna::API::Response::Company
Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5830617718?se=oAeXkaqR8RGCBfheOeDrGw&utm_medium=api&utm_source=abfa41a4&v=356AF3266F28414AD1E157806074CD8929A3114F,41807.26,part_time,41.6699,2026-08-06T11:17:19Z,41807.26,-87.8588,"Earn at least $3075 driving with Uber when you complete your first 210 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 210 trips with Ub…",5830617718,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMDYxNzcxOCIsInMiOiJvQWVYa2FxUjhSR0NCZmhlT2VEckd3In0.gACXmItu31B9GZUw-uEhiWKv84SjBTprMKAq9hr5V3I,Drive with Uber - Earn at least $3075 in your first 210 trips with Uber.,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Palos Park, Cook County","['US', 'Illinois', 'Cook County', 'Palos Park']",Adzuna::API::Response::Location,Uber,Adzuna::API::Response::Company
Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5830617709?se=oAeXkaqR8RGCBfheOeDrGw&utm_medium=api&utm_source=abfa41a4&v=00988587A6E9AD396BEBE77D28DBFDA308DEB03F,52195.17,part_time,42.08845,2026-08-06T11:17:19Z,52195.17,-87.715101,"Earn at least $3075 driving with Uber when you complete your first 210 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 210 trips with Ub…",5830617709,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib0FlWGthcVI4UkdDQmZoZU9lRHJHdyIsImkiOiI1ODMwNjE3NzA5In0.3pRdCTNdYPrmuNBVR0easpH1J4pIWkpWfKhAgbTtNyo,"Flexible $: Earn At Least $3075 For Your First 210 Trips, Guaranteed.",Travel Jobs,travel-jobs,Adzuna::API::Response::Category,"Kenilworth, Cook County","['US', 'Illinois', 'Cook County', 'Kenilworth']",Adzuna::API::Response::Location,Uber,Adzuna::API::Response::Company
