redirect_url,salary_max,created,longitude,id,title,__CLASS__,latitude,salary_is_predicted,description,salary_min,adref,category.label,category.tag,category.__CLASS__,location.display_name,location.area,location.__CLASS__,company.display_name,company.__CLASS__,contract_time,contract_type
https://www.adzuna.com/details/5690609403?utm_medium=api&utm_source=abfa41a4,112548.85,2026-04-05T09:47:13Z,-94.599852,5690609403,Director Of Human Resources,Adzuna::API::Response::Job,39.104173,1,"It's fun to work in a company where people truly BELIEVE in what they're doing! We're committed to bringing passion and customer focus to the business. Department: Human Resources Grade: 360NM Salary: DOQ GENERAL PURPOSE This position is responsible for the formulation, implementation, and administration of human resource and personnel policies and procedures for the County's Merit System associates. The associate interprets, administers, and ensures County compliance with Federal, State, and C…",112548.85,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MDYwOTQwMyIsInMiOiJOQ3NLZV9jdzhSR1BFTmFBZVJ0TzdRIn0.feIVrFsh-CeaI-v6QURjV9tZ9MNwsgC_TL-ST8zMWM0,Admin Jobs,admin-jobs,Adzuna::API::Response::Category,"Kansas City, Jackson County","['US', 'Missouri', 'Jackson County', 'Kansas City']",Adzuna::API::Response::Location,Jackson County,Adzuna::API::Response::Company,full_time,
https://www.adzuna.com/details/5690609347?utm_medium=api&utm_source=abfa41a4,58240.0,2026-04-05T09:47:13Z,-75.24406,5690609347,Truck Driver - CDL A,Adzuna::API::Response::Job,39.906071,0,"​ ​ ​ Truck Driver - CDL A Shift: Monday - Friday, 2:30am - 4:30am start Type: Full-Time Pay Rate: $24 - $28 per hour depending on experience Start Date: ASAP Job Overview Bring on the fruits and veg! As a Driver for our Logistics team, you will work to distribute some of the most interesting, exciting, and fun specialty produce to retailers, food service distributors, and food manufacturers in the Mid-Atlantic and Northeast. It's one of the most important jobs in our company! This fast-paced r…",49920.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MDYwOTM0NyIsInMiOiJOQ3NLZV9jdzhSR1BFTmFBZVJ0TzdRIn0.d04OvvImQWs-Syn99MHdQv-bc7ki_qJeaF6H4m2Jb7o,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,"Eastwick, Philadelphia County","['US', 'Pennsylvania', 'Philadelphia County', 'Eastwick']",Adzuna::API::Response::Location,John Vena,Adzuna::API::Response::Company,full_time,
https://www.adzuna.com/details/5690609385?utm_medium=api&utm_source=abfa41a4,96068.29,2026-04-05T09:47:13Z,-84.502154,5690609385,Associate Attorney,Adzuna::API::Response::Job,39.105431,1,"The Associate Attorney role provides new hires with an opportunity to learn about and familiarize themselves with our various practice areas, as well as demonstrate their ability to meet performance expectations. As you progress, growth opportunities become available based on performance. Our firm maintains a collegial work environment that prioritizes internal promotion, training, and professional development. We strive to see our employees grow! We are seeking a candidate with the ability to …",96068.29,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTkNzS2VfY3c4UkdQRU5hQWVSdE83USIsImkiOiI1NjkwNjA5Mzg1In0.llflkZNwNgVspzD_AqZEZ-usRR8ytzkPx0FhzjnROUc,Admin Jobs,admin-jobs,Adzuna::API::Response::Category,"Cincinnati, Hamilton County","['US', 'Ohio', 'Hamilton County', 'Cincinnati']",Adzuna::API::Response::Location,Us Default Group Inc,Adzuna::API::Response::Company,full_time,
https://www.adzuna.com/details/5690609379?utm_medium=api&utm_source=abfa41a4,41600.0,2026-04-05T09:47:13Z,-117.1194,5690609379,Porter,Adzuna::API::Response::Job,32.697229,0,"Full-time Description ABOUT US: Cornerstone Residential is a comprehensive property management company committed to providing exceptional service while maximizing revenue for our partners. Our mission is to protect and enhance the value of the properties we manage, ensuring they thrive in a competitive market. Today, we manage over 23,000 housing units across 229 communities throughout the western and mid-United States. At the heart of our operation is a strong focus on resident and employee sa…",37440.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTkNzS2VfY3c4UkdQRU5hQWVSdE83USIsImkiOiI1NjkwNjA5Mzc5In0.SPPR9i_qMjWHcQzPVp6XoqBd5VSZCXiMeWKmXgt4_Uw,Maintenance Jobs,maintenance-jobs,Adzuna::API::Response::Category,"Nas North Island, San Diego County","['US', 'California', 'San Diego County', 'Nas North Island']",Adzuna::API::Response::Location,Cornerstone Residential,Adzuna::API::Response::Company,full_time,
https://www.adzuna.com/details/5690609406?utm_medium=api&utm_source=abfa41a4,132072.61,2026-04-05T09:47:13Z,-81.356188,5690609406,Cardiology - 15591669,Adzuna::API::Response::Job,28.558442,1,"AdventHealth Medica Group and AdventHealth for Children are seeking a dynamic, fellowship-trained pediatric interventional cardiologist to join our multi-disciplinary pediatric and adult congenital cardiology team. The cardiologist would work in an exciting and thriving program with the full AdventHealth healthcare system support (50 hospitals across nine states including 30 in Florida). The physician would have the benefit of cross coverage for call and work with a comprehensive team including…",132072.61,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MDYwOTQwNiIsInMiOiJOQ3NLZV9jdzhSR1BFTmFBZVJ0TzdRIn0.lB6MXAurMzr1Y_uQfK5KYMLEFeyiGF9xdB6vDVGjzt0,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"Orlando, Orange County","['US', 'Florida', 'Orange County', 'Orlando']",Adzuna::API::Response::Location,AdventHealth Orlando,Adzuna::API::Response::Company,full_time,
https://www.adzuna.com/details/5690609360?utm_medium=api&utm_source=abfa41a4,60708.6,2026-04-05T09:47:13Z,-80.604937,5690609360,Associate (SAPT)-Lane Bryant,Adzuna::API::Response::Job,35.423548,1,"About us Our founder, Lena Bryant didn't set out to change fashion forever, but that's exactly what she did. 120 years later, Lane Bryant remains the iconic plus-size brand. Empowering women is kind of our thing. Our inclusive community of customers and associates champions the acceptance of all sizes, shapes, and people. If you believe in the power of clothes to create confidence and empower self-expression, you'll be at home here. Overview : The Lane Bryant Associate is responsible for creati…",60708.6,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTkNzS2VfY3c4UkdQRU5hQWVSdE83USIsImkiOiI1NjkwNjA5MzYwIn0.EfXpVujLjhw1uDCOcBIZqNUCDRwT2lBXZkyvtmErY1w,Retail Jobs,retail-jobs,Adzuna::API::Response::Category,"North Concord, Cabarrus County","['US', 'North Carolina', 'Cabarrus County', 'North Concord']",Adzuna::API::Response::Location,KnitWell Group,Adzuna::API::Response::Company,part_time,
https://www.adzuna.com/details/5690609355?utm_medium=api&utm_source=abfa41a4,70000.0,2026-04-05T09:47:13Z,-85.55033,5690609355,Member Navigator (Care Manager),Adzuna::API::Response::Job,42.926665,0,"Schedule : Monday - Friday, 8am-5pm | Rotating on-call schedule during weekend hours. Department: Avenues by Brio Living Services | Grand Rapids, MI What You'll Do: As a Member Navigator , you are at the heart of the Avenues experience, serving as a trusted advisor, advocate, and lifelong partner to our members. You don’t just support individuals; you build meaningful, enduring relationships that empower people to age with confidence, dignity, and independence. Avenues is a membership-based pro…",65000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTkNzS2VfY3c4UkdQRU5hQWVSdE83USIsImkiOiI1NjkwNjA5MzU1In0.8y5ft2OoVoF0Yk2HCKZg0O1Rczteja3MpsvIqekUhUA,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"Cascade, Kent County","['US', 'Michigan', 'Kent County', 'Cascade']",Adzuna::API::Response::Location,Brio Living Services,Adzuna::API::Response::Company,full_time,
https://www.adzuna.com/details/5690609402?utm_medium=api&utm_source=abfa41a4,37824.64,2026-04-05T09:47:13Z,-84.483865,5690609402,Leasing Team Member,Adzuna::API::Response::Job,42.736979,1,"POSITION: Leasing Team Member (Full-time, Non-Exempt) COMPENSATION: Hourly Rate, plus Benefits and Bonus eligibility SUMMARY The Leasing Team Member will reward your people skills, sales experience, high energy, positive attitude and excellent performance with great earnings possibilities and outstanding advancement opportunities. The Leasing Team Member strives for 100% occupancy through retention of existing residents, leasing current availability and pre-leasing of future availability. RESPO…",37824.64,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MDYwOTQwMiIsInMiOiJOQ3NLZV9jdzhSR1BFTmFBZVJ0TzdRIn0.m9BZcAHMytnPBBVJm_W026ZRnjGQwjz31ybfo5QTEJs,Customer Services Jobs,customer-services-jobs,Adzuna::API::Response::Category,"East Lansing, Ingham County","['US', 'Michigan', 'Ingham County', 'East Lansing']",Adzuna::API::Response::Location,Cardinal Group Career,Adzuna::API::Response::Company,full_time,
https://www.adzuna.com/details/5690609368?utm_medium=api&utm_source=abfa41a4,163919.02,2026-04-05T09:47:13Z,-92.116028,5690609368,Radiology - MRI Tech,Adzuna::API::Response::Job,43.374573,1,"GetMed Staffing is searching for a strong MRI Tech to assist our traveler-friendly client. A minimum of 1-2 years of experience is required. Traveling with GetMed Staffing offers the unique opportunity to gain diverse experiences, both personally and professionally. Gain experience that matters.",163919.02,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MDYwOTM2OCIsInMiOiJOQ3NLZV9jdzhSR1BFTmFBZVJ0TzdRIn0.9PqlggUn7EY0PybE-RiKlMNeA-2bWyqxgFzgV9pn_IU,Legal Jobs,legal-jobs,Adzuna::API::Response::Category,"Cresco, Howard County","['US', 'Iowa', 'Howard County', 'Cresco']",Adzuna::API::Response::Location,OSM,Adzuna::API::Response::Company,,
https://www.adzuna.com/details/5690609390?utm_medium=api&utm_source=abfa41a4,133328.0,2026-04-05T09:47:13Z,-78.16974,5690609390,"Nurse Manager ($10,000 Sign-on Bonus)",Adzuna::API::Response::Job,39.16986,0,"Nurse Manager - $10,000 Sign-on Bonus! Care with Purpose — Make a Difference That Matters At Grafton Integrated Health Network, we’re guided by a shared purpose : helping individuals with complex needs live healthier, more fulfilling lives. As a Nurse Manager, your meaningful impact is felt every day through compassionate, evidence-based care that supports both the body and spirit. You’ll collaborate within a culture of teamwork and collaboration , surrounded by colleagues who value your expert…",103833.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MDYwOTM5MCIsInMiOiJOQ3NLZV9jdzhSR1BFTmFBZVJ0TzdRIn0.KQJNC1UsSH9_RhNWLFDO7DIigVKXUWRISt-MX3Hl5_M,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"Stephenson, Frederick County","['US', 'Virginia', 'Frederick County', 'Stephenson']",Adzuna::API::Response::Location,Grafton,Adzuna::API::Response::Company,full_time,
https://www.adzuna.com/details/5690609380?utm_medium=api&utm_source=abfa41a4,50054.06,2026-04-05T09:47:13Z,-89.372477,5690609380,Full-Time Cashier & Front End Team,Adzuna::API::Response::Job,43.08332,1,"Full-time Cashier and Front End Team Make BIG Money at Menards! Extra $3 per hour on Sat/Sun Store Discount Profit Sharing Exclusive Discounts for gyms, car dealerships, cell phone plans, and more! Flexible Scheduling Dental Plan On-the-job training Start building an exciting and rewarding career in retail with a growing company as a member of our Front End Team with Menards! Immediate openings available! Our Front End Team Members play important roles in the Customer Experience! · Cashier: Our…",50054.06,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTkNzS2VfY3c4UkdQRU5hQWVSdE83USIsImkiOiI1NjkwNjA5MzgwIn0.3VO8Ch9PoAty-uGDpItNISiPr_BdxXIoJWM6dLQdhCc,Customer Services Jobs,customer-services-jobs,Adzuna::API::Response::Category,"Madison, Dane County","['US', 'Wisconsin', 'Dane County', 'Madison']",Adzuna::API::Response::Location,Menard,Adzuna::API::Response::Company,full_time,
https://www.adzuna.com/details/5690609349?utm_medium=api&utm_source=abfa41a4,28063.06,2026-04-05T09:47:13Z,-76.981852,5690609349,School Nutrition Assistant,Adzuna::API::Response::Job,35.099246,1,"Craven County Schools School Nutrition Assistant Position Description Position: School Nutrition Assistant Reports to: Cafeteria Manager Terms of Employment: Full-Time (6 hours/day), Part-Time (2 – 5 ¾ hours/day) Pay Grade: 04D-09D Pay Range: $15.00/hour - $16.59/hour FLSA Status: Non-exempt Nature of Work An employee in this class performs semi-skilled work preparing and serving meals and other food in a school cafeteria. The employee is expected to solve most problems independently. Errors ca…",28063.06,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MDYwOTM0OSIsInMiOiJOQ3NLZV9jdzhSR1BFTmFBZVJ0TzdRIn0.xfisDDjYmbKczbF4eC3mMxnoxntKMVFnuXIDWsd06sA,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,"New Bern, Craven County","['US', 'North Carolina', 'Craven County', 'New Bern']",Adzuna::API::Response::Location,Craven County Schools,Adzuna::API::Response::Company,full_time,
https://www.adzuna.com/details/5690609396?utm_medium=api&utm_source=abfa41a4,36608.0,2026-04-05T09:47:13Z,-76.883626,5690609396,Dishwasher - Marketplace Café - The Mall in Columbia,Adzuna::API::Response::Job,39.206658,0,"Job Description The ideal dishwasher is self-motivated, flexible and committed to providing outstanding customer service every day. A day in the life… Ensure all dishes are spotlessly washed quickly and efficiently Support other areas of the restaurant as necessary, such as setup, cleanup, prep work, table bussing and equipment maintenance The hours for this position will vary by week depending on business needs You own this if you have… The ability to communicate clearly and professionally wit…",35152.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTkNzS2VfY3c4UkdQRU5hQWVSdE83USIsImkiOiI1NjkwNjA5Mzk2In0.1923jJc9W1KVxNLxRKZYPUWUv2WO6t4OW3uwXqZe7t4,Admin Jobs,admin-jobs,Adzuna::API::Response::Category,"Columbia, Howard County","['US', 'Maryland', 'Howard County', 'Columbia']",Adzuna::API::Response::Location,Nordstrom,Adzuna::API::Response::Company,part_time,
https://www.adzuna.com/details/5690609354?utm_medium=api&utm_source=abfa41a4,52000.0,2026-04-05T09:47:13Z,-71.435188,5690609354,Inside Sales Representative (1202),Adzuna::API::Response::Job,42.323168,0,"ABC Supply is the nation’s largest wholesale distributor of exterior and interior building products. At ABC Supply, Inside Sales Associates provide unparalleled service as they help customers purchase the products they need to complete roofing, building, and remodeling projects. If you are committed to providing world-class service, have a passion for sales, and want to be part of a winning team, apply today! ABC Supply is proud to be an employee-first company. In fact, we have won the Gallup G…",41600.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTkNzS2VfY3c4UkdQRU5hQWVSdE83USIsImkiOiI1NjkwNjA5MzU0In0.aHnoTSGRtNeXdmuLfhhpMUjGKonFgx9Od2HSghwS3aA,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,"Framingham, Middlesex County","['US', 'Massachusetts', 'Middlesex County', 'Framingham']",Adzuna::API::Response::Location,American Builders and Contractors Supply Co,Adzuna::API::Response::Company,full_time,
https://www.adzuna.com/details/5690609361?utm_medium=api&utm_source=abfa41a4,49920.0,2026-04-05T09:47:13Z,-122.873505,5690609361,Assistant Golf Professional (Full-Time),Adzuna::API::Response::Job,46.978044,0,"The Assistant Golf Professional at Indian Summer Golf & Country Club will be responsible for assisting in the management of the golf operation relating to delivering an exceptional golf experience including managing the golf shop, promoting the game and Oki Golf, teaching lessons, assisting with, and executing events, and providing any other additional services to ensure an exceptional golf experience. Heavy emphasis on communication, service, and professionalism both to guests and other depart…",45760.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTkNzS2VfY3c4UkdQRU5hQWVSdE83USIsImkiOiI1NjkwNjA5MzYxIn0.muw_Ox8ixCrw3dEyBR3sZ7Q2VW9E8YHGkbyrP-0mtj8,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,"Olympia, Thurston County","['US', 'Washington', 'Thurston County', 'Olympia']",Adzuna::API::Response::Location,Oki Golf,Adzuna::API::Response::Company,full_time,
https://www.adzuna.com/details/5690609378?utm_medium=api&utm_source=abfa41a4,200000.0,2026-04-05T09:47:13Z,-122.466538,5690609378,Actuarial Data Scientist,Adzuna::API::Response::Job,37.798085,0,"What We Do Shepherd is an AI-native commercial insurance platform transforming how high-hazard industries get covered. Our mission is to make risk frictionless for the builders and operators shaping the physical world — protecting progress from concept through construction and into decades of operation. The infrastructure behind the AI boom — data centers, semiconductor fabs, renewable energy assets — has to be built and insured. But traditional carriers weren't built for this speed: Complex co…",160000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTkNzS2VfY3c4UkdQRU5hQWVSdE83USIsImkiOiI1NjkwNjA5Mzc4In0.dOFYf3j0SiWisk_6n7n53rknKCcNedzxEeiR41JL5T4,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Category,"San Francisco, California","['US', 'California', 'San Francisco']",Adzuna::API::Response::Location,Shepherd,Adzuna::API::Response::Company,full_time,
https://www.adzuna.com/details/5690609397?utm_medium=api&utm_source=abfa41a4,24642.28,2026-04-05T09:47:13Z,-92.623808,5690609397,Guest Care Associate,Adzuna::API::Response::Job,44.861356,1,"As a member of the C&S Wholesale Grocers family of companies, SpartanNash is a food solutions company that delivers the ingredients for a better life. A distributor, wholesaler and retailer with a global supply chain network, SpartanNash distributes grocery and household goods, including fresh produce and the Our Family® portfolio of products, to locations in all 50 states. Our braggingly happy team members — ranging from bakery managers to order selectors; from IT developers to vice presidents…",24642.28,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MDYwOTM5NyIsInMiOiJOQ3NLZV9jdzhSR1BFTmFBZVJ0TzdRIn0.ArJTPSPFpCIBnvBPEsfNwlLEI1uAVWeRSzoO-iUA6tA,Retail Jobs,retail-jobs,Adzuna::API::Response::Category,"River Falls, Pierce County","['US', 'Wisconsin', 'Pierce County', 'River Falls']",Adzuna::API::Response::Location,SpartanNash,Adzuna::API::Response::Company,part_time,
https://www.adzuna.com/details/5690609353?utm_medium=api&utm_source=abfa41a4,52000.0,2026-04-05T09:47:13Z,-78.886385,5690609353,CDL Delivery Truck Driver (289),Adzuna::API::Response::Job,42.896767,0,"If you’re a licensed CDL Driver looking to advance your career with a nationally established company, look no further. ABC Supply, America’s largest wholesale distributor of exterior and interior building products, offers professional driving opportunities that allow you to do what you love every day and still be home every night. In this role, you will ensure the safety of each delivery from the moment you leave the facility until you have completed each job. ABC Supply is proud to be an emplo…",41600.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTkNzS2VfY3c4UkdQRU5hQWVSdE83USIsImkiOiI1NjkwNjA5MzUzIn0.eH7I5mKmFvkxaRVhzFcglLsn4r2m0bMuKjSHv9Irz18,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,"Buffalo, Erie County","['US', 'New York', 'Erie County', 'Buffalo']",Adzuna::API::Response::Location,American Builders and Contractors Supply Co,Adzuna::API::Response::Company,full_time,
https://www.adzuna.com/land/ad/5690609358?se=NCsKe_cw8RGPENaAeRtO7Q&utm_medium=api&utm_source=abfa41a4&v=33CD571D0D38820C8E21DBA03A8492E2093AF5B2,240350.0,2026-04-05T09:47:13Z,-90.331226,5690609358,Mission Systems Lead Software Architect,Adzuna::API::Response::Job,38.754495,0,"Mission Systems Lead Software Architect Company: The Boeing Company The Boeing Company is looking for a Mission Systems Lead Software Architect to join the Air Proprietary 2 Mission Systems team located in Berkeley, MO . This position will focus on supporting the Boeing Defense, Space & Security (BDS) business organization. The Mission Systems Lead Software Architect is responsible for establishing software architecture, guiding overall design, supporting its implementation, and managing/refini…",177650.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTkNzS2VfY3c4UkdQRU5hQWVSdE83USIsImkiOiI1NjkwNjA5MzU4In0.tG50xEIryDLHZyf8JGjk_MehLHxBu1oILZP5mGV4GT4,IT Jobs,it-jobs,Adzuna::API::Response::Category,"Berkeley, Saint Louis County","['US', 'Missouri', 'Saint Louis County', 'Berkeley']",Adzuna::API::Response::Location,Boeing,Adzuna::API::Response::Company,full_time,permanent
https://www.adzuna.com/land/ad/5690609401?se=NCsKe_cw8RGPENaAeRtO7Q&utm_medium=api&utm_source=abfa41a4&v=8CD29DED2A95327DE31A48681A9ED62BE147ECEC,47840.0,2026-04-05T09:47:13Z,-105.007314,5690609401,Front Desk (102032),Adzuna::API::Response::Job,39.599898,0,"Description SECTION 1: Job Summary (Summary of the basic functions of the position) The front desk clerk performs routine clerical, secretarial and administrative work in answering telephones, receiving the public, providing customer assistance, data processing, and record-keeping. SECTION 2: Duties and Responsibilities (Responsibilities necessary to accomplish job functions) Maintains office procedures and assists with administrative tasks. Answers central telephone system and directs calls ac…",41600.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MDYwOTQwMSIsInMiOiJOQ3NLZV9jdzhSR1BFTmFBZVJ0TzdRIn0.STfAAmXM6_SAE1gPQSSXLnDp-xg_NTKZWuYcF1n13pY,Admin Jobs,admin-jobs,Adzuna::API::Response::Category,"Littleton, Arapahoe County","['US', 'Colorado', 'Arapahoe County', 'Littleton']",Adzuna::API::Response::Location,U.S. Dermatology Partners,Adzuna::API::Response::Company,full_time,
https://www.adzuna.com/details/5690609370?utm_medium=api&utm_source=abfa41a4,41436.29,2026-04-05T09:47:13Z,-83.00812,5690609370,Front Desk/Night Auditor,Adzuna::API::Response::Job,42.34487,1,"Our client, a luxury hotel in Detroit, MI is seeking a Front Desk/Night Auditor Responsibilities for Night Auditor Check figures, postings, and documents for accuracy. Record, store, access, and/or analyze computerized financial information. Control and secure cash and cash equivalents for property according to cash handling policy and procedures. Organize, secure, and maintain all files and records in accordance with document retention and confidentiality policies and procedures. Prepare maint…",41436.29,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTkNzS2VfY3c4UkdQRU5hQWVSdE83USIsImkiOiI1NjkwNjA5MzcwIn0.iiB5ikJFQmLDy6UKAp93ylC8fjjf2UdGyLkzdKFurLk,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,"Detroit, Wayne County","['US', 'Michigan', 'Wayne County', 'Detroit']",Adzuna::API::Response::Location,Next Generation Recruitment and Staffing Agency,Adzuna::API::Response::Company,full_time,
https://www.adzuna.com/details/5690609345?utm_medium=api&utm_source=abfa41a4,63094.69,2026-04-05T09:47:13Z,-122.285247,5690609345,R&D Sensory Intern,Adzuna::API::Response::Job,37.831316,1,"Our goal is to showcase why Peet’s is the unique and special place it is - and give students like you an opportunity to learn about our culture, operations, decision making processes, and day-to-day business. The program will be primarily project-based work and day-to-day shadowing/mentorship. The Interns will fill their weeks shadowing core members of the team to learn how their department functions and supports Peet’s business while focusing efforts on completing their project. The day-to-day…",63094.69,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MDYwOTM0NSIsInMiOiJOQ3NLZV9jdzhSR1BFTmFBZVJ0TzdRIn0.pj7KVW_3tm5m1S_07L2kLTiNFr0Y7e78Wd07lmoZKHM,Scientific & QA Jobs,scientific-qa-jobs,Adzuna::API::Response::Category,"Emeryville, Alameda County","['US', 'California', 'Alameda County', 'Emeryville']",Adzuna::API::Response::Location,Peet's Coffee,Adzuna::API::Response::Company,part_time,contract
https://www.adzuna.com/details/5690609357?utm_medium=api&utm_source=abfa41a4,69498.16,2026-04-05T09:47:13Z,-157.799167,5690609357,Funeral Director,Adzuna::API::Response::Job,21.409167,1,"Our associates celebrate lives. We celebrate our associates. Compassionately facilitates funeral arrangement discussions with deceased next of kin and presides over visitation, funeral, and graveside services in accordance with family’s wishes; company expectations; and local, state, or federal laws. As the licensed Funeral Director, responsible for the compliance with all mortuary, health, and vital statistics regulation compliance within the funeral establishment(s). Arrangements Conference R…",69498.16,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTkNzS2VfY3c4UkdQRU5hQWVSdE83USIsImkiOiI1NjkwNjA5MzU3In0.eRwRFahp40ab76c1QLlfPcQ4UqfQqghaGES8nWBRyGs,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,"Kaneohe, Honolulu","['US', 'Hawaii', 'Honolulu', 'Kaneohe']",Adzuna::API::Response::Location,SCI Shared Resources,Adzuna::API::Response::Company,full_time,
https://www.adzuna.com/details/5690609408?utm_medium=api&utm_source=abfa41a4,42132.11,2026-04-05T09:47:13Z,-93.470786,5690609408,Sanitation Porter - 3rd Shift,Adzuna::API::Response::Job,44.854686,1,"As a Sanitation Porter, you are a critical guardian of facility hygiene. Your mission is to ensure that restrooms, common areas, and high-traffic zones are clean, safe, and ready for use—every time. In this hands-on role, you will leverage professional cleaning processes and high-quality equipment to maintain an environment that meets the highest standards of safety and operational excellence. Reporting to the Sanitation Site Manager, you will be the ""boots on the ground"" ensuring that the faci…",42132.11,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MDYwOTQwOCIsInMiOiJOQ3NLZV9jdzhSR1BFTmFBZVJ0TzdRIn0.uK32xxbi8HuC6mrRhkZwQRpI6ZUE8tHZgPC8sOMswhk,Domestic help & Cleaning Jobs,domestic-help-cleaning-jobs,Adzuna::API::Response::Category,"Eden Prairie, Hennepin County","['US', 'Minnesota', 'Hennepin County', 'Eden Prairie']",Adzuna::API::Response::Location,Ecowize,Adzuna::API::Response::Company,full_time,
https://www.adzuna.com/details/5690609352?utm_medium=api&utm_source=abfa41a4,17401.62,2026-04-05T09:47:13Z,-95.609001,5690609352,Pharmacy Customer Service Associate,Adzuna::API::Response::Job,29.618521,1,"Models and delivers a distinctive and delightful customer experience. Registers sales on assigned cash register, provides customers with courteous, fair, friendly, and efficient checkout service. In accordance with state and federal regulations, assists the pharmacist, under direct supervision, in the practice of pharmacy. Responsible for using pharmacy systems to obtain patient and drug information and process prescriptions. Customer Experience Engages customers and patients by greeting them a…",17401.62,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MDYwOTM1MiIsInMiOiJOQ3NLZV9jdzhSR1BFTmFBZVJ0TzdRIn0.eQB_evUDxWIfZ2612KK3XNRAPYJr7nFiWHbeDaNbeEU,Retail Jobs,retail-jobs,Adzuna::API::Response::Category,"Sugar Land, Fort Bend County","['US', 'Texas', 'Fort Bend County', 'Sugar Land']",Adzuna::API::Response::Location,Walgreens,Adzuna::API::Response::Company,,
https://www.adzuna.com/details/5690609387?utm_medium=api&utm_source=abfa41a4,210000.0,2026-04-05T09:47:13Z,,5690609387,Vice President of Government Programs and Growth,Adzuna::API::Response::Job,,0,"Full-time Description Company Overview SOLID (Solutions for Information Design, Inc.) is a dynamic, 100% employee-owned company committed to workforce development, credentialing, and innovative application design. For over two decades, SOLID has supported federal, commercial, and nonprofit clients—developing tools that empower career advancement and improve economic mobility. We are trailblazers in supporting U.S. military service members and veterans, helping them translate their skills into c…",170000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTkNzS2VfY3c4UkdQRU5hQWVSdE83USIsImkiOiI1NjkwNjA5Mzg3In0.dCzqCptttO-HkG5kCrD-GAtS3-Tb614rUlFDPsvfZYo,HR & Recruitment Jobs,hr-jobs,Adzuna::API::Response::Category,US,['US'],Adzuna::API::Response::Location,Solutions For Information Design,Adzuna::API::Response::Company,full_time,
https://www.adzuna.com/details/5690609350?utm_medium=api&utm_source=abfa41a4,40295.82,2026-04-05T09:47:13Z,-82.03225,5690609350,Automotive Customer Service Advisor,Adzuna::API::Response::Job,33.399606,1,"Jiffy Lube Service Advisors are responsible for creating a positive guest experience and providing the highest level of customer satisfaction. During face-to-face customer interaction, the Service Advisor offers service recommendations, impartial advice, and detailed service information and communicates any concerns or special circumstances that impact overall satisfaction. This is an important job in our Jiffy Lube stores and critical to our success. And every J-Team member receives comprehens…",40295.82,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTkNzS2VfY3c4UkdQRU5hQWVSdE83USIsImkiOiI1NjkwNjA5MzUwIn0.CpPJizvBKcWJnotwL-TAFKWuif39_l5ByX458MbW7YU,Customer Services Jobs,customer-services-jobs,Adzuna::API::Response::Category,"Augusta, Richmond County","['US', 'Georgia', 'Richmond County', 'Augusta']",Adzuna::API::Response::Location,Jiffy Lube,Adzuna::API::Response::Company,full_time,
