created,id,__CLASS__,title,longitude,description,salary_min,salary_is_predicted,salary_max,redirect_url,adref,latitude,company.__CLASS__,company.display_name,category.label,category.__CLASS__,category.tag,location.__CLASS__,location.display_name,location.area,contract_type,contract_time
2026-06-17T12:32:50Z,5766921347,Adzuna::API::Response::Job,Sales Account Manager,-106.64425,"Job Description Job Summary: Develop and implements strategies to maintain and/or expand sales and promote Estes transportation services within an assigned territory Provide reports on the sales activities for a given period of time Utilize CRM (customer relationship management) tools to build customer base, enhance product services and customer relationships Interface with the customer to understand the customer's overall objectives and requirements Contact customers on a regular basis to main…",48379.06,1,48379.06,https://www.adzuna.com/land/ad/5766921347?se=1Dpuh2tq8RGJEN9EejDKcQ&utm_medium=api&utm_source=abfa41a4&v=8BCF5C21CE507532247A17E6CE68013B93D4B3D6,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NjkyMTM0NyIsInMiOiIxRHB1aDJ0cThSR0pFTjlFZWpES2NRIn0.HbP34WsbismsMnV27XfRHPhDwxj9EZjDaWO_sTrF6G0,35.19955,Adzuna::API::Response::Company,Estes Express,"Energy, Oil & Gas Jobs",Adzuna::API::Response::Category,energy-oil-gas-jobs,Adzuna::API::Response::Location,"Alameda, Bernalillo County","['US', 'New Mexico', 'Bernalillo County', 'Alameda']",,
2026-06-17T12:32:50Z,5766921411,Adzuna::API::Response::Job,"Small Animal Medical Director Veterinarian Job, Goleta, California, USA",-120.03977,"Job Description: Our client is seeking an experienced Small Animal Medical Director to lead a well-established companion animal hospital known for high clinical standards and a collaborative team environment. This role offers the opportunity to combine hands-on veterinary care with leadership responsibility, guiding medical protocols and supporting continued hospital growth. The hospital provides comprehensive medical, surgical, and dental services for dogs and cats. Advanced diagnostic capabil…",180879.97,1,180879.97,https://www.adzuna.com/land/ad/5766921411?se=1Dpuh2tq8RGJEN9EejDKcQ&utm_medium=api&utm_source=abfa41a4&v=5AD68B0583F493727BFAD30647457731E355F353,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMURwdWgydHE4UkdKRU45RWVqREtjUSIsImkiOiI1NzY2OTIxNDExIn0.uk5-yvODsb4LkVf8n1TugeYkixXSuBDPlTkd6OCCTZg,34.49057,Adzuna::API::Response::Company,The Vet LLC,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Santa Ynez, Santa Barbara County","['US', 'California', 'Santa Barbara County', 'Santa Ynez']",,
2026-06-17T12:32:50Z,5766921443,Adzuna::API::Response::Job,LPN,-94.259573,"Description Make Lives Better, Build Your Future: Join SageGrove at Blue Springs as a Health Services Coordinator (LPN)! At SageGrove, you're more than your title - you're a vital part of a team that truly values every contribution. Whether you're just getting started or looking to grow in your career, we offer a workplace where you're supported, appreciated, and empowered to thrive as you improve the lives of others in our senior living communities. What You'll Do: As a Health Services Coordin…",55215.75,1,55215.75,https://www.adzuna.com/land/ad/5766921443?se=1Dpuh2tq8RGJEN9EejDKcQ&utm_medium=api&utm_source=abfa41a4&v=62C244CAB9F81A6FC9AB8A96D46623F432E9F3EC,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMURwdWgydHE4UkdKRU45RWVqREtjUSIsImkiOiI1NzY2OTIxNDQzIn0.em0M9Lm5dF3v0hMSIiSBywHLl44SeWT2DMuh1c959Tg,39.015395,Adzuna::API::Response::Company,Heritage Communities,Social work Jobs,Adzuna::API::Response::Category,social-work-jobs,Adzuna::API::Response::Location,"Blue Springs, Jackson County","['US', 'Missouri', 'Jackson County', 'Blue Springs']",contract,
2026-06-17T12:32:50Z,5766921386,Adzuna::API::Response::Job,Private Soccer Coach,-86.386973,"About the job Private Soccer Coach Join Dribbler Soccer: Transform Your Passion for Soccer Into a Rewarding Career! ⚽ Dribbler Soccer is a leading name in private soccer training across the United States. We're expanding our team and looking for professional and experienced private soccer trainers to conduct lessons for players of all ages. As part of our team, you'll travel to local parks, soccer fields, or directly to clients' locations in your area. Work within your community and neighboring…",49529.45,1,49529.45,https://www.adzuna.com/land/ad/5766921386?se=1Dpuh2tq8RGJEN9EejDKcQ&utm_medium=api&utm_source=abfa41a4&v=3F560491D7C96E1687A4727BE8D023A63394DD15,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NjkyMTM4NiIsInMiOiIxRHB1aDJ0cThSR0pFTjlFZWpES2NRIn0.RW-NIuaNB9BuyMjJCJ3mzMvJQ2ALMmsdllH2suNJtVA,39.847128,Adzuna::API::Response::Company,Dribbler LLC,Teaching Jobs,Adzuna::API::Response::Category,teaching-jobs,Adzuna::API::Response::Location,"Brownsburg, Hendricks County","['US', 'Indiana', 'Hendricks County', 'Brownsburg']",,
2026-06-17T12:32:50Z,5766921308,Adzuna::API::Response::Job,Adjunct Professor of Economics,-74.259517,"Adjunct Professor of Economics Job no: 496601 Full time/Part time: Part-time Location: South Orange Categories: Faculty The Stillman School of Business at Seton Hall University is seeking adjunct instructors for undergraduate, on campus, in-person Economics courses. Seton Hall University is located in South Orange, New Jersey, just 14 miles from New York City. It is the oldest Catholic diocesan institution of higher education in the United States. It is home to approximately 6,300 undergraduate…",112918.58,1,112918.58,https://www.adzuna.com/land/ad/5766921308?se=1Dpuh2tq8RGJEN9EejDKcQ&utm_medium=api&utm_source=abfa41a4&v=4B15312DD5BCCD747B22628E21E5B66F44A5E053,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NjkyMTMwOCIsInMiOiIxRHB1aDJ0cThSR0pFTjlFZWpES2NRIn0.Y3Ex1gwlqH_fGX5LuGR9eFwzq73VeC6ercszwGll_3M,40.748005,Adzuna::API::Response::Company,Seton Hall University,Teaching Jobs,Adzuna::API::Response::Category,teaching-jobs,Adzuna::API::Response::Location,"South Orange, Essex County","['US', 'New Jersey', 'Essex County', 'South Orange']",,part_time
2026-06-17T12:32:50Z,5766921424,Adzuna::API::Response::Job,Licensed Master Cosmetologist / Stylist,-74.985278,"Job Description Earn $45-$88/hr (plus tips) - $100K/year is within reach *Range is based on 5 years experience working 30/hours per week Up to 75% commission - highest in the industry 8-Level Career Ladder with 12 Price Levels 500 locations with built-in walk-in traffic Licensed Master Cosmetologist / Stylist - Bring Your Book. Earn More Bring Your Book. Earn More. Whether you call yourself a Master Stylist, a Master Cosmetologist, or an experienced hairdresser, if you have advanced technical s…",67761.0,1,67761.0,https://www.adzuna.com/land/ad/5766921424?se=1Dpuh2tq8RGJEN9EejDKcQ&utm_medium=api&utm_source=abfa41a4&v=5CDAF0C55EBCE5E00F466F09A66556BDB262898F,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NjkyMTQyNCIsInMiOiIxRHB1aDJ0cThSR0pFTjlFZWpES2NRIn0.ZtHTJUzcatnk0oJddsh1hlM5Mm9Y2eggyhtxE-H4WEs,40.151389,Adzuna::API::Response::Company,Hair Cuttery,Sales Jobs,Adzuna::API::Response::Category,sales-jobs,Adzuna::API::Response::Location,"Feasterville Trevose, Bucks County","['US', 'Pennsylvania', 'Bucks County', 'Feasterville Trevose']",,part_time
2026-06-17T12:32:50Z,5766921324,Adzuna::API::Response::Job,Director of Revenue Cycle,-73.657002,"Onsite Full Time, 35 hours Greenwich, CT Overview The Director of Revenue Cycle provides strategic and operational leadership for all revenue cycle functions at Family Centers. This role oversees billing, coding, collections, payer enrollment, and denial management to ensure financial sustainability and compliance with applicable regulations, including HRSA and Federally Qualified Health Center (FQHC). Working closely with the Chief Financial Officer and organizational leadership, the Director …",84241.35,1,84241.35,https://www.adzuna.com/land/ad/5766921324?se=1Dpuh2tq8RGJEN9EejDKcQ&utm_medium=api&utm_source=abfa41a4&v=D620DC9CC7BF941469854F0E8C1D877A862690D6,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMURwdWgydHE4UkdKRU45RWVqREtjUSIsImkiOiI1NzY2OTIxMzI0In0.yTR21iVj1hB0RAqE6ZSl8leI40ZPYyTn6Jd2sv06bk4,41.06156,Adzuna::API::Response::Company,Family Centers,Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,Adzuna::API::Response::Location,"Glenville, Fairfield County","['US', 'Connecticut', 'Fairfield County', 'Glenville']",,full_time
2026-06-17T12:32:50Z,5766921451,Adzuna::API::Response::Job,Sr. Mechanical Design Engineer,-111.93156,Need Immediate Candidates Must Be A US Citizen or Permanent Resident Provide technical expertise and support in the materials and process engineering of cast and/or forged product. Work as part of a highly engaged and integrated Materials Engineering team. You will collaborate across engineering teams to create solutions and systems that meet the evolving needs of our customers. You will participate in all phases of product development and will be a technical point of contact for less experienc…,109900.25,1,109900.25,https://www.adzuna.com/land/ad/5766921451?se=1Dpuh2tq8RGJEN9EejDKcQ&utm_medium=api&utm_source=abfa41a4&v=F0CD71772BCA0A42CFA235F112DF30F75ECB8927,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMURwdWgydHE4UkdKRU45RWVqREtjUSIsImkiOiI1NzY2OTIxNDUxIn0.xk9hX9XUVcBYY-II_xpOFfjiJBH1W7P86Ei3hdR3AEk,33.39336,Adzuna::API::Response::Company,Integrity Engineering & Design Solutions,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,Adzuna::API::Response::Location,"Guadalupe, Maricopa County","['US', 'Arizona', 'Maricopa County', 'Guadalupe']",permanent,
2026-06-17T12:32:50Z,5766921333,Adzuna::API::Response::Job,Line Cook,-118.4325,"Pay Rate: $18.07 - $20.07/hr With Tips: $23.07 - $25.07/hr Line Cooks are invited to join the Burger Lounge team! Tips average $4-6 on top of the hourly rate. With our Instant Pay benefit, you work today and get paid tomorrow. Every day is pay day! Work Where the Grass Is Greener: A great career starts with the best ingredients. We're on a mission to make things better - and we're not just talking about our grass-fed burgers. We're also here to put Loungers in the best place for them to succeed…",37249.1,1,37249.1,https://www.adzuna.com/land/ad/5766921333?se=1Dpuh2tq8RGJEN9EejDKcQ&utm_medium=api&utm_source=abfa41a4&v=CD2F40CE8D0CFA18934CA733018BC0BA6DD1E0C7,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NjkyMTMzMyIsInMiOiIxRHB1aDJ0cThSR0pFTjlFZWpES2NRIn0.wT0QNr-R8SngKnNuAfpn3B6TLg6IF_tMZef7wkmUjc8,34.14726,Adzuna::API::Response::Company,Burger Lounge,Hospitality & Catering Jobs,Adzuna::API::Response::Category,hospitality-catering-jobs,Adzuna::API::Response::Location,"Sherman Oaks, Los Angeles County","['US', 'California', 'Los Angeles County', 'Sherman Oaks']",,
2026-06-17T12:32:50Z,5766921310,Adzuna::API::Response::Job,Soccer Instructor / Official - Snoqualmie (FALL SEASON),-122.048633,"Benefits/Perks A team-based atmosphere with a focus on Fun! Be a role model for youth athletes Compensation based on experience and performance Company Overview i9 Sports offers youth sports leagues, camps, and clinics for kids ages 4-14 in today's most popular sports such as flag football, soccer, basketball, volleyball and baseball. With our focus on fun, safety, convenience, and good sportsmanship, i9 Sports is reinventing the youth sports experience for families across the country. It's the…",41543.95,1,41543.95,https://www.adzuna.com/land/ad/5766921310?se=1Dpuh2tq8RGJEN9EejDKcQ&utm_medium=api&utm_source=abfa41a4&v=F5D923713D5545109025DA99919CBAD5C693A22B,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMURwdWgydHE4UkdKRU45RWVqREtjUSIsImkiOiI1NzY2OTIxMzEwIn0.byiJp5GPgms1QTxX8YZDQorpdfjSLfrpcAWq6aUVXG8,47.523926,Adzuna::API::Response::Company,i9 Sports,Teaching Jobs,Adzuna::API::Response::Category,teaching-jobs,Adzuna::API::Response::Location,"Issaquah, King County","['US', 'Washington', 'King County', 'Issaquah']",,
2026-06-17T12:32:50Z,5766921383,Adzuna::API::Response::Job,"General Practice Veterinarian DVM | New Port Richey, Florida",-82.667881,"General Practice Veterinarian - DVM - New Port Richey, FL A well-established small animal practice is seeking a Veterinarian who is passionate about delivering high-quality patient care and fostering strong client relationships. This opportunity is ideal for a doctor who enjoys managing both medical and surgical cases in a collaborative and supportive clinical environment. Key Responsibilities Provide comprehensive medical and surgical care for companion animals Maintain strong client communica…",143189.25,1,143189.25,https://www.adzuna.com/land/ad/5766921383?se=1Dpuh2tq8RGJEN9EejDKcQ&utm_medium=api&utm_source=abfa41a4&v=A85396659207418250AE75350057B9D8F2E9B0FD,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMURwdWgydHE4UkdKRU45RWVqREtjUSIsImkiOiI1NzY2OTIxMzgzIn0.kyG52J20cdGoYXYaxQEVHMO9KdNQ4SWrayvlD5Ju10c,28.202823,Adzuna::API::Response::Company,Desort,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Seven Springs, Pasco County","['US', 'Florida', 'Pasco County', 'Seven Springs']",,
2026-06-17T12:32:50Z,5766921441,Adzuna::API::Response::Job,Phlebotomist,-82.478957,Posting Start Date: 5/22/26 State/Province: North Carolina Job Location: Hendersonville Place of Employment: Contract Duration: Hiring Pay Range Min: 15 Hiring Pay Range Max: 25 Phlebotomist KEDPLASMA is a subsidiary of Kedrion Biopharma Inc. KEDPLASMA specializes in the collection and procurement of high-quality plasma that is processed into plasma-based therapies. Kedrion Biopharma Inc. is an international company specializing in the collection and fractionation of blood plasma to produce and…,54585.84,1,54585.84,https://www.adzuna.com/land/ad/5766921441?se=1Dpuh2tq8RGJEN9EejDKcQ&utm_medium=api&utm_source=abfa41a4&v=BAFEECBD3BB0F06AC2FE7CD1413EB63AC08E2681,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NjkyMTQ0MSIsInMiOiIxRHB1aDJ0cThSR0pFTjlFZWpES2NRIn0._ZzMcZSJwDkQyj8LGnamRoN30Q35OlLyn033B1v7kyI,35.326974,Adzuna::API::Response::Company,Kedrion S.p.A.,HR & Recruitment Jobs,Adzuna::API::Response::Category,hr-jobs,Adzuna::API::Response::Location,"Laurel Park, Henderson County","['US', 'North Carolina', 'Henderson County', 'Laurel Park']",contract,
2026-06-17T12:32:50Z,5766921327,Adzuna::API::Response::Job,Nurse Practitioner / NP Specialist,-71.05,"Lead With Compassion, Practice With Autonomy - Your Next Journey as a Nurse Practitioner Awaits in Vibrant Boston Healthcare is more than just a profession - it's a calling that transforms lives, and as a Nurse Practitioner (NP) , you deeply understand this vocation. You've witnessed firsthand the difference a thoughtful diagnosis, an empathetic conversation, or a tailored treatment plan can make. Envision sharing that expertise in a bustling city where medical advancement and rich culture inte…",126707.63,1,126707.63,https://www.adzuna.com/land/ad/5766921327?se=1Dpuh2tq8RGJEN9EejDKcQ&utm_medium=api&utm_source=abfa41a4&v=1ADD16A766BCA150E70352C995261D1B1588A3BF,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMURwdWgydHE4UkdKRU45RWVqREtjUSIsImkiOiI1NzY2OTIxMzI3In0.Y6GiWYgs5MwsobQ0q2UL9RkM1dj6OMcYi4K2LF5gUYI,42.34,Adzuna::API::Response::Company,MLee Medical Employment,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"South Boston, Suffolk County","['US', 'Massachusetts', 'Suffolk County', 'South Boston']",,full_time
2026-06-17T12:32:50Z,5766921309,Adzuna::API::Response::Job,Team Member - Service Champion - Full Time,-76.21488,"Job Type Full-time Description You are applying for work with a franchisee of Taco Bell, not Taco Bell Corp. or any of its affiliates. If hired, the franchisee will be your only employer. Franchisees are independent business owners who set their own wage and benefit programs that can vary among franchisees. Our Team Members are friendly and helpful to customers and coworkers, meeting customer needs and taking steps to solve food or service issues. Have a clean and tidy appearance and work habit…",28381.7,1,28381.7,https://www.adzuna.com/land/ad/5766921309?se=1Dpuh2tq8RGJEN9EejDKcQ&utm_medium=api&utm_source=abfa41a4&v=1C13347440F0890CB8B841AD8A0E02AC8D9B23DA,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMURwdWgydHE4UkdKRU45RWVqREtjUSIsImkiOiI1NzY2OTIxMzA5In0.RjWtb99YIxCJXabEk6ISIKHnUViKyBhupspaVDAKrJw,43.14888,Adzuna::API::Response::Company,Hospitality Restaurant Group,Hospitality & Catering Jobs,Adzuna::API::Response::Category,hospitality-catering-jobs,Adzuna::API::Response::Location,"Dominion Park, Onondaga County","['US', 'New York', 'Onondaga County', 'Dominion Park']",,full_time
2026-06-17T12:32:50Z,5766921410,Adzuna::API::Response::Job,"Behavioral Health Manager (LCSW) (Los Angeles, CA)",-118.2538,"myPlace Health is built around a simple but powerful belief: older adults deserve the support they need to live safely, independently, and with dignity in their own communities. As a PACE (Program of All Inclusive Care for the Elderly) organization backed by SCAN Group, myPlace Health brings together customized medical care, social activities, and daily support for participants and their families - all under one roof. Our centers are more than healthcare facilities. They are vibrant community h…",84287.88,1,84287.88,https://www.adzuna.com/land/ad/5766921410?se=1Dpuh2tq8RGJEN9EejDKcQ&utm_medium=api&utm_source=abfa41a4&v=C8480184427A52D7750A384AFE919B07DB2514EE,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMURwdWgydHE4UkdKRU45RWVqREtjUSIsImkiOiI1NzY2OTIxNDEwIn0.Z9E3K8Ga8_vWNwHYauXf4Ksq_tmCmyF-JeN6PW0JP2M,34.0414,Adzuna::API::Response::Company,myPlace Health,Social work Jobs,Adzuna::API::Response::Category,social-work-jobs,Adzuna::API::Response::Location,"Textile Finance, Los Angeles County","['US', 'California', 'Los Angeles County', 'Textile Finance']",,
2026-06-17T12:32:50Z,5766921375,Adzuna::API::Response::Job,Registered Nurse Cath Lab Neuro IR,-97.445427,"Introduction Do you want to be appreciated daily? Our nurses are celebrated for being on the front line, empathetic for patients. At Corpus Christi Medical Center our nurses set us apart from any other healthcare provider. We are seeking a(an) Registered Nurse Cath Lab to join our healthcare family. Benefits Corpus Christi Medical Center, offers a total rewards package that supports the health, life, career and retirement of our colleagues. The available plans and programs include: Comprehensiv…",107006.06,1,107006.06,https://www.adzuna.com/land/ad/5766921375?se=1Dpuh2tq8RGJEN9EejDKcQ&utm_medium=api&utm_source=abfa41a4&v=C9722C4FFDBF1DD201ECB8A7E7C1FFF4CE696AA2,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NjkyMTM3NSIsInMiOiIxRHB1aDJ0cThSR0pFTjlFZWpES2NRIn0.rrXxnXxUl7Xep5n9At-yZcIewB3_tvqMkRc-JQuZUdQ,27.72858,Adzuna::API::Response::Company,Mission Hospital,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Corpus Christi, Nueces County","['US', 'Texas', 'Nueces County', 'Corpus Christi']",,part_time
2026-06-17T12:32:50Z,5766921391,Adzuna::API::Response::Job,Senior Human Resources Analyst,-116.988078,"The Position Are you a Human Resources professional with a passion for the wellbeing of others? Are you a dynamic, self-starter who is analytical, and forward thinking with a drive for excellence and commitment to serving Santee's workforce and community? If so, the City of Santee has the perfect position for you! Become a part of our diverse team of Human Resources professionals dedicated to hiring the very best individuals who support the endeavors of the City of Santee. This mid-management, …",90479.62,1,90479.62,https://www.adzuna.com/land/ad/5766921391?se=1Dpuh2tq8RGJEN9EejDKcQ&utm_medium=api&utm_source=abfa41a4&v=DB44DE53248BA2BBBAA01F9967A39B08686CBCD8,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NjkyMTM5MSIsInMiOiIxRHB1aDJ0cThSR0pFTjlFZWpES2NRIn0.DPOu3A-Hau_wlcUmTjYj7zzN9vbUES0A2TPTQkfGKCI,32.847908,Adzuna::API::Response::Company,"City of Santee, CA",HR & Recruitment Jobs,Adzuna::API::Response::Category,hr-jobs,Adzuna::API::Response::Location,"Santee, San Diego County","['US', 'California', 'San Diego County', 'Santee']",,
2026-06-17T12:32:50Z,5766921350,Adzuna::API::Response::Job,Senior Geotechnical Engineer,-83.9168,"Job Title: Senior Geotechnical Engineer Work Location: Atlanta, GA Salary: Based on experience and will be discussed with manager in interview Position Overview: The Senior Geotechnical Engineer provides technical leadership for geotechnical engineering projects ranging from routine to complex, with responsibility for safety, quality, project execution, and client satisfaction. This role supports project delivery through design leadership, construction-phase support, mentoring staff, and contri…",132116.08,1,132116.08,https://www.adzuna.com/land/ad/5766921350?se=1Dpuh2tq8RGJEN9EejDKcQ&utm_medium=api&utm_source=abfa41a4&v=0B29148E2263E4D8E61902FB9FB011EC5448F2FE,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMURwdWgydHE4UkdKRU45RWVqREtjUSIsImkiOiI1NzY2OTIxMzUwIn0.QjE7O00K4WWuzhaK7_Nd8SMdBpQSzHy_qlxBof9HH2U,35.9626,Adzuna::API::Response::Company,"Accura Engineering & Consulting Services, Inc.",Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,Adzuna::API::Response::Location,"Knoxville, Knox County","['US', 'Tennessee', 'Knox County', 'Knoxville']",,
2026-06-17T12:32:50Z,5766921343,Adzuna::API::Response::Job,Overnight Detention Aide I,-92.302776,"Job Summary - Why you'll love this position Job Location: Missouri Circuit Courts The salary reflected represents the base pay for this position and does not include any differential for time-of-service pay for state tenure. Why you'll love this position: A position with the Missouri Judiciary provides you the opportunity to work with a variety of exceptional, hardworking people and to gain a valuable and rewarding career. It takes many types of talent to advance the mission of the Missouri Jud…",37997.25,1,37997.25,https://www.adzuna.com/land/ad/5766921343?se=1Dpuh2tq8RGJEN9EejDKcQ&utm_medium=api&utm_source=abfa41a4&v=0FD657D7DDEC799506385439BBA9BD793DA14108,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NjkyMTM0MyIsInMiOiIxRHB1aDJ0cThSR0pFTjlFZWpES2NRIn0.pVg6yT6EW8xqflClm2_-mpzaOLZf8HSyhZDBUAYbDNs,38.932251,Adzuna::API::Response::Company,State of Missouri,Social work Jobs,Adzuna::API::Response::Category,social-work-jobs,Adzuna::API::Response::Location,"Pierpont, Boone County","['US', 'Missouri', 'Boone County', 'Pierpont']",,
2026-06-17T12:32:50Z,5766921403,Adzuna::API::Response::Job,Automotive Sales Consultant,-88.687979,"Job Type Full-time Description Now Hiring: Automotive Sales Consultants Jumpstart your career in automotive sales with one of the fastest-growing dealership groups in the Midwest! Kunes Auto Mall of Sycamore is hiring an Automotive Sales Consultant to join our high-performing, award-winning team. Whether you're an experienced sales professional or just starting out, this is your opportunity to get paid while you train and build a long-term, rewarding career in the auto industry. Why Choose Kune…",48254.23,1,48254.23,https://www.adzuna.com/land/ad/5766921403?se=1Dpuh2tq8RGJEN9EejDKcQ&utm_medium=api&utm_source=abfa41a4&v=04E1DCFAF6CEAEE967243DDE96013DA9980515B8,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NjkyMTQwMyIsInMiOiIxRHB1aDJ0cThSR0pFTjlFZWpES2NRIn0.tNRaDmTxc-a31rOR32iH5P5N1qVlIfQk3gaN8ULtHyM,41.991811,Adzuna::API::Response::Company,Delavan Holdings,Sales Jobs,Adzuna::API::Response::Category,sales-jobs,Adzuna::API::Response::Location,"Sycamore, DeKalb County","['US', 'Illinois', 'DeKalb County', 'Sycamore']",,full_time
2026-06-17T12:32:50Z,5766921359,Adzuna::API::Response::Job,Director of Plant Operations,-97.861277,"Responsibilities Universal Health Services (UHS): Universal Health Services, Inc. (UHS) is one of the Nation's largest and most respected health care management companies, operating through its subsidiaries acute care hospitals, behavioral health facilities and ambulatory centers nationwide. Founded in 1978, UHS subsidiaries now have more than 65,000 employees. The UHS business strategy is to build or purchase health care properties in rapidly growing markets and create a strong franchise based…",96119.42,1,96119.42,https://www.adzuna.com/land/ad/5766921359?se=1Dpuh2tq8RGJEN9EejDKcQ&utm_medium=api&utm_source=abfa41a4&v=C92ACC1B44F7F31A754F80C0A0D66DA6BD9DFB10,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NjkyMTM1OSIsInMiOiIxRHB1aDJ0cThSR0pFTjlFZWpES2NRIn0.AlvU2Y0-zuRNpjHyDZ-wFZ1oDgTH-E6tATh10RTtWQ0,30.25735,Adzuna::API::Response::Company,Universal Health Services,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Sunset Valley, Travis County","['US', 'Texas', 'Travis County', 'Sunset Valley']",,
2026-06-17T12:32:50Z,5766921330,Adzuna::API::Response::Job,Cook,-86.85432,"Cook Location: Malibu Jack's Lafayette Position Type: Part Time Company Overview: Welcome to Five Star Parks & Attractions, where work is fun, growth is real, and every day makes an impact. Five Star isn’t just a rating or a name; we’re a team of people who love creating unforgettable moments. As a leader in the amusement and hospitality industry, Five Star Parks & Attractions brings energy to both indoor and outdoor family entertainment centers across the country. From the first smile at the f…",51679.65,1,51679.65,https://www.adzuna.com/land/ad/5766921330?se=1Dpuh2tq8RGJEN9EejDKcQ&utm_medium=api&utm_source=abfa41a4&v=B1222155510590EF84E16DE949BD8F1C4D47136B,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMURwdWgydHE4UkdKRU45RWVqREtjUSIsImkiOiI1NzY2OTIxMzMwIn0.jlW5KyMMw9u-iAhfkSaRcp03sSHrTV5R1-HkpP4TTtY,40.4175,Adzuna::API::Response::Company,Malibu Jacks,Hospitality & Catering Jobs,Adzuna::API::Response::Category,hospitality-catering-jobs,Adzuna::API::Response::Location,"Lafayette, Tippecanoe County","['US', 'Indiana', 'Tippecanoe County', 'Lafayette']",,part_time
2026-06-17T12:32:50Z,5766921436,Adzuna::API::Response::Job,Itinerant Audiologist,-122.104602,"About the Employer The Alameda County Office of Education (ACOE) leads with a student-centered vision, innovating in the classroom and building safe and supportive community schools. We collaborate and partner with local, county, and state agencies to address challenges students face. We are looking for individuals who can enact our vision: equipping the most vulnerable students and those who serve them with the tools to thrive. Join our team as we reimagine services to more holistically suppor…",90416.66,1,90416.66,https://www.adzuna.com/land/ad/5766921436?se=1Dpuh2tq8RGJEN9EejDKcQ&utm_medium=api&utm_source=abfa41a4&v=D89F3146E545970C303497EBD1E301B1DCB3FC13,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMURwdWgydHE4UkdKRU45RWVqREtjUSIsImkiOiI1NzY2OTIxNDM2In0.ld29YZf6W7dIJP4ddFlQ11eKZie1zPECj5a32wtPX0A,37.627667,Adzuna::API::Response::Company,Alameda County Office of Education,Teaching Jobs,Adzuna::API::Response::Category,teaching-jobs,Adzuna::API::Response::Location,"Mount Eden, Alameda County","['US', 'California', 'Alameda County', 'Mount Eden']",,
2026-06-17T12:32:50Z,5766921381,Adzuna::API::Response::Job,Fire Sprinkler Technician,-96.765058,"Job Summary: The Fire Sprinkler Technician is responsible for the installation, testing, inspection, service, and repair of fire sprinkler systems. Respond to emergency and maintenance calls and troubleshoot/replace faulty components to restore fire sprinkler systems to ""normal condition"". Complete inspection and service reports. Supervisory Responsibilities: None Essential Job Functions: Travel to customer locations to perform installation, service, and upgrades of fire sprinkler systems. Resp…",70847.26,1,70847.26,https://www.adzuna.com/land/ad/5766921381?se=1Dpuh2tq8RGJEN9EejDKcQ&utm_medium=api&utm_source=abfa41a4&v=64FDA262D5A7BA2279106A18792C82F350B516F1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMURwdWgydHE4UkdKRU45RWVqREtjUSIsImkiOiI1NzY2OTIxMzgxIn0.mVMv1gGiLtlBSYiIAeUdclIy99l8eKAlTe5Lp5Btrsk,32.760168,Adzuna::API::Response::Company,Thompson Safety,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,Adzuna::API::Response::Location,"Highland Park, Dallas","['US', 'Texas', 'Dallas', 'Highland Park']",,
