salary_max,salary_min,longitude,id,latitude,description,title,salary_is_predicted,redirect_url,created,contract_time,adref,__CLASS__,location.display_name,location.area,location.__CLASS__,company.display_name,company.__CLASS__,category.__CLASS__,category.label,category.tag,contract_type
52000.0,52000.0,-79.232034,5883852547,35.221496,"Benefits: Competitive salary Health insurance Opportunity for advancement Training & development Join the Team That’s Wired for Success! Mister Sparky of the Sandhills is on the lookout for top-notch electricians who want more than just a job—they want to build a career. If you're proud of your work, love helping people, and thrive in a fast-paced environment with a strong team, we want to hear from you. We're hiring Residential Service Electricians who are ready to bring the energy, profession…",Residential Electrical Technician,0,https://www.adzuna.com/details/5883852547?utm_medium=api&utm_source=abfa41a4,2026-09-14T14:21:02Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4Mzg1MjU0NyIsInMiOiJMcmJXbFdxdzhSR1lNNm5EQXNWZm13In0.k54zRp1cdayFIJFASUCgp1wGR23TmnFVuNTI6mlvqGo,Adzuna::API::Response::Job,"Vass, Moore County","['US', 'North Carolina', 'Moore County', 'Vass']",Adzuna::API::Response::Location,Mister Sparky of the Sandhills,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,
1144.0,936.0,-92.369592,5883852542,38.929139,"Benefits: Company car Company parties Competitive salary Dental insurance Free uniforms Health insurance Paid time off Real Property Group is a leading property management company in Columbia, MO, dedicated to providing clean, safe, and well-maintained rental properties for our residents and clients. As our portfolio grows, we are seeking a dependable and hardworking Exterior Grounds Maintenance Technician to help us maintain the exterior aesthetics and safety of our properties. Position Overvi…",Exterior Maintenance Tech,0,https://www.adzuna.com/details/5883852542?utm_medium=api&utm_source=abfa41a4,2026-09-14T14:21:02Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTHJiV2xXcXc4UkdZTTZuREFzVmZtdyIsImkiOiI1ODgzODUyNTQyIn0.gDcRDjtgP5BGAyU4w0t0TH1RPSPASpi7qn-s5ao3j2E,Adzuna::API::Response::Job,"Pierpont, Boone County","['US', 'Missouri', 'Boone County', 'Pierpont']",Adzuna::API::Response::Location,REAL PROPERTY GROUP LLC,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Maintenance Jobs,maintenance-jobs,
104000.0,62400.0,-73.7436,5883852545,41.03502,"Benefits: 401(k) 401(k) matching Bonus based on performance Competitive salary Paid time off Benefits/Perks Competitive Compensation Career Advancement Opportunities Job Summary We are seeking a skilled Electrician with a desire to lead to join our team! You will be responsible for overseeing the installation and repair of wiring, electrical fixtures, and control equipment, as well as training apprentices on the job. If you are a Journeyman Electrician with a can-do attitude who takes pride in …",Electrician,0,https://www.adzuna.com/details/5883852545?utm_medium=api&utm_source=abfa41a4,2026-09-14T14:21:02Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4Mzg1MjU0NSIsInMiOiJMcmJXbFdxdzhSR1lNNm5EQXNWZm13In0.xRZ2Mp5p9vSWXbGyLmnEDhuX342csMilP3KlhXPgLOM,Adzuna::API::Response::Job,"East White Plains, Westchester County","['US', 'New York', 'Westchester County', 'East White Plains']",Adzuna::API::Response::Location,Pearl Electric Inc,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,
65000.0,55000.0,-75.71076,5883852551,39.6192,"Benefits: 401(k) Employee discounts Free uniforms Paid time off DAYTIME CULINARY MANAGER SHIFT ONLY! Get your life back and stop working nights! The Turning Point is an award-winning DAYTIME ONLY restaurant! With restaurant hours between 7:30am to 3pm, we offer our employees a better balance between work & Life. Who doesn’t love to be home in time for dinner every night? Culinary managers are responsible for adhering to and enforcing all Turning Point policies. Our Culinary Managers “Roll up th…",Culinary Manager Daytime Only,0,https://www.adzuna.com/details/5883852551?utm_medium=api&utm_source=abfa41a4,2026-09-14T14:21:02Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4Mzg1MjU1MSIsInMiOiJMcmJXbFdxdzhSR1lNNm5EQXNWZm13In0.73lEVYs-FhqrSg2LhJJFYlcEIJ5y6laMPBo1JFc_p0I,Adzuna::API::Response::Job,"Glasgow, New Castle County","['US', 'Delaware', 'New Castle County', 'Glasgow']",Adzuna::API::Response::Location,Turning Point Restaurants,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Hospitality & Catering Jobs,hospitality-catering-jobs,
47840.0,47840.0,-77.457547,5883852548,37.549837,"Benefits: Company parties Free food & snacks Training & development The Case Manager will be responsible for resident’s case management. The CM’s primary purpose is to assist residents to move toward achieving the goal of family, self-development, and independence by providing case management, some individual counseling, and supportive services, including the maintenance of safe, secure and healthy housing for expectant and parenting single mothers and children. The CM assists in developing, mo…",Case Manager,0,https://www.adzuna.com/details/5883852548?utm_medium=api&utm_source=abfa41a4,2026-09-14T14:21:02Z,part_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4Mzg1MjU0OCIsInMiOiJMcmJXbFdxdzhSR1lNNm5EQXNWZm13In0.CI85y_jx2E5cmST_CdjFzaiZJZqqNRMZKsCHd_AmQQc,Adzuna::API::Response::Job,"Saunders, Richmond","['US', 'Virginia', 'Richmond County', 'Richmond', 'Saunders']",Adzuna::API::Response::Location,Mary’s Choice RVA,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,
64480.0,52000.0,-112.0684,5883852543,33.4507,"Benefits: 401(k) Competitive salary Flexible schedule Health insurance Opportunity for advancement Training & development About Us: We are a leading provider of beverage solutions, specializing in the installation, maintenance, and repair of fountain soda machines for businesses across [Region/Area]. With a focus on exceptional service and customer satisfaction, we are looking to expand our team with a dedicated and experienced Service Technician who has a passion for hands on work and problem …",Fountain Soda Machine Service Technician,0,https://www.adzuna.com/details/5883852543?utm_medium=api&utm_source=abfa41a4,2026-09-14T14:21:02Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4Mzg1MjU0MyIsInMiOiJMcmJXbFdxdzhSR1lNNm5EQXNWZm13In0.dRbevFLWhne0qlkX-mBDcHBK8a-89Cgwx5G0-EeIMr4,Adzuna::API::Response::Job,"Phoenix, Maricopa County","['US', 'Arizona', 'Maricopa County', 'Phoenix']",Adzuna::API::Response::Location,Edco Service Inc,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,
125000.0,90000.0,-74.062078,5883852544,40.790013,"Benefits: Bonus based on performance Competitive salary Opportunity for advancement Training & development Benefits/Perks Competitive Compensation Great Work Environment Career Advancement Opportunities Overview Are you a skilled salesperson looking for a high-earning opportunity in the booming Medicare market? American Central Marketing Group is expanding our Medicare call center team! We're seeking driven, coachable sales reps to become licensed Medicare agents and help seniors choose the rig…",Sales Agent,0,https://www.adzuna.com/details/5883852544?utm_medium=api&utm_source=abfa41a4,2026-09-14T14:21:02Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTHJiV2xXcXc4UkdZTTZuREFzVmZtdyIsImkiOiI1ODgzODUyNTQ0In0.PPZPxvzfYxQ0fjevV0Ky1Hhx-DTdpF_w8ESFH3xP7PY,Adzuna::API::Response::Job,"Secaucus, Hudson County","['US', 'New Jersey', 'Hudson County', 'Secaucus']",Adzuna::API::Response::Location,American Central Marketing Group,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Sales Jobs,sales-jobs,
62400.0,37440.0,-96.297992,5883852550,32.74307,"Benefits: 401(k) 401(k) matching Dental insurance Employee discounts Health insurance Paid time off Vision insurance We are seeking a dedicated and experienced Restaurant Director to lead the day-to-day management and long-term success of our independently owned and operated quick service restaurant in Terrell, Texas . This hands-on leadership role is ideal for someone who is passionate about people, service, and operational excellence—and wants to make a direct impact in a growing business. Ke…",Restaurant Director,0,https://www.adzuna.com/details/5883852550?utm_medium=api&utm_source=abfa41a4,2026-09-14T14:21:02Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4Mzg1MjU1MCIsInMiOiJMcmJXbFdxdzhSR1lNNm5EQXNWZm13In0.PM9b5cIlN7dr1ftnkjrEjhqMMEU0J49DBHAMLqgtHnM,Adzuna::API::Response::Job,"Terrell, Kaufman County","['US', 'Texas', 'Kaufman County', 'Terrell']",Adzuna::API::Response::Location,Chick-fil-A Terrell,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Hospitality & Catering Jobs,hospitality-catering-jobs,
90000.0,65000.0,-88.1997,5883852549,41.7105,"Benefits: Competitive salary Flexible schedule Training & development Benefits/Perks Flexible Scheduling Competitive Compensation Job Summary The Center for Insight and Connection is looking to hire a full-time therapist for the Naperville, IL location. Self-driven candidates serious about their clinical development and learning how to treat trauma with EMDR are encouraged to apply. EMDR is a cutting-edge approach to mental health treatment, and we want to grow clinicians who can address the ro…",Mental Health Therapist,0,https://www.adzuna.com/details/5883852549?utm_medium=api&utm_source=abfa41a4,2026-09-14T14:21:02Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4Mzg1MjU0OSIsInMiOiJMcmJXbFdxdzhSR1lNNm5EQXNWZm13In0.RwAOWhlpqzXd5idYq5bKLjKYkURkQ5Ghf9s-tHLssOQ,Adzuna::API::Response::Job,"Naperville, DuPage County","['US', 'Illinois', 'DuPage County', 'Naperville']",Adzuna::API::Response::Location,CENTER FOR INSIGHT & CONNECTION,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,
65604.29,65604.29,-81.117043,5883852539,32.072901,"Benefits: Competitive salary Free uniforms Health insurance Paid time off Training & development Benefits/Perks Competitive Compensation Bonus Opportunities Health Benefits Paid Time Off Job Summary: We are looking for a skilled and experienced HVAC Technician to join our team! In this role, you will install, service, or repair heating and air conditioning systems in residences or commercial establishments. You have past experience in an HVAC service technician role and hold an EPA certificatio…",HVAC Technician,1,https://www.adzuna.com/details/5883852539?utm_medium=api&utm_source=abfa41a4,2026-09-14T14:21:01Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4Mzg1MjUzOSIsInMiOiJMcmJXbFdxdzhSR1lNNm5EQXNWZm13In0.x1idpfy68t5V-3l-1-sUFrJWrneClC5kj5BnfD6fI4I,Adzuna::API::Response::Job,"Savannah, Chatham County","['US', 'Georgia', 'Chatham County', 'Savannah']",Adzuna::API::Response::Location,Polar Air Inc,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,
58175.31,58175.31,-80.28564,5883852531,25.82898,"Benefits: Opportunity for advancement Paid time off Training & development Company Overview At Faster Carriers, we specialize in dependable and efficient container drayage services, connecting ocean terminals with inland destinations across the region. With years of experience in port operations and a deep understanding of the complexities of drayage logistics, we are a trusted partner for freight forwarders, importers, exporters, and logistics providers. Headquartered near major ports, Faster …",Drayage Dispatcher (Bilingual - English/Spanish),1,https://www.adzuna.com/details/5883852531?utm_medium=api&utm_source=abfa41a4,2026-09-14T14:21:01Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTHJiV2xXcXc4UkdZTTZuREFzVmZtdyIsImkiOiI1ODgzODUyNTMxIn0.liRXpQgYAD00EO8QMBx3Gndhx_KmRq6Brqs94O53FJk,Adzuna::API::Response::Job,"Miami Springs, Miami-Dade County","['US', 'Florida', 'Miami-Dade County', 'Miami Springs']",Adzuna::API::Response::Location,FASTER CARRIER CO,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,
52000.0,41600.0,-76.302674,5883852540,39.429137,"Benefits: Flexible schedule Opportunity for advancement Tuition assistance Benefits/Perks Hourly GNA: $25 Overtime - 1.5 Flexible Scheduling Competitive Compensation Careers Advancement Job Summary We are seeking a GNA, LPN and RNs to join our team. In this position, you will assist patients with their daily living needs, provide compassionate care, and generally increase their quality of life. Responsibilities may include monitoring vital signs, assisting with hygiene needs, and communicating …",Flex Shifts GNA,0,https://www.adzuna.com/details/5883852540?utm_medium=api&utm_source=abfa41a4,2026-09-14T14:21:01Z,part_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTHJiV2xXcXc4UkdZTTZuREFzVmZtdyIsImkiOiI1ODgzODUyNTQwIn0.ABHpPSCJf4G9q8o29ZDDAvXBvzNFKKO6LqezbmJ4kQk,Adzuna::API::Response::Job,"Edgewood, Harford County","['US', 'Maryland', 'Harford County', 'Edgewood']",Adzuna::API::Response::Location,Tiana Survival Enterprise Llc,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,
58240.0,49920.0,-87.887753,5883852538,41.535857,"Benefits: 401(k) 401(k) matching Dental insurance Free uniforms Health insurance Paid time off Vision insurance Job description: Job Summary We are seeking a skilled Installer to join our dynamic team. The ideal candidate will possess a strong background in construction and remodeling, with expertise in various installation techniques. This role requires attention to detail, the ability to read blueprints, and proficiency with power tools. As an Installer, you will be responsible for ensuring t…",Granite Countertops Installer,0,https://www.adzuna.com/details/5883852538?utm_medium=api&utm_source=abfa41a4,2026-09-14T14:21:01Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4Mzg1MjUzOCIsInMiOiJMcmJXbFdxdzhSR1lNNm5EQXNWZm13In0.z_zFAzR0M6PzgrEXEth4CRnnsJVvaYK-3Awwf8W15rg,Adzuna::API::Response::Job,"Mokena, Will County","['US', 'Illinois', 'Will County', 'Mokena']",Adzuna::API::Response::Location,GMD SOUTH INC,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Trade & Construction Jobs,trade-construction-jobs,
24960.0,24960.0,-80.740913,5883852536,35.320054,"Benefits: Flexible schedule Free uniforms Training & development Benefits/Perks Flexible Scheduling Job Summary We are seeking a Personal Care Aide to join our team. In this role, you will make a difference in the lives of seniors and people with disabilities by enhancing their quality of life. Responsibilities include assisting with hygiene needs, light housekeeping and errands, dispensing medication, and other tasks that improve the client’s living environment and standards. The ideal candida…",Personal Care Aide,0,https://www.adzuna.com/details/5883852536?utm_medium=api&utm_source=abfa41a4,2026-09-14T14:21:01Z,part_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4Mzg1MjUzNiIsInMiOiJMcmJXbFdxdzhSR1lNNm5EQXNWZm13In0.uZC0po0uyG28iJ9i4qhjr4CUKELd_XZprwNjFLzJdDU,Adzuna::API::Response::Job,"Newell, Mecklenburg County","['US', 'North Carolina', 'Mecklenburg County', 'Newell']",Adzuna::API::Response::Location,QUAIL & MANNA INC,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Social work Jobs,social-work-jobs,
41600.0,37440.0,-73.585885,5883852530,40.654036,"Benefits: 401(k) matching Competitive salary Flexible schedule Paid time off Benefits/Perks Flexible Scheduling Competitive Compensation Job Summary We are seeking an Office Assistant to join our team A Long Island based service company is looking for an organized person to perform general office duties. Ideal candidate must possess a strong work ethic, be detailed oriented, a team player and pay attention to detail. Knowledge of QuickBooks is a plus. Responsibilities General customer service U…",Office Assistant,0,https://www.adzuna.com/details/5883852530?utm_medium=api&utm_source=abfa41a4,2026-09-14T14:21:01Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTHJiV2xXcXc4UkdZTTZuREFzVmZtdyIsImkiOiI1ODgzODUyNTMwIn0.0aMIM8wtftlSkq2SdzpgBAH5ONz3Sh9BmjSqipUhKLs,Adzuna::API::Response::Job,"Freeport, Nassau County","['US', 'New York', 'Nassau County', 'Freeport']",Adzuna::API::Response::Location,Delta Air Compressor Inc,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Admin Jobs,admin-jobs,
22880.0,22880.0,-73.41228,5883852533,40.8675,"Benefits: 401(k) 401(k) matching Free food & snacks Opportunity for advancement Join our Fiesta! We're looking for energetic, personable, and skilled bartenders to join our vibrant Tex-Mex restaurant team. If you know how to shake up a perfect margarita, deliver top-notch customer service, and thrive in a fast paced, festive environment we want to meet you! Responsibilities: Craft signature cocktails, classic favorites, and seasonal drinks Provide outstanding customer service Maintain a clean, …",Bartender,0,https://www.adzuna.com/details/5883852533?utm_medium=api&utm_source=abfa41a4,2026-09-14T14:21:01Z,part_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTHJiV2xXcXc4UkdZTTZuREFzVmZtdyIsImkiOiI1ODgzODUyNTMzIn0.yBuMPJBx3hZVfvPKrWTu9cuST7TmYZFNLp0OU9UBNuU,Adzuna::API::Response::Job,"Beech Croft, Suffolk County","['US', 'New York', 'Suffolk County', 'Beech Croft']",Adzuna::API::Response::Location,Kickn Chicken of Huntington LLC,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Hospitality & Catering Jobs,hospitality-catering-jobs,
72800.0,45760.0,-95.667288,5883852541,29.841424,"Benefits: Company car Company parties Competitive salary Dental insurance Flexible schedule Free uniforms Health insurance Vision insurance Benefits/Perks Flexible Scheduling Competitive Compensation Career Advancement Opportunities Job Summary: We are looking for a skilled and experienced HVAC Technician to join our team! In this role, you will install, service, or repair heating and air conditioning systems in multifamily residential properties, residences or commercial establishments. You ha…",LICENSED HVAC TECHNICIAN HOUSTON,0,https://www.adzuna.com/details/5883852541?utm_medium=api&utm_source=abfa41a4,2026-09-14T14:21:01Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4Mzg1MjU0MSIsInMiOiJMcmJXbFdxdzhSR1lNNm5EQXNWZm13In0.IWWn1jcemAvo5ehlnjxCsI9KgWzFjK7pXGvjZoTFmOY,Adzuna::API::Response::Job,"Addicks, Houston","['US', 'Texas', 'Harris County', 'Houston', 'Addicks']",Adzuna::API::Response::Location,Services By J National LLC,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,
33280.0,33280.0,-79.9134,5883852535,40.46784,"Benefits: 401(k) matching Dental insurance Health insurance Paid time off RESPONSIBILITIES: The Residential Living Specialist is responsible for the general growth, development and well-being of the individuals residing in housing provided by Soul Care Life Services. Some duties and responsibilities of the RLS are as follows: Care of Individuals: · Care for the individuals with dignity and respect · Integrate individuals within the community. Organize recreational activities in the home and in …",Residential Living Specialist,0,https://www.adzuna.com/details/5883852535?utm_medium=api&utm_source=abfa41a4,2026-09-14T14:21:01Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTHJiV2xXcXc4UkdZTTZuREFzVmZtdyIsImkiOiI1ODgzODUyNTM1In0.d-i-lJm2VFwwHDCD_DRzWa9bFcSBfMU-INsy24wyEuQ,Adzuna::API::Response::Job,"East Liberty, Allegheny County","['US', 'Pennsylvania', 'Allegheny County', 'East Liberty']",Adzuna::API::Response::Location,Soul Care Life Services Inc,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,
135200.0,135200.0,-82.886503,5883852534,29.472436,"Benefits: Competitive salary Paid time off Training & development Tuition assistance Chiefland Health Center is looking for nurse practitioner facilitate delivery of excellent medical care in Chiefland. Join our growing team and provide vital healthcare services to a deserving community. As a Rural Nurse Practitioner, you'll have the opportunity to build lasting relationships with patients, experience the peace and beauty of rural life, and make a tangible impact on the health of your community…",Nurse Practitioner Full time/Part-time.,0,https://www.adzuna.com/details/5883852534?utm_medium=api&utm_source=abfa41a4,2026-09-14T14:21:01Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTHJiV2xXcXc4UkdZTTZuREFzVmZtdyIsImkiOiI1ODgzODUyNTM0In0.Fy8mQq0iiQYbRO8kMkjUXiDtnFM3A8IhsXxa6kb6jyU,Adzuna::API::Response::Job,"Chiefland, Levy County","['US', 'Florida', 'Levy County', 'Chiefland']",Adzuna::API::Response::Location,Central Florida Heart Group P A,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Part time Jobs,part-time-jobs,
54080.0,43680.0,-87.887753,5883852537,41.535857,"Benefits: 401(k) matching Competitive salary Dental insurance Free uniforms Health insurance Paid time off Vision insurance 401(k) Job Overview We are seeking a skilled Fabricator to join our team. The ideal candidate will have a strong background in various fabrication processes and the ability to work with different materials. This role requires attention to detail, a commitment to quality, and the ability to collaborate effectively with other team members. As a Fabricator, you will be respon…",Granite Countertops Fabricator,0,https://www.adzuna.com/details/5883852537?utm_medium=api&utm_source=abfa41a4,2026-09-14T14:21:01Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4Mzg1MjUzNyIsInMiOiJMcmJXbFdxdzhSR1lNNm5EQXNWZm13In0._zu6rW9eFWTR4FlQ6iX1WOAbaFiLr0x-gDuc3jE1ueQ,Adzuna::API::Response::Job,"Mokena, Will County","['US', 'Illinois', 'Will County', 'Mokena']",Adzuna::API::Response::Location,GMD SOUTH INC,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Manufacturing Jobs,manufacturing-jobs,
62400.0,33280.0,-82.356026,5883852532,41.407313,"Benefits: 401(k) 401(k) matching Dental insurance Health insurance Paid time off Vision insurance About the Role: Join Adaptive Composites LLC as a Marine Technician, where you'll play a key role in maintaining and repairing high-performance marine vessels. Be part of a dynamic team in Vermilion, OH, dedicated to delivering exceptional service and innovative solutions in the marine industry. Responsibilities: Perform routine maintenance and repairs on various marine vessels. Diagnose mechanical…",MARINE TECHNICIAN,0,https://www.adzuna.com/details/5883852532?utm_medium=api&utm_source=abfa41a4,2026-09-14T14:21:01Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4Mzg1MjUzMiIsInMiOiJMcmJXbFdxdzhSR1lNNm5EQXNWZm13In0.l9wKw9PGQA0DkWBjedhXU43RQE8qBtEFZb2FZPqxO6s,Adzuna::API::Response::Job,"Linwood Park, Erie County","['US', 'Ohio', 'Erie County', 'Linwood Park']",Adzuna::API::Response::Location,Adaptive Composites LLC,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,
70000.0,50000.0,-97.342227,5883852527,32.877244,"Benefits: Hiring bonus 401(k) Bonus based on performance Competitive salary Flexible schedule Health insurance Opportunity for advancement Paid time off Training & development *Bilingual Spanish Position* ROLE DESCRIPTION: As Account Representative - State Farm Agent Team Member for Jenny Stewart - State Farm Agent, you are vital to our daily business operations and customers’ success. You grow our agency through meaningful customer relations and acting as a liaison between customer needs and a…",Account Representative - State Farm Agent Team Member,0,https://www.adzuna.com/details/5883852527?utm_medium=api&utm_source=abfa41a4,2026-09-14T14:21:00Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4Mzg1MjUyNyIsInMiOiJMcmJXbFdxdzhSR1lNNm5EQXNWZm13In0.4LTGVrXLCDMydy_pSa4KgWoy_WLrujTQmkPq3L5E-eQ,Adzuna::API::Response::Job,"Blue Mound, Tarrant County","['US', 'Texas', 'Tarrant County', 'Blue Mound']",Adzuna::API::Response::Location,Jenny Stewart - State Farm Agent,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Customer Services Jobs,customer-services-jobs,
91843.31,91843.31,-83.165457,5883852523,42.519009,"Benefits: Company parties Flexible schedule Training & development Start Your Real Estate Career with the Right Brokerage Behind You Thinking about a career in real estate—or already working on your license? The company you choose matters more than you think. At CENTURY 21 Curran & Oberski , we don’t just help you get started—we help you build a real, lasting business. With 4 offices across Southeast Michigan, nearly 300 agents, and over 2,500 homes sold each year , we’ve created a proven envir…",Newly Licensed Real Estate Agent- No experience required,1,https://www.adzuna.com/details/5883852523?utm_medium=api&utm_source=abfa41a4,2026-09-14T14:20:57Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4Mzg1MjUyMyIsInMiOiJMcmJXbFdxdzhSR1lNNm5EQXNWZm13In0.U62ef0Nh1hJkd6vUiTVYSGpfnMo_A1QmiwKW3h5doBk,Adzuna::API::Response::Job,"Clawson, Oakland County","['US', 'Michigan', 'Oakland County', 'Clawson']",Adzuna::API::Response::Location,CENTURY 21 Curran & Oberski,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Property Jobs,property-jobs,
150000.0,30000.0,-83.281272,5883852524,42.336128,"Benefits: Company parties Flexible schedule Training & development Employee discounts Start Your Real Estate Career with the Right Brokerage Behind You Thinking about a career in real estate—or already working on your license? The company you choose matters more than you think. At CENTURY 21 Curran & Oberski , we don’t just help you get started—we help you build a real, lasting business. With 4 offices across Southeast Michigan, nearly 300 agents, and over 2,500 homes sold each year , we’ve cre…",Newly Licensed Real Estate Agent No experience needed,0,https://www.adzuna.com/details/5883852524?utm_medium=api&utm_source=abfa41a4,2026-09-14T14:20:57Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4Mzg1MjUyNCIsInMiOiJMcmJXbFdxdzhSR1lNNm5EQXNWZm13In0.25uNN8Izliv-jCbsThgGFUX_CKexbDuxjmyLcwLy7ts,Adzuna::API::Response::Job,"Inkster, Wayne County","['US', 'Michigan', 'Wayne County', 'Inkster']",Adzuna::API::Response::Location,CENTURY 21 Curran & Oberski,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Property Jobs,property-jobs,
49920.0,35360.0,-70.1092,5883852521,44.026221,"Benefits: 401(k) matching Company parties Dental insurance Health insurance Paid time off Vision insurance Landscape Maintenance / Grounds Maintenance Team Member At Davis Landscape Company, we’re proud to be a family-owned business rooted in quality, integrity, and a commitment to excellence. We are currently seeking dedicated and detail-oriented individuals to join our grounds maintenance crews. If you take pride in your work and value being part of a supportive and professional team, we want…",Landscape Maintenance / Grounds Maintenance Team Member,0,https://www.adzuna.com/details/5883852521?utm_medium=api&utm_source=abfa41a4,2026-09-14T14:20:55Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4Mzg1MjUyMSIsInMiOiJMcmJXbFdxdzhSR1lNNm5EQXNWZm13In0.jZsuKg1BT9kogPKO0xOnLWu274rToekcxb_o3EJrGy8,Adzuna::API::Response::Job,"Lisbon, Androscoggin County","['US', 'Maine', 'Androscoggin County', 'Lisbon']",Adzuna::API::Response::Location,Davis Landscape Company,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Trade & Construction Jobs,trade-construction-jobs,
66560.0,52000.0,-117.87756,5883852520,33.78794,"Benefits: Opportunity for Growth Dynamic Environment Team Member Discount Flexible schedule Wings. Beer. Sports. It's what we do! We bring big game-time energy to our guests without being at the stadium. We are looking for just the right Team Members to jump in the game! Buffalo Wild Wings is a fun, fast-paced environment. Come coach the team as a Front of House Manager! The Senior Manager position creates legendary experiences for guests and team members through the management of our Server, H…",Senior Manager,0,https://www.adzuna.com/details/5883852520?utm_medium=api&utm_source=abfa41a4,2026-09-14T14:20:54Z,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4Mzg1MjUyMCIsInMiOiJMcmJXbFdxdzhSR1lNNm5EQXNWZm13In0.c_QRbrgahMZ5kJntbTdtDp2qoxip3BNzHB_sF3wvvnQ,Adzuna::API::Response::Job,"King, Orange County","['US', 'California', 'Orange County', 'King']",Adzuna::API::Response::Location,"SC Wings Block, LLC",Adzuna::API::Response::Company,Adzuna::API::Response::Category,Hospitality & Catering Jobs,hospitality-catering-jobs,
