__CLASS__,title,redirect_url,longitude,salary_max,latitude,id,created,salary_is_predicted,salary_min,description,adref,location.area,location.display_name,location.__CLASS__,category.label,category.tag,category.__CLASS__,company.__CLASS__,company.display_name,contract_time,contract_type
Adzuna::API::Response::Job,Radiology - Radiologic Technologist (X-Ray) - $1700 per week.,https://www.adzuna.com/land/ad/5865077308?se=TN5TMimm8RGUNa3mkcr13g&utm_medium=api&utm_source=abfa41a4&v=F3594733A6509F416B08677463AC705D592D22AB,-76.5195,88400.0,42.40548,5865077308,2026-09-01T13:05:36Z,0,0.0,"Trusted is seeking an experienced allied health professional for this exciting travel assignment. Trusted has streamlined the travel experience by enabling clinicians to apply directly to jobs without the need for recruiters. This unique approach provides more transparency, eliminates pesky calls from recruiters, and puts more money in your pocket. Join the thousands of nurses and allied health professionals across the country who have already made the switch to a more modern way to work. Shift…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NTA3NzMwOCIsInMiOiJUTjVUTWltbThSR1VOYTNta2NyMTNnIn0.qu0T7uJDVzxilaRO4KtRXhOiMdy9KeW1W8DC5aGjJo8,"['US', 'New York', 'Tompkins County', 'Ithaca']","Ithaca, Tompkins County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Trusted Health,,
Adzuna::API::Response::Job,Radiology - Radiologic Technologist (X-Ray) - $2350 per week.,https://www.adzuna.com/land/ad/5865077301?se=TN5TMimm8RGUNa3mkcr13g&utm_medium=api&utm_source=abfa41a4&v=A30A6B4C26E8F315A04398639BB0E71A2302706D,-93.618919,122200.0,41.585685,5865077301,2026-09-01T13:05:36Z,0,0.0,"Trusted is seeking an experienced allied health professional for this exciting travel assignment. Trusted has streamlined the travel experience by enabling clinicians to apply directly to jobs without the need for recruiters. This unique approach provides more transparency, eliminates pesky calls from recruiters, and puts more money in your pocket. Join the thousands of nurses and allied health professionals across the country who have already made the switch to a more modern way to work. Shift…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVE41VE1pbW04UkdVTmEzbWtjcjEzZyIsImkiOiI1ODY1MDc3MzAxIn0.Ro1V00eT2KMsRNfNVeIPGDW2FfSaFzX8O6HOH66VGBg,"['US', 'Iowa', 'Polk County', 'Des Moines']","Des Moines, Polk County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Trusted Health,,
Adzuna::API::Response::Job,Radiology - Radiologic Technologist (X-Ray) - $2130 per week.,https://www.adzuna.com/land/ad/5865077302?se=TN5TMimm8RGUNa3mkcr13g&utm_medium=api&utm_source=abfa41a4&v=6ED82167F9431BC7B7284E69D4637B3B60A1A8D3,-110.97028,110760.0,32.447313,5865077302,2026-09-01T13:05:36Z,0,0.0,"Trusted is seeking an experienced allied health professional for this exciting travel assignment. Trusted has streamlined the travel experience by enabling clinicians to apply directly to jobs without the need for recruiters. This unique approach provides more transparency, eliminates pesky calls from recruiters, and puts more money in your pocket. Join the thousands of nurses and allied health professionals across the country who have already made the switch to a more modern way to work. Shift…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVE41VE1pbW04UkdVTmEzbWtjcjEzZyIsImkiOiI1ODY1MDc3MzAyIn0.VJii9o2iW45fPZN5aBTeByyweup9D2WDXSQ_aDsoVtc,"['US', 'Arizona', 'Pima County', 'Oro Valley']","Oro Valley, Pima County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Trusted Health,,
Adzuna::API::Response::Job,Radiology - Radiologic Technologist (X-Ray) - $2570 per week.,https://www.adzuna.com/land/ad/5865077305?se=TN5TMimm8RGUNa3mkcr13g&utm_medium=api&utm_source=abfa41a4&v=613B25A9076FC25A7BD41D3EA5F910A89C11C51D,-79.75938,133640.0,39.86496,5865077305,2026-09-01T13:05:36Z,0,0.0,"Trusted is seeking an experienced allied health professional for this exciting travel assignment. Trusted has streamlined the travel experience by enabling clinicians to apply directly to jobs without the need for recruiters. This unique approach provides more transparency, eliminates pesky calls from recruiters, and puts more money in your pocket. Join the thousands of nurses and allied health professionals across the country who have already made the switch to a more modern way to work. Shift…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NTA3NzMwNSIsInMiOiJUTjVUTWltbThSR1VOYTNta2NyMTNnIn0.RF3s1bWIq6gyhu5a5rwcnjN-DRBLy4mOrqVe9vNJAFs,"['US', 'Pennsylvania', 'Fayette County', 'Oliphant Furnace']","Oliphant Furnace, Fayette County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Trusted Health,,
Adzuna::API::Response::Job,Radiology - Radiologic Technologist (X-Ray) - $2540 per week.,https://www.adzuna.com/land/ad/5865077307?se=TN5TMimm8RGUNa3mkcr13g&utm_medium=api&utm_source=abfa41a4&v=08D1E66647B48D4E0D1F479205AF5E5C5FA6AF37,-68.802987,132080.0,44.826729,5865077307,2026-09-01T13:05:36Z,0,0.0,"Trusted is seeking an experienced allied health professional for this exciting travel assignment. Trusted has streamlined the travel experience by enabling clinicians to apply directly to jobs without the need for recruiters. This unique approach provides more transparency, eliminates pesky calls from recruiters, and puts more money in your pocket. Join the thousands of nurses and allied health professionals across the country who have already made the switch to a more modern way to work. Exper…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVE41VE1pbW04UkdVTmEzbWtjcjEzZyIsImkiOiI1ODY1MDc3MzA3In0.gfvhQ1aJoQxA8Ei-b-QzwEGNtR5MyBMwsjxcDZV7eHo,"['US', 'Maine', 'Penobscot County', 'Bangor']","Bangor, Penobscot County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Trusted Health,,
Adzuna::API::Response::Job,Radiology - Radiologic Technologist (X-Ray) - $1960 per week.,https://www.adzuna.com/land/ad/5865077303?se=TN5TMimm8RGUNa3mkcr13g&utm_medium=api&utm_source=abfa41a4&v=B39E6F5F48B02FCAAA504EFF4F064D509F8653B3,-84.3786,101920.0,33.88134,5865077303,2026-09-01T13:05:36Z,0,0.0,"Trusted is seeking an experienced allied health professional for this exciting travel assignment. Trusted has streamlined the travel experience by enabling clinicians to apply directly to jobs without the need for recruiters. This unique approach provides more transparency, eliminates pesky calls from recruiters, and puts more money in your pocket. Join the thousands of nurses and allied health professionals across the country who have already made the switch to a more modern way to work. Shift…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NTA3NzMwMyIsInMiOiJUTjVUTWltbThSR1VOYTNta2NyMTNnIn0.XxBGPaIxoNRQbV1WWhpLROAUuZg-xma4Isx3KHBGjUE,"['US', 'Georgia', 'Fulton County', 'Tuxedo']","Tuxedo, Fulton County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Trusted Health,,
Adzuna::API::Response::Job,Radiology - Radiologic Technologist (X-Ray) - $2340 per week.,https://www.adzuna.com/land/ad/5865077306?se=TN5TMimm8RGUNa3mkcr13g&utm_medium=api&utm_source=abfa41a4&v=3A8DD1F47B0825FC9A6274E6DB771A0FCB5948F3,-73.648256,121680.0,43.312162,5865077306,2026-09-01T13:05:36Z,0,0.0,"Trusted is seeking an experienced allied health professional for this exciting travel assignment. Trusted has streamlined the travel experience by enabling clinicians to apply directly to jobs without the need for recruiters. This unique approach provides more transparency, eliminates pesky calls from recruiters, and puts more money in your pocket. Join the thousands of nurses and allied health professionals across the country who have already made the switch to a more modern way to work. Shift…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NTA3NzMwNiIsInMiOiJUTjVUTWltbThSR1VOYTNta2NyMTNnIn0.AJGOtujUclyrj8R78pztK0uwaL6KAi6ufRdDBZYpnl0,"['US', 'New York', 'Warren County', 'Glens Falls']","Glens Falls, Warren County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Trusted Health,,
Adzuna::API::Response::Job,Radiology - Radiologic Technologist (X-Ray) - $1900 per week.,https://www.adzuna.com/land/ad/5865077309?se=TN5TMimm8RGUNa3mkcr13g&utm_medium=api&utm_source=abfa41a4&v=12AC00934C5B338CDDFF365C882CF41BBE82D84C,-81.790975,98800.0,32.42169,5865077309,2026-09-01T13:05:36Z,0,0.0,"Trusted is seeking an experienced allied health professional for this exciting travel assignment. Trusted has streamlined the travel experience by enabling clinicians to apply directly to jobs without the need for recruiters. This unique approach provides more transparency, eliminates pesky calls from recruiters, and puts more money in your pocket. Join the thousands of nurses and allied health professionals across the country who have already made the switch to a more modern way to work. Shift…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVE41VE1pbW04UkdVTmEzbWtjcjEzZyIsImkiOiI1ODY1MDc3MzA5In0.9kDxqPNCFtmT5T_eU2w34CFsI6eWCyDn1oCbjQYVs-A,"['US', 'Georgia', 'Bulloch County', 'Akin']","Akin, Bulloch County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Trusted Health,,
Adzuna::API::Response::Job,Medical Surgical Unit - Travel Registered Nurse- $2350 per week.,https://www.adzuna.com/land/ad/5865077299?se=TN5TMimm8RGUNa3mkcr13g&utm_medium=api&utm_source=abfa41a4&v=18F33CFA485DF18E686F819D2FE72B2578EA1563,-89.59067,122200.0,40.7018,5865077299,2026-09-01T13:05:35Z,0,0.0,"Trusted is seeking an experienced nurse for this exciting travel nursing assignment. Trusted has streamlined the travel nursing experience by enabling nurses to apply directly to jobs without the need for recruiters. This unique approach provides more transparency, eliminates pesky calls from recruiters, and puts more money in your pocket. Join the thousands of nurses across the country who have already made the switch to a more modern way to work. Experience: • 24 months of experience with 3 m…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NTA3NzI5OSIsInMiOiJUTjVUTWltbThSR1VOYTNta2NyMTNnIn0.1b3LjSmjKLQ5yf98ebpdMDc3hiQJt3Dq9MaTmEBe3hw,"['US', 'Illinois', 'Peoria County', 'High Meadows']","High Meadows, Peoria County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Trusted Health,,
Adzuna::API::Response::Job,Medical Surgical Unit - Travel Registered Nurse- $1910 per week.,https://www.adzuna.com/land/ad/5865077300?se=TN5TMimm8RGUNa3mkcr13g&utm_medium=api&utm_source=abfa41a4&v=51674E28CC470AD7C34BDFFDD93F4B3C8A4F41ED,-81.98496,99320.0,39.95424,5865077300,2026-09-01T13:05:35Z,0,0.0,"Trusted is seeking an experienced nurse for this exciting travel nursing assignment. Trusted has streamlined the travel nursing experience by enabling nurses to apply directly to jobs without the need for recruiters. This unique approach provides more transparency, eliminates pesky calls from recruiters, and puts more money in your pocket. Join the thousands of nurses across the country who have already made the switch to a more modern way to work. Experience: • 12 months of experience with 3 m…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NTA3NzMwMCIsInMiOiJUTjVUTWltbThSR1VOYTNta2NyMTNnIn0.6_gUMSQKDanQvjtKFs4pk9wO_nj4lNg9JlqAcUudigI,"['US', 'Ohio', 'Muskingum County', 'Zanesville']","Zanesville, Muskingum County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Trusted Health,,
Adzuna::API::Response::Job,Medical Surgical Unit - Travel Registered Nurse- $2210 per week.,https://www.adzuna.com/land/ad/5865077298?se=TN5TMimm8RGUNa3mkcr13g&utm_medium=api&utm_source=abfa41a4&v=47463E9822924FD54375BF7B5279BC7901139861,-106.650075,114920.0,35.076525,5865077298,2026-09-01T13:05:35Z,0,0.0,"Trusted is seeking an experienced nurse for this exciting travel nursing assignment. Trusted has streamlined the travel nursing experience by enabling nurses to apply directly to jobs without the need for recruiters. This unique approach provides more transparency, eliminates pesky calls from recruiters, and puts more money in your pocket. Join the thousands of nurses across the country who have already made the switch to a more modern way to work. Shift: 6:30 PM - 7:00 AM Experience: • 12 mont…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NTA3NzI5OCIsInMiOiJUTjVUTWltbThSR1VOYTNta2NyMTNnIn0.mcOYDw-4G0UmtBE5QSqsBwNDLH_fTVzbN_poUq2fo4s,"['US', 'New Mexico', 'Bernalillo County', 'Albuquerque']","Albuquerque, Bernalillo County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Trusted Health,,
Adzuna::API::Response::Job,Medical Surgical Unit - Travel Registered Nurse- $1980 per week.,https://www.adzuna.com/land/ad/5865077297?se=_FgAMymm8RG5At0T0GlLXQ&utm_medium=api&utm_source=abfa41a4&v=F47D2E21DC44B28D65B9DD8A7B83E6B9F02E3FDB,-87.560093,102960.0,37.831011,5865077297,2026-09-01T13:05:35Z,0,0.0,"Trusted is seeking an experienced nurse for this exciting travel nursing assignment. Trusted has streamlined the travel nursing experience by enabling nurses to apply directly to jobs without the need for recruiters. This unique approach provides more transparency, eliminates pesky calls from recruiters, and puts more money in your pocket. Join the thousands of nurses across the country who have already made the switch to a more modern way to work. Shift: 6:30 AM - 7:00 PM Experience: • 12 mont…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0ZnQU15bW04Ukc1QXQwVDBHbExYUSIsImkiOiI1ODY1MDc3Mjk3In0.Ye3H_Z35jGqlpc6BssHJEIbqyPPs8ldyf_A9I40HimE,"['US', 'Kentucky', 'Henderson County', 'Henderson']","Henderson, Henderson County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Trusted Health,,
Adzuna::API::Response::Job,Medical Surgical - Orthopedic Unit - Travel Registered Nurse- $1900 per week.,https://www.adzuna.com/land/ad/5865077296?se=_FgAMymm8RG5At0T0GlLXQ&utm_medium=api&utm_source=abfa41a4&v=7C8BA0AF9A84175CDEA1964EB5D4370871DAD616,-90.260958,98800.0,38.621762,5865077296,2026-09-01T13:05:35Z,0,0.0,"Trusted is seeking an experienced nurse for this exciting travel nursing assignment. Trusted has streamlined the travel nursing experience by enabling nurses to apply directly to jobs without the need for recruiters. This unique approach provides more transparency, eliminates pesky calls from recruiters, and puts more money in your pocket. Join the thousands of nurses across the country who have already made the switch to a more modern way to work. Shift: 7:00 PM - 7:30 AM Experience: • 12 mont…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NTA3NzI5NiIsInMiOiJfRmdBTXltbThSRzVBdDBUMEdsTFhRIn0.4wtR1i-Gfv6TyrsTZen8f_o3v0BljxZjcoGYNKtvRZY,"['US', 'Missouri', 'Saint Louis County', 'Manchester']","Manchester, Saint Louis County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Trusted Health,,
Adzuna::API::Response::Job,Medical Surgical Unit - Travel Registered Nurse- $2020 per week.,https://www.adzuna.com/land/ad/5865077295?se=_FgAMymm8RG5At0T0GlLXQ&utm_medium=api&utm_source=abfa41a4&v=D990DD8C6676A94DEA17C38531DC350C0419E3C8,-103.491145,105040.0,43.428564,5865077295,2026-09-01T13:05:35Z,0,0.0,"Trusted is seeking an experienced nurse for this exciting travel nursing assignment. Trusted has streamlined the travel nursing experience by enabling nurses to apply directly to jobs without the need for recruiters. This unique approach provides more transparency, eliminates pesky calls from recruiters, and puts more money in your pocket. Join the thousands of nurses across the country who have already made the switch to a more modern way to work. Experience: • 12 months of experience with 3 m…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0ZnQU15bW04Ukc1QXQwVDBHbExYUSIsImkiOiI1ODY1MDc3Mjk1In0.NorsSyUHzNcygx2DhgtJYld5SOijKEyaMZ3Z8jAjFhY,"['US', 'South Dakota', 'Fall River County', 'Hot Springs']","Hot Springs, Fall River County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Trusted Health,,
Adzuna::API::Response::Job,Medical Surgical Intensive Care Unit - Travel Registered Nurse- $2270 per week.,https://www.adzuna.com/land/ad/5865077287?se=_FgAMymm8RG5At0T0GlLXQ&utm_medium=api&utm_source=abfa41a4&v=498A29604D48DB2F684327919B98E8936311D931,-89.432904,118040.0,43.07692,5865077287,2026-09-01T13:05:34Z,0,0.0,"Trusted is seeking an experienced nurse for this exciting travel nursing assignment. Trusted has streamlined the travel nursing experience by enabling nurses to apply directly to jobs without the need for recruiters. This unique approach provides more transparency, eliminates pesky calls from recruiters, and puts more money in your pocket. Join the thousands of nurses across the country who have already made the switch to a more modern way to work. Shift: 7:00 PM - 7:30 AM Experience: • 12 mont…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NTA3NzI4NyIsInMiOiJfRmdBTXltbThSRzVBdDBUMEdsTFhRIn0.8wUzqwMhCVun3saKWnHNCszDVG1x81WzZtHyKnZ9FCM,"['US', 'Wisconsin', 'Dane County', 'Shorewood Hills']","Shorewood Hills, Dane County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Trusted Health,,
Adzuna::API::Response::Job,Medical Surgical Unit - Travel Registered Nurse- $2350 per week.,https://www.adzuna.com/land/ad/5865077294?se=_FgAMymm8RG5At0T0GlLXQ&utm_medium=api&utm_source=abfa41a4&v=B2C85DEE04938C7A559F8EC23F0B460AFC28D974,-89.59067,122200.0,40.7018,5865077294,2026-09-01T13:05:34Z,0,0.0,"Trusted is seeking an experienced nurse for this exciting travel nursing assignment. Trusted has streamlined the travel nursing experience by enabling nurses to apply directly to jobs without the need for recruiters. This unique approach provides more transparency, eliminates pesky calls from recruiters, and puts more money in your pocket. Join the thousands of nurses across the country who have already made the switch to a more modern way to work. Experience: • 24 months of experience with 3 m…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NTA3NzI5NCIsInMiOiJfRmdBTXltbThSRzVBdDBUMEdsTFhRIn0.Gjox4-FsP3IHqCMUKjYUgtzEulNvAUnsNXM5in0hCUE,"['US', 'Illinois', 'Peoria County', 'High Meadows']","High Meadows, Peoria County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Trusted Health,,
Adzuna::API::Response::Job,Medical Surgical Unit - Travel Registered Nurse- $1770 per week.,https://www.adzuna.com/land/ad/5865077286?se=_FgAMymm8RG5At0T0GlLXQ&utm_medium=api&utm_source=abfa41a4&v=54D72DAAF3D9249053AC2E7723FBB0ADD262161D,-86.711973,92040.0,36.26426,5865077286,2026-09-01T13:05:34Z,0,0.0,"Trusted is seeking an experienced nurse for this exciting travel nursing assignment. Trusted has streamlined the travel nursing experience by enabling nurses to apply directly to jobs without the need for recruiters. This unique approach provides more transparency, eliminates pesky calls from recruiters, and puts more money in your pocket. Join the thousands of nurses across the country who have already made the switch to a more modern way to work. Shift: 7:00 AM - 7:00 PM Experience: • 24 mont…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NTA3NzI4NiIsInMiOiJfRmdBTXltbThSRzVBdDBUMEdsTFhRIn0.t__vxsPDpJAS2ENEhu_Vq_hegM6PfTjdJweagzyU30A,"['US', 'Tennessee', 'Davidson County', 'Madison']","Madison, Davidson County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Trusted Health,,
Adzuna::API::Response::Job,Medical Surgical Unit - Travel Registered Nurse- $1920 per week.,https://www.adzuna.com/land/ad/5865077290?se=_FgAMymm8RG5At0T0GlLXQ&utm_medium=api&utm_source=abfa41a4&v=DDEE7B5015C5D9A28195F0139138C9DE5187A6B8,-83.46257,99840.0,35.408142,5865077290,2026-09-01T13:05:34Z,0,0.0,"Trusted is seeking an experienced nurse for this exciting travel nursing assignment. Trusted has streamlined the travel nursing experience by enabling nurses to apply directly to jobs without the need for recruiters. This unique approach provides more transparency, eliminates pesky calls from recruiters, and puts more money in your pocket. Join the thousands of nurses across the country who have already made the switch to a more modern way to work. Shift: 7:00 AM - 7:00 PM Experience: • 12 mont…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NTA3NzI5MCIsInMiOiJfRmdBTXltbThSRzVBdDBUMEdsTFhRIn0.TTCjJnn5OCpiRI9AAbbpmdhGwlL6s2cZx76GQgKWkOE,"['US', 'North Carolina', 'Swain County', 'Bryson City']","Bryson City, Swain County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Trusted Health,,
Adzuna::API::Response::Job,Medical Surgical Unit - Travel Registered Nurse- $2200 per week.,https://www.adzuna.com/land/ad/5865077291?se=_FgAMymm8RG5At0T0GlLXQ&utm_medium=api&utm_source=abfa41a4&v=8469AFDAB69492F0F0D76F488C4573083FC961D4,-77.62513,114400.0,43.12182,5865077291,2026-09-01T13:05:34Z,0,0.0,"Trusted is seeking an experienced nurse for this exciting travel nursing assignment. Trusted has streamlined the travel nursing experience by enabling nurses to apply directly to jobs without the need for recruiters. This unique approach provides more transparency, eliminates pesky calls from recruiters, and puts more money in your pocket. Join the thousands of nurses across the country who have already made the switch to a more modern way to work. Experience: • 24 months of experience with 3 m…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0ZnQU15bW04Ukc1QXQwVDBHbExYUSIsImkiOiI1ODY1MDc3MjkxIn0.s5BezVHt1c4lbUNCa28KDsuDZ2d1LOBR-SkWTxH8kw4,"['US', 'New York', 'Monroe County', 'Loehmanns Plaza']","Loehmanns Plaza, Monroe County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Trusted Health,,
Adzuna::API::Response::Job,Medical Surgical Unit - Travel Registered Nurse- $1770 per week.,https://www.adzuna.com/land/ad/5865077289?se=_FgAMymm8RG5At0T0GlLXQ&utm_medium=api&utm_source=abfa41a4&v=FBB29D2EA4E0C4207E3ADD48371CC46D052CE10C,-85.272789,92040.0,35.029783,5865077289,2026-09-01T13:05:34Z,0,0.0,"Trusted is seeking an experienced nurse for this exciting travel nursing assignment. Trusted has streamlined the travel nursing experience by enabling nurses to apply directly to jobs without the need for recruiters. This unique approach provides more transparency, eliminates pesky calls from recruiters, and puts more money in your pocket. Join the thousands of nurses across the country who have already made the switch to a more modern way to work. Shift: 7:00 AM - 7:00 PM Experience: • 24 mont…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NTA3NzI4OSIsInMiOiJfRmdBTXltbThSRzVBdDBUMEdsTFhRIn0.ObvkrgmDjCUZA9jSQGBsJLysVBBMnQybN5ofx4fIyfU,"['US', 'Tennessee', 'Hamilton County', 'Ridgeside']","Ridgeside, Hamilton County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Trusted Health,,
Adzuna::API::Response::Job,Medical Surgical Unit - Travel Registered Nurse- $1910 per week.,https://www.adzuna.com/land/ad/5865077285?se=_FgAMymm8RG5At0T0GlLXQ&utm_medium=api&utm_source=abfa41a4&v=93E0C7599E082F2EAAE7232755BDEC0ACDF985AF,-81.98496,99320.0,39.95424,5865077285,2026-09-01T13:05:34Z,0,0.0,"Trusted is seeking an experienced nurse for this exciting travel nursing assignment. Trusted has streamlined the travel nursing experience by enabling nurses to apply directly to jobs without the need for recruiters. This unique approach provides more transparency, eliminates pesky calls from recruiters, and puts more money in your pocket. Join the thousands of nurses across the country who have already made the switch to a more modern way to work. Shift: 7:00 AM - 7:30 PM Experience: • 12 mont…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NTA3NzI4NSIsInMiOiJfRmdBTXltbThSRzVBdDBUMEdsTFhRIn0.G0afiIWZ7g3Lq3F_sPmrVeXHWJcfrcgbrepaKO5rZAg,"['US', 'Ohio', 'Muskingum County', 'Zanesville']","Zanesville, Muskingum County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Trusted Health,,
Adzuna::API::Response::Job,Medical Surgical Unit - Travel Registered Nurse- $2350 per week.,https://www.adzuna.com/land/ad/5865077293?se=_FgAMymm8RG5At0T0GlLXQ&utm_medium=api&utm_source=abfa41a4&v=338B479F4D603E635B38B95230E6ADE3A90A949C,-89.59067,122200.0,40.7018,5865077293,2026-09-01T13:05:34Z,0,0.0,"Trusted is seeking an experienced nurse for this exciting travel nursing assignment. Trusted has streamlined the travel nursing experience by enabling nurses to apply directly to jobs without the need for recruiters. This unique approach provides more transparency, eliminates pesky calls from recruiters, and puts more money in your pocket. Join the thousands of nurses across the country who have already made the switch to a more modern way to work. Experience: • 24 months of experience with 3 m…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0ZnQU15bW04Ukc1QXQwVDBHbExYUSIsImkiOiI1ODY1MDc3MjkzIn0.L3CuWVCwDVO1B-J8odNB9mt8aPl64iagilzu_2PrthI,"['US', 'Illinois', 'Peoria County', 'High Meadows']","High Meadows, Peoria County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Trusted Health,,
Adzuna::API::Response::Job,Medical Surgical Unit - Travel Registered Nurse- $2450 per week.,https://www.adzuna.com/land/ad/5865077284?se=_FgAMymm8RG5At0T0GlLXQ&utm_medium=api&utm_source=abfa41a4&v=FA9901546607D37FF14ABACC7B415F521CBBF879,-87.394137,127400.0,46.534857,5865077284,2026-09-01T13:05:31Z,0,0.0,"Trusted is seeking an experienced nurse for this exciting travel nursing assignment. Trusted has streamlined the travel nursing experience by enabling nurses to apply directly to jobs without the need for recruiters. This unique approach provides more transparency, eliminates pesky calls from recruiters, and puts more money in your pocket. Join the thousands of nurses across the country who have already made the switch to a more modern way to work. Shift: 7:00 PM - 7:00 AM Experience: • 12 mont…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0ZnQU15bW04Ukc1QXQwVDBHbExYUSIsImkiOiI1ODY1MDc3Mjg0In0.OSzyKGoJ7xEnlWzScrZaHx9XX4D62PAA_mkU4WvHN0E,"['US', 'Michigan', 'Marquette County', 'Marquette']","Marquette, Marquette County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Trusted Health,,
