id,created,longitude,redirect_url,description,salary_min,latitude,salary_is_predicted,title,salary_max,adref,__CLASS__,category.tag,category.__CLASS__,category.label,location.display_name,location.__CLASS__,location.area,company.display_name,company.__CLASS__,contract_time,contract_type
5777917839,2026-06-26T11:13:07Z,-87.8307,https://www.adzuna.com/land/ad/5777917839?se=GNfhyXNx8RGL4arb2hDtcg&utm_medium=api&utm_source=abfa41a4&v=43C681AF653686264A3B0BAED6EBDBABF9FCBA73,"Class A Truck Drivers: Dedicated Account • Regional Runs. CRST The Transportation Solution Inc. is one of the nation’s largest transportation companies, providing total transportation solutions and comprehensive logistics services to customers all over North America. We are looking for a CDL Class A Driver to drive regional routes. Solo, Dedicated Regional Run Various Hometime Options $10,000 SIGN ON BONUS $95,000 to $105,000 a year Weekly Salary Guaranty Weekly Payroll Work directly with Famil…",95000.0,42.69468,0,Dedicated CDL-A Company Driver - 6mo EXP Required - Dry Van - $95k - $105k per year - CRST,105000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NzkxNzgzOSIsInMiOiJHTmZoeVhOeDhSR0w0YXJiMmhEdGNnIn0.G8JcE3j56QjkqAINsn90L4gr9fhCkYuPKZJGD_wz9q4,Adzuna::API::Response::Job,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"Mount Pleasant, Racine County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Racine County', 'Mount Pleasant']",CRST,Adzuna::API::Response::Company,full_time,
5777917858,2026-06-26T11:13:07Z,-88.37418,https://www.adzuna.com/land/ad/5777917858?se=GNfhyXNx8RGL4arb2hDtcg&utm_medium=api&utm_source=abfa41a4&v=F12B7422937E8EF734575E3B241467A98F83C342,"Class A Truck Drivers: Dedicated Account • Regional Runs. CRST The Transportation Solution Inc. is one of the nation’s largest transportation companies, providing total transportation solutions and comprehensive logistics services to customers all over North America. We are looking for a CDL Class A Driver to drive regional routes. Solo, Dedicated Regional Run Various Hometime Options $10,000 SIGN ON BONUS $95,000 to $105,000 a year Weekly Salary Guaranty Weekly Payroll Work directly with Famil…",95000.0,44.2926,0,Truck Driver Company - 6mo EXP Required - Dedicated - Dry Van - $95k - $105k per year - CRST,105000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NzkxNzg1OCIsInMiOiJHTmZoeVhOeDhSR0w0YXJiMmhEdGNnIn0.tmszBQJ6ipRi5Qq3W33r060jaN6Q5HazykkJJW1XV1Y,Adzuna::API::Response::Job,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"Grand Chute, Outagamie County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Outagamie County', 'Grand Chute']",CRST,Adzuna::API::Response::Company,full_time,
5777917846,2026-06-26T11:13:07Z,-95.239539,https://www.adzuna.com/land/ad/5777917846?se=GNfhyXNx8RGL4arb2hDtcg&utm_medium=api&utm_source=abfa41a4&v=865E1DD903604BA07C1506E5EEA0FFB8D30EAA6A,"Class A Truck Drivers: Dedicated Account • Regional Runs. CRST The Transportation Solution Inc. is one of the nation’s largest transportation companies, providing total transportation solutions and comprehensive logistics services to customers all over North America. We are looking for a CDL Class A Driver to drive regional routes. Solo, Dedicated Regional Run Various Hometime Options $10,000 SIGN ON BONUS $95,000 to $105,000 a year Weekly Salary Guaranty Weekly Payroll Work directly with Famil…",95000.0,38.968784,0,Class A CDL Company Driver - 6mo EXP Required - Dedicated - Dry Van - $95k - $105k per year - CRST,105000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NzkxNzg0NiIsInMiOiJHTmZoeVhOeDhSR0w0YXJiMmhEdGNnIn0.wpo8yVbOZcXKpFSQWl3u3Zvz12qCcA8Y0JQMSfCcVVo,Adzuna::API::Response::Job,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"Lawrence, Douglas County",Adzuna::API::Response::Location,"['US', 'Kansas', 'Douglas County', 'Lawrence']",CRST,Adzuna::API::Response::Company,full_time,
5777917867,2026-06-26T11:13:07Z,-89.602246,https://www.adzuna.com/land/ad/5777917867?se=GNfhyXNx8RGL4arb2hDtcg&utm_medium=api&utm_source=abfa41a4&v=A1152F6F21B35501CCD5005BA6E9860A3006614E,"Class A Truck Drivers: Dedicated Account • Regional Runs. CRST The Transportation Solution Inc. is one of the nation’s largest transportation companies, providing total transportation solutions and comprehensive logistics services to customers all over North America. We are looking for a CDL Class A Driver to drive regional routes. Solo, Dedicated Regional Run Various Hometime Options $10,000 SIGN ON BONUS $95,000 to $105,000 a year Weekly Salary Guaranty Weekly Payroll Work directly with Famil…",95000.0,44.972004,0,Truck Driver Company - 6mo EXP Required - Dedicated - Dry Van - $95k - $105k per year - CRST,105000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NzkxNzg2NyIsInMiOiJHTmZoeVhOeDhSR0w0YXJiMmhEdGNnIn0.0m3oZLKZJLSP6ZUAjR-OfHEsYW9SvHrxcnNHBkgcLoY,Adzuna::API::Response::Job,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"Schofield, Marathon County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Marathon County', 'Schofield']",CRST,Adzuna::API::Response::Company,full_time,
5777917876,2026-06-26T11:13:07Z,-89.581466,https://www.adzuna.com/land/ad/5777917876?se=GNfhyXNx8RGL4arb2hDtcg&utm_medium=api&utm_source=abfa41a4&v=E513B6DB7BE30CCC77438830F91BBB3804F94177,"Class A Truck Drivers: Dedicated Account • Regional Runs. CRST The Transportation Solution Inc. is one of the nation’s largest transportation companies, providing total transportation solutions and comprehensive logistics services to customers all over North America. We are looking for a CDL Class A Driver to drive regional routes. Solo, Dedicated Regional Run Various Hometime Options $10,000 SIGN ON BONUS $95,000 to $105,000 a year Weekly Salary Guaranty Weekly Payroll Work directly with Famil…",95000.0,40.715456,0,Truck Driver Company - 6mo EXP Required - Dedicated - Dry Van - $95k - $105k per year - CRST,105000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NzkxNzg3NiIsInMiOiJHTmZoeVhOeDhSR0w0YXJiMmhEdGNnIn0.x2UfXUzaVS4p838MhG-lkciMO4ZDhNWfxtayPb_lLVI,Adzuna::API::Response::Job,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"Vets Row, Peoria County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Peoria County', 'Vets Row']",CRST,Adzuna::API::Response::Company,full_time,
5777917845,2026-06-26T11:13:07Z,-95.715066,https://www.adzuna.com/land/ad/5777917845?se=GNfhyXNx8RGL4arb2hDtcg&utm_medium=api&utm_source=abfa41a4&v=53BF1E0D9DE4D85EE12D7CBC04BF647E0AA39BDD,"Class A Truck Drivers: Dedicated Account • Regional Runs. CRST The Transportation Solution Inc. is one of the nation’s largest transportation companies, providing total transportation solutions and comprehensive logistics services to customers all over North America. We are looking for a CDL Class A Driver to drive regional routes. Solo, Dedicated Regional Run Various Hometime Options $10,000 SIGN ON BONUS $95,000 to $105,000 a year Weekly Salary Guaranty Weekly Payroll Work directly with Famil…",95000.0,39.05827,0,CDL-A Company Driver - 6mo EXP Required - Dedicated - Dry Van - $95k - $105k per year - CRST,105000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NzkxNzg0NSIsInMiOiJHTmZoeVhOeDhSR0w0YXJiMmhEdGNnIn0.NuMlXzi4BrzaWuuWvHQb3QSQxljqWJxSitDQ2pXxrc4,Adzuna::API::Response::Job,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"Topeka, Shawnee County",Adzuna::API::Response::Location,"['US', 'Kansas', 'Shawnee County', 'Topeka']",CRST,Adzuna::API::Response::Company,full_time,
5777917864,2026-06-26T11:13:07Z,-90.577867,https://www.adzuna.com/land/ad/5777917864?se=GNfhyXNx8RGL4arb2hDtcg&utm_medium=api&utm_source=abfa41a4&v=BB58F0649CC501D503D402BE3273BDC8619BF319,"Class A Truck Drivers: Dedicated Account • Regional Runs. CRST The Transportation Solution Inc. is one of the nation’s largest transportation companies, providing total transportation solutions and comprehensive logistics services to customers all over North America. We are looking for a CDL Class A Driver to drive regional routes. Solo, Dedicated Regional Run Various Hometime Options $10,000 SIGN ON BONUS $95,000 to $105,000 a year Weekly Salary Guaranty Weekly Payroll Work directly with Famil…",95000.0,41.523166,0,Truck Driver Company - 6mo EXP Required - Dedicated - Dry Van - $95k - $105k per year - CRST,105000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NzkxNzg2NCIsInMiOiJHTmZoeVhOeDhSR0w0YXJiMmhEdGNnIn0.0HKU00sK-wZuXQ-zGD5V73NrbEwKL5WSbdjsSzKXst8,Adzuna::API::Response::Job,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"Davenport, Scott County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Scott County', 'Davenport']",CRST,Adzuna::API::Response::Company,full_time,
5777917825,2026-06-26T11:13:07Z,-89.127617,https://www.adzuna.com/land/ad/5777917825?se=GNfhyXNx8RGL4arb2hDtcg&utm_medium=api&utm_source=abfa41a4&v=3B67D7B01372AADBA0681FD6B6E81BE37BABFFF5,"Class A Truck Drivers: Dedicated Account • Regional Runs. CRST The Transportation Solution Inc. is one of the nation’s largest transportation companies, providing total transportation solutions and comprehensive logistics services to customers all over North America. We are looking for a CDL Class A Driver to drive regional routes. Solo, Dedicated Regional Run Various Hometime Options $10,000 SIGN ON BONUS $95,000 to $105,000 a year Weekly Salary Guaranty Weekly Payroll Work directly with Famil…",95000.0,42.297912,0,Dedicated CDL-A Company Driver - 6mo EXP Required - Dry Van - $95k - $105k per year - CRST,105000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiR05maHlYTng4UkdMNGFyYjJoRHRjZyIsImkiOiI1Nzc3OTE3ODI1In0.vmz0q4r6G-DrG8-M9gwp-CVBnyWD8u-ChXwE0Jo-YDo,Adzuna::API::Response::Job,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"Rockford, Winnebago County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Winnebago County', 'Rockford']",CRST,Adzuna::API::Response::Company,full_time,
5777917855,2026-06-26T11:13:07Z,-89.581466,https://www.adzuna.com/land/ad/5777917855?se=GNfhyXNx8RGL4arb2hDtcg&utm_medium=api&utm_source=abfa41a4&v=B4B8867E36D29E0FD4D74CB7EF18707539C7FF49,"Class A Truck Drivers: Dedicated Account • Regional Runs. CRST The Transportation Solution Inc. is one of the nation’s largest transportation companies, providing total transportation solutions and comprehensive logistics services to customers all over North America. We are looking for a CDL Class A Driver to drive regional routes. Solo, Dedicated Regional Run Various Hometime Options $10,000 SIGN ON BONUS $95,000 to $105,000 a year Weekly Salary Guaranty Weekly Payroll Work directly with Famil…",95000.0,40.715456,0,CDL-A Company Driver - 6mo EXP Required - Dedicated - Dry Van - $95k - $105k per year - CRST,105000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NzkxNzg1NSIsInMiOiJHTmZoeVhOeDhSR0w0YXJiMmhEdGNnIn0.qQGHez6gU56NNr1JSc2HDjpn68n_Vc-SiuLHLlm7p_M,Adzuna::API::Response::Job,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"Vets Row, Peoria County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Peoria County', 'Vets Row']",CRST,Adzuna::API::Response::Company,full_time,
5777917874,2026-06-26T11:13:07Z,-89.602246,https://www.adzuna.com/land/ad/5777917874?se=GNfhyXNx8RGL4arb2hDtcg&utm_medium=api&utm_source=abfa41a4&v=C0AC34D11B2ABC663E762123347F457CB42C9A47,"Class A Truck Drivers: Dedicated Account • Regional Runs. CRST The Transportation Solution Inc. is one of the nation’s largest transportation companies, providing total transportation solutions and comprehensive logistics services to customers all over North America. We are looking for a CDL Class A Driver to drive regional routes. Solo, Dedicated Regional Run Various Hometime Options $10,000 SIGN ON BONUS $95,000 to $105,000 a year Weekly Salary Guaranty Weekly Payroll Work directly with Famil…",95000.0,44.972004,0,Class A CDL Company Driver - 6mo EXP Required - Dedicated - Dry Van - $95k - $105k per year - CRST,105000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiR05maHlYTng4UkdMNGFyYjJoRHRjZyIsImkiOiI1Nzc3OTE3ODc0In0.wSc-2tWx0hKUlLUiPJa9usK-M4nDXFzDA7g3zBhTVQY,Adzuna::API::Response::Job,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"Schofield, Marathon County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Marathon County', 'Schofield']",CRST,Adzuna::API::Response::Company,full_time,
5777917823,2026-06-26T11:13:06Z,-96.798344,https://www.adzuna.com/land/ad/5777917823?se=GNfhyXNx8RGL4arb2hDtcg&utm_medium=api&utm_source=abfa41a4&v=009A718F002311BDEBFD597D3273A802D9120BA5,"Hiring CDL A Flatbed Truck Drivers | Percentage or CPM Pay | CO & LP. Position Details: OTR POSITION ONLY PAY OPTION: 27% OF LINE HAUL OR UP TO 0.63 - 0.66/Mile (LOADED AND EMPTY) 80% OF LOADS ARE STEEL (BEAMS, PLATES, REBAR etc>) AVERAGE LENGTH OF HAUL IS 700 MILES LP DRIVERS: 75% OF THE LOAD, 100% FSC $3,000 SIGN-ON BONUS PAID OUT OVER SIX MONTHS | $1,000 TRANSITION PAY CONSISTENT WEEKENDS AT HOME LATE-MODEL TRUCKS WITH APUs, REFRIGERATORS, INVERTERS & POWER OUTLETS 60% NO-TARP FREIGHT 3.5 DA…",73329.81,32.786999,1,Truck Driver Company - 1yr EXP Required - OTR - Flatbed - EverGreen Industries,73329.81,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NzkxNzgyMyIsInMiOiJHTmZoeVhOeDhSR0w0YXJiMmhEdGNnIn0.1g7YFQ5RB3PCi9wswqxxfH7fahj1Lc8qyyLb3VPib28,Adzuna::API::Response::Job,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"Highland Park, Dallas",Adzuna::API::Response::Location,"['US', 'Texas', 'Dallas', 'Highland Park']",EverGreen Industries,Adzuna::API::Response::Company,full_time,
5777917819,2026-06-26T11:13:06Z,-90.185251,https://www.adzuna.com/land/ad/5777917819?se=GNfhyXNx8RGL4arb2hDtcg&utm_medium=api&utm_source=abfa41a4&v=1F667A6A33ACC75C78FDFF0E7A01E93663B47B08,"Hiring CDL A Flatbed Truck Drivers | Percentage or CPM Pay | CO & LP. Position Details: OTR POSITION ONLY PAY OPTION: 27% OF LINE HAUL OR UP TO 0.63 - 0.66/Mile (LOADED AND EMPTY) 80% OF LOADS ARE STEEL (BEAMS, PLATES, REBAR etc>) AVERAGE LENGTH OF HAUL IS 700 MILES LP DRIVERS: 75% OF THE LOAD, 100% FSC $3,000 SIGN-ON BONUS PAID OUT OVER SIX MONTHS | $1,000 TRANSITION PAY CONSISTENT WEEKENDS AT HOME LATE-MODEL TRUCKS WITH APUs, REFRIGERATORS, INVERTERS & POWER OUTLETS 60% NO-TARP FREIGHT 3.5 DA…",92490.41,32.295842,1,CDL-A Company Driver - 1yr EXP Required - OTR - Flatbed - EverGreen Industries,92490.41,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NzkxNzgxOSIsInMiOiJHTmZoeVhOeDhSR0w0YXJiMmhEdGNnIn0.ZKlc1rTojRNIm78KNR8V1tlnIdAHxuvlL4Q9CCZTPbU,Adzuna::API::Response::Job,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"Jackson, Hinds County",Adzuna::API::Response::Location,"['US', 'Mississippi', 'Hinds County', 'Jackson']",EverGreen Industries,Adzuna::API::Response::Company,full_time,
5777917817,2026-06-26T11:13:06Z,-85.751554,https://www.adzuna.com/land/ad/5777917817?se=GNfhyXNx8RGL4arb2hDtcg&utm_medium=api&utm_source=abfa41a4&v=CE29DE85016AB1A3E207A447B73F4C6AF6FC15F5,"Hiring CDL A Flatbed Truck Drivers | Percentage or CPM Pay | CO & LP. Position Details: OTR POSITION ONLY PAY OPTION: 27% OF LINE HAUL OR UP TO 0.63 - 0.66/Mile (LOADED AND EMPTY) 80% OF LOADS ARE STEEL (BEAMS, PLATES, REBAR etc>) AVERAGE LENGTH OF HAUL IS 700 MILES LP DRIVERS: 75% OF THE LOAD, 100% FSC $3,000 SIGN-ON BONUS PAID OUT OVER SIX MONTHS | $1,000 TRANSITION PAY CONSISTENT WEEKENDS AT HOME LATE-MODEL TRUCKS WITH APUs, REFRIGERATORS, INVERTERS & POWER OUTLETS 60% NO-TARP FREIGHT 3.5 DA…",76661.52,38.25277,1,CDL-A Company Driver - 1yr EXP Required - OTR - Flatbed - EverGreen Industries,76661.52,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiR05maHlYTng4UkdMNGFyYjJoRHRjZyIsImkiOiI1Nzc3OTE3ODE3In0.QF7QfMXc6xxljozvHW1iooou10tSQPWgWEjzwQsnJKI,Adzuna::API::Response::Job,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"Louisville, Jefferson County",Adzuna::API::Response::Location,"['US', 'Kentucky', 'Jefferson County', 'Louisville']",EverGreen Industries,Adzuna::API::Response::Company,full_time,
5777917816,2026-06-26T11:13:06Z,-77.9436,https://www.adzuna.com/land/ad/5777917816?se=GNfhyXNx8RGL4arb2hDtcg&utm_medium=api&utm_source=abfa41a4&v=FC51511C22B97259A1CC8402DE6FFA270B58F60F,"Hiring CDL A Flatbed Truck Drivers | Percentage or CPM Pay | CO & LP. Position Details: OTR POSITION ONLY PAY OPTION: 27% OF LINE HAUL OR UP TO 0.63 - 0.66/Mile (LOADED AND EMPTY) 80% OF LOADS ARE STEEL (BEAMS, PLATES, REBAR etc>) AVERAGE LENGTH OF HAUL IS 700 MILES LP DRIVERS: 75% OF THE LOAD, 100% FSC $3,000 SIGN-ON BONUS PAID OUT OVER SIX MONTHS | $1,000 TRANSITION PAY CONSISTENT WEEKENDS AT HOME LATE-MODEL TRUCKS WITH APUs, REFRIGERATORS, INVERTERS & POWER OUTLETS 60% NO-TARP FREIGHT 3.5 DA…",88258.92,34.2417,1,Class A CDL Company Driver - 1yr EXP Required - OTR - Flatbed - EverGreen Industries,88258.92,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NzkxNzgxNiIsInMiOiJHTmZoeVhOeDhSR0w0YXJiMmhEdGNnIn0.CJbX8tD1ANFQH2SIbXZ-8IWPO8PPbIx77hOE4WcLSH0,Adzuna::API::Response::Job,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"Wilmington, New Hanover County",Adzuna::API::Response::Location,"['US', 'North Carolina', 'New Hanover County', 'Wilmington']",EverGreen Industries,Adzuna::API::Response::Company,full_time,
5777917815,2026-06-26T11:13:06Z,-77.9436,https://www.adzuna.com/land/ad/5777917815?se=GNfhyXNx8RGL4arb2hDtcg&utm_medium=api&utm_source=abfa41a4&v=1A6AABDB3BD5046A762F47ADC4C9159EC754C4BB,"Hiring CDL A Flatbed Truck Drivers | Percentage or CPM Pay | CO & LP. Position Details: OTR POSITION ONLY PAY OPTION: 27% OF LINE HAUL OR UP TO 0.63 - 0.66/Mile (LOADED AND EMPTY) 80% OF LOADS ARE STEEL (BEAMS, PLATES, REBAR etc>) AVERAGE LENGTH OF HAUL IS 700 MILES LP DRIVERS: 75% OF THE LOAD, 100% FSC $3,000 SIGN-ON BONUS PAID OUT OVER SIX MONTHS | $1,000 TRANSITION PAY CONSISTENT WEEKENDS AT HOME LATE-MODEL TRUCKS WITH APUs, REFRIGERATORS, INVERTERS & POWER OUTLETS 60% NO-TARP FREIGHT 3.5 DA…",87842.51,34.2417,1,Truck Driver Company - 1yr EXP Required - OTR - Flatbed - EverGreen Industries,87842.51,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NzkxNzgxNSIsInMiOiJHTmZoeVhOeDhSR0w0YXJiMmhEdGNnIn0.ynLFd1bukMDDGuepnQgTE7g7n0zS22nXBUiMYYhEJhY,Adzuna::API::Response::Job,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"Wilmington, New Hanover County",Adzuna::API::Response::Location,"['US', 'North Carolina', 'New Hanover County', 'Wilmington']",EverGreen Industries,Adzuna::API::Response::Company,full_time,
5777917805,2026-06-26T11:13:05Z,-80.737001,https://www.adzuna.com/land/ad/5777917805?se=GNfhyXNx8RGL4arb2hDtcg&utm_medium=api&utm_source=abfa41a4&v=952C46778FFA1B2EAE445029404695CF93EF675F,"Hiring CDL A Flatbed Truck Drivers | Percentage or CPM Pay | CO & LP. Position Details: OTR POSITION ONLY PAY OPTION: 27% OF LINE HAUL OR UP TO 0.63 - 0.66/Mile (LOADED AND EMPTY) 80% OF LOADS ARE STEEL (BEAMS, PLATES, REBAR etc>) AVERAGE LENGTH OF HAUL IS 700 MILES LP DRIVERS: 75% OF THE LOAD, 100% FSC $3,000 SIGN-ON BONUS PAID OUT OVER SIX MONTHS | $1,000 TRANSITION PAY CONSISTENT WEEKENDS AT HOME LATE-MODEL TRUCKS WITH APUs, REFRIGERATORS, INVERTERS & POWER OUTLETS 60% NO-TARP FREIGHT 3.5 DA…",62946.79,32.225692,1,CDL-A Company Driver - 1yr EXP Required - OTR - Flatbed - EverGreen Industries,62946.79,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NzkxNzgwNSIsInMiOiJHTmZoeVhOeDhSR0w0YXJiMmhEdGNnIn0.QDikrbN_0dP-Szow7da6W-kOyqKSThcUjV3hIyjWDEs,Adzuna::API::Response::Job,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"Hilton Head Island, Beaufort County",Adzuna::API::Response::Location,"['US', 'South Carolina', 'Beaufort County', 'Hilton Head Island']",EverGreen Industries,Adzuna::API::Response::Company,full_time,
5777917765,2026-06-26T11:13:05Z,-81.663836,https://www.adzuna.com/land/ad/5777917765?se=GNfhyXNx8RGL4arb2hDtcg&utm_medium=api&utm_source=abfa41a4&v=86A66C121554BCE32667CA14B08BC060BF3788BE,"Hiring CDL A Flatbed Truck Drivers | Percentage or CPM Pay | CO & LP. Position Details: OTR POSITION ONLY PAY OPTION: 27% OF LINE HAUL OR UP TO 0.63 - 0.66/Mile (LOADED AND EMPTY) 80% OF LOADS ARE STEEL (BEAMS, PLATES, REBAR etc>) AVERAGE LENGTH OF HAUL IS 700 MILES LP DRIVERS: 75% OF THE LOAD, 100% FSC $3,000 SIGN-ON BONUS PAID OUT OVER SIX MONTHS | $1,000 TRANSITION PAY CONSISTENT WEEKENDS AT HOME LATE-MODEL TRUCKS WITH APUs, REFRIGERATORS, INVERTERS & POWER OUTLETS 60% NO-TARP FREIGHT 3.5 DA…",74557.15,36.215935,1,Truck Driver Company - 1yr EXP Required - OTR - Flatbed - EverGreen Industries,74557.15,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NzkxNzc2NSIsInMiOiJHTmZoeVhOeDhSR0w0YXJiMmhEdGNnIn0.zPAZiuai9OXUIOFWPVnolc9Ug6qyDYnqHVXXjHJGaV4,Adzuna::API::Response::Job,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"Perkinsville, Watauga County",Adzuna::API::Response::Location,"['US', 'North Carolina', 'Watauga County', 'Perkinsville']",EverGreen Industries,Adzuna::API::Response::Company,full_time,
5777917663,2026-06-26T11:13:05Z,-94.136392,https://www.adzuna.com/details/5777917663?utm_medium=api&utm_source=abfa41a4,"Hiring CDL A Flatbed Truck Drivers | Percentage or CPM Pay | CO & LP. Position Details: OTR POSITION ONLY PAY OPTION: 27% OF LINE HAUL OR UP TO 0.63 - 0.66/Mile (LOADED AND EMPTY) 80% OF LOADS ARE STEEL (BEAMS, PLATES, REBAR etc>) AVERAGE LENGTH OF HAUL IS 700 MILES LP DRIVERS: 75% OF THE LOAD, 100% FSC $3,000 SIGN-ON BONUS PAID OUT OVER SIX MONTHS | $1,000 TRANSITION PAY CONSISTENT WEEKENDS AT HOME LATE-MODEL TRUCKS WITH APUs, REFRIGERATORS, INVERTERS & POWER OUTLETS 60% NO-TARP FREIGHT 3.5 DA…",70892.34,36.100148,1,Truck Driver Company - 1yr EXP Required - OTR - Flatbed - EverGreen Industries,70892.34,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NzkxNzY2MyIsInMiOiJ0SFB6eW5OeDhSR0w0YXJiMmhEdGNnIn0.YGZhGdcmXvhmRoFItFC02xjqQ0mvj5kWr7qO655bnTc,Adzuna::API::Response::Job,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"Johnson, Washington County",Adzuna::API::Response::Location,"['US', 'Arkansas', 'Washington County', 'Johnson']",EverGreen Industries,Adzuna::API::Response::Company,full_time,
5777917792,2026-06-26T11:13:05Z,-94.131079,https://www.adzuna.com/details/5777917792?utm_medium=api&utm_source=abfa41a4,"Hiring CDL A Flatbed Truck Drivers | Percentage or CPM Pay | CO & LP. Position Details: OTR POSITION ONLY PAY OPTION: 27% OF LINE HAUL OR UP TO 0.63 - 0.66/Mile (LOADED AND EMPTY) 80% OF LOADS ARE STEEL (BEAMS, PLATES, REBAR etc>) AVERAGE LENGTH OF HAUL IS 700 MILES LP DRIVERS: 75% OF THE LOAD, 100% FSC $3,000 SIGN-ON BONUS PAID OUT OVER SIX MONTHS | $1,000 TRANSITION PAY CONSISTENT WEEKENDS AT HOME LATE-MODEL TRUCKS WITH APUs, REFRIGERATORS, INVERTERS & POWER OUTLETS 60% NO-TARP FREIGHT 3.5 DA…",61312.2,31.504418,1,Truck Driver Company - 1yr EXP Required - OTR - Flatbed - EverGreen Industries,61312.2,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidEhQenluTng4UkdMNGFyYjJoRHRjZyIsImkiOiI1Nzc3OTE3NzkyIn0.mSZOM926fWyEIen-7W715Q6YMO9VeamhLpw6UjIRLIA,Adzuna::API::Response::Job,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"San Augustine, San Augustine County",Adzuna::API::Response::Location,"['US', 'Texas', 'San Augustine County', 'San Augustine']",EverGreen Industries,Adzuna::API::Response::Company,full_time,
