created,redirect_url,salary_is_predicted,adref,description,__CLASS__,title,salary_min,longitude,id,salary_max,contract_time,latitude,category.tag,category.__CLASS__,category.label,company.__CLASS__,company.display_name,location.display_name,location.__CLASS__,location.area,contract_type
2026-09-12T11:54:53Z,https://www.adzuna.com/land/ad/5881141034?se=JuIfo8Su8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=E2B74A6B57FC71C98BBB0742FD342E4B60CB2ECF,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSnVJZm84U3U4UkctRkx4X1lmSVhLUSIsImkiOiI1ODgxMTQxMDM0In0.RSFe5eKkEBPfp6uHzT4qGITwmUSbYGsNHzFwMIjqxZg,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",Adzuna::API::Response::Job,CDL-A Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,0.0,-92.016707,5881141034,70000.0,full_time,42.166565,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"Vinton, Benton County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Benton County', 'Vinton']",
2026-09-12T11:54:53Z,https://www.adzuna.com/land/ad/5881141065?se=JuIfo8Su8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=240BF53C17846C6AF52764571995E2F56891D303,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSnVJZm84U3U4UkctRkx4X1lmSVhLUSIsImkiOiI1ODgxMTQxMDY1In0.PNKpkXNGwN3RlovJkY3B6kvynSVDCWT1jdOU17wnGMA,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",Adzuna::API::Response::Job,Dedicated CDL-A Company Driver - 1-5mo EXP Required - Dry Van - $70k per year - U.S. Xpress - Dedicated,0.0,-79.79136,5881141065,70000.0,full_time,36.48372,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"Spray, Rockingham County",Adzuna::API::Response::Location,"['US', 'North Carolina', 'Rockingham County', 'Spray']",
2026-09-12T11:54:53Z,https://www.adzuna.com/land/ad/5881141025?se=JuIfo8Su8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=32404B95E792682361A227DB963980FB9FFBCD0E,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSnVJZm84U3U4UkctRkx4X1lmSVhLUSIsImkiOiI1ODgxMTQxMDI1In0.rQFNgW9oF8mJ7EuRBNG7ll2xzF5d126RHTcufXnBMaA,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",Adzuna::API::Response::Job,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,0.0,-80.769181,5881141025,70000.0,full_time,37.053035,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"Pulaski, Pulaski County",Adzuna::API::Response::Location,"['US', 'Virginia', 'Pulaski County', 'Pulaski']",
2026-09-12T11:54:53Z,https://www.adzuna.com/details/5881141052?utm_medium=api&utm_source=abfa41a4,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSnVJZm84U3U4UkctRkx4X1lmSVhLUSIsImkiOiI1ODgxMTQxMDUyIn0.-WScCVuGsUCpIO464sCQYzwJS-inetTZkcTgRBeExEI,"We are currently seeking a fully remote, Senior Data Engineer to join our team. Job Info: Senior Data Engineer to support the evolution of an enterprise customer profile platform and its integration with a broad ecosystem of applications. In this role, you will design, develop, and optimize data solutions, database platforms, and integration capabilities that power critical business processes and data assets. You will leverage cloud-native technologies, modern data engineering practices, and AW…",Adzuna::API::Response::Job,Senior Data Engineer,128345.09,-96.73338,5881141052,128345.09,,33.0378,it-jobs,Adzuna::API::Response::Category,IT Jobs,Adzuna::API::Response::Company,"NTT DATA Americas, Inc.","Plano, Collin County",Adzuna::API::Response::Location,"['US', 'Texas', 'Collin County', 'Plano']",
2026-09-12T11:54:53Z,https://www.adzuna.com/land/ad/5881141069?se=JuIfo8Su8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=5D5495216CD74494994B0FBFADB2ADD3745A2178,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSnVJZm84U3U4UkctRkx4X1lmSVhLUSIsImkiOiI1ODgxMTQxMDY5In0.Jm6qhnj5Zw0ZeQV_r_eilRJk5opoGxnEHUlO_bVY-Cw,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",Adzuna::API::Response::Job,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,0.0,-79.433662,5881141069,70000.0,full_time,36.82593,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"Chatham, Pittsylvania County",Adzuna::API::Response::Location,"['US', 'Virginia', 'Pittsylvania County', 'Chatham']",
2026-09-12T11:54:53Z,https://www.adzuna.com/details/5881141027?utm_medium=api&utm_source=abfa41a4,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4MTE0MTAyNyIsInMiOiJKdUlmbzhTdThSRy1GTHhfWWZJWEtRIn0.S5yZ0Cb3OHP9AHYyu0-NqvQryJpFgCxfshXo8BlzXtM,"Job Summary We are seeking an experienced Connexall Application Support Engineer to provide L2/L3 support for the Connexall Clinical Communication and Workflow Platform. The resource will be responsible for monitoring, troubleshooting, maintaining, and optimizing clinical communication workflows that connect nurse call systems, patient monitoring devices, EMR/EHR systems, mobile communication devices, and other healthcare technologies. The ideal candidate will have healthcare IT experience, str…",Adzuna::API::Response::Job,Systems Integration Advisor,140478.25,-96.820606,5881141027,140478.25,,33.138834,it-jobs,Adzuna::API::Response::Category,IT Jobs,Adzuna::API::Response::Company,"NTT DATA Americas, Inc.","Frisco, Collin County",Adzuna::API::Response::Location,"['US', 'Texas', 'Collin County', 'Frisco']",
2026-09-12T11:54:53Z,https://www.adzuna.com/land/ad/5881141043?se=JuIfo8Su8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=8BB26E0D6473D87D286E05248FA3FECD9B97E8B2,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4MTE0MTA0MyIsInMiOiJKdUlmbzhTdThSRy1GTHhfWWZJWEtRIn0.uEDC10bTP0XubAp9m3cnakVQP1dXWoFvws2ym_Rdd7c,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",Adzuna::API::Response::Job,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,0.0,-90.103039,5881141043,70000.0,full_time,30.455843,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"Claiborne, Saint Tammany Parish",Adzuna::API::Response::Location,"['US', 'Louisiana', 'Saint Tammany Parish', 'Claiborne']",
2026-09-12T11:54:53Z,https://www.adzuna.com/details/5881141036?utm_medium=api&utm_source=abfa41a4,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4MTE0MTAzNiIsInMiOiJKdUlmbzhTdThSRy1GTHhfWWZJWEtRIn0.X8vDYemqW-uvXQMnvN1c9Jrwtvei6Dfa77ZPTqB4-pM,"Company Overview: Req ID: 386888 NTT DATA strives to hire exceptional, innovative and passionate individuals who want to grow with us. If you want to be part of an inclusive, adaptable, and forward-thinking organization, apply now. We are currently seeking a ServiceNow - Technical Consultant to join our team in Plano, Texas (US-TX), United States (US). Job Description: ServiceNow Technical Consultant About the Role: We are seeking a highly certified and experienced Senior ServiceNow Technical C…",Adzuna::API::Response::Job,ServiceNow - Technical Consultant,107948.02,-96.73338,5881141036,107948.02,,33.0378,it-jobs,Adzuna::API::Response::Category,IT Jobs,Adzuna::API::Response::Company,"NTT DATA Americas, Inc.","Plano, Collin County",Adzuna::API::Response::Location,"['US', 'Texas', 'Collin County', 'Plano']",
2026-09-12T11:54:53Z,https://www.adzuna.com/land/ad/5881141074?se=JuIfo8Su8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=E5DA494BB53A006EEC728E594E19C18864700EF6,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4MTE0MTA3NCIsInMiOiJKdUlmbzhTdThSRy1GTHhfWWZJWEtRIn0.ZHNS1pVjDftNNh1kMr6LmWrlqr0icY2NDIwOuPaOLKA,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",Adzuna::API::Response::Job,Dedicated CDL-A Company Driver - 1-5mo EXP Required - Dry Van - $70k per year - U.S. Xpress - Dedicated,0.0,-86.46318,5881141074,70000.0,full_time,39.4107,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"Martinsville, Morgan County",Adzuna::API::Response::Location,"['US', 'Indiana', 'Morgan County', 'Martinsville']",
2026-09-12T11:54:53Z,https://www.adzuna.com/land/ad/5881141076?se=JuIfo8Su8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=A6F26E9D1C0B79BD2C01047D0F6C0F80A745C48F,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4MTE0MTA3NiIsInMiOiJKdUlmbzhTdThSRy1GTHhfWWZJWEtRIn0.das4dgfVHmxLedCC946-FLGflvl9QPqoY8a34rR5UpA,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",Adzuna::API::Response::Job,Dedicated CDL-A Company Driver - 1-5mo EXP Required - Dry Van - $70k per year - U.S. Xpress - Dedicated,0.0,-90.103039,5881141076,70000.0,full_time,30.455843,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"Claiborne, Saint Tammany Parish",Adzuna::API::Response::Location,"['US', 'Louisiana', 'Saint Tammany Parish', 'Claiborne']",
2026-09-12T11:54:53Z,https://www.adzuna.com/land/ad/5881141053?se=JuIfo8Su8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=C860ECFE5C9DB28896C1463A21FE4DFB431A1F41,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSnVJZm84U3U4UkctRkx4X1lmSVhLUSIsImkiOiI1ODgxMTQxMDUzIn0.MEsd0A5lKQZJKbChMKEVwofEaDNm5LlTZ7iatcirs9c,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",Adzuna::API::Response::Job,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,0.0,-79.892871,5881141053,70000.0,full_time,36.466598,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"Stoneville, Rockingham County",Adzuna::API::Response::Location,"['US', 'North Carolina', 'Rockingham County', 'Stoneville']",
2026-09-12T11:54:53Z,https://www.adzuna.com/details/5881141083?utm_medium=api&utm_source=abfa41a4,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4MTE0MTA4MyIsInMiOiJKdUlmbzhTdThSRy1GTHhfWWZJWEtRIn0.IaKVG1a1p2xERhp58Cmzk6uJDapr1oRkX6ZUUGdLfIE,"NTT DATA strives to hire exceptional, innovative and passionate individuals who want to grow with us. If you want to be part of an inclusive, adaptable, and forward-thinking organization, apply now. We are currently seeking a Systems Integration Advisor to join our team in Frisco, Texas (US-TX), United States (US). Job Description: Application Support Engineer - Teladoc Telehealth Platform Job Summary We are seeking an experienced Application Support Engineer to provide operational support, mon…",Adzuna::API::Response::Job,Application Support Engineer - Teladoc Telehealth Platform,128836.35,-96.820606,5881141083,128836.35,,33.138834,it-jobs,Adzuna::API::Response::Category,IT Jobs,Adzuna::API::Response::Company,"NTT DATA Americas, Inc.","Frisco, Collin County",Adzuna::API::Response::Location,"['US', 'Texas', 'Collin County', 'Frisco']",
2026-09-12T11:54:53Z,https://www.adzuna.com/details/5881141096?utm_medium=api&utm_source=abfa41a4,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4MTE0MTA5NiIsInMiOiJKdUlmbzhTdThSRy1GTHhfWWZJWEtRIn0.3WFRwxYogboIGRKAN7l2u9mm94flQq1LWsJ3xvav9Uk,"Company Overview: Req ID: 389204 NTT DATA strives to hire exceptional, innovative and passionate individuals who want to grow with us. If you want to be part of an inclusive, adaptable, and forward-thinking organization, apply now. We are currently seeking a ServiceNow - Sr Technical Architect to join our team in Remote, Texas (US-TX), United States (US). Job Description: Job Title: ServiceNow - Sr Technical Architect Location: Remote (with occasional travel as needed) US Citizen / US Soil Role…",Adzuna::API::Response::Job,ServiceNow - Sr Technical Architect,181504.11,-96.73338,5881141096,181504.11,,33.0378,consultancy-jobs,Adzuna::API::Response::Category,Consultancy Jobs,Adzuna::API::Response::Company,"NTT DATA Americas, Inc.","Plano, Collin County",Adzuna::API::Response::Location,"['US', 'Texas', 'Collin County', 'Plano']",
2026-09-12T11:54:53Z,https://www.adzuna.com/land/ad/5881141038?se=JuIfo8Su8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=4FFB24921F1D467A67CD0891FF0F82A457BBB851,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSnVJZm84U3U4UkctRkx4X1lmSVhLUSIsImkiOiI1ODgxMTQxMDM4In0.cgmfS2Kd3FQ61Q3UG65qnqm1Viv8_2C1AD3Jj-2YOTI,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",Adzuna::API::Response::Job,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,0.0,-79.869793,5881141038,70000.0,full_time,36.588047,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"Ridgeway, Henry County",Adzuna::API::Response::Location,"['US', 'Virginia', 'Henry County', 'Ridgeway']",
2026-09-12T11:54:53Z,https://www.adzuna.com/land/ad/5881141093?se=JuIfo8Su8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=6CCFB0F0FCADEBCBB941EE884BFF790D94A51A43,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4MTE0MTA5MyIsInMiOiJKdUlmbzhTdThSRy1GTHhfWWZJWEtRIn0.9RdPZv8y5Ur4k-LzuKt_f3SfWcxHS9fur3WazCoKnRU,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",Adzuna::API::Response::Job,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,0.0,-79.647338,5881141093,70000.0,full_time,37.155786,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"Moneta, Bedford County",Adzuna::API::Response::Location,"['US', 'Virginia', 'Bedford County', 'Moneta']",
2026-09-12T11:54:53Z,https://www.adzuna.com/land/ad/5881141062?se=JuIfo8Su8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=D9D088B423F1F80CA66B33A98E31FFB578FA4FCB,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4MTE0MTA2MiIsInMiOiJKdUlmbzhTdThSRy1GTHhfWWZJWEtRIn0.lFg1IVBaAdCngLM7sGJ_B1myyQ1nhQpRr1gQFXg9XE8,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",Adzuna::API::Response::Job,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,0.0,-79.647338,5881141062,70000.0,full_time,37.155786,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"Moneta, Bedford County",Adzuna::API::Response::Location,"['US', 'Virginia', 'Bedford County', 'Moneta']",
2026-09-12T11:54:53Z,https://www.adzuna.com/land/ad/5881141023?se=JuIfo8Su8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=6B5668E95CBA21E4D28C39F398E336726332B657,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4MTE0MTAyMyIsInMiOiJKdUlmbzhTdThSRy1GTHhfWWZJWEtRIn0.YBLYpMY90ywjqlVsCXajO2wBPs5oPi2RM6pDtOwmR40,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",Adzuna::API::Response::Job,CDL-A Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,0.0,-80.6082,5881141023,70000.0,full_time,37.1367,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"New River, Pulaski County",Adzuna::API::Response::Location,"['US', 'Virginia', 'Pulaski County', 'New River']",
2026-09-12T11:54:52Z,https://www.adzuna.com/land/ad/5881140971?se=JuIfo8Su8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=B37DB0DE330A33077E9091E6B89CD83777840764,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4MTE0MDk3MSIsInMiOiJKdUlmbzhTdThSRy1GTHhfWWZJWEtRIn0.I6OlY0v__LlqdD7XsJG1FqdM482aSBjMGPzaSdphYlA,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",Adzuna::API::Response::Job,CDL-A Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,0.0,-78.227155,5881140971,70000.0,full_time,36.991898,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"Victoria, Lunenburg County",Adzuna::API::Response::Location,"['US', 'Virginia', 'Lunenburg County', 'Victoria']",
2026-09-12T11:54:52Z,https://www.adzuna.com/land/ad/5881140968?se=JuIfo8Su8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=081324DC4CF9C88F4154F80ED85BE1310DB81C68,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSnVJZm84U3U4UkctRkx4X1lmSVhLUSIsImkiOiI1ODgxMTQwOTY4In0.co_ixPDn9Y4nF_XzFo-SUjIdvJw79FsTYVrZWuw6eEw,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",Adzuna::API::Response::Job,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,0.0,-78.227155,5881140968,70000.0,full_time,36.991898,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"Victoria, Lunenburg County",Adzuna::API::Response::Location,"['US', 'Virginia', 'Lunenburg County', 'Victoria']",
2026-09-12T11:54:52Z,https://www.adzuna.com/land/ad/5881140939?se=JuIfo8Su8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=9AAD697499D56BD1AEC374E5BFD02DE64F2AA7F8,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4MTE0MDkzOSIsInMiOiJKdUlmbzhTdThSRy1GTHhfWWZJWEtRIn0.CIdyCw7mBE8odlN3fyD5JdbwzP14eJ-o6PXQExXKL3Q,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",Adzuna::API::Response::Job,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,0.0,-89.468007,5881140939,70000.0,full_time,32.409925,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"Forest, Scott County",Adzuna::API::Response::Location,"['US', 'Mississippi', 'Scott County', 'Forest']",
2026-09-12T11:54:52Z,https://www.adzuna.com/land/ad/5881140952?se=JuIfo8Su8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=A0A4A92BA73767D4504887722ACEA6F0B2899419,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4MTE0MDk1MiIsInMiOiJKdUlmbzhTdThSRy1GTHhfWWZJWEtRIn0.VaKM4sakhJosa7bOmYH1lZQcGN-2LYGnpwFVLTd741k,"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",Adzuna::API::Response::Job,CDL-A Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,0.0,-79.118723,5881140952,70000.0,full_time,37.273625,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"Rustburg, Campbell County",Adzuna::API::Response::Location,"['US', 'Virginia', 'Campbell County', 'Rustburg']",
