created,latitude,salary_is_predicted,__CLASS__,longitude,salary_min,description,id,title,redirect_url,adref,salary_max,company.__CLASS__,company.display_name,location.area,location.display_name,location.__CLASS__,category.__CLASS__,category.label,category.tag,contract_time,contract_type
2026-05-24T10:11:38Z,43.074779,1,Adzuna::API::Response::Job,-76.007275,68943.38,"Job Description Job Description This full-time position offers flexible work hours and ample opportunities for advancement into management roles. You will work remotely to serve clients and offer valuable advice and protection to individuals and their families. ﻿ What We Offer: Remote, work from home career. Average first-year earnings of $69K commission  bonuses. Life-long residual income through renewals. Unionized position with stock options. Excellent benefits package - medical, dental, and…",5739798282,Remote Sales and Service Advisor,https://www.adzuna.com/details/5739798282?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczOTc5ODI4MiIsInMiOiJ1b3NieG41WDhSR3ZqUEQyMFNjMXdRIn0.WSnMRRQhea91VCyYiJgykQm6sycxLiFKgdRb-SPGMx4,68943.38,Adzuna::API::Response::Company,HMG Careers,"['US', 'New York', 'Onondaga County', 'Minoa']","Minoa, Onondaga County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Customer Services Jobs,customer-services-jobs,,
2026-05-24T10:11:38Z,39.492604,1,Adzuna::API::Response::Job,-79.030603,71591.73,"Job Description Job Description This full-time position offers flexible work hours and ample opportunities for advancement into management roles. You will work remotely to serve clients and offer valuable advice and protection to individuals and their families. ﻿ What We Offer: Remote, work from home career. Average first-year earnings of $69K commission  bonuses. Life-long residual income through renewals. Unionized position with stock options. Excellent benefits package - medical, dental, and…",5739798292,Remote Sales and Service Advisor,https://www.adzuna.com/details/5739798292?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidW9zYnhuNVg4Ukd2alBEMjBTYzF3USIsImkiOiI1NzM5Nzk4MjkyIn0.UWSJY5A7yhD1L7dlQyGUcmWWWM_aCqSoV8wBa1AdS-g,71591.73,Adzuna::API::Response::Company,HMG Careers,"['US', 'Maryland', 'Allegany County', 'Mccoole']","Mccoole, Allegany County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Customer Services Jobs,customer-services-jobs,,
2026-05-24T10:11:38Z,30.853241,1,Adzuna::API::Response::Job,-88.056111,69853.32,"Job Description Job Description This full-time position offers flexible work hours and ample opportunities for advancement into management roles. You will work remotely to serve clients and offer valuable advice and protection to individuals and their families. ﻿ What We Offer: Remote, work from home career. Average first-year earnings of $69K commission  bonuses. Life-long residual income through renewals. Unionized position with stock options. Excellent benefits package - medical, dental, and…",5739798288,Remote Sales and Service Advisor,https://www.adzuna.com/details/5739798288?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczOTc5ODI4OCIsInMiOiJ1b3NieG41WDhSR3ZqUEQyMFNjMXdRIn0.OufoYTreFGqcK2FmVEIkzKj3WhzBoiggLVL0WdS4wwQ,69853.32,Adzuna::API::Response::Company,HMG Careers,"['US', 'Alabama', 'Mobile County', 'Satsuma']","Satsuma, Mobile County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Customer Services Jobs,customer-services-jobs,,
2026-05-24T10:11:38Z,40.233317,1,Adzuna::API::Response::Job,-104.99859,134518.47,"Job Description Job Description Location: Spokane Valley, WA Position Title: Sales Representative / Project Manager Schedule: Hybrid (Field & Office Work) | Full-Time (40 Hours Weekly) Compensation: Commission-Based  Paid Training Expected Earnings: $80,000 - $180,000 annually (uncapped commission) About Bartlett Roofing Bartlett Roofing is a company built on action, initiative, and results. We do not wait for opportunity to come to us - we create it in the field every day through face-to-face …",5739798280,Sales Representative - Paid Training,https://www.adzuna.com/details/5739798280?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczOTc5ODI4MCIsInMiOiJ1b3NieG41WDhSR3ZqUEQyMFNjMXdRIn0.bYDB71B_inNgdLIo3Eyo225e0vglvneE5QHaz31XgvA,134518.47,Adzuna::API::Response::Company,Bartlett Roofing,"['US', 'Colorado', 'Weld County', 'Mead']","Mead, Weld County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Sales Jobs,sales-jobs,,
2026-05-24T10:11:38Z,42.812251,1,Adzuna::API::Response::Job,-85.722806,71456.33,"Job Description Job Description This full-time position offers flexible work hours and ample opportunities for advancement into management roles. You will work remotely to serve clients and offer valuable advice and protection to individuals and their families. ﻿ What We Offer: Remote, work from home career. Average first-year earnings of $69K commission  bonuses. Life-long residual income through renewals. Unionized position with stock options. Excellent benefits package - medical, dental, and…",5739798287,Remote Sales and Service Advisor,https://www.adzuna.com/details/5739798287?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczOTc5ODI4NyIsInMiOiJ1b3NieG41WDhSR3ZqUEQyMFNjMXdRIn0.Wl6wInkN_2DFX-yDcKMfF7FzjUvyMlQLM3S8LSfmPZo,71456.33,Adzuna::API::Response::Company,HMG Careers,"['US', 'Michigan', 'Kent County', 'Byron Center']","Byron Center, Kent County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Customer Services Jobs,customer-services-jobs,,
2026-05-24T10:11:38Z,37.179496,1,Adzuna::API::Response::Job,-85.906918,71305.07,"Job Description Job Description This full-time position offers flexible work hours and ample opportunities for advancement into management roles. You will work remotely to serve clients and offer valuable advice and protection to individuals and their families. ﻿ What We Offer: Remote, work from home career. Average first-year earnings of $69K commission  bonuses. Life-long residual income through renewals. Unionized position with stock options. Excellent benefits package - medical, dental, and…",5739798281,Remote Sales and Service Advisor,https://www.adzuna.com/details/5739798281?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidW9zYnhuNVg4Ukd2alBEMjBTYzF3USIsImkiOiI1NzM5Nzk4MjgxIn0.bdlejmWzJkNdaETIRZY76PmVAkCA6jJPDa3AI6v5cnw,71305.07,Adzuna::API::Response::Company,HMG Careers,"['US', 'Kentucky', 'Hart County', 'Horse Cave']","Horse Cave, Hart County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Customer Services Jobs,customer-services-jobs,,
2026-05-24T10:11:38Z,38.391112,1,Adzuna::API::Response::Job,-105.024985,76252.18,"Job Description Job Description This full-time position offers flexible work hours and ample opportunities for advancement into management roles. You will work remotely to serve clients and offer valuable advice and protection to individuals and their families. ﻿ What We Offer: Remote, work from home career. Average first-year earnings of $69K commission  bonuses. Life-long residual income through renewals. Unionized position with stock options. Excellent benefits package - medical, dental, and…",5739798286,Remote Benefits Advisor,https://www.adzuna.com/details/5739798286?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczOTc5ODI4NiIsInMiOiJ1b3NieG41WDhSR3ZqUEQyMFNjMXdRIn0.eD5TXg6iPPlgQrchvU00QusZ_MZVrY-Q2HqPLj1IKEs,76252.18,Adzuna::API::Response::Company,HMG Careers,"['US', 'Colorado', 'Fremont County', 'Portland']","Portland, Fremont County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Customer Services Jobs,customer-services-jobs,,
2026-05-24T10:11:38Z,29.725768,1,Adzuna::API::Response::Job,-84.983244,73851.89,"Job Description Job Description This full-time position offers flexible work hours and ample opportunities for advancement into management roles. You will work remotely to serve clients and offer valuable advice and protection to individuals and their families. ﻿ What We Offer: Remote, work from home career. Average first-year earnings of $69K commission  bonuses. Life-long residual income through renewals. Unionized position with stock options. Excellent benefits package - medical, dental, and…",5739798283,Remote Sales and Service Advisor,https://www.adzuna.com/details/5739798283?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidW9zYnhuNVg4Ukd2alBEMjBTYzF3USIsImkiOiI1NzM5Nzk4MjgzIn0.S2pCTf9G2WLC4DYzn72agnD1wH3dr2biSudAtUAzKII,73851.89,Adzuna::API::Response::Company,HMG Careers,"['US', 'Florida', 'Franklin County', 'Apalachicola']","Apalachicola, Franklin County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Customer Services Jobs,customer-services-jobs,,
2026-05-24T10:11:34Z,,1,Adzuna::API::Response::Job,,38582.66,"Job Description Job Description If you are a current YAI employee, please click this link to apply through your Workday account. Job Description Program Woodside Location 4846 58th Pl, Woodside, NY 11377 Schedule (Full Time, Morning) Saturday & Sunday; 7am - 3pm Key/Essential Functions & Responsibilities Assists individuals in maximizing their strengths, interests, and abilities, upholding their personal rights, displaying patience and tolerance while providing emotional support and building po…",5739798277,Direct Support Professional - DSP 1-10001,https://www.adzuna.com/details/5739798277?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczOTc5ODI3NyIsInMiOiJ1b3NieG41WDhSR3ZqUEQyMFNjMXdRIn0.xJiNn2LTPZy4LZ7v5D1-Zj_A1B292IQp4_ZAU9scft4,38582.66,Adzuna::API::Response::Company,YAI,"['US', 'New York', 'New York City']","New York City, New York",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Social work Jobs,social-work-jobs,,
2026-05-24T10:11:34Z,37.020833,1,Adzuna::API::Response::Job,-106.0275,108017.42,"Job Description Job Description About University Health : At University Health, we are dedicated to improving the health of our community through exceptional patient care, education, and innovation. Our team embodies a strong commitment to excellence, and we are seeking a dynamic and compassionate leader to guide our Dialysis Services team. Position Overview : As the Executive Director of Dialysis Services , you will oversee the administration and clinical direction of all dialysis services wit…",5739798276,Executive Director Dialysis,https://www.adzuna.com/details/5739798276?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidW9zYnhuNVg4Ukd2alBEMjBTYzF3USIsImkiOiI1NzM5Nzk4Mjc2In0.-jXsusqsQvXaDc2LmjWu1QOA1BJAeBvBADThYe3AOhU,108017.42,Adzuna::API::Response::Company,University Health,"['US', 'Colorado', 'Conejos County', 'San Antonio']","San Antonio, Conejos County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
2026-05-24T10:11:34Z,39.082614,0,Adzuna::API::Response::Job,-74.823779,62400.0,"Job Description Job Description Join a Company That Puts People First! Licensed Practical / Vocational Nurse – LPN/LVN We are one of the largest private duty nursing companies in the nation and growing! At Aveanna, we’re proud to foster a workplace culture that celebrates diversity, encourages connection, and supports our team members every step of the way. Here’s what sets us apart: Award-Winning Culture Indeed’s Work Wellbeing Top 100 Company Multi-year Comparably Award winner in the followin…",5739798275,Private Duty Nurse LPN,https://www.adzuna.com/details/5739798275?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidW9zYnhuNVg4Ukd2alBEMjBTYzF3USIsImkiOiI1NzM5Nzk4Mjc1In0.UzlF8iI1086GZXaDr915WhINClWNkmD9xr4BRapfiok,72800.0,Adzuna::API::Response::Company,Aveanna Healthcare,"['US', 'New Jersey', 'Cape May County', 'Cape May Court House']","Cape May Court House, Cape May County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
2026-05-24T10:11:33Z,32.350973,1,Adzuna::API::Response::Job,-87.64195,73258.45,"Job Description Job Description This full-time position offers flexible work hours and ample opportunities for advancement into management roles. You will work remotely to serve clients and offer valuable advice and protection to individuals and their families. ﻿ What We Offer: Remote, work from home career. Average first-year earnings of $69K commission  bonuses. Life-long residual income through renewals. Unionized position with stock options. Excellent benefits package - medical, dental, and…",5739798274,Remote Benefits Advisor,https://www.adzuna.com/details/5739798274?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczOTc5ODI3NCIsInMiOiJ1b3NieG41WDhSR3ZqUEQyMFNjMXdRIn0.HGfCj8rTffkHpugmlDcTB8k5UabMWR63It9J0jITqyY,73258.45,Adzuna::API::Response::Company,HMG Careers,"['US', 'Alabama', 'Marengo County', 'Dayton']","Dayton, Marengo County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Customer Services Jobs,customer-services-jobs,,
2026-05-24T10:11:32Z,29.613294,1,Adzuna::API::Response::Job,-82.81762,63306.62,Job Description Job Description We are a small home health care company servicing central NJ since 1973 and are looking for a part-time Nursing Supervisor. You will be responsible for efficient and effective delivery of all clinical and paraprofessional services. Primary Responsibilities Include: Ensuring qualified employees and contractors provide patient care in accordance with applicable laws & regulations and accepted standards of care Confirm that Interim HealthCare's policies and procedur…,5739798273,RN - Nursing Supervisor / Part-Time,https://www.adzuna.com/details/5739798273?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidW9zYnhuNVg4Ukd2alBEMjBTYzF3USIsImkiOiI1NzM5Nzk4MjczIn0.f0wwixaqNWop415GuIa8rPrB0pSO1Z0K6KpOTa1RJiE,63306.62,Adzuna::API::Response::Company,"Interim HealthCare of South Plainfield, NJ","['US', 'Florida', 'Gilchrist County', 'Trenton']","Trenton, Gilchrist County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Part time Jobs,part-time-jobs,,
2026-05-24T10:11:32Z,26.715347,1,Adzuna::API::Response::Job,-80.053325,73283.67,"Job Description Job Description This full-time position offers flexible work hours and ample opportunities for advancement into management roles. You will work remotely to serve clients and offer valuable advice and protection to individuals and their families. ﻿ What We Offer: Remote, work from home career. Average first-year earnings of $69K commission  bonuses. Life-long residual income through renewals. Unionized position with stock options. Excellent benefits package - medical, dental, and…",5739798271,Remote Benefits Advisor,https://www.adzuna.com/details/5739798271?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidW9zYnhuNVg4Ukd2alBEMjBTYzF3USIsImkiOiI1NzM5Nzk4MjcxIn0.hvbEgaVh2CqRYUXrvs2pk6BNZQL96uJh2EjHkuB9sv4,73283.67,Adzuna::API::Response::Company,HMG Careers,"['US', 'Florida', 'Palm Beach County', 'West Palm Beach']","West Palm Beach, Palm Beach County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Customer Services Jobs,customer-services-jobs,,
2026-05-24T10:11:32Z,29.959577,1,Adzuna::API::Response::Job,-90.077013,74026.91,"Job Description Job Description This full-time position offers flexible work hours and ample opportunities for advancement into management roles. You will work remotely to serve clients and offer valuable advice and protection to individuals and their families. ﻿ What We Offer: Remote, work from home career. Average first-year earnings of $69K commission  bonuses. Life-long residual income through renewals. Unionized position with stock options. Excellent benefits package - medical, dental, and…",5739798272,Remote Benefits Advisor,https://www.adzuna.com/details/5739798272?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczOTc5ODI3MiIsInMiOiJ1b3NieG41WDhSR3ZqUEQyMFNjMXdRIn0.ERgpe5e4N3HjV1tHOedVceR4QoZgC-Ahp8HlooENoEs,74026.91,Adzuna::API::Response::Company,HMG Careers,"['US', 'Louisiana', 'Orleans Parish', 'New Orleans']","New Orleans, Orleans Parish",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Customer Services Jobs,customer-services-jobs,,
2026-05-24T10:11:30Z,33.7751,1,Adzuna::API::Response::Job,-86.471651,66255.04,"Job Description Job Description This full-time position offers flexible work hours and ample opportunities for advancement into management roles. You will work remotely to serve clients and offer valuable advice and protection to individuals and their families. ﻿ What We Offer: Remote, work from home career. Average first-year earnings of $69K commission  bonuses. Life-long residual income through renewals. Unionized position with stock options. Excellent benefits package - medical, dental, and…",5739798270,Work From Home Sales Specialist,https://www.adzuna.com/details/5739798270?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNHZSYngzNVg4UkdURGRKSy03Y0w2dyIsImkiOiI1NzM5Nzk4MjcwIn0.YC255VGrJCMlTmvVpMiXjZiK5WXiEnq4p9Yy29TFrU0,66255.04,Adzuna::API::Response::Company,HMG Careers,"['US', 'Alabama', 'St. Clair County', 'Springville']","Springville, St. Clair County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Customer Services Jobs,customer-services-jobs,,
2026-05-24T10:11:30Z,35.888104,1,Adzuna::API::Response::Job,-90.638038,69193.15,"Job Description Job Description Crafting Brighter Futures for Families Positioned at the forefront of specialized financial services, our company helps families safeguard their assets and promise a profound purpose: ensuring a brighter future for every client. Role Overview: As a Insurance Sales Associate, you play a pivotal role in helping families protect their assets and secure their futures. You'll be the face of our company, embodying our values and commitment. Primary Responsibilities: En…",5739798267,Insurance Sales Associate (Benefits) - Hybrid,https://www.adzuna.com/details/5739798267?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczOTc5ODI2NyIsInMiOiI0dlJieDM1WDhSR1REZEpLLTdjTDZ3In0.Ac0azxSiH_K4doOlu9jebarbjcc6BmRhPvIgvFq6gnE,69193.15,Adzuna::API::Response::Company,The Nuckolls Agency,"['US', 'Arkansas', 'Craighead County', 'Jonesboro']","Jonesboro, Craighead County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Sales Jobs,sales-jobs,,
2026-05-24T10:11:30Z,32.726967,0,Adzuna::API::Response::Job,-117.164709,36920.0,"Job Description Job Description Before applying to this job opening, please review the Company's Applicant Privacy Policy located at: https://sunroadenterprises.com/applicantprivacypolicy/ This Applicant Privacy Policy governs the Company's collection, use, and sharing of personal information you provide during the application process. BDC Customer Experience Specialist - Kearny Mesa Ford/Kia Non-Exempt Job Summary: The BDC Customer Experience Specialist is responsible for providing exceptional…",5739798266,BDC Customer Experience Specialist - Kearny Mesa Ford/Kia,https://www.adzuna.com/details/5739798266?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNHZSYngzNVg4UkdURGRKSy03Y0w2dyIsImkiOiI1NzM5Nzk4MjY2In0.jUWxLLe-0rp0vx8RNIH7l0X3PL9ErR_UxabJEyRzqU0,36920.0,Adzuna::API::Response::Company,Sunroad Automotive,"['US', 'California', 'San Diego County', 'San Diego']","San Diego, San Diego County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Customer Services Jobs,customer-services-jobs,,
2026-05-24T10:11:24Z,33.45,1,Adzuna::API::Response::Job,-112.07,44967.43,"Job Description Job Description SMI Case Manager (Temporary) - Phoenix, AZ Pay: $18-$23/hour Employment Type: Temporary (3 months) Schedule: Full-Time Location: Phoenix, Arizona (Onsite/Community-Based) Driver's License Required | No Driving Required About the Opportunity A reputable behavioral health organization in Phoenix, AZ is seeking a Serious Mental Illness (SMI) Case Manager for a temporary assignment lasting 3 months . This role is ideal for professionals passionate about supporting vu…",5739798257,SMI Case Manager,https://www.adzuna.com/details/5739798257?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNHZSYngzNVg4UkdURGRKSy03Y0w2dyIsImkiOiI1NzM5Nzk4MjU3In0.gSnhKkH3Dj8aJyh285s-Kip67Oz37Sl3ZQxsucGSWWw,44967.43,Adzuna::API::Response::Company,LHH US,"['US', 'Arizona', 'Maricopa County', 'Phoenix']","Phoenix, Maricopa County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
2026-05-24T10:11:24Z,43.065345,1,Adzuna::API::Response::Job,-76.078533,53276.07,"Job Description Job Description If you are a current YAI employee, please click this link to apply through your Workday account. Key/Essential Functions & Responsibilities Maintains an active caseload of up to 20 – 25 individuals referred for START Services and provides systemic consultation based on assessment and outreach findings, using ecomaps and providing consultation to systems/teams as needed using best practices, escalating concerns accordingly to supervisor and/or Clinical or Medical …",5739798258,"NYSTART Coordinator, Region 2 Central-13057",https://www.adzuna.com/details/5739798258?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczOTc5ODI1OCIsInMiOiI0dlJieDM1WDhSR1REZEpLLTdjTDZ3In0.rHVbxlixvrbP510CxMzvmtTxwcriL_UR8aEP-oFkQc4,53276.07,Adzuna::API::Response::Company,YAI,"['US', 'New York', 'Onondaga County', 'East Syracuse']","East Syracuse, Onondaga County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
2026-05-24T10:11:23Z,30.467448,0,Adzuna::API::Response::Job,-86.643616,95000.0,"Job Description Job Description We are seeking a Nurse Manager - Intensive Care Unit ICU to join our team! This person will provide specialized care for critical patients as well as focus on patient treatment and recovery. Position Name: Manager Intensive Care Unit Shift Details: Mixed (Rotation will be days and PM. Weekend coverage to be worked out with team) Address: 1000 Mar-Walt Drive, Fort Walton Beach, FL - 32547 Salary Range: $95-105K (may be able to push for $108-$110K for a really stro…",5739798250,Nurse Manager - Intensive Care Unit ICU,https://www.adzuna.com/details/5739798250?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNHZSYngzNVg4UkdURGRKSy03Y0w2dyIsImkiOiI1NzM5Nzk4MjUwIn0.wN5x1U9_QOFkCeSbEeN6Rl0PeYUpKRNa-cXy2X9BDGI,105000.0,Adzuna::API::Response::Company,Lancesoft INC,"['US', 'Florida', 'Okaloosa County', 'Fort Walton Beach']","Fort Walton Beach, Okaloosa County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
2026-05-24T10:11:23Z,31.119492,0,Adzuna::API::Response::Job,-97.725136,65000.0,"Job Description Job Description Start a new career with true autonomy and financial growth. Work locally, supported by an experienced, culture-first team. Sell print and digital ad products & solutions, with immediate digital commissions and earned bonuses potential. There is no limit to your growth! Earning Potential: Year one earnings can range $65K-$100K [USD] with potential to exceed $150K-$250K in year two! Your success is directly tied to your efforts. Desirable Skills: Familiarity with b…",5739798248,Media Sales Representative,https://www.adzuna.com/details/5739798248?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczOTc5ODI0OCIsInMiOiI0dlJieDM1WDhSR1REZEpLLTdjTDZ3In0.mnseq54rFb5XqdgZIPoEx2YbLxLvZfhvRpKcvgSKI_Y,100000.0,Adzuna::API::Response::Company,Best Version Media,"['US', 'Texas', 'Bell County', 'Killeen']","Killeen, Bell County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,"PR, Advertising & Marketing Jobs",pr-advertising-marketing-jobs,,
2026-05-24T10:11:23Z,30.448378,1,Adzuna::API::Response::Job,-91.188708,73384.66,"Job Description Job Description Please note relocation is required for this role to: Odessa, TX Registered Nurse - High Risk Labor & Delivery - Day Shift - $10,000 Sign-On Bonus Odessa Regional Medical Center’s reputation for delivering personalized, professional medical care is built on the hard work and dedication of physicians, nurses, technologists and other members of our healthcare team. We offer outstanding career opportunities for qualified people who share our commitment to providing e…",5739798251,"Registered Nurse - High Risk Labor & Delivery - Day Shift - $10,000 Sign-On Bonus - Relocation Requi",https://www.adzuna.com/details/5739798251?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczOTc5ODI1MSIsInMiOiI0dlJieDM1WDhSR1REZEpLLTdjTDZ3In0.uNxjiI_dYqpwR07lRRzrHkoRv-KLOB4b5DY56JFFhk4,73384.66,Adzuna::API::Response::Company,Odessa Texas Hospital Company,"['US', 'Louisiana', 'East Baton Rouge Parish', 'Baton Rouge']","Baton Rouge, East Baton Rouge Parish",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
2026-05-24T10:11:23Z,36.64217,1,Adzuna::API::Response::Job,-93.216919,34484.04,"Job Description Job Description Facility: Cox Medical Center Branson: 525 Branson Landing Blvd., Branson, Missouri, United States of America, 65616 Department: 1413 Respiratory Care Branson Scheduled Weekly Hours: 36 Hours: 6:30 PM - 7:00 AM Work Shift: Night Shift (United States of America) CoxHealth is a leading healthcare system serving 25 counties across southwest Missouri and northern Arkansas. The organization includes six hospitals, 5 ERs, and over 80 clinics. CoxHealth has earned the fo…",5739798249,Graduate Respiratory Therapist - Full Time Night Shift,https://www.adzuna.com/details/5739798249?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNHZSYngzNVg4UkdURGRKSy03Y0w2dyIsImkiOiI1NzM5Nzk4MjQ5In0.xy3xlZ0If5IkMXy0S-QD-pA3a_EkNenDYt4MUIBVbGo,34484.04,Adzuna::API::Response::Company,CoxHealth,"['US', 'Missouri', 'Taney County', 'Branson']","Branson, Taney County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Graduate Jobs,graduate-jobs,,
2026-05-24T10:11:22Z,41.877521,0,Adzuna::API::Response::Job,-87.611233,130000.0,"Job Description Job Description Robert Half Legal is partnering with a national law firm that's seeking an Associate Attorney with 3-5 years of experience of civil litigation to join their team. This firm represents domestic and foreign air carrier and aerospace manufacturers with bodily injury, wrongful death, commercial, insurance and reinsurance disputes. In this role, you will defend insurers and insureds against claims in commercial transportation, maritime/admiralty, auto, premises liabil…",5739798242,Civil Litigation Attorney,https://www.adzuna.com/details/5739798242?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNHZSYngzNVg4UkdURGRKSy03Y0w2dyIsImkiOiI1NzM5Nzk4MjQyIn0.vx04hCb6wGE13lQSLVW0QdirdXPq4FqmALhdoTEAjBc,165000.0,Adzuna::API::Response::Company,Robert Half,"['US', 'Illinois', 'Cook County', 'Chicago']","Chicago, Cook County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Legal Jobs,legal-jobs,,
2026-05-24T10:11:22Z,39.749494,1,Adzuna::API::Response::Job,-89.53176,48701.39,"Job Description Job Description Overview Team Lead SPAR Marketing Force is growing our overnight reset and remodel team! We are seeking a full-time Overnight Team Lead to lead a team of 8-10 fixture team members on retail remodel, reset, and fixture installation projects. This role is ideal for a hands-on leader with experience in fixture installation, retail remodel, construction, or big-box retail. As the onsite Team Lead, you will help direct overnight crews, ensure work is completed safely …",5739798245,Team Lead,https://www.adzuna.com/details/5739798245?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczOTc5ODI0NSIsInMiOiI0dlJieDM1WDhSR1REZEpLLTdjTDZ3In0.s7n05rTzPgJD3LuaIUmFwCw3UwjcCd3SJtk3IruYyiI,48701.39,Adzuna::API::Response::Company,SPAR Inc.,"['US', 'Illinois', 'Sangamon County', 'Rochester']","Rochester, Sangamon County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Trade & Construction Jobs,trade-construction-jobs,,
2026-05-24T10:11:22Z,,1,Adzuna::API::Response::Job,,152475.2,"Job Description Job Description We are proud to share that BAYADA at Inspira has been named a 2026 Best Home Health Agency by U.S. News & World Report. This recognition reflects our team’s continued commitment to providing compassionate, reliable, and excellent care to our clients and communities. BAYADA at Inspira Home Health is currently seeking an experienced Occupational Therapist, for a Part-Time opportunity performing home health visits for our Gloucester county office, located in West De…",5739798239,Occupational Therapist,https://www.adzuna.com/details/5739798239?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNHZSYngzNVg4UkdURGRKSy03Y0w2dyIsImkiOiI1NzM5Nzk4MjM5In0.Ycn9z6lYJnv00nYGoQpf1S0PAMQ2QjMP29bPv-F5CdI,152475.2,Adzuna::API::Response::Company,BAYADA at Inspira Health,['US'],US,Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
