longitude,__CLASS__,redirect_url,id,adref,created,salary_max,salary_min,description,title,salary_is_predicted,latitude,category.__CLASS__,category.label,category.tag,company.__CLASS__,company.display_name,location.display_name,location.area,location.__CLASS__,contract_time,contract_type
-116.566332,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5682245442?se=NhvyJncr8RGfWIs-_nPwWg&utm_medium=api&utm_source=abfa41a4&v=2320AE78D9AA2B66C559DB0063F15C1084D25F63,5682245442,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MjI0NTQ0MiIsInMiOiJOaHZ5Sm5jcjhSR2ZXSXMtX25Qd1dnIn0.6v_GRgJt-lJNNuN-dlLJtCXwmTH6cbB1G9b9sEBZrgs,2026-03-29T09:32:47Z,59112.96,59112.96,"*Employment Type:* Full time *Shift:* Night Shift *Description:* Our Diagnostic Sonographer performs diagnostic ultrasound procedures on patients of all ages, according to approved protocols, ultrasound exposure, safety, and established exam indicators. Schedules and obtains history from patients. Evaluates the appropriateness of requested exams and assist radiologists. Maintains knowledge of equipment and instruments/supplies pertinent to high quality exams. Provides effective internal and ext…",Diagnostic Medical Sonographer,1,43.543857,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Saint Alphonsus Health System,"Nampa, Canyon County","['US', 'Idaho', 'Canyon County', 'Nampa']",Adzuna::API::Response::Location,full_time,
-110.97099,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5682245431?se=NhvyJncr8RGfWIs-_nPwWg&utm_medium=api&utm_source=abfa41a4&v=2DC4AA1FFCBF23473D455DADD57716CECF0F8A53,5682245431,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTmh2eUpuY3I4UkdmV0lzLV9uUHdXZyIsImkiOiI1NjgyMjQ1NDMxIn0.TF9IbDY8cIb7oSpJrBlmVeror0GLEEmfeK1k8cMU8mE,2026-03-29T09:32:47Z,155423.8,155423.8,"Date Posted: 2026-03-10 Country: United States of America Location: US-AZ-TUCSON- E Hermans Rd BLDG 801 (External Site) Position Role Type: Onsite U.S. Citizen, U.S. Person, or Immigration Status Requirements: Active and transferable U.S. government issued security clearance is required prior to start date. U.S. citizenship is required, as only U.S. citizens are eligible for a security clearance Security Clearance Type: DoD Clearance: Secret Security Clearance Status: Ability to obtain INTERIM …",Electrical Engineer II - Effector Guidance Systems (3rd Shift),1,32.216091,Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Company,Raytheon,"Tucson, Pima County","['US', 'Arizona', 'Pima County', 'Tucson']",Adzuna::API::Response::Location,,
-116.304062,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5682245436?se=NhvyJncr8RGfWIs-_nPwWg&utm_medium=api&utm_source=abfa41a4&v=A61DE5EAFBEF13CF95BCA91A7FD600CE76F1BDA4,5682245436,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MjI0NTQzNiIsInMiOiJOaHZ5Sm5jcjhSR2ZXSXMtX25Qd1dnIn0.3TZUZnnF2x3M5GOCykEkHohnRVyPNiIS1id5zXXk8Mg,2026-03-29T09:32:47Z,89923.23,89923.23,"*Employment Type:* Part time *Shift:* Day Shift *Description:* *Attention all Echo Sonographers! *Saint Alphonsus Health System has an opportunity for a PRN Echo Sonographer. To qualify, you'll need an Associate degree in Science or Allied Health Field (Nursing, Radiology, Respiratory Therapy, Cardiovascular Technologist, etc.) or a minimum of 2 years of experience in the field. In addition, a Basic Life Support for Healthcare providers certification from either AHA, ARC or the Military Trainin…",PRN Echo Sonographer,1,43.568431,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Saint Alphonsus Health System,"Ustick, Ada County","['US', 'Idaho', 'Ada County', 'Ustick']",Adzuna::API::Response::Location,part_time,
-110.97099,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5682245445?se=NhvyJncr8RGfWIs-_nPwWg&utm_medium=api&utm_source=abfa41a4&v=E220566237EACA6ADD0BDDC4959477FB02AB6AA6,5682245445,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MjI0NTQ0NSIsInMiOiJOaHZ5Sm5jcjhSR2ZXSXMtX25Qd1dnIn0._WXkwPCuyNGpelDeSbbbxyzO2erdahKkTQ0rnALdyAo,2026-03-29T09:32:47Z,180372.83,180372.83,"Date Posted: 2025-12-15 Country: United States of America Location: AZ201: RMS AP Bldg East Hermans Road Building 801, Tucson, AZ, 85756 USA Position Role Type: Unspecified U.S. Citizen, U.S. Person, or Immigration Status Requirements: Active and transferable U.S. government issued security clearance is required prior to start date. U.S. citizenship is required, as only U.S. citizens are eligible for a security clearance Security Clearance: Secret - Current At Raytheon , the foundation of every…",Principal Systems Safety Engineer,1,32.216091,Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Company,Raytheon,"Tucson, Pima County","['US', 'Arizona', 'Pima County', 'Tucson']",Adzuna::API::Response::Location,,
-86.109475,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5682245429?se=NhvyJncr8RGfWIs-_nPwWg&utm_medium=api&utm_source=abfa41a4&v=A2457A660EAB65784CA4935812FCBDE6EFAE182C,5682245429,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTmh2eUpuY3I4UkdmV0lzLV9uUHdXZyIsImkiOiI1NjgyMjQ1NDI5In0.mZWab9hoHlNvJY6WIyBwUKNLJkR3mdth84-89Perqg4,2026-03-29T09:32:47Z,111182.36,111182.36,"Grade 5-6 ELA Teacher Grade 5-6 ELA Teacher Location: Indianapolis, IN, 46203 Job Description: We are seeking a Grade 5-6 ELA Teacher to join our team in Indianapolis, IN. The ideal candidate will be responsible for teaching English Language Arts to students in grades 5 and 6. The teacher will create engaging lesson plans, assess student progress, and provide feedback to students and parents. The Grade 5-6 ELA Teacher will also collaborate with colleagues to create a positive and supportive lea…",Grade 5-6 ELA Teacher,1,39.775104,Adzuna::API::Response::Category,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Company,Invent Learning Hub,"Indianapolis, Marion County","['US', 'Indiana', 'Marion County', 'Indianapolis']",Adzuna::API::Response::Location,,
-90.577867,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5682245437?se=NhvyJncr8RGfWIs-_nPwWg&utm_medium=api&utm_source=abfa41a4&v=40A495617A75DB18BEF32EBF370F404EB16F9BA6,5682245437,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTmh2eUpuY3I4UkdmV0lzLV9uUHdXZyIsImkiOiI1NjgyMjQ1NDM3In0.TuJUT9LdlyBzQXEBI7QWXOefjs0d-nh6EUg6fm2PeF0,2026-03-29T09:32:47Z,112116.27,112116.27,"Gas Systems Engineer - Competitive Pay, Great Benefits, The Best People. If you are a solutions-oriented engineer who values safety, technical excellence, and being part of a collaborative team, we'd love to hear from you. The Company: S.J. Smith Company, is a third-generation family-owned company that has been in operation since 1950. At S.J. Smith, we help make our customers more successful through cutting-edge solutions and quality products. We believe in investing in our people, supporting …",Gas Systems Engineer,1,41.523166,Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Company,S J Smith Company,"Davenport, Scott County","['US', 'Iowa', 'Scott County', 'Davenport']",Adzuna::API::Response::Location,full_time,
-80.826645,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5682245447?se=NhvyJncr8RGfWIs-_nPwWg&utm_medium=api&utm_source=abfa41a4&v=1433062EC3CA9DC7367BEAD6BB303F3F8BC2D27F,5682245447,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTmh2eUpuY3I4UkdmV0lzLV9uUHdXZyIsImkiOiI1NjgyMjQ1NDQ3In0.nFbdiWTE_7oBTEOJF-osvvxyiUPIn6HZl67slB92bCQ,2026-03-29T09:32:47Z,54980.87,54980.87,"Do you enjoy late model cars and have a good attention to detail? Need a flexible schedule plus access to DailyPay? Managed Labor Solutions (MLS) , a leading nationwide rental car outsourcing company, is looking for high energy and team driven people to work as a Rental Car Cleaner for our partners on airport location. Pay on performance! Get paid based on what you clean, this job has uncapped potential! What you'll be doing: Efficiently and safely clean both the interior and exterior of vehicl…",Airport Rental Car Cleaner,1,35.194273,Adzuna::API::Response::Category,Travel Jobs,travel-jobs,Adzuna::API::Response::Company,Managed Labor Solutions,"Charlotte, Mecklenburg County","['US', 'North Carolina', 'Mecklenburg County', 'Charlotte']",Adzuna::API::Response::Location,,
-71.444247,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5682245440?se=NhvyJncr8RGfWIs-_nPwWg&utm_medium=api&utm_source=abfa41a4&v=46CE76DF6ACE16606E464C543B4D89B59184F5C9,5682245440,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MjI0NTQ0MCIsInMiOiJOaHZ5Sm5jcjhSR2ZXSXMtX25Qd1dnIn0.2vwGpFSoG52gyCzerk6lUlVBzh3aJdxc9TGL_TMQSWQ,2026-03-29T09:32:47Z,50637.23,50637.23,"Do you enjoy late model cars and have a good attention to detail? Need a flexible schedule plus access to DailyPay? Managed Labor Solutions (MLS) , a leading nationwide rental car outsourcing company, is looking for high energy and team driven people to work as a Rental Car Cleaner for our partners on airport location. What you'll be doing: Efficiently and safely clean both the interior and exterior of vehicle Check fuel level, warning lights and tire pressure. Fill all necessary fluids, refuel…",Airport Rental Car Cleaner,1,41.702703,Adzuna::API::Response::Category,Travel Jobs,travel-jobs,Adzuna::API::Response::Company,Managed Labor Solutions,"Warwick, Kent County","['US', 'Rhode Island', 'Kent County', 'Warwick']",Adzuna::API::Response::Location,,
-116.304062,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5682245441?se=NhvyJncr8RGfWIs-_nPwWg&utm_medium=api&utm_source=abfa41a4&v=F744B691EF7A0EDC3274AA63A15848BCF3FF6FF8,5682245441,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTmh2eUpuY3I4UkdmV0lzLV9uUHdXZyIsImkiOiI1NjgyMjQ1NDQxIn0.u8xFLsL8KqD1QRF9yCN4UWvLtCDp36rV74Z5V1JJUqI,2026-03-29T09:32:47Z,47153.33,47153.33,"*Employment Type:* Part time *Shift:* Day Shift *Description:* *Radiologic Technologist* *Location:* *Kuna* ⚕️*Days * *Highlights:* *⚕️*Generous sign-on bonus *⚕️*Relocation *⚕️*Benefits starting on date of hire *⚕️*Competitive pay *MINIMUM QUALIFICATIONS:* *⚕️*Registered by the American Registry of Radiologic Technologists (ARRT), or if not registered must provide proof of graduation from ARRT acknowledged radiology program and be ARRT registered within 90 days of graduation. *⚕️*Basic Life Su…",Radiologic Technologist - Part Time,1,43.568431,Adzuna::API::Response::Category,Part time Jobs,part-time-jobs,Adzuna::API::Response::Company,Saint Alphonsus Health System,"Ustick, Ada County","['US', 'Idaho', 'Ada County', 'Ustick']",Adzuna::API::Response::Location,part_time,
-122.041693,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5682245435?se=NhvyJncr8RGfWIs-_nPwWg&utm_medium=api&utm_source=abfa41a4&v=26181256D89347B0E47FF82C04BE1A1217ACCBA3,5682245435,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MjI0NTQzNSIsInMiOiJOaHZ5Sm5jcjhSR2ZXSXMtX25Qd1dnIn0.2Td-9_Jeg2rG_yzSS5Eed46-BdoFT14WnTKcmVmdgjA,2026-03-29T09:32:47Z,87004.27,87004.27,"Dispatch and Operations Lead Location: Job ID: 85037 JOB POSTING For full consideration for an interview, applicants will be asked to provide a narrative text response in the application to supplemental questions in the application, or you can attach your supplemental responses document in Step 3 entitled ""Attachments."" NOTE: Once your application is submitted, you will not be able to make edits. Supplemental Screening Question : Please describe the skills and experiences you have developed in …",Dispatch and Operations Lead,1,36.979622,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,University of California Santa Cruz,"Santa Cruz, Santa Cruz County","['US', 'California', 'Santa Cruz County', 'Santa Cruz']",Adzuna::API::Response::Location,full_time,
-116.566332,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5682245448?se=NhvyJncr8RGfWIs-_nPwWg&utm_medium=api&utm_source=abfa41a4&v=E365179FCA2C0F091D2D5FF07C6AAA1B6C359CF4,5682245448,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MjI0NTQ0OCIsInMiOiJOaHZ5Sm5jcjhSR2ZXSXMtX25Qd1dnIn0.OLHyqbFtjMu_OPk2nayAhBC46B9o7-j3UmGDa8UJlzs,2026-03-29T09:32:47Z,74863.09,74863.09,"*Employment Type:* Full time *Shift:* Day Shift *Description:* South Nampa Urgent Care - Two weekdays/12's and every other weekendJoin our *Saint Alphonsus team as a Radiologic Technologist. *This tech would work in our South Nampa Urgent Care. *SKILLS, KNOWLEDGE, EDUCATION AND EXPERIENCE:* * Registered by the American Registry of Radiologic Technologists (ARRT) or enrolled in an ARRT acknowledged radiology program. If, during the course of employment, colleague is no longer in the acknowledged…",Radiologic Technologist Days,1,43.543857,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Saint Alphonsus Health System,"Nampa, Canyon County","['US', 'Idaho', 'Canyon County', 'Nampa']",Adzuna::API::Response::Location,full_time,
-71.476494,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5682245439?se=NhvyJncr8RGfWIs-_nPwWg&utm_medium=api&utm_source=abfa41a4&v=5A86893F193C28BC074162117D88F0D80E021FDF,5682245439,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MjI0NTQzOSIsInMiOiJOaHZ5Sm5jcjhSR2ZXSXMtX25Qd1dnIn0.tqmzeUjff2E6mgDvoG7aNfcyEg2up6r1emKs2HlsDG0,2026-03-29T09:32:47Z,93600.0,62400.0,"Experienced CNC Machinists wanted! Join a stable manufacturing company with 40 years in business . We are looking for a skilled CNC Lathe Setup/Operator who can produce precision components and support our growing production team. What You'll Do Set up and operate CNC lathes for production runs Read and interpret blueprints and technical drawings Inspect parts using calipers, micrometers, and precision measuring tools Perform machine adjustments and basic troubleshooting Work with engineering o…",CNC Lathe Machinist III ($30-$45/hr),0,42.068411,Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Company,Antron Engineering & Machine,"Bellingham, Norfolk County","['US', 'Massachusetts', 'Norfolk County', 'Bellingham']",Adzuna::API::Response::Location,full_time,
-102.010941,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5682245430?se=NhvyJncr8RGfWIs-_nPwWg&utm_medium=api&utm_source=abfa41a4&v=39DB8215F42E790F4705B0B57E454313D47F44C8,5682245430,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MjI0NTQzMCIsInMiOiJOaHZ5Sm5jcjhSR2ZXSXMtX25Qd1dnIn0.MQAkVlmBnr7ISlArMhrgoZ-dqJ2L-owhT53W5p1NMu8,2026-03-29T09:32:47Z,88767.25,88767.25,"Description: We are seeking a detail-oriented and experienced Assistant Controller to join our dynamic team. In this pivotal role, you will play a key part in ensuring the financial integrity and operational success of our organization by serving as a critical backup to the Controller. The Assistant Controller will oversee a wide range of accounting functions, including month-end close, financial and regulatory reporting, budget preparation, audit coordination, and daily reconciliations. You wi…",Assistant Controller,1,33.492917,Adzuna::API::Response::Category,Accounting & Finance Jobs,accounting-finance-jobs,Adzuna::API::Response::Company,American Bank of Commerce,"Wolfforth, Lubbock County","['US', 'Texas', 'Lubbock County', 'Wolfforth']",Adzuna::API::Response::Location,,
-85.66974,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5682245444?se=NhvyJncr8RGfWIs-_nPwWg&utm_medium=api&utm_source=abfa41a4&v=07303A8EDBB6F763FF5B09F22E4586ED639FF4B0,5682245444,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MjI0NTQ0NCIsInMiOiJOaHZ5Sm5jcjhSR2ZXSXMtX25Qd1dnIn0.2oA9B2wSg-QRHSOQkN1zhNICPfpIph70K0h0mc8nOw4,2026-03-29T09:32:47Z,42217.37,42217.37,"Do you enjoy working outside an office and are passionate about driving late-model cars? Need a flexible schedule plus access to DailyPay? Managed Labor Solutions (MLS) , a leading nationwide rental car outsourcing company, is looking to hire committed and efficient people to work as Rental Car Fleet drivers for our partners' airport locations. What you'll be doing: Safely and quickly transport vehicles within the on-airport site Provide fantastic service and professionalism to our customers Wo…",Airport Rental Car Fleet Driver,1,30.16032,Adzuna::API::Response::Category,Travel Jobs,travel-jobs,Adzuna::API::Response::Company,Managed Labor Solutions,"Rosemary Beach, Walton County","['US', 'Florida', 'Walton County', 'Rosemary Beach']",Adzuna::API::Response::Location,,
,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5682245438?se=NhvyJncr8RGfWIs-_nPwWg&utm_medium=api&utm_source=abfa41a4&v=A8F32AF65B64072E9031D61C8E0A5BCB9C76F6C8,5682245438,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTmh2eUpuY3I4UkdmV0lzLV9uUHdXZyIsImkiOiI1NjgyMjQ1NDM4In0.zWXyDBtrspp_gtY4X-k9-tGqPa5q0Lm_bTBY0Q8_QS8,2026-03-29T09:32:47Z,42609.4,42609.4,"Utica First Insurance Company has been serving the insurance needs of families and businesses for over 100 years. We have a dedicated ""team"" of employees and offer continuing opportunity for personal career growth. Utica First Insurance Company is currently seeking a Marketing Representative for our Pennsylvania territory. This candidate must reside in the state of Pennsylvania. The Marketing Representative primary function is to maintain and grow customers in their territory. Representatives s…",Marketing Representative (Pennsylvania),1,,Adzuna::API::Response::Category,Sales Jobs,sales-jobs,Adzuna::API::Response::Company,Utica First Insurance Company,US,['US'],Adzuna::API::Response::Location,,
-110.97099,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5682245428?se=NhvyJncr8RGfWIs-_nPwWg&utm_medium=api&utm_source=abfa41a4&v=2D1DB7A647EB66944D678E1D108989C57F4C09F4,5682245428,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MjI0NTQyOCIsInMiOiJOaHZ5Sm5jcjhSR2ZXSXMtX25Qd1dnIn0.8rkfCy56ZBTFq9spSfKqdYZUtvWciekQWK6X9r5nWJU,2026-03-29T09:32:47Z,176472.14,176472.14,"Date Posted: 2026-03-19 Country: United States of America Location: US-AZ-TUCSON- E Hermans Rd BLDG 801 (External Site) Position Role Type: Onsite U.S. Citizen, U.S. Person, or Immigration Status Requirements: Active and transferable U.S. government issued security clearance is required prior to start date. U.S. citizenship is required, as only U.S. citizens are eligible for a security clearance Security Clearance Type: DoD Clearance: Secret Security Clearance Status: Active and existing securi…",Senior Principal Software Engineer,1,32.216091,Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Company,Raytheon,"Tucson, Pima County","['US', 'Arizona', 'Pima County', 'Tucson']",Adzuna::API::Response::Location,,
-84.209435,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5682245433?se=NhvyJncr8RGfWIs-_nPwWg&utm_medium=api&utm_source=abfa41a4&v=6234489CC45B6621238A47A6799F7B003F0F08D9,5682245433,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MjI0NTQzMyIsInMiOiJOaHZ5Sm5jcjhSR2ZXSXMtX25Qd1dnIn0.0x8TGo_PKMwr0_rgEFdreJqMPv7d4ZdEgYf85CF2sn8,2026-03-29T09:32:47Z,62725.66,62725.66,"High School Algebra and ELA Tutor High School Algebra and ELA Tutor Are you passionate about teaching and learning? Are you motivated to make a positive impact in the lives of urban, working-class youth? If yes, this position with SmartStart Education is right for you! The Job: SmartStart Education seeks a small group Algebra and ELA Tutor to work with small groups of high school students on Tuesdays, Wednesdays, and Thursdays . Each small group consists of 1-4 students. Each group consists of …",High School Algebra and ELA Tutor,1,39.757443,Adzuna::API::Response::Category,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Company,"SmartStart Education, LLC","Dayton, Montgomery County","['US', 'Ohio', 'Montgomery County', 'Dayton']",Adzuna::API::Response::Location,,
-96.798344,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5682245443?se=NhvyJncr8RGfWIs-_nPwWg&utm_medium=api&utm_source=abfa41a4&v=14A9CFB52106FA177C88B7B7BFF73B6530E313C9,5682245443,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTmh2eUpuY3I4UkdmV0lzLV9uUHdXZyIsImkiOiI1NjgyMjQ1NDQzIn0.6pxHAyurmhXbo9JWWr6_KVN3XVKVdGn14GvntQQzIkQ,2026-03-29T09:32:47Z,49742.46,49742.46,"Do you enjoy late model cars and have a good attention to detail? Need a flexible schedule plus access to DailyPay? Managed Labor Solutions (MLS) , a leading nationwide rental car outsourcing company, is looking for high energy and team driven people to work as a Rental Car Cleaner for our partners on airport location. What you'll be doing: Efficiently and safely clean both the interior and exterior of vehicle Check fuel level, warning lights and tire pressure. Fill all necessary fluids, refuel…",Rental Car Cleaner,1,32.786999,Adzuna::API::Response::Category,Travel Jobs,travel-jobs,Adzuna::API::Response::Company,Managed Labor Solutions,"Highland Park, Dallas","['US', 'Texas', 'Dallas', 'Highland Park']",Adzuna::API::Response::Location,,
-94.671238,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5682245446?se=NhvyJncr8RGfWIs-_nPwWg&utm_medium=api&utm_source=abfa41a4&v=6BD1412007F4DFA1F8C2EA36DE5155B8FA6D1CE0,5682245446,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MjI0NTQ0NiIsInMiOiJOaHZ5Sm5jcjhSR2ZXSXMtX25Qd1dnIn0.JQfRC8ZsQsye6AV34cl-JLvQOLfZu0cFv89ozQrSh8g,2026-03-29T09:32:47Z,41155.72,41155.72,"Availa Bank Description: EEO Employer Availa Bank believes our people make a difference, and we recognize that individual differences and experiences strengthen our teams. Each member of our team is empowered to inspire and enable our clients and the communities we serve to achieve financial success. This is not a remote position. UNIVERSAL BANKER I POSITION SUMMARY This position is responsible for assisting with a customer's financial transactions in an efficient and friendly manner, providing…",Universal Banker I (Bank Teller),1,42.734493,Adzuna::API::Response::Category,Accounting & Finance Jobs,accounting-finance-jobs,Adzuna::API::Response::Company,Availa Bank,"Pocahontas, Pocahontas County","['US', 'Iowa', 'Pocahontas County', 'Pocahontas']",Adzuna::API::Response::Location,,
-110.97099,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5682245417?se=NhvyJncr8RGfWIs-_nPwWg&utm_medium=api&utm_source=abfa41a4&v=16E516092FC25E65BA2C1271943D768C267AC989,5682245417,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTmh2eUpuY3I4UkdmV0lzLV9uUHdXZyIsImkiOiI1NjgyMjQ1NDE3In0.byGrva5rgT9HZoSQjJi-f4UtDBz5D_7SEwj9387AqRw,2026-03-29T09:32:46Z,184986.55,184986.55,"Date Posted: 2026-02-17 Country: United States of America Location: US-AZ-TUCSON-M E Hermans Rd BLDG M02 Position Role Type: Onsite U.S. Citizen, U.S. Person, or Immigration Status Requirements: Active and transferable U.S. government issued security clearance is required prior to start date. U.S. citizenship is required, as only U.S. citizens are eligible for a security clearance Security Clearance Type: DoD Clearance: Secret Security Clearance Status: Ability to obtain INTERIM U.S. government…",Senior RF Sensor System Engineer,1,32.216091,Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Company,Raytheon,"Tucson, Pima County","['US', 'Arizona', 'Pima County', 'Tucson']",Adzuna::API::Response::Location,,
-110.97099,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5682245422?se=NhvyJncr8RGfWIs-_nPwWg&utm_medium=api&utm_source=abfa41a4&v=731E62ACA868D0D322DB8DC6B4EB51503243FC67,5682245422,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTmh2eUpuY3I4UkdmV0lzLV9uUHdXZyIsImkiOiI1NjgyMjQ1NDIyIn0.1qaKASrLKQMQhR2rHiiq3tk9lrMug_pF1K5FEKzqNK0,2026-03-29T09:32:46Z,202203.05,202203.05,"Date Posted: 2026-02-24 Country: United States of America Location: US-AZ-TUCSON- E Hermans Rd BLDG 805 Position Role Type: Onsite U.S. Citizen, U.S. Person, or Immigration Status Requirements: Active and transferable U.S. government issued security clearance is required prior to start date. U.S. citizenship is required, as only U.S. citizens are eligible for a security clearance Security Clearance Type: Secret - Current Security Clearance Status: Active and existing security clearance required…",Embedded Real-time Software Engineer II,1,32.216091,Adzuna::API::Response::Category,IT Jobs,it-jobs,Adzuna::API::Response::Company,Raytheon,"Tucson, Pima County","['US', 'Arizona', 'Pima County', 'Tucson']",Adzuna::API::Response::Location,,
-75.68412,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5682245423?se=NhvyJncr8RGfWIs-_nPwWg&utm_medium=api&utm_source=abfa41a4&v=AFC1ADEB40D0E02AA4A5A768CD89FF61699F7597,5682245423,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MjI0NTQyMyIsInMiOiJOaHZ5Sm5jcjhSR2ZXSXMtX25Qd1dnIn0.n6i8aJP-23AZ41rZV9CLnNfGv9ZmFLT3gS9T-DVXv78,2026-03-29T09:32:46Z,60031.72,60031.72,"Do you enjoy late model cars and have a good attention to detail? Need a flexible schedule plus access to DailyPay? Managed Labor Solutions (MLS) , a leading nationwide rental car outsourcing company, is looking for high energy and team driven people to work as a Rental Car Cleaner for our partners on airport location. What you'll be doing: Efficiently and safely clean both the interior and exterior of vehicle Check fuel level, warning lights and tire pressure. Fill all necessary fluids, refuel…",Airport Rental Car Cleaner,1,41.37312,Adzuna::API::Response::Category,Travel Jobs,travel-jobs,Adzuna::API::Response::Company,Managed Labor Solutions,"Taylor, Lackawanna County","['US', 'Pennsylvania', 'Lackawanna County', 'Taylor']",Adzuna::API::Response::Location,,
-105.93968,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5682245427?se=NhvyJncr8RGfWIs-_nPwWg&utm_medium=api&utm_source=abfa41a4&v=E366DBDC73223071CCBD91F90B0EC3E2654E95BA,5682245427,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MjI0NTQyNyIsInMiOiJOaHZ5Sm5jcjhSR2ZXSXMtX25Qd1dnIn0.pooxhl_niEShfTAFg8ayTL8KoRoubp1GPdAEGjSJhQM,2026-03-29T09:32:46Z,52021.59,52021.59,"Do you enjoy working outside an office and are passionate about driving late-model cars? Need a flexible schedule plus access to DailyPay? Managed Labor Solutions (MLS) , a leading nationwide rental car outsourcing company, is looking to hire committed and efficient people to work as Rental Car Fleet drivers for our partners' airport locations. What you'll be doing: Safely and quickly transport vehicles within the on-airport site Provide fantastic service and professionalism to our customers Wo…",Airport Rental Car Driver,1,35.68259,Adzuna::API::Response::Category,Travel Jobs,travel-jobs,Adzuna::API::Response::Company,Managed Labor Solutions,"La Cienga, Santa Fe County","['US', 'New Mexico', 'Santa Fe County', 'La Cienga']",Adzuna::API::Response::Location,,
