id,latitude,adref,salary_max,salary_min,longitude,description,title,__CLASS__,redirect_url,created,salary_is_predicted,category.tag,category.__CLASS__,category.label,company.display_name,company.__CLASS__,location.__CLASS__,location.area,location.display_name,contract_time,contract_type
5734133347,38.903862,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaElzay1aOVQ4Ukc4RHBnODBXMGE4ZyIsImkiOiI1NzM0MTMzMzQ3In0.sYy_cJt6BNpAKL9vZm4-l5CYge_ynktIuIJfJJ2c0AE,102960.0,0.0,-76.990882,"TNAA TotalMed RN is seeking a travel nurse RN PACU - Post Anesthesia Care for a travel nursing job in Washington, District of Columbia. Job Description & Requirements Specialty: PACU - Post Anesthesia Care Discipline: RN Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Travel We're looking for Post Anesthesia Care Unit RNs for an immediate travel nurse opening in [citSt]. The right RN should have 1-2 years recent acute care experience. Read below for more requirements…","Travel PACU RN - $1,980 per week",Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5734133347?se=hIsk-Z9T8RG8Dpg80W0a8g&utm_medium=api&utm_source=abfa41a4&v=10B34B8A5D71F55457B2E2C0584973BAF1E14722,2026-05-19T12:22:38Z,0,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,TNAA TotalMed RN,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Maryland', ""Prince George's County"", 'Mount Rainier']","Mount Rainier, Prince George's County",,
5734133335,26.98224,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaElzay1aOVQ4Ukc4RHBnODBXMGE4ZyIsImkiOiI1NzM0MTMzMzM1In0.GYgulvaJ3BLIkzCwZYRwFr0aiIEIPIAOr5i2pqejNQ0,107952.0,0.0,-82.14918,"Care Team Solutions is seeking a travel Cath Lab Technologist for a travel job in Port Charlotte, Florida. Job Description & Requirements Specialty: Cath Lab Technologist Discipline: Allied Health Professional Start Date: ASAP Duration: 13 weeks 40 hours per week Shift: 8 hours Employment Type: Travel Registered Nurse must have 2 years of recent experience in particular specialty Details: Must Have 2 Years of recent Catheterization Laboratory experience. Specialty: Catheterization Laboratory Di…","Travel Cardiac Cath Lab Technologist - $2,076 per week",Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5734133335?se=hIsk-Z9T8RG8Dpg80W0a8g&utm_medium=api&utm_source=abfa41a4&v=F8009BDEC03D37D4BE5E8758B58218CE5601BF7B,2026-05-19T12:22:38Z,0,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Care Team Solutions,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Florida', 'Charlotte County', 'Murdock']","Murdock, Charlotte County",,
5734133346,41.027764,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNDEzMzM0NiIsInMiOiJoSXNrLVo5VDhSRzhEcGc4MFcwYThnIn0.hALnZas_WEUeXSXx8NbqwltFqd8XvZ_3c-9BKeayirM,178100.0,0.0,-73.779444,"HCS 247 Travel is seeking a travel CT Technologist for a travel job in White Plains, New York. Job Description & Requirements Specialty: CT Technologist Discipline: Allied Health Professional Start Date: 06/01/2026 Duration: 13 weeks 40 hours per week Shift: 8 hours, evenings Employment Type: Travel Aggressive Compensation Packages Lodging Per-Diem for those who qualify Meals and Incidentals Allowance for those who qualify Travel Expense Allowance for those who qualify Medical Dental and Vision…","Travel CT Technologist - $3,425 per week",Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5734133346?se=hIsk-Z9T8RG8Dpg80W0a8g&utm_medium=api&utm_source=abfa41a4&v=B1B4190B030D3083BCF35B71341A086A01F77508,2026-05-19T12:22:38Z,0,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,HCS 247 Travel,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'New York', 'Westchester County', 'White Plains']","White Plains, Westchester County",,
5734133333,27.482339,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaElzay1aOVQ4Ukc4RHBnODBXMGE4ZyIsImkiOiI1NzM0MTMzMzMzIn0.pzhlsykQf893BzjZQdekQi2lD0emsuQcfPjNUJb-Ki0,100308.0,0.0,-82.585518,"Stability Healthcare is seeking a travel nurse RN PreOp / PACU - Post Anesthesia Care for a travel nursing job in Bradenton, Florida. Job Description & Requirements Specialty: PreOp / PACU - Post Anesthesia Care Discipline: RN Duration: 13 weeks 40 hours per week Shift: 10 hours, days Employment Type: Travel Stability Healthcare is looking for a PACU RN contract position in Bradenton, FL. PACU nurses are highly specialized RN's who care for patients who have gone under anesthesia. These nurses …","Travel PACU Registered Nurse - $1,929 per week",Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5734133333?se=hIsk-Z9T8RG8Dpg80W0a8g&utm_medium=api&utm_source=abfa41a4&v=1A4E2822B5E56AF94322D3CE8E86334C00175D4A,2026-05-19T12:22:38Z,0,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Stability Healthcare,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Florida', 'Manatee County', 'Cedar Hammock']","Cedar Hammock, Manatee County",,
5734133349,27.916,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNDEzMzM0OSIsInMiOiJoSXNrLVo5VDhSRzhEcGc4MFcwYThnIn0.HojaK--Ro2X0xGWScdfQvRSpIzrUmSmnpvH2YMqBHTY,108888.0,0.0,-82.802,"MedPro Healthcare Allied Staffing is seeking a travel Nuclear Medicine Technologist for a travel job in Largo, Florida. Job Description & Requirements Specialty: Nuclear Medicine Technologist Discipline: Allied Health Professional Start Date: 06/16/2026 Duration: 13 weeks 40 hours per week Shift: 8 hours Employment Type: Travel MedPro Healthcare Staffing , a Joint Commission-certified staffing agency, is seeking a quality Nuclear Medicine Technologist for a contract with one of our top healthca…","Travel Nuclear Medicine Technologist, Radiology - $2,094 per week",Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5734133349?se=hIsk-Z9T8RG8Dpg80W0a8g&utm_medium=api&utm_source=abfa41a4&v=B21134A82E81E60D74531C2A8FAD3D827DEE2E0C,2026-05-19T12:22:38Z,0,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,MedPro Healthcare Allied Staffing,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Florida', 'Pinellas County', 'Johns Pass']","Johns Pass, Pinellas County",,
5734133345,37.640644,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNDEzMzM0NSIsInMiOiJoSXNrLVo5VDhSRzhEcGc4MFcwYThnIn0.0004NasaqzZnCThbrP-un0N4D3imZSXYELIoYR6QuvI,79820.0,0.0,-97.166562,"AHS Staffing is seeking a travel nurse RN Telemetry for a travel nursing job in Wichita, Kansas. Job Description & Requirements Specialty: Telemetry Discipline: RN Start Date: 06/29/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel AHS Job ID 2401303. Posted job title: Registered Nurse Telemetry About AHS Staffing At AHS Staffing, we are committed to providing a personalized, transparent, and rewarding experience. We go beyond the transactional nature of …","Travel Nurse RN - Telemetry - $1,535 per week",Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5734133345?se=hIsk-Z9T8RG8Dpg80W0a8g&utm_medium=api&utm_source=abfa41a4&v=19675C0847E0825E97783EA8F0304826899A2852,2026-05-19T12:22:38Z,0,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,AHS Staffing,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Kansas', 'Butler County', 'Andover']","Andover, Butler County",,
5734133334,39.5,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNDEzMzMzNCIsInMiOiJoSXNrLVo5VDhSRzhEcGc4MFcwYThnIn0.6Cd-xbo94pJ01g_qlJpvj1Y8KID1Yv34tjHiLRAshqo,96356.0,0.0,-84.37,"TNAA TotalMed Allied is seeking a travel Registered Respiratory Therapist for a travel job in Middletown, Ohio. Job Description & Requirements Specialty: Registered Respiratory Therapist Discipline: Allied Health Professional Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel We're looking for Respiratory Care professionals for an immediate travel position opening in Middletown, OH. The right RT should have 1 years recent acute care experience. Read below for m…","Travel Registered Respiratory Therapist - $1,853 per week",Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5734133334?se=hIsk-Z9T8RG8Dpg80W0a8g&utm_medium=api&utm_source=abfa41a4&v=662865D86211BDE951EA70A86C00E17312EF5ACC,2026-05-19T12:22:38Z,0,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,TNAA TotalMed Allied,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Ohio', 'Warren County', 'Blue Ball']","Blue Ball, Warren County",,
5734133315,27.63218,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaElzay1aOVQ4Ukc4RHBnODBXMGE4ZyIsImkiOiI1NzM0MTMzMzE1In0.MqQTSPTwU-jrYv14FcM_vVhf_BMiV6bxxD4Jj1sJHso,118998.69,118998.69,-80.37921,"Physical Therapist Career Opportunity Join a Team That Puts Your Passion for Care First Are you seeking a fulfilling career that feels like home and lets you make a meaningful impact? At Encompass Health, you'll find an opportunity to provide exceptional care and support to our patients, witnessing their remarkable progress firsthand. As a Senior Physical Therapist, your specialized skills will help deliver high-quality, compassionate care, allowing you the time to deeply understand and guide p…",PT,Adzuna::API::Response::Job,https://www.adzuna.com/details/5734133315?utm_medium=api&utm_source=abfa41a4,2026-05-19T12:22:28Z,1,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Sea Pines Rehabilitation Hospital, an affiliate of Encompass Health",Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Florida', 'Indian River County', 'Vero Beach']","Vero Beach, Indian River County",full_time,
5734133303,27.63974,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNDEzMzMwMyIsInMiOiJoSXNrLVo5VDhSRzhEcGc4MFcwYThnIn0.j0uh_5jDanu2R6VpXo2XloDkd2Fa9DjK6sI4pRGpTwc,59109.18,59109.18,-80.39942,"Physical Therapist Career Opportunity Join a Team That Puts Your Passion for Care First Are you seeking a fulfilling career that feels like home and lets you make a meaningful impact? At Encompass Health, you'll find an opportunity to provide exceptional care and support to our patients, witnessing their remarkable progress firsthand. As a Senior Physical Therapist, your specialized skills will help deliver high-quality, compassionate care, allowing you the time to deeply understand and guide p…",Physical Therapist/Day Shift,Adzuna::API::Response::Job,https://www.adzuna.com/details/5734133303?utm_medium=api&utm_source=abfa41a4,2026-05-19T12:22:28Z,1,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Sea Pines Rehabilitation Hospital, an affiliate of Encompass Health",Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Florida', 'Indian River County', 'Vero Beach']","Vero Beach, Indian River County",full_time,
5734132876,43.568431,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaElzay1aOVQ4Ukc4RHBnODBXMGE4ZyIsImkiOiI1NzM0MTMyODc2In0.NjIy3f93uxKeYH1KagBBMKCaugcB4-ifhLRJpzdY9QY,26410.09,26410.09,-116.304062,"Registered Nurse Career Opportunity $10,000 sign on bonus! Encompass Health: Where Nursing Meets Heart, Home, and Healing Are you seeking a nursing career deeply rooted in purpose, close to your heart and home? Encompass Health offers a transformative journey where your expertise as a Registered Nurse becomes an integral part of patients' recoveries. Picture the impact of providing individualized, compassionate care that guides patients along their path to healing. With us, small victories lead…",Rehab Hospital RN,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5734132876?se=hIsk-Z9T8RG8Dpg80W0a8g&utm_medium=api&utm_source=abfa41a4&v=8BA70F31E495A5998E40FC6B0A5C31CEDD4672CE,2026-05-19T12:22:04Z,1,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Saint Alphonsus Regional Rehabilitation Hospital, an affiliate of Encompass Health",Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Idaho', 'Ada County', 'Ustick']","Ustick, Ada County",full_time,
5734132856,43.613697,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaElzay1aOVQ4Ukc4RHBnODBXMGE4ZyIsImkiOiI1NzM0MTMyODU2In0.bIKefyO5nsZTNEcTRbRzzfIlW3pKVRKS0C9ayQqzViE,55582.88,55582.88,-116.217613,"Registered Nurse Career Opportunity $10,000 sign on bonus! Encompass Health: Where Nursing Meets Heart, Home, and Healing Are you seeking a nursing career deeply rooted in purpose, close to your heart and home? Encompass Health offers a transformative journey where your expertise as a Registered Nurse becomes an integral part of patients' recoveries. Picture the impact of providing individualized, compassionate care that guides patients along their path to healing. With us, small victories lead…",Rehabilitation Registered Nurse,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5734132856?se=hIsk-Z9T8RG8Dpg80W0a8g&utm_medium=api&utm_source=abfa41a4&v=60F394FEB12C665E5D77E4DB28862BA7028CC0AF,2026-05-19T12:22:02Z,1,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Saint Alphonsus Regional Rehabilitation Hospital, an affiliate of Encompass Health",Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Idaho', 'Ada County', 'Boise']","Boise, Ada County",full_time,
5734132825,35.110224,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaElzay1aOVQ4Ukc4RHBnODBXMGE4ZyIsImkiOiI1NzM0MTMyODI1In0.cMxogLOcf4cy9QByogIyi3H_nZNE5Ehm8LwHLv6CfbA,55504.38,55504.38,-82.998872,"Join Our Team at MasterCorp, Inc.! At MasterCorp, Inc., we provide exceptional service and innovative solutions in the hospitality industry. As a leader in our field, we believe in the power of teamwork, integrity, and a commitment to excellence. Our dynamic and inclusive workplace fosters growth, creativity, and the opportunity to make an impact. We are looking for passionate and driven individuals to join our team and help us continue to deliver outstanding results for our clients. Start your…",Assistant Executive Housekeeper - Sapphire Valley Resort,Adzuna::API::Response::Job,https://www.adzuna.com/details/5734132825?utm_medium=api&utm_source=abfa41a4,2026-05-19T12:22:00Z,1,hospitality-catering-jobs,Adzuna::API::Response::Category,Hospitality & Catering Jobs,MasterCorp,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Jackson County', 'Cashiers']","Cashiers, Jackson County",full_time,
5734132722,26.24796,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNDEzMjcyMiIsInMiOiJoSXNrLVo5VDhSRzhEcGc4MFcwYThnIn0.6hTAjEN8vdaWSytH0w9ssrwcFAex7hFcVPLWMEm5QRY,414495.47,414495.47,-80.20944,"Meda Health is looking for an IR Tech to work a travel assignment in an acute care hospital setting. Must have at least two years of experience, state licensure (if applicable) and BLS. Competitive and Transparent Pay We value your expertise and respect your dedication — and our goal is to compensate you more than fairly for them. We don’t want you to scramble to figure out your coverage, especially when you’re already feeling under the weather. At Meda Health, your coverage starts when you do.…",Rad Tech - IR Tech,Adzuna::API::Response::Job,https://www.adzuna.com/details/5734132722?utm_medium=api&utm_source=abfa41a4,2026-05-19T12:21:56Z,1,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,HCA Florida Northwest Hospital,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Florida', 'Broward County', 'Margate']","Margate, Broward County",part_time,
5734132641,32.081647,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNDEzMjY0MSIsInMiOiJoSXNrLVo5VDhSRzhEcGc4MFcwYThnIn0.W7CCh9-dOLUs8KlZX0A_3LKJ5bcZQVKQGyg1oCB2i_4,22951.57,22951.57,-84.257435,Travel Nurse - Med/Surg Epic Travel Staffing is hiring a Travel Nurse - Med/Surg. We`ll be your ticket to the travel RN - Medical-Surgical job you`ll love with unparalleled recruiter support and industry-best benefits. Shift: Days Length: 17 Start Date: 06/08/2026 Profession: Nurse ( RN ) - Med/Surg ( Medical-Surgical ) Epic Travel Staffing: Day 1 health insurance coverage and comprehensive benefits options 401(k) matching program Weekly direct deposit Industry leading allowances and reimbursem…,Med/Surg,Adzuna::API::Response::Job,https://www.adzuna.com/details/5734132641?utm_medium=api&utm_source=abfa41a4,2026-05-19T12:21:43Z,1,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Epic Travel Staffing,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Georgia', 'Sumter County', 'Plains']","Plains, Sumter County",,permanent
5734132556,39.97194,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNDEzMjU1NiIsInMiOiJoSXNrLVo5VDhSRzhEcGc4MFcwYThnIn0.ucDPVPupiO93v7K0ghtK_0EHQ1SO223igjLbVDf4q44,98993.22,98993.22,-74.21988,"We're hiring a Certified Occupational Therapy Assistant for a travel contract role at a great facility. Under the guidance of a licensed Occupational Therapist, you’ll help patients regain the skills they need for everyday life. If you’re ready to make a real difference, apply today and a recruiter will reach out with the details. Minimum Requirements Associate degree in Occupational Therapy from an accredited college Active State License is Required to Start the Assignment BLS Certification Ma…",COTA - Travel Contract,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5734132556?se=hIsk-Z9T8RG8Dpg80W0a8g&utm_medium=api&utm_source=abfa41a4&v=1E5137550825F7ADA82062FEC144D38FA42C2773,2026-05-19T12:21:37Z,1,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Jackson Therapy Partners,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'New Jersey', 'Ocean County', 'South Toms River']","South Toms River, Ocean County",full_time,contract
5734132555,42.30153,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaElzay1aOVQ4Ukc4RHBnODBXMGE4ZyIsImkiOiI1NzM0MTMyNTU1In0.WNb7fYyNGEk4ZxL1b0EFlIgYUXl47iCSg71-yupih3A,143051.53,143051.53,-71.23159,"We're hiring a Certified Occupational Therapy Assistant for a travel contract role at a skilled nursing facility in Needham, MA. Under the guidance of a licensed Occupational Therapist, you will help patients regain the skills they need for everyday life. If you are ready to make a real difference, apply and a recruiter will reach out with details. Minimum Requirements Associate degree in Occupational Therapy from an accredited college. Active Massachusetts COTA license required to start the as…",COTA - Travel Contract,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5734132555?se=hIsk-Z9T8RG8Dpg80W0a8g&utm_medium=api&utm_source=abfa41a4&v=D2C0646298B2EA7D17019770985C09BFD9692DD2,2026-05-19T12:21:37Z,1,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Jackson Therapy Partners,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Massachusetts', 'Norfolk County', 'Needham Heights']","Needham Heights, Norfolk County",full_time,contract
5734132565,40.604274,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNDEzMjU2NSIsInMiOiJoSXNrLVo5VDhSRzhEcGc4MFcwYThnIn0.DDTUtpRLBh9TbdraHsvFv6NmSvgAxVCg53rqimpAeTQ,88392.09,88392.09,-74.446581,"We're hiring a Certified Occupational Therapy Assistant for a travel contract role at a skilled nursing facility in Plainfield, NJ. Under the guidance of a licensed Occupational Therapist, you will help patients regain the skills needed for everyday life. If you are ready to make a real difference, apply today and a recruiter will reach out with details. Minimum Requirements Associate degree in Occupational Therapy from an accredited college. Active New Jersey COTA license required to start the…",COTA - Travel Contract,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5734132565?se=hIsk-Z9T8RG8Dpg80W0a8g&utm_medium=api&utm_source=abfa41a4&v=31DCA611276B344EF2AEC567497413CD4E4A5E8B,2026-05-19T12:21:37Z,1,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Jackson Therapy Partners,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'New Jersey', 'Union County', 'Plainfield']","Plainfield, Union County",,contract
5734132559,39.3422,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNDEzMjU1OSIsInMiOiJoSXNrLVo5VDhSRzhEcGc4MFcwYThnIn0.RXS6vei2CgP4CQs__izHZK06fl9E_3BBqwXqaoOltQ8,77101.15,77101.15,-74.5703,"We're hiring a Certified Occupational Therapy Assistant for a travel contract role at a skilled nursing facility in Linwood, NJ. Under the guidance of a licensed Occupational Therapist, you will help patients regain skills for everyday life. Apply today and a recruiter will reach out with details. Minimum Requirements Associate degree in Occupational Therapy from an accredited college. Active New Jersey state COTA license required to start the assignment. BLS certification from AHA or ARC may b…",COTA - Travel Contract,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5734132559?se=hIsk-Z9T8RG8Dpg80W0a8g&utm_medium=api&utm_source=abfa41a4&v=355F21813ED6E59D34F6E88ED703D74C6706199A,2026-05-19T12:21:37Z,1,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Jackson Therapy Partners,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'New Jersey', 'Atlantic County', 'Linwood']","Linwood, Atlantic County",,contract
5734132562,43.856863,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaElzay1aOVQ4Ukc4RHBnODBXMGE4ZyIsImkiOiI1NzM0MTMyNTYyIn0.oV5v_dkdFV4bF62l1Ge5Vi-zlhzdqdXtoTpB4xGBiuI,72057.3,72057.3,-70.100249,"We're hiring a Certified Occupational Therapy Assistant for a travel contract role at a skilled nursing facility in Freeport, ME. Under the guidance of a licensed Occupational Therapist, you will help patients regain the skills needed for everyday life. Apply today and a recruiter will reach out with details. Minimum Requirements Associate degree in Occupational Therapy from an accredited college or program. Active Maine COTA license required to start the assignment. BLS certification from AHA …",COTA - Travel Contract,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5734132562?se=hIsk-Z9T8RG8Dpg80W0a8g&utm_medium=api&utm_source=abfa41a4&v=22871432BFC8196902FCD103CE24419D88032085,2026-05-19T12:21:37Z,1,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Jackson Therapy Partners,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Maine', 'Cumberland County', 'Freeport']","Freeport, Cumberland County",,contract
5734132558,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaElzay1aOVQ4Ukc4RHBnODBXMGE4ZyIsImkiOiI1NzM0MTMyNTU4In0.Jm_1AwV8h4ltRzbDwI0B3cTSWF7luaKHMd8wdoiJQoc,82248.87,82248.87,,"We're hiring a Certified Occupational Therapy Assistant for a travel contract role at a skilled nursing facility in Cape May, NJ. Under the guidance of a licensed Occupational Therapist, you will help patients regain the skills they need for everyday life. If you are ready to make a difference, apply and a recruiter will reach out with details. Minimum Requirements Associate degree in Occupational Therapy from an accredited college. Active New Jersey COTA license required to start the assignmen…",COTA - Travel Contract,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5734132558?se=hIsk-Z9T8RG8Dpg80W0a8g&utm_medium=api&utm_source=abfa41a4&v=2B4FB1CD4A1B11A499BCA9544A3F5898E81128D4,2026-05-19T12:21:37Z,1,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Jackson Therapy Partners,Adzuna::API::Response::Company,Adzuna::API::Response::Location,['US'],US,,contract
5734132564,39.97194,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNDEzMjU2NCIsInMiOiJoSXNrLVo5VDhSRzhEcGc4MFcwYThnIn0.6owUqbxVxPr0dzxrACkZ_YJ2eiHkeTd1BXjvh7djCKc,98563.28,98563.28,-74.21988,"We're hiring a Certified Occupational Therapy Assistant for a travel contract role at a skilled nursing facility in Toms River, NJ. Under the guidance of a licensed Occupational Therapist, you will help patients regain skills for everyday life. Apply and a recruiter will reach out with the details. Minimum Requirements Associate degree in Occupational Therapy from an accredited college. Active New Jersey COTA license or ability to obtain state licensure prior to start of assignment. BLS certifi…",COTA - Travel Contract,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5734132564?se=hIsk-Z9T8RG8Dpg80W0a8g&utm_medium=api&utm_source=abfa41a4&v=5153A9DC576FE7763256D526CAB15922F5147B07,2026-05-19T12:21:37Z,1,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Jackson Therapy Partners,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'New Jersey', 'Ocean County', 'South Toms River']","South Toms River, Ocean County",,contract
5734132526,39.02874,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNDEzMjUyNiIsInMiOiJoSXNrLVo5VDhSRzhEcGc4MFcwYThnIn0.wAN3FkerBghEihvppi7gaX_fcx_pDkR6vwtGXBYYP4k,114363.88,114363.88,-77.24094,"We're hiring a Certified Occupational Therapy Assistant for a travel contract role at a great facility. Under the guidance of a licensed Occupational Therapist, you will help patients regain the skills they need for everyday life. If you are ready to make a real difference, apply today and a recruiter will reach out with the details. Minimum Requirements Associate degree in Occupational Therapy from an accredited college. Active Maryland COTA license required to start the assignment. BLS certif…",COTA - Travel Contract,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5734132526?se=hIsk-Z9T8RG8Dpg80W0a8g&utm_medium=api&utm_source=abfa41a4&v=CFFE1F18697B10553DC17E98B03E1D7F428037A2,2026-05-19T12:21:36Z,1,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Jackson Therapy Partners,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Maryland', 'Montgomery County', 'Potomac']","Potomac, Montgomery County",,contract
5734132513,34.929263,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNDEzMjUxMyIsInMiOiJoSXNrLVo5VDhSRzhEcGc4MFcwYThnIn0.lWzbuS5fMxxJBrDTlf4eFMoAQJYsVDiVQYtVNJpabww,104832.75,104832.75,-95.76652,"We're hiring a Certified Occupational Therapy Assistant for a travel contract role at a great facility. Under the guidance of a licensed Occupational Therapist, you’ll help patients regain the skills they need for everyday life. If you’re ready to make a real difference, apply today and a recruiter will reach out with the details. Minimum Requirements Associate degree in Occupational Therapy from an accredited college Active State License is Required to Start the Assignment BLS Certification Ma…",COTA - Travel Contract,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5734132513?se=hIsk-Z9T8RG8Dpg80W0a8g&utm_medium=api&utm_source=abfa41a4&v=6FE66E11AC0B92BA62F6A54A8247597AFA4F608D,2026-05-19T12:21:36Z,1,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Jackson Therapy Partners,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Oklahoma', 'Pittsburg County', 'Mcalester']","Mcalester, Pittsburg County",full_time,contract
