redirect_url,description,latitude,salary_min,longitude,__CLASS__,salary_max,title,id,adref,created,salary_is_predicted,location.area,location.__CLASS__,location.display_name,category.label,category.__CLASS__,category.tag,company.__CLASS__,company.display_name,contract_time,contract_type
https://www.adzuna.com/land/ad/5765757557?se=LFR8cK5p8RGHcblSVmFK6Q&utm_medium=api&utm_source=abfa41a4&v=9D7F216F34137E916706E1F4321F8F79EA175C84,"CDL-A OTR TRUCK DRIVERS: 46 - 60 CPM & $2,000 Bonus. Solo OTR Drivers: 2,000 Miles Per Week On Average $2,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400* Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don’t have a team partner? We will help you find the right partner with our Team Match …",29.656825,0.0,-81.672458,Adzuna::API::Response::Job,79560.0,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,5765757557,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTEZSOGNLNXA4UkdIY2JsU1ZtRks2USIsImkiOiI1NzY1NzU3NTU3In0.uUgqZi-SMxQARg7A0uBd57DqQGrtxduDZ-PxZozZCg0,2026-06-16T13:49:59Z,0,"['US', 'Florida', 'Putnam County', 'Palatka']",Adzuna::API::Response::Location,"Palatka, Putnam County",Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Company,U.S. Xpress - OTR,full_time,
https://www.adzuna.com/land/ad/5765757505?se=LFR8cK5p8RGHcblSVmFK6Q&utm_medium=api&utm_source=abfa41a4&v=38C141002AEE5B4575CAB76274B9465A7084C359,"CDL-A OTR TRUCK DRIVERS: 46 - 60 CPM & $2,000 Bonus. Solo OTR Drivers: 2,000 Miles Per Week On Average $2,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400* Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don’t have a team partner? We will help you find the right partner with our Team Match …",31.539284,0.0,-83.865992,Adzuna::API::Response::Job,79560.0,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,5765757505,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NTc1NzUwNSIsInMiOiJMRlI4Y0s1cDhSR0hjYmxTVm1GSzZRIn0.eko19q8CkTcr7e9R5cgFvad5B8swsFuzeijjDqj1uYo,2026-06-16T13:49:59Z,0,"['US', 'Georgia', 'Worth County', 'Sylvester']",Adzuna::API::Response::Location,"Sylvester, Worth County",Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Company,U.S. Xpress - OTR,full_time,
https://www.adzuna.com/land/ad/5765757559?se=LFR8cK5p8RGHcblSVmFK6Q&utm_medium=api&utm_source=abfa41a4&v=8BD90CC654C69ABEAB2FBC76AE1716555B8921EF,"CDL-A OTR TRUCK DRIVERS: 46 - 60 CPM & $2,000 Bonus. Solo OTR Drivers: 2,000 Miles Per Week On Average $2,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400* Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don’t have a team partner? We will help you find the right partner with our Team Match …",30.35562,0.0,-81.51846,Adzuna::API::Response::Job,79560.0,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,5765757559,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTEZSOGNLNXA4UkdIY2JsU1ZtRks2USIsImkiOiI1NzY1NzU3NTU5In0.SniPbadwdTC7jomFo2CEA7pj_h1glQ4gPiJLYXbtfNo,2026-06-16T13:49:59Z,0,"['US', 'Florida', 'Duval County', 'Atlantic Beach']",Adzuna::API::Response::Location,"Atlantic Beach, Duval County",Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Company,U.S. Xpress - OTR,full_time,
https://www.adzuna.com/land/ad/5765757546?se=LFR8cK5p8RGHcblSVmFK6Q&utm_medium=api&utm_source=abfa41a4&v=B3A0282E59DC37B4F5823229AD11597F678A7384,"CDL-A OTR TRUCK DRIVERS: 46 - 60 CPM & $2,000 Bonus. Solo OTR Drivers: 2,000 Miles Per Week On Average $2,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400* Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don’t have a team partner? We will help you find the right partner with our Team Match …",29.429051,0.0,-81.554107,Adzuna::API::Response::Job,79560.0,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,5765757546,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTEZSOGNLNXA4UkdIY2JsU1ZtRks2USIsImkiOiI1NzY1NzU3NTQ2In0.ab1Mxc1b-agIJW2ggZ-1LUMYbXbVqi91QtAsfXtGNHc,2026-06-16T13:49:59Z,0,"['US', 'Florida', 'Putnam County', 'Crescent City']",Adzuna::API::Response::Location,"Crescent City, Putnam County",Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Company,U.S. Xpress - OTR,full_time,
https://www.adzuna.com/land/ad/5765757492?se=LFR8cK5p8RGHcblSVmFK6Q&utm_medium=api&utm_source=abfa41a4&v=86DE0B19BEE0791E9E1787D377AFC1B5D7B9AB34,"CDL-A OTR TRUCK DRIVERS: 46 - 60 CPM & $2,000 Bonus. Solo OTR Drivers: 2,000 Miles Per Week On Average $2,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400* Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don’t have a team partner? We will help you find the right partner with our Team Match …",31.138672,0.0,-83.426449,Adzuna::API::Response::Job,79560.0,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,5765757492,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTEZSOGNLNXA4UkdIY2JsU1ZtRks2USIsImkiOiI1NzY1NzU3NDkyIn0.VBrIfbkwaVNpTTbx6_bFC-2P7Q9GcwrEe23J1ga3nIQ,2026-06-16T13:49:59Z,0,"['US', 'Georgia', 'Cook County', 'Adel']",Adzuna::API::Response::Location,"Adel, Cook County",Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Company,U.S. Xpress - OTR,full_time,
https://www.adzuna.com/land/ad/5765757568?se=LFR8cK5p8RGHcblSVmFK6Q&utm_medium=api&utm_source=abfa41a4&v=ACC2F8E5702512E28E4EB82012D52BFE073F2B16,"CDL-A OTR TRUCK DRIVERS: 46 - 60 CPM & $2,000 Bonus. Solo OTR Drivers: 2,000 Miles Per Week On Average $2,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400* Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don’t have a team partner? We will help you find the right partner with our Team Match …",29.450047,0.0,-81.324064,Adzuna::API::Response::Job,79560.0,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,5765757568,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTEZSOGNLNXA4UkdIY2JsU1ZtRks2USIsImkiOiI1NzY1NzU3NTY4In0.Y--HWid_RHEUgZM3khFXf7T9quKYOa67JgCdn2KbUJk,2026-06-16T13:49:59Z,0,"['US', 'Florida', 'Flagler County', 'Bunnell']",Adzuna::API::Response::Location,"Bunnell, Flagler County",Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Company,U.S. Xpress - OTR,full_time,
https://www.adzuna.com/land/ad/5765757514?se=LFR8cK5p8RGHcblSVmFK6Q&utm_medium=api&utm_source=abfa41a4&v=E64FB4049AE5AAF8042A5AE01EA290395A320A10,"CDL-A OTR TRUCK DRIVERS: 46 - 60 CPM & $2,000 Bonus. Solo OTR Drivers: 2,000 Miles Per Week On Average $2,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400* Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don’t have a team partner? We will help you find the right partner with our Team Match …",30.283074,0.0,-82.12689,Adzuna::API::Response::Job,79560.0,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,5765757514,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NTc1NzUxNCIsInMiOiJMRlI4Y0s1cDhSR0hjYmxTVm1GSzZRIn0.zHHBM3UF5YXii6Yb00yGg6flGMdN_37W_Se4mbKNlj4,2026-06-16T13:49:59Z,0,"['US', 'Florida', 'Baker County', 'Macclenny']",Adzuna::API::Response::Location,"Macclenny, Baker County",Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Company,U.S. Xpress - OTR,full_time,
https://www.adzuna.com/land/ad/5765757535?se=LFR8cK5p8RGHcblSVmFK6Q&utm_medium=api&utm_source=abfa41a4&v=B25348173DC590F4DC1685D7864DB30C4B08933E,"CDL-A OTR TRUCK DRIVERS: 46 - 60 CPM & $2,000 Bonus. Solo OTR Drivers: 2,000 Miles Per Week On Average $2,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400* Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don’t have a team partner? We will help you find the right partner with our Team Match …",30.684703,0.0,-84.820317,Adzuna::API::Response::Job,79560.0,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,5765757535,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NTc1NzUzNSIsInMiOiJMRlI4Y0s1cDhSR0hjYmxTVm1GSzZRIn0.RL-CdPAJzYF-4TPrFZaSFbnIZcVM9akoCOfgR3JHMRQ,2026-06-16T13:49:59Z,0,"['US', 'Florida', 'Gadsden County', 'Chattahoochee']",Adzuna::API::Response::Location,"Chattahoochee, Gadsden County",Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Company,U.S. Xpress - OTR,full_time,
https://www.adzuna.com/land/ad/5765757493?se=LFR8cK5p8RGHcblSVmFK6Q&utm_medium=api&utm_source=abfa41a4&v=B0F73081CAA471FA4771E3199F9602FD630B247A,"CDL-A OTR TRUCK DRIVERS: 46 - 60 CPM & $2,000 Bonus. Solo OTR Drivers: 2,000 Miles Per Week On Average $2,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400* Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don’t have a team partner? We will help you find the right partner with our Team Match …",42.998482,0.0,-84.561716,Adzuna::API::Response::Job,79560.0,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,5765757493,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NTc1NzQ5MyIsInMiOiJMRlI4Y0s1cDhSR0hjYmxTVm1GSzZRIn0.roQlby0mGQ_xRlyZSZudcDH6OJLmLspLWx910JO-Ips,2026-06-16T13:49:59Z,0,"['US', 'Michigan', 'Clinton County', 'Saint Johns']",Adzuna::API::Response::Location,"Saint Johns, Clinton County",Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Company,U.S. Xpress - OTR,full_time,
https://www.adzuna.com/land/ad/5765757499?se=LFR8cK5p8RGHcblSVmFK6Q&utm_medium=api&utm_source=abfa41a4&v=58C698C47F6229D6E35AFD160A6E0DE4A60904D8,"CDL-A OTR TRUCK DRIVERS: 46 - 60 CPM & $2,000 Bonus. Solo OTR Drivers: 2,000 Miles Per Week On Average $2,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400* Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don’t have a team partner? We will help you find the right partner with our Team Match …",30.00501,0.0,-81.73991,Adzuna::API::Response::Job,79560.0,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,5765757499,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NTc1NzQ5OSIsInMiOiJMRlI4Y0s1cDhSR0hjYmxTVm1GSzZRIn0.ecN2e1WjvndCJa42b3kwoBr6C4whQzOTI-nPcVkIshg,2026-06-16T13:49:59Z,0,"['US', 'Florida', 'Clay County', 'Green Cove Springs']",Adzuna::API::Response::Location,"Green Cove Springs, Clay County",Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Company,U.S. Xpress - OTR,full_time,
https://www.adzuna.com/land/ad/5765757544?se=LFR8cK5p8RGHcblSVmFK6Q&utm_medium=api&utm_source=abfa41a4&v=DF45E033FD635D56F81959F926CF003199A16CDA,"CDL-A OTR TRUCK DRIVERS: 46 - 60 CPM & $2,000 Bonus. Solo OTR Drivers: 2,000 Miles Per Week On Average $2,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400* Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don’t have a team partner? We will help you find the right partner with our Team Match …",29.656825,0.0,-81.672458,Adzuna::API::Response::Job,79560.0,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,5765757544,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NTc1NzU0NCIsInMiOiJMRlI4Y0s1cDhSR0hjYmxTVm1GSzZRIn0.gpzUKjIHPpOde36h1tqS7qtHX5jKhPN-aFdUP3w2YSg,2026-06-16T13:49:59Z,0,"['US', 'Florida', 'Putnam County', 'Palatka']",Adzuna::API::Response::Location,"Palatka, Putnam County",Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Company,U.S. Xpress - OTR,full_time,
https://www.adzuna.com/land/ad/5765757482?se=LFR8cK5p8RGHcblSVmFK6Q&utm_medium=api&utm_source=abfa41a4&v=AB12CB0A048645506E66478E32AD956D514CDC47,"CDL-A OTR TRUCK DRIVERS: 46 - 60 CPM & $2,000 Bonus. Solo OTR Drivers: 2,000 Miles Per Week On Average $2,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400* Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don’t have a team partner? We will help you find the right partner with our Team Match …",47.202252,0.0,-119.853095,Adzuna::API::Response::Job,79560.0,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,5765757482,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTEZSOGNLNXA4UkdIY2JsU1ZtRks2USIsImkiOiI1NzY1NzU3NDgyIn0.RR9WzoZEIGHFyByvSSBjLoIrN7XdEd5FMkusI7mrhKk,2026-06-16T13:49:59Z,0,"['US', 'Washington', 'Grant County', 'Quincy']",Adzuna::API::Response::Location,"Quincy, Grant County",Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Company,U.S. Xpress - OTR,full_time,
https://www.adzuna.com/land/ad/5765757488?se=LFR8cK5p8RGHcblSVmFK6Q&utm_medium=api&utm_source=abfa41a4&v=4DB27647DC01C7609D58798E1137E37B72CE8C62,"CDL-A OTR TRUCK DRIVERS: 46 - 60 CPM & $2,000 Bonus. Solo OTR Drivers: 2,000 Miles Per Week On Average $2,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400* Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don’t have a team partner? We will help you find the right partner with our Team Match …",31.714993,0.0,-83.256591,Adzuna::API::Response::Job,79560.0,Class A CDL Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,5765757488,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTEZSOGNLNXA4UkdIY2JsU1ZtRks2USIsImkiOiI1NzY1NzU3NDg4In0.m349cGow992v6uQnwEDWWTV6O8yGdTPad2U1zyn4nVU,2026-06-16T13:49:59Z,0,"['US', 'Georgia', 'Ben Hill County', 'Fitzgerald']",Adzuna::API::Response::Location,"Fitzgerald, Ben Hill County",Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Company,U.S. Xpress - OTR,full_time,
https://www.adzuna.com/land/ad/5765757529?se=LFR8cK5p8RGHcblSVmFK6Q&utm_medium=api&utm_source=abfa41a4&v=809DA351CBA7F67F6547673E0B7239F1493D9463,"CDL-A OTR TRUCK DRIVERS: 46 - 60 CPM & $2,000 Bonus. Solo OTR Drivers: 2,000 Miles Per Week On Average $2,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400* Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don’t have a team partner? We will help you find the right partner with our Team Match …",42.640666,0.0,-85.296891,Adzuna::API::Response::Job,79560.0,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,5765757529,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTEZSOGNLNXA4UkdIY2JsU1ZtRks2USIsImkiOiI1NzY1NzU3NTI5In0.fcxue8WvuYsxG7M-7jQyFO4IBJBxbiH2yIdGXusn5sA,2026-06-16T13:49:59Z,0,"['US', 'Michigan', 'Barry County', 'Hastings']",Adzuna::API::Response::Location,"Hastings, Barry County",Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Company,U.S. Xpress - OTR,full_time,
https://www.adzuna.com/land/ad/5765757520?se=LFR8cK5p8RGHcblSVmFK6Q&utm_medium=api&utm_source=abfa41a4&v=78989BF254676F003E5E887C4DE2BCFA907C61DD,"CDL-A OTR TRUCK DRIVERS: 46 - 60 CPM & $2,000 Bonus. Solo OTR Drivers: 2,000 Miles Per Week On Average $2,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400* Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don’t have a team partner? We will help you find the right partner with our Team Match …",41.431488,0.0,-78.549715,Adzuna::API::Response::Job,79560.0,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,5765757520,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NTc1NzUyMCIsInMiOiJMRlI4Y0s1cDhSR0hjYmxTVm1GSzZRIn0.qelVkhPr5oQchoCrzjMSywQey-hsY0Nyl8VgkmLaD_A,2026-06-16T13:49:59Z,0,"['US', 'Pennsylvania', 'Elk County', 'Saint Marys']",Adzuna::API::Response::Location,"Saint Marys, Elk County",Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Company,U.S. Xpress - OTR,full_time,
https://www.adzuna.com/land/ad/5765757487?se=LFR8cK5p8RGHcblSVmFK6Q&utm_medium=api&utm_source=abfa41a4&v=D594ECA3957EEB68D4709C73BAC8C58C9C295550,"CDL-A OTR TRUCK DRIVERS: 46 - 60 CPM & $2,000 Bonus. Solo OTR Drivers: 2,000 Miles Per Week On Average $2,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400* Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don’t have a team partner? We will help you find the right partner with our Team Match …",30.621837,0.0,-81.477184,Adzuna::API::Response::Job,79560.0,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,5765757487,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTEZSOGNLNXA4UkdIY2JsU1ZtRks2USIsImkiOiI1NzY1NzU3NDg3In0.oHm2lXmQeqTRRtWOgPmB7KWIgxxHJuN_010CwvEaDTM,2026-06-16T13:49:59Z,0,"['US', 'Florida', 'Nassau County', 'Amelia Island']",Adzuna::API::Response::Location,"Amelia Island, Nassau County",Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Company,U.S. Xpress - OTR,full_time,
https://www.adzuna.com/land/ad/5765757503?se=LFR8cK5p8RGHcblSVmFK6Q&utm_medium=api&utm_source=abfa41a4&v=7F143807DC3B07257727D6CBB3567EA286904F51,"CDL-A OTR TRUCK DRIVERS: 46 - 60 CPM & $2,000 Bonus. Solo OTR Drivers: 2,000 Miles Per Week On Average $2,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400* Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don’t have a team partner? We will help you find the right partner with our Team Match …",31.138672,0.0,-83.426449,Adzuna::API::Response::Job,79560.0,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,5765757503,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTEZSOGNLNXA4UkdIY2JsU1ZtRks2USIsImkiOiI1NzY1NzU3NTAzIn0.OcaMaj7GjMU7xxo9Csgv8UeGO5IDv7DHtLMN_VHXBzY,2026-06-16T13:49:59Z,0,"['US', 'Georgia', 'Cook County', 'Adel']",Adzuna::API::Response::Location,"Adel, Cook County",Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Company,U.S. Xpress - OTR,full_time,
https://www.adzuna.com/land/ad/5765757574?se=LFR8cK5p8RGHcblSVmFK6Q&utm_medium=api&utm_source=abfa41a4&v=6CD88DB59027CAF5A6AC151E91C80BB4B8771820,"CDL-A OTR TRUCK DRIVERS: 46 - 60 CPM & $2,000 Bonus. Solo OTR Drivers: 2,000 Miles Per Week On Average $2,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400* Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don’t have a team partner? We will help you find the right partner with our Team Match …",29.03004,0.0,-81.325153,Adzuna::API::Response::Job,79560.0,Truck Driver Company - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,5765757574,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTEZSOGNLNXA4UkdIY2JsU1ZtRks2USIsImkiOiI1NzY1NzU3NTc0In0.elml-S1G-3CZktNKMI9KiBiKt2uLmHfDPUA085VcHPc,2026-06-16T13:49:59Z,0,"['US', 'Florida', 'Volusia County', 'Glenwood']",Adzuna::API::Response::Location,"Glenwood, Volusia County",Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Company,U.S. Xpress - OTR,full_time,
https://www.adzuna.com/land/ad/5765757545?se=LFR8cK5p8RGHcblSVmFK6Q&utm_medium=api&utm_source=abfa41a4&v=59444486858C2210EA8A16291724E68B3913BA21,"CDL-A OTR TRUCK DRIVERS: 46 - 60 CPM & $2,000 Bonus. Solo OTR Drivers: 2,000 Miles Per Week On Average $2,000 Sign On Bonus Guaranteed Weekly Minimum Pay of $1,400* Consistent schedule: 12 days out and 2 days home Top 20% of our OTR Drivers earn $1,525 Weekly Earn $78,000 per year on average Team Drivers: $5,000 Sign-On Bonus/split with an average of 5,000 miles per week! $0.72 - $0.80 CPM Split Starting Pay Don’t have a team partner? We will help you find the right partner with our Team Match …",42.762404,0.0,-105.386286,Adzuna::API::Response::Job,79560.0,CDL-A Company Driver - 1-5mo EXP Required - OTR - Dry Van - $1.53k per week - U.S. Xpress - OTR,5765757545,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NTc1NzU0NSIsInMiOiJMRlI4Y0s1cDhSR0hjYmxTVm1GSzZRIn0.T3194TSE3wfu_cfnldIiIchFdeaECon1DGAEXpTbwRI,2026-06-16T13:49:59Z,0,"['US', 'Wyoming', 'Converse County', 'Douglas']",Adzuna::API::Response::Location,"Douglas, Converse County",Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,Adzuna::API::Response::Company,U.S. Xpress - OTR,full_time,
