id,salary_min,salary_max,created,longitude,salary_is_predicted,title,description,redirect_url,__CLASS__,adref,latitude,location.display_name,location.area,location.__CLASS__,category.tag,category.label,category.__CLASS__,company.__CLASS__,company.display_name,contract_time,contract_type
5738862567,87746.64,87746.64,2026-05-23T10:23:39Z,-93.5762,1,Local CDL-A Driver - PTO accrues from day one (55323),"Looking for dedicated truck driving jobs? J.B. Hunt is hiring local CDL-A drivers! Become a Dedicated Contract Services® driver and start enjoying consistent freight and deliveries for a single customer. This position is an activity-based pay plan that encourages safety, efficiency and a strong work ethic. Job Details: - $0.46 per mile - Stop pay: $37 per stop - Detention pay: $20/hour after 2 hours - New hire training pay: $20 per hour - Holiday pay: $200 per day - Drivers in this position ove…",https://www.adzuna.com/land/ad/5738862567?se=3hRMxrVW8RGvjPD20Sc1wQ&utm_medium=api&utm_source=abfa41a4&v=6DD0BF830150B18243CC0FD80876B20989511882,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczODg2MjU2NyIsInMiOiIzaFJNeHJWVzhSR3ZqUEQyMFNjMXdRIn0.0icz6dMPz4HUenjMp6kv0NMQn0xa11QeDBcIhKEf-Bk,44.9534,"Crystal Bay, Hennepin County","['US', 'Minnesota', 'Hennepin County', 'Crystal Bay']",Adzuna::API::Response::Location,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,J.B. Hunt Transport,full_time,contract
5738862577,88728.41,88728.41,2026-05-23T10:23:39Z,-77.636657,1,Local CDL-A Driver - Detention pay (20180),"Looking for dedicated truck driving jobs? J.B. Hunt is hiring local CDL-A drivers! Become a Dedicated Contract Services® driver and start enjoying consistent freight and deliveries for a single customer. This position is an activity-based pay plan that encourages safety, efficiency and a strong work ethic. Job Details: - $0.67 - $0.69 per mile - Detention Pay: $38 - $46 per hour - Trainee pay: $300 per day - Safety training pay: $20 per hour - Hazmat placarded load: $25 - Holiday pay: $330 per …",https://www.adzuna.com/land/ad/5738862577?se=3hRMxrVW8RGvjPD20Sc1wQ&utm_medium=api&utm_source=abfa41a4&v=0509B0F8DF16943644056AEA9EE3F9CB49C76C46,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM2hSTXhyVlc4Ukd2alBEMjBTYzF3USIsImkiOiI1NzM4ODYyNTc3In0.MmNWCZuKTCn4pQyb8JyML6N5uXtnh774rSGY8nuU2cE,39.272602,"Lovettsville, Loudoun County","['US', 'Virginia', 'Loudoun County', 'Lovettsville']",Adzuna::API::Response::Location,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,J.B. Hunt Transport,full_time,contract
5738862547,83197.28,83197.28,2026-05-23T10:23:39Z,-84.304107,1,Local CDL-A Driver - PTO accrues from day one (45005),"Looking for local truck driving jobs? J.B. Hunt is hiring dedicated truck drivers! Become a Dedicated Contract Services® driver and start enjoying consistent freight and deliveries for a single customer. This position is an activity-based pay plan that encourages safety, efficiency and a strong work ethic. Drivers in this position over the last six to twelve months have averaged annualized earnings of $72,000. Job Details: - $0.57-$0.62 cpm - Detention pay: $20 per hour - Drop and hook pay: $15…",https://www.adzuna.com/land/ad/5738862547?se=3hRMxrVW8RGvjPD20Sc1wQ&utm_medium=api&utm_source=abfa41a4&v=6160A23173DD5E5ACEFD4D890BB0FE3177B28B77,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczODg2MjU0NyIsInMiOiIzaFJNeHJWVzhSR3ZqUEQyMFNjMXdRIn0._Gxn3LmLMb8tDZFNFQA_GNOWr-IXhBuGkCVvVp1zsh0,39.558947,"Franklin, Warren County","['US', 'Ohio', 'Warren County', 'Franklin']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,J.B. Hunt Transport,full_time,contract
5738862562,88646.62,88646.62,2026-05-23T10:23:39Z,-77.24943,1,CDL-A Semi-Local Truck Driver - Paid orientation (17306),"Looking for dedicated truck driving jobs? J.B. Hunt is hiring semi local CDL-A drivers! Become a Dedicated Contract Services® driver and start enjoying consistent freight and deliveries for a single customer. This position is an activity-based pay plan that encourages safety, efficiency and a strong work ethic. Job Details: - $0.68 per mile - Live stop pay: $44 per stop - Detention pay: $15 per hour after 2 hours - Off account work: $200 - $300 per day - Trainee pay: $200 per day - Safety train…",https://www.adzuna.com/land/ad/5738862562?se=3hRMxrVW8RGvjPD20Sc1wQ&utm_medium=api&utm_source=abfa41a4&v=7D409E2C2C8120386843D89D67BEB385FF9B383E,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczODg2MjU2MiIsInMiOiIzaFJNeHJWVzhSR3ZqUEQyMFNjMXdRIn0.nVeemrwWA2wpQMM7b-EA6JnnU6KF4wP56PVAPHDbK90,39.98259,"Bendersville, Adams County","['US', 'Pennsylvania', 'Adams County', 'Bendersville']",Adzuna::API::Response::Location,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,J.B. Hunt Transport,full_time,contract
5738862548,78027.4,78027.4,2026-05-23T10:23:39Z,-94.453548,1,Regional CDL-A Driver - 401(k) with company match (72736),"Looking for dedicated truck driving jobs? J.B. Hunt is hiring regional CDL-A drivers! Become a Dedicated Contract Services® driver and start enjoying consistent freight and deliveries for a single customer. Job Details: - Average $66,000 per year - Safety bonus opportunities - Weekly home time - Onsite management - Paid online orientation Driver Benefits: - PTO accrues from day one - 401(k) with company match - Eligible for medical, dental and vision coverage after just 30 days - Access to life…",https://www.adzuna.com/land/ad/5738862548?se=3hRMxrVW8RGvjPD20Sc1wQ&utm_medium=api&utm_source=abfa41a4&v=2AA3D82BE3E43E5B32F4A9968D45B3CCA7AD58F2,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM2hSTXhyVlc4Ukd2alBEMjBTYzF3USIsImkiOiI1NzM4ODYyNTQ4In0.yrhBZh-Pm-CYv25-KeqwI2P7hW7nA56ZAXa8dfxULV8,36.422021,"Gravette, Benton County","['US', 'Arkansas', 'Benton County', 'Gravette']",Adzuna::API::Response::Location,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,J.B. Hunt Transport,full_time,contract
5738862550,90772.61,90772.61,2026-05-23T10:23:39Z,-85.805257,1,CDL-A Semi-Local Truck Driver (46048),"Looking for dedicated truck driving jobs? J.B. Hunt is hiring semi-local CDL-A drivers! Become a Dedicated Contract Services® driver and start enjoying consistent freight and deliveries for a single customer. Job Details: - Average $100,000 per year - $5,000 sign-on bonus for a limited time - Safety bonus opportunities - Frequent home time - Onsite management - Paid online orientation Driver Benefits: - PTO accrues from day one - 401(k) with company match - Eligible for medical, dental and visi…",https://www.adzuna.com/land/ad/5738862550?se=3hRMxrVW8RGvjPD20Sc1wQ&utm_medium=api&utm_source=abfa41a4&v=2573F883AB50C754398FCF14754B1EA7C3420876,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM2hSTXhyVlc4Ukd2alBEMjBTYzF3USIsImkiOiI1NzM4ODYyNTUwIn0.VLTfyOTqRprwOEDH9eo1rsGRXpmI34EmIXGpjZC_DP0,39.956985,"Ingalls, Madison County","['US', 'Indiana', 'Madison County', 'Ingalls']",Adzuna::API::Response::Location,trade-construction-jobs,Trade & Construction Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,J.B. Hunt Transport,full_time,contract
5738862565,79952.08,79952.08,2026-05-23T10:23:39Z,-84.294382,1,Regional CDL-A Driver - 401(k) with company match (45150),"Looking for regional truck driving jobs? J.B. Hunt is hiring dedicated truck drivers! Become a Dedicated Contract Services® driver and start enjoying consistent freight and deliveries for a single customer. This position is an activity-based pay plan that encourages safety, efficiency and a strong work ethic. Job Details: - $0.62 - $0.64 per mile - Stop pay: $4 - $16 - Breakdown pay: $15 per hour - Hazmat pay per load: $75 - Holiday pay per day: $140 - Safety training pay per hour: $20 - New hi…",https://www.adzuna.com/land/ad/5738862565?se=3hRMxrVW8RGvjPD20Sc1wQ&utm_medium=api&utm_source=abfa41a4&v=ADCB01CAD195E88EBD86D8E5F604EFC8D4F9D0A9,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczODg2MjU2NSIsInMiOiIzaFJNeHJWVzhSR3ZqUEQyMFNjMXdRIn0.4mip5Z-GeXrwFfjGmI99H0gkN9tpEZXrCnZTWrEYoMM,39.175338,"Milford, Clermont County","['US', 'Ohio', 'Clermont County', 'Milford']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,J.B. Hunt Transport,full_time,contract
5738862588,78710.28,78710.28,2026-05-23T10:23:39Z,-86.466943,1,"Regional CDL-A Driver - Weekly Home, Full Benefits (46167)","Looking for dedicated truck driving jobs? J.B. Hunt is hiring regional CDL-A drivers! Become a Dedicated Contract Services® driver and start enjoying consistent freight and deliveries for a single customer. Job Details: - Average $95,000.00 per year - Safety bonus opportunities - Weekly home time - Onsite management - Paid online orientation Driver Benefits: - PTO accrues from day one - 401(k) with company match - Eligible for medical, dental and vision coverage after just 30 days - Access to l…",https://www.adzuna.com/land/ad/5738862588?se=3hRMxrVW8RGvjPD20Sc1wQ&utm_medium=api&utm_source=abfa41a4&v=D1B57F4B92EE1D8E36F92B8FB4BEC2CAB4ED0A31,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM2hSTXhyVlc4Ukd2alBEMjBTYzF3USIsImkiOiI1NzM4ODYyNTg4In0.I4s8I3N6X67-C4zvgSjKAwb3Sq4W8PDS9qbDlvMdraE,39.863933,"Pittsboro, Hendricks County","['US', 'Indiana', 'Hendricks County', 'Pittsboro']",Adzuna::API::Response::Location,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,J.B. Hunt Transport,full_time,contract
5738862542,55170.59,55170.59,2026-05-23T10:23:39Z,-76.442719,1,Local CDL-A Driver - Daily home time (18848),"Looking for dedicated truck driving jobs? J.B. Hunt is hiring local CDL-A drivers! Become a Dedicated Contract Services® driver and start enjoying consistent freight and deliveries for a single customer. Job Details: - This position is paid on an hourly rate - $20.50 per hour - $30.75 per hour overtime pay - $140 Holiday pay - Trainee pay: $250 per day - Drivers in this position over the last six to twelve months have achieved annualized earnings of $57,000 - Daily home time - Onsite management…",https://www.adzuna.com/land/ad/5738862542?se=3hRMxrVW8RGvjPD20Sc1wQ&utm_medium=api&utm_source=abfa41a4&v=B24A88054E21982502119651B16DB4250638294B,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM2hSTXhyVlc4Ukd2alBEMjBTYzF3USIsImkiOiI1NzM4ODYyNTQyIn0.81tQfNSaVgs0XWC3c7_utdiZeX67nOsn-YRk_oWUmqo,41.767575,"Towanda, Bradford County","['US', 'Pennsylvania', 'Bradford County', 'Towanda']",Adzuna::API::Response::Location,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,J.B. Hunt Transport,full_time,contract
5738862578,95667.38,95667.38,2026-05-23T10:23:39Z,-88.021633,1,CDL-A Semi-Local Truck Driver - PTO accrues from day one (60516),"Looking for dedicated truck driving jobs? J.B. Hunt is hiring semi-local CDL-A drivers! Become a Dedicated Contract Services® driver and start enjoying consistent freight and deliveries for a single customer. This position is an activity-based pay plan that encourages safety, efficiency and a strong work ethic. Job Details: - $0.54-$0.58 per mile - Weekend load pay: $50 per load - Stop pay: $25 per stop - Detention pay: $30 per hour after 2 hours - Off account work: $275 per day - Safety traini…",https://www.adzuna.com/land/ad/5738862578?se=3hRMxrVW8RGvjPD20Sc1wQ&utm_medium=api&utm_source=abfa41a4&v=BB308FF5C32D280E8278F7E02C361B632780AA60,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM2hSTXhyVlc4Ukd2alBEMjBTYzF3USIsImkiOiI1NzM4ODYyNTc4In0.6vkyJ67U1qD2J-K4Ub99Zye5lHsVUy7YAnmk5x8o73I,41.813291,"Downers Grove, DuPage County","['US', 'Illinois', 'DuPage County', 'Downers Grove']",Adzuna::API::Response::Location,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,J.B. Hunt Transport,full_time,contract
5738862544,66289.23,66289.23,2026-05-23T10:23:39Z,-93.352723,1,Local CDL-A Driver - Detention pay (55088),Are you a new CDL graduate looking for truck driver training? Drive with J.B. Hunt's Apprenticeship Program and receive on-the-job training and experience with an industry leader. Drivers in this program work with an experienced J.B. Hunt driver trainer for six weeks before transitioning to a full-time position upon successful completion. Job Details: - $0.51-$0.53 per mile - Stop pay: $11.50-$12 per stop - Off account work pay: $260 per day - Miscellaneous hourly work: $20 per hour - Safety tr…,https://www.adzuna.com/land/ad/5738862544?se=3hRMxrVW8RGvjPD20Sc1wQ&utm_medium=api&utm_source=abfa41a4&v=CEE3D83E9A9809CE94EFD6DC36B9A0A161DEC752,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczODg2MjU0NCIsInMiOiIzaFJNeHJWVzhSR3ZqUEQyMFNjMXdRIn0.ZbZbXRiG09t9OgVRccBKh8ksFpFmuze0OpbDvu5Vdpk,44.529686,"Webster, Rice County","['US', 'Minnesota', 'Rice County', 'Webster']",Adzuna::API::Response::Location,trade-construction-jobs,Trade & Construction Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,J.B. Hunt Transport,full_time,contract
5738862575,51894.89,51894.89,2026-05-23T10:23:39Z,-94.576194,1,"Diesel Mechanic - Pleasanton, TX - 5 days on / 2 days off (77560)","Chalk Mountain is hiring Diesel Mechanics Near Pleasanton, TX Position Highlights: ✔ Competitive pay ($29–$34/hour; up to $85k annually) ✔ 5 days on / 2 days off ✔ 401(k) with 4% match ✔ Health, dental, vision, and life insurance ✔ Paid Time Off ✔ Employee discounts ✔ Referral program",https://www.adzuna.com/land/ad/5738862575?se=3hRMxrVW8RGvjPD20Sc1wQ&utm_medium=api&utm_source=abfa41a4&v=47C33AEB04FD1D07D5BDAF8B102A650A5587B075,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM2hSTXhyVlc4Ukd2alBEMjBTYzF3USIsImkiOiI1NzM4ODYyNTc1In0.IjhL8A8mh9-fOPfe4KZXzn3Nr-NWvjIKf7dMXRbst60,29.874031,"Hankamer, Chambers County","['US', 'Texas', 'Chambers County', 'Hankamer']",Adzuna::API::Response::Location,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,CHALK MOUNTAIN,,
5738862564,96913.49,96913.49,2026-05-23T10:23:39Z,-76.591357,1,Local CDL-A Driver - PTO accrues from day one (17363),"Looking for dedicated truck driving jobs? J.B. Hunt is hiring local CDL-A drivers! Become a Dedicated Contract Services® driver and start enjoying consistent freight and deliveries for a single customer. This position is an activity-based pay plan that encourages safety, efficiency and strong work ethic. Job Details: - $0.64-$0.64 per mile - Daily rate: $70 per day - Stop pay: $19.25 per stop - Rail shuttle: $25 - Detention pay: $20 per hour after 4 hours - New hire training daily pay: $200 per…",https://www.adzuna.com/land/ad/5738862564?se=3hRMxrVW8RGvjPD20Sc1wQ&utm_medium=api&utm_source=abfa41a4&v=EBFB80C9EA1A66E9A632FFE1E79FFF4CF9A972E1,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczODg2MjU2NCIsInMiOiIzaFJNeHJWVzhSR3ZqUEQyMFNjMXdRIn0.Kkog9vGfW9vd-RlqREVOQS8WaZEcp9CqBKORzbmAfgM,39.753715,"Stewartstown, York County","['US', 'Pennsylvania', 'York County', 'Stewartstown']",Adzuna::API::Response::Location,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,J.B. Hunt Transport,full_time,contract
5738862552,90973.76,90973.76,2026-05-23T10:23:39Z,-75.304775,1,CDL-A Semi-Local Truck Driver - PTO accrues from day one (19041),"Looking for dedicated truck driving jobs? J.B. Hunt is hiring semi-local CDL-A drivers! Become a Dedicated Contract Services® driver and start enjoying consistent freight and deliveries for a single customer. This position is an activity-based pay plan that encourages safety, efficiency and strong work ethic. Job Details: - $0.66-$0.68 per mile - Stop pay: $55 per stop - Detention pay: $15 per hour - Shuttle to shop: $75 - Backhaul pay: $55 - Tarp pay: $30 - Miscellaneous work: $15 per hour - O…",https://www.adzuna.com/land/ad/5738862552?se=3hRMxrVW8RGvjPD20Sc1wQ&utm_medium=api&utm_source=abfa41a4&v=29AFD39C8F85130696DA1829EBD29479540FD60C,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM2hSTXhyVlc4Ukd2alBEMjBTYzF3USIsImkiOiI1NzM4ODYyNTUyIn0.qc3732f6xYmMJkaMQUDF-dN08L8tvQLQtq5yj93WVRc,40.013984,"Haverford, Montgomery County","['US', 'Pennsylvania', 'Montgomery County', 'Haverford']",Adzuna::API::Response::Location,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,J.B. Hunt Transport,full_time,contract
5738862528,0.0,110916.0,2026-05-23T10:23:39Z,-90.447207,0,"Travel Neuro ICU RN - $2,133 per week","American Traveler is seeking a travel nurse RN Neuro ICU for a travel nursing job in St. Louis, Missouri. Job Description & Requirements Specialty: Neuro ICU Discipline: RN Start Date: 06/22/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Assignment Overview Shift: Nights, 3x12hrs Hours: 36 hrs/wk Start Date: Jun 22, 2026 Length: 13 weeks Openings: 1 Description American Traveler is seeking an experienced RN for a Neuro ICU position at a Magnet-designat…",https://www.adzuna.com/land/ad/5738862528?se=3hRMxrVW8RGvjPD20Sc1wQ&utm_medium=api&utm_source=abfa41a4&v=0EB273D45FC18A11AFBCA17CA974530ABC10B90B,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM2hSTXhyVlc4Ukd2alBEMjBTYzF3USIsImkiOiI1NzM4ODYyNTI4In0.b2n8Uk0oNaT8nzxZzXR5Wojusobha0OtUBCTi9EwS1o,38.688153,"Creve Coeur, Saint Louis County","['US', 'Missouri', 'Saint Louis County', 'Creve Coeur']",Adzuna::API::Response::Location,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,American Traveler,,
5738862541,88806.29,88806.29,2026-05-23T10:23:39Z,-87.825501,1,CDL-A Semi-Local Truck Driver - PTO accrues from day one (60462),"Looking for dedicated truck driving jobs? J.B. Hunt is hiring semi-local CDL-A drivers! Become a Dedicated Contract Services® driver and start enjoying consistent freight and deliveries for a single customer. This position is an activity-based pay plan that encourages safety, efficiency and a strong work ethic. Job Details: - Drivers in this position over the last six to twelve months have achieved annualized earnings of $80,000 - $0.53-$0.55 per mile - Stop pay: $16 per stop - Drop and hook pa…",https://www.adzuna.com/land/ad/5738862541?se=3hRMxrVW8RGvjPD20Sc1wQ&utm_medium=api&utm_source=abfa41a4&v=164DD36D9DD9E948E90D55AFA148196AA56170C2,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM2hSTXhyVlc4Ukd2alBEMjBTYzF3USIsImkiOiI1NzM4ODYyNTQxIn0.UHdYvE0lrj5sVkxKEoMGShF_X3pPGyPb91z_J_QZNX0,41.630569,"Orland Park, Cook County","['US', 'Illinois', 'Cook County', 'Orland Park']",Adzuna::API::Response::Location,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,J.B. Hunt Transport,full_time,contract
5738862554,77438.57,77438.57,2026-05-23T10:23:39Z,-86.765,1,"Regional CDL-A Driver - Weekly Home, Full Benefits (47940)","Looking for dedicated truck driving jobs? J.B. Hunt is hiring regional CDL-A drivers! Become a Dedicated Contract Services® driver and start enjoying consistent freight and deliveries for a single customer. Job Details: - Average $95,000.00 per year - Safety bonus opportunities - Weekly home time - Onsite management - Paid online orientation Driver Benefits: - PTO accrues from day one - 401(k) with company match - Eligible for medical, dental and vision coverage after just 30 days - Access to l…",https://www.adzuna.com/land/ad/5738862554?se=3hRMxrVW8RGvjPD20Sc1wQ&utm_medium=api&utm_source=abfa41a4&v=EC674BD3C6A096C8338588EF9A89772B8F7C41DB,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM2hSTXhyVlc4Ukd2alBEMjBTYzF3USIsImkiOiI1NzM4ODYyNTU0In0._MtXvG5ggmNd2nNZApHfkjn_5lDeg29ag1iGlNd9JPA,40.112,"Darlington, Montgomery County","['US', 'Indiana', 'Montgomery County', 'Darlington']",Adzuna::API::Response::Location,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,J.B. Hunt Transport,full_time,contract
5738862579,89116.55,89116.55,2026-05-23T10:23:39Z,-77.403874,1,Local CDL-A Driver - PTO accrues from day one (17266),"Looking for dedicated truck driving jobs? J.B. Hunt is hiring local CDL-A drivers! Become a Dedicated Contract Services® driver and start enjoying consistent freight and deliveries for a single customer. This position is an activity-based pay plan that encourages safety, efficiency and a strong work ethic. Job Details: - $0.72 per mile - Live stop pay: $54 per stop - Detention pay: $15 per hour after 1 hour - Drop/hook pay: $30 - Trainee pay: $200 per day - Safety training pay: $15 per hour - H…",https://www.adzuna.com/land/ad/5738862579?se=3hRMxrVW8RGvjPD20Sc1wQ&utm_medium=api&utm_source=abfa41a4&v=392BBA2DFBEAA40C3D3325CF8AC99B5A442956D2,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczODg2MjU3OSIsInMiOiIzaFJNeHJWVzhSR3ZqUEQyMFNjMXdRIn0.bwaFQ_x14tQ3dVz6xDVB9VuYRx1MfXx0h4J5noc76tQ,40.089534,"Walnut Bottom, Cumberland County","['US', 'Pennsylvania', 'Cumberland County', 'Walnut Bottom']",Adzuna::API::Response::Location,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,J.B. Hunt Transport,full_time,contract
5738862549,98710.22,98710.22,2026-05-23T10:23:39Z,-74.1914,1,"Dedicated Truck Driver - Class A, Daily Home Time (10914)","Looking for dedicated truck driving jobs? J.B. Hunt is hiring local CDL-A drivers! Become a Dedicated Contract Services® driver and start enjoying consistent freight and deliveries for a single customer. This position is an activity-based pay plan that encourages safety, efficiency and a strong work ethic. Drivers in this position over the last six to twelve months have achieved annualized earnings of $100,000. $5,000 sign-on bonus available for a limited time! Job Details: - $0.68-$0.74 per mi…",https://www.adzuna.com/land/ad/5738862549?se=3hRMxrVW8RGvjPD20Sc1wQ&utm_medium=api&utm_source=abfa41a4&v=5DC5233E901A9F7F6D13A4632ECCC5EC2D25521C,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM2hSTXhyVlc4Ukd2alBEMjBTYzF3USIsImkiOiI1NzM4ODYyNTQ5In0.4tI_Ji8WorlXCMnQasKSo1p_sMt0qvcNXBhIGuY1Te8,41.4121,"Blooming Grove, Orange County","['US', 'New York', 'Orange County', 'Blooming Grove']",Adzuna::API::Response::Location,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,J.B. Hunt Transport,full_time,contract
5738862490,74415.15,74415.15,2026-05-23T10:23:38Z,-82.972404,1,Local CDL-A Driver - Daily home time (43137),"Looking for local truck driving jobs? J.B. Hunt is hiring dedicated truck drivers! Become a Dedicated Contract Services® driver and start enjoying consistent freight and deliveries for a single customer. This position is an activity-based pay plan that encourages safety, efficiency and a strong work ethic. Job Details: - $0.55-$0.58 cpm - Detention pay: $15 per hour - Drop and hook pay: $25.00 per stop - Live load/unload: $50 per stop - Driver assist: $25 per stop - Live swap: $25 per stop - Ha…",https://www.adzuna.com/land/ad/5738862490?se=3hRMxrVW8RGvjPD20Sc1wQ&utm_medium=api&utm_source=abfa41a4&v=4A3D662626E48D70F57DB924C3C7155B694A1E25,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM2hSTXhyVlc4Ukd2alBEMjBTYzF3USIsImkiOiI1NzM4ODYyNDkwIn0.ERzWtY4ir_eCYDzCnOUngNpnTgB58VUg8c7QMfdZ8A0,39.80923,"Lockbourne, Franklin County","['US', 'Ohio', 'Franklin County', 'Lockbourne']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,J.B. Hunt Transport,full_time,contract
5738862454,91619.19,91619.19,2026-05-23T10:23:38Z,-83.820537,1,Regional CDL-A Driver - Consistent Freight (43083),"Looking for regional truck driving jobs? J.B. Hunt is hiring dedicated truck drivers! Become a Dedicated Contract Services® driver and start enjoying consistent freight and deliveries for a single customer. This position is an activity-based pay plan that encourages safety, efficiency and a strong work ethic. Job Details: - $0.63-$0.75 cpm - Detention pay: 25 per hour - Stop pay: $20-$30 per stop - Backhaul pay: $30 per load - Miscellaneous work pay: $20 per hour - Weekly salary: $100 per week …",https://www.adzuna.com/land/ad/5738862454?se=3hRMxrVW8RGvjPD20Sc1wQ&utm_medium=api&utm_source=abfa41a4&v=EABF27EEF196B1CBBA3C0C059145EC2AE3B81FFA,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM2hSTXhyVlc4Ukd2alBEMjBTYzF3USIsImkiOiI1NzM4ODYyNDU0In0.pqbHqvolkcuYAy0PMhxRb4CI3qojrPaJAZbDIHwQQkU,40.108566,"Westville, Champaign County","['US', 'Ohio', 'Champaign County', 'Westville']",Adzuna::API::Response::Location,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,J.B. Hunt Transport,full_time,contract
5738862492,63541.79,63541.79,2026-05-23T10:23:38Z,-93.161604,1,Local Truck Driver - Class A (55057),Are you a new CDL graduate looking for truck driver training? Drive with J.B. Hunt's Apprenticeship Program and receive on-the-job training and experience with an industry leader. Drivers in this program work with an experienced J.B. Hunt driver trainer for six weeks before transitioning to a full-time position upon successful completion. Job Details: - $0.51-$0.53 per mile - Stop pay: $11.50-$12 per stop - Off account work pay: $260 per day - Miscellaneous hourly work: $20 per hour - Safety tr…,https://www.adzuna.com/land/ad/5738862492?se=3hRMxrVW8RGvjPD20Sc1wQ&utm_medium=api&utm_source=abfa41a4&v=082853C09447599F361DBFABE4BABC102B602605,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM2hSTXhyVlc4Ukd2alBEMjBTYzF3USIsImkiOiI1NzM4ODYyNDkyIn0.2gOu-ub1CuawEu8SNDIrtHQzO2Bx3RpNML1s2BrClok,44.458298,"Northfield, Rice County","['US', 'Minnesota', 'Rice County', 'Northfield']",Adzuna::API::Response::Location,trade-construction-jobs,Trade & Construction Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,J.B. Hunt Transport,full_time,contract
