id,adref,redirect_url,longitude,created,latitude,salary_max,__CLASS__,salary_min,description,salary_is_predicted,title,location.area,location.display_name,location.__CLASS__,category.tag,category.label,category.__CLASS__,company.display_name,company.__CLASS__,contract_time,contract_type
5692121898,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGhYcnlaQXk4Ukc0ZzVmelNMeEQtdyIsImkiOiI1NjkyMTIxODk4In0.oG52vevlMp-XYxpgYBXgdX8UZRhUUW4r82KzUXr7VK8,https://www.adzuna.com/land/ad/5692121898?se=8hXryZAy8RG4g5fzSLxD-w&utm_medium=api&utm_source=abfa41a4&v=C6B109A3A51358E290C004C5221CFED943772D4E,-74.25465,2026-04-07T10:18:42Z,40.635454,37689.9,Adzuna::API::Response::Job,37689.9,"Retail Sales Manager Experienced Retail Sales Department Managers-bring your experience to work for you where people love to shop! Boscov's is a chain of full service department stores serving the total family needs of our customers. For nearly 100 years, Boscov's has been known for its great values and famous brands, and for offering a broad selection of quality merchandise in its stores and online. We are looking for Retail Department Sales Managers to join our growing retail team. As part of…",1,Full Time Cosmetics Department Manager - $38K  Full Benefits,"['US', 'New Jersey', 'Union County', 'Linden']","Linden, Union County",Adzuna::API::Response::Location,retail-jobs,Retail Jobs,Adzuna::API::Response::Category,Boscov's Department Store,Adzuna::API::Response::Company,,
5692121949,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGhYcnlaQXk4Ukc0ZzVmelNMeEQtdyIsImkiOiI1NjkyMTIxOTQ5In0.5n_Hb944jjpY8QjvuyvwL4hZo5hSZHMo9CJziEYGZa0,https://www.adzuna.com/land/ad/5692121949?se=8hXryZAy8RG4g5fzSLxD-w&utm_medium=api&utm_source=abfa41a4&v=3BCD90220BDA135E779E22BA4841B4B937AD989C,-74.21718,2026-04-07T10:18:42Z,40.6518,42144.88,Adzuna::API::Response::Job,42144.88,"Retail Sales Manager Experienced Retail Sales Department Managers-bring your experience to work for you where people love to shop! Boscov's is a chain of full service department stores serving the total family needs of our customers. For nearly 100 years, Boscov's has been known for its great values and famous brands, and for offering a broad selection of quality merchandise in its stores and online. We are looking for Retail Department Sales Managers to join our growing retail team. As part of…",1,Full Time Cosmetics Department Manager - $38K  Full Benefits,"['US', 'New Jersey', 'Union County', 'Bayway']","Bayway, Union County",Adzuna::API::Response::Location,retail-jobs,Retail Jobs,Adzuna::API::Response::Category,Boscov's Department Store,Adzuna::API::Response::Company,,
5692121904,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGhYcnlaQXk4Ukc0ZzVmelNMeEQtdyIsImkiOiI1NjkyMTIxOTA0In0.0GeaRGIrqydTxytnlSF2dzNe2X7KyzKL6-0bxX3cgXg,https://www.adzuna.com/land/ad/5692121904?se=8hXryZAy8RG4g5fzSLxD-w&utm_medium=api&utm_source=abfa41a4&v=1E7F8A3F932FCE6AAC1FBD1DE27A3E4BDE8E24B5,-74.305508,2026-04-07T10:18:42Z,40.655696,39418.0,Adzuna::API::Response::Job,39418.0,"Retail Sales Manager Experienced Retail Sales Department Managers-bring your experience to work for you where people love to shop! Boscov's is a chain of full service department stores serving the total family needs of our customers. For nearly 100 years, Boscov's has been known for its great values and famous brands, and for offering a broad selection of quality merchandise in its stores and online. We are looking for Retail Department Sales Managers to join our growing retail team. As part of…",1,Full Time Cosmetics Department Manager - $38K  Full Benefits,"['US', 'New Jersey', 'Union County', 'Cranford']","Cranford, Union County",Adzuna::API::Response::Location,retail-jobs,Retail Jobs,Adzuna::API::Response::Category,Boscov's Department Store,Adzuna::API::Response::Company,,
5692121939,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MjEyMTkzOSIsInMiOiI4aFhyeVpBeThSRzRnNWZ6U0x4RC13In0.HUF_mw2cZcST20nyu1c-PzeOuefEl1Yg7-irGHY5UY8,https://www.adzuna.com/land/ad/5692121939?se=8hXryZAy8RG4g5fzSLxD-w&utm_medium=api&utm_source=abfa41a4&v=F9A3B551F692079C11E725ABD5BAB70DEC451D53,-74.2698,2026-04-07T10:18:42Z,40.46082,38407.04,Adzuna::API::Response::Job,38407.04,"Retail Sales Manager Experienced Retail Sales Department Managers-bring your experience to work for you where people love to shop! Boscov's is a chain of full service department stores serving the total family needs of our customers. For nearly 100 years, Boscov's has been known for its great values and famous brands, and for offering a broad selection of quality merchandise in its stores and online. We are looking for Retail Department Sales Managers to join our growing retail team. As part of…",1,Full Time Cosmetics Department Manager - $38K  Full Benefits,"['US', 'New Jersey', 'Middlesex County', 'Morgan']","Morgan, Middlesex County",Adzuna::API::Response::Location,retail-jobs,Retail Jobs,Adzuna::API::Response::Category,Boscov's Department Store,Adzuna::API::Response::Company,,
5692121933,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MjEyMTkzMyIsInMiOiI4aFhyeVpBeThSRzRnNWZ6U0x4RC13In0.ZwKs_wP91vSgEMlXQAuHM7MJEstalZyO4Rc043TYreM,https://www.adzuna.com/land/ad/5692121933?se=8hXryZAy8RG4g5fzSLxD-w&utm_medium=api&utm_source=abfa41a4&v=E6A00907CDA293871561D2FD622179C3771CB55E,-74.285544,2026-04-07T10:18:42Z,40.557356,38361.97,Adzuna::API::Response::Job,38361.97,"Retail Sales Manager Experienced Retail Sales Department Managers-bring your experience to work for you where people love to shop! Boscov's is a chain of full service department stores serving the total family needs of our customers. For nearly 100 years, Boscov's has been known for its great values and famous brands, and for offering a broad selection of quality merchandise in its stores and online. We are looking for Retail Department Sales Managers to join our growing retail team. As part of…",1,Full Time Cosmetics Department Manager - $38K  Full Benefits,"['US', 'New Jersey', 'Middlesex County', 'Woodbridge']","Woodbridge, Middlesex County",Adzuna::API::Response::Location,retail-jobs,Retail Jobs,Adzuna::API::Response::Category,Boscov's Department Store,Adzuna::API::Response::Company,,
5692121912,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MjEyMTkxMiIsInMiOiI4aFhyeVpBeThSRzRnNWZ6U0x4RC13In0.TM0OGrwQXLA1T4wSg-Iqu4LU4p8U4B0ugQgEk0DLoho,https://www.adzuna.com/land/ad/5692121912?se=8hXryZAy8RG4g5fzSLxD-w&utm_medium=api&utm_source=abfa41a4&v=2B20E7A0814C95092AB10B37F9766C3112DFABBB,-75.560986,2026-04-07T10:18:42Z,38.473576,39697.47,Adzuna::API::Response::Job,39697.47,"Retail Sales Manager Experienced Retail Sales Department Managers-bring your experience to work for you where people love to shop! Boscov's is a chain of full service department stores serving the total family needs of our customers. For nearly 100 years, Boscov's has been known for its great values and famous brands, and for offering a broad selection of quality merchandise in its stores and online. We are looking for Retail Department Sales Managers to join our growing retail team. As part of…",1,Cosmetics Department Manager - $38K  Benefits,"['US', 'Delaware', 'Sussex County', 'Delmar']","Delmar, Sussex County",Adzuna::API::Response::Location,retail-jobs,Retail Jobs,Adzuna::API::Response::Category,Boscov's Department Store,Adzuna::API::Response::Company,,
5692121921,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGhYcnlaQXk4Ukc0ZzVmelNMeEQtdyIsImkiOiI1NjkyMTIxOTIxIn0.KV7NfFm9jqPRYphGBI_eUK8pBjJ2OaU0JmXT02ionqg,https://www.adzuna.com/land/ad/5692121921?se=8hXryZAy8RG4g5fzSLxD-w&utm_medium=api&utm_source=abfa41a4&v=9CF04EA40B23E41CA743638CD2FEC505451C2CBA,-74.21718,2026-04-07T10:18:42Z,40.6518,51145.76,Adzuna::API::Response::Job,51145.76,"Retail Sales Manager Experienced Retail Sales Department Managers-bring your experience to work for you where people love to shop! Boscov's is a chain of full service department stores serving the total family needs of our customers. For nearly 100 years, Boscov's has been known for its great values and famous brands, and for offering a broad selection of quality merchandise in its stores and online. We are looking for Retail Department Sales Managers to join our growing retail team. As part of…",1,Cosmetics/Jewelry Department Manager - FT,"['US', 'New Jersey', 'Union County', 'Bayway']","Bayway, Union County",Adzuna::API::Response::Location,retail-jobs,Retail Jobs,Adzuna::API::Response::Category,Boscov's Department Store,Adzuna::API::Response::Company,,
5692121929,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUGdSQnk1QXk4UkdlTzR6R1NXR3k5USIsImkiOiI1NjkyMTIxOTI5In0.6_lfC-8Y8OePH20HaE9MT2nx25M6_UinwS9MuDGAcYY,https://www.adzuna.com/land/ad/5692121929?se=PgRBy5Ay8RGeO4zGSWGy9Q&utm_medium=api&utm_source=abfa41a4&v=2979E8FA38F96F9BF25F3A52E4F8BDAF1B2A2DCD,-75.403826,2026-04-07T10:18:42Z,38.381934,43586.09,Adzuna::API::Response::Job,43586.09,"Retail Sales Manager Experienced Retail Sales Department Managers-bring your experience to work for you where people love to shop! Boscov's is a chain of full service department stores serving the total family needs of our customers. For nearly 100 years, Boscov's has been known for its great values and famous brands, and for offering a broad selection of quality merchandise in its stores and online. We are looking for Retail Department Sales Managers to join our growing retail team. As part of…",1,Cosmetics Department Manager - $38K  Benefits,"['US', 'Maryland', 'Wicomico County', 'Pittsville']","Pittsville, Wicomico County",Adzuna::API::Response::Location,retail-jobs,Retail Jobs,Adzuna::API::Response::Category,Boscov's Department Store,Adzuna::API::Response::Company,,
5692121902,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUGdSQnk1QXk4UkdlTzR6R1NXR3k5USIsImkiOiI1NjkyMTIxOTAyIn0.8Gr5jU9EQgYjfp45KmupUkpou8xNDrXascOzH4kACaM,https://www.adzuna.com/land/ad/5692121902?se=PgRBy5Ay8RGeO4zGSWGy9Q&utm_medium=api&utm_source=abfa41a4&v=6C00D63FE0DAD02453576B16D254F0CD29B1B6F8,-75.624973,2026-04-07T10:18:42Z,38.368965,41996.79,Adzuna::API::Response::Job,41996.79,"Retail Sales Manager Experienced Retail Sales Department Managers-bring your experience to work for you where people love to shop! Boscov's is a chain of full service department stores serving the total family needs of our customers. For nearly 100 years, Boscov's has been known for its great values and famous brands, and for offering a broad selection of quality merchandise in its stores and online. We are looking for Retail Department Sales Managers to join our growing retail team. As part of…",1,Cosmetics Department Manager - $38K  Benefits,"['US', 'Maryland', 'Wicomico County', 'Salisbury']","Salisbury, Wicomico County",Adzuna::API::Response::Location,retail-jobs,Retail Jobs,Adzuna::API::Response::Category,Boscov's Department Store,Adzuna::API::Response::Company,,
5692121908,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUGdSQnk1QXk4UkdlTzR6R1NXR3k5USIsImkiOiI1NjkyMTIxOTA4In0.dAEKmIX_wBer1XtOBiDp5ulq1Anjdd_9bHQFvkW3KcE,https://www.adzuna.com/land/ad/5692121908?se=PgRBy5Ay8RGeO4zGSWGy9Q&utm_medium=api&utm_source=abfa41a4&v=1581AE07CA29A831592E79199A98D40740528861,-74.233349,2026-04-07T10:18:42Z,40.583499,56346.57,Adzuna::API::Response::Job,56346.57,"Retail Sales Manager Experienced Retail Sales Department Managers-bring your experience to work for you where people love to shop! Boscov's is a chain of full service department stores serving the total family needs of our customers. For nearly 100 years, Boscov's has been known for its great values and famous brands, and for offering a broad selection of quality merchandise in its stores and online. We are looking for Retail Department Sales Managers to join our growing retail team. As part of…",1,Cosmetics/Jewelry Department Manager - FT,"['US', 'New Jersey', 'Middlesex County', 'Carteret']","Carteret, Middlesex County",Adzuna::API::Response::Location,retail-jobs,Retail Jobs,Adzuna::API::Response::Category,Boscov's Department Store,Adzuna::API::Response::Company,,
5692121919,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MjEyMTkxOSIsInMiOiJQZ1JCeTVBeThSR2VPNHpHU1dHeTlRIn0.bXwKQVxP-NnpN4PGTMDIaSo85knrrIBIupVKZMjhYIg,https://www.adzuna.com/land/ad/5692121919?se=PgRBy5Ay8RGeO4zGSWGy9Q&utm_medium=api&utm_source=abfa41a4&v=DEB5953B9828E3AB52B4D7FAEE9F4176CC0A4470,-74.309552,2026-04-07T10:18:42Z,40.621051,50279.16,Adzuna::API::Response::Job,50279.16,"Retail Sales Manager Experienced Retail Sales Department Managers-bring your experience to work for you where people love to shop! Boscov's is a chain of full service department stores serving the total family needs of our customers. For nearly 100 years, Boscov's has been known for its great values and famous brands, and for offering a broad selection of quality merchandise in its stores and online. We are looking for Retail Department Sales Managers to join our growing retail team. As part of…",1,Cosmetics/Jewelry Department Manager - FT,"['US', 'New Jersey', 'Union County', 'Clark']","Clark, Union County",Adzuna::API::Response::Location,retail-jobs,Retail Jobs,Adzuna::API::Response::Category,Boscov's Department Store,Adzuna::API::Response::Company,,
5692121934,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MjEyMTkzNCIsInMiOiJQZ1JCeTVBeThSR2VPNHpHU1dHeTlRIn0.AFSaiuNntgDVvdPbL_AFXj6WM71GSELCsTTttCV-kd4,https://www.adzuna.com/land/ad/5692121934?se=PgRBy5Ay8RGeO4zGSWGy9Q&utm_medium=api&utm_source=abfa41a4&v=DA697533D558F108B5F166F66A7FE704AD5471DB,-74.315649,2026-04-07T10:18:42Z,40.591365,46317.48,Adzuna::API::Response::Job,46317.48,"Retail Sales Manager Experienced Retail Sales Department Managers-bring your experience to work for you where people love to shop! Boscov's is a chain of full service department stores serving the total family needs of our customers. For nearly 100 years, Boscov's has been known for its great values and famous brands, and for offering a broad selection of quality merchandise in its stores and online. We are looking for Retail Department Sales Managers to join our growing retail team. As part of…",1,Cosmetics/Jewelry Department Manager - FT,"['US', 'New Jersey', 'Middlesex County', 'Colonia']","Colonia, Middlesex County",Adzuna::API::Response::Location,retail-jobs,Retail Jobs,Adzuna::API::Response::Category,Boscov's Department Store,Adzuna::API::Response::Company,,
5692121927,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MjEyMTkyNyIsInMiOiJQZ1JCeTVBeThSR2VPNHpHU1dHeTlRIn0.IYP0V4MPiGl9Ox-buB6W3fayZMD06p1JIn9pMcwJh_A,https://www.adzuna.com/land/ad/5692121927?se=PgRBy5Ay8RGeO4zGSWGy9Q&utm_medium=api&utm_source=abfa41a4&v=5DAAD82AB864413210276BC43629CC4D741848D2,-75.6948,2026-04-07T10:18:42Z,38.19024,38403.96,Adzuna::API::Response::Job,38403.96,"Retail Sales Manager Experienced Retail Sales Department Managers-bring your experience to work for you where people love to shop! Boscov's is a chain of full service department stores serving the total family needs of our customers. For nearly 100 years, Boscov's has been known for its great values and famous brands, and for offering a broad selection of quality merchandise in its stores and online. We are looking for Retail Department Sales Managers to join our growing retail team. As part of…",1,Cosmetics Department Manager - $38K  Benefits,"['US', 'Maryland', 'Somerset County', 'Princess Anne']","Princess Anne, Somerset County",Adzuna::API::Response::Location,retail-jobs,Retail Jobs,Adzuna::API::Response::Category,Boscov's Department Store,Adzuna::API::Response::Company,,
5692121917,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MjEyMTkxNyIsInMiOiJQZ1JCeTVBeThSR2VPNHpHU1dHeTlRIn0.K3MJrNl0C8UCSpQX-W1vtUusBHIYHr9JjaEWD-0u-i8,https://www.adzuna.com/land/ad/5692121917?se=PgRBy5Ay8RGeO4zGSWGy9Q&utm_medium=api&utm_source=abfa41a4&v=8773A3E3E879E3478EB1983D15475E0B280A2B5A,-74.285544,2026-04-07T10:18:42Z,40.557356,46554.98,Adzuna::API::Response::Job,46554.98,"Retail Sales Manager Experienced Retail Sales Department Managers-bring your experience to work for you where people love to shop! Boscov's is a chain of full service department stores serving the total family needs of our customers. For nearly 100 years, Boscov's has been known for its great values and famous brands, and for offering a broad selection of quality merchandise in its stores and online. We are looking for Retail Department Sales Managers to join our growing retail team. As part of…",1,Cosmetics/Jewelry Department Manager - FT,"['US', 'New Jersey', 'Middlesex County', 'Woodbridge']","Woodbridge, Middlesex County",Adzuna::API::Response::Location,retail-jobs,Retail Jobs,Adzuna::API::Response::Category,Boscov's Department Store,Adzuna::API::Response::Company,,
5692121909,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUGdSQnk1QXk4UkdlTzR6R1NXR3k5USIsImkiOiI1NjkyMTIxOTA5In0.mE0ZMyIruawafUk4L74ykZac7hqWGFj1OJCyJtiMLYk,https://www.adzuna.com/land/ad/5692121909?se=PgRBy5Ay8RGeO4zGSWGy9Q&utm_medium=api&utm_source=abfa41a4&v=BC18392B339A34E76EE62DB2E35E3447120D0835,-74.28156,2026-04-07T10:18:42Z,40.51998,47248.67,Adzuna::API::Response::Job,47248.67,"Retail Sales Manager Experienced Retail Sales Department Managers-bring your experience to work for you where people love to shop! Boscov's is a chain of full service department stores serving the total family needs of our customers. For nearly 100 years, Boscov's has been known for its great values and famous brands, and for offering a broad selection of quality merchandise in its stores and online. We are looking for Retail Department Sales Managers to join our growing retail team. As part of…",1,Cosmetics/Jewelry Department Manager - FT,"['US', 'New Jersey', 'Middlesex County', 'Hopelawn']","Hopelawn, Middlesex County",Adzuna::API::Response::Location,retail-jobs,Retail Jobs,Adzuna::API::Response::Category,Boscov's Department Store,Adzuna::API::Response::Company,,
5692121935,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUGdSQnk1QXk4UkdlTzR6R1NXR3k5USIsImkiOiI1NjkyMTIxOTM1In0.kyGpBjNRWfJ98la5kG_IrPTJg6tZim7pCBLJF6WeWyk,https://www.adzuna.com/land/ad/5692121935?se=PgRBy5Ay8RGeO4zGSWGy9Q&utm_medium=api&utm_source=abfa41a4&v=BBEF0A05B75D4B271FF605A19E4A2CA00DD6D7B3,-75.464193,2026-04-07T10:18:42Z,39.802671,45551.71,Adzuna::API::Response::Job,45551.71,"Boscov's Sales Control/ Customer Service Desk Manager Experienced Sales Control/ Cash Office Managers-bring your experience to work for you where people love to shop! Boscov's is a chain of full service department stores serving the total family needs of our customers. For over 100 years, Boscov's has been known for its great values and famous brands, and for offering a broad selection of quality merchandise in its stores and online. We are looking for Sales Control/ Customer Service Desk Manag…",1,Retail Customer Service/ Cash Office Department Manager,"['US', 'Delaware', 'New Castle County', 'Claymont']","Claymont, New Castle County",Adzuna::API::Response::Location,retail-jobs,Retail Jobs,Adzuna::API::Response::Category,Boscov's Department Store,Adzuna::API::Response::Company,,
5692121943,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MjEyMTk0MyIsInMiOiJQZ1JCeTVBeThSR2VPNHpHU1dHeTlRIn0.w4GB1Zo70IsU-HLJeGTQBkpVChQRSnk61cOeLjw8Kwo,https://www.adzuna.com/land/ad/5692121943?se=PgRBy5Ay8RGeO4zGSWGy9Q&utm_medium=api&utm_source=abfa41a4&v=E7AD369D8140D1E4AE3D974E9ECC7708B7EEB611,-74.278422,2026-04-07T10:18:42Z,40.579813,44792.88,Adzuna::API::Response::Job,44792.88,"Retail Sales Manager Experienced Retail Sales Department Managers-bring your experience to work for you where people love to shop! Boscov's is a chain of full service department stores serving the total family needs of our customers. For nearly 100 years, Boscov's has been known for its great values and famous brands, and for offering a broad selection of quality merchandise in its stores and online. We are looking for Retail Department Sales Managers to join our growing retail team. As part of…",1,Full Time Cosmetics Department Manager - $38K  Full Benefits,"['US', 'New Jersey', 'Middlesex County', 'Avenel']","Avenel, Middlesex County",Adzuna::API::Response::Location,retail-jobs,Retail Jobs,Adzuna::API::Response::Category,Boscov's Department Store,Adzuna::API::Response::Company,,
5692121938,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MjEyMTkzOCIsInMiOiJQZ1JCeTVBeThSR2VPNHpHU1dHeTlRIn0.RROjq1L4lCLq4lQwo3JLQvpVLkm2jFmP7ZPlkX70Csg,https://www.adzuna.com/land/ad/5692121938?se=PgRBy5Ay8RGeO4zGSWGy9Q&utm_medium=api&utm_source=abfa41a4&v=135B657967DC42DC4E9806DE3619DB00A21AEFFA,-75.598202,2026-04-07T10:18:42Z,39.668475,37774.32,Adzuna::API::Response::Job,37774.32,"Boscov's Sales Control/ Customer Service Desk Manager Experienced Sales Control/ Cash Office Managers-bring your experience to work for you where people love to shop! Boscov's is a chain of full service department stores serving the total family needs of our customers. For over 100 years, Boscov's has been known for its great values and famous brands, and for offering a broad selection of quality merchandise in its stores and online. We are looking for Sales Control/ Customer Service Desk Manag…",1,Retail Customer Service/ Cash Office Department Manager,"['US', 'Delaware', 'New Castle County', 'Manor']","Manor, New Castle County",Adzuna::API::Response::Location,retail-jobs,Retail Jobs,Adzuna::API::Response::Category,Boscov's Department Store,Adzuna::API::Response::Company,,
5692121913,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MjEyMTkxMyIsInMiOiJQZ1JCeTVBeThSR2VPNHpHU1dHeTlRIn0.v8Kv9wCLKXAi30Kdm9oFTx0CPs57WwBSE591ZuDAaPg,https://www.adzuna.com/land/ad/5692121913?se=PgRBy5Ay8RGeO4zGSWGy9Q&utm_medium=api&utm_source=abfa41a4&v=912E407A60077AEC4304E0C6E10029D2AABFC38D,-74.415475,2026-04-07T10:18:42Z,40.580024,51441.02,Adzuna::API::Response::Job,51441.02,"Retail Sales Manager Experienced Retail Sales Department Managers-bring your experience to work for you where people love to shop! Boscov's is a chain of full service department stores serving the total family needs of our customers. For nearly 100 years, Boscov's has been known for its great values and famous brands, and for offering a broad selection of quality merchandise in its stores and online. We are looking for Retail Department Sales Managers to join our growing retail team. As part of…",1,Cosmetics/Jewelry Department Manager - FT,"['US', 'New Jersey', 'Middlesex County', 'South Plainfield']","South Plainfield, Middlesex County",Adzuna::API::Response::Location,retail-jobs,Retail Jobs,Adzuna::API::Response::Category,Boscov's Department Store,Adzuna::API::Response::Company,,
5692121922,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MjEyMTkyMiIsInMiOiJQZ1JCeTVBeThSR2VPNHpHU1dHeTlRIn0.jZ_C48lqDo2dQv0YMpdjJHZaRCdNHrTJHKGAOiQXvy4,https://www.adzuna.com/land/ad/5692121922?se=PgRBy5Ay8RGeO4zGSWGy9Q&utm_medium=api&utm_source=abfa41a4&v=581A2AAA268EA141E45B849F6616C54B88530CCD,-74.460165,2026-04-07T10:18:42Z,40.554514,44746.52,Adzuna::API::Response::Job,44746.52,"Retail Sales Manager Experienced Retail Sales Department Managers-bring your experience to work for you where people love to shop! Boscov's is a chain of full service department stores serving the total family needs of our customers. For nearly 100 years, Boscov's has been known for its great values and famous brands, and for offering a broad selection of quality merchandise in its stores and online. We are looking for Retail Department Sales Managers to join our growing retail team. As part of…",1,Full Time Cosmetics Department Manager - $38K  Full Benefits,"['US', 'New Jersey', 'Middlesex County', 'Piscataway']","Piscataway, Middlesex County",Adzuna::API::Response::Location,retail-jobs,Retail Jobs,Adzuna::API::Response::Category,Boscov's Department Store,Adzuna::API::Response::Company,,
5692121897,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUGdSQnk1QXk4UkdlTzR6R1NXR3k5USIsImkiOiI1NjkyMTIxODk3In0.b58pofnGCkj0iM_hjd77eJ8andI1JvQ2wcl7r82Z6Mw,https://www.adzuna.com/land/ad/5692121897?se=PgRBy5Ay8RGeO4zGSWGy9Q&utm_medium=api&utm_source=abfa41a4&v=64B0143FD9E24CE6392305D1536344B46CF3E97C,-74.31396,2026-04-07T10:18:42Z,40.53612,39250.43,Adzuna::API::Response::Job,39250.43,"Retail Sales Manager Experienced Retail Sales Department Managers-bring your experience to work for you where people love to shop! Boscov's is a chain of full service department stores serving the total family needs of our customers. For nearly 100 years, Boscov's has been known for its great values and famous brands, and for offering a broad selection of quality merchandise in its stores and online. We are looking for Retail Department Sales Managers to join our growing retail team. As part of…",1,Full Time Cosmetics Department Manager - $38K  Full Benefits,"['US', 'New Jersey', 'Middlesex County', 'Fords']","Fords, Middlesex County",Adzuna::API::Response::Location,retail-jobs,Retail Jobs,Adzuna::API::Response::Category,Boscov's Department Store,Adzuna::API::Response::Company,,
5692121924,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MjEyMTkyNCIsInMiOiJQZ1JCeTVBeThSR2VPNHpHU1dHeTlRIn0.fDXYDOVJPPmdYzAEP-eR5n1U3IpV-kNhmaNfPkUzbhQ,https://www.adzuna.com/land/ad/5692121924?se=PgRBy5Ay8RGeO4zGSWGy9Q&utm_medium=api&utm_source=abfa41a4&v=8F316A46E22D427CE8C6FB8E86BF286C39BFA112,-72.907488,2026-04-07T10:18:42Z,41.506948,34946.7,Adzuna::API::Response::Job,34946.7,"Retail Sales Manager Experienced Retail Sales Department Managers-bring your experience to work for you where people love to shop! Boscov's is a chain of full service department stores serving the total family needs of our customers. For nearly 100 years, Boscov's has been known for its great values and famous brands, and for offering a broad selection of quality merchandise in its stores and online. We are looking for Retail Department Sales Managers to join our growing retail team. As part of…",1,Cosmetics & Jewelry Department Manager - FT,"['US', 'Connecticut', 'New Haven County', 'Cheshire']","Cheshire, New Haven County",Adzuna::API::Response::Location,retail-jobs,Retail Jobs,Adzuna::API::Response::Category,Boscov's Department Store,Adzuna::API::Response::Company,,
5692121900,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUGdSQnk1QXk4UkdlTzR6R1NXR3k5USIsImkiOiI1NjkyMTIxOTAwIn0.A40o9mbvbYipQlKwAvHIzd6N4xigg7yJxoU2bj0kjek,https://www.adzuna.com/land/ad/5692121900?se=PgRBy5Ay8RGeO4zGSWGy9Q&utm_medium=api&utm_source=abfa41a4&v=CD20C1EA4562230FEBE1334AA3703E75DDF8AD8D,-74.282396,2026-04-07T10:18:42Z,40.607699,41443.04,Adzuna::API::Response::Job,41443.04,"Retail Sales Manager Experienced Retail Sales Department Managers-bring your experience to work for you where people love to shop! Boscov's is a chain of full service department stores serving the total family needs of our customers. For nearly 100 years, Boscov's has been known for its great values and famous brands, and for offering a broad selection of quality merchandise in its stores and online. We are looking for Retail Department Sales Managers to join our growing retail team. As part of…",1,Full Time Cosmetics Department Manager - $38K  Full Benefits,"['US', 'New Jersey', 'Union County', 'Rahway']","Rahway, Union County",Adzuna::API::Response::Location,retail-jobs,Retail Jobs,Adzuna::API::Response::Category,Boscov's Department Store,Adzuna::API::Response::Company,,
5692121945,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUGdSQnk1QXk4UkdlTzR6R1NXR3k5USIsImkiOiI1NjkyMTIxOTQ1In0.N94ydFmzQLpnVHSSLJrKzAFmsb-E-kUZiBPVRbTJxoo,https://www.adzuna.com/land/ad/5692121945?se=PgRBy5Ay8RGeO4zGSWGy9Q&utm_medium=api&utm_source=abfa41a4&v=50B821E8F862FDE3384669059E993150F52AA5AF,-74.305508,2026-04-07T10:18:42Z,40.655696,47836.45,Adzuna::API::Response::Job,47836.45,"Retail Sales Manager Experienced Retail Sales Department Managers-bring your experience to work for you where people love to shop! Boscov's is a chain of full service department stores serving the total family needs of our customers. For nearly 100 years, Boscov's has been known for its great values and famous brands, and for offering a broad selection of quality merchandise in its stores and online. We are looking for Retail Department Sales Managers to join our growing retail team. As part of…",1,Cosmetics/Jewelry Department Manager - FT,"['US', 'New Jersey', 'Union County', 'Cranford']","Cranford, Union County",Adzuna::API::Response::Location,retail-jobs,Retail Jobs,Adzuna::API::Response::Category,Boscov's Department Store,Adzuna::API::Response::Company,,
