latitude,description,created,contract_type,salary_is_predicted,__CLASS__,salary_max,longitude,adref,id,contract_time,title,redirect_url,salary_min,location.area,location.__CLASS__,location.display_name,category.tag,category.__CLASS__,category.label,company.__CLASS__,company.display_name
41.9613,"Job Summary: The Transaction Advisory Services (TAS) Managing Director is a leadership role overseeing all aspects of TAS Centers of Excellence to support the overall delivery of the national TAS strategy. The TAS Managing Director leads new business origination efforts and support multiple client engagement teams while maintaining key client relationships. The TAS Managing Director should have excellent leadership and technical skills, be results oriented, and have a tenacious work ethic. Job …",2026-04-26T09:09:58Z,,1,Adzuna::API::Response::Job,122034.84,-87.8849,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZUVKRVhYbEI4Ukd0VE9vamlhRUxndyIsImkiOiI1NzExMDYwMTIzIn0.XjjbAUasd5vToJrIpSuu7HG9j_mfjC6V8EDhpHzBb34,5711060123,full_time,"Managing Director, Transaction Advisory Services - Healthcare Financial Due Diligence",https://www.adzuna.com/land/ad/5711060123?se=eEJEXXlB8RGtTOojiaELgw&utm_medium=api&utm_source=abfa41a4&v=C4F77438FB7BCBDFE2D6083CAE5909BE7ADFB1C1,122034.84,"['US', 'Illinois', 'Cook County', 'Schiller Park']",Adzuna::API::Response::Location,"Schiller Park, Cook County",accounting-finance-jobs,Adzuna::API::Response::Category,Accounting & Finance Jobs,Adzuna::API::Response::Company,bdo consulting
29.6403,"C1 is the foremost, single-source provider of advanced communications and data technology for business. That means if its digital, we connect our customers to it  from phone systems and hardware to computer networks, application development, managed solutions and more. And were 100% passionate with designing, implementing, managing and supporting our customers every need from end to end, so that they can focus on what they do best. So, when it comes to joining a team of IT and communications te…",2026-04-26T09:09:58Z,,1,Adzuna::API::Response::Job,172502.58,-95.4359,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTA2MDA1NyIsInMiOiJlRUpFWFhsQjhSR3RUT29qaWFFTGd3In0.vsaLENkXpaQZ2bhp9vy6Lkrlg26Lf-ij4NyQWIAlRH8,5711060057,full_time,"VP, Cisco Alliance - Remote",https://www.adzuna.com/land/ad/5711060057?se=eEJEXXlB8RGtTOojiaELgw&utm_medium=api&utm_source=abfa41a4&v=B817D5662CFF43B7217DEF789264E0D25C906F61,172502.58,"['US', 'Texas', 'Harris County', 'Trammells']",Adzuna::API::Response::Location,"Trammells, Harris County",sales-jobs,Adzuna::API::Response::Category,Sales Jobs,Adzuna::API::Response::Company,ConvergeOne
28.758957,"At BNY, our culture allows us to run our company better and enables employees’ growth and success. As a leading global financial services company at the heart of the global financial system, we influence nearly 20% of the world’s investible assets. Every day, our teams harness cutting-edge AI and breakthrough technologies to collaborate with clients, driving transformative solutions that redefine industries and uplift communities worldwide. Recognized as a top destination for innovators, BNY is…",2026-04-26T09:09:58Z,,1,Adzuna::API::Response::Job,143686.22,-81.334085,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTA1OTk5MiIsInMiOiJlRUpFWFhsQjhSR3RUT29qaWFFTGd3In0.5zJP7c59B1COwyqeBtYFhFMAKk0FbYGPKvnr7M_WvQk,5711059992,full_time,"Senior Vice President, Client Service Executive",https://www.adzuna.com/land/ad/5711059992?se=eEJEXXlB8RGtTOojiaELgw&utm_medium=api&utm_source=abfa41a4&v=E3747D7751D59B1914F18C9CF1995BEF69AA2FD6,143686.22,"['US', 'Florida', 'Seminole County', 'Lake Mary']",Adzuna::API::Response::Location,"Lake Mary, Seminole County",accounting-finance-jobs,Adzuna::API::Response::Category,Accounting & Finance Jobs,Adzuna::API::Response::Company,Bny Mellon
40.0758,"LRS Consulting Services is seeking a Client Solution Architect for a Contract-to-Hire opportunity. This role offers the chance to apply your skills in support of meaningful work for one of our client partners. LRS Consulting Services has been delivering the highest quality consultants to our clients since 1979. Weve built a solid reputation for dealing with our clients and our consultants with honesty, integrity, and respect. We work hard every day to maintain that reputation. The Client Soluti…",2026-04-26T09:09:58Z,contract,1,Adzuna::API::Response::Job,155715.77,-75.1277,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZUVKRVhYbEI4Ukd0VE9vamlhRUxndyIsImkiOiI1NzExMDYwMTAxIn0.p5DSSlIaixLXjNl0QwPFbHAVJrZg8AJ23wzcqdfurU4,5711060101,full_time,Business Analyst - Remote,https://www.adzuna.com/land/ad/5711060101?se=eEJEXXlB8RGtTOojiaELgw&utm_medium=api&utm_source=abfa41a4&v=841E44BD676D63F6978CA996D6B24F67411CA524,155715.77,"['US', 'Pennsylvania', 'Montgomery County', 'Elkins Park']",Adzuna::API::Response::Location,"Elkins Park, Montgomery County",it-jobs,Adzuna::API::Response::Category,IT Jobs,Adzuna::API::Response::Company,"Levi, Ray & Shoup"
40.75284,"Who we are: Motive empowers the people who run physical operations with tools to make their work safer, more productive, and more profitable. For the first time ever, safety, operations and finance teams can manage their drivers, vehicles, equipment, and fleet related spend in a single system. Combined with industry leading AI, the Motive platform gives you complete visibility and control, and significantly reduces manual workloads by automating and simplifying tasks. Motive serves nearly 100,0…",2026-04-26T09:09:58Z,,1,Adzuna::API::Response::Job,323163.3,-73.97528,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZUVKRVhYbEI4Ukd0VE9vamlhRUxndyIsImkiOiI1NzExMDYwMDgxIn0.d1-9TFxFTmSNLy1Cgv508HJw9LJV5IcCQhsMkt7FvxE,5711060081,full_time,"Director, Networks Sales & Account Management - Remote",https://www.adzuna.com/land/ad/5711060081?se=eEJEXXlB8RGtTOojiaELgw&utm_medium=api&utm_source=abfa41a4&v=960F9F97FEF3EE4A3CF69B075F5509DA3E29A9DA,323163.3,"['US', 'New York', 'New York City', 'Manhattan', 'Grand Central']",Adzuna::API::Response::Location,"Grand Central, Manhattan",sales-jobs,Adzuna::API::Response::Category,Sales Jobs,Adzuna::API::Response::Company,Motive
37.775,"Who we are: Motive empowers the people who run physical operations with tools to make their work safer, more productive, and more profitable. For the first time ever, safety, operations and finance teams can manage their drivers, vehicles, equipment, and fleet related spend in a single system. Combined with industry leading AI, the Motive platform gives you complete visibility and control, and significantly reduces manual workloads by automating and simplifying tasks. Motive serves nearly 100,0…",2026-04-26T09:09:58Z,,1,Adzuna::API::Response::Job,220024.17,-122.4183,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTA2MDA5MCIsInMiOiJlRUpFWFhsQjhSR3RUT29qaWFFTGd3In0.iGii44MA8s5KkX6p_rlD5HAsi4og9uHYlT9t79zWjTE,5711060090,full_time,"Director, Enterprise Account Management - Remote",https://www.adzuna.com/land/ad/5711060090?se=eEJEXXlB8RGtTOojiaELgw&utm_medium=api&utm_source=abfa41a4&v=E2800DF45C009B9A4A453618FB46B7DA23C3F140,220024.17,"['US', 'California', 'San Francisco', 'Hayes Valley']",Adzuna::API::Response::Location,"Hayes Valley, San Francisco",sales-jobs,Adzuna::API::Response::Category,Sales Jobs,Adzuna::API::Response::Company,Motive
37.775,"Freenome is looking for a Vice President, Digital Health, as a key member of our rapidly developing Commercial and Product teams. The ideal candidate will be a visionary leader with hands-on experience in defining, developing, and deploying a cohesive digital platform that enables and scales cutting-edge diagnostic solutions within complex healthcare ecosystems, enhancing interactions with patients and providers. This role offers a unique opportunity to build and deploy the digital infrastructu…",2026-04-26T09:09:58Z,,1,Adzuna::API::Response::Job,248368.89,-122.4183,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTA2MDA0MiIsInMiOiJPRXBPWG5sQjhSRzYwcF9mVVNkWWxBIn0.XJUspDpWnNpq3Vy25LWF_Cl1meI6_t8o3UxCDZG76qo,5711060042,full_time,"Vice President, Digital Health - Remote",https://www.adzuna.com/land/ad/5711060042?se=OEpOXnlB8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=4E08B28433AB979F7E7FBF037862B7669F616E29,248368.89,"['US', 'California', 'San Francisco', 'Hayes Valley']",Adzuna::API::Response::Location,"Hayes Valley, San Francisco",it-jobs,Adzuna::API::Response::Category,IT Jobs,Adzuna::API::Response::Company,Freenome
32.726967,"Codeworks, an LRS company, is seeking a Senior Software Engineer for a direct‑hire, fully remote opportunity supporting one of our client partners. This role offers the opportunity to contribute to the development of modern, cloud‑based SaaS solutions within a collaborative and distributed engineering team. Our client is seeking a Senior Software Engineer to support the development of modern, cloud‑based SaaS applications for a technology‑focused financial software client. This is a full‑time, …",2026-04-26T09:09:58Z,,1,Adzuna::API::Response::Job,230999.78,-117.164709,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiT0VwT1hubEI4Ukc2MHBfZlVTZFlsQSIsImkiOiI1NzExMDYwMDU5In0.dm87PNPIswVRKyTd7nEerRPN0NG4jwDejkKMSsR-FDQ,5711060059,full_time,Senior Software Engineer - Remote,https://www.adzuna.com/land/ad/5711060059?se=OEpOXnlB8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=DF2DC78B649E0A1FC53523A585CFF1D66F4AF123,230999.78,"['US', 'California', 'San Diego County', 'San Diego']",Adzuna::API::Response::Location,"San Diego, San Diego County",it-jobs,Adzuna::API::Response::Category,IT Jobs,Adzuna::API::Response::Company,"Levi, Ray & Shoup"
37.3063,"Freenome is looking for a strategic, high-energy Director of Downstream Marketing to lead the commercial launch and market expansion of our blood-based cancer screening tests. As the first dedicated downstream leader, you will be the bridge between our breakthrough science and the healthcare providers, systems, and patients we serve. You will own the go-to-market (GTM) execution, demand generation, and sales enablement strategies that turn our clinical evidence into a market-leading commercial …",2026-04-26T09:09:58Z,,1,Adzuna::API::Response::Job,125080.58,-121.9221,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTA2MDAzMiIsInMiOiJPRXBPWG5sQjhSRzYwcF9mVVNkWWxBIn0.OWAxYIxXqMqOyjRkp13IyZrs25HVTFP0k3nTHjOHihw,5711060032,full_time,"Director, Downstream Marketing - Remote",https://www.adzuna.com/land/ad/5711060032?se=OEpOXnlB8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=D52D36CBC3EDE1FF4BF2244BBB1432E64159B487,125080.58,"['US', 'California', 'Santa Clara County', 'Campbell']",Adzuna::API::Response::Location,"Campbell, Santa Clara County",pr-advertising-marketing-jobs,Adzuna::API::Response::Category,"PR, Advertising & Marketing Jobs",Adzuna::API::Response::Company,Freenome
40.0758,"Dataiku is The Universal AI Platform™, giving organizations control over their AI talent, processes, and technologies to unleash the creation of analytics, models, and agents. Providing no-, low-, and full-code capabilities, Dataiku meets teams where they are today, allowing them to begin building with AI using their existing skills and knowledge. Role Summary As Vice President of Digital & Growth Marketing, you will lead the global demand engine that powers Dataiku’s pipeline and ARR growth. Y…",2026-04-26T09:09:58Z,,1,Adzuna::API::Response::Job,250937.36,-75.1277,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTA2MDA3MCIsInMiOiJPRXBPWG5sQjhSRzYwcF9mVVNkWWxBIn0.wznzHMRLvA_NrBXEaf-a57hPx_rXpPyaxPDcirCGLuU,5711060070,full_time,"VP, Digital & Growth Marketing - Remote",https://www.adzuna.com/land/ad/5711060070?se=OEpOXnlB8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=049180AFFB7BFB0463CF7BE00A38AEB0600E9A74,250937.36,"['US', 'Pennsylvania', 'Montgomery County', 'Elkins Park']",Adzuna::API::Response::Location,"Elkins Park, Montgomery County",pr-advertising-marketing-jobs,Adzuna::API::Response::Category,"PR, Advertising & Marketing Jobs",Adzuna::API::Response::Company,Dataiku
29.6403,"At BNY, our culture allows us to run our company better and enables employees’ growth and success. As a leading global financial services company at the heart of the global financial system, we influence nearly 20% of the world’s investible assets. Every day, our teams harness cutting-edge AI and breakthrough technologies to collaborate with clients, driving transformative solutions that redefine industries and uplift communities worldwide. Recognized as a top destination for innovators and cha…",2026-04-26T09:09:58Z,,1,Adzuna::API::Response::Job,159997.89,-95.4359,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTA2MDAwNCIsInMiOiJPRXBPWG5sQjhSRzYwcF9mVVNkWWxBIn0.MaXpF3yOaX9Jm6BpReJRm3ipyvfnPXHkhfsoChG-ZcU,5711060004,full_time,"Vice President, Client Operations - CLO/Structured Debt",https://www.adzuna.com/land/ad/5711060004?se=OEpOXnlB8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=D05CFF598E3228E5843FA4310FF7DC21819DA599,159997.89,"['US', 'Texas', 'Harris County', 'Trammells']",Adzuna::API::Response::Location,"Trammells, Harris County",consultancy-jobs,Adzuna::API::Response::Category,Consultancy Jobs,Adzuna::API::Response::Company,Bny Mellon
42.34,"Here at Appian, our values of Intensity and Excellence define who we are. We set high standards and live up to them, ensuring that everything we do is done with care and quality. We approach every challenge with ambition and commitment, holding ourselves and each other accountable to achieve the best results. When you join Appian, you’ll be part of a passionate team dedicated to accomplishing hard things, together. We are seeking a Customer Success Manager to join our team. You will serve as a …",2026-04-26T09:09:58Z,,1,Adzuna::API::Response::Job,119244.86,-71.05,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTA2MDAxNCIsInMiOiJPRXBPWG5sQjhSRzYwcF9mVVNkWWxBIn0.xyAvsErTsRriLlgxI9zQSzrt8lTPG0qnSxoEI-KXnAI,5711060014,full_time,Customer Success Manager (Technical),https://www.adzuna.com/land/ad/5711060014?se=OEpOXnlB8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=EFA18F154F25E8F896C56DEEE43DB145D3B91ABB,119244.86,"['US', 'Massachusetts', 'Suffolk County', 'South Boston']",Adzuna::API::Response::Location,"South Boston, Suffolk County",it-jobs,Adzuna::API::Response::Category,IT Jobs,Adzuna::API::Response::Company,Appian Corporation
41.47086,"At BNY, our culture allows us to run our company better and enables employees’ growth and success. As a leading global financial services company at the heart of the global financial system, we influence nearly 20% of the world’s investible assets. Every day, our teams harness cutting-edge AI and breakthrough technologies to collaborate with clients, driving transformative solutions that redefine industries and uplift communities worldwide. Recognized as a top destination for innovators, BNY is…",2026-04-26T09:09:58Z,,1,Adzuna::API::Response::Job,261060.0,-81.50982,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTA2MDAyMyIsInMiOiJPRXBPWG5sQjhSRzYwcF9mVVNkWWxBIn0.1rgKNABzx2M8JmYWMWkHGN-6_vJEFngNTcwgZ8lsEw0,5711060023,full_time,"Director, IWM Portfolio Manager",https://www.adzuna.com/land/ad/5711060023?se=OEpOXnlB8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=D15CE60547B7B0458F3E4B0D1CC19735EDE097D4,261060.0,"['US', 'Ohio', 'Cuyahoga County', 'Beachwood']",Adzuna::API::Response::Location,"Beachwood, Cuyahoga County",accounting-finance-jobs,Adzuna::API::Response::Category,Accounting & Finance Jobs,Adzuna::API::Response::Company,Bny Mellon
32.760168,"At Included Health, you will become part of the health care solution by sharing our passion for saving lives through better health care quality and raising the standard of healthcare for everyone. We are seeking highly motivated clinicians who thrive in a fast paced environment, lead with empathy, and who are passionate about raising the standard of healthcare for everyone. As we continue to scale our operations, we recognize the need for a visionary leader to drive operational excellence, enha…",2026-04-26T09:09:58Z,,1,Adzuna::API::Response::Job,288308.66,-96.765058,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiT0VwT1hubEI4Ukc2MHBfZlVTZFlsQSIsImkiOiI1NzExMDYwMDg4In0.DSSL4BM9mrbYVfiY9ifcfUjYoqEX6ilBIdkJOZOxKb4,5711060088,full_time,"Medical Director, Virtual Primary Care - Remote",https://www.adzuna.com/land/ad/5711060088?se=OEpOXnlB8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=CC8224A35C87104D52DB4171171DF2D88182D5A8,288308.66,"['US', 'Texas', 'Dallas', 'Highland Park']",Adzuna::API::Response::Location,"Highland Park, Dallas",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,Included Health
42.34,"LRS Consulting Services is seeking a Client Solution Architect for a Contract-to-Hire opportunity. This role offers the chance to apply your skills in support of meaningful work for one of our client partners. LRS Consulting Services has been delivering the highest quality consultants to our clients since 1979. Weve built a solid reputation for dealing with our clients and our consultants with honesty, integrity, and respect. We work hard every day to maintain that reputation. The Client Soluti…",2026-04-26T09:09:58Z,contract,1,Adzuna::API::Response::Job,139791.73,-71.05,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTA2MDA2MCIsInMiOiJPRXBPWG5sQjhSRzYwcF9mVVNkWWxBIn0.jEJVYlOdiGDsiOwzzxI-6hohBSngOlgyhtMDaG7UBTA,5711060060,full_time,Business Analyst - Remote,https://www.adzuna.com/land/ad/5711060060?se=OEpOXnlB8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=26810F7BC1D624B4C55CB4A0E0D5E958AAE5AB83,139791.73,"['US', 'Massachusetts', 'Suffolk County', 'South Boston']",Adzuna::API::Response::Location,"South Boston, Suffolk County",it-jobs,Adzuna::API::Response::Category,IT Jobs,Adzuna::API::Response::Company,"Levi, Ray & Shoup"
42.34,"Included Health is looking for a Compensation leader to oversee the strategy, design, and execution of our Compensation programs. This includes developing and driving all aspects of our Compensation, equity-based programs, variable pay, bonuses, and ensuring that our functional Compensation programs support our diverse team. The successful candidate will have experience building and scaling core and innovative Compensation offerings that differentiate Included Health in the competitive talent m…",2026-04-26T09:09:58Z,,1,Adzuna::API::Response::Job,369457.1,-71.05,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTA2MDEwNyIsInMiOiJPRXBPWG5sQjhSRzYwcF9mVVNkWWxBIn0.neHRqX7bVd05XzlkHGvB2go4fH2AnhnC-bbhez1HPUM,5711060107,full_time,"Director, Compensation - Remote",https://www.adzuna.com/land/ad/5711060107?se=OEpOXnlB8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=7D207932CFEBF921AE604C43F1FC09DDAC6159BE,369457.1,"['US', 'Massachusetts', 'Suffolk County', 'South Boston']",Adzuna::API::Response::Location,"South Boston, Suffolk County",hr-jobs,Adzuna::API::Response::Category,HR & Recruitment Jobs,Adzuna::API::Response::Company,Included Health
42.34,"Paysafe is a leading payments platform with an extensive track record of serving merchants and consumers in the global entertainment sectors. Its core purpose is to enable businesses and consumers to connect and transact seamlessly through industry-leading capabilities in payment processing, digital wallet, and online cash solutions. With 29 years of online payment experience, an annualized transactional volume of $152 billion in 2024, and approximately 3,000 employees located in 12 countries, …",2026-04-26T09:09:58Z,,1,Adzuna::API::Response::Job,172265.67,-71.05,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiT0VwT1hubEI4Ukc2MHBfZlVTZFlsQSIsImkiOiI1NzExMDYwMDY5In0.VZk4uiIemMalAWCMe42Etilz0ijYjQp3XcySIU0CeYo,5711060069,full_time,"Business Development Director, Platforms - Remote",https://www.adzuna.com/land/ad/5711060069?se=OEpOXnlB8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=3827DE306BCB9BD8E9528B498DCF95311982E541,172265.67,"['US', 'Massachusetts', 'Suffolk County', 'South Boston']",Adzuna::API::Response::Location,"South Boston, Suffolk County",sales-jobs,Adzuna::API::Response::Category,Sales Jobs,Adzuna::API::Response::Company,Skrill
33.7487,"We are looking for a Functional QA Engineer to inspect and assess software quality through functional testing. You will be responsible for finding and reporting software defects and identifying discrepancies between specification and system behavior. Ultimately, as the last line of defense before releases are committed to Production, you will ensure that our products, applications and systems function according to requirements. In this role, you should have a keen eye for detail and excellent c…",2026-04-26T09:09:58Z,,1,Adzuna::API::Response::Job,81965.25,-84.3879,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTA1OTk5MCIsInMiOiJPRXBPWG5sQjhSRzYwcF9mVVNkWWxBIn0.Xygx48yqtykGDKj2kFAaMfohvWlr7M97DNDAX4mFbe0,5711059990,full_time,Senior Quality Assurance Engineer,https://www.adzuna.com/land/ad/5711059990?se=OEpOXnlB8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=2E7581F9652B42E611521865AFF41E3D0562F4C7,81965.25,"['US', 'Georgia', 'DeKalb County', 'Northlake']",Adzuna::API::Response::Location,"Northlake, DeKalb County",it-jobs,Adzuna::API::Response::Category,IT Jobs,Adzuna::API::Response::Company,Intercontinental Exchange Holdings
40.0758,"Who we are: Motive empowers the people who run physical operations with tools to make their work safer, more productive, and more profitable. For the first time ever, safety, operations and finance teams can manage their drivers, vehicles, equipment, and fleet related spend in a single system. Combined with industry leading AI, the Motive platform gives you complete visibility and control, and significantly reduces manual workloads by automating and simplifying tasks. Motive serves nearly 100,0…",2026-04-26T09:09:58Z,,1,Adzuna::API::Response::Job,339856.44,-75.1277,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTA2MDExNSIsInMiOiJPRXBPWG5sQjhSRzYwcF9mVVNkWWxBIn0.2nqgt1iCHm81TIteIJSXSd9RecohiSYh6lk0uPBQzJA,5711060115,full_time,"Director, Networks Sales & Account Management - Remote",https://www.adzuna.com/land/ad/5711060115?se=OEpOXnlB8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=A80AB358D6F70FD6189B6461DCC79CB46AC72445,339856.44,"['US', 'Pennsylvania', 'Montgomery County', 'Elkins Park']",Adzuna::API::Response::Location,"Elkins Park, Montgomery County",sales-jobs,Adzuna::API::Response::Category,Sales Jobs,Adzuna::API::Response::Company,Motive
44.9462,"Job Summary: Private Client Services at BDO is a boutique practice within our firm. Offering a high touch approach, we have extensive experience serving high net-worth individuals, their families, family offices, C-Suite executives, athletes, entertainers, as well as other people with complicated tax and financial structures. The Private Client Services Practice is experienced in all aspects of estate, income, gift, and trust tax consulting and compliance; charitable giving and philanthropic fo…",2026-04-26T09:09:58Z,,1,Adzuna::API::Response::Job,237800.78,-93.2,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiT0VwT1hubEI4Ukc2MHBfZlVTZFlsQSIsImkiOiI1NzExMDYwMDI4In0.i4X7tsXHMXleathvvAL5NpF5Z4xATnC_kIeiXL1PvyI,5711060028,full_time,"Tax Managing Director, Private Client Services",https://www.adzuna.com/land/ad/5711060028?se=OEpOXnlB8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=AA76BD18BAFBDC644A628997E04341625528618C,237800.78,"['US', 'Minnesota', 'Ramsey County', 'Lauderdale']",Adzuna::API::Response::Location,"Lauderdale, Ramsey County",accounting-finance-jobs,Adzuna::API::Response::Category,Accounting & Finance Jobs,Adzuna::API::Response::Company,bdo consulting
42.410776,"At BNY, our culture allows us to run our company better and enables employees’ growth and success. As a leading global financial services company at the heart of the global financial system, we influence nearly 20% of the world’s investible assets. Every day, our teams harness cutting-edge AI and breakthrough technologies to collaborate with clients, driving transformative solutions that redefine industries and uplift communities worldwide. Recognized as a top destination for innovators, BNY is…",2026-04-26T09:09:58Z,,1,Adzuna::API::Response::Job,187204.95,-71.051661,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTA1OTk5MSIsInMiOiJPRXBPWG5sQjhSRzYwcF9mVVNkWWxBIn0.urj54k7j5e_u8s423iAsblk6HHRLmRpxwzwkyR9GpAc,5711059991,full_time,"Vice President, Client Service Lead - Investment Performance and Risk Services",https://www.adzuna.com/land/ad/5711059991?se=OEpOXnlB8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=641D95C3D4987D60DBA2104BF08C6FDDBFCEEE69,187204.95,"['US', 'Massachusetts', 'Middlesex County', 'Everett']",Adzuna::API::Response::Location,"Everett, Middlesex County",accounting-finance-jobs,Adzuna::API::Response::Category,Accounting & Finance Jobs,Adzuna::API::Response::Company,Bny Mellon
30.3073,"Intercontinental Exchange has an opportunity for a Full-Time Billing Senior Analyst. Responsibilities • Perform billing activities on behalf of various business entities varying in nature from subscription-based, usage-based, and fixed fee based. • Complete billing implementations to address additions, modifications and terminations of service within accounts timely and accurately. • Manually calculate revenue amounts, using Excel, to be invoiced to clients based on contractual terms. • Coordin…",2026-04-26T09:09:58Z,,1,Adzuna::API::Response::Job,54208.18,-81.6331,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiT0VwT1hubEI4Ukc2MHBfZlVTZFlsQSIsImkiOiI1NzExMDYwMDAzIn0.a8RL69AAFnBAbiR1Fu-2nWu-OvLHny-Gf_MoGsfvamU,5711060003,full_time,Senior Billing Analyst,https://www.adzuna.com/land/ad/5711060003?se=OEpOXnlB8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=D2B4EF15D8ED14E6EEA148451BA8C1013950E472,54208.18,"['US', 'Florida', 'Duval County', 'Jacksonville']",Adzuna::API::Response::Location,"Jacksonville, Duval County",accounting-finance-jobs,Adzuna::API::Response::Category,Accounting & Finance Jobs,Adzuna::API::Response::Company,Intercontinental Exchange Holdings
32.760168,"LRS Consulting Services is seeking a Client Solution Architect for a Contract-to-Hire opportunity. This role offers the chance to apply your skills in support of meaningful work for one of our client partners. LRS Consulting Services has been delivering the highest quality consultants to our clients since 1979. Weve built a solid reputation for dealing with our clients and our consultants with honesty, integrity, and respect. We work hard every day to maintain that reputation. The Client Soluti…",2026-04-26T09:09:58Z,contract,1,Adzuna::API::Response::Job,126266.5,-96.765058,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTA2MDAzNiIsInMiOiJPRXBPWG5sQjhSRzYwcF9mVVNkWWxBIn0.RdivUettVechEHTHkUMXos86Z6T0hAONtehvx_XyUB8,5711060036,full_time,Business Analyst - Remote,https://www.adzuna.com/land/ad/5711060036?se=OEpOXnlB8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=8C2E190B67E3804D50494D51C9730F5C662E46C5,126266.5,"['US', 'Texas', 'Dallas', 'Highland Park']",Adzuna::API::Response::Location,"Highland Park, Dallas",it-jobs,Adzuna::API::Response::Category,IT Jobs,Adzuna::API::Response::Company,"Levi, Ray & Shoup"
41.776931,"Wintrust provides community and commercial banking, specialty finance and wealth management services through its 16 bank charters and nine non-bank businesses. Wintrust delivers the sophisticated solutions of a large bank while staying true to the relationship-focused, personalized service of our community banking roots. We serve clients in all 50 states with more than 200 branch banking locations in Illinois, southwestern Florida, northwestern Indiana, west Michigan and southern Wisconsin and …",2026-04-26T09:09:58Z,,1,Adzuna::API::Response::Job,47812.05,-87.639972,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiT0VwT1hubEI4Ukc2MHBfZlVTZFlsQSIsImkiOiI1NzExMDYwMDY4In0.V59JZP3vmM2sEdRaoVbfxFiaZB4NuE56gG8EdNmLj3s,5711060068,full_time,"Relationship Banker (Lakeview) - Chicago, IL",https://www.adzuna.com/details/5711060068?utm_medium=api&utm_source=abfa41a4,47812.05,"['US', 'Illinois', 'Cook County', 'Chicago', 'Englewood']",Adzuna::API::Response::Location,"Englewood, Chicago",accounting-finance-jobs,Adzuna::API::Response::Category,Accounting & Finance Jobs,Adzuna::API::Response::Company,Wintrust Financial
