contract_time,salary_max,salary_is_predicted,created,adref,__CLASS__,description,title,salary_min,latitude,redirect_url,longitude,id,company.__CLASS__,company.display_name,category.__CLASS__,category.tag,category.label,location.area,location.display_name,location.__CLASS__,contract_type
full_time,437300.0,0,2026-05-03T09:45:00Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzg5MDc0NyIsInMiOiJpUHNMVVBwRzhSR3BfN2RNTXE1S0pBIn0.Birw5z4j90J_WJzgVubbVnXGvmUWpmeJ3wFEkhf0jLA,Adzuna::API::Response::Job,"Abbott is a global healthcare leader that helps people live more fully at all stages of life. Our portfolio of life-changing technologies spans the spectrum of healthcare, with leading businesses and products in diagnostics, medical devices, nutritionals and branded generic medicines. Our 115,000 colleagues serve people in more than 160 countries. JOB DESCRIPTION: WORKING AT ABBOTT: At Abbott, you can do work that matters, grow, and learn, care for yourself and family, be your true self and liv…","Medical Director, CRM Medical Affairs",218700.0,,https://www.adzuna.com/details/5717890747?utm_medium=api&utm_source=abfa41a4,,5717890747,Adzuna::API::Response::Company,Abbott,Adzuna::API::Response::Category,scientific-qa-jobs,Scientific & QA Jobs,['US'],US,Adzuna::API::Response::Location,
,113360.0,0,2026-05-03T09:44:01Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaVBzTFVQcEc4UkdwXzdkTU1xNUtKQSIsImkiOiI1NzE3ODkwNzEzIn0.iHk0AZggRLRp-eNO263HSbjPKRHlmTV3mGPN7D3OJps,Adzuna::API::Response::Job,"Junxion Med Staffing is seeking a travel Radiology Technician for a travel job in Madison, Wisconsin. Job Description & Requirements Specialty: Radiology Technician Discipline: Allied Health Professional Start Date: 06/01/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Summary: Junxion Med Staffing is looking for a X Ray Tech Radiology to take an assignment in Madison, Wisconsin. This assignment lasts 13.14 WEEKS and is scheduled to start on June 1, 202…","Travel Radiology X-Ray Technologist - $2,180 per week",0.0,43.0358,https://www.adzuna.com/land/ad/5717890713?se=iPsLUPpG8RGp_7dMMq5KJA&utm_medium=api&utm_source=abfa41a4&v=C854D9988561FA5C0F651C2C51AD0A08B380D9AD,-89.41651,5717890713,Adzuna::API::Response::Company,Junxion Med Staffing,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'Wisconsin', 'Dane County', 'Fitchburg']","Fitchburg, Dane County",Adzuna::API::Response::Location,
full_time,75000.0,0,2026-05-03T09:44:01Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaVBzTFVQcEc4UkdwXzdkTU1xNUtKQSIsImkiOiI1NzE3ODkwNzE2In0.xj6F8OPxoMAbMtwAoVxrrOJknrqoLNNahPcQk1zluBk,Adzuna::API::Response::Job,"Why Charlie Health? Millions of people across the country are navigating mental health conditions, substance use disorders, and eating disorders, but too often, they’re met with barriers to care. From limited local options and long wait times to treatment that lacks personalization, behavioral healthcare can leave people feeling unseen and unsupported. Charlie Health exists to change that. Our mission is to connect the world to life-saving behavioral health treatment. We deliver personalized, v…",Account Manager (Eastern Time Zone),70000.0,,https://www.adzuna.com/details/5717890716?utm_medium=api&utm_source=abfa41a4,,5717890716,Adzuna::API::Response::Company,Charlie Health Outreach,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,['US'],US,Adzuna::API::Response::Location,
,87360.0,0,2026-05-03T09:44:01Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzg5MDcxNCIsInMiOiJpUHNMVVBwRzhSR3BfN2RNTXE1S0pBIn0.5U30Sq0mrvtLUSYOGhtRcT-gTqjQtJR6kkBaXw5jrks,Adzuna::API::Response::Job,"Supplemental Health Care is seeking a School Services School Special Education Teacher for a local contract job in Doylestown, Pennsylvania. Job Description & Requirements Specialty: Special Education Teacher Discipline: School Services Start Date: ASAP Duration: 13 weeks 26 hours per week Shift: 6 hours, days Employment Type: Local Contract Job Description: Pay: $38.80 - $41.80 per hour  $3,000 bonus* Supplemental Healthcare is hiring Special Education Teachers to join an amazing school team a…",School Services - School Special Education Teacher - $42 per hour,0.0,40.306126,https://www.adzuna.com/land/ad/5717890714?se=iPsLUPpG8RGp_7dMMq5KJA&utm_medium=api&utm_source=abfa41a4&v=587E4BFBC2CD84DC9223B59946FB0894DCC84F3F,-75.147046,5717890714,Adzuna::API::Response::Company,Supplemental Health Care,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'Pennsylvania', 'Bucks County', 'Doylestown']","Doylestown, Bucks County",Adzuna::API::Response::Location,
full_time,179000.0,0,2026-05-03T09:43:52Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaVBzTFVQcEc4UkdwXzdkTU1xNUtKQSIsImkiOiI1NzE3ODkwNjk3In0.efKnG7VvgdATAU0AHQxeqp9kE2EjbDYrM7RLqiJxbRM,Adzuna::API::Response::Job,"Vantor is forging the new frontier of spatial intelligence, helping decision makers and operators navigate what’s happening now and shape what’s coming next. Vantor is a place for problem solvers, changemakers, and go-getters—where people are working together to help our customers see the world differently, and in doing so, be seen differently. Come be part of a mission, not just a job, where you can: Shape your own future, build the next big thing, and change the world. To be eligible for this…",Sr. Payload Systems Engineer,107000.0,39.83005,https://www.adzuna.com/details/5717890697?utm_medium=api&utm_source=abfa41a4,-105.035286,5717890697,Adzuna::API::Response::Company,Vantor Holdings,Adzuna::API::Response::Category,engineering-jobs,Engineering Jobs,"['US', 'Colorado', 'Adams County', 'Westminster']","Westminster, Adams County",Adzuna::API::Response::Location,permanent
,129272.0,0,2026-05-03T09:43:50Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaVBzTFVQcEc4UkdwXzdkTU1xNUtKQSIsImkiOiI1NzE3ODkwNjkwIn0.m8h4UYVJ8VvQLcu9qkBNTTss3DvEag4tvillfZX7Pd8,Adzuna::API::Response::Job,"Supplemental Health Care is seeking a travel Home Health Physical Therapist for a travel job in Fernley, Nevada. Job Description & Requirements Specialty: Physical Therapist Discipline: Therapy Start Date: ASAP Duration: 13 weeks 40 hours per week Shift: 8 hours, days Employment Type: Travel Job Description: Supplemental Health Care is hiring Home Health Physical Therapists (PTs) to provide compassionate, patient-centered care in Fernley, Nevada and the surrounding areas. With 40 years of exper…","Travel Home Health/Hospice Physical Therapist - $2,486 per week",0.0,39.594572,https://www.adzuna.com/land/ad/5717890690?se=iPsLUPpG8RGp_7dMMq5KJA&utm_medium=api&utm_source=abfa41a4&v=12DDE0265E20D1563734F777AFDA0A930F7E49B2,-119.217687,5717890690,Adzuna::API::Response::Company,Supplemental Health Care,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'Nevada', 'Lyon County', 'Fernley']","Fernley, Lyon County",Adzuna::API::Response::Location,
,26787.33,1,2026-05-03T09:43:43Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzg5MDY4MiIsInMiOiJpUHNMVVBwRzhSR3BfN2RNTXE1S0pBIn0.B-cxdxPBWz0jH_AdpFuMQyg_UNTmUSnxMBP6-jzUdkg,Adzuna::API::Response::Job,"Models and delivers a distinctive and delightful customer experience. Registers sales on assigned cash register, provides customers with courteous, fair, friendly, and efficient checkout service. Customer Experience Engages customers and patients by greeting them and offering assistance with products and services. Resolves customer issues and answers questions to ensure a positive customer experience. Models and shares customer service best practices with all team members to deliver a distincti…",Customer Service Associate,26787.33,35.920884,https://www.adzuna.com/details/5717890682?utm_medium=api&utm_source=abfa41a4,-115.165201,5717890682,Adzuna::API::Response::Company,Walgreens,Adzuna::API::Response::Category,retail-jobs,Retail Jobs,"['US', 'Nevada', 'Clark County', 'Las Vegas']","Las Vegas, Clark County",Adzuna::API::Response::Location,
,101972.0,0,2026-05-03T09:43:39Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaVBzTFVQcEc4UkdwXzdkTU1xNUtKQSIsImkiOiI1NzE3ODkwNjczIn0.B1YqqXbsHrx17-hDoXi4bSxht1-bAj8NpfG0rmx98sw,Adzuna::API::Response::Job,"Supplemental Health Care is seeking a travel Clinic Physical Therapist for a travel job in Pasadena, California. Job Description & Requirements Specialty: Physical Therapist Discipline: Therapy Start Date: ASAP Duration: 13 weeks 40 hours per week Shift: 8 hours Employment Type: Travel Job Description: Supplemental Health Care is hiring Physical Therapist Physical Therapists for full-time contract assignments at a partnering skilled nursing facility in Pasadena, California. Whether you’re looki…","Travel Outpatient Physical Therapist - $1,961 per week",0.0,34.1552,https://www.adzuna.com/land/ad/5717890673?se=iPsLUPpG8RGp_7dMMq5KJA&utm_medium=api&utm_source=abfa41a4&v=4A37CE3F6D68EE76E3AACE118AC07983FD595E33,-118.1533,5717890673,Adzuna::API::Response::Company,Supplemental Health Care,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'California', 'Los Angeles County', 'Pasadena']","Pasadena, Los Angeles County",Adzuna::API::Response::Location,
,117884.0,0,2026-05-03T09:43:38Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzg5MDY3MSIsInMiOiJpUHNMVVBwRzhSR3BfN2RNTXE1S0pBIn0.hsYaMYU6QVX-vzUihmLSTDju-Aum3Erwf_BjgeFTn2k,Adzuna::API::Response::Job,"Supplemental Health Care is seeking a travel nurse RN Neurology for a travel nursing job in Cleveland, Ohio. Job Description & Requirements Specialty: Neurology Discipline: RN Start Date: ASAP Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Job Description: Supplemental Health Care is connecting Neurology Registered Nurses with top-tier hospital contracts in Cleveland, Ohio. Travel or stay local, either way, we’ll guide you to an opportunity that matches you…","Travel Neurology Registered Nurse - $2,267 per week",0.0,41.49307,https://www.adzuna.com/land/ad/5717890671?se=iPsLUPpG8RGp_7dMMq5KJA&utm_medium=api&utm_source=abfa41a4&v=4D40D2D60ABBED151AF1C739BF7576327F3D8184,-81.66832,5717890671,Adzuna::API::Response::Company,Supplemental Health Care,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'Ohio', 'Cuyahoga County', 'Newburgh Heights']","Newburgh Heights, Cuyahoga County",Adzuna::API::Response::Location,
full_time,41520.62,1,2026-05-03T09:43:33Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaVBzTFVQcEc4UkdwXzdkTU1xNUtKQSIsImkiOiI1NzE3ODkwNjU3In0.s_N0e-zaOtIot3rJMMdkCg_iLpnvPZHhFnRcz7nyI2k,Adzuna::API::Response::Job,"Somerset Apartments in Largo, FL has an opening for a full-time, Maintenance Technician! (ww.somersetlargo.com) We offer full-time employees health benefits, paid vacation and sick time, 401K with a company match, and company-paid life insurance. We also offer tuition reimbursement and significant apartment rental discounts for staff. Qualified candidates must be professional and friendly. The maintenance tech is responsible to maintain the physical integrity of the community at all times. This…",Maintenance Technician- Somerset,41520.62,27.91803,https://www.adzuna.com/details/5717890657?utm_medium=api&utm_source=abfa41a4,-82.79403,5717890657,Adzuna::API::Response::Company,Inland Real Estate,Adzuna::API::Response::Category,property-jobs,Property Jobs,"['US', 'Florida', 'Pinellas County', 'Largo']","Largo, Pinellas County",Adzuna::API::Response::Location,
full_time,147671.61,1,2026-05-03T09:43:31Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzg5MDY1MSIsInMiOiJpUHNMVVBwRzhSR3BfN2RNTXE1S0pBIn0.j8t2IccFHbUjtV7k7FKJ2FYYp2K7QKtDubJ4yIwl9ls,Adzuna::API::Response::Job,"About Us: HIGHLIGHTS JOB TYPE : Full-Time Days (7am-7pm) FACILITY TYPE : 20 bed Small-Format Hospital (10 ER, 10 Inpatient) PERKS : Flexible Schedule, 401K match ( fully vested day 1 ) , paid referrals We are Emerus, the leader in small-format hospitals. We partner with respected and like-minded health systems who share our mission: To provide the care patients need, in the neighborhoods they live, by teams they trust. Our growing number of amazing partners includes Allegheny Health Network, As…",Progressive Care Unit (PCU) Registered Nurse,147671.61,39.82298,https://www.adzuna.com/details/5717890651?utm_medium=api&utm_source=abfa41a4,-75.828261,5717890651,Adzuna::API::Response::Company,ChristianaCare Hospitals in Aston and West Grove,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'Pennsylvania', 'Chester County', 'West Grove']","West Grove, Chester County",Adzuna::API::Response::Location,
full_time,143503.95,1,2026-05-03T09:43:31Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaVBzTFVQcEc4UkdwXzdkTU1xNUtKQSIsImkiOiI1NzE3ODkwNjUyIn0.SbzMeBrTx-rCc0GePI-JAcFQsjBsmdBQFVE7il2tWZ4,Adzuna::API::Response::Job,"Job Type : Full-time Wage Range : $43 - $53 DOE Schedule: Monday - Friday New Grads Welcome Sign-on Bonus : $10,000 Benefits(full-time) : Continuing Education Credits (CEUs) Flexible scheduling Student loan repayment Opportunities for career advancement and upward mobility into leadership roles 401(k) retirement plan with company match Vacation, six holidays, one personal day, and sick leave that begins accruing on day one Life insurance, short/long term disability Medical, Dental, Vision, Heal…",Physical Therapist (PT),143503.95,47.30994,https://www.adzuna.com/details/5717890652?utm_medium=api&utm_source=abfa41a4,-122.3139,5717890652,Adzuna::API::Response::Company,Life Care Center of Federal Way,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'Washington', 'King County', 'Federal Way']","Federal Way, King County",Adzuna::API::Response::Location,
full_time,154593.16,1,2026-05-03T09:43:31Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzg5MDY1MyIsInMiOiJpUHNMVVBwRzhSR3BfN2RNTXE1S0pBIn0.y0l3iNPFkQ2k1Ihf4yk7k4jhZ14cpT2_7EIuJVxTlFA,Adzuna::API::Response::Job,"Job Type: Full-time, PRN Wage Range: $43 - $55 DOE New Grads Welcome Sign-on Bonus : $5,000 Benefits(full-time) : Continuing Education Credits (CEUs) Flexible scheduling Student loan repayment Opportunities for career advancement and upward mobility into leadership roles 401(k) retirement plan with company match Vacation, six holidays, one personal day, and sick leave that begins accruing on day one Life insurance, short/long term disability Medical, Dental, Vision, Health Savings Accounts Sett…",Registered Occupational Therapist (OT),154593.16,48.427703,https://www.adzuna.com/details/5717890653?utm_medium=api&utm_source=abfa41a4,-122.326123,5717890653,Adzuna::API::Response::Company,Life Care Center of Mount Vernon,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'Washington', 'Skagit County', 'Decatur Island']","Decatur Island, Skagit County",Adzuna::API::Response::Location,
part_time,108223.45,1,2026-05-03T09:43:30Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzg5MDYyOSIsInMiOiJpUHNMVVBwRzhSR3BfN2RNTXE1S0pBIn0.omTZf-BVW7AlFwzyTJXrO_hyQXVLUsNCpq-4DfIqS1A,Adzuna::API::Response::Job,"Job Description: Evaluates, plans, treats and implements care for patients in accordance with professional standards of the American Physical Therapy Association and policies and procedures of Essentia Health. Education Qualifications: Bachelor's Degree, Master's Degree , or Doctorate Degrees from a physical therapy accredited program Key Responsibilities: Provide therapy evaluation, develop individualized treatment plans, implement evidence-based interventions, provide patient/caregiver educat…",Physical Therapist - Acute Care (0.6 FLEX) - Fargo,108223.45,46.91922,https://www.adzuna.com/details/5717890629?utm_medium=api&utm_source=abfa41a4,-96.81642,5717890629,Adzuna::API::Response::Company,Essentia Health,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'North Dakota', 'Cass County', 'North River']","North River, Cass County",Adzuna::API::Response::Location,
full_time,124841.04,1,2026-05-03T09:43:30Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaVBzTFVQcEc4UkdwXzdkTU1xNUtKQSIsImkiOiI1NzE3ODkwNjM2In0.HAXLMp1RoawSv7GNsivQJrb8-35ifvzC671aah-8Wwk,Adzuna::API::Response::Job,"About Us: HIGHLIGHTS JOB TYPE : PRN Nights (7pm-7am) FACILITY TYPE : 20 bed Small-Format Hospital (10 ER, 10 Inpatient) PERKS : Flexible Schedule, 401K match ( fully vested day 1 of eligibility ) , paid referrals We are Emerus, the leader in small-format hospitals. We partner with respected and like-minded health systems who share our mission: To provide the care patients need, in the neighborhoods they live, by teams they trust. Our growing number of amazing partners includes Allegheny Health …",ER Registered Nurse,124841.04,39.86478,https://www.adzuna.com/details/5717890636?utm_medium=api&utm_source=abfa41a4,-75.43506,5717890636,Adzuna::API::Response::Company,ChristianaCare Hospitals in Aston and West Grove,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'Pennsylvania', 'Delaware County', 'Bridgewater Farms']","Bridgewater Farms, Delaware County",Adzuna::API::Response::Location,
full_time,211610.92,1,2026-05-03T09:43:30Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzg5MDYzNSIsInMiOiJpUHNMVVBwRzhSR3BfN2RNTXE1S0pBIn0.PY27DDxNuvH8NWztVarr3f8xHH-o0-ZIGMc6wPEquX4,Adzuna::API::Response::Job,"Job Type : Full-time, PRN Wage Range : $43 - $53, $50-$55 DOE New Grads Welcome Benefits(full-time) : Continuing Education Credits (CEUs) Flexible scheduling Student loan repayment Opportunities for career advancement and upward mobility into leadership roles 401(k) retirement plan with company match Vacation, six holidays, one personal day, and sick leave that begins accruing on day one Life insurance, short/long term disability Medical, Dental, Vision, Health Savings Accounts Setting & Popula…",Registered Occupational Therapist (OT),211610.92,47.71788,https://www.adzuna.com/details/5717890635?utm_medium=api&utm_source=abfa41a4,-122.2059,5717890635,Adzuna::API::Response::Company,Life Care Center of Kirkland,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'Washington', 'King County', 'Juanita']","Juanita, King County",Adzuna::API::Response::Location,
full_time,40685.59,1,2026-05-03T09:43:28Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaVBzTFVQcEc4UkdwXzdkTU1xNUtKQSIsImkiOiI1NzE3ODkwNTY0In0.7ySsdx1lj9WQkdaQgj9XxMhFMIDrt6awfE0rjzVtdEg,Adzuna::API::Response::Job,"Description Location: UCHealth UCHlth Emergency Commerce City, US:CO:Commerce City Department: Commerce Free Standing ED Work Schedule: Full Time, 72.00 hours per pay period (2 weeks) Shift: Nights Pay: $35.29 - $54.71 / hour. Pay is dependent on applicant's relevant experience This position is an onsite role and does not offer a hybrid or remote option Work nights, earn more - our Night Shift Incentive Program pays $1,600 quarterly ($6,400/year) to full-time night shift RNs. Minimum Requiremen…",RN - Hiring Now!,40685.59,39.844698,https://www.adzuna.com/details/5717890564?utm_medium=api&utm_source=abfa41a4,-104.875958,5717890564,Adzuna::API::Response::Company,UCHealth,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'Colorado', 'Adams County', 'Irondale']","Irondale, Adams County",Adzuna::API::Response::Location,
full_time,113127.26,1,2026-05-03T09:43:28Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzg5MDUzMCIsInMiOiJpUHNMVVBwRzhSR3BfN2RNTXE1S0pBIn0.7WC2h7hDTBAOL-gQbTjzNhKUk1uujydaaXUNl4O_RYo,Adzuna::API::Response::Job,"Job Description: This position provides therapy services to adult patients, including evaluation and assessment, treatment, education, and consultation to improve patients’ abilities to their highest possible level. This position provides services as part of a care team assembled to assure optimal clinical and financial outcomes, under the direction of Essentia Health management and the referring physician. Education Qualifications: OT Education Requirements: Bachelor's Degree, Master's Degree …",Occupational Therapist / Physical Therapist - Pelvic Floor (Full Time) - Fargo,113127.26,46.91922,https://www.adzuna.com/details/5717890530?utm_medium=api&utm_source=abfa41a4,-96.81642,5717890530,Adzuna::API::Response::Company,Essentia Health,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'North Dakota', 'Cass County', 'North River']","North River, Cass County",Adzuna::API::Response::Location,
full_time,56915.11,1,2026-05-03T09:43:28Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaVBzTFVQcEc4UkdwXzdkTU1xNUtKQSIsImkiOiI1NzE3ODkwNTUyIn0.Nb4yUVK49Xzb5BRuVJ0-tCaXT9cRkPrM_411XkhuefI,Adzuna::API::Response::Job,"Description Location: UCHealth UCHlth Memorial Hosp Central, US:CO:Colorado Springs Department: UCHlth Enterprise Float Pool Work Schedule: Full Time, 72.00 hours per pay period (2 weeks) Shift: Nights Pay: $35.29 - $54.71 / hour. Pay is dependent on applicant's relevant experience This position is an onsite role and does not offer a hybrid or remote option Minimum Requirements: Graduate of an accredited or state board of nursing approved Registered/Professional Nursing program. State licensure…",RN ICU Float Pool Nights,56915.11,39.647845,https://www.adzuna.com/details/5717890552?utm_medium=api&utm_source=abfa41a4,-105.04113,5717890552,Adzuna::API::Response::Company,UCHealth,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'Colorado', 'Denver', 'Lakewood']","Lakewood, Denver",Adzuna::API::Response::Location,
full_time,159551.12,1,2026-05-03T09:43:28Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaVBzTFVQcEc4UkdwXzdkTU1xNUtKQSIsImkiOiI1NzE3ODkwNTQwIn0.dTgcGQ6_ru_rHoz_Cfjf-QcBiuJGTQShdKJLriHrQCA,Adzuna::API::Response::Job,"Wintrust provides community and commercial banking, specialty finance and wealth management services through its 16 bank charters and nine non-bank businesses. Wintrust delivers the sophisticated solutions of a large bank while staying true to the relationship-focused, personalized service of our community banking roots. We serve clients in all 50 states with more than 200 branch banking locations in Illinois, southwestern Florida, northwestern Indiana, west Michigan and southern Wisconsin and …","Middle Market Commercial Banker, AVP / VP",159551.12,42.2391,https://www.adzuna.com/details/5717890540?utm_medium=api&utm_source=abfa41a4,-87.86922,5717890540,Adzuna::API::Response::Company,Wintrust Financial,Adzuna::API::Response::Category,accounting-finance-jobs,Accounting & Finance Jobs,"['US', 'Illinois', 'Lake County', 'Lincolnshire Woods']","Lincolnshire Woods, Lake County",Adzuna::API::Response::Location,
full_time,170547.98,1,2026-05-03T09:43:28Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzg5MDU0NyIsInMiOiJpUHNMVVBwRzhSR3BfN2RNTXE1S0pBIn0._jabYLXUyZvVbfIgyg0HFFKNVBmUmN5Y-WhAbaMl_mY,Adzuna::API::Response::Job,"Wintrust provides community and commercial banking, specialty finance and wealth management services through its 16 bank charters and nine non-bank businesses. Wintrust delivers the sophisticated solutions of a large bank while staying true to the relationship-focused, personalized service of our community banking roots. We serve clients in all 50 states with more than 200 branch banking locations in Illinois, southwestern Florida, northwestern Indiana, west Michigan and southern Wisconsin and …","Middle Market Commercial Banker, AVP / VP",170547.98,41.9911,https://www.adzuna.com/details/5717890547?utm_medium=api&utm_source=abfa41a4,-87.8049,5717890547,Adzuna::API::Response::Company,Wintrust Financial,Adzuna::API::Response::Category,accounting-finance-jobs,Accounting & Finance Jobs,"['US', 'Illinois', 'Cook County', 'Chicago', 'Old Norwood']","Old Norwood, Chicago",Adzuna::API::Response::Location,
full_time,167777.11,1,2026-05-03T09:43:28Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzg5MDUzNSIsInMiOiJpUHNMVVBwRzhSR3BfN2RNTXE1S0pBIn0.PTPdvO7KexWe4ZVXgfuPUwzGCVOIBsr7_RFvRIFoM9s,Adzuna::API::Response::Job,"Wintrust provides community and commercial banking, specialty finance and wealth management services through its 16 bank charters and nine non-bank businesses. Wintrust delivers the sophisticated solutions of a large bank while staying true to the relationship-focused, personalized service of our community banking roots. We serve clients in all 50 states with more than 200 branch banking locations in Illinois, southwestern Florida, northwestern Indiana, west Michigan and southern Wisconsin and …","Middle Market Commercial Banker, AVP / VP",167777.11,42.00961,https://www.adzuna.com/details/5717890535?utm_medium=api&utm_source=abfa41a4,-87.84412,5717890535,Adzuna::API::Response::Company,Wintrust Financial,Adzuna::API::Response::Category,accounting-finance-jobs,Accounting & Finance Jobs,"['US', 'Illinois', 'Cook County', 'Park Ridge']","Park Ridge, Cook County",Adzuna::API::Response::Location,
full_time,67904.16,1,2026-05-03T09:43:28Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaVBzTFVQcEc4UkdwXzdkTU1xNUtKQSIsImkiOiI1NzE3ODkwNTUxIn0.0-OvDwc6K6MYbSb60c5-f_6E25bGcXWX2x6Bmu4837g,Adzuna::API::Response::Job,"Description Location: UCHealth Memorial Hosp Central, US:CO:Colorado Springs Department: Neuro Trauma ICU Work Schedule: Full Time, 72.00 hours per pay period (2 weeks) Shift: Nights Pay: $35.29 - $54.71 / hour. Pay is dependent on applicant's relevant experience This position is an onsite role and does not offer a hybrid or remote option Minimum Requirements: Graduate of an accredited or state board of nursing approved Registered/Professional Nursing program if less than 3 years experience. St…",RN Fellowship Neuro Trauma ICU Nights,67904.16,39.7427,https://www.adzuna.com/details/5717890551?utm_medium=api&utm_source=abfa41a4,-104.9813,5717890551,Adzuna::API::Response::Company,UCHealth,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'Colorado', 'Denver', 'Glendale']","Glendale, Denver",Adzuna::API::Response::Location,
full_time,146817.83,1,2026-05-03T09:43:28Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaVBzTFVQcEc4UkdwXzdkTU1xNUtKQSIsImkiOiI1NzE3ODkwNTM5In0.YxcOpUFuxO09TavvzbmLMNfBZr8wYp6FnRo2Jt0KL2A,Adzuna::API::Response::Job,"Wintrust provides community and commercial banking, specialty finance and wealth management services through its 16 bank charters and nine non-bank businesses. Wintrust delivers the sophisticated solutions of a large bank while staying true to the relationship-focused, personalized service of our community banking roots. We serve clients in all 50 states with more than 200 branch banking locations in Illinois, southwestern Florida, northwestern Indiana, west Michigan and southern Wisconsin and …","Middle Market Commercial Banker, AVP / VP",146817.83,42.083966,https://www.adzuna.com/details/5717890539?utm_medium=api&utm_source=abfa41a4,-88.154284,5717890539,Adzuna::API::Response::Company,Wintrust Financial,Adzuna::API::Response::Category,accounting-finance-jobs,Accounting & Finance Jobs,"['US', 'Illinois', 'Lake County', 'South Barrington']","South Barrington, Lake County",Adzuna::API::Response::Location,
full_time,152754.8,1,2026-05-03T09:43:28Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzg5MDU0MyIsInMiOiJpUHNMVVBwRzhSR3BfN2RNTXE1S0pBIn0.aufodO5Ax8lwIH5NxBOopaDTzShQNFVDjn_Anf1p3hs,Adzuna::API::Response::Job,"Wintrust provides community and commercial banking, specialty finance and wealth management services through its 16 bank charters and nine non-bank businesses. Wintrust delivers the sophisticated solutions of a large bank while staying true to the relationship-focused, personalized service of our community banking roots. We serve clients in all 50 states with more than 200 branch banking locations in Illinois, southwestern Florida, northwestern Indiana, west Michigan and southern Wisconsin and …","Middle Market Commercial Banker, AVP / VP",152754.8,42.17376,https://www.adzuna.com/details/5717890543?utm_medium=api&utm_source=abfa41a4,-87.87384,5717890543,Adzuna::API::Response::Company,Wintrust Financial,Adzuna::API::Response::Category,accounting-finance-jobs,Accounting & Finance Jobs,"['US', 'Illinois', 'Lake County', 'Bannockburn']","Bannockburn, Lake County",Adzuna::API::Response::Location,
