redirect_url,salary_min,__CLASS__,salary_max,contract_time,title,adref,id,longitude,salary_is_predicted,description,latitude,contract_type,created,location.display_name,location.area,location.__CLASS__,category.__CLASS__,category.tag,category.label,company.display_name,company.__CLASS__
https://www.adzuna.com/land/ad/5721779087?se=2Hd_pilK8RGeYJz9IZgogA&utm_medium=api&utm_source=abfa41a4&v=C6EB53585102149E999AAF92A11C97771C6CEA78,69012.98,Adzuna::API::Response::Job,69012.98,,Class B General Mechanic,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMTc3OTA4NyIsInMiOiIySGRfcGlsSzhSR2VZSno5SVpnb2dBIn0.-Xq7ISzRJcB75bb_hOcGvPgA2dq7ShcuEz7WLYF-wb4,5721779087,-95.994581,1,"Job Description Job Description NOW HIRING Class B General Mechanic Full-Time • Tulsa, Oklahoma Area Position Overview We are hiring an experienced Class B General Mechanic to maintain and service our fleet of heavy construction equipment and vehicles. The right candidate performs preventative maintenance, handles basic electrical troubleshooting, and brings their own tools to the job. Position Class B General Mechanic Work Type Heavy Equipment & Fleet Maintenance Location Tulsa, Oklahoma Area …",36.151088,,2026-05-07T11:18:10Z,"Tulsa, Tulsa County","['US', 'Oklahoma', 'Tulsa County', 'Tulsa']",Adzuna::API::Response::Location,Adzuna::API::Response::Category,engineering-jobs,Engineering Jobs,"Wilson Excavation, LLC",Adzuna::API::Response::Company
https://www.adzuna.com/land/ad/5721779091?se=2Hd_pilK8RGeYJz9IZgogA&utm_medium=api&utm_source=abfa41a4&v=8DC50D3A9204783B6824B6A9A11638FCCA9D186D,68607.55,Adzuna::API::Response::Job,68607.55,,Household Sales Rep,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMkhkX3BpbEs4UkdlWUp6OUlaZ29nQSIsImkiOiI1NzIxNzc5MDkxIn0.Sj4nmuC_kR-PNs1auqjDUHxDsO0C12GrqOQnFKy3t1Y,5721779091,-99.018736,1,"Job Description Job Description Company Profile: Culligan Ultrapure is a Culligan Water franchise that started in 1962 with and has 28 locations spread across Minnesota, Indiana, Arizona, Missouri, Michigan, and Texas. The company services residential, commercial, and industrial customers with water purification and softening systems. Position Description: As a Household Sales Rep you will be a Residential Water Treatment Consultant, an expert providing a range of top-notch water treatment solu…",31.728746,,2026-05-07T11:18:10Z,"Brownwood, Brown County","['US', 'Texas', 'Brown County', 'Brownwood']",Adzuna::API::Response::Location,Adzuna::API::Response::Category,sales-jobs,Sales Jobs,"Culligan Ultrapure, Inc",Adzuna::API::Response::Company
https://www.adzuna.com/land/ad/5721779088?se=2Hd_pilK8RGeYJz9IZgogA&utm_medium=api&utm_source=abfa41a4&v=560DC9F8966F8C733F85FA38543E80CCDDA48274,46068.71,Adzuna::API::Response::Job,46068.71,,Restaurant Manager,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMkhkX3BpbEs4UkdlWUp6OUlaZ29nQSIsImkiOiI1NzIxNzc5MDg4In0.joe8MAot0hlClRBb4kKEDP_YokHucAoAUTSIsID-MGY,5721779088,-78.631362,1,"Job Description Job Description Benefits/Perks Flexible Scheduling Competitive Compensation Career Advancement Opportunities Job Summary We are seeking an experienced Restaurant Manager to join our team! As the Restaurant Manager, you will be responsible for the restaurant’s operational performance and financial well-being. You will hire, train, and lead staff, ensuring they reflect the restaurant’s high standards. The ideal candidate is a strong leader with experience managing a successful res…",35.77443,,2026-05-07T11:18:10Z,"Raleigh, Wake County","['US', 'North Carolina', 'Wake County', 'Raleigh']",Adzuna::API::Response::Location,Adzuna::API::Response::Category,hospitality-catering-jobs,Hospitality & Catering Jobs,LEES KITCHEN LLC,Adzuna::API::Response::Company
https://www.adzuna.com/land/ad/5721779090?se=2Hd_pilK8RGeYJz9IZgogA&utm_medium=api&utm_source=abfa41a4&v=1AD0103CD8A483C7AE5D6B44B0FCEE085EF24176,69582.71,Adzuna::API::Response::Job,69582.71,,Food and Beverage Manager,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMkhkX3BpbEs4UkdlWUp6OUlaZ29nQSIsImkiOiI1NzIxNzc5MDkwIn0.CD6cFxD2Bqcn5vkviVXKByDFDWd5LuoPNk5mFkC91mM,5721779090,-88.605536,1,"Job Description Job Description We are in search of a dynamic leader with expertise in Food & Beverage. This role will oversee all F&B efforts executed in the Club including our Banquet Events. Responsibilities: · Achieve sales, profitability, and quality service goals for the Club by executing marketing strategies, providing quality service to the members, and employing leadership and managerial skills effectively. · Maintain product and service quality standards by conducting ongoing evaluati…",32.299758,,2026-05-07T11:18:10Z,"Meridian, Lauderdale County","['US', 'Mississippi', 'Lauderdale County', 'Meridian']",Adzuna::API::Response::Location,Adzuna::API::Response::Category,hospitality-catering-jobs,Hospitality & Catering Jobs,NORTHWOOD COUNTRY CLUB,Adzuna::API::Response::Company
https://www.adzuna.com/land/ad/5721779069?se=2Hd_pilK8RGeYJz9IZgogA&utm_medium=api&utm_source=abfa41a4&v=0B74B0F34B5951DBEFCBFDE1C2DDA7F8C4143ECA,68658.61,Adzuna::API::Response::Job,68658.61,,Outside Sales Representative,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMTc3OTA2OSIsInMiOiIySGRfcGlsSzhSR2VZSno5SVpnb2dBIn0.R71-muABauMl6tbwg5s5BRe0szJuIfZ-Dge_A27ChPM,5721779069,-80.2154,1,"Job Description Job Description WHAT WE OFFER: Airborne Industrial offers great compensation ranging from $50,000-$100,000 per year Clean air-conditioned work area. Great location - easy & convenient access to and from job in a modern, clean warehouse industrial area. Airborne Industrial Equipment, Inc. is a leading major line distributor of Industrial Spray Equipment and Pneumatic Tools serving industrial businesses and institutions. Our employees are driven to serve customers and the communit…",25.986874,,2026-05-07T11:18:09Z,"Miramar, Broward County","['US', 'Florida', 'Broward County', 'Miramar']",Adzuna::API::Response::Location,Adzuna::API::Response::Category,sales-jobs,Sales Jobs,"Airborne Industrial Equipment, Inc.",Adzuna::API::Response::Company
https://www.adzuna.com/land/ad/5721779077?se=2Hd_pilK8RGeYJz9IZgogA&utm_medium=api&utm_source=abfa41a4&v=8AC15248DE5237DBC06C8C081B8673F41AF0C321,74766.91,Adzuna::API::Response::Job,74766.91,,Make $100K Knocking Doors | Entry-Level w/ Uncapped Commission,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMTc3OTA3NyIsInMiOiIySGRfcGlsSzhSR2VZSno5SVpnb2dBIn0.tKuJ1wEADewBJPqLWm9nm23KAPZrcXJlJU6AJmD5fM4,5721779077,-112.07,1,"Job Description Job Description Vero Exteriors – Phoenix Metro Area $20.50–$26/hr Base  Uncapped Commission Full-Time | Field-Based | Immediate Openings Join One of Phoenix’s Fastest-Growing Roofing Companies! Tired of dead-end jobs and capped paychecks? At Vero Exteriors, we're hiring go-getters who want money, freedom, and fast growth. If you've got energy, confidence, and the drive to succeed, this is your shot to break into a 6-figure income - no experience required. What You’ll Do Knock do…",33.45,,2026-05-07T11:18:09Z,"Phoenix, Maricopa County","['US', 'Arizona', 'Maricopa County', 'Phoenix']",Adzuna::API::Response::Location,Adzuna::API::Response::Category,sales-jobs,Sales Jobs,Vero Exteriors,Adzuna::API::Response::Company
https://www.adzuna.com/land/ad/5721779062?se=2Hd_pilK8RGeYJz9IZgogA&utm_medium=api&utm_source=abfa41a4&v=6AC877AB4B5A54914F1E624278A930B7862FEF3F,151278.53,Adzuna::API::Response::Job,151278.53,,Associate Attorney,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMkhkX3BpbEs4UkdlWUp6OUlaZ29nQSIsImkiOiI1NzIxNzc5MDYyIn0.HKwBR-XVbS-A7nXhNny3nwHQ7xX6XkURqjUMJaPZKPU,5721779062,-117.837004,1,"Job Description Job Description Pay: $165,000.00 - $225,000.00 per year Why This Is a Great Opportunity Join a highly respected California litigation team representing employers, businesses, and healthcare providers in sophisticated disputes Work on meaningful employment defense matters, including discrimination, harassment, wage and hour, wrongful termination, trade secrets, and unfair competition claims Enjoy a strong compensation range with a reasonable billable hour expectation of 1,500 to …",33.59743,,2026-05-07T11:18:09Z,"Newport Beach, Orange County","['US', 'California', 'Orange County', 'Newport Beach']",Adzuna::API::Response::Location,Adzuna::API::Response::Category,legal-jobs,Legal Jobs,Orion Placement,Adzuna::API::Response::Company
https://www.adzuna.com/land/ad/5721779060?se=2Hd_pilK8RGeYJz9IZgogA&utm_medium=api&utm_source=abfa41a4&v=CAA1BD28BDDDA073806166571683F9EC0B91D872,50965.02,Adzuna::API::Response::Job,50965.02,,Nissan Sales Consultant,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMTc3OTA2MCIsInMiOiIySGRfcGlsSzhSR2VZSno5SVpnb2dBIn0.EHBFW0ewjG7q9q8yTs4Is0habW7UPHVa07juw2BV_DI,5721779060,-78.631362,1,"Job Description Job Description ARE YOU LOOKING FOR AN UNLIMITED INCOME OPPORTUNITY? TOP PRODUCERS WITHIN OUR GROUP EARN SIX FIGURES! Join us for our new sales associate hiring classes at Fred Anderson. Classes starting in the upcoming weeks, submit your application today! For more information, please email David Kane at Dkane@anderson-auto.net or call 919-369-5202 If you are looking for an exciting sales opportunity in the automotive industry, with a positive attitude, a strong work ethic, and…",35.77443,,2026-05-07T11:18:09Z,"Raleigh, Wake County","['US', 'North Carolina', 'Wake County', 'Raleigh']",Adzuna::API::Response::Location,Adzuna::API::Response::Category,sales-jobs,Sales Jobs,"NRA-19 AAG Raleigh, LLC",Adzuna::API::Response::Company
https://www.adzuna.com/land/ad/5721779074?se=2Hd_pilK8RGeYJz9IZgogA&utm_medium=api&utm_source=abfa41a4&v=92A3F95EE09CFB9790EE40B238C8F8FD933A5141,55087.36,Adzuna::API::Response::Job,55087.36,,Team Manager,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMTc3OTA3NCIsInMiOiIySGRfcGlsSzhSR2VZSno5SVpnb2dBIn0.aijNjgHxDIyLguC57tXCA_jevzI7LSXghQ3JXj0-xO8,5721779074,-97.329199,1,"Job Description Job Description Lead with purpose. Grow with support. At Panera, our leaders are celebrated for bringing out the best in their teams. Enjoy great perks, a welcoming culture, and the opportunity to make a real impact—every day. Get ready to rise and come join the fun where you will be a part of making the familiar fantastic! Because at Panera, the best thing of bread is sharing it! What’s In It for You? Competitive pay & eligible for quarterly bonuses Free on-shift meals & unlimi…",32.746598,,2026-05-07T11:18:09Z,"Fort Worth, Tarrant County","['US', 'Texas', 'Tarrant County', 'Fort Worth']",Adzuna::API::Response::Location,Adzuna::API::Response::Category,hospitality-catering-jobs,Hospitality & Catering Jobs,Panera Bread,Adzuna::API::Response::Company
https://www.adzuna.com/land/ad/5721779064?se=2Hd_pilK8RGeYJz9IZgogA&utm_medium=api&utm_source=abfa41a4&v=873F74B6BE75E4F7AE3E5638295D5CC0492AB3FB,53894.1,Adzuna::API::Response::Job,53894.1,,Restaurant Manager,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMTc3OTA2NCIsInMiOiIySGRfcGlsSzhSR2VZSno5SVpnb2dBIn0.wMl4YMt1aAJizylSELhmuOcc9huWb7dFcfU-pLZvf5o,5721779064,-86.782777,1,"Job Description Job Description Position Overview: With limited supervision, the Service/Bar Manager is responsible for the daily operations of the front of house functions at Firebirds Wood Fired Grill including appearance, guest experience, leadership of team members, scheduling of front of house positions, and effective communication with General Manager. Our Service/Bar Manager is accountable for ensuring extraordinary experiences through hospitality. Our Service/Bar Managers are responsibl…",36.033116,,2026-05-07T11:18:09Z,"Brentwood, Williamson County","['US', 'Tennessee', 'Williamson County', 'Brentwood']",Adzuna::API::Response::Location,Adzuna::API::Response::Category,hospitality-catering-jobs,Hospitality & Catering Jobs,Firebirds Wood Fired Grill,Adzuna::API::Response::Company
https://www.adzuna.com/land/ad/5721779071?se=2Hd_pilK8RGeYJz9IZgogA&utm_medium=api&utm_source=abfa41a4&v=060EEEFB74775D42FE5FE76D436994E7A1D168F9,44409.43,Adzuna::API::Response::Job,44409.43,,Finish Carpenters/Helpers,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMkhkX3BpbEs4UkdlWUp6OUlaZ29nQSIsImkiOiI1NzIxNzc5MDcxIn0.wGQLMfCpa5OAt-H69RoR15c8aQtMJ6e9U75MbOBI1i4,5721779071,-81.791059,1,"Job Description Job Description Company is growing company in the mid to high end Interior finish work in the Collier and Lee county area. Person needs to have knowledge of all aspects interior Trim, to include door hanging, crown, base, window details, wall details, ceiling details ( T&G, Beams etc) Must be clean and presentable,have a working vehicle, basic hand tools.( prefer to have someone with their own tools). Pay will be based on experience.",26.162386,,2026-05-07T11:18:09Z,"Naples, Collier County","['US', 'Florida', 'Collier County', 'Naples']",Adzuna::API::Response::Location,Adzuna::API::Response::Category,trade-construction-jobs,Trade & Construction Jobs,Creative Concepts In Woodworking LL,Adzuna::API::Response::Company
https://www.adzuna.com/land/ad/5721779070?se=2Hd_pilK8RGeYJz9IZgogA&utm_medium=api&utm_source=abfa41a4&v=8131767872A76D65A522C39637C0A6EB2E860C46,86401.74,Adzuna::API::Response::Job,86401.74,,Aveanna Healthcare Private Duty Nurse LPN - Various Patients/Shifts,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMkhkX3BpbEs4UkdlWUp6OUlaZ29nQSIsImkiOiI1NzIxNzc5MDcwIn0.9Q6w59QIw3sKUyIJyE8w2j5EuqdUi0-qloQsdfHwb08,5721779070,-82.45632,1,"Job Description Job Description Join a Company That Puts People First! Licensed Practical / Vocational Nurse – LPN/LVN We are one of the largest private duty nursing companies in the nation and growing! At Aveanna, we’re proud to foster a workplace culture that celebrates diversity, encourages connection, and supports our team members every step of the way. Here’s what sets us apart: Award-Winning Culture Indeed’s Work Wellbeing Top 100 Company Multi-year Comparably Award winner in the followin…",27.955269,,2026-05-07T11:18:09Z,"Tampa, Hillsborough County","['US', 'Florida', 'Hillsborough County', 'Tampa']",Adzuna::API::Response::Location,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Aveanna Healthcare,Adzuna::API::Response::Company
https://www.adzuna.com/land/ad/5721779072?se=2Hd_pilK8RGeYJz9IZgogA&utm_medium=api&utm_source=abfa41a4&v=DA6EB680A1849730EAF86265CBF699F01E4E56B9,48363.19,Adzuna::API::Response::Job,48363.19,,MANAGING PARTNER,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMTc3OTA3MiIsInMiOiIySGRfcGlsSzhSR2VZSno5SVpnb2dBIn0.ETINKscXdetZR7gTpaiAexnuMFLAbdFrVgT0fwO_vVU,5721779072,-80.003183,1,"Job Description Job Description Position Description: We are looking for friendly folks like you to join our team! Metro Diner is known for warm, welcoming service, familiar faces, and award-winning food. At Metro Diner, simply delicious defines our food and 100% Guest Satisfaction is our main priority. We dont just speak about our culture we live and breathe it every day its who we are!Managing Partners oversee and coordinate the planning, organizing, training, and leadership necessary to achi…",32.930579,,2026-05-07T11:18:09Z,"Charleston, Charleston County","['US', 'South Carolina', 'Charleston County', 'Charleston']",Adzuna::API::Response::Location,Adzuna::API::Response::Category,hospitality-catering-jobs,Hospitality & Catering Jobs,"Metro Services, LLC",Adzuna::API::Response::Company
https://www.adzuna.com/land/ad/5721779080?se=2Hd_pilK8RGeYJz9IZgogA&utm_medium=api&utm_source=abfa41a4&v=2C85B5CA2DC9875024CD596C62060881FB3BCD5E,49690.98,Adzuna::API::Response::Job,49690.98,,Diesel Mechanic Mobile,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMTc3OTA4MCIsInMiOiIySGRfcGlsSzhSR2VZSno5SVpnb2dBIn0.iFyfwGB_mhVYk3F_EeREVxpZFBOXctOA2gD3BAQJ1ik,5721779080,-104.86606,1,"Job Description Job Description Mile High Mobile Truck Repair is seeking a highly skilled Diesel Mechanic to join our team. This is a dynamic field service role responsible for performing essential repairs and maintenance on heavy-duty diesel engines and related systems for our clients' fleets. Your expertise will be crucial in ensuring vehicle reliability, safety, and maximum uptime for Class 8 trucks. Responsibilities Diagnose & Repair: Accurately troubleshoot and repair complex mechanical, e…",39.920218,,2026-05-07T11:18:09Z,"Henderson, Adams County","['US', 'Colorado', 'Adams County', 'Henderson']",Adzuna::API::Response::Location,Adzuna::API::Response::Category,engineering-jobs,Engineering Jobs,Mile High Mobile Truck Repair,Adzuna::API::Response::Company
https://www.adzuna.com/land/ad/5721779081?se=2Hd_pilK8RGeYJz9IZgogA&utm_medium=api&utm_source=abfa41a4&v=9AF1A70DB777404691888E9AB1650FE2F3664A9A,54813.49,Adzuna::API::Response::Job,54813.49,,Automotive Body Repairer,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMkhkX3BpbEs4UkdlWUp6OUlaZ29nQSIsImkiOiI1NzIxNzc5MDgxIn0.miim0XZkLv2TQ8OwdUUYcUddQel5g15JbrKuSnoXLVY,5721779081,-81.94257,1,"Job Description Job Description Benefits/Perks Competitive Compensation Great Work Environment Career Advancement Opportunities Job Summary We are seeking an Automotive Body Repairer to join our team! As an Automotive Body Repairer, you will work closely with clients to build strong relationships, thoroughly inspect and evaluate vehicles, and provide accurate, honest estimates for repair. You will also assist with repairing vehicles, managing multiple repair projects at once, and working closel…",26.580429,,2026-05-07T11:18:09Z,"Cape Coral, Lee County","['US', 'Florida', 'Lee County', 'Cape Coral']",Adzuna::API::Response::Location,Adzuna::API::Response::Category,maintenance-jobs,Maintenance Jobs,Tri State Classic & Muscle Car Rest,Adzuna::API::Response::Company
https://www.adzuna.com/land/ad/5721779059?se=2Hd_pilK8RGeYJz9IZgogA&utm_medium=api&utm_source=abfa41a4&v=178AC1DFD199235ABF7D240245377FB7B24A5475,78134.62,Adzuna::API::Response::Job,78134.62,,Fire Alarm Design Engineer,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMTc3OTA1OSIsInMiOiIySGRfcGlsSzhSR2VZSno5SVpnb2dBIn0.ytoa1ACXkJExbw2ZCRXD2xfzdhkB_RxxVeStOizsUX4,5721779059,-112.07,1,"Job Description Job Description Fire Alarm Designer Greenway Technologies About Us Greenway Technologies is a growing leader in fire protection and life safety systems, committed to delivering high-quality, code-compliant solutions while building a culture rooted in R.I.T.E. values—Relationships, Integrity, Teamwork, and Excellence . We are expanding our team and looking for a skilled Fire Alarm Designer to support our continued growth. Position Summary The Fire Alarm Designer is responsible fo…",33.45,,2026-05-07T11:18:09Z,"Phoenix, Maricopa County","['US', 'Arizona', 'Maricopa County', 'Phoenix']",Adzuna::API::Response::Location,Adzuna::API::Response::Category,engineering-jobs,Engineering Jobs,Greenway Technologies,Adzuna::API::Response::Company
https://www.adzuna.com/land/ad/5721779068?se=2Hd_pilK8RGeYJz9IZgogA&utm_medium=api&utm_source=abfa41a4&v=15C73A69258A521E82D263ADF70236968BB48BAD,55377.75,Adzuna::API::Response::Job,55377.75,,Overhead Crane Operator (Indoor),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMTc3OTA2OCIsInMiOiIySGRfcGlsSzhSR2VZSno5SVpnb2dBIn0.QWf-AkTS5P8HJ3YlKj1OlYvb_YgPc56w6Yy-PNki6Iw,5721779068,-97.5164,1,"Job Description Job Description Overview: This is an amazing opportunity for an experienced Overhead Crane Operator to enjoy competitive pay, 2nd shift hours, bonuses, and affordable health insurance after 30 days. - Competitive pay rates DOE - 2nd shift hours for work-life balance - Affordable health insurance you can actually use, including $5 copays, $5 prescriptions, and free Telehealth services What You'll Do: Crane Operator - Read cutting orders - Operate a tape measure to 1/16 inch - Dri…",35.4678,,2026-05-07T11:18:09Z,"Oklahoma City, Oklahoma County","['US', 'Oklahoma', 'Oklahoma County', 'Oklahoma City']",Adzuna::API::Response::Location,Adzuna::API::Response::Category,manufacturing-jobs,Manufacturing Jobs,Onin Staffing,Adzuna::API::Response::Company
https://www.adzuna.com/land/ad/5721779079?se=2Hd_pilK8RGeYJz9IZgogA&utm_medium=api&utm_source=abfa41a4&v=36F4D429D68BB20CA02947D87256033918D07C6F,49492.1,Adzuna::API::Response::Job,49492.1,,Construction Superintendent - Lanai Island,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMkhkX3BpbEs4UkdlWUp6OUlaZ29nQSIsImkiOiI1NzIxNzc5MDc5In0.8340d_uIXYm2MQ1wphZGkz9KDIIPaUOHSdqb4jwIpXo,5721779079,-156.921402,1,"Job Description Job Description We are seeking a skilled Construction Superintendent to oversee and manage luxury residential construction projects from beginning to end. The ideal candidate will ensure that projects are completed within budget, on schedule, and in compliance with building codes and regulations. Duties: - Supervise and manage all on-site construction activities - Coordinate subcontractors and ensure their adherence to project timelines - Review and interpret project plans and b…",20.83169,,2026-05-07T11:18:09Z,"Lanai City, Maui","['US', 'Hawaii', 'Maui', 'Lanai City']",Adzuna::API::Response::Location,Adzuna::API::Response::Category,trade-construction-jobs,Trade & Construction Jobs,Armstrong Builders,Adzuna::API::Response::Company
https://www.adzuna.com/land/ad/5721779075?se=2Hd_pilK8RGeYJz9IZgogA&utm_medium=api&utm_source=abfa41a4&v=F1431981FE7EAA9DAD1CD329D98536A0D02B94D4,46223.22,Adzuna::API::Response::Job,46223.22,,Outside Sales Representative,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMTc3OTA3NSIsInMiOiIySGRfcGlsSzhSR2VZSno5SVpnb2dBIn0._A4OAKkKK7Y6IR40fQRUOPlxtWG1EutmgEZQtfDBk7c,5721779075,-91.006509,1,"Job Description Job Description Job Summary Bayou Safety, a leading provider of safety training and equipment in the industrial sector, is seeking a motivated Inside Sales Representative to join our team. This role is focused on inbound and outbound communication, lead development, and customer engagement from our office. Candidates with safety experience or familiarity with industrial environments are strongly encouraged to apply. This position will play a key role in supporting business growt…",30.219347,,2026-05-07T11:18:09Z,"Geismar, Ascension Parish","['US', 'Louisiana', 'Ascension Parish', 'Geismar']",Adzuna::API::Response::Location,Adzuna::API::Response::Category,sales-jobs,Sales Jobs,Victory Air & Equipment Llc,Adzuna::API::Response::Company
https://www.adzuna.com/land/ad/5721779057?se=2Hd_pilK8RGeYJz9IZgogA&utm_medium=api&utm_source=abfa41a4&v=B3717DA9828BB7E60E7E54C1285FECCB26CB854C,68984.68,Adzuna::API::Response::Job,68984.68,,Heavy Equipment Operator,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMkhkX3BpbEs4UkdlWUp6OUlaZ29nQSIsImkiOiI1NzIxNzc5MDU3In0.VnFB7C6BP38CqnCJn2VbvxP18BI6AzAWH3f-krdC6Sk,5721779057,-78.631362,1,"Job Description Job Description We are seeking a skilled and safety-conscious Heavy Equipment Operator to join our field team. You will be responsible for operating a variety of heavy machinery to support our civil and commercial projects, ensuring all work is completed to the highest standards of quality and precision. Key Responsibilities: Operate heavy machinery (Excavators, Dozers, Loaders, Backhoes) safely and efficiently. Perform daily equipment inspections and routine maintenance. Interp…",35.77443,,2026-05-07T11:18:09Z,"Raleigh, Wake County","['US', 'North Carolina', 'Wake County', 'Raleigh']",Adzuna::API::Response::Location,Adzuna::API::Response::Category,engineering-jobs,Engineering Jobs,State Contracting,Adzuna::API::Response::Company
https://www.adzuna.com/land/ad/5721779063?se=2Hd_pilK8RGeYJz9IZgogA&utm_medium=api&utm_source=abfa41a4&v=F757D10F0F102C8482F5EEA0901336C6F6C64600,61549.0,Adzuna::API::Response::Job,61549.0,,Sales Inspector,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMTc3OTA2MyIsInMiOiIySGRfcGlsSzhSR2VZSno5SVpnb2dBIn0.ua3gz6h7tBwcwsNKIpq3OjVQj8WlbSbygprHJIbNaWc,5721779063,-80.114941,1,"Job Description Job Description Sales Inspector We provide paid training, a guaranteed salary plus a commission structure, a company car, gas card and full benefits. Come join our team, the one of the largest family-owned pest prevention companies in the US! Seeking early career professionals interested in a performance-based path to increased responsibility. Success as a Sales Inspector provides opportunity for operations management and business unit management in a growing company that develo…",26.237305,,2026-05-07T11:18:09Z,"Pompano Beach, Broward County","['US', 'Florida', 'Broward County', 'Pompano Beach']",Adzuna::API::Response::Location,Adzuna::API::Response::Category,sales-jobs,Sales Jobs,Massey Services,Adzuna::API::Response::Company
https://www.adzuna.com/land/ad/5721779067?se=2Hd_pilK8RGeYJz9IZgogA&utm_medium=api&utm_source=abfa41a4&v=68DE0D99360F4977D7D13A4AEA7E705EB1A27BC3,45176.5,Adzuna::API::Response::Job,45176.5,,Bar & Restaurant Manager,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMkhkX3BpbEs4UkdlWUp6OUlaZ29nQSIsImkiOiI1NzIxNzc5MDY3In0.rRG8zqjmRXAGGMdScqDo665BsmP355QIF-1KerZqjqA,5721779067,-94.86001,1,"Job Description Job Description Do you love a good story, a cold beer, and making people feel right at home? Greenwald Pub is looking for a Bar/Restaurant Manager to help lead our team and keep the good times rolling! The Role: We need a hands-on leader to cover shifts, oversee daily operations, manage staff scheduling, and handle inventory/ordering. Responsibilities: Supervise and coordinate all kitchen activities Oversee costumers & employees, resolve issues as they arise. Ensure a high quali…",45.60163,,2026-05-07T11:18:09Z,"Greenwald, Stearns County","['US', 'Minnesota', 'Stearns County', 'Greenwald']",Adzuna::API::Response::Location,Adzuna::API::Response::Category,hospitality-catering-jobs,Hospitality & Catering Jobs,Greenwald Pub,Adzuna::API::Response::Company
https://www.adzuna.com/land/ad/5721779061?se=2Hd_pilK8RGeYJz9IZgogA&utm_medium=api&utm_source=abfa41a4&v=B03F47DD6ED7FE2F567611239AEE294AC6A0E04E,28420.81,Adzuna::API::Response::Job,28420.81,,Restaurant Team Lead,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMkhkX3BpbEs4UkdlWUp6OUlaZ29nQSIsImkiOiI1NzIxNzc5MDYxIn0.qZUsN5Unw3sHGhhb_KyW8wWGLKNATvUoP3pMS3r9SNQ,5721779061,-95.933046,1,Job Description Job Description Chick-fil-A Legacy Village is looking for Restaurant Team Lead for many different day parts. Hours of Operation: Monday-Saturday 6:30AM-10:00PM Sunday Closed Opening Shift Mid Shift Closing Shifts You will be working side by side with team members to ensure the guests are getting a high quality experience. You will also be working directly with a Chick-fil-A Owner/Operator as well. Closed on Sundays! Nothing better than having a guaranteed day off to relax! Compe…,41.266108,,2026-05-07T11:18:09Z,"Omaha, Douglas County","['US', 'Nebraska', 'Douglas County', 'Omaha']",Adzuna::API::Response::Location,Adzuna::API::Response::Category,hospitality-catering-jobs,Hospitality & Catering Jobs,Chick-fil-A Legacy Village,Adzuna::API::Response::Company
https://www.adzuna.com/land/ad/5721779066?se=2Hd_pilK8RGeYJz9IZgogA&utm_medium=api&utm_source=abfa41a4&v=820F0164213D4D7D6376189110077C424CFEFC76,86622.52,Adzuna::API::Response::Job,86622.52,,Restaurant General Manager,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMkhkX3BpbEs4UkdlWUp6OUlaZ29nQSIsImkiOiI1NzIxNzc5MDY2In0._DOXCgwDTMXG6o67UZuz-1qLSos2NDLLYyzbuA9HDrQ,5721779066,,1,"Job Description Job Description Restaurant General Manager Upscale Casual Dining | Luxury Hotel Environment | Downtown Chicago We are seeking an experienced and driven Restaurant General Manager to lead a high-volume, upscale casual dining restaurant located within a premier luxury hotel in downtown Chicago. This role is ideal for a hospitality leader who combines operational excellence, strong financial acumen, and a passion for elevated food and beverage experiences. Position Summary The Rest…",,,2026-05-07T11:18:09Z,"Chicago, Cook County","['US', 'Illinois', 'Cook County', 'Chicago']",Adzuna::API::Response::Location,Adzuna::API::Response::Category,hospitality-catering-jobs,Hospitality & Catering Jobs,The Chef Agency,Adzuna::API::Response::Company
