salary_is_predicted,id,adref,created,contract_time,salary_min,__CLASS__,salary_max,description,redirect_url,latitude,longitude,title,location.__CLASS__,location.area,location.display_name,category.tag,category.__CLASS__,category.label,company.__CLASS__,company.display_name,contract_type
1,5840326559,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MDMyNjU1OSIsInMiOiJhdjJyMmlLWDhSR195YVNtQjBkbkhBIn0.os68hJ1IxU8ZSqiTb9yy46Z7f6A91sik2Bh9MndcElw,2026-08-13T10:10:50Z,,60420.16,Adzuna::API::Response::Job,60420.16,"Fire Alarm & Low Voltage Technician Pooler, GA | Full-Time Already Working in Electrical, Telecom, or Low Voltage? Take your skills to the next level by learning one of the most specialized and in-demand segments of the industry: fire alarm and life safety systems. We're looking for a technician with experience in electrical work, low voltage, telecommunications, or cabling who wants to expand their technical expertise and build a long-term career. Previous fire alarm experience is not required…",https://www.adzuna.com/land/ad/5840326559?se=av2r2iKX8RG_yaSmB0dnHA&utm_medium=api&utm_source=abfa41a4&v=A16814308D6475B324095278BB1162AB8E112B94,32.11716,-81.25812,Fire Alarm & Low Voltage Technician,Adzuna::API::Response::Location,"['US', 'Georgia', 'Chatham County', 'Pooler']","Pooler, Chatham County",engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,Adzuna::API::Response::Company,TEKsystems c/o Allegis Group,
1,5840326557,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYXYycjJpS1g4UkdfeWFTbUIwZG5IQSIsImkiOiI1ODQwMzI2NTU3In0.852ypMSflHKEVQhNOX_i3gDG6ggQ9E2hVWd9CV8x8Hg,2026-08-13T10:10:50Z,,139613.34,Adzuna::API::Response::Job,139613.34,"Description As a Database Engineer, you will design, build, and operate scalable, secure data stores that power our applications and analytics. You'll partner closely with application and data teams to shape schemas, tune performance, and automate operations using AWS and infrastructure-as-code. Your work will improve reliability, reduce cost, and accelerate delivery from development through production. This role requires to work on flexible hours in a day but limited to 40 hours per week. In t…",https://www.adzuna.com/land/ad/5840326557?se=av2r2iKX8RG_yaSmB0dnHA&utm_medium=api&utm_source=abfa41a4&v=29D6D0DEE5DD73DBA63A73E9D9B82EE332A65840,37.518079,-122.344761,Senior Database Engineer,Adzuna::API::Response::Location,"['US', 'California', 'San Mateo County', 'Foster City']","Foster City, San Mateo County",it-jobs,Adzuna::API::Response::Category,IT Jobs,Adzuna::API::Response::Company,TEKsystems c/o Allegis Group,
0,5840326555,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MDMyNjU1NSIsInMiOiJhdjJyMmlLWDhSR195YVNtQjBkbkhBIn0.rZGY2FAQeW_24iLxwrE34gaKSoE9zUTnNsc1C1V5xvw,2026-08-13T10:10:50Z,,0.0,Adzuna::API::Response::Job,116532.0,"Care Team Solutions is seeking a travel nurse RN NICU - Neonatal Intensive Care for a travel nursing job in Dallas, Texas. Job Description & Requirements Specialty: NICU - Neonatal Intensive Care Discipline: RN Start Date: 08/26/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours Employment Type: Travel Registered Nurse must have 2 years of recent experience in particular specialty Details: Must Have 2 Years of recent Neonatal experience. Specialty: Neonatal Discipline: Registered Nurse S…",https://www.adzuna.com/land/ad/5840326555?se=av2r2iKX8RG_yaSmB0dnHA&utm_medium=api&utm_source=abfa41a4&v=5BDCCC7095CF1543FFAB8F6E781E285A347C632F,32.760168,-96.765058,"Travel NICU RN - $2,241 per week",Adzuna::API::Response::Location,"['US', 'Texas', 'Dallas', 'Highland Park']","Highland Park, Dallas",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,Care Team Solutions,
0,5840326562,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MDMyNjU2MiIsInMiOiJhdjJyMmlLWDhSR195YVNtQjBkbkhBIn0.ndB6mjvNtHiPp1UGJmNTVF8CjeCbeDIC3JJm3-oUDxA,2026-08-13T10:10:50Z,,0.0,Adzuna::API::Response::Job,106132.0,"Concentric Healthcare Staffing is seeking a travel nurse RN ED - Emergency Department for a travel nursing job in Columbus, Ohio. Job Description & Requirements Specialty: ED - Emergency Department Discipline: RN Start Date: 08/30/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Travel Job Title Emergency Department Registered Nurse Location Columbus, OH Schedule / Job Type Contract | Full-Time | Onsite | Days (6:00 AM – 6:30 PM) Key Responsibilities Provide dire…",https://www.adzuna.com/land/ad/5840326562?se=av2r2iKX8RG_yaSmB0dnHA&utm_medium=api&utm_source=abfa41a4&v=C35181B89DC64EE40B1502175FC1BD63FD4742AB,40.041105,-82.965488,"Travel ED RN - $2,041 per week",Adzuna::API::Response::Location,"['US', 'Ohio', 'Franklin County', 'Minerva Park']","Minerva Park, Franklin County",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,Concentric Healthcare Staffing,
0,5840326540,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYXYycjJpS1g4UkdfeWFTbUIwZG5IQSIsImkiOiI1ODQwMzI2NTQwIn0.x1HWv7r_RjLOZod3DYDSGzIGSii09G4CNh73ZLUXyb8,2026-08-13T10:10:49Z,,0.0,Adzuna::API::Response::Job,117468.0,"Aequor Healthcare is seeking a travel nurse RN Labor and Delivery for a travel nursing job in Clarksville, Tennessee. Job Description & Requirements Specialty: Labor and Delivery Discipline: RN Start Date: 09/21/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours Employment Type: Travel All positions require at least two proven years experience Aequor Job ID 1805329. Pay package is based on 12 hour shifts and 36 hours per week (subject to confirmation) with tax-free stipend amount to be d…",https://www.adzuna.com/land/ad/5840326540?se=av2r2iKX8RG_yaSmB0dnHA&utm_medium=api&utm_source=abfa41a4&v=4DB92E6BB4D95EC26328A4BAA58F21D638B2BA11,36.549812,-87.33548,"Travel Labor and Delivery RN - $2,259 per week",Adzuna::API::Response::Location,"['US', 'Tennessee', 'Montgomery County', 'Clarksville']","Clarksville, Montgomery County",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,Aequor Healthcare,
0,5840326550,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYXYycjJpS1g4UkdfeWFTbUIwZG5IQSIsImkiOiI1ODQwMzI2NTUwIn0.AOkuSqK7Xpauhxf9xfgVAhHuI122ngi6hU2GxAtOR0Q,2026-08-13T10:10:49Z,,0.0,Adzuna::API::Response::Job,117936.0,"GHR Healthcare - Travel Division is seeking a travel nurse RN Psychiatric for a travel nursing job in Randallstown, Maryland. Job Description & Requirements Specialty: Psychiatric Discipline: RN Start Date: 09/14/2026 Duration: 12 weeks 36 hours per week Shift: 12 hours Employment Type: Travel GHR Healthcare - Travel Division Job ID 79496952. Pay package is based on 12 hour shifts and 36 hours per week (subject to confirmation) with tax-free stipend amount to be determined. About GHR Healthcare…",https://www.adzuna.com/land/ad/5840326550?se=av2r2iKX8RG_yaSmB0dnHA&utm_medium=api&utm_source=abfa41a4&v=C987A3659AF2DC88D26C0B97B13C380CD4C8449C,39.3768,-76.815,"Travel Behavioral Health RN - $2,268 per week",Adzuna::API::Response::Location,"['US', 'Maryland', 'Baltimore County', 'Mcdonogh Run']","Mcdonogh Run, Baltimore County",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,GHR Healthcare - Travel Division,
0,5840326546,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYXYycjJpS1g4UkdfeWFTbUIwZG5IQSIsImkiOiI1ODQwMzI2NTQ2In0.0VY_OEfWbDJpoOMJ-Nyu0Vn9C_I7aHqUN4UqHnbNn30,2026-08-13T10:10:49Z,,0.0,Adzuna::API::Response::Job,118612.0,"Fastaff Travel Nursing is seeking a travel nurse RN ED - Emergency Department for a travel nursing job in Columbus, Ohio. Job Description & Requirements Specialty: ED - Emergency Department Discipline: RN Start Date: 08/30/2026 Duration: 13 weeks 40 hours per week Shift: 12 hours, nights Employment Type: Travel Fastaff Travel Nursing Job ID 2138126. Pay package is based on 12 hour shifts and 40 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job ti…",https://www.adzuna.com/land/ad/5840326546?se=av2r2iKX8RG_yaSmB0dnHA&utm_medium=api&utm_source=abfa41a4&v=15AF2B9BE327941BE5D489697E587B1914376E82,40.041105,-82.965488,"Travel ED RN - $2,281 per week",Adzuna::API::Response::Location,"['US', 'Ohio', 'Franklin County', 'Minerva Park']","Minerva Park, Franklin County",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,Fastaff Travel Nursing,
1,5840326552,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYXYycjJpS1g4UkdfeWFTbUIwZG5IQSIsImkiOiI1ODQwMzI2NTUyIn0.BrrT8s3E-fkEbhNDgiXZdtCpokIJWi8sfkEkNSEURy8,2026-08-13T10:10:49Z,,92773.01,Adzuna::API::Response::Job,92773.01,"Description How a Watch Officer will Make an Impact: Effective interactions with the team to achieve a mission are driven by clear communication, synchronized collaboration, and unified problem-solving. The Watch Officer supports services by providing continuous watch, briefing, and support for the Operations Center and Incident Management System The Watch Officer acts as the primary POC for managing operational data of the operation center. They use technical systems to monitor data feeds, app…",https://www.adzuna.com/land/ad/5840326552?se=av2r2iKX8RG_yaSmB0dnHA&utm_medium=api&utm_source=abfa41a4&v=3B735099A474A77D1E003791FD2633FE43A1328B,38.70541,-77.145371,Ts/sci Required - Watch Officer,Adzuna::API::Response::Location,"['US', 'Virginia', 'Fairfax County', 'Fort Belvoir']","Fort Belvoir, Fairfax County",it-jobs,Adzuna::API::Response::Category,IT Jobs,Adzuna::API::Response::Company,TEKsystems c/o Allegis Group,
1,5840326548,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MDMyNjU0OCIsInMiOiJhdjJyMmlLWDhSR195YVNtQjBkbkhBIn0.RKm67-SGOWxLR6l653WG9ARGnXHupBfFWmEzV9iY5AI,2026-08-13T10:10:49Z,,106294.71,Adzuna::API::Response::Job,106294.71,"Description The Compensation Analyst supports the administration and analysis of employee compensation programs including base pay, incentive compensation, market pricing, job evaluations, and compensation-related processes. This individual performs compensation analyses, reviews employee pay actions, validates compensation data, prepares recommendations, and supports compensation program administration. The role partners with Human Resources and various business stakeholders to ensure compensa…",https://www.adzuna.com/land/ad/5840326548?se=av2r2iKX8RG_yaSmB0dnHA&utm_medium=api&utm_source=abfa41a4&v=C1B9D2313FFD6DEF97A43D7E990DABC4485826A8,29.6403,-95.4359,Compensation Analyst,Adzuna::API::Response::Location,"['US', 'Texas', 'Harris County', 'Trammells']","Trammells, Harris County",hr-jobs,Adzuna::API::Response::Category,HR & Recruitment Jobs,Adzuna::API::Response::Company,TEKsystems c/o Allegis Group,
0,5840326536,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYXYycjJpS1g4UkdfeWFTbUIwZG5IQSIsImkiOiI1ODQwMzI2NTM2In0.usU7DMMDUv2ydQXgLMdl-_qugdXqKepC4xAuxa56cmk,2026-08-13T10:10:49Z,,0.0,Adzuna::API::Response::Job,119496.0,"Supplemental Health Care is seeking a travel nurse RN PACU - Post Anesthesia Care for a travel nursing job in Boston, Massachusetts. Job Description & Requirements Specialty: PACU - Post Anesthesia Care Discipline: RN Start Date: ASAP Duration: 13 weeks 40 hours per week Shift: 8 hours, days, nights Employment Type: Travel Job Description: Supplemental Health Care is hiring Post Anesthesia Care Unit RNs for contract assignments at partnering hospitals in Boston, Massachusetts. Whether you’re lo…",https://www.adzuna.com/land/ad/5840326536?se=av2r2iKX8RG_yaSmB0dnHA&utm_medium=api&utm_source=abfa41a4&v=C81F21233723F5378781CA1E05E1C23C3B0F01AE,42.34,-71.05,"Travel PACU RN - $2,298 per week",Adzuna::API::Response::Location,"['US', 'Massachusetts', 'Suffolk County', 'South Boston']","South Boston, Suffolk County",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,Supplemental Health Care,
0,5840326538,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiemo1MDJ5S1g4Ukc1bzRVMWpZRC13QSIsImkiOiI1ODQwMzI2NTM4In0.w7B7wTvIQrBirMf8jgpqw9yn3RSIMnyZL1ZEyPI8AeE,2026-08-13T10:10:49Z,,0.0,Adzuna::API::Response::Job,117000.0,"VyTalent Solutions is seeking a travel nurse RN Cardiac Cath Lab for a travel nursing job in Asheville, North Carolina. Job Description & Requirements Specialty: Cardiac Cath Lab Discipline: RN Start Date: ASAP Duration: 12 weeks 36 hours per week Shift: 12 hours Employment Type: Travel The right role can make all the difference in your career. At VyTalent Solutions, we support healthcare professionals with opportunities designed to meet today’s workforce needs. We’re currently looking for a RN…",https://www.adzuna.com/land/ad/5840326538?se=zj502yKX8RG5o4U1jYD-wA&utm_medium=api&utm_source=abfa41a4&v=637581096FC512F1AF59E1F9C4C35110E7CB0C15,35.6,-82.55,"Travel Nurse RN - Cardiac Cath Lab - $2,250 per week",Adzuna::API::Response::Location,"['US', 'North Carolina', 'Buncombe County', 'Asheville']","Asheville, Buncombe County",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,VyTalent Solutions,
0,5840326537,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiemo1MDJ5S1g4Ukc1bzRVMWpZRC13QSIsImkiOiI1ODQwMzI2NTM3In0.hrlqnvNSFGbapfbUX0xSAWw2bQme5llNHs2PcFp4JUM,2026-08-13T10:10:49Z,,0.0,Adzuna::API::Response::Job,124696.0,"Trustaff is seeking a travel nurse RN OR - Operating Room for a travel nursing job in Lubbock, Texas. Job Description & Requirements Specialty: OR - Operating Room Discipline: RN Start Date: 09/08/2026 Duration: 13 weeks 40 hours per week Shift: 8 hours, days Employment Type: Travel Trustaff Job ID 2138099. Pay package is based on 8 hour shifts and 40 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: Operating Room About Trustaff Our nurse…",https://www.adzuna.com/land/ad/5840326537?se=zj502yKX8RG5o4U1jYD-wA&utm_medium=api&utm_source=abfa41a4&v=9A0B60E34ED460FAB058FFF9B43902EA41713FDA,33.59095,-101.89618,"Travel Nurse RN - OR - Operating Room - $2,398 per week",Adzuna::API::Response::Location,"['US', 'Texas', 'Lubbock County', 'Lubbock']","Lubbock, Lubbock County",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,Trustaff,
0,5840326531,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiemo1MDJ5S1g4Ukc1bzRVMWpZRC13QSIsImkiOiI1ODQwMzI2NTMxIn0.gs9xGjk3-8OocbF0kiU0NnB_bbz6Y7RqOglL1RGPZuk,2026-08-13T10:10:48Z,,0.0,Adzuna::API::Response::Job,124280.0,"VyTalent Solutions is seeking a travel nurse RN CVOR for a travel nursing job in Houston, Texas. Job Description & Requirements Specialty: CVOR Discipline: RN Start Date: 09/07/2026 Duration: 12 weeks 40 hours per week Shift: 8 hours Employment Type: Travel The right role can make all the difference in your career. At VyTalent Solutions, we support healthcare professionals with opportunities designed to meet today’s workforce needs. We’re currently looking for a Travel for a Hospital contract. …",https://www.adzuna.com/land/ad/5840326531?se=zj502yKX8RG5o4U1jYD-wA&utm_medium=api&utm_source=abfa41a4&v=20A7E0B74DFC361C9453F7D8B6CEE681EF443BEE,29.6403,-95.4359,"Travel Nurse RN - CVOR - $2,390 per week",Adzuna::API::Response::Location,"['US', 'Texas', 'Harris County', 'Trammells']","Trammells, Harris County",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,VyTalent Solutions,
1,5840326532,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MDMyNjUzMiIsInMiOiJ6ajUwMnlLWDhSRzVvNFUxallELXdBIn0.nPE3bjUIgnQ7PEIJVekttrhrRjTehe6lQblV1mBx3mw,2026-08-13T10:10:48Z,,114236.45,Adzuna::API::Response::Job,114236.45,"Description Independently support Healthy Planet Compass Rose initiatives Create and maintain registries Design, build, and optimize SDOH workflows Support Remote Patient Monitoring program expansion Perform daily maintenance activities, including service requests and minor optimizations Analyze and diagnose complex system issues Identify root causes and develop solutions or escalate as appropriate Design, implement, maintain, optimize, and support Epic applications Translate business and techn…",https://www.adzuna.com/land/ad/5840326532?se=zj502yKX8RG5o4U1jYD-wA&utm_medium=api&utm_source=abfa41a4&v=0252C72B6BDDB15F0DEB1D0A6B6DD062CFA708A3,39.70062,-104.8377,Epic Application Analyst,Adzuna::API::Response::Location,"['US', 'Colorado', 'Arapahoe County', 'Aurora']","Aurora, Arapahoe County",it-jobs,Adzuna::API::Response::Category,IT Jobs,Adzuna::API::Response::Company,TEKsystems c/o Allegis Group,
0,5840326503,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiemo1MDJ5S1g4Ukc1bzRVMWpZRC13QSIsImkiOiI1ODQwMzI2NTAzIn0.8ZRmAYr7f77KrIfsXMwPmzQYMBSXO-GT5YGK-Znxvcc,2026-08-13T10:10:47Z,,0.0,Adzuna::API::Response::Job,131872.0,"Voca Healthcare is seeking a travel nurse RN OR - Operating Room for a travel nursing job in Lubbock, Texas. Job Description & Requirements Specialty: OR - Operating Room Discipline: RN Start Date: 09/08/2026 Duration: 13 weeks 40 hours per week Shift: 8 hours, days Employment Type: Travel Benefits available on 1st of the month after start: Holiday pay Weekly pay Retention bonus 401k retirement plan Medical benefits Dental benefits Vision benefits Referral bonus Are you an experienced OR RN loo…",https://www.adzuna.com/land/ad/5840326503?se=zj502yKX8RG5o4U1jYD-wA&utm_medium=api&utm_source=abfa41a4&v=50FA91CDBA480BDC6A424C05ADF582D7D5D8473A,33.59095,-101.89618,"Travel OR RN - $2,536 per week",Adzuna::API::Response::Location,"['US', 'Texas', 'Lubbock County', 'Lubbock']","Lubbock, Lubbock County",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,Voca Healthcare,
1,5840326516,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MDMyNjUxNiIsInMiOiJ6ajUwMnlLWDhSRzVvNFUxallELXdBIn0.gnARyNs5VtEFh7UaH2aaZNTeeToCzJkbKiDI9v9og7k,2026-08-13T10:10:47Z,,137480.95,Adzuna::API::Response::Job,137480.95,"Role: SAP Payroll Integration & Functional Lead Location: 100% Remote Job Description: We are seeking a highly experienced Senior SAP Payroll Functional Lead Consultant to lead a large-scale, complex U.S. payroll implementation or application maintenance. The role is strategic, requiring end-to-end ownership of the payroll solution design, ensuring alignment with business requirements, operational needs, and compliance standards. Need Payroll Integration Lead experience, although this is primar…",https://www.adzuna.com/land/ad/5840326516?se=zj502yKX8RG5o4U1jYD-wA&utm_medium=api&utm_source=abfa41a4&v=A5102FD3D1864934D694C1086AD39BB1BBB0AF2F,,,Need SAP Payroll Integration & Functional Lead :: 100% Remote,Adzuna::API::Response::Location,['US'],US,it-jobs,Adzuna::API::Response::Category,IT Jobs,Adzuna::API::Response::Company,"Synergy Technologies, LLC",
1,5840326506,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiemo1MDJ5S1g4Ukc1bzRVMWpZRC13QSIsImkiOiI1ODQwMzI2NTA2In0.QGcx0TfbQQJLzNQDSawHr5QGBNZj01scdKVJg0aG_Y4,2026-08-13T10:10:47Z,,148660.02,Adzuna::API::Response::Job,148660.02,"Role Summary This position involves leading the design, development, and implementation of enterprise applications using the Microsoft Power Platform. The candidate will serve as an architecture expert and lead developer, focusing on creating scalable, user-friendly solutions that streamline business processes and support digital transformation initiatives. This role requires collaboration with cross-functional teams to deliver high-quality, maintainable Power Platform solutions that adhere to …",https://www.adzuna.com/land/ad/5840326506?se=zj502yKX8RG5o4U1jYD-wA&utm_medium=api&utm_source=abfa41a4&v=EBDE659448ACFCDD06CBF33BA3BF8FDA0C092E4C,,,Power Platform Architect / Lead Developer,Adzuna::API::Response::Location,['US'],US,it-jobs,Adzuna::API::Response::Category,IT Jobs,Adzuna::API::Response::Company,GDH,
1,5840326513,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MDMyNjUxMyIsInMiOiJ6ajUwMnlLWDhSRzVvNFUxallELXdBIn0.vTAW86Q6ZwKjMpsbv-ZXrVCzK5ycSF0GjxyHxaQM0cQ,2026-08-13T10:10:47Z,,173614.8,Adzuna::API::Response::Job,173614.8,"Job Title: Senior Infrastructure Architect Work Mode: Hybrid / Remote-eligible Location: Sacramento, CA, with remote work permitted subject to approval Contract: Approximately 3 years Employment Type: Contract Position Overview Client is seeking a highly experienced Senior Enterprise Architect to provide enterprise-level technical leadership across IT infrastructure, cybersecurity, cloud modernization, resilience, high availability, automation, and technology lifecycle initiatives. The consulta…",https://www.adzuna.com/land/ad/5840326513?se=zj502yKX8RG5o4U1jYD-wA&utm_medium=api&utm_source=abfa41a4&v=7E5F3CEE68BE668270C8DF5C57525BCF47BDDA56,38.484098,-121.398884,Senior Enterprise Architect – IT Security & Infrastructure,Adzuna::API::Response::Location,"['US', 'California', 'Sacramento County', 'Florin']","Florin, Sacramento County",it-jobs,Adzuna::API::Response::Category,IT Jobs,Adzuna::API::Response::Company,AVATAR IT Solutions Inc.,
1,5840326519,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiemo1MDJ5S1g4Ukc1bzRVMWpZRC13QSIsImkiOiI1ODQwMzI2NTE5In0.oWblblOE9EyDvI5Y8ehhJSGgkf0RscOR0r21bZPATIM,2026-08-13T10:10:47Z,,63595.07,Adzuna::API::Response::Job,63595.07,"Overview At Credence, we support our clients mission-critical needs, powered by technology. We provide cutting-edge solutions, including AI/ML, enterprise modernization, and advanced intelligence capabilities, to the largest defense and health federal organizations. Through partnership and trust, we increase mission success for warfighters and secure our nation for a better future. We are privately held, are repeatedly recognized as a top place to work, and have been on the Inc. 5000 Fastest Gr…",https://www.adzuna.com/land/ad/5840326519?se=zj502yKX8RG5o4U1jYD-wA&utm_medium=api&utm_source=abfa41a4&v=64B490CAE3DCFFF4CB0437C98748237369EC5947,38.541616,-89.851964,COMSEC/Cryptographic Mod Conference Planning and Meeting Initiatives- 7,Adzuna::API::Response::Location,"['US', 'Illinois', 'Saint Clair County', 'Scott Air Force Base']","Scott Air Force Base, Saint Clair County",energy-oil-gas-jobs,Adzuna::API::Response::Category,"Energy, Oil & Gas Jobs",Adzuna::API::Response::Company,Credence Management Solutions,
1,5840326498,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MDMyNjQ5OCIsInMiOiJ6ajUwMnlLWDhSRzVvNFUxallELXdBIn0.uLP95mNbTt5iwbyC15xyvHjZMlJJlD5V2aopVWw1m4k,2026-08-13T10:10:47Z,,111066.73,Adzuna::API::Response::Job,111066.73,"Job Title: Java Full Stack Lead Developer Location: Charlotte, NC (Onsite) Experience: 12 years Job Summary Value Technology is seeking an experienced Java Full Stack Lead with strong expertise in Java, Spring Boot, React, Microservices, and Cloud Technologies to lead the design, development, and delivery of enterprise-grade digital applications. The ideal candidate will combine hands-on technical leadership with experience managing teams in Agile environments. Key Responsibilities Lead end-to-…",https://www.adzuna.com/land/ad/5840326498?se=zj502yKX8RG5o4U1jYD-wA&utm_medium=api&utm_source=abfa41a4&v=99EAB855C73635A3FD3973995E10C9154747496A,35.2268,-80.8432,Java Full Stack Lead Developer,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Mecklenburg County', 'Charlotte']","Charlotte, Mecklenburg County",it-jobs,Adzuna::API::Response::Category,IT Jobs,Adzuna::API::Response::Company,Value Technology Inc,
1,5840326508,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MDMyNjUwOCIsInMiOiJ6ajUwMnlLWDhSRzVvNFUxallELXdBIn0.vWguy03q7qUzCTiliK1otzuhspV5Ds6zxXGJKc6k_ZI,2026-08-13T10:10:47Z,,40147.98,Adzuna::API::Response::Job,40147.98,"Business Analyst Remote (Onsite as needed) Description: Diversified Systems is searching for a Business Analyst to perform manual record deduplication and process immunization record requests. The contractor will be responsible for identifying and resolving duplicate patient demographic and/or vaccination records created when the IIS is unable to automatically match and merge the records, as well as processing incoming vaccination records requests and change requests from the public. The contra…",https://www.adzuna.com/land/ad/5840326508?se=zj502yKX8RG5o4U1jYD-wA&utm_medium=api&utm_source=abfa41a4&v=B36001DA1E5F6FF36114C6F4F510564774894FF8,,,Business Analyst,Adzuna::API::Response::Location,['US'],US,it-jobs,Adzuna::API::Response::Category,IT Jobs,Adzuna::API::Response::Company,"Diversified Systems, Inc.",
1,5840326505,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiemo1MDJ5S1g4Ukc1bzRVMWpZRC13QSIsImkiOiI1ODQwMzI2NTA1In0.Ukc8tpL2u6KxudZHMQ4pUj7hzga7e4W7Am8nwg37dHE,2026-08-13T10:10:47Z,,106711.24,Adzuna::API::Response::Job,106711.24,"We are seeking an experienced SAP System Administrator to support and maintain enterprise SAP environments. If you excel at ensuring the stability, performance, security, and availability of complex SAP landscapes, we want you on our team! Position Overview Location: Raleigh, NC 27601 (Local candidates within North Carolina preferred) Work Arrangement: Hybrid Interview Process: Webcam or In-Person Interview Key Skills & Requirements (What We Are Looking For) To excel in this position, your back…",https://www.adzuna.com/land/ad/5840326505?se=zj502yKX8RG5o4U1jYD-wA&utm_medium=api&utm_source=abfa41a4&v=98B1D50C8A3607CB05B2CB121622A1AB89AB1B4D,35.773993,-78.63276,SAP System Administrator,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Wake County', 'Raleigh']","Raleigh, Wake County",it-jobs,Adzuna::API::Response::Category,IT Jobs,Adzuna::API::Response::Company,Stellar Professionals LLC,
1,5840326502,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0MDMyNjUwMiIsInMiOiJ6ajUwMnlLWDhSRzVvNFUxallELXdBIn0.SWdveyK-FrUausthsImtYtuUjP9SIxmFqS0yu7ib-1Q,2026-08-13T10:10:47Z,,129775.52,Adzuna::API::Response::Job,129775.52,"Job Title: Senior Azure Cloud Architect Work Location: Detroit, MI, 48226 - hybrid work set-up in Detroit, MI Contract duration: 12 Job Details: Must Have Skills Azure Landing zone Terraform Minimum years of experience: 10 years Certifications Needed: AZURE Senior Azure Cloud Architect Job Description: Cloud Function: Architecture The Cloud Architect role leads the establishment of cloud architectural best practices and standards as repeatable, efficient cloud assets/products. The role designs …",https://www.adzuna.com/land/ad/5840326502?se=zj502yKX8RG5o4U1jYD-wA&utm_medium=api&utm_source=abfa41a4&v=3B499D6619D14F8A4D81CCA775D72B9BB36E43EC,42.355709,-83.214175,Senior Azure Cloud Architect,Adzuna::API::Response::Location,"['US', 'Michigan', 'Wayne County', 'Dearborn']","Dearborn, Wayne County",it-jobs,Adzuna::API::Response::Category,IT Jobs,Adzuna::API::Response::Company,"Epic Systems, Inc,",
