redirect_url,id,title,salary_is_predicted,latitude,salary_max,salary_min,created,adref,description,longitude,__CLASS__,category.__CLASS__,category.label,category.tag,company.display_name,company.__CLASS__,location.__CLASS__,location.display_name,location.area,contract_time,contract_type
https://www.adzuna.com/details/5855399625?utm_medium=api&utm_source=abfa41a4,5855399625,CDL-A Company Driver - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,0,34.590472,75000.0,0.0,2026-08-25T09:47:57Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NTM5OTYyNSIsInMiOiIzRVNQN1l5ZzhSRy12YU40bk1EcndRIn0.Lbb4Vfzg9VBzrHiy9R2eZRg48kzhEjpW2kglmB_YrSc,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",-86.989635,Adzuna::API::Response::Job,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Big M Diesel Express,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Priceville, Morgan County","['US', 'Alabama', 'Morgan County', 'Priceville']",full_time,
https://www.adzuna.com/land/ad/5855399627?se=3ESP7Yyg8RG-vaN4nMDrwQ&utm_medium=api&utm_source=abfa41a4&v=6075B67A9E330C3D63862233E909A891C3130EC5,5855399627,Remote Travel Customer Service Representative,1,39.59389,41277.1,41277.1,2026-08-25T09:47:57Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0VTUDdZeWc4UkctdmFONG5NRHJ3USIsImkiOiI1ODU1Mzk5NjI3In0.KSR9mlXddGLuTqPygml8pEmpmSHE0ZCDvXv2l0rOBfY,"About the job About The Role Rudyb Travel is seeking a Travel Customer Service Representative (Remote) to support clients throughout every stage of their travel journey. In this client-facing role, you will serve as a trusted point of contact—from initial booking through post-trip follow-up—ensuring a seamless, personalized, and high-quality experience. This role is ideal for someone who is detail-oriented, service-driven, and passionate about travel, hospitality, and delivering exceptional cus…",-121.52833,Adzuna::API::Response::Job,Adzuna::API::Response::Category,Travel Jobs,travel-jobs,Rudyb Travel,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Oregon, Butte County","['US', 'California', 'Butte County', 'Oregon']",,
https://www.adzuna.com/details/5855399634?utm_medium=api&utm_source=abfa41a4,5855399634,CDL-A Company Driver - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,0,31.769512,75000.0,0.0,2026-08-25T09:47:57Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NTM5OTYzNCIsInMiOiIzRVNQN1l5ZzhSRy12YU40bk1EcndRIn0.K3nsCUaMY0PGAIAi_j0YvJ_koCFViTd-hEr0XLkfZ3M,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",-85.988201,Adzuna::API::Response::Job,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Big M Diesel Express,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Troy, Pike County","['US', 'Alabama', 'Pike County', 'Troy']",full_time,
https://www.adzuna.com/details/5855399628?utm_medium=api&utm_source=abfa41a4,5855399628,Class A CDL Company Driver - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,0,33.926121,75000.0,0.0,2026-08-25T09:47:57Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NTM5OTYyOCIsInMiOiIzRVNQN1l5ZzhSRy12YU40bk1EcndRIn0.erV9wkbXK4At-ca11VzGYaJvYEpfVjizSsQE03AxqKw,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",-87.801434,Adzuna::API::Response::Job,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Big M Diesel Express,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Winfield, Marion County","['US', 'Alabama', 'Marion County', 'Winfield']",full_time,
https://www.adzuna.com/details/5855399629?utm_medium=api&utm_source=abfa41a4,5855399629,CDL-A Company Driver - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,0,33.926121,75000.0,0.0,2026-08-25T09:47:57Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NTM5OTYyOSIsInMiOiIzRVNQN1l5ZzhSRy12YU40bk1EcndRIn0.9hyaH9A-4xbafiOPnI1pR9x9_vWMNpFmVMCNrefuDAI,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",-87.801434,Adzuna::API::Response::Job,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Big M Diesel Express,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Winfield, Marion County","['US', 'Alabama', 'Marion County', 'Winfield']",full_time,
https://www.adzuna.com/details/5855399621?utm_medium=api&utm_source=abfa41a4,5855399621,Truck Driver Company - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,0,39.195826,75000.0,0.0,2026-08-25T09:47:57Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0VTUDdZeWc4UkctdmFONG5NRHJ3USIsImkiOiI1ODU1Mzk5NjIxIn0.m_p6TkjH40gAFIRcchTDG2XXas62eYmuBl36b7TmdsU,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",-85.945146,Adzuna::API::Response::Job,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Big M Diesel Express,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Columbus, Bartholomew County","['US', 'Indiana', 'Bartholomew County', 'Columbus']",full_time,
https://www.adzuna.com/details/5855399632?utm_medium=api&utm_source=abfa41a4,5855399632,Truck Driver Company - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,0,33.926121,75000.0,0.0,2026-08-25T09:47:57Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NTM5OTYzMiIsInMiOiIzRVNQN1l5ZzhSRy12YU40bk1EcndRIn0.d0Sr8SFZTMyP5-gaf-iQl8uhYeiHD8wWjtjlFoRHYSM,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",-87.801434,Adzuna::API::Response::Job,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Big M Diesel Express,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Winfield, Marion County","['US', 'Alabama', 'Marion County', 'Winfield']",full_time,
https://www.adzuna.com/land/ad/5855399618?se=3ESP7Yyg8RG-vaN4nMDrwQ&utm_medium=api&utm_source=abfa41a4&v=AB1B75434A63FAF519EDA3517E23AAD5E297BAE4,5855399618,Maintenance Technician,1,30.247647,54910.6,54910.6,2026-08-25T09:47:56Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0VTUDdZeWc4UkctdmFONG5NRHJ3USIsImkiOiI1ODU1Mzk5NjE4In0.FY3oyKW7LYr7UPUgcYnp9Wp_7Mb52owxv904QZn7JW0,"Job Description Job Description Job Title: Maintenance Technician Job Description This role focuses on troubleshooting, repairing, and maintaining electrical, electronic, mechanical, and control systems in an industrial manufacturing environment. You ensure safe, reliable, and efficient operation of a wide range of production equipment, from legacy machinery to modern automated systems, by quickly diagnosing complex equipment failures and implementing effective repairs. Responsibilities Trouble…",-91.997941,Adzuna::API::Response::Job,Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,Aerotek,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Lafayette, Lafayette Parish","['US', 'Louisiana', 'Lafayette Parish', 'Lafayette']",,
https://www.adzuna.com/details/5855399620?utm_medium=api&utm_source=abfa41a4,5855399620,Class A CDL Company Driver - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,0,34.590472,75000.0,0.0,2026-08-25T09:47:56Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NTM5OTYyMCIsInMiOiIzRVNQN1l5ZzhSRy12YU40bk1EcndRIn0.mFonI21jBSEVQH1KbVWqDUKOUgkJCr3PalTV2InpJk0,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",-86.989635,Adzuna::API::Response::Job,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Big M Diesel Express,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Priceville, Morgan County","['US', 'Alabama', 'Morgan County', 'Priceville']",full_time,
https://www.adzuna.com/land/ad/5855399616?se=3ESP7Yyg8RG-vaN4nMDrwQ&utm_medium=api&utm_source=abfa41a4&v=CC67B9258376583683A075FB3F75BCC2C6F25869,5855399616,"Local Class A Wide Load Driver - Delaware, OH - $26 - $28/hr",0,40.500616,58240.0,54080.0,2026-08-25T09:47:56Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0VTUDdZeWc4UkctdmFONG5NRHJ3USIsImkiOiI1ODU1Mzk5NjE2In0.UPqbZ_61L7Vuj5_wqEMnBVxXfHrHIqUSLtPfu9wWE78,"Job Description Job Description Class A Roll Off Driver – Local Routes | No Weekends Location: Delaware, OH Pay: $26–$28 per hour to start (based on experience) Once trained, making $35 hour Schedule: Monday–Friday, 7:00 AM – 3:00 PM About the Role: If you’re an experienced Class A Driver looking for a steady, local position with a supportive team and no weekend work, we’d love to connect with you! Why You’ll Love This Job: Consistent Schedule: Be home every evening, Monday through Friday. Mode…",-82.893515,Adzuna::API::Response::Job,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Pace Drivers,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Cardington, Morrow County","['US', 'Ohio', 'Morrow County', 'Cardington']",,
https://www.adzuna.com/land/ad/5855399617?se=3ESP7Yyg8RG-vaN4nMDrwQ&utm_medium=api&utm_source=abfa41a4&v=A0912530AF4331C0C0250FE80DED741960711D9C,5855399617,Clinic Manager,1,33.96979,94817.95,94817.95,2026-08-25T09:47:56Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0VTUDdZeWc4UkctdmFONG5NRHJ3USIsImkiOiI1ODU1Mzk5NjE3In0.XmSCNab3VyT09W5C-QX39FQYlLFTL7NF67ay8I5m7JA,Job Description Job Description Clinic Supervisor - Float Position Multi-Specialty clinic in Los Angeles is looking for a clinic supervisor to join their team! MA diploma and supervisory experience are required. Exciting opportunity to lead a team and work with multiple specialties! MUST BE FLEXIBLE TO FLOAT AMONG THE BELOW LOCATIONS: East LA - 90023 El Monte - 91731 Maywood - 90270 Huntington Park - 90255 Job Description Join our dynamic team as a Clinic Supervisor in a fast-paced and high-vol…,-118.246815,Adzuna::API::Response::Job,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Actalent,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Los Angeles, Los Angeles County","['US', 'California', 'Los Angeles County', 'Los Angeles']",,
https://www.adzuna.com/land/ad/5855399612?se=3ESP7Yyg8RG-vaN4nMDrwQ&utm_medium=api&utm_source=abfa41a4&v=2F3F36A143EB067926B5AD659FAAD066A08FA322,5855399612,Pallet Repairman,1,30.410934,31468.82,31468.82,2026-08-25T09:47:55Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NTM5OTYxMiIsInMiOiIzRVNQN1l5ZzhSRy12YU40bk1EcndRIn0.mXXOw_9-IozmeI_HLZJee4rlH5DytBdcubNN91cKCPA,"Job Description Job Description Massillon MAncan is assisting a Navarre pallet and recycling company in their search for a Pallet Repairman the position is 1st shift 7:30a-4:30p Monday-Friday $17/hr. We are seeking a reliable and detail-oriented Pallet Repairer to join our team. The primary responsibility of this role is to inspect, repair, and rebuild wooden pallets to meet company standards using tools such as air nailers and hand tools. This is a physically active position requiring manual l…",-86.912322,Adzuna::API::Response::Job,Adzuna::API::Response::Category,Manufacturing Jobs,manufacturing-jobs,Mancan,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Navarre, Santa Rosa County","['US', 'Florida', 'Santa Rosa County', 'Navarre']",,
https://www.adzuna.com/land/ad/5855399609?se=3ESP7Yyg8RG-vaN4nMDrwQ&utm_medium=api&utm_source=abfa41a4&v=34404D7FB82D0D7ABEB9F7649AA3CA764BBCCF8F,5855399609,Juicery Crew,1,33.755711,40268.81,40268.81,2026-08-25T09:47:55Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0VTUDdZeWc4UkctdmFONG5NRHJ3USIsImkiOiI1ODU1Mzk5NjA5In0.-sQeUgwr9cfaiwuU6VB5ejgLPBdsIzy24uzA9xB5YOg,"Job Description Job Description JOB DESCRIPTION CraveWell Cafe is hiring immediately for Juicery Crew (Team Members) at our juice bar cafe. JOIN THE SQUAD! At CraveWell Cafe , we’re all about good vibes, fresh energy, and healthy choices that keep you moving. As a Juicery Crew member, you’re the friendly, vibrant face guests meet when they walk in. You’ll help create a welcoming experience, build real connections, and keep our juice bar running smoothly—fast, fun, and full of flavor. What you’l…",-84.388372,Adzuna::API::Response::Job,Adzuna::API::Response::Category,Hospitality & Catering Jobs,hospitality-catering-jobs,CraveWell Cafe,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Atlanta, Fulton County","['US', 'Georgia', 'Fulton County', 'Atlanta']",,
https://www.adzuna.com/land/ad/5855399611?se=3ESP7Yyg8RG-vaN4nMDrwQ&utm_medium=api&utm_source=abfa41a4&v=0A6CB2F6497CD37992EC308C72498BB45B794B90,5855399611,CDL-A Dedicated Regional Driver,0,41.500857,109616.0,90896.0,2026-08-25T09:47:55Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0VTUDdZeWc4UkctdmFONG5NRHJ3USIsImkiOiI1ODU1Mzk5NjExIn0.w0JUlsdcrretO38Ae_IO6oOCMWAL7-32zaU4CrwQrcE,"Job Description Job Description If you have 3 or more months of recent driving experience, you can drive for C.R. England , the premier long-haul refrigerated carrier in the country. Get started on an exciting fleet with consistent miles and competitive pay. Lane Details: Pull containers on chassis and deliver no-touch freight/drop and hook freight Deliveries from terminals in the Philadelphia, PA area to Ohio, Western New York, West Virginia and Central/Western Pennsylvania Home time: Weekly f…",-81.602199,Adzuna::API::Response::Job,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,C.R. England,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Cleveland Heights, Cuyahoga County","['US', 'Ohio', 'Cuyahoga County', 'Cleveland Heights']",,
https://www.adzuna.com/land/ad/5855399614?se=3ESP7Yyg8RG-vaN4nMDrwQ&utm_medium=api&utm_source=abfa41a4&v=5F091752773092DFD01661ACB07C5D7E2892010A,5855399614,Local CDL A Driver,1,41.641717,97670.52,97670.52,2026-08-25T09:47:55Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NTM5OTYxNCIsInMiOiIzRVNQN1l5ZzhSRy12YU40bk1EcndRIn0.rI2cCPHfDgXt-hg8sm2xb7bdQtbrGRv6JnBT5OKhrM0,"Job Description Job Description CDL A Flatbed Driver – Local | $27-$29/hr | Home Daily | Amherst, OH We're hiring an experienced CDL A Flatbed Driver for a local, first-shift position in the Amherst, OH area. If you're looking for steady, year-round work with a company that values its drivers, we'd love to hear from you! Pay & Schedule $27-$29 per hour Overtime after 40 hours Monday-Friday Start at 6:30 AM (finish when deliveries are complete) Home every night Weekends off What You'll Do Drive …",-85.416647,Adzuna::API::Response::Job,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Pace Drivers,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Lagrange, LaGrange County","['US', 'Indiana', 'LaGrange County', 'Lagrange']",,
https://www.adzuna.com/land/ad/5855399607?se=3ESP7Yyg8RG-vaN4nMDrwQ&utm_medium=api&utm_source=abfa41a4&v=43EFA7411F2A0B683EA0499E4CEFB6294C6F4F20,5855399607,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $1.98k - $2.04k per week,0,34.533611,106080.0,102960.0,2026-08-25T09:47:55Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0VTUDdZeWc4UkctdmFONG5NRHJ3USIsImkiOiI1ODU1Mzk5NjA3In0.MY8K9lQEAZMqGJGBEoRYBmtiOWmS0DIG3CKDSifBhQ4,"Job Description Job Description CDL-A Truck Drivers – Home Weekly – Earn $103,000-$106,000 Annually Pay and Benefits: Earn $1,980-$2,040 Weekly $5,000 Sign-On Bonus in 10 monthly payments for Experienced Drivers $1.38-$1.41 CPM  $40 Per Stop; Starting Pay Based on Experience Annual Mileage Pay Increases Until Maxed Safe Stop Bonus Potential – Paid Out Quarterly Rider & Pet Policies* Unlimited Referral Bonuses ($2,000-$3,000 per referral) Safety & Service Award Programs Paid time off after 1 yea…",-85.894722,Adzuna::API::Response::Job,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Hogan Transports,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Powell, DeKalb County","['US', 'Alabama', 'DeKalb County', 'Powell']",,
https://www.adzuna.com/land/ad/5855399615?se=3ESP7Yyg8RG-vaN4nMDrwQ&utm_medium=api&utm_source=abfa41a4&v=A0D1E775F36354AE79CF7105674F101F9AF7F832,5855399615,Maintenance (Cleanroom) - 1st & 2nd Shift Openings,1,42.163125,72818.37,72818.37,2026-08-25T09:47:55Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NTM5OTYxNSIsInMiOiIzRVNQN1l5ZzhSRy12YU40bk1EcndRIn0.RBVEt9hE1KfzGvJrWtM8UbrxxpJ1Csu178uI75LDKNI,"Job Description Job Description Job Title: Industrial Maintenance Technician (GMP Cleanroom, 1st & 2nd shift open!) $36, flexible on experience! Job Description We are seeking a skilled industrial maintenance technician to oversee the installation and maintenance of our industrial equipment. You will be responsible for ensuring the smooth operation of our machinery and mechanical equipment, performing regular services and maintenance procedures, and troubleshooting equipment breakdowns. Respons…",-87.965377,Adzuna::API::Response::Job,Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,Aerotek,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Buffalo Grove, Lake County","['US', 'Illinois', 'Lake County', 'Buffalo Grove']",,
https://www.adzuna.com/land/ad/5855399604?se=3ESP7Yyg8RG-vaN4nMDrwQ&utm_medium=api&utm_source=abfa41a4&v=4200911D9AE0060B7C3803F4EEC2D3F1694585B3,5855399604,CDL-A Company Driver - 6mo EXP Required - Regional - $88k - $97k per year,0,42.665197,97000.0,88000.0,2026-08-25T09:47:55Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NTM5OTYwNCIsInMiOiIzRVNQN1l5ZzhSRy12YU40bk1EcndRIn0.pORsc06rgaEBxjrWvOMWNVlg1hrDp0YDReMKf2Fwz1g,"Job Description Job Description Home Weekly - Regional - Touch the House During the week too! Details: NEW PAY RAISE - $0.65 CPM  $.06 Prod bonus  $.01 Safety bonus. $88,000 to $97,000 per year 2200-2800 miles per week Run for 6 to 8 days, take your 34 to 48 at home. Home every week! Want to make more money? – Stay out longer! – We have the miles! Nothing further west than Denver, East to Indy, Southeast to Atlanta, South to Dallas. NO COASTS! Live near Chicago, IL, Denver, CO? $0.71 CPM All Mi…",-82.928643,Adzuna::API::Response::Job,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Hill Bros.,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Macomb, Macomb County","['US', 'Michigan', 'Macomb County', 'Macomb']",,
https://www.adzuna.com/details/5855399606?utm_medium=api&utm_source=abfa41a4,5855399606,Class A CDL Company Driver - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,0,31.64318,75000.0,0.0,2026-08-25T09:47:55Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0VTUDdZeWc4UkctdmFONG5NRHJ3USIsImkiOiI1ODU1Mzk5NjA2In0.71BhiJsm8-TZfU7AUuM-T1zRHEGeosfV7x2TRy_Jekw,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",-81.907466,Adzuna::API::Response::Job,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Big M Diesel Express,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Jesup, Wayne County","['US', 'Georgia', 'Wayne County', 'Jesup']",full_time,
https://www.adzuna.com/land/ad/5855399600?se=3ESP7Yyg8RG-vaN4nMDrwQ&utm_medium=api&utm_source=abfa41a4&v=76FD1763971754B3E394DF10F130D2921F1C050E,5855399600,Structural Engineer,1,44.553864,101195.62,101195.62,2026-08-25T09:47:54Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NTM5OTYwMCIsInMiOiIzRVNQN1l5ZzhSRy12YU40bk1EcndRIn0.OgU8CpSw2FpDSUFBmaYV8nVBHahy6CT-Yz_JRzg4QaE,"Job Description Job Description Job Title: Structural Engineer Job Description This role offers an opportunity for a Structural Engineer to join a growing team and play a key role in structural analysis and design projects. You will contribute directly to the development of safe, efficient, and innovative structural solutions while working closely with other engineering professionals. Responsibilities Perform structural engineering analysis and design for a variety of projects, ensuring safety,…",-89.567606,Adzuna::API::Response::Job,Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,Actalent,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Stevens Point, Portage County","['US', 'Wisconsin', 'Portage County', 'Stevens Point']",,
https://www.adzuna.com/land/ad/5855399598?se=3ESP7Yyg8RG-vaN4nMDrwQ&utm_medium=api&utm_source=abfa41a4&v=A86C20CC2FE65F2A0DBE4018143D40479E1B19EC,5855399598,Laborer,1,40.361164,58253.03,58253.03,2026-08-25T09:47:54Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NTM5OTU5OCIsInMiOiIzRVNQN1l5ZzhSRy12YU40bk1EcndRIn0.6KymsWXGCem2Hqb6i-vYAZd-XJZ2-LWJV10xi7kG7mk,"Job Description Job Description We're seeking a Laborer who's ready to put your skills to work on projects that matter - and build a career with a company that's building North America. Job Title: Laborer | Req ID: 17283 | HR Contact: Kyle Jon KEMPEN| Location: Theodore Cement Plant AL ABOUT THE ROLE Amrize has immediate openings for a Laborer position for its manufacturing facility located in Theodore, AL. The Laborer position is a multi-skilled position responsible for the cleaning of the The…",-83.759656,Adzuna::API::Response::Job,Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,Amrize,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Bellefontaine, Logan County","['US', 'Ohio', 'Logan County', 'Bellefontaine']",,
https://www.adzuna.com/details/5855399601?utm_medium=api&utm_source=abfa41a4,5855399601,Truck Driver Company - 1yr EXP Required - OTR - Dry Van - $75k per year - Big M Diesel Express,0,31.64318,75000.0,0.0,2026-08-25T09:47:54Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0VTUDdZeWc4UkctdmFONG5NRHJ3USIsImkiOiI1ODU1Mzk5NjAxIn0.2MdEJIYkVMhuxjiu9M58LgAHQOqWDNvg0gPbnD5FKhA,"Big M Transportation is Hiring CDL A OTR Drivers!. Ready To Get Your Career Moving? Why Drive For Big M? Family Oriented Company - We take great pride in the personal relationships that are built, and we treat you like family. Industry Leading Benefits - We offer a $500 Orientation Pay, E-Logs, Health Benefits, and much more! Personal Dispatcher - Your dispatcher knows your name, where you live, and your scheduled home time. New Equipment - Our 300 tractor fleet consists of new Volvos, Freightl…",-81.907466,Adzuna::API::Response::Job,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Big M Diesel Express,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Jesup, Wayne County","['US', 'Georgia', 'Wayne County', 'Jesup']",full_time,
https://www.adzuna.com/land/ad/5855399602?se=3ESP7Yyg8RG-vaN4nMDrwQ&utm_medium=api&utm_source=abfa41a4&v=BAAD96C61C60D58AB51E7CC4341C8932D468D4C5,5855399602,HOUSEKEEPER (FULL TIME AND PART TIME),1,38.610604,31025.08,31025.08,2026-08-25T09:47:54Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NTM5OTYwMiIsInMiOiIzRVNQN1l5ZzhSRy12YU40bk1EcndRIn0._TekhoCk0m0tdGJvZzMBxvxaIwxvQw3mcy1_fH_b5eg,"Job Description Job Description We are hiring immediately for full time and part time HOUSEKEEPER positions. Location : HSHS Saint Josephs - 9515 Holy Cross Lane, Breese, IL 62230. Note: online applications accepted only. Schedule : Full time and part time schedules. Hours and days may vary; including rotating weekends. Further details upon interview. Requirement : No experience necessary. Willing to train! Fixed Pay Rate: $16.22 per hour. Make a difference in the lives of people, your communit…",-89.527031,Adzuna::API::Response::Job,Adzuna::API::Response::Category,Part time Jobs,part-time-jobs,Crothall Healthcare,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Breese, Clinton County","['US', 'Illinois', 'Clinton County', 'Breese']",,
