latitude,description,id,longitude,redirect_url,__CLASS__,created,adref,salary_max,title,salary_min,salary_is_predicted,location.area,location.__CLASS__,location.display_name,category.tag,category.__CLASS__,category.label,company.__CLASS__,company.display_name,contract_time,contract_type
39.291,"Overwhelmingly, people who decide they want to be a part of the Y in Central Maryland tell us they do so because it reflects their values and a conscious decision, they’ve made about how they choose to live their lives. The happiest and most fulfilled Y associates are those who are motivated to help others and who want to be a part of something larger than themselves. If this speaks to your heart, then we invite you to join our team. Be a part of a charitable, mission-driven organization that w…",5808175213,-76.6054,https://www.adzuna.com/details/5808175213?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,2026-07-20T10:30:54Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia3JQdExrNkU4UkdGbl9xYS1DYWlQZyIsImkiOiI1ODA4MTc1MjEzIn0.F2MGRsnk9Um7f7_q7au1SDes-WG8Qmo9xNISiemzRgs,42859.1,Enrichment Specialist (Summer 2026 - Seasonal),42859.1,1,"['US', 'Maryland', 'Baltimore County', 'Baltimore', 'East Case']",Adzuna::API::Response::Location,"East Case, Baltimore",social-work-jobs,Adzuna::API::Response::Category,Social work Jobs,Adzuna::API::Response::Company,The Y of Central Maryland,,
39.553497,"Additional Job Info: Additional $1.50/hr. for working 10pm-6am Overview: Love meeting new people and shaking things up? Time to flex your hustle as a Multi-Store Supervisor! You'll be the secret sauce behind creating a positive, high-energy atmosphere across multiple stores in your district. No boring 9-to-5 here-every day's a new adventure as you hop from store to store! This gig? Total career glow-up material. We're growing like crazy and opening stores left and right, so you've got all the r…",5808175207,-76.986374,https://www.adzuna.com/details/5808175207?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,2026-07-20T10:30:51Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwODE3NTIwNyIsInMiOiJrclB0TGs2RThSR0ZuX3FhLUNhaVBnIn0.ljipV5Lh3yg70td1l_2FeepKfaF1kHY6O8fbczlx8Ag,81123.51,Travel Store Supervisor,81123.51,1,"['US', 'Maryland', 'Carroll County', 'Westminster']",Adzuna::API::Response::Location,"Westminster, Carroll County",retail-jobs,Adzuna::API::Response::Category,Retail Jobs,Adzuna::API::Response::Company,"Sheetz, Inc",full_time,
41.38686,"Job Summary Warehouse Maintenance Technicians are responsible for repairing all of the equipment within the building and preforming all building maintenance functions. They make sure everything is operating in a safe and efficient manner. In this role, you will maintain, schedule maintenance, and assist in repairing warehouse equipment. Now hiring for 2nd shift: 12:00pm - 10:30pm. Job Description Experience Required: 3 to 5 years , Flexibility in scheduling with the availability to work all shi…",5808175205,-81.4404,https://www.adzuna.com/details/5808175205?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,2026-07-20T10:30:50Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwODE3NTIwNSIsInMiOiJrclB0TGs2RThSR0ZuX3FhLUNhaVBnIn0.FVslALKky-kd6H5yiRWAMt2a4uNQ1LZ4t32e4W6ajLc,61681.56,Warehouse Maintenance Technician,61681.56,1,"['US', 'Ohio', 'Cuyahoga County', 'Solon']",Adzuna::API::Response::Location,"Solon, Cuyahoga County",maintenance-jobs,Adzuna::API::Response::Category,Maintenance Jobs,Adzuna::API::Response::Company,Giant Eagle,full_time,
40.635072,"Additional Job Info: Additional $1.50/hr. for working 10pm-6am Full-time Team Members are required to work 4 weekend days per month. Overview: Got high-energy and love to hustle? Come join the fast-paced, FUN work atmosphere as a Store Team Member and MAKE SHEETZ HAPPEN! We call this role a ‘team member’ because that’s what you’re in for: a team culture where you’ll find your people and have each other’s backs. Your day-to-day will be busy, but super rewarding, because you’re in the business of…",5808175198,-77.568748,https://www.adzuna.com/details/5808175198?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,2026-07-20T10:30:48Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwODE3NTE5OCIsInMiOiJrclB0TGs2RThSR0ZuX3FhLUNhaVBnIn0.5peJQ0gsy6P6a9uvsB4Hz4K9T4NJVC9Ym2gO291iXgI,28832.72,Store Team Member - Full-Time - 576,28832.72,1,"['US', 'Pennsylvania', 'Mifflin County', 'Burnham']",Adzuna::API::Response::Location,"Burnham, Mifflin County",hospitality-catering-jobs,Adzuna::API::Response::Category,Hospitality & Catering Jobs,Adzuna::API::Response::Company,"Sheetz, Inc",full_time,
33.30534,"Please note: this position requires new hires to attend our two week Academy training out of state. Expenses are covered by the company and it is paid training. Clean Harbors in Phoenix, AZ is looking for experienced, full time Class A Tanker Truck Drivers to join our safety conscious team. This position will perform duties associated with picking up hazardous and liquid waste at customer location and transporting to a Clean Harbors location or other disposal sites making multiple stops per day…",5808175195,-112.04587,https://www.adzuna.com/details/5808175195?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,2026-07-20T10:30:47Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwODE3NTE5NSIsInMiOiJrclB0TGs2RThSR0ZuX3FhLUNhaVBnIn0.i9lro2mXzaTUfDXOXB9esWu8D7wuenJ46ZEGWs-bNDA,54474.97,"Driver Class A *$7K sign on bonus* (HazMat & tanker endorsements, bulk liquid experience, no automatic restriction highly preferred)",54474.97,1,"['US', 'Arizona', 'Maricopa County', 'Guadalupe']",Adzuna::API::Response::Location,"Guadalupe, Maricopa County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,Clean Harbors,full_time,
36.032681,Clean Harbors North Las Vegas is looking for a Diesel Vehicle Mechanic to join their safety conscious team! This position will be responsible for the repairs and preventative maintenance of all company owned fleet. Why work for Clean Harbors? Health and Safety is our 1 priority and we live it 3-6-5! Competitive wages Opportunity for increase after 90 days Comprehensive health benefits coverage after 30 days of full-time employment Group 401K/RRSP with company matching component Opportunities fo…,5808175197,-115.212629,https://www.adzuna.com/details/5808175197?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,2026-07-20T10:30:47Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia3JQdExrNkU4UkdGbl9xYS1DYWlQZyIsImkiOiI1ODA4MTc1MTk3In0._d5Mu7rbxRNousSAmKshdZ2oM3y34RxhFBdBi2C-37s,54273.77,Vehicle Maintenance Mechanic,54273.77,1,"['US', 'Nevada', 'Clark County', 'Enterprise']",Adzuna::API::Response::Location,"Enterprise, Clark County",maintenance-jobs,Adzuna::API::Response::Category,Maintenance Jobs,Adzuna::API::Response::Company,Clean Harbors,full_time,
33.46509,"Please note: this position requires new hires to attend our two week Academy training out of state. Expenses are covered by the company and it is paid training. Clean Harbors in Phoenix, AZ is looking for experienced, full time Class A Tanker Truck Drivers to join our safety conscious team. This position will perform duties associated with picking up hazardous and liquid waste at customer location and transporting to a Clean Harbors location or other disposal sites making multiple stops per day…",5808175196,-111.98739,https://www.adzuna.com/details/5808175196?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,2026-07-20T10:30:47Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia3JQdExrNkU4UkdGbl9xYS1DYWlQZyIsImkiOiI1ODA4MTc1MTk2In0.fm-2fshGty1ydG1WSjI1Gu-SSmBtrl1b5xmyrk-r_TA,54474.97,"Driver Class A *$7K sign on bonus* (HazMat & tanker endorsements, bulk liquid experience, no automatic restriction highly preferred)",54474.97,1,"['US', 'Arizona', 'Maricopa County', 'Tempe']",Adzuna::API::Response::Location,"Tempe, Maricopa County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,Clean Harbors,full_time,
36.219816,"Clean Harbors North Las Vegas is looking for a Lead Diesel Mechanic to join their safety conscious team! The Lead Diesel Mechanics are responsible for overseeing the day-to-day operations of the shop, which include supervising all maintenance work, assuring company fleet is within DOT compliance, as well as maintaining all service and parts records. Why work for Clean Harbors? Health and Safety is our 1 priority and we live it 3-6-5! Competitive wages; Opportunity for increase after 90 days Com…",5808175191,-115.080438,https://www.adzuna.com/details/5808175191?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,2026-07-20T10:30:44Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwODE3NTE5MSIsInMiOiJrclB0TGs2RThSR0ZuX3FhLUNhaVBnIn0.Q9gr_aSWN7w0y822zeQUHls9i9Rfva_oBfdgh2jS77U,68545.62,Lead Vehicle Mechanic,68545.62,1,"['US', 'Nevada', 'Clark County', 'Sunrise Manor']",Adzuna::API::Response::Location,"Sunrise Manor, Clark County",maintenance-jobs,Adzuna::API::Response::Category,Maintenance Jobs,Adzuna::API::Response::Company,Clean Harbors,full_time,
40.806681,"The SVP, Group Operations is a key strategic leader responsible for building a world-class, customer-centric operations organization that powers profitable growth for the Ameritas Group Division. This role drives industry-leading customer experiences, operational efficiency, and digital innovation across all dental and vision operations. You will lead the modernization of operations by leveraging advanced technologies, data-driven decision-making, and scalable operating models; ensuring Amerita…",5808175186,-96.650773,https://www.adzuna.com/details/5808175186?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,2026-07-20T10:30:41Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia3JQdExrNkU4UkdGbl9xYS1DYWlQZyIsImkiOiI1ODA4MTc1MTg2In0.h0lNdf6wfFBfTp72I_ZxRi5WIDrmhNEYlPk57xxFrek,194671.45,"SVP, Group Operations",194671.45,1,"['US', 'Nebraska', 'Lancaster County', 'State House']",Adzuna::API::Response::Location,"State House, Lancaster County",accounting-finance-jobs,Adzuna::API::Response::Category,Accounting & Finance Jobs,Adzuna::API::Response::Company,Ameritas,full_time,contract
29.742027,"Clean Harbors La Porte, TX is looking for a Diesel Vehicle Mechanic to join their safety conscious team! This position will be responsible for the repairs and preventative maintenance of all company owned fleet. Why work for Clean Harbors? Health and Safety is our 1 priority and we live it 3-6-5! Competitive wages Opportunity for increase after 90 days Comprehensive health benefits coverage after 30 days of full-time employment Group 401K/RRSP with company matching component Opportunities for g…",5808175183,-95.308478,https://www.adzuna.com/details/5808175183?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,2026-07-20T10:30:38Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwODE3NTE4MyIsInMiOiJrclB0TGs2RThSR0ZuX3FhLUNhaVBnIn0.PZdwG6b3VUNXxelgLaIP_DIgV0-CfIp7mg7gpCXDOb0,100715.0,Vehicle Maintenance Mechanic,100715.0,1,"['US', 'Texas', 'Harris County', 'Houston', 'Magnolia Park']",Adzuna::API::Response::Location,"Magnolia Park, Houston",maintenance-jobs,Adzuna::API::Response::Category,Maintenance Jobs,Adzuna::API::Response::Company,Clean Harbors,full_time,
33.62615,"Please note: this position requires new hires to attend our two week Academy training out of state. Expenses are covered by the company and it is paid training. Clean Harbors in Phoenix, AZ is looking for experienced, full time Class A Tanker Truck Drivers to join our safety conscious team. This position will perform duties associated with picking up hazardous and liquid waste at customer location and transporting to a Clean Harbors location or other disposal sites making multiple stops per day…",5808175182,-112.00497,https://www.adzuna.com/details/5808175182?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,2026-07-20T10:30:37Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia3JQdExrNkU4UkdGbl9xYS1DYWlQZyIsImkiOiI1ODA4MTc1MTgyIn0.PZ73z8R324X2hHtQtYo7h-RGlNEIb_JYBspl9rbwwdw,54474.97,"Driver Class A *$7K sign on bonus* (HazMat & tanker endorsements, bulk liquid experience, no automatic restriction highly preferred)",54474.97,1,"['US', 'Arizona', 'Maricopa County', 'Paradise Valley']",Adzuna::API::Response::Location,"Paradise Valley, Maricopa County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,Clean Harbors,full_time,
39.553497,"Additional Job Info: Additional $1.50/hr. for working 10pm-6am Overview: Love meeting new people and shaking things up? Time to flex your hustle as a Multi-Store Supervisor! You'll be the secret sauce behind creating a positive, high-energy atmosphere across multiple stores in your district. No boring 9-to-5 here-every day's a new adventure as you hop from store to store! This gig? Total career glow-up material. We're growing like crazy and opening stores left and right, so you've got all the r…",5808175176,-76.986374,https://www.adzuna.com/details/5808175176?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,2026-07-20T10:30:35Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia3JQdExrNkU4UkdGbl9xYS1DYWlQZyIsImkiOiI1ODA4MTc1MTc2In0.ktqIN4Qgg5_FUxghprWrhYw79kBQVH_CzQIH5KM8jhU,70289.22,Multi-Store Supervisor - 652,70289.22,1,"['US', 'Maryland', 'Carroll County', 'Westminster']",Adzuna::API::Response::Location,"Westminster, Carroll County",retail-jobs,Adzuna::API::Response::Category,Retail Jobs,Adzuna::API::Response::Company,"Sheetz, Inc",full_time,
36.18963,Clean Harbors North Las Vegas is looking for a Diesel Vehicle Mechanic to join their safety conscious team! This position will be responsible for the repairs and preventative maintenance of all company owned fleet. Why work for Clean Harbors? Health and Safety is our 1 priority and we live it 3-6-5! Competitive wages Opportunity for increase after 90 days Comprehensive health benefits coverage after 30 days of full-time employment Group 401K/RRSP with company matching component Opportunities fo…,5808175175,-115.31375,https://www.adzuna.com/details/5808175175?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,2026-07-20T10:30:30Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwODE3NTE3NSIsInMiOiJrclB0TGs2RThSR0ZuX3FhLUNhaVBnIn0.cWrpNdxYkWxfDzdUhIaNvhxBkU6PoqvX6ZIkR_sVs_s,51823.57,Vehicle Maintenance Mechanic,51823.57,1,"['US', 'Nevada', 'Clark County', 'Calico Basin']",Adzuna::API::Response::Location,"Calico Basin, Clark County",maintenance-jobs,Adzuna::API::Response::Category,Maintenance Jobs,Adzuna::API::Response::Company,Clean Harbors,full_time,
26.02704,"Become a part of our caring community The Medical Assistant is the first contact for patient care. Responsible for administrative tasks in addition to patient care. The Medical Assistant performs varied activities and moderately complex administrative/operational/customer support assignments. You will perform computations, and other tasks, and report to the Center Administrator. The Medical Assistant performs clinical tasks such as: Document patient symptoms in EMR Take and record vital signs A…",5808175164,-80.25156,https://www.adzuna.com/details/5808175164?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,2026-07-20T10:30:20Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwODE3NTE2NCIsInMiOiJrclB0TGs2RThSR0ZuX3FhLUNhaVBnIn0.sKlL7eI1vypXyAwYUykyFXza5i5o_3RUiirapyQkL4k,53645.35,Medical Assistant,53645.35,1,"['US', 'Florida', 'Broward County', 'West Hollywood']",Adzuna::API::Response::Location,"West Hollywood, Broward County",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,Conviva Senior Primary Care,full_time,
36.18963,"Clean Harbors North Las Vegas is looking for a Lead Diesel Mechanic to join their safety conscious team! The Lead Diesel Mechanics are responsible for overseeing the day-to-day operations of the shop, which include supervising all maintenance work, assuring company fleet is within DOT compliance, as well as maintaining all service and parts records. Why work for Clean Harbors? Health and Safety is our 1 priority and we live it 3-6-5! Competitive wages; Opportunity for increase after 90 days Com…",5808175156,-115.31375,https://www.adzuna.com/details/5808175156?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,2026-07-20T10:30:16Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwODE3NTE1NiIsInMiOiJrclB0TGs2RThSR0ZuX3FhLUNhaVBnIn0.o_H4SUFSn0pvrCJ3-rh8wUGoR52Z76pk_igy-_B2QKQ,60712.66,Lead Vehicle Mechanic,60712.66,1,"['US', 'Nevada', 'Clark County', 'Calico Basin']",Adzuna::API::Response::Location,"Calico Basin, Clark County",maintenance-jobs,Adzuna::API::Response::Category,Maintenance Jobs,Adzuna::API::Response::Company,Clean Harbors,full_time,
30.491213,"Clean Harbors Moss Point, MS is looking for a Mobile Vehicle Mechanic to join their safety conscious team! This position will be responsible for routine maintenance, inspections, and repairing of all company fleet at branch locations throughout the area. Why work for Clean Harbors? Health and Safety is our 1 priority, and we live it 3-6-5! Competitive wages Opportunity for increase after 90 days Comprehensive health benefits coverage after 30 days of full-time employment Group 401K/RRSP with co…",5808175155,-88.331091,https://www.adzuna.com/details/5808175155?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,2026-07-20T10:30:16Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia3JQdExrNkU4UkdGbl9xYS1DYWlQZyIsImkiOiI1ODA4MTc1MTU1In0.PV92RLLry7akiKvD2F7q6PpIn4wGwlejKTCpSsfNXj4,58330.75,Mobile Vehicle Mechanic,58330.75,1,"['US', 'Alabama', 'Mobile County', 'Grand Bay']",Adzuna::API::Response::Location,"Grand Bay, Mobile County",energy-oil-gas-jobs,Adzuna::API::Response::Category,"Energy, Oil & Gas Jobs",Adzuna::API::Response::Company,Clean Harbors,full_time,
29.5362,"Clean Harbors La Porte, TX is looking for a Diesel Vehicle Mechanic to join their safety conscious team! This position will be responsible for the repairs and preventative maintenance of all company owned fleet. Why work for Clean Harbors? Health and Safety is our 1 priority and we live it 3-6-5! Competitive wages Opportunity for increase after 90 days Comprehensive health benefits coverage after 30 days of full-time employment Group 401K/RRSP with company matching component Opportunities for g…",5808175153,-95.03232,https://www.adzuna.com/details/5808175153?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,2026-07-20T10:30:15Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia3JQdExrNkU4UkdGbl9xYS1DYWlQZyIsImkiOiI1ODA4MTc1MTUzIn0.irT8LTk5jQFGoJk9fn_KweItD1TIYWGSfnxe0SeBvH0,52508.51,Vehicle Maintenance Mechanic,52508.51,1,"['US', 'Texas', 'Galveston County', 'Clear Lake Shores']",Adzuna::API::Response::Location,"Clear Lake Shores, Galveston County",maintenance-jobs,Adzuna::API::Response::Category,Maintenance Jobs,Adzuna::API::Response::Company,Clean Harbors,full_time,
33.7487,"Overview: The Licensed Practical Nurse provides nursing care under the supervision of a Registered Nurse or provider to patients form birth through the lifecycle utilizing the nursing process in accordance with Piedmont Healthcare's Mission and Vision Statements; functions within the framework of their license and the policy and procedures of the organization and demonstrates professional growth and accountability. The Licensed Practical Nurse guides ancillary staff, collaborates with other hea…",5808175154,-84.3879,https://www.adzuna.com/details/5808175154?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,2026-07-20T10:30:15Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia3JQdExrNkU4UkdGbl9xYS1DYWlQZyIsImkiOiI1ODA4MTc1MTU0In0.Ru3GYiGHbxqpOJOVP13Ye84qyZoKOpc1q9qqd2bBTZ0,82005.98,"LPN - Transplant Clinic, PRN",82005.98,1,"['US', 'Georgia', 'DeKalb County', 'Northlake']",Adzuna::API::Response::Location,"Northlake, DeKalb County",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Company,Piedmont Healthcare,,
41.7054,"Additional Job Info: Additional $1.50/hr. for working 10pm-6am Full-time Team Members are required to work 4 weekend days per month. Overview: Got high-energy and love to hustle? Come join the fast-paced, FUN work atmosphere as a Store Team Member and MAKE SHEETZ HAPPEN! We call this role a ‘team member’ because that’s what you’re in for: a team culture where you’ll find your people and have each other’s backs. Your day-to-day will be busy, but super rewarding, because you’re in the business of…",5808175128,-81.20712,https://www.adzuna.com/details/5808175128?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,2026-07-20T10:30:03Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwODE3NTEyOCIsInMiOiJrclB0TGs2RThSR0ZuX3FhLUNhaVBnIn0.gh0oPGWQmFkyv7WQPqLdICMQ-PnpCz4umQVgH1rsfN0,32144.19,Store Team Member - Full-Time - 799,32144.19,1,"['US', 'Ohio', 'Lake County', 'Painesville']",Adzuna::API::Response::Location,"Painesville, Lake County",hospitality-catering-jobs,Adzuna::API::Response::Category,Hospitality & Catering Jobs,Adzuna::API::Response::Company,"Sheetz, Inc",full_time,
39.030811,"Overwhelmingly, people who decide they want to be a part of the Y in Central Maryland tell us they do so because it reflects their values and a conscious decision, they’ve made about how they choose to live their lives. The happiest and most fulfilled Y associates are those who are motivated to help others and who want to be a part of something larger than themselves. If this speaks to your heart, then we invite you to join our team. Be a part of a charitable, mission-driven organization that w…",5808175125,-76.587615,https://www.adzuna.com/details/5808175125?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,2026-07-20T10:30:02Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia3JQdExrNkU4UkdGbl9xYS1DYWlQZyIsImkiOiI1ODA4MTc1MTI1In0.F5dWkpArptn-a8xWCo0lZXIofJzw12OWa5oTWNV8V2E,54107.31,Early Head Start Home Visitor - Anne Arundel County,54107.31,1,"['US', 'Maryland', 'Anne Arundel County']",Adzuna::API::Response::Location,"Anne Arundel County, Maryland",social-work-jobs,Adzuna::API::Response::Category,Social work Jobs,Adzuna::API::Response::Company,The Y of Central Maryland,,
41.2473,"Safety-Kleen in Brunswick, OH is seeking a Sales and Service Route Driver Trainee (Driver Class B Trainee) . This role will train to drive a Class B box truck to provide onsite service for parts washer machines, pick up containerized hazardous waste, and sell products/services in a defined route. Safety-Kleen, a subsidiary of Clean Harbors is the leading provider of environmental, energy and industrial services throughout the United States, Canada, Mexico and Puerto Rico. Everywhere industry me…",5808175121,-81.825946,https://www.adzuna.com/details/5808175121?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,2026-07-20T10:29:57Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia3JQdExrNkU4UkdGbl9xYS1DYWlQZyIsImkiOiI1ODA4MTc1MTIxIn0.BPGA6sjC78J3EZrayfHsW-_TCSEXWJfsFyWVNfi5Iyg,72406.69,Class B CDL Route Driver,72406.69,1,"['US', 'Ohio', 'Medina County', 'Brunswick']",Adzuna::API::Response::Location,"Brunswick, Medina County",energy-oil-gas-jobs,Adzuna::API::Response::Category,"Energy, Oil & Gas Jobs",Adzuna::API::Response::Company,Safety-Kleen,full_time,
41.246732,"Safety-Kleen in Brunswick, OH is seeking a Sales and Service Route Driver Trainee (Driver Class B Trainee) . This role will train to drive a Class B box truck to provide onsite service for parts washer machines, pick up containerized hazardous waste, and sell products/services in a defined route. Safety-Kleen, a subsidiary of Clean Harbors is the leading provider of environmental, energy and industrial services throughout the United States, Canada, Mexico and Puerto Rico. Everywhere industry me…",5808175122,-81.742991,https://www.adzuna.com/details/5808175122?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,2026-07-20T10:29:57Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia3JQdExrNkU4UkdGbl9xYS1DYWlQZyIsImkiOiI1ODA4MTc1MTIyIn0.ydUptFQyAIIasTqA0qfPVaMjAehnAvKSUwNnjYotY_U,58218.59,Class B CDL Route Driver,58218.59,1,"['US', 'Ohio', 'Medina County', 'Hinckley']",Adzuna::API::Response::Location,"Hinckley, Medina County",energy-oil-gas-jobs,Adzuna::API::Response::Category,"Energy, Oil & Gas Jobs",Adzuna::API::Response::Company,Safety-Kleen,full_time,
36.0351,Clean Harbors North Las Vegas is looking for a Diesel Vehicle Mechanic to join their safety conscious team! This position will be responsible for the repairs and preventative maintenance of all company owned fleet. Why work for Clean Harbors? Health and Safety is our 1 priority and we live it 3-6-5! Competitive wages Opportunity for increase after 90 days Comprehensive health benefits coverage after 30 days of full-time employment Group 401K/RRSP with company matching component Opportunities fo…,5808175115,-114.9766,https://www.adzuna.com/details/5808175115?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,2026-07-20T10:29:55Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia3JQdExrNkU4UkdGbl9xYS1DYWlQZyIsImkiOiI1ODA4MTc1MTE1In0.yBCNAqPFjoLyblZwDm9SehyvsRO3DcZWYATBz4Holaw,56532.75,Vehicle Maintenance Mechanic,56532.75,1,"['US', 'Nevada', 'Clark County', 'Calico Ridge']",Adzuna::API::Response::Location,"Calico Ridge, Clark County",maintenance-jobs,Adzuna::API::Response::Category,Maintenance Jobs,Adzuna::API::Response::Company,Clean Harbors,full_time,
32.75876,"Job Description: We Deliver the Goods: Competitive pay and benefits, including Day 1 Health & Wellness Benefits, Employee Stock Purchase Plan, 401K Employer Matching, Education Assistance, Paid Time Off, and much more Growth opportunities performing essential work to support America’s food distribution system Safe and inclusive working environment, including culture of rewards, recognition, and respe ct Why Join Core-Mark? Core-Mark emphasizes personal growth and development for all associates.…",5808175112,-97.32316,https://www.adzuna.com/details/5808175112?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,2026-07-20T10:29:54Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwODE3NTExMiIsInMiOiJrclB0TGs2RThSR0ZuX3FhLUNhaVBnIn0.fIYg05eVWkWD90zCw1tosT80x67DpePTsrlAmcdBR0c,63263.82,Transportation Supervisor,63263.82,1,"['US', 'Texas', 'Tarrant County', 'Fort Worth']",Adzuna::API::Response::Location,"Fort Worth, Tarrant County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,Core-Mark,full_time,
33.401246,"Please note: this position requires new hires to attend our two week Academy training out of state. Expenses are covered by the company and it is paid training. Clean Harbors in Phoenix, AZ is looking for experienced, full time Class A Tanker Truck Drivers to join our safety conscious team. This position will perform duties associated with picking up hazardous and liquid waste at customer location and transporting to a Clean Harbors location or other disposal sites making multiple stops per day…",5808175099,-112.034728,https://www.adzuna.com/details/5808175099?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,2026-07-20T10:29:45Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwODE3NTA5OSIsInMiOiJVUHJUTDA2RThSR3RzSm1kUzlUSEJnIn0.M8elvUxuhp-M1O1QWLLRAX1zjZShtazAffnLEAsYbGg,61373.21,"Driver Class A *$7K sign on bonus* (HazMat & tanker endorsements, bulk liquid experience, no automatic restriction highly preferred)",61373.21,1,"['US', 'Arizona', 'Apache County', 'Two Story']",Adzuna::API::Response::Location,"Two Story, Apache County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,Clean Harbors,full_time,
29.785297,"Clean Harbors La Porte, TX is looking for a Diesel Vehicle Mechanic to join their safety conscious team! This position will be responsible for the repairs and preventative maintenance of all company owned fleet. Why work for Clean Harbors? Health and Safety is our 1 priority and we live it 3-6-5! Competitive wages Opportunity for increase after 90 days Comprehensive health benefits coverage after 30 days of full-time employment Group 401K/RRSP with company matching component Opportunities for g…",5808175095,-95.184713,https://www.adzuna.com/details/5808175095?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,2026-07-20T10:29:44Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwODE3NTA5NSIsInMiOiJVUHJUTDA2RThSR3RzSm1kUzlUSEJnIn0.IGBOA54UXoOirV0NDrkLbDHOxRNHYGjPKNVBtfpV2xc,55244.56,Vehicle Maintenance Mechanic,55244.56,1,"['US', 'Texas', 'Harris County', 'Houston', 'Westmoreland Farms']",Adzuna::API::Response::Location,"Westmoreland Farms, Houston",maintenance-jobs,Adzuna::API::Response::Category,Maintenance Jobs,Adzuna::API::Response::Company,Clean Harbors,full_time,
