created,salary_max,adref,salary_min,description,salary_is_predicted,title,id,redirect_url,__CLASS__,location.area,location.__CLASS__,location.display_name,category.__CLASS__,category.tag,category.label,company.display_name,company.__CLASS__,latitude,longitude,contract_type,contract_time
2026-04-03T09:15:22Z,42245.69,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV091VU9tWXY4Ukd5emNtOUwyVWF2dyIsImkiOiI1Njg4NzM5MTI3In0.NA_Hht-SNsQBgPGfF0w3MrqONUmXIGjWrVhLPdgnLkM,42245.69,"Earn at least $1830 driving with Uber when you complete your first 142 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 142 trips with Ub…",1,"Side gig - Earn at least $1830 in your first 142 trips with Uber, guaranteed.",5688739127,https://www.adzuna.com/land/ad/5688739127?se=WOuUOmYv8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=FE6DDC66A02B100B813A0C9C8CF5B046566B5CC0,Adzuna::API::Response::Job,"['US', 'Montana', 'Park County', 'Emigrant']",Adzuna::API::Response::Location,"Emigrant, Park County",Adzuna::API::Response::Category,travel-jobs,Travel Jobs,Uber,Adzuna::API::Response::Company,45.333368,-110.798195,,part_time
2026-04-03T09:15:07Z,127125.45,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV091VU9tWXY4Ukd5emNtOUwyVWF2dyIsImkiOiI1Njg4NzM5MTA4In0.Ipqbw_u8BiRcMVw_B9TmWNxNK0FZhNaGoPFmGDXEGZM,127125.45,"Description JOB SUMMARY: The SES III contract provides IT services throughout all aspects of the engineering process of the entire space systems arena under the SES III contract. We seek a Senior Software Developer to join us in supporting NASA's Delay Tolerant Networking (DTN) effort. Location: This job is located at NASA Goddard Space Flight Center in Greenbelt, MD. This is a hybrid role but most work is from home with only occasional onsite days by request. PRIMARY DUTIES: Software developme…",1,NETWORK DEVELOPER with Security Clearance,5688739108,https://www.adzuna.com/land/ad/5688739108?se=WOuUOmYv8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=C3FCE99E6F409C2B942B44F90194EB49FDA86420,Adzuna::API::Response::Job,"['US', 'Maryland', ""Prince George's County"", 'Greenbelt']",Adzuna::API::Response::Location,"Greenbelt, Prince George's County",Adzuna::API::Response::Category,it-jobs,IT Jobs,Mitchell Consulting Services Group Inc,Adzuna::API::Response::Company,39.0059,-76.86857,,
2026-04-03T09:15:03Z,104299.24,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4ODczOTEwNyIsInMiOiJXT3VVT21ZdjhSR3l6Y205TDJVYXZ3In0.WZPHENv071b1WKOy-VAZlwa_uN_mDYXt4IsRM7IzjRY,104299.24,"Location: Chantilly, VA Overview: Unleash your business acumen and drive technical sales. If you are passionate about creating technical solutions for complex customer challenges, we invite you to be part of our journey. As a Technical Solution Sales Executive, one principal duty will be to contribute in bringing in new revenue, develop and maintain strong relationships with high-value key clients and/or partners, understand their needs, and use that data to formulate and architect technical so…",1,Technical Solution Sales Executive,5688739107,https://www.adzuna.com/land/ad/5688739107?se=WOuUOmYv8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=218C3643174ECD52331E63A56F3C9A189ABCA4A9,Adzuna::API::Response::Job,"['US', 'Virginia', 'Fairfax County', 'Chantilly']",Adzuna::API::Response::Location,"Chantilly, Fairfax County",Adzuna::API::Response::Category,it-jobs,IT Jobs,"UNICOM Government, Inc",Adzuna::API::Response::Company,38.884,-77.435,,
2026-04-03T09:14:58Z,75118.77,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4ODczOTEwNiIsInMiOiJXT3VVT21ZdjhSR3l6Y205TDJVYXZ3In0.dy1y46vEIVAj-8O5mA8IjCC5tdC3W4ul8fx_5b5txWs,75118.77,"Job Description Summary Job Description Job Title Facility Security Officer (FSO) Company Intro/About GE Aerospace GE Aerospace is a world-leading provider of jet engines, components, and integrated systems for commercial and military aircraft. We are defining flight for today, tomorrow, and the future by delivering safe, reliable, and innovative aerospace solutions. Our teams are united by a shared commitment to Safety, Quality, Delivery, and Cost, with a strong focus on continuous improvement…",1,Facility Security Officer with Security Clearance,5688739106,https://www.adzuna.com/land/ad/5688739106?se=WOuUOmYv8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=ACD8D7118D0B3257BCA5B9B963C03253485CB79B,Adzuna::API::Response::Job,"['US', 'Massachusetts', 'Essex County', 'Lynn']",Adzuna::API::Response::Location,"Lynn, Essex County",Adzuna::API::Response::Category,hr-jobs,HR & Recruitment Jobs,GE Aerospace,Adzuna::API::Response::Company,42.474167,-70.962548,,
2026-04-03T09:14:33Z,156475.58,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4ODczOTEwNCIsInMiOiJXT3VVT21ZdjhSR3l6Y205TDJVYXZ3In0.E7UQnH_zr8JkrxO-_Y3PkC4fLo-XfIrN1qOPHS9f3pU,156475.58,"Job Description: Design and deliver diabetes management education and services for people within a defined population. Patients may be seen in a clinic office, inpatient or community setting according to the scope of practice, standards of practice, and standards of professional performance by the American Diabetes Association and/or the Academy of Nutrition & Dietetics. Must have knowledge of current diabetes standards and maintain required annual continuing education. Facilitates the attainme…",1,Diabetes Educator- Registered Dietitian,5688739104,https://www.adzuna.com/details/5688739104?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,"['US', 'Wisconsin', 'Ashland County', 'Ashland']",Adzuna::API::Response::Location,"Ashland, Ashland County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Essentia Health,Adzuna::API::Response::Company,46.57502,-90.882462,,part_time
2026-04-03T09:13:55Z,36671.22,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV091VU9tWXY4Ukd5emNtOUwyVWF2dyIsImkiOiI1Njg4NzM4OTAyIn0.Wzo9_VDqvkcJfOob4ADMtAAwzki5GFzjZU4cDXybuzE,36671.22,"Earn at least $965 driving with Uber when you complete your first 115 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 115 trips with Ube…",1,Drive with Uber - Earn at least $965 in your first 115 trips with Uber.,5688738902,https://www.adzuna.com/land/ad/5688738902?se=WOuUOmYv8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=40FDABCEE7C61CDBD020B0933F015105D61969EC,Adzuna::API::Response::Job,"['US', 'Iowa', 'Worth County', 'Hanlontown']",Adzuna::API::Response::Location,"Hanlontown, Worth County",Adzuna::API::Response::Category,travel-jobs,Travel Jobs,Uber,Adzuna::API::Response::Company,43.279529,-93.378478,,part_time
2026-04-03T09:13:55Z,38890.2,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV091VU9tWXY4Ukd5emNtOUwyVWF2dyIsImkiOiI1Njg4NzM4OTA1In0.3Npc58Bayj7XnVLsdNTcbcSqzH5r3rsbehaqdbAhWOc,38890.2,"Earn at least $965 driving with Uber when you complete your first 115 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 115 trips with Ube…",1,"Drive with Uber: Earn at least $965 when you complete 115 trips with Uber, guaranteed",5688738905,https://www.adzuna.com/land/ad/5688738905?se=WOuUOmYv8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=8DDE2EF0E9019E7CD27195773605E21CFC9AD368,Adzuna::API::Response::Job,"['US', 'Iowa', 'Webster County', 'Moorland']",Adzuna::API::Response::Location,"Moorland, Webster County",Adzuna::API::Response::Category,travel-jobs,Travel Jobs,Uber,Adzuna::API::Response::Company,42.36168,-94.291684,,part_time
2026-04-03T09:13:46Z,38222.44,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4ODczODc5NSIsInMiOiJXT3VVT21ZdjhSR3l6Y205TDJVYXZ3In0.V09IqkKa3rpefetC8OctvxutwG0F9l1PwY_W36foyzM,38222.44,"Earn at least $965 driving with Uber when you complete your first 115 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 115 trips with Ube…",1,Drive with Uber - Earn at least $965 in your first 115 trips with Uber.,5688738795,https://www.adzuna.com/land/ad/5688738795?se=WOuUOmYv8RGyzcm9L2Uavw&utm_medium=api&utm_source=abfa41a4&v=BB32ED918F09D5107EC7CB689656EA4F31A77553,Adzuna::API::Response::Job,"['US', 'Iowa', 'Webster County', 'Vincent']",Adzuna::API::Response::Location,"Vincent, Webster County",Adzuna::API::Response::Category,travel-jobs,Travel Jobs,Uber,Adzuna::API::Response::Company,42.590711,-94.019211,,part_time
2026-04-03T09:12:55Z,39178.07,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4ODczODY5OSIsInMiOiIybUctTzJZdjhSR1BFTmFBZVJ0TzdRIn0.AMSK19rAiKbLqMvLEgOwTIXzKXLxNCT3-WVPWMeizhs,39178.07,"Earn at least $965 driving with Uber when you complete your first 115 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 115 trips with Ube…",1,Drive with Uber - Earn at least $965 in your first 115 trips with Uber.,5688738699,https://www.adzuna.com/land/ad/5688738699?se=2mG-O2Yv8RGPENaAeRtO7Q&utm_medium=api&utm_source=abfa41a4&v=4E47C6EBFCC837DE80768BEE818B6C5E741BA715,Adzuna::API::Response::Job,"['US', 'Iowa', 'Marshall County', 'Saint Anthony']",Adzuna::API::Response::Location,"Saint Anthony, Marshall County",Adzuna::API::Response::Category,travel-jobs,Travel Jobs,Uber,Adzuna::API::Response::Company,42.133364,-93.199745,,part_time
2026-04-03T09:12:54Z,46125.16,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4ODczODY5MSIsInMiOiIybUctTzJZdjhSR1BFTmFBZVJ0TzdRIn0._jFP0MgBOfy2CT6KOaADTU1sHjEBikr2XOEoPZeQx44,46125.16,"Earn at least $965 driving with Uber when you complete your first 115 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 115 trips with Ube…",1,"Side gig - Earn at least $965 in your first 115 trips with Uber, guaranteed.",5688738691,https://www.adzuna.com/land/ad/5688738691?se=2mG-O2Yv8RGPENaAeRtO7Q&utm_medium=api&utm_source=abfa41a4&v=08A67F16615F9BDCAAE54FD740391F14BF03E6AB,Adzuna::API::Response::Job,"['US', 'Iowa', 'Hamilton County', 'Jewell']",Adzuna::API::Response::Location,"Jewell, Hamilton County",Adzuna::API::Response::Category,travel-jobs,Travel Jobs,Uber,Adzuna::API::Response::Company,42.307743,-93.643146,,part_time
2026-04-03T09:12:47Z,42537.57,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4ODczODY0MyIsInMiOiIybUctTzJZdjhSR1BFTmFBZVJ0TzdRIn0.SVp9q0YMn_6OGgGzbuqxkjqoH42S6jtqIEcc-J3k5ec,42537.57,"Earn at least $965 driving with Uber when you complete your first 115 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 115 trips with Ube…",1,"Fast Pay - Earn at least $965 in your first 115 trips, guaranteed.",5688738643,https://www.adzuna.com/land/ad/5688738643?se=2mG-O2Yv8RGPENaAeRtO7Q&utm_medium=api&utm_source=abfa41a4&v=B4EBA9EA3BFFAA2D4D284BE1AEF8A460AA037D0D,Adzuna::API::Response::Job,['US'],Adzuna::API::Response::Location,US,Adzuna::API::Response::Category,travel-jobs,Travel Jobs,Uber,Adzuna::API::Response::Company,,,,part_time
2026-04-03T09:12:34Z,50785.75,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4ODczODU4MCIsInMiOiIybUctTzJZdjhSR1BFTmFBZVJ0TzdRIn0.Hp7AGGCf1QRK3CZSiKkczRP0jxUSiskKfOUT1vfiSKk,50785.75,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",1,Driver gig - Earn on your schedule,5688738580,https://www.adzuna.com/land/ad/5688738580?se=2mG-O2Yv8RGPENaAeRtO7Q&utm_medium=api&utm_source=abfa41a4&v=F1B3FF645E83FE739BAF62987B1FBE1E169FEFF4,Adzuna::API::Response::Job,"['US', 'Georgia', 'Johnson County', 'Wrightsville']",Adzuna::API::Response::Location,"Wrightsville, Johnson County",Adzuna::API::Response::Category,travel-jobs,Travel Jobs,Uber,Adzuna::API::Response::Company,32.727912,-82.712113,,part_time
2026-04-03T09:12:16Z,31512.45,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMm1HLU8yWXY4UkdQRU5hQWVSdE83USIsImkiOiI1Njg4NzM4NTEyIn0.hqusN8WhjYf7lyqpGrphRFW5YLPfF8gOTUl6xoOId0k,31512.45,"Earn at least $1315 driving with Uber when you complete your first 105 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 105 trips with Ub…",1,"Side gig: Earn at least $1315 in your first 105 trips with Uber, guaranteed.",5688738512,https://www.adzuna.com/land/ad/5688738512?se=2mG-O2Yv8RGPENaAeRtO7Q&utm_medium=api&utm_source=abfa41a4&v=014D8A5D9A77927865132C97090A254F7DABECFC,Adzuna::API::Response::Job,"['US', 'Georgia', 'Richmond County', 'Hephzibah']",Adzuna::API::Response::Location,"Hephzibah, Richmond County",Adzuna::API::Response::Category,travel-jobs,Travel Jobs,Uber,Adzuna::API::Response::Company,33.314031,-82.096786,,part_time
2026-04-03T09:12:09Z,30344.47,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMm1HLU8yWXY4UkdQRU5hQWVSdE83USIsImkiOiI1Njg4NzM4NDQzIn0.NHeE7YfZt7cn7x3vmvoypBtyfW75-Otgfv0p4GK9G1g,30344.47,"Earn at least $1315 driving with Uber when you complete your first 105 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 105 trips with Ub…",1,"Drive with Uber: Earn at least $1315 when you complete 105 trips with Uber, guaranteed",5688738443,https://www.adzuna.com/land/ad/5688738443?se=2mG-O2Yv8RGPENaAeRtO7Q&utm_medium=api&utm_source=abfa41a4&v=523485422CB843E5CF5E2815AABC5E439991823C,Adzuna::API::Response::Job,"['US', 'Georgia', 'Richmond County', 'Blythe']",Adzuna::API::Response::Location,"Blythe, Richmond County",Adzuna::API::Response::Category,travel-jobs,Travel Jobs,Uber,Adzuna::API::Response::Company,33.297145,-82.18121,,part_time
2026-04-03T09:11:20Z,144828.64,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMm1HLU8yWXY4UkdQRU5hQWVSdE83USIsImkiOiI1Njg4NzM4MzUxIn0.oQZIQgLtvYu_8yjmOLdYiQ8d5SKv1_RNZMmolihpgUw,144828.64,"Description JOB SUMMARY: The Test Lead will play a critical, hands-on role in the iterative development, integration, and verification of advanced ground software systems supporting the U.S. Search and Rescue Satellite-Aided Tracking (SARSAT) Program. This position supports the Search and Rescue Intelligence for REscue Navigation (SIREN) AI-enabled software tool suite and its integration into the SAR Intelligent Terminal (SAINT) operational system. This role emphasizes CI/CD-enabled development…",1,SOFTWARE DEVELOPER - TEST LEAD with Security Clearance,5688738351,https://www.adzuna.com/land/ad/5688738351?se=2mG-O2Yv8RGPENaAeRtO7Q&utm_medium=api&utm_source=abfa41a4&v=8AA7E80BF7B70BADD01B88FBB9F8291B9284AFC9,Adzuna::API::Response::Job,"['US', 'Maryland', ""Prince George's County"", 'Greenbelt']",Adzuna::API::Response::Location,"Greenbelt, Prince George's County",Adzuna::API::Response::Category,it-jobs,IT Jobs,Mitchell Consulting Services Group Inc,Adzuna::API::Response::Company,39.0059,-76.86857,,
2026-04-03T09:11:19Z,51651.86,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMm1HLU8yWXY4UkdQRU5hQWVSdE83USIsImkiOiI1Njg4NzM4MzQ5In0.S4CxyuYGdeJlOfJW8XYRbfbn7XIKJaH3OyCAJE6_Nss,51651.86,"Systems Analyst 3 (1668) Austin, TX (Hybrid - Position will be 3 days remote with 2 days (Mondays and Thursdays) required to be onsite at the location listed above. Program will only accept LOCAL ONLY candidates for this position.) 3 Months Contract Required 8 Years - Experience in information security and systems architecture 8 Years - Experience in information security and systems architecture Proven experience designing secure cloud-native architectures (AWS preferred) 8 Years - In-depth kno…",1,"Systems Analyst 3 (1668) - Austin, TX",5688738349,https://www.adzuna.com/details/5688738349?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,"['US', 'Texas', 'Travis County', 'Bee Cave']",Adzuna::API::Response::Location,"Bee Cave, Travis County",Adzuna::API::Response::Category,it-jobs,IT Jobs,Connect Tech+Talent,Adzuna::API::Response::Company,30.320233,-97.865683,,
2026-04-03T09:11:19Z,79234.09,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4ODczODM1MCIsInMiOiIybUctTzJZdjhSR1BFTmFBZVJ0TzdRIn0.PihwMCEmEzzixYYuc6mUo-gpZUnqI-G_26fAWV8Fw9k,79234.09,"Software Developer 2 (1670) Austin, Texas (Hybrid- Position is ONSITE/Hybrid at the location listed above (with some hybrid work determined by the hiring manager). The program will only allow candidates who are LOCAL TO THE AUSTIN AREA ONLY.) 3 Months Contract Required 4 Years - Experience in AI/ML engineering or advanced data science 4 Years - Proven track record of building and deploying production-grade autonomous agents. 4 Years - Strong experience in context engineering 4 Years - Deep expe…",1,Software Developer 2 (1670),5688738350,https://www.adzuna.com/details/5688738350?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,['US'],Adzuna::API::Response::Location,US,Adzuna::API::Response::Category,it-jobs,IT Jobs,Connect Tech+Talent,Adzuna::API::Response::Company,,,,
2026-04-03T09:11:11Z,32796.03,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMm1HLU8yWXY4UkdQRU5hQWVSdE83USIsImkiOiI1Njg4NzM4MzM3In0.Qky41Qrrjoy-FPpE4Oelognfvx-qQ6VFp7e8KSo_t2U,32796.03,"Earn at least $1585 driving with Uber when you complete your first 154 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 154 trips with Ub…",1,"Side gig: Earn at least $1585 in your first 154 trips with Uber, guaranteed.",5688738337,https://www.adzuna.com/land/ad/5688738337?se=2mG-O2Yv8RGPENaAeRtO7Q&utm_medium=api&utm_source=abfa41a4&v=DD0AD446C749F21D1E8174B2F758B8AEA10EBF70,Adzuna::API::Response::Job,"['US', 'Texas', 'Bexar County', 'Grey Forest']",Adzuna::API::Response::Location,"Grey Forest, Bexar County",Adzuna::API::Response::Category,travel-jobs,Travel Jobs,Uber,Adzuna::API::Response::Company,29.648948,-98.651575,,part_time
2026-04-03T09:11:10Z,151828.62,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4ODczODMzNSIsInMiOiIybUctTzJZdjhSR1BFTmFBZVJ0TzdRIn0.0I_7MQxNCNuzSvW4T7CpAJ811avLkfsU1lUsufJmuV8,151828.62,"Project Manager – Airline Crew & Flight Operations Systems Location: Dallas, TX (Onsite / Travel Required) Engagement: Contract | W2 or C2C The Opportunity A leading aviation software organization is looking for a seasoned Project Manager to own end-to-end delivery of enterprise software implementations for major airline clients. You will be the single point of accountability for multi-workstream projects spanning crew management, flight operations, and scheduling platforms — working directly w…",1,Project Manager Crew Management,5688738335,https://www.adzuna.com/details/5688738335?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,['US'],Adzuna::API::Response::Location,US,Adzuna::API::Response::Category,it-jobs,IT Jobs,MAVLRA CORPORATION,Adzuna::API::Response::Company,,,,
2026-04-03T09:10:58Z,158405.23,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMm1HLU8yWXY4UkdQRU5hQWVSdE83USIsImkiOiI1Njg4NzM4Mjg2In0.QsbQtsdm-LC4hngiIaLU7dnlWFf4ib72FGbEoRj5mnU,158405.23,"Job Description Summary In Advanced Programs, we invent, develop, and test the future of advanced military technologies and integrated propulsion systems, delivering an asymmetric capability to the U.S. warfighter as they protect and defend freedom around the globe. Job Description 1In this role, you may: * Work closely with the GE Edison Works business development team to shape, attract, and win new contracts centered on next generation propulsion system capabilities that meet business and cus…",1,Capture Manager - Advanced Programs with Security Clearance,5688738286,https://www.adzuna.com/land/ad/5688738286?se=2mG-O2Yv8RGPENaAeRtO7Q&utm_medium=api&utm_source=abfa41a4&v=68A61E0D58C662892020FEC90B94A140CE3274F8,Adzuna::API::Response::Job,"['US', 'Ohio', 'Hamilton County', 'Roselawn']",Adzuna::API::Response::Location,"Roselawn, Hamilton County",Adzuna::API::Response::Category,engineering-jobs,Engineering Jobs,GE Aerospace,Adzuna::API::Response::Company,39.19122,-84.46152,,
2026-04-03T09:10:58Z,151499.72,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMm1HLU8yWXY4UkdQRU5hQWVSdE83USIsImkiOiI1Njg4NzM4Mjk0In0.FROWVS7qzYE3ZYsiZiNoWThpSpa-qw0pr_92zBrxGmM,151499.72,"Job Description Summary Systems engineering is a cross-functional engineering discipline centered on an approach, mindset, and process. All activities that consider both the business and the technical needs of the customers with the goal of providing a quality product that meets the users needs. The discipline that executes a robust process of design, creation, and optimization of systems, consisting of identification and quantification of system requirements, creation of alternate system desig…",1,High Mach Gas Turbine Systems Engineering Leader - Edison Works with Security Clearance,5688738294,https://www.adzuna.com/land/ad/5688738294?se=2mG-O2Yv8RGPENaAeRtO7Q&utm_medium=api&utm_source=abfa41a4&v=7174236399DD2893344C2D35CA24BC8BADC66FDA,Adzuna::API::Response::Job,"['US', 'Ohio', 'Hamilton County', 'Roselawn']",Adzuna::API::Response::Location,"Roselawn, Hamilton County",Adzuna::API::Response::Category,engineering-jobs,Engineering Jobs,GE Aerospace,Adzuna::API::Response::Company,39.19122,-84.46152,,
2026-04-03T09:10:56Z,43832.44,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMm1HLU8yWXY4UkdQRU5hQWVSdE83USIsImkiOiI1Njg4NzM4Mjc2In0.C2zCjYBNcK3nNJwyQooF4H-GlsdRhdRerzp3iuZV1yQ,43832.44,"Earn at least $1585 driving with Uber when you complete your first 154 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 154 trips with Ub…",1,"Side gig - Earn at least $1585 in your first 154 trips with Uber, guaranteed.",5688738276,https://www.adzuna.com/land/ad/5688738276?se=2mG-O2Yv8RGPENaAeRtO7Q&utm_medium=api&utm_source=abfa41a4&v=A998BAFD374FB021C12C1630420D18BD0171E276,Adzuna::API::Response::Job,"['US', 'Texas', 'Comal County', 'Solms']",Adzuna::API::Response::Location,"Solms, Comal County",Adzuna::API::Response::Category,travel-jobs,Travel Jobs,Uber,Adzuna::API::Response::Company,29.692516,-98.107993,,part_time
2026-04-03T09:10:44Z,33955.43,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMm1HLU8yWXY4UkdQRU5hQWVSdE83USIsImkiOiI1Njg4NzM4MTY0In0.kJWNunaA_mM2DEMOJ_BoW9K9OADw39Y93QSJUZ8JidU,33955.43,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",1,Earn on Your Schedule - Drive with Uber,5688738164,https://www.adzuna.com/land/ad/5688738164?se=2mG-O2Yv8RGPENaAeRtO7Q&utm_medium=api&utm_source=abfa41a4&v=E5F5482988323B48A7389E159E1C7CE16D92435E,Adzuna::API::Response::Job,"['US', 'Texas', 'Bexar County', 'Castle Hills']",Adzuna::API::Response::Location,"Castle Hills, Bexar County",Adzuna::API::Response::Category,travel-jobs,Travel Jobs,Uber,Adzuna::API::Response::Company,29.52,-98.52534,,part_time
2026-04-03T09:10:35Z,41882.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4ODczODA0MCIsInMiOiIybUctTzJZdjhSR1BFTmFBZVJ0TzdRIn0.rTT5GZ7GO1DiZm4y1i9XI1034Gh-FVEZj6fY-Y3ZK9Q,41882.0,"Earn at least $1585 driving with Uber when you complete your first 154 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 154 trips with Ub…",1,"Side gig: Earn at least $1585 in your first 154 trips with Uber, guaranteed.",5688738040,https://www.adzuna.com/land/ad/5688738040?se=2mG-O2Yv8RGPENaAeRtO7Q&utm_medium=api&utm_source=abfa41a4&v=FBB01D8FDBE41B0FF3149ECFC9F87A3B895D0D90,Adzuna::API::Response::Job,"['US', 'Texas', 'Bexar County', 'Olmos Park']",Adzuna::API::Response::Location,"Olmos Park, Bexar County",Adzuna::API::Response::Category,travel-jobs,Travel Jobs,Uber,Adzuna::API::Response::Company,29.46216,-98.4891,,part_time
