latitude,title,salary_max,salary_is_predicted,adref,id,created,longitude,__CLASS__,description,salary_min,redirect_url,category.tag,category.__CLASS__,category.label,company.display_name,company.__CLASS__,location.__CLASS__,location.display_name,location.area,contract_type,contract_time
42.933692,"Travel Nurse RN - Progressive Care Unit - $2,962 per week in Keene, NH",11848.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib1AwZ1d3Q0o4UkdFb3BieWQwZjhIdyIsImkiOiI1ODE2NTY3MDc5In0.pdClll691PQibKf_RO4C5SLJxza9ZCbHGoz1qNsIHhw,5816567079,2026-07-26T09:59:24Z,-72.278141,Adzuna::API::Response::Job,"Registered Nurse (RN) | Progressive Care Unit Location: Keene, NH Agency: Cynet Health Pay: $2,962 per week Shift Information: Nights - 4 days x 12 hours Contract Duration: 13 Weeks Start Date: 8/17/2026 About the Position TravelNurseSource is working with Cynet Health to find a qualified PCU RN in Keene, New Hampshire, 03431! Job Title: Registered Nurse Profession: Nursing Specialty: Stepdown Duration: 13 weeks Shift: Night Hours per Shift: 12 hours Experience: 2 years Med Surg experience requ…",11848.0,https://www.adzuna.com/details/5816567079?utm_medium=api&utm_source=abfa41a4,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Keene, Cheshire County","['US', 'New Hampshire', 'Cheshire County', 'Keene']",contract,full_time
38.125442,"Travel Nurse RN - Medical-Surgical - $2,002 per week in Lodi, CA",8008.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib1AwZ1d3Q0o4UkdFb3BieWQwZjhIdyIsImkiOiI1ODE2NTY3MTM3In0._8TC8pvu-OEF0gsnJkkP2o3Y35NNjX3TMtsXNmHDVQQ,5816567137,2026-07-26T09:59:24Z,-121.149877,Adzuna::API::Response::Job,"Registered Nurse (RN) | Medical-Surgical Location: Lodi, CA Agency: Cynet Health Pay: $2,002 per week Shift Information: Nights - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: 8/24/2026 About the Position Job Title: Registered Nurse - Med/Surg Profession: RN - Med/Surg Specialty: RN - Med/Surg Duration: 13 weeks Shift: Night Shift Hours per Shift: 36-48 hours Experience: Solid telemetry experience required License: Registered Nurse licensure in the state of practice is required Cert…",8008.0,https://www.adzuna.com/details/5816567137?utm_medium=api&utm_source=abfa41a4,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Cynet Health,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Lodi, San Joaquin County","['US', 'California', 'San Joaquin County', 'Lodi']",contract,full_time
42.296686,"Travel Nurse RN - Emergency Room (ER) / Trauma - $2,200 per week in Freeport, IL",8800.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib1AwZ1d3Q0o4UkdFb3BieWQwZjhIdyIsImkiOiI1ODE2NTY3MTA2In0.L_LSw_DR18xvp1nPzxjabWwg7wpZ-0mPJ6mCBKRU_Ok,5816567106,2026-07-26T09:59:24Z,-89.621227,Adzuna::API::Response::Job,"Registered Nurse (RN) | Emergency Room (ER) / Trauma Location: Freeport, IL Agency: Cynet Health Pay: $2,200 per week Shift Information: Rotating - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: 8/10/2026 About the Position TravelNurseSource is working with Cynet Health to find a qualified ER/Trauma RN in Freeport, Illinois, 61032! Job Title: ER Registered Nurse Profession: RN (Registered Nurse) Specialty: Emergency Room Duration: 13 weeks Shift: 12-hour Day, Evening Days/Midshift Ho…",8800.0,https://www.adzuna.com/details/5816567106?utm_medium=api&utm_source=abfa41a4,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Freeport, Stephenson County","['US', 'Illinois', 'Stephenson County', 'Freeport']",contract,full_time
45.300118,"Travel Nurse RN - Med/Surg / Telemetry - $1,928 per week in Newberg, OR",7711.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib1AwZ1d3Q0o4UkdFb3BieWQwZjhIdyIsImkiOiI1ODE2NTY3MTMzIn0.vOjkYMUR5FhIYizBWhaIGgHU3otoKxb5bUtqi1vWqIM,5816567133,2026-07-26T09:59:24Z,-122.973157,Adzuna::API::Response::Job,"Registered Nurse (RN) | Med/Surg / Telemetry Location: Newberg, OR Agency: Cynet Health Pay: $1,928 per week Shift Information: Days - 3 days x 12 hours Contract Duration: 8 Weeks Start Date: 8/17/2026 About the Position TravelNurseSource is working with Cynet Health to find a qualified Med/Surg / Tele RN in Newberg, Oregon, 97132! Job Title: Registered Nurse Profession: Nursing Specialty: Medical-Surgical/Telemetry Duration: 1 Year Shift: Day Hours per Shift: 12 Experience: Minimum of 1 year r…",7711.0,https://www.adzuna.com/details/5816567133?utm_medium=api&utm_source=abfa41a4,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Newberg, Yamhill County","['US', 'Oregon', 'Yamhill County', 'Newberg']",contract,full_time
43.08332,"Travel Nurse RN - Med/Surg / Telemetry - $2,266 per week in Madison, WI",9063.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib1AwZ1d3Q0o4UkdFb3BieWQwZjhIdyIsImkiOiI1ODE2NTY3MTExIn0.vQygwMX9459wINxaIQgR-eU_H2H3-lLXoGmR8Q4HS-Y,5816567111,2026-07-26T09:59:24Z,-89.372477,Adzuna::API::Response::Job,"Registered Nurse (RN) | Med/Surg / Telemetry Location: Madison, WI Agency: Cynet Health Pay: $2,266 per week Shift Information: Rotating - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: 8/17/2026 About the Position TravelNurseSource is working with Cynet Health to find a qualified Med/Surg / Tele RN in Madison, Wisconsin, 53792! Job Title: Registered Nurse (RN) Profession: Nursing Specialty: Med/Surg/Telemetry Float Duration: 13 weeks Shift: Night Hours per Shift: 12 hours (19:00 - 0…",9063.0,https://www.adzuna.com/details/5816567111?utm_medium=api&utm_source=abfa41a4,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Madison, Dane County","['US', 'Wisconsin', 'Dane County', 'Madison']",contract,full_time
37.675708,"Travel Nurse RN - Infusion - $2,630 per week in Tracy, CA",10520.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib1AwZ1d3Q0o4UkdFb3BieWQwZjhIdyIsImkiOiI1ODE2NTY3MTUxIn0.iI17_ienzKwhv6qOM-iPZvzRGL7mRMXTJOCk2bQen64,5816567151,2026-07-26T09:59:24Z,-121.398946,Adzuna::API::Response::Job,"Registered Nurse (RN) | Infusion Location: Tracy, CA Agency: Cynet Health Pay: $2,630 per week Shift Information: Days - 4 days x 10 hours Contract Duration: 13 Weeks Start Date: 8/17/2026 About the Position TravelNurseSource is working with Cynet Health to find a qualified Infusion RN in Tracy, California, 95376! Job Title: Registered Nurse Profession: Nursing Specialty: Infusion Duration: 13 weeks Shift: Day 4x10-Hour Hours per Shift: 10 hours Experience: Minimum of 2 years of experience requ…",10520.0,https://www.adzuna.com/details/5816567151?utm_medium=api&utm_source=abfa41a4,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Tracy, San Joaquin County","['US', 'California', 'San Joaquin County', 'Tracy']",contract,full_time
32.324386,"Travel Nurse RN - Progressive Care Unit - $1,808 per week in Tyler, TX",7232.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib1AwZ1d3Q0o4UkdFb3BieWQwZjhIdyIsImkiOiI1ODE2NTY3MTA3In0.OPYrmpwIC-gqDR76NbtZKUD-4eUHhsYHeVCVXA3NtEw,5816567107,2026-07-26T09:59:24Z,-95.299796,Adzuna::API::Response::Job,"Registered Nurse (RN) | Progressive Care Unit Location: Tyler, TX Agency: Cynet Health Pay: $1,808 per week Shift Information: Nights - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: 7/27/2026 About the Position Job Title: Registered Nurse Profession: Nursing Specialty: Intermediate Care Duration: 13 weeks Shift: Night Hours per Shift: 12 hours Experience: Minimum 2 years of experience preferred License: Must hold a valid license in the applicable state Certifications: BLS required A…",7232.0,https://www.adzuna.com/details/5816567107?utm_medium=api&utm_source=abfa41a4,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Cynet Health,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Tyler, Smith County","['US', 'Texas', 'Smith County', 'Tyler']",contract,full_time
35.721269,"Travel Nurse RN - Medical-Surgical - $1,858 per week in Wilson, NC",7432.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib1AwZ1d3Q0o4UkdFb3BieWQwZjhIdyIsImkiOiI1ODE2NTY3MTEwIn0.VsgfA_-4dmNHgCqVHQ8b_TB-TMdc26DsE167k5DJZug,5816567110,2026-07-26T09:59:24Z,-77.91554,Adzuna::API::Response::Job,"Registered Nurse (RN) | Medical-Surgical Location: Wilson, NC Agency: Cynet Health Pay: $1,858 per week Shift Information: Nights - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: 8/17/2026 About the Position Job Title: Registered Nurse Profession: RN Specialty: Med Surge Duration: 13 Weeks Shift: Night Hours per Shift: 12 Experience: Minimum 2 years License: RN License Certifications: BLS, NIH Must-Have Skills/Experience: Meditech experience Description: Orientation is bi-weekly. Fac…",7432.0,https://www.adzuna.com/details/5816567110?utm_medium=api&utm_source=abfa41a4,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Cynet Health,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Wilson, Wilson County","['US', 'North Carolina', 'Wilson County', 'Wilson']",contract,full_time
29.642252,"Travel Nurse RN - Cardiac Catheterization Lab - $1,984 per week in Gainesville, FL",7936.0,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNjU2NzA3NyIsInMiOiJvUDBnV3dDSjhSR0VvcGJ5ZDBmOEh3In0.yxQlqI0fxsMf0BzxvdaXw1s05JW5j-2rdlCLvTBV21A,5816567077,2026-07-26T09:59:24Z,-82.328911,Adzuna::API::Response::Job,"Registered Nurse (RN) | Cardiac Catheterization Lab Location: Gainesville, FL Agency: Cynet Health Pay: $1,984 per week Shift Information: Days - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: 8/17/2026 About the Position Job Title: Travel RN - Cath Lab Profession: RN Specialty: Cardiac Cath Lab Duration: 13 weeks Shift: 07:00 - 19:00 Hours per Shift: 12 hours Experience: Minimum 2 years License: Active RN License Certifications: RCIS, ACLS, BLS Must-Have: Experience with device impl…",7936.0,https://www.adzuna.com/details/5816567077?utm_medium=api&utm_source=abfa41a4,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Cynet Health,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Gainesville, Alachua County","['US', 'Florida', 'Alachua County', 'Gainesville']",contract,full_time
45.300118,"Travel Nurse RN - Med/Surg / Telemetry - $1,928 per week in Newberg, OR",7711.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib1AwZ1d3Q0o4UkdFb3BieWQwZjhIdyIsImkiOiI1ODE2NTY3MTIzIn0.t6BGIcPLzDMGK_T0C4VUuw69lsbLVTgpDo9DuHfKgd4,5816567123,2026-07-26T09:59:24Z,-122.973157,Adzuna::API::Response::Job,"Registered Nurse (RN) | Med/Surg / Telemetry Location: Newberg, OR Agency: Cynet Health Pay: $1,928 per week Shift Information: Days - 3 days x 12 hours Contract Duration: 8 Weeks Start Date: 8/17/2026 About the Position Job Title: Registered Nurse Profession: Nursing Specialty: Medical-Surgical/Telemetry Duration: 1 Year Shift: Day Hours per Shift: 12 Experience: Minimum of 1 year required. License: Valid nursing license required. Certifications: ACLS, BLS Must-Have: Experience in telemetry an…",7711.0,https://www.adzuna.com/details/5816567123?utm_medium=api&utm_source=abfa41a4,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Cynet Health,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Newberg, Yamhill County","['US', 'Oregon', 'Yamhill County', 'Newberg']",contract,full_time
39.103197,"Travel Nurse RN - Emergency Room (ER) / Trauma - $2,144 per week in Cincinnati, OH",8576.0,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNjU2NzE0NiIsInMiOiJvUDBnV3dDSjhSR0VvcGJ5ZDBmOEh3In0.0CNDjiXzyutlrRgGmmp-g5VbUT83X3juoboaxZ0hRy8,5816567146,2026-07-26T09:59:24Z,-84.506488,Adzuna::API::Response::Job,"Registered Nurse (RN) | Emergency Room (ER) / Trauma Location: Cincinnati, OH Agency: Cynet Health Pay: $2,144 per week Shift Information: Nights - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: 8/16/2026 About the Position TravelNurseSource is working with Cynet Health to find a qualified ER/Trauma RN in Cincinnati, Ohio, 45219! Job Title: Emergency Room RN Profession: RN Specialty: Emergency Room Duration: 13 weeks Shift: 07:00 PM - 07:30 AM Hours per Shift: 12 hours Experience: Mi…",8576.0,https://www.adzuna.com/details/5816567146?utm_medium=api&utm_source=abfa41a4,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Cincinnati, Hamilton County","['US', 'Ohio', 'Hamilton County', 'Cincinnati']",contract,full_time
42.296686,"Travel Nurse RN - Emergency Room (ER) / Trauma - $2,200 per week in Freeport, IL",8800.0,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNjU2NzEwOSIsInMiOiJvUDBnV3dDSjhSR0VvcGJ5ZDBmOEh3In0.WMk4PWiMU9LyADJI1TnqFPR1eXM5emNK08pOh56lym0,5816567109,2026-07-26T09:59:24Z,-89.621227,Adzuna::API::Response::Job,"Registered Nurse (RN) | Emergency Room (ER) / Trauma Location: Freeport, IL Agency: Cynet Health Pay: $2,200 per week Shift Information: Rotating - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: 8/10/2026 About the Position Job Title: ER Registered Nurse Profession: RN (Registered Nurse) Specialty: Emergency Room Duration: 13 weeks Shift: 12-hour Day, Evening Days/Midshift Hours per Shift: 36 hours per week Experience: Minimum 3 years of experience in an emergency room setting Licens…",8800.0,https://www.adzuna.com/details/5816567109?utm_medium=api&utm_source=abfa41a4,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Cynet Health,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Freeport, Stephenson County","['US', 'Illinois', 'Stephenson County', 'Freeport']",contract,full_time
39.103197,"Travel Nurse RN - Emergency Room (ER) / Trauma - $2,144 per week in Cincinnati, OH",8576.0,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNjU2NzE0MyIsInMiOiJvUDBnV3dDSjhSR0VvcGJ5ZDBmOEh3In0.Xj9RAsbwwtat-0TyRnrB44LM_JDRNwqXHn0JmPLbxxU,5816567143,2026-07-26T09:59:24Z,-84.506488,Adzuna::API::Response::Job,"Registered Nurse (RN) | Emergency Room (ER) / Trauma Location: Cincinnati, OH Agency: Cynet Health Pay: $2,144 per week Shift Information: Nights - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: 8/16/2026 About the Position Job Title: Emergency Room RN Profession: RN Specialty: Emergency Room Duration: 13 weeks Shift: 07:00 PM - 07:30 AM Hours per Shift: 12 hours Experience: Minimum of 2 years RN experience License: RN License required Certifications: BLS, PALS, ACLS required Must-Ha…",8576.0,https://www.adzuna.com/details/5816567143?utm_medium=api&utm_source=abfa41a4,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Cynet Health,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Cincinnati, Hamilton County","['US', 'Ohio', 'Hamilton County', 'Cincinnati']",contract,full_time
44.983654,"Travel Nurse RN - Cardiovascular Intensive Care Unit - $2,503 per week in Minneapolis, MN",10013.0,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNjU2NzA4MiIsInMiOiJvUDBnV3dDSjhSR0VvcGJ5ZDBmOEh3In0.xWBdrM_aPG3LiJcHl40IE4p24YL4PXXcxYFdhft6Bl8,5816567082,2026-07-26T09:59:24Z,-93.269357,Adzuna::API::Response::Job,"Registered Nurse (RN) | Cardiovascular Intensive Care Unit Location: Minneapolis, MN Agency: Cynet Health Pay: $2,503 per week Shift Information: Nights - 3 days x 12 hours Contract Duration: 12 Weeks Start Date: 8/17/2026 About the Position Job Title: Registered Nurse Profession: Nursing Specialty: Cardiovascular Intensive Care Unit Duration: 12 weeks Shift: Night Hours per Shift: 12 Experience: Minimum of 2 years in specialty required License: Active RN license in the state of practice prefer…",10013.0,https://www.adzuna.com/details/5816567082?utm_medium=api&utm_source=abfa41a4,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Cynet Health,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Minneapolis, Hennepin County","['US', 'Minnesota', 'Hennepin County', 'Minneapolis']",contract,full_time
35.254169,"Travel Nurse RN - Progressive Care Unit - $2,359 per week in San Luis Obispo, CA",9436.0,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNjU2NzE1OCIsInMiOiJvUDBnV3dDSjhSR0VvcGJ5ZDBmOEh3In0.9otks5xjV3lUt-DqKbKuS9i1URVQT0snBHruWzcSNoA,5816567158,2026-07-26T09:59:24Z,-120.620655,Adzuna::API::Response::Job,"Registered Nurse (RN) | Progressive Care Unit Location: San Luis Obispo, CA Agency: Cynet Health Pay: $2,359 per week Shift Information: Nights - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: 8/3/2026 About the Position Job Title: RN II-SDU Profession: Registered Nurse Specialty: Step Down Unit Duration: 13 weeks Shift: Night Shift Hours per Shift: 12 hours (1900 - 0730) Experience: Minimum of 6 months of cardiac step-down or telemetry experience in the last 2 years preferred. Licen…",9436.0,https://www.adzuna.com/details/5816567158?utm_medium=api&utm_source=abfa41a4,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Cynet Health,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"San Luis Obispo, San Luis Obispo County","['US', 'California', 'San Luis Obispo County', 'San Luis Obispo']",contract,full_time
42.988367,"Travel Nurse RN - Progressive Care Unit - $2,317 per week in Manchester, NH",9267.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib1AwZ1d3Q0o4UkdFb3BieWQwZjhIdyIsImkiOiI1ODE2NTY3MTE3In0.vDI3ANM8Xlkn0TNECj2BDhDpsmEXUqD-_Gk4aTyeUUM,5816567117,2026-07-26T09:59:24Z,-71.465548,Adzuna::API::Response::Job,"Registered Nurse (RN) | Progressive Care Unit Location: Manchester, NH Agency: Cynet Health Pay: $2,317 per week Shift Information: Nights - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: 8/17/2026 About the Position Job Title: Registered Nurse Profession: Nursing Specialty: Stepdown Cardiac Duration: 13 weeks Shift: Night Hours per Shift: 12 Experience: Minimum 2 years with strong PCU background within the last year. License: Valid state nursing license required. Certifications: ACL…",9267.0,https://www.adzuna.com/details/5816567117?utm_medium=api&utm_source=abfa41a4,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Cynet Health,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Manchester, Hillsborough County","['US', 'New Hampshire', 'Hillsborough County', 'Manchester']",contract,full_time
42.491558,"Travel Nurse RN - Intensive Care Unit (ICU) / Critical Care - $2,182 per week in Sioux City, IA",8728.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib1AwZ1d3Q0o4UkdFb3BieWQwZjhIdyIsImkiOiI1ODE2NTY3MTU2In0.RNyvaeW8iTx8VxPb4q_Yjc4k4fl-ZJLUy_TZZTGy5JY,5816567156,2026-07-26T09:59:24Z,-96.399435,Adzuna::API::Response::Job,"Registered Nurse (RN) | Intensive Care Unit (ICU) / Critical Care Location: Sioux City, IA Agency: Cynet Health Pay: $2,182 per week Shift Information: Nights - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: 8/17/2026 About the Position Job Title: Registered Nurse Profession: Registered Nurse (RN) Specialty: Intensive Care Unit (ICU) Duration: 13 weeks Shift: Night shift Hours per Shift: 12 hours (7:00 PM - 7:00 AM) Experience: Minimum 2 years of previous experience required License:…",8728.0,https://www.adzuna.com/details/5816567156?utm_medium=api&utm_source=abfa41a4,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Cynet Health,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Sioux City, Woodbury County","['US', 'Iowa', 'Woodbury County', 'Sioux City']",contract,full_time
39.296337,"Travel Nurse RN - Progressive Care Unit - $2,158 per week in Baltimore, MD",8632.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib1AwZ1d3Q0o4UkdFb3BieWQwZjhIdyIsImkiOiI1ODE2NTY3MDg3In0.rR2HHvr5NjB4EWaIjPtf8G8O8gI5mNfz-C03ZH9Z7bo,5816567087,2026-07-26T09:59:24Z,-76.621054,Adzuna::API::Response::Job,"Registered Nurse (RN) | Progressive Care Unit Location: Baltimore, MD Agency: Cynet Health Pay: $2,158 per week Shift Information: Nights - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: 8/24/2026 About the Position TravelNurseSource is working with Cynet Health to find a qualified PCU RN in Baltimore, Maryland, 21224! Job Title: MSP RN Profession: Registered Nurse Specialty: Progressive Care Unit Duration: 13 weeks Shift: Night Hours per Shift: 12 (7:00 PM - 7:30 AM) Experience: Min…",8632.0,https://www.adzuna.com/details/5816567087?utm_medium=api&utm_source=abfa41a4,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Baltimore, Baltimore County","['US', 'Maryland', 'Baltimore County', 'Baltimore']",contract,full_time
20.891111,"Travel Nurse RN - Med/Surg / Telemetry - $2,026 per week in Wailuku, HI",8102.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib1AwZ1d3Q0o4UkdFb3BieWQwZjhIdyIsImkiOiI1ODE2NTY3MTM2In0.N8oAMMKRQLC-ZYJylC83rknAHsWw7I61hfNXCTebAJ4,5816567136,2026-07-26T09:59:24Z,-156.504722,Adzuna::API::Response::Job,"Registered Nurse (RN) | Med/Surg / Telemetry Location: Wailuku, HI Agency: Cynet Health Pay: $2,026 per week Shift Information: Nights - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: 8/17/2026 About the Position TravelNurseSource is working with Cynet Health to find a qualified Med/Surg / Tele RN in Wailuku, Hawaii, 96793! Job Title: Registered Nurse Profession: Adult Services Specialty: Medical/Surgical Telemetry - Critical Care Duration: 13 weeks Shift: 12 hours Hours per Shift: 0…",8102.0,https://www.adzuna.com/details/5816567136?utm_medium=api&utm_source=abfa41a4,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Wailuku, Maui","['US', 'Hawaii', 'Maui', 'Wailuku']",contract,full_time
43.230539,"Travel Nurse RN - Med/Surg / Telemetry - $2,286 per week in Concord, NH",9144.0,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNjU2NzEyNCIsInMiOiJvUDBnV3dDSjhSR0VvcGJ5ZDBmOEh3In0.oThd1qBH7W6XWV4YiYZvVr3ihvW-vWjHH8vY7RwtHkw,5816567124,2026-07-26T09:59:24Z,-71.547977,Adzuna::API::Response::Job,"Registered Nurse (RN) | Med/Surg / Telemetry Location: Concord, NH Agency: Cynet Health Pay: $2,286 per week Shift Information: Nights - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: 8/3/2026 About the Position TravelNurseSource is working with Cynet Health to find a qualified Med/Surg / Tele RN in Concord, New Hampshire, 03301! Job Title: Registered Nurse Profession: Nursing Specialty: Med-Surg/Critical Care Duration: Temporary/Travel Shift: Varies Hours per Shift: 12 hours Experie…",9144.0,https://www.adzuna.com/details/5816567124?utm_medium=api&utm_source=abfa41a4,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,TravelNurseSource,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Concord, Merrimack County","['US', 'New Hampshire', 'Merrimack County', 'Concord']",contract,full_time
37.675708,"Travel Nurse RN - Infusion - $2,630 per week in Tracy, CA",10520.0,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNjU2NzE1NCIsInMiOiJvUDBnV3dDSjhSR0VvcGJ5ZDBmOEh3In0.R_Of6k3m5jJ3RKGBHHhpJQPXpWwm-JUhXoL6Y3erM9E,5816567154,2026-07-26T09:59:24Z,-121.398946,Adzuna::API::Response::Job,"Registered Nurse (RN) | Infusion Location: Tracy, CA Agency: Cynet Health Pay: $2,630 per week Shift Information: Days - 4 days x 10 hours Contract Duration: 13 Weeks Start Date: 8/17/2026 About the Position Job Title: Registered Nurse Profession: Nursing Specialty: Infusion Duration: 13 weeks Shift: Day 4x10-Hour Hours per Shift: 10 hours Experience: Minimum of 2 years of experience required. License: Valid RN License required. Certifications: BLS, ACLS, PALS, and Chemo certification required.…",10520.0,https://www.adzuna.com/details/5816567154?utm_medium=api&utm_source=abfa41a4,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Cynet Health,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Tracy, San Joaquin County","['US', 'California', 'San Joaquin County', 'Tracy']",contract,full_time
43.08332,"Travel Nurse RN - Med/Surg / Telemetry - $2,266 per week in Madison, WI",9063.0,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNjU2NzA4MSIsInMiOiJvUDBnV3dDSjhSR0VvcGJ5ZDBmOEh3In0.eKhpxlXtJF4obf19VwOhIJC_5jMRhuBktTvDDi8rImE,5816567081,2026-07-26T09:59:24Z,-89.372477,Adzuna::API::Response::Job,"Registered Nurse (RN) | Med/Surg / Telemetry Location: Madison, WI Agency: Cynet Health Pay: $2,266 per week Shift Information: Rotating - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: 8/17/2026 About the Position Job Title: Registered Nurse (RN) Profession: Nursing Specialty: Med/Surg/Telemetry Float Duration: 13 weeks Shift: Night Hours per Shift: 12 hours (19:00 - 07:30) Experience: Minimum two years of acute care experience within the last three years in various Med/Surg units (…",9063.0,https://www.adzuna.com/details/5816567081?utm_medium=api&utm_source=abfa41a4,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Cynet Health,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Madison, Dane County","['US', 'Wisconsin', 'Dane County', 'Madison']",contract,full_time
