id,salary_is_predicted,salary_max,description,longitude,created,title,__CLASS__,latitude,salary_min,redirect_url,adref,location.display_name,location.__CLASS__,location.area,company.__CLASS__,company.display_name,category.__CLASS__,category.label,category.tag,contract_time,contract_type
5858898331,1,56498.64,"Job Description Job Description Job Title: CNC Programmer/Machinist Job Description We are seeking a skilled CNC Programmer/Machinist to program, set up, operate, and maintain CNC and manual machine tools for the manufacturing of precision gears and components. In this role, you will develop efficient machining programs, produce high-quality parts, troubleshoot machining issues, and support continuous improvement in a fast-paced manufacturing environment. Responsibilities Program, set up, and o…",-80.408944,2026-08-27T18:48:08Z,Cnc Programmer,Adzuna::API::Response::Job,25.538442,56498.64,https://www.adzuna.com/land/ad/5858898331?se=vhKDjWqi8RGJ35lZBgd8oQ&utm_medium=api&utm_source=abfa41a4&v=D50A307B1A83430A6469D49E11D3B0BDA883B552,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidmhLRGpXcWk4UkdKMzVsWkJnZDhvUSIsImkiOiI1ODU4ODk4MzMxIn0.nxzc62bToMLzcEMV38FpeuIroKMqwBmPbQ86KKUtgy0,"Princeton, Miami-Dade County",Adzuna::API::Response::Location,"['US', 'Florida', 'Miami-Dade County', 'Princeton']",Adzuna::API::Response::Company,Aerotek,Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,,
5858898317,1,85139.23,"Job Description Job Description We're seeking a Production Supervisor who's ready to put your skills to work on projects that matter - and build a career with a company that's building North America. Job Title: Production Supervisor | Req ID: 17789 | HR Contact: Kyle Jon KEMPEN| Location: Sparrows Pt Cement Plant MD ABOUT THE ROLE The Production Supervisor will work to ensure that plant is producing material throughout the day by controlling the automated system, running heavy equipment, execut…",-76.448016,2026-08-27T18:48:07Z,Production Supervisor,Adzuna::API::Response::Job,39.242053,85139.23,https://www.adzuna.com/land/ad/5858898317?se=vhKDjWqi8RGJ35lZBgd8oQ&utm_medium=api&utm_source=abfa41a4&v=63CD11F690A39681926C1FB80A615F1D32D92ACE,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1ODg5ODMxNyIsInMiOiJ2aEtEaldxaThSR0ozNWxaQmdkOG9RIn0.-zVa8HWGPFocaGGLN12u-zCYpOmcPcRczzswVw4vCxM,"Edgemere, Baltimore County",Adzuna::API::Response::Location,"['US', 'Maryland', 'Baltimore County', 'Edgemere']",Adzuna::API::Response::Company,Amrize,Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,,
5858898325,1,61441.15,"Job Description Job Description What you’ll do Provide speech-language teletherapy Participate in IEP meetings Complete comprehensive case reports Exercise strong communication and relationship-building skills to collaborate with onsite school personnel and build rapport with students About you Active state license as an SLP ASHA Certificate of Clinical Competence (CCC-SLP) 1 year of school-based experience including a Clinical Fellowship Year, or 2 years of total clinical experience including …",-97.290617,2026-08-27T18:48:07Z,South Dakota (remote) - Speech-language pathologist,Adzuna::API::Response::Job,43.597758,61441.15,https://www.adzuna.com/land/ad/5858898325?se=vhKDjWqi8RGJ35lZBgd8oQ&utm_medium=api&utm_source=abfa41a4&v=808A8622B4E16ED1C3A0403F1D5B76BEB9A150B0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidmhLRGpXcWk4UkdKMzVsWkJnZDhvUSIsImkiOiI1ODU4ODk4MzI1In0.7rwqbEeXxGzqiQ_OJjamD-w6O0Sd48W11vczfwTd_KA,"Canistota, McCook County",Adzuna::API::Response::Location,"['US', 'South Dakota', 'McCook County', 'Canistota']",Adzuna::API::Response::Company,Presence,Adzuna::API::Response::Category,Teaching Jobs,teaching-jobs,,
5858898322,1,40642.74,"Job Description Job Description This role requires the ability to work lawfully in the U.S. without employment-based immigration sponsorship, now or in the future. Imagine building meaningful connections by helping connect people and communities by acquiring new residential customers in assigned non-bulk multi-dwelling unit (MDU) properties with 49 or fewer doors. Achieve this exclusively through door-to-door sales of Spectrum’s connectivity services, using a consultative sales approach to unde…",,2026-08-27T18:48:07Z,Sales Representative (Bilingual Mandarin or Spanish Preferred) (Non-Driver),Adzuna::API::Response::Job,,40642.74,https://www.adzuna.com/land/ad/5858898322?se=vhKDjWqi8RGJ35lZBgd8oQ&utm_medium=api&utm_source=abfa41a4&v=0C5F1BE55F6A24BB6618D241AF8274CC77455395,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1ODg5ODMyMiIsInMiOiJ2aEtEaldxaThSR0ozNWxaQmdkOG9RIn0.7KAAiK84VpQ89kF_kloT7ClnFmvZGrNskWayFHHu-4A,"New York City, New York",Adzuna::API::Response::Location,"['US', 'New York', 'New York City']",Adzuna::API::Response::Company,SPECTRUM,Adzuna::API::Response::Category,Sales Jobs,sales-jobs,,
5858898319,0,74921.0,"Job Description Job Description Job Requirements: Requirements •Must be a minimum of 21 years old. •Minimum 2 years of previous technical experience with Class 6-8 Commercial Trucks, Tractors, and Trailers. •Air Brake Systems Certification. •Ability to diagnose and troubleshoot repairs using diagnostic systems •ASE Certification is preferred. •Knowledge of air, electronic, braking, and suspension systems as well as general mechanical operation and/or light body repair •Familiar with FHWA (Feder…",-75.383553,2026-08-27T18:48:07Z,Diesel Mechanic Experienced (DOT),Adzuna::API::Response::Job,40.101286,74900.0,https://www.adzuna.com/land/ad/5858898319?se=vhKDjWqi8RGJ35lZBgd8oQ&utm_medium=api&utm_source=abfa41a4&v=272F0422D15290951985192B200542D413589C03,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1ODg5ODMxOSIsInMiOiJ2aEtEaldxaThSR0ozNWxaQmdkOG9RIn0.gsEuZrg3j2sRhETvUTepumBbtfUDs3t03JXmngdlWzs,"King of Prussia, Montgomery County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Montgomery County', 'King of Prussia']",Adzuna::API::Response::Company,TransDirectUSA,Adzuna::API::Response::Category,Maintenance Jobs,maintenance-jobs,,
5858898316,1,55346.86,"Job Description Job Description State of the art company located in the Chester County area is looking to hire an Accounting Operations Specialist with proven cash applications and collections experience. As the Accounting Operations Specialist, you will prepare journal entries, review/process invoices, process accounts receivable and payable transactions, assist with month-end and year-end close activities, prepare bank reconciliations, process cost and inventory accounting, provide documentat…",-75.611876,2026-08-27T18:48:06Z,Accounting Operations Specialist,Adzuna::API::Response::Job,39.989232,55346.86,https://www.adzuna.com/land/ad/5858898316?se=vhKDjWqi8RGJ35lZBgd8oQ&utm_medium=api&utm_source=abfa41a4&v=059C79567F9CCE2643332F49EC6E922812A73D61,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidmhLRGpXcWk4UkdKMzVsWkJnZDhvUSIsImkiOiI1ODU4ODk4MzE2In0.Ad3vOZAn9krd_No77D2HBr9nRXbd1EjCk4ZYYjnp-Vc,"West Chester, Chester County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Chester County', 'West Chester']",Adzuna::API::Response::Company,Robert Half,Adzuna::API::Response::Category,Accounting & Finance Jobs,accounting-finance-jobs,,
5858898313,0,70720.0,"Job Description Job Description About C.R. England, Inc. Founded in 1920, C.R. England, Inc. is headquartered in Salt Lake City, UT and is one of North America’s premier transportation companies. C.R. England is an industry leader in Dedicated, Over-The-Road, cross-border Mexico, and Intermodal services. C.R. England has also been regularly recognized for management excellence. This year, C.R. England was recognized by Newsweek as one of ‘America’s Greatest Workplaces for Women’, one of only th…",-84.590337,2026-08-27T18:48:06Z,Mobile Fleet Mechanic,Adzuna::API::Response::Job,33.895519,58240.0,https://www.adzuna.com/land/ad/5858898313?se=vhKDjWqi8RGJ35lZBgd8oQ&utm_medium=api&utm_source=abfa41a4&v=6AF83F1D8826854DD0F5B6CC763D39F3463C8F93,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1ODg5ODMxMyIsInMiOiJ2aEtEaldxaThSR0ozNWxaQmdkOG9RIn0.OFUH1exAMf6sbozddFBQSXB0VsL6IBdJBt1KZJtuHBk,"Marietta, Cobb County",Adzuna::API::Response::Location,"['US', 'Georgia', 'Cobb County', 'Marietta']",Adzuna::API::Response::Company,C.R. England,Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,,
5858898315,0,99840.0,"Job Description Job Description Careers With Purpose Join our not-for-profit organization that has provided over 100 years of housing and services to seniors with a commitment to quality care and service in a Christian environment. Facility: GSS MN Pipestone Com Location: Pipestone, MN Address: 1311 N Hiawatha Ave, Pipestone, MN 56164, USA Shift: 12 Hours - Night Shifts Job Schedule: Part time Weekly Hours: 24.00 Salary Range: $29.00 - $48.00 Pay Info: Sign on Bonus Available Department Details…",-100.119,2026-08-27T18:48:06Z,RN/ LPN - Part Time - Nights,Adzuna::API::Response::Job,32.49,99840.0,https://www.adzuna.com/land/ad/5858898315?se=vhKDjWqi8RGJ35lZBgd8oQ&utm_medium=api&utm_source=abfa41a4&v=639A16DD3E4941D93D53F756501CFAB41C74714D,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidmhLRGpXcWk4UkdKMzVsWkJnZDhvUSIsImkiOiI1ODU4ODk4MzE1In0.xxIucfFIXL6HkPZzL95nsJx6EkGxub4AlAh4NB6w3fw,"Trent, Taylor County",Adzuna::API::Response::Location,"['US', 'Texas', 'Taylor County', 'Trent']",Adzuna::API::Response::Company,Good Samaritan,Adzuna::API::Response::Category,Part time Jobs,part-time-jobs,,
5858898305,1,77526.66,"Job Description Job Description Remote Insurance Sales Representative | Flexible Schedule | Commission-Based This position offers flexible work hours and clear paths for advancement into leadership and management. You will work remotely, serving clients by providing guidance and protection solutions for individuals and families. What We Offer Remote, work-from-home career Average first-year earnings of $69K through commissions and bonuses Increased earning potential in later years through perfo…",-72.485366,2026-08-27T18:48:04Z,Sales Consultant Remote,Adzuna::API::Response::Job,42.66814,77526.66,https://www.adzuna.com/land/ad/5858898305?se=vhKDjWqi8RGJ35lZBgd8oQ&utm_medium=api&utm_source=abfa41a4&v=E2CA44A611D918CCEB7D8ADCB3E27183E57575A0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidmhLRGpXcWk4UkdKMzVsWkJnZDhvUSIsImkiOiI1ODU4ODk4MzA1In0.fnyxnHnqVzULZNuaHZkEZ5OMRbjc_9zYHMYQRm0kRJs,"Mount Hermon, Franklin County",Adzuna::API::Response::Location,"['US', 'Massachusetts', 'Franklin County', 'Mount Hermon']",Adzuna::API::Response::Company,HMG Careers,Adzuna::API::Response::Category,Sales Jobs,sales-jobs,,
5858898309,0,111238.0,"Additional Information About the Role BJC HealthCare System is hiring a Full-Time Senior Brachy Certified Radiation Therapist for the Center for Advanced Medicine – CAM (4921 Parkview Pl., St. Louis, MO) - Barnes-Jewish Brachytherapy experience not required – We will train Position Details: Day Shift Hours: Mon-Fri (6:15am-4:45pm) NO Weekends Full-Time (40 hours per week) Prepares patients, chart prior to start of procedure, delivers treatments to patients, completes treatment process, coordina…",-90.260958,2026-08-27T18:48:04Z,Radiation Therapist RT(T) - Brachy,Adzuna::API::Response::Job,38.621762,74152.0,https://www.adzuna.com/land/ad/5858898309?se=vhKDjWqi8RGJ35lZBgd8oQ&utm_medium=api&utm_source=abfa41a4&v=E2204537E81E0D7D0784FF01782F5C1BCABE1E77,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidmhLRGpXcWk4UkdKMzVsWkJnZDhvUSIsImkiOiI1ODU4ODk4MzA5In0.oId20dSsvXyJF2z9t17as9yMLj2KOEuJ9e7MRTfh0ZE,"Manchester, Saint Louis County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Saint Louis County', 'Manchester']",Adzuna::API::Response::Company,BJC HealthCare,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
5858898303,1,123518.93,"Job Description Job Description My client, a well-known and reputable company in Boston is hiring a Senior Manager of Financial Reporting & Technical Accounting to join their team. The Senior Manager of Financial Reporting will report to a C-Level within the company and oversee the Financial Reporting for the company along with technical accounting some general accounting duties. Compensation for this position is $150-170K  15-20% Bonus. This company is very stable, has a strong reputation in t…",-83.789887,2026-08-27T18:48:03Z,Senior Manager of Financial Reporting,Adzuna::API::Response::Job,30.791861,123518.93,https://www.adzuna.com/land/ad/5858898303?se=vhKDjWqi8RGJ35lZBgd8oQ&utm_medium=api&utm_source=abfa41a4&v=C155C86971D3078CEB694D92D59E007C84FC5277,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidmhLRGpXcWk4UkdKMzVsWkJnZDhvUSIsImkiOiI1ODU4ODk4MzAzIn0.YysKXQkJPt5X9TLktJ-5bzf7LUZlAq16MoTE-NV9fAY,"Boston, Thomas County",Adzuna::API::Response::Location,"['US', 'Georgia', 'Thomas County', 'Boston']",Adzuna::API::Response::Company,Robert Half,Adzuna::API::Response::Category,Accounting & Finance Jobs,accounting-finance-jobs,,
5858898301,0,100422.0,"Additional Information About the Role Part time Night Shift, with every 3rd weekend Benefits Eligible The BJC Registerd Nurse Career Ladder differentiates BJC as the place for nurses to work in the greater St. Louis area. This is a tool to empower nurses to work at the top of their license and own their career progression. The BJC RN Career Ladder promotes professional development, leadership, collaboration, education and service excellence and gives staff the opportunity to continue doing what…",-90.44514,2026-08-27T18:48:02Z,Clinical Nurse ICU Part Time Nights,Adzuna::API::Response::Job,38.61594,66560.0,https://www.adzuna.com/land/ad/5858898301?se=vhKDjWqi8RGJ35lZBgd8oQ&utm_medium=api&utm_source=abfa41a4&v=4CCB2D6328CD6EB1F4CD7D1038292275AD3B201C,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidmhLRGpXcWk4UkdKMzVsWkJnZDhvUSIsImkiOiI1ODU4ODk4MzAxIn0.qxtHUstJ3QZsY4k1Y4gkzGKU_u679c4ZJac83vKVGUg,"Country Life Acres, Saint Louis County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Saint Louis County', 'Country Life Acres']",Adzuna::API::Response::Company,BJC HealthCare,Adzuna::API::Response::Category,Part time Jobs,part-time-jobs,,
5858898302,0,100422.0,"Additional Information About the Role Full Time Overview Missouri Baptist Medical Center , an acute care hospital in St. Louis County, offers a full continuum of medical and surgical services, including heart care, cancer, women and infants, breast health, gastrointestinal, orthopedic, stroke, therapy, wound and pain management services. The hospital has a 24-hour adult emergency department and cares for pediatric patients at a separate emergency department in collaboration with St. Louis Child…",-90.44514,2026-08-27T18:48:02Z,Neuro Step Down (RN) (FT),Adzuna::API::Response::Job,38.61594,66560.0,https://www.adzuna.com/land/ad/5858898302?se=phyQjmqi8RGfx5bEd-nhPg&utm_medium=api&utm_source=abfa41a4&v=B79D3F686255462D54D0831F84DD8722E3F31190,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicGh5UWptcWk4UkdmeDViRWQtbmhQZyIsImkiOiI1ODU4ODk4MzAyIn0.tknnYpokQmwQol9miVY99cNmHYvyWahW3Cm241hedsA,"Country Life Acres, Saint Louis County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Saint Louis County', 'Country Life Acres']",Adzuna::API::Response::Company,BJC HealthCare,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
5858898300,1,70633.13,"Job Description Job Description Remote Insurance Sales Representative | Flexible Schedule | Commission-Based This position offers flexible work hours and clear paths for advancement into leadership and management. You will work remotely, serving clients by providing guidance and protection solutions for individuals and families. What We Offer Remote, work-from-home career Average first-year earnings of $69K through commissions and bonuses Increased earning potential in later years through perfo…",-118.117012,2026-08-27T18:48:02Z,Sales and Service Agent Remote,Adzuna::API::Response::Job,33.881682,70633.13,https://www.adzuna.com/land/ad/5858898300?se=phyQjmqi8RGfx5bEd-nhPg&utm_medium=api&utm_source=abfa41a4&v=804D19377200233D0224ED1E1C4A776E3085F054,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicGh5UWptcWk4UkdmeDViRWQtbmhQZyIsImkiOiI1ODU4ODk4MzAwIn0.jPY4UHBdkOq82gMTXA1opEcmGM3n4L-ahqvIZJJOyeE,"Bellflower, Los Angeles County",Adzuna::API::Response::Location,"['US', 'California', 'Los Angeles County', 'Bellflower']",Adzuna::API::Response::Company,HMG Careers,Adzuna::API::Response::Category,Sales Jobs,sales-jobs,,
5858898298,0,100422.0,"Additional Information About the Role PRN Position Overview Barnes-Jewish Hospital at Washington University Medical Center is the largest hospital in Missouri and is ranked as one of the nation's top hospitals by U.S. News & World Report. Barnes-Jewish Hospital's staff is composed of full-time academic faculty and community physicians of Washington University School of Medicine, supported by a house staff of residents, interns, fellows and other medical professionals. Recognizing its excellence…",-90.260958,2026-08-27T18:48:02Z,Acute Internal Medicine Registered Nurse - PRN,Adzuna::API::Response::Job,38.621762,66560.0,https://www.adzuna.com/land/ad/5858898298?se=phyQjmqi8RGfx5bEd-nhPg&utm_medium=api&utm_source=abfa41a4&v=D7E61CC6D9EB6AF167DA49835544357569CD36AF,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicGh5UWptcWk4UkdmeDViRWQtbmhQZyIsImkiOiI1ODU4ODk4Mjk4In0.T8aWqVct-n_0Djzyfoj6Ajv1NOyQK9T2XDSsIttDDSQ,"Manchester, Saint Louis County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Saint Louis County', 'Manchester']",Adzuna::API::Response::Company,BJC HealthCare,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
5858898299,0,100422.0,"Additional Information About the Role At Barnes-Jewish Hospital, part of BJC HealthCare, our Clinical Nurse Float Pool is made up of some of the hospital's most skilled and versatile nurses. As a Float RN, you'll provide exceptional care across a variety of inpatient units, expanding your clinical expertise while supporting one of the nation's leading academic medical centers. This role is ideal for nurses who thrive in fast-paced environments, are highly adaptable, and take pride in being clin…",-90.260958,2026-08-27T18:48:02Z,Registered Nurse (RN) -Special Float Pool - Days,Adzuna::API::Response::Job,38.621762,66560.0,https://www.adzuna.com/land/ad/5858898299?se=phyQjmqi8RGfx5bEd-nhPg&utm_medium=api&utm_source=abfa41a4&v=A10BE60FFDB2D5A1B7B28C5DB7B93970E4922B38,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1ODg5ODI5OSIsInMiOiJwaHlRam1xaThSR2Z4NWJFZC1uaFBnIn0.c4c6sxpUClZFmqlcvjnS7tf-AqNSrbLUtcozlxjq4rY,"Manchester, Saint Louis County",Adzuna::API::Response::Location,"['US', 'Missouri', 'Saint Louis County', 'Manchester']",Adzuna::API::Response::Company,BJC HealthCare,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
5858898294,0,58240.0,"Job Description Job Description Job Title: Pharmaceutical Manufacturing Technician Location: 645 Science Drive, Madison, WI 53711 Pay rate: $28/hr on W2 Job Summary: Seeking a Manufacturing Operator to support cGMP production of APIs and intermediates in a pharmaceutical manufacturing environment. The role involves operating production equipment, following batch records/SOPs, maintaining clean and safe production areas, and handling highly potent/hazardous materials using required PPE. Requirem…",-86.746666,2026-08-27T18:48:01Z,Pharmaceutical Manufacturing Technician / Pay rate: $28/hr,Adzuna::API::Response::Job,34.78047,52000.0,https://www.adzuna.com/land/ad/5858898294?se=phyQjmqi8RGfx5bEd-nhPg&utm_medium=api&utm_source=abfa41a4&v=6530A358EB49E8B770CC1654E768D298CCC131ED,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicGh5UWptcWk4UkdmeDViRWQtbmhQZyIsImkiOiI1ODU4ODk4Mjk0In0.PCowQEiN7E-tq1bu9lO4GDZBpQt_KPhW9-QR4R5VqS4,"Madison, Madison County",Adzuna::API::Response::Location,"['US', 'Alabama', 'Madison County', 'Madison']",Adzuna::API::Response::Company,Lancesoft INC,Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,,
5858898295,1,40895.7,"Job Description Job Description Material Handler Shifts Day Shift: 6:45 AM - 3:15 PM | $20.00/hr Swing Shift: 3:45 PM - 12:15 AM | $21.50/hr Position Summary Move, sort, stage, and transport materials to support production and warehouse operations. This role involves heavy lifting, material handling, recycling, and inventory movement in a fast-paced environment. Key Responsibilities Move, stage, and organize materials for production and shipping Load and unload pallets, racks, and trucks Sort a…",-122.004179,2026-08-27T18:48:01Z,Material Handler,Adzuna::API::Response::Job,37.564143,40895.7,https://www.adzuna.com/land/ad/5858898295?se=phyQjmqi8RGfx5bEd-nhPg&utm_medium=api&utm_source=abfa41a4&v=32FE4DD1029EE8E2020FF504233E952AA2AF9315,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1ODg5ODI5NSIsInMiOiJwaHlRam1xaThSR2Z4NWJFZC1uaFBnIn0.lgEUBeUjvsR8WE21CQtj0mHBo744p8phISJOPFY4T0I,"Fremont, Alameda County",Adzuna::API::Response::Location,"['US', 'California', 'Alameda County', 'Fremont']",Adzuna::API::Response::Company,Aerotek,Adzuna::API::Response::Category,HR & Recruitment Jobs,hr-jobs,,
5858898289,1,61173.72,"Job Description Job Description Auto-Chlor System is hiring a Route Service and Sales Representative for our Richmond Hill location. For over 80 years, we’ve built our reputation on reliable service and quality products. We’re looking for people ready to work independently, use their hands, and build lasting customer relationships. What’s in it for You Monday–Friday schedule (7:00 a.m. – 5:00 p.m.) with overtime and on-call opportunities. $23-$24/hr  5% commission , with overtime opportunities.…",-83.851073,2026-08-27T18:48:00Z,Service and Sales - Hourly  Commission,Adzuna::API::Response::Job,43.063083,61173.72,https://www.adzuna.com/land/ad/5858898289?se=phyQjmqi8RGfx5bEd-nhPg&utm_medium=api&utm_source=abfa41a4&v=ED8B2320332E2F21AB54820634DC0FF1BF314FCA,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicGh5UWptcWk4UkdmeDViRWQtbmhQZyIsImkiOiI1ODU4ODk4Mjg5In0.eqBwTp9cFdVNR4cwaA6eJN2bfVXrvKBZj2H32z1hNTw,"Flushing, Genesee County",Adzuna::API::Response::Location,"['US', 'Michigan', 'Genesee County', 'Flushing']",Adzuna::API::Response::Company,"Auto-Chlor System of New York City, Inc.",Adzuna::API::Response::Category,Maintenance Jobs,maintenance-jobs,,
5858898290,1,73138.59,"Job Description Job Description Remote Insurance Sales Representative | Flexible Schedule | Commission-Based This position offers flexible work hours and clear paths for advancement into leadership and management. You will work remotely, serving clients by providing guidance and protection solutions for individuals and families. What We Offer Remote, work-from-home career Average first-year earnings of $69K through commissions and bonuses Increased earning potential in later years through perfo…",-121.59498,2026-08-27T18:48:00Z,Sales and Service Agent Remote,Adzuna::API::Response::Job,40.347659,73138.59,https://www.adzuna.com/land/ad/5858898290?se=phyQjmqi8RGfx5bEd-nhPg&utm_medium=api&utm_source=abfa41a4&v=2C826AB942FB8E57ED83659399EDAF8FB9A1AA90,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicGh5UWptcWk4UkdmeDViRWQtbmhQZyIsImkiOiI1ODU4ODk4MjkwIn0._Xw1k-kmhxW83ZKtx17hUEwSV89AvamWl5F0T0BXEzM,"Mineral, Tehama County",Adzuna::API::Response::Location,"['US', 'California', 'Tehama County', 'Mineral']",Adzuna::API::Response::Company,HMG Careers,Adzuna::API::Response::Category,Sales Jobs,sales-jobs,,
5858898288,1,59432.73,"Job Description Job Description About this role We are hiring an experienced heavy equipment operator for site work projects based out of Gay, GA. This role focuses on earthmoving, grading, and site prep using dozers, excavators, loaders and similar machines. Projects may require travel between sites and per diem is available for eligible assignments. The right candidate has a solid safety record, at least four years operating heavy equipment on civil/site work, can read construction plans, and…",-88.163611,2026-08-27T18:47:59Z,Heavy Equipment Operator,Adzuna::API::Response::Job,47.2275,59432.73,https://www.adzuna.com/land/ad/5858898288?se=phyQjmqi8RGfx5bEd-nhPg&utm_medium=api&utm_source=abfa41a4&v=1E1A8B4AF51C7700A1D524DF8E1F6CB81C857FC5,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicGh5UWptcWk4UkdmeDViRWQtbmhQZyIsImkiOiI1ODU4ODk4Mjg4In0.EoKk0o4XlPjEyQgnUo51HoBQf2XiFGF4SESHdGbFoys,"Gay, Houghton County",Adzuna::API::Response::Location,"['US', 'Michigan', 'Houghton County', 'Gay']",Adzuna::API::Response::Company,SKILLIT,Adzuna::API::Response::Category,Trade & Construction Jobs,trade-construction-jobs,,
5858898287,0,228800.0,"Job Description Job Description We are looking for a Senior Business Analyst to lead a high-impact machine identity and agentic AI governance initiative for a large enterprise environment in New York, New York. This Long-term Contract position will guide the design, rollout, and day-to-day operational framework for governing non-human identities across cloud platforms, enterprise applications, and cybersecurity domains. The role requires close partnership with technical and business stakeholder…",,2026-08-27T18:47:59Z,Senior Business Analyst,Adzuna::API::Response::Job,,187200.0,https://www.adzuna.com/land/ad/5858898287?se=phyQjmqi8RGfx5bEd-nhPg&utm_medium=api&utm_source=abfa41a4&v=DDB47D3C5A3AA8FDAD8F3582DECE9EA24046661B,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1ODg5ODI4NyIsInMiOiJwaHlRam1xaThSR2Z4NWJFZC1uaFBnIn0.bdkAf9opJHJ4Da0IM4V0DJHnxIat8AQU4cfiUVX013g,"New York City, New York",Adzuna::API::Response::Location,"['US', 'New York', 'New York City']",Adzuna::API::Response::Company,Robert Half,Adzuna::API::Response::Category,IT Jobs,it-jobs,,
5858898286,1,101953.43,"Job Description Job Description CNC Programmer – Lathe/ Turning (Mastercam) Job Description We are seeking a CNC Programmer to support CNC turning and machining operations within a precision manufacturing environment. This Manufacturing Engineer is responsible for developing, programming, validating, and improving CNC machining processes from initial design through production release. The ideal candidate combines CNC programming expertise with practical manufacturing knowledge and enjoys workin…",-73.046431,2026-08-27T18:47:59Z,CNC Programmer,Adzuna::API::Response::Job,41.222094,101953.43,https://www.adzuna.com/land/ad/5858898286?se=phyQjmqi8RGfx5bEd-nhPg&utm_medium=api&utm_source=abfa41a4&v=63C77688E0B023594892B76DA70E630199D5754A,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicGh5UWptcWk4UkdmeDViRWQtbmhQZyIsImkiOiI1ODU4ODk4Mjg2In0.7IVHqXQb7KaW9cljB6s66ErCtXvelW6K8xQv5yeSdK4,"Milford, New Haven County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'New Haven County', 'Milford']",Adzuna::API::Response::Company,Actalent,Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,,
5858898283,0,49920.0,"Job Description Job Description Salary: $23 - 24 per hour  none Reference: 1107896-58 Maximize your efficiency in the tightest spaces! We are hiring dedicated reach truck forklift operators focused on driving high throughput in very narrow aisle (VNA) environments. If speed, accuracy, and safe operation in high-density storage are your strengths, this role offers consistent full-time hours, great pay, and a dynamic team setting with a logistics leader. Your responsibilities: - High-speed replen…",-117.294064,2026-08-27T18:47:59Z,Forklift and Reach Truck - Now Hiring,Adzuna::API::Response::Job,34.097142,47840.0,https://www.adzuna.com/land/ad/5858898283?se=phyQjmqi8RGfx5bEd-nhPg&utm_medium=api&utm_source=abfa41a4&v=400A1041FCCE420111363D0B95136AF25BECF734,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1ODg5ODI4MyIsInMiOiJwaHlRam1xaThSR2Z4NWJFZC1uaFBnIn0.3a28UOfqLKvSGsC0iSCJuy3NnVufzsYk3g8T6oqeoQQ,"San Bernardino, San Bernardino County",Adzuna::API::Response::Location,"['US', 'California', 'San Bernardino County', 'San Bernardino']",Adzuna::API::Response::Company,Randstad,Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,,
